"","drift","bound","ter","sub","condition","alpha","beta","manip","resid","difflevel","fixed_parameter","Npar"
"31",0.152342426919307,0.0747806022403396,0.503461609121596,"84","minus",20.3365311520403,-0.158363142220446,"alpha",0.00131970795970818,"easy","alpha",4
"32",0.0795033410805725,0.0708839886761876,0.443979074970842,"85","minus",19.4902604871137,-0.217860247284359,"alpha",0.00348183553066098,"easy","alpha",4
"33",0.132394951515275,0.0943378966618225,0.463889412629189,"86","minus",29.8095169531038,-1.79115612638659,"alpha",0.00734214660948231,"easy","alpha",4
"34",0.177089931574245,0.0765037562420643,0.491426659766466,"87","minus",13.732231532847,-0.221066675692778,"alpha",0.00205939208600005,"easy","alpha",4
"35",0.153742582585497,0.0719434211586581,0.377039887579296,"88","minus",18.7822966743931,-0.112865445203949,"alpha",0.00271624182355698,"easy","alpha",4
"36",0.149478499305537,0.0484601575264983,0.530992267128291,"89","minus",15.4879749299197,0.0508582433178007,"alpha",0.0024556810810137,"easy","alpha",4
"37",0.154972978573472,0.054302830396536,0.483044662458887,"90","minus",13.0462800945646,0.00021193552369623,"alpha",0.00283067622344061,"easy","alpha",4
"38",0.199484930011171,0.0633580499548312,0.474754663488663,"91","minus",23.4149218082733,-0.131116952691644,"alpha",0.00310557051488312,"easy","alpha",4
"39",0.192055099298881,0.0643536877860205,0.473009734193911,"92","minus",14.1044701412801,0.427356082750729,"alpha",0.00397748330458817,"easy","alpha",4
"40",0.116527794611523,0.0625671919122937,0.485996385634657,"93","minus",24.0376777917841,-0.822678678346258,"alpha",0.00300699977749176,"easy","alpha",4
"41",0.18739446589996,0.0856940599389042,0.503072987843322,"2","minus",10.046190170077,-0.480711994089587,"beta",0.00141444106524096,"easy","alpha",4
"42",0.105176269561538,0.090685289505667,0.481216559690673,"3","minus",16.571991481998,-0.722171701883588,"beta",0.00201495685387444,"easy","alpha",4
"43",0.124765908232773,0.0704730193891544,0.593418286673196,"5","minus",21.1674581114085,-1.02009860108374,"beta",0.00126409272736767,"easy","alpha",4
"44",0.102564292411181,0.0908413096284236,0.424831710477907,"6","minus",20.9534110625457,-1.62732502877294,"beta",0.00548540221585348,"easy","alpha",4
"45",0.170730649539587,0.0793797535979336,0.529539052641959,"7","minus",10.2588172170973,-0.146841463917654,"beta",0.00340873176973727,"easy","alpha",4
"46",0.111834590594251,0.0579801921448463,0.444063470830185,"8","minus",11.3093877119195,0.571037658425722,"beta",0.00180744935707018,"easy","alpha",4
"47",0.183106483971694,0.075752896891829,0.486698060613746,"9","minus",16.3489529160615,-1.68521957815007,"beta",0.0050681763709424,"easy","alpha",4
"48",0.222522903610019,0.0830222528548191,0.68336117879333,"10","minus",6.91623445978431,-0.586525157332356,"beta",0.00162821166892,"easy","alpha",4
"49",0.109824796417956,0.079146061563362,0.490780767082999,"11","minus",14.8955247762817,-0.413106884743032,"beta",0.00292665386176193,"easy","alpha",4
"50",0.00635522470096062,0.0681995663428518,0.139223132871051,"12","minus",29.5172199709707,-1.8690899267229,"beta",0.00936897016460905,"easy","alpha",4
"51",0.0579811820780481,0.0693025633934278,0.315748212998661,"15","minus",23.0335081821245,-0.723399099372518,"beta",0.00353437286013053,"easy","alpha",4
"52",0.140457555107384,0.07553672279536,0.583386320604562,"16","minus",27.8372111503047,-1.51366130289965,"beta",0.0103756767675477,"easy","alpha",4
"53",0.167812799897959,0.0741004910270617,0.589926894318082,"17","minus",19.9639278788321,-0.727823505307477,"beta",0.00144131562816945,"easy","alpha",4
"54",0.199901461375612,0.0704756700088615,0.494562652012127,"19","minus",8.65039197876642,0.156223294163041,"beta",0.00142542736990737,"easy","alpha",4
"55",0.138833328012516,0.084479131430533,0.843807891404161,"20","minus",20.4893446145509,-1.81883757430567,"beta",0.00410118989319389,"easy","alpha",4
"56",0.122360161865705,0.0710521120820978,0.476663588828996,"21","minus",20.3071322813738,-0.959244454900756,"beta",0.00118074856323835,"easy","alpha",4
"57",0.125212238047698,0.0679713675911713,0.551755277267368,"22","minus",26.4219020431383,-0.832005439349873,"beta",0.00149323398120073,"easy","alpha",4
"58",0.0560479564872073,0.0821301128510879,0.33319281143386,"24","minus",3.93945602517254,0.571538887036303,"beta",0.00364028574383908,"easy","alpha",4
"59",0.0867687157763168,0.0675867891144021,0.434220810383577,"25","minus",14.3424290741866,-0.0659492487347792,"beta",0.00386902594568313,"easy","alpha",4
"60",0.145682715378258,0.0627102440251061,0.352119351572217,"26","minus",31.9971591890677,-0.1775958111491,"beta",0.0013022168147546,"easy","alpha",4
"61",0.149065993831777,0.0607426286245859,0.485946781694206,"27","minus",7.92291468569094,-0.198050932980447,"beta",0.00228703002524506,"easy","alpha",4
"62",0.173683663323117,0.0652399471629706,0.532176757361985,"28","minus",12.6373338426468,-0.708529133078229,"beta",0.00352123061654311,"easy","alpha",4
"63",0.172222853578416,0.0774407202946396,0.448258296605332,"30","minus",26.0933505768805,-1.32274713727901,"beta",0.00497975360270472,"easy","alpha",4
"64",0.144388362714759,0.0679181264093014,0.44958954999926,"32","minus",8.5445343238643,-0.00830227768871798,"beta",0.00147076077025318,"easy","alpha",4
"65",0.273405993189249,0.0659749924175393,0.444569493350597,"33","minus",15.0229606356063,-0.75397433736025,"beta",0.00145520651633954,"easy","alpha",4
"66",0.139467707650773,0.0592724433215377,0.455927240152411,"34","minus",7.90865402289362,0.748378398216841,"beta",0.00154628039031028,"easy","alpha",4
"67",0.185260201541264,0.067775487565288,0.484657746493128,"35","minus",18.7291116981811,-0.759227179349422,"beta",0.00607800742462475,"easy","alpha",4
"68",0.112269414004927,0.0595332822376345,0.619532062463483,"36","minus",18.8358539105174,-0.220053314375765,"beta",0.00286514930631999,"easy","alpha",4
"69",0.151610598620771,0.0790434624722046,0.611398173009544,"37","minus",11.558187686903,-0.192833549967701,"beta",0.00376244332039799,"easy","alpha",4
"70",0.188470683947357,0.0645480546309599,0.471118982073083,"39","minus",6.53489566052887,0.728193588568364,"beta",0.00316317346680301,"easy","alpha",4
"71",0.145179397389535,0.0614266394355133,0.337737942314041,"40","minus",18.2346248809586,-0.719774665193658,"beta",0.0164045742789416,"easy","alpha",4
"72",0.190002446677802,0.0770193202117712,0.529016579152933,"41","minus",11.6912109321284,-0.348061137724724,"beta",0.00172888197711884,"easy","alpha",4
"73",0.249702828347918,0.0980602911762848,0.551733797572444,"42","minus",11.0065850008072,-0.427376802375698,"beta",0.00447126438724557,"easy","alpha",4
"74",0.120640219837232,0.0632017934988236,0.6671495305707,"44","minus",12.2930009107877,-0.59908265871787,"beta",0.00989588390338721,"easy","alpha",4
"75",0.112144282007518,0.0834405235340187,0.388101079338505,"51","control",24.1860115774296,-1.27020649805835,"alpha",0.00697761997247544,"easy","alpha",4
"76",0.197045568128479,0.0684742109350537,0.510605435047802,"53","control",33.0687602799601,-0.7390991740322,"alpha",0.00097329683586701,"easy","alpha",4
"77",0.0782469259816228,0.0740382718275091,0.354595027716,"54","control",12.6605919435493,0.147497284674077,"alpha",0.00383229900449066,"easy","alpha",4
"78",0.133846245458484,0.0647612228747268,0.38621958809302,"55","control",39.3076739200728,-0.674457048121759,"alpha",0.00421238827157397,"easy","alpha",4
"79",0.0754792546459808,0.103347103554275,0.251904457039791,"56","control",17.6789377498273,-1.06338246753008,"alpha",0.0042303829820563,"easy","alpha",4
"80",0.152735788752017,0.0563613609580872,0.44388644398184,"57","control",37.0980281804939,-1.29241612530218,"alpha",0.0034990697164206,"easy","alpha",4
"81",0.157817932164101,0.0734479701551208,0.633939133062754,"58","control",11.9128997025617,-1.02843412176771,"alpha",0.00399212750686342,"easy","alpha",4
"82",0.16577808872761,0.0882168440095311,0.55474731379974,"59","control",32.6891301056499,-1.22301776230602,"alpha",0.00212856518424085,"easy","alpha",4
"83",0.133976237857305,0.105455512790854,0.487355260014647,"60","control",14.5649050162633,-0.518623859246775,"alpha",0.00131165422869173,"easy","alpha",4
"84",0.0976613427991065,0.0738150680068587,0.389713393898658,"61","control",15.2926491105005,0.113467328224811,"alpha",0.00285985265899299,"easy","alpha",4
"85",0.173518323011129,0.0867105895809854,0.436243398116001,"62","control",17.0055976364894,-0.781696755125089,"alpha",0.00213819948968935,"easy","alpha",4
"86",0.211837701470266,0.0896880949104327,0.564460997617206,"63","control",13.0601051552613,-0.441088216342195,"alpha",0.00148855667772789,"easy","alpha",4
"87",0.132130782406415,0.0721310973509325,0.516531226660664,"64","control",16.0574908318348,-0.494565545343114,"alpha",0.00599495745829699,"easy","alpha",4
"88",0.173555573778197,0.0530386244598505,0.456806145688194,"65","control",7.92545355082144,0.119278648636281,"alpha",0.00121484014103342,"easy","alpha",4
"89",0.0954769965842926,0.074936482279096,0.493466853689756,"67","control",24.7981272596794,-1.05100219724761,"alpha",0.00304339749084925,"easy","alpha",4
"90",0.223731759366357,0.0576820034756159,0.524631059581548,"68","control",10.3122355742558,0.373811972678111,"alpha",0.00248898543067987,"easy","alpha",4
"91",0.155108723619795,0.0782761976007007,0.488433619512927,"69","control",9.46627757573418,-0.275111764356685,"alpha",0.00149677260153115,"easy","alpha",4
"92",0.0706904473931242,0.0891608305954342,0.162474195439905,"70","control",21.305459509623,-1.7951375204509,"alpha",0.00516925349261124,"easy","alpha",4
"93",0.135048940421442,0.07672209119672,0.589367565296951,"71","control",6.23521777274264,0.333217765654281,"alpha",0.00138916224073524,"easy","alpha",4
"94",0.0992032912443283,0.0742553858891369,0.339116890899221,"72","control",8.30833424329313,0.389137033261403,"alpha",0.00384979084256766,"easy","alpha",4
"95",0.14528904936878,0.072686127065763,0.494491395752836,"73","control",7.43758878589706,0.223973717524304,"alpha",0.0024475037251745,"easy","alpha",4
"96",0.147788538323234,0.073652248308535,0.38636098153696,"74","control",40.2654013368781,-1.185527593574,"alpha",0.00203963396821967,"easy","alpha",4
"97",0.114651364209414,0.0666704575752921,0.447515528060214,"75","control",15.9740552479388,0.013091545780689,"alpha",0.00411731681400419,"easy","alpha",4
"98",0.0956963489977205,0.0778303077737581,0.514973268061001,"76","control",11.111750125935,-0.0256110278817656,"alpha",0.00588300688456527,"easy","alpha",4
"99",0.172872244793084,0.0632694149270278,0.514554146622267,"77","control",5.98325517666834,0.315928630960648,"alpha",0.00278426792983197,"easy","alpha",4
"100",0.215255768311963,0.0847905046034794,0.524376019458621,"79","control",14.0286659815113,-0.555451725403075,"alpha",0.00188509150471005,"easy","alpha",4
"101",0.149037872084086,0.0875634851188893,0.632956878019592,"80","control",13.7486643961594,-0.561392653027332,"alpha",0.00587891091743956,"easy","alpha",4
"102",0.191349991564408,0.0841593786210336,0.476359852788729,"81","control",5.10784472827536,0.617368589471347,"alpha",0.00188995362648205,"easy","alpha",4
"103",0.110671889828514,0.0785454650703185,0.395152722440049,"82","control",16.3439159158874,-0.477390241876767,"alpha",0.0075624854869091,"easy","alpha",4
"104",0.137841725564975,0.0887525260608524,0.51819636298715,"83","control",17.9496284966892,-0.0346285826772572,"alpha",0.0023719216361741,"easy","alpha",4
"105",0.152342426919307,0.0747806022403396,0.503461609121596,"84","control",20.3365311520403,-0.330342042839762,"alpha",0.00131970795970818,"easy","alpha",4
"106",0.0795033410805725,0.0708839886761876,0.443979074970842,"85","control",19.4902604871137,0.172722780363857,"alpha",0.00348183553066098,"easy","alpha",4
"107",0.132394951515275,0.0943378966618225,0.463889412629189,"86","control",29.8095169531038,-3.02254691931184,"alpha",0.00734214660948231,"easy","alpha",4
"108",0.177089931574245,0.0765037562420643,0.491426659766466,"87","control",13.732231532847,-0.164868176889,"alpha",0.00205939208600005,"easy","alpha",4
"109",0.153742582585497,0.0719434211586581,0.377039887579296,"88","control",18.7822966743931,0.456466190709693,"alpha",0.00271624182355698,"easy","alpha",4
"110",0.149478499305537,0.0484601575264983,0.530992267128291,"89","control",15.4879749299197,0.338762624453039,"alpha",0.0024556810810137,"easy","alpha",4
"111",0.154972978573472,0.054302830396536,0.483044662458887,"90","control",13.0462800945646,0.430214901588082,"alpha",0.00283067622344061,"easy","alpha",4
"112",0.199484930011171,0.0633580499548312,0.474754663488663,"91","control",23.4149218082733,-0.484410778859704,"alpha",0.00310557051488312,"easy","alpha",4
"113",0.192055099298881,0.0643536877860205,0.473009734193911,"92","control",14.1044701412801,0.115246860491858,"alpha",0.00397748330458817,"easy","alpha",4
"114",0.116527794611523,0.0625671919122937,0.485996385634657,"93","control",24.0376777917841,0.156529950153841,"alpha",0.00300699977749176,"easy","alpha",4
"115",0.18739446589996,0.0856940599389042,0.503072987843322,"2","control",10.046190170077,-0.411912884752642,"beta",0.00141444106524096,"easy","alpha",4
"116",0.105176269561538,0.090685289505667,0.481216559690673,"3","control",16.571991481998,-0.613457849918557,"beta",0.00201495685387444,"easy","alpha",4
"117",0.124765908232773,0.0704730193891544,0.593418286673196,"5","control",21.1674581114085,-0.58649606597577,"beta",0.00126409272736767,"easy","alpha",4
"118",0.102564292411181,0.0908413096284236,0.424831710477907,"6","control",20.9534110625457,-1.41685278661828,"beta",0.00548540221585348,"easy","alpha",4
"119",0.170730649539587,0.0793797535979336,0.529539052641959,"7","control",10.2588172170973,0.125186060865944,"beta",0.00340873176973727,"easy","alpha",4
"120",0.111834590594251,0.0579801921448463,0.444063470830185,"8","control",11.3093877119195,0.889235827146678,"beta",0.00180744935707018,"easy","alpha",4
"121",0.183106483971694,0.075752896891829,0.486698060613746,"9","control",16.3489529160615,-1.04274798868937,"beta",0.0050681763709424,"easy","alpha",4
"122",0.222522903610019,0.0830222528548191,0.68336117879333,"10","control",6.91623445978431,0.179425051344808,"beta",0.00162821166892,"easy","alpha",4
"123",0.109824796417956,0.079146061563362,0.490780767082999,"11","control",14.8955247762817,-0.0671226058782042,"beta",0.00292665386176193,"easy","alpha",4
"124",0.00635522470096062,0.0681995663428518,0.139223132871051,"12","control",29.5172199709707,-1.73311713190326,"beta",0.00936897016460905,"easy","alpha",4
"125",0.0579811820780481,0.0693025633934278,0.315748212998661,"15","control",23.0335081821245,-0.502579887191398,"beta",0.00353437286013053,"easy","alpha",4
"126",0.140457555107384,0.07553672279536,0.583386320604562,"16","control",27.8372111503047,-0.786283208415959,"beta",0.0103756767675477,"easy","alpha",4
"127",0.167812799897959,0.0741004910270617,0.589926894318082,"17","control",19.9639278788321,-0.772891172537591,"beta",0.00144131562816945,"easy","alpha",4
"128",0.199901461375612,0.0704756700088615,0.494562652012127,"19","control",8.65039197876642,-0.0334896117190186,"beta",0.00142542736990737,"easy","alpha",4
"129",0.138833328012516,0.084479131430533,0.843807891404161,"20","control",20.4893446145509,-1.64839581651009,"beta",0.00410118989319389,"easy","alpha",4
"130",0.122360161865705,0.0710521120820978,0.476663588828996,"21","control",20.3071322813738,-0.825665637906179,"beta",0.00118074856323835,"easy","alpha",4
"131",0.125212238047698,0.0679713675911713,0.551755277267368,"22","control",26.4219020431383,-0.0539786313516455,"beta",0.00149323398120073,"easy","alpha",4
"132",0.0560479564872073,0.0821301128510879,0.33319281143386,"24","control",3.93945602517254,0.563243217990364,"beta",0.00364028574383908,"easy","alpha",4
"133",0.0867687157763168,0.0675867891144021,0.434220810383577,"25","control",14.3424290741866,-0.321996111375433,"beta",0.00386902594568313,"easy","alpha",4
"134",0.145682715378258,0.0627102440251061,0.352119351572217,"26","control",31.9971591890677,-0.210138779891437,"beta",0.0013022168147546,"easy","alpha",4
"135",0.149065993831777,0.0607426286245859,0.485946781694206,"27","control",7.92291468569094,0.195741699964097,"beta",0.00228703002524506,"easy","alpha",4
"136",0.173683663323117,0.0652399471629706,0.532176757361985,"28","control",12.6373338426468,-0.702694940858493,"beta",0.00352123061654311,"easy","alpha",4
"137",0.172222853578416,0.0774407202946396,0.448258296605332,"30","control",26.0933505768805,-1.31701815533881,"beta",0.00497975360270472,"easy","alpha",4
"138",0.144388362714759,0.0679181264093014,0.44958954999926,"32","control",8.5445343238643,-0.232063674966075,"beta",0.00147076077025318,"easy","alpha",4
"139",0.273405993189249,0.0659749924175393,0.444569493350597,"33","control",15.0229606356063,-0.377462361886493,"beta",0.00145520651633954,"easy","alpha",4
"140",0.139467707650773,0.0592724433215377,0.455927240152411,"34","control",7.90865402289362,0.943284950537373,"beta",0.00154628039031028,"easy","alpha",4
"141",0.185260201541264,0.067775487565288,0.484657746493128,"35","control",18.7291116981811,-0.232355831030514,"beta",0.00607800742462475,"easy","alpha",4
"142",0.112269414004927,0.0595332822376345,0.619532062463483,"36","control",18.8358539105174,-0.427241431649842,"beta",0.00286514930631999,"easy","alpha",4
"143",0.151610598620771,0.0790434624722046,0.611398173009544,"37","control",11.558187686903,-0.307335724884278,"beta",0.00376244332039799,"easy","alpha",4
"144",0.188470683947357,0.0645480546309599,0.471118982073083,"39","control",6.53489566052887,0.520192955281674,"beta",0.00316317346680301,"easy","alpha",4
"145",0.145179397389535,0.0614266394355133,0.337737942314041,"40","control",18.2346248809586,-0.855903960261318,"beta",0.0164045742789416,"easy","alpha",4
"146",0.190002446677802,0.0770193202117712,0.529016579152933,"41","control",11.6912109321284,-0.121171396856079,"beta",0.00172888197711884,"easy","alpha",4
"147",0.249702828347918,0.0980602911762848,0.551733797572444,"42","control",11.0065850008072,-0.394661323540785,"beta",0.00447126438724557,"easy","alpha",4
"148",0.120640219837232,0.0632017934988236,0.6671495305707,"44","control",12.2930009107877,-0.195064090112284,"beta",0.00989588390338721,"easy","alpha",4
"149",0.112144282007518,0.0834405235340187,0.388101079338505,"51","plus",24.1860115774296,-0.134394352799011,"alpha",0.00697761997247544,"easy","alpha",4
"150",0.197045568128479,0.0684742109350537,0.510605435047802,"53","plus",33.0687602799601,-0.688860165424662,"alpha",0.00097329683586701,"easy","alpha",4
"151",0.0782469259816228,0.0740382718275091,0.354595027716,"54","plus",12.6605919435493,0.586559093682878,"alpha",0.00383229900449066,"easy","alpha",4
"152",0.133846245458484,0.0647612228747268,0.38621958809302,"55","plus",39.3076739200728,-0.722835032166981,"alpha",0.00421238827157397,"easy","alpha",4
"153",0.0754792546459808,0.103347103554275,0.251904457039791,"56","plus",17.6789377498273,-0.747320463174489,"alpha",0.0042303829820563,"easy","alpha",4
"154",0.152735788752017,0.0563613609580872,0.44388644398184,"57","plus",37.0980281804939,-0.387025710295839,"alpha",0.0034990697164206,"easy","alpha",4
"155",0.157817932164101,0.0734479701551208,0.633939133062754,"58","plus",11.9128997025617,-0.959666990052667,"alpha",0.00399212750686342,"easy","alpha",4
"156",0.16577808872761,0.0882168440095311,0.55474731379974,"59","plus",32.6891301056499,-1.3238682209427,"alpha",0.00212856518424085,"easy","alpha",4
"157",0.133976237857305,0.105455512790854,0.487355260014647,"60","plus",14.5649050162633,-0.321457609073842,"alpha",0.00131165422869173,"easy","alpha",4
"158",0.0976613427991065,0.0738150680068587,0.389713393898658,"61","plus",15.2926491105005,-0.0870306466317544,"alpha",0.00285985265899299,"easy","alpha",4
"159",0.173518323011129,0.0867105895809854,0.436243398116001,"62","plus",17.0055976364894,0.123345475368675,"alpha",0.00213819948968935,"easy","alpha",4
"160",0.211837701470266,0.0896880949104327,0.564460997617206,"63","plus",13.0601051552613,0.0156947829134571,"alpha",0.00148855667772789,"easy","alpha",4
"161",0.132130782406415,0.0721310973509325,0.516531226660664,"64","plus",16.0574908318348,-0.653989084586872,"alpha",0.00599495745829699,"easy","alpha",4
"162",0.173555573778197,0.0530386244598505,0.456806145688194,"65","plus",7.92545355082144,0.154410819099445,"alpha",0.00121484014103342,"easy","alpha",4
"163",0.0954769965842926,0.074936482279096,0.493466853689756,"67","plus",24.7981272596794,-1.27116359304196,"alpha",0.00304339749084925,"easy","alpha",4
"164",0.223731759366357,0.0576820034756159,0.524631059581548,"68","plus",10.3122355742558,0.0247534416517582,"alpha",0.00248898543067987,"easy","alpha",4
"165",0.155108723619795,0.0782761976007007,0.488433619512927,"69","plus",9.46627757573418,-0.0930680848662994,"alpha",0.00149677260153115,"easy","alpha",4
"166",0.0706904473931242,0.0891608305954342,0.162474195439905,"70","plus",21.305459509623,-1.97991201512341,"alpha",0.00516925349261124,"easy","alpha",4
"167",0.135048940421442,0.07672209119672,0.589367565296951,"71","plus",6.23521777274264,0.296942446828787,"alpha",0.00138916224073524,"easy","alpha",4
"168",0.0992032912443283,0.0742553858891369,0.339116890899221,"72","plus",8.30833424329313,0.24520460589491,"alpha",0.00384979084256766,"easy","alpha",4
"169",0.14528904936878,0.072686127065763,0.494491395752836,"73","plus",7.43758878589706,0.284485545406537,"alpha",0.0024475037251745,"easy","alpha",4
"170",0.147788538323234,0.073652248308535,0.38636098153696,"74","plus",40.2654013368781,-1.91664237681688,"alpha",0.00203963396821967,"easy","alpha",4
"171",0.114651364209414,0.0666704575752921,0.447515528060214,"75","plus",15.9740552479388,-0.590760732755808,"alpha",0.00411731681400419,"easy","alpha",4
"172",0.0956963489977205,0.0778303077737581,0.514973268061001,"76","plus",11.111750125935,-0.0166272767841098,"alpha",0.00588300688456527,"easy","alpha",4
"173",0.172872244793084,0.0632694149270278,0.514554146622267,"77","plus",5.98325517666834,0.0891996381898814,"alpha",0.00278426792983197,"easy","alpha",4
"174",0.215255768311963,0.0847905046034794,0.524376019458621,"79","plus",14.0286659815113,-0.0166566383591718,"alpha",0.00188509150471005,"easy","alpha",4
"175",0.149037872084086,0.0875634851188893,0.632956878019592,"80","plus",13.7486643961594,-0.449646062270608,"alpha",0.00587891091743956,"easy","alpha",4
"176",0.191349991564408,0.0841593786210336,0.476359852788729,"81","plus",5.10784472827536,0.465474459744836,"alpha",0.00188995362648205,"easy","alpha",4
"177",0.110671889828514,0.0785454650703185,0.395152722440049,"82","plus",16.3439159158874,-0.466076860853551,"alpha",0.0075624854869091,"easy","alpha",4
"178",0.137841725564975,0.0887525260608524,0.51819636298715,"83","plus",17.9496284966892,-0.775905707024234,"alpha",0.0023719216361741,"easy","alpha",4
"179",0.152342426919307,0.0747806022403396,0.503461609121596,"84","plus",20.3365311520403,-0.0338655746639062,"alpha",0.00131970795970818,"easy","alpha",4
"180",0.0795033410805725,0.0708839886761876,0.443979074970842,"85","plus",19.4902604871137,0.0271374503321398,"alpha",0.00348183553066098,"easy","alpha",4
"181",0.132394951515275,0.0943378966618225,0.463889412629189,"86","plus",29.8095169531038,-2.52926284648916,"alpha",0.00734214660948231,"easy","alpha",4
"182",0.177089931574245,0.0765037562420643,0.491426659766466,"87","plus",13.732231532847,-0.176672726523989,"alpha",0.00205939208600005,"easy","alpha",4
"183",0.153742582585497,0.0719434211586581,0.377039887579296,"88","plus",18.7822966743931,-0.490611286553631,"alpha",0.00271624182355698,"easy","alpha",4
"184",0.149478499305537,0.0484601575264983,0.530992267128291,"89","plus",15.4879749299197,-0.182776030959305,"alpha",0.0024556810810137,"easy","alpha",4
"185",0.154972978573472,0.054302830396536,0.483044662458887,"90","plus",13.0462800945646,0.680976570985744,"alpha",0.00283067622344061,"easy","alpha",4
"186",0.199484930011171,0.0633580499548312,0.474754663488663,"91","plus",23.4149218082733,-0.724055444686002,"alpha",0.00310557051488312,"easy","alpha",4
"187",0.192055099298881,0.0643536877860205,0.473009734193911,"92","plus",14.1044701412801,0.628872411587821,"alpha",0.00397748330458817,"easy","alpha",4
"188",0.116527794611523,0.0625671919122937,0.485996385634657,"93","plus",24.0376777917841,0.152098530862298,"alpha",0.00300699977749176,"easy","alpha",4
