starttime,task,fbtask,firsttask,withinblocktrial,block,withintasktrial,trial,running,feedback,fbscore,difflevel,n_xes,rt,resp,cor,cresp,conf_press,cj,RTconf,reddots,stoptime,sub,age,gender,handedness,session,
,xotask,xotask,xotask,11,0,11,11,training,negativefb,96,average,62,1.7999885999997787,['c'],1,left,['9'],2,0.7870554999999513,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,12,0,12,12,training,negativefb,47,hard,28,1.5498133000000962,['n'],1,right,['8'],3,1.4544997000002695,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,13,0,13,13,training,negativefb,52,easy,8,1.365581199999724,['n'],1,right,['2'],5,0.8768019999997705,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,14,0,14,14,training,negativefb,95,easy,6,1.0494541999996727,['n'],1,right,['1'],6,0.49621579999984533,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,15,0,15,15,training,negativefb,59,easy,6,0.9504485000006753,['n'],1,right,['1'],6,0.3667933999995512,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,16,0,16,16,training,negativefb,68,average,17,1.066904500000419,['n'],1,right,['2'],5,0.38118630000008125,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,17,0,17,17,training,negativefb,98,easy,71,0.8662987999996403,['c'],1,left,['8'],3,1.187465599999996,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,18,0,18,18,training,negativefb,87,easy,73,0.9502779999993436,['c'],1,left,['2'],5,0.5261488999994981,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,19,0,19,19,training,negativefb,10,hard,29,1.4166401000002224,['c'],0,right,['3'],4,0.9281683999997767,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,20,0,20,20,training,negativefb,39,average,63,0.8325084999996761,['c'],1,left,['2'],5,0.8111142999996446,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,21,0,21,21,training,negativefb,91,average,15,0.8673395999994682,['n'],1,right,['2'],5,1.1440630999995847,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,22,0,22,22,training,negativefb,92,hard,52,1.0674967000004472,['c'],1,left,['8'],3,0.9682459999994535,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,23,0,23,23,training,negativefb,91,easy,8,0.8510526000000027,['n'],1,right,['2'],5,0.48749899999984336,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,24,0,24,24,training,negativefb,41,hard,29,1.0005640999997922,['n'],1,right,['3'],4,0.348200899999938,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,25,0,25,25,training,negativefb,91,average,16,0.899947500000053,['n'],1,right,['2'],5,0.6584972000000562,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,26,0,26,26,training,negativefb,54,hard,54,1.2654644999993252,['n'],0,left,['8'],3,0.7492595000003348,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,27,0,27,27,training,negativefb,83,average,62,1.050981899999897,['c'],1,left,['9'],2,0.8851970000005167,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,28,0,28,28,training,negativefb,55,easy,74,0.96643849999964,['c'],1,left,['3'],4,0.915328099999897,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,29,0,29,29,training,negativefb,31,hard,51,1.0997760000000198,['n'],0,left,['8'],3,0.979403899999852,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,30,0,30,30,training,negativefb,94,hard,26,1.1666709000000992,['c'],0,right,['9'],2,0.8059252000002743,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,31,0,31,31,training,negativefb,62,easy,71,1.7671627999998236,['c'],1,left,['2'],5,0.6634928000003129,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,32,0,32,32,training,negativefb,37,average,61,1.566813700000239,['c'],1,left,['8'],3,0.6459863000000041,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,33,0,33,33,training,negativefb,58,average,19,1.2334542999997211,['n'],1,right,['9'],2,0.6433194000001095,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,34,0,34,34,training,negativefb,58,easy,7,1.0675458000005165,['n'],1,right,['2'],5,0.5836036000000604,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,35,0,35,35,training,negativefb,63,average,19,1.033519000000524,['n'],1,right,['3'],4,0.42303960000026564,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,36,0,36,36,training,negativefb,76,hard,52,1.2163000999998985,['c'],1,left,['3'],4,0.9097157999995034,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,37,0,37,37,training,negativefb,50,average,19,1.316035699999702,['n'],1,right,['3'],4,0.4289070000004358,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,38,0,38,38,training,negativefb,58,easy,73,1.100518799999918,['c'],1,left,['2'],5,0.45665269999972224,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,39,0,39,39,training,negativefb,31,average,17,1.2499399000007543,['n'],1,right,['3'],4,0.44431019999956334,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,40,0,40,40,training,negativefb,74,average,15,1.0172295000002123,['n'],1,right,['3'],4,0.21044309999979305,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,41,0,41,41,training,negativefb,57,hard,26,1.1169719999998051,['n'],1,right,['8'],3,0.3579338999998072,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,42,0,42,42,training,negativefb,85,easy,74,0.9841064000002007,['c'],1,left,['2'],5,0.34459999999944557,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,43,0,43,43,training,negativefb,66,hard,27,1.33414300000004,['n'],1,right,['2'],5,0.7820241999997961,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,44,0,44,44,training,negativefb,92,easy,8,0.9012219999995068,['n'],1,right,['1'],6,0.2501478000003772,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,45,0,45,45,training,negativefb,77,easy,7,0.7676578999999037,['n'],1,right,['1'],6,0.19458810000014637,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,46,0,46,46,training,negativefb,92,average,62,1.2663608000002569,['c'],1,left,['3'],4,0.8399944000002506,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,47,0,47,47,training,negativefb,80,hard,50,1.2658492000000479,['c'],1,left,['3'],4,0.33967389999997977,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,48,0,48,48,training,negativefb,75,average,60,1.0498499999994237,['c'],1,left,['8'],3,0.4532980999993015,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,49,0,49,49,training,negativefb,49,hard,27,1.366868500000237,['c'],0,right,['3'],4,0.5801262000004499,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,50,0,50,50,training,negativefb,50,hard,27,1.083438099999512,['n'],1,right,['3'],4,0.5460156999997707,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,51,0,51,51,training,negativefb,39,hard,53,1.1336693000002924,['c'],1,left,['2'],5,0.5034881999999925,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,52,0,52,52,training,negativefb,49,hard,50,1.117496800000481,['c'],1,left,['3'],4,0.2469560999998066,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,53,0,53,53,training,negativefb,50,hard,54,1.2166866000006848,['c'],1,left,['8'],3,0.4923479999997653,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,54,0,54,54,training,negativefb,49,easy,6,0.834282699999676,['n'],1,right,['2'],5,0.360720499999843,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,55,0,55,55,training,negativefb,25,easy,7,0.9162363000004916,['n'],1,right,['2'],5,0.5173071999997774,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,56,0,56,56,training,negativefb,56,average,61,1.483879800000068,['c'],1,left,['8'],3,0.4775374999999258,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,57,0,57,57,training,negativefb,85,easy,72,0.8832521000003908,['c'],1,left,['1'],6,0.4955054000001837,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,58,0,58,58,training,negativefb,76,hard,50,1.450196199999482,['c'],1,left,['8'],3,0.6820731999996497,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,59,0,59,59,training,negativefb,65,hard,26,1.0837043999999878,['n'],1,right,['3'],4,0.5557180999994671,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,0,1,60,60,training,negativefb,94,easy,8,1.1012212999994517,['n'],1,right,['1'],6,0.9146874999996726,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,1,1,61,61,training,negativefb,92,average,15,0.9004285000000891,['n'],1,right,['2'],5,0.28997309999977006,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,2,1,62,62,training,negativefb,55,hard,25,1.2003888999997798,['c'],0,right,['3'],4,0.4787225000000035,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,3,1,63,63,training,negativefb,53,average,61,0.9502280000006067,['c'],1,left,['3'],4,0.24605979999978445,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,4,1,64,64,training,negativefb,64,hard,52,0.9827392999995936,['n'],0,left,['3'],4,0.30973589999939577,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,5,1,65,65,training,negativefb,45,hard,52,1.0833441999993738,['n'],0,left,['8'],3,0.3096112000002904,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,6,1,66,66,training,negativefb,55,hard,54,1.2662422000003062,['c'],1,left,['2'],5,0.5432447000002867,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,7,1,67,67,training,negativefb,77,hard,29,1.2172133000003669,['n'],1,right,['2'],5,0.5448664999994435,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,8,1,68,68,training,negativefb,56,hard,51,0.9987375999999131,['n'],0,left,['3'],4,0.19626530000005005,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,9,1,69,69,training,negativefb,91,easy,72,1.1168836000006195,['c'],1,left,['3'],4,0.9522515999997267,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,10,1,70,70,training,negativefb,66,average,62,1.033099599999332,['c'],1,left,['3'],4,0.35319689999960246,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,11,1,71,71,training,negativefb,75,average,17,0.700019599999905,['n'],1,right,['1'],6,0.4868103999997402,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,12,1,72,72,training,negativefb,80,easy,5,0.8503950000003897,['n'],1,right,['1'],6,0.2812757000001511,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,13,1,73,73,training,negativefb,61,hard,26,1.0168610999999146,['n'],1,right,['3'],4,0.4371455000000424,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,14,1,74,74,training,negativefb,29,easy,9,0.6667690000003859,['n'],1,right,['2'],5,0.5212506999996549,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,15,1,75,75,training,negativefb,48,hard,27,0.8333738000001176,['n'],1,right,['3'],4,0.41968999999971857,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,16,1,76,76,training,negativefb,70,average,61,0.9664199999997436,['c'],1,left,['3'],4,0.37204380000002857,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,17,1,77,77,training,negativefb,35,hard,53,1.0344446999997672,['n'],0,left,['2'],5,0.6524183000001358,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,18,1,78,78,training,negativefb,89,average,61,1.049445999999989,['n'],0,left,['8'],3,0.5121775999996316,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,19,1,79,79,training,negativefb,43,hard,50,1.1996689999996306,['n'],0,left,['1'],6,0.42816490000041085,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,20,1,80,80,training,negativefb,73,easy,72,1.1005303000001732,['c'],1,left,['2'],5,0.26386770000044635,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,21,1,81,81,training,negativefb,72,easy,71,1.1832596000003832,['c'],1,left,['1'],6,0.3430159999998068,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,22,1,82,82,training,negativefb,36,easy,73,1.0673719000005804,['c'],1,left,['1'],6,0.21456709999984014,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,23,1,83,83,training,negativefb,41,hard,50,0.8828589000004285,['n'],0,left,['2'],5,0.2661880999994537,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,24,1,84,84,training,negativefb,29,average,19,0.9674288999995042,['n'],1,right,['2'],5,0.3768444000006639,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,25,1,85,85,training,negativefb,36,average,15,0.8509305000006862,['n'],1,right,['2'],5,0.47188639999967563,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,26,1,86,86,training,negativefb,25,average,16,0.9166945999995733,['n'],1,right,['3'],4,0.43318060000001424,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,27,1,87,87,training,negativefb,93,easy,6,0.8831952000000456,['n'],1,right,['2'],5,0.9329103999998551,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,28,1,88,88,training,negativefb,78,hard,28,0.8342631000004985,['n'],1,right,['2'],5,0.3177323999998407,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,29,1,89,89,training,negativefb,76,average,19,0.5840323000002172,['n'],1,right,['2'],5,0.3217038999991928,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,30,1,90,90,training,negativefb,92,easy,5,0.7662350000000515,['n'],1,right,['1'],6,0.30230850000043574,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,31,1,91,91,training,negativefb,64,easy,7,0.6177747000001546,['n'],1,right,['1'],6,0.27362189999985276,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,32,1,92,92,training,negativefb,68,average,19,0.6677549999994881,['n'],1,right,['2'],5,0.41264849999970465,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,33,1,93,93,training,negativefb,88,easy,8,0.6334330999998201,['n'],1,right,['1'],6,0.4032184999996389,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,34,1,94,94,training,negativefb,62,easy,70,0.9169444999997722,['c'],1,left,['1'],6,0.39840169999934005,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,35,1,95,95,training,negativefb,60,average,63,0.9180291999991823,['c'],1,left,['2'],5,0.22543519999999262,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,36,1,96,96,training,negativefb,83,average,60,1.0669185999995534,['c'],1,left,['8'],3,0.35869800000000396,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,37,1,97,97,training,negativefb,58,easy,72,0.9675064000002749,['c'],1,left,['2'],5,0.12999049999962153,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,38,1,98,98,training,negativefb,61,hard,50,1.0669857000002594,['c'],1,left,['2'],5,0.22658969999974943,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,39,1,99,99,training,negativefb,50,easy,70,0.9328820999999152,['c'],1,left,['1'],6,0.1644760999997743,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,40,1,100,100,training,negativefb,49,average,60,0.9827894000000015,['c'],1,left,['1'],6,0.17497800000001007,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,41,1,101,101,training,negativefb,61,easy,70,0.966981499999747,['c'],1,left,['1'],6,0.20097600000008242,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,42,1,102,102,training,negativefb,44,hard,26,1.000731299999643,['c'],0,right,['2'],5,0.41694749999987835,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,43,1,103,103,training,negativefb,58,easy,9,0.7497238000005382,['n'],1,right,['1'],6,0.3867229999996198,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,44,1,104,104,training,negativefb,68,hard,54,1.2828446999992593,['c'],1,left,['3'],4,0.5119783999998617,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,45,1,105,105,training,negativefb,39,average,61,0.8684773999993922,['c'],1,left,['2'],5,0.1935350000003382,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,46,1,106,106,training,negativefb,76,easy,72,0.9675219999999172,['c'],1,left,['3'],4,0.491430400000354,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,47,1,107,107,training,negativefb,69,average,19,0.9170758999998725,['c'],0,right,['8'],3,0.4910957000001872,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,48,1,108,108,training,negativefb,73,average,63,0.8330793000004633,['c'],1,left,['3'],4,0.24621320000005653,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,49,1,109,109,training,negativefb,57,hard,27,0.9840304999997898,['c'],0,right,['3'],4,0.5343991999998252,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,50,1,110,110,training,negativefb,79,easy,6,1.1830046000004586,['n'],1,right,['3'],4,0.34507880000001023,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,51,1,111,111,training,negativefb,75,easy,71,0.882966099999976,['c'],1,left,['3'],4,0.43308729999989737,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,52,1,112,112,training,negativefb,64,easy,9,0.8496869999999035,['n'],1,right,['2'],5,0.18968880000011268,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,53,1,113,113,training,negativefb,36,hard,27,1.0667026000000988,['c'],0,right,['8'],3,0.33913589999974647,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,54,1,114,114,training,negativefb,19,average,18,1.2829570000003514,['c'],0,right,['8'],3,0.5864181000006283,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,55,1,115,115,training,negativefb,47,hard,28,1.1833180000003267,['n'],1,right,['3'],4,0.35601370000040333,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,56,1,116,116,training,negativefb,66,average,17,0.9839785999993182,['n'],1,right,['8'],3,0.6708985999994184,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,57,1,117,117,training,negativefb,88,average,64,0.9502810000003592,['c'],1,left,['3'],4,0.37489780000032624,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,58,1,118,118,training,negativefb,75,hard,26,0.8671462000002066,['n'],1,right,['3'],4,0.2609738000001016,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,59,1,119,119,training,negativefb,60,hard,52,1.016547499999433,['n'],0,left,['3'],4,0.20193410000047152,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,0,2,120,120,main,negativefb,-99,hard,53,0.9350418000003629,['c'],1,left,['3'],4,0.23060199999963515,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,1,2,121,121,main,negativefb,-99,easy,72,1.150862700000289,['c'],1,left,['3'],4,0.16845109999940178,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,2,2,122,122,main,negativefb,-99,easy,71,0.8343722999998135,['c'],1,left,['2'],5,0.3052852000000712,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,3,2,123,123,main,negativefb,-99,average,16,0.8675954999998794,['n'],1,right,['8'],3,0.4915531999995437,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,4,2,124,124,main,negativefb,-99,average,19,1.1501036999998178,['n'],1,right,['8'],3,0.38647820000005595,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,5,2,125,125,main,negativefb,-99,average,19,1.350768400000561,['c'],0,right,['8'],3,0.41373680000015156,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,6,2,126,126,main,negativefb,-99,hard,25,1.0186234000002514,['n'],1,right,['3'],4,0.23009360000014567,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,7,2,127,127,main,negativefb,-99,hard,25,1.0679486999997607,['n'],1,right,['9'],2,0.5228645999995933,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,8,2,128,128,main,negativefb,-99,hard,50,1.0007675999995627,['c'],1,left,['9'],2,0.25533180000002176,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,9,2,129,129,main,negativefb,-99,average,62,1.134970300000532,['c'],1,left,['3'],4,0.3846791999994821,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,10,2,130,130,main,negativefb,-99,average,60,1.3007104999996955,['c'],1,left,['9'],2,0.21385379999992438,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,11,2,131,131,main,negativefb,-99,easy,70,1.0846272999997382,['n'],0,left,['9'],2,0.3792964000003849,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,12,2,132,132,main,negativefb,-99,hard,29,1.2174851999998282,['n'],1,right,['2'],5,0.8289858999996795,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,13,2,133,133,main,negativefb,-99,easy,70,0.9503515999995216,['c'],1,left,['2'],5,0.20677470000009635,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,14,2,134,134,main,negativefb,-99,average,63,1.451980800000456,['c'],1,left,['8'],3,0.36540579999928013,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,15,2,135,135,main,negativefb,-99,hard,28,1.0172016999995321,['n'],1,right,['8'],3,0.5907807000003231,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,16,2,136,136,main,negativefb,-99,average,15,1.2837356,['n'],1,right,['2'],5,0.6203326000004381,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,17,2,137,137,main,negativefb,-99,easy,7,1.2017780999995011,['n'],1,right,['1'],6,0.316062800000509,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,18,2,138,138,main,negativefb,-99,easy,71,1.134192599999551,['c'],1,left,['1'],6,0.2989588000000367,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,19,2,139,139,main,negativefb,-99,easy,6,0.7335970000003726,['n'],1,right,['2'],5,0.25813379999999597,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,20,2,140,140,main,negativefb,-99,hard,52,1.0846215999999913,['n'],0,left,['3'],4,0.26969909999934316,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,21,2,141,141,main,negativefb,-99,average,16,0.9663598999995884,['n'],1,right,['2'],5,0.15753050000057556,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,22,2,142,142,main,negativefb,-99,easy,70,1.017736299999342,['c'],1,left,['2'],5,0.1753908999999112,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,23,2,143,143,main,negativefb,-99,average,63,0.783642499999587,['c'],1,left,['2'],5,0.2099054000000251,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,24,2,144,144,main,negativefb,-99,easy,6,0.9679637999997794,['n'],1,right,['2'],5,0.20387980000032258,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,25,2,145,145,main,negativefb,-99,easy,9,0.7015825999997105,['n'],1,right,['1'],6,0.3051977999994051,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,26,2,146,146,main,negativefb,-99,easy,71,1.1675772999997207,['c'],1,left,['1'],6,0.1428672000001825,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,27,2,147,147,main,negativefb,-99,average,61,1.1675979000001462,['n'],0,left,['8'],3,0.3074179000004733,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,28,2,148,148,main,negativefb,-99,easy,73,0.9688249999999243,['c'],1,left,['3'],4,0.3455889999995634,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,29,2,149,149,main,negativefb,-99,average,61,1.050435600000128,['c'],1,left,['3'],4,0.2591453000004549,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,30,2,150,150,main,negativefb,-99,easy,9,0.9179415999997218,['n'],1,right,['2'],5,0.205183300000499,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,31,2,151,151,main,negativefb,-99,average,19,0.7511960999991061,['n'],1,right,['1'],6,0.3354892999996082,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,32,2,152,152,main,negativefb,-99,hard,29,0.9842609999996057,['n'],1,right,['2'],5,0.2111789000000499,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,33,2,153,153,main,negativefb,-99,easy,7,0.8506502999998702,['n'],1,right,['2'],5,0.19431820000045263,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,34,2,154,154,main,negativefb,-99,average,63,1.0343533999994179,['c'],1,left,['2'],5,0.1942841000000044,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,35,2,155,155,main,negativefb,-99,hard,28,0.9342649000000165,['n'],1,right,['2'],5,0.23074220000034984,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,36,2,156,156,main,negativefb,-99,hard,29,0.9344388999998046,['n'],1,right,['8'],3,0.2644476000004943,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,37,2,157,157,main,negativefb,-99,average,61,1.0341180000004897,['c'],1,left,['8'],3,0.29371870000068157,,,18,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,38,2,158,158,main,negativefb,-99,average,16,1.0013545000001614,['c'],0,right,['2'],5,0.2749607999994623,,,18,18,Vrouw,Rechts,1,
