starttime,task,fbtask,firsttask,withinblocktrial,block,withintasktrial,trial,running,feedback,fbscore,difflevel,n_xes,rt,resp,cor,cresp,conf_press,cj,RTconf,reddots,stoptime,sub,age,gender,handedness,session,
1714633342,xotask,xotask,xotask,0,0,0,0,training,negativefb,100,easy,6,1.7828180999999859,['n'],1,right,['3'],4,5.686574000000064,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,1,0,1,1,training,negativefb,78,hard,52,3.166162999999983,['c'],1,left,['3'],4,1.8906906999999364,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,2,0,2,2,training,negativefb,36,hard,54,2.383761100000015,['n'],0,left,['8'],3,0.5513744999999517,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,3,0,3,3,training,negativefb,85,hard,51,2.133886700000062,['c'],1,left,['3'],4,2.9961978000000045,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,4,0,4,4,training,negativefb,27,average,19,3.517506600000047,['c'],0,right,['3'],4,1.6074652000000924,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,5,0,5,5,training,negativefb,96,average,64,1.0495862000000216,['c'],1,left,['3'],4,1.100894100000005,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,6,0,6,6,training,negativefb,77,average,19,2.000159999999937,['n'],1,right,['3'],4,1.3609716999999364,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,7,0,7,7,training,negativefb,69,hard,51,1.683090600000014,['c'],1,left,['2'],5,1.695797700000071,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,8,0,8,8,training,negativefb,34,easy,8,4.700797800000032,['c'],0,right,['3'],4,0.8482053000000178,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,9,0,9,9,training,negativefb,74,easy,74,1.7498698999999078,['c'],1,left,['3'],4,1.2794949000000315,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,10,0,10,10,training,negativefb,96,easy,7,1.2334595999999465,['n'],1,right,['2'],5,0.9314449999999397,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,11,0,11,11,training,negativefb,23,average,17,2.433023800000001,['c'],0,right,['8'],3,0.9651982000000316,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,12,0,12,12,training,negativefb,72,average,62,2.183288999999945,['c'],1,left,['3'],4,0.8632452000000512,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,13,0,13,13,training,negativefb,42,hard,25,4.282980199999997,['c'],0,right,['3'],4,0.857952599999976,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,14,0,14,14,training,negativefb,87,hard,27,2.9508213999999953,['n'],1,right,['3'],4,2.0740127000000257,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,15,0,15,15,training,negativefb,61,easy,8,1.4008032000000412,['n'],1,right,['3'],4,1.4062242999999626,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,16,0,16,16,training,negativefb,84,hard,26,0.8832705999999462,['n'],1,right,['2'],5,0.5226906000000326,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,17,0,17,17,training,negativefb,48,hard,29,1.668335500000012,['n'],1,right,['3'],4,1.275566900000058,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,18,0,18,18,training,negativefb,94,easy,72,1.2160506000000169,['c'],1,left,['2'],5,0.6001586999999518,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,19,0,19,19,training,negativefb,75,easy,72,2.8505311999999776,['c'],1,left,['3'],4,0.7821274000000358,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,20,0,20,20,training,negativefb,57,easy,9,3.3503054000000247,['n'],1,right,['3'],4,0.8561772000000474,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,21,0,21,21,training,negativefb,38,hard,26,1.1823988999999528,['c'],0,right,['8'],3,1.6794597000000522,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,22,0,22,22,training,negativefb,37,hard,25,4.016666699999973,['n'],1,right,['3'],4,0.5634014999999408,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,23,0,23,23,training,negativefb,86,hard,28,0.8326995000001034,['n'],1,right,['2'],5,0.6681870999999546,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,0,1,24,72,training,negativefb,76,average,62,2.383932300000083,['c'],1,left,['2'],5,0.8138853000000381,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,1,1,25,73,training,negativefb,83,easy,7,1.8169007999999849,['n'],1,right,['2'],5,1.829729000000043,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,2,1,26,74,training,negativefb,65,easy,9,0.9179863999999043,['n'],1,right,['1'],6,0.5516692000001058,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,3,1,27,75,training,negativefb,99,easy,5,1.1841282999999976,['n'],1,right,['2'],5,1.5780439999999771,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,4,1,28,76,training,negativefb,59,easy,7,0.9999873000000434,['n'],1,right,['2'],5,0.4911518999999771,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,5,1,29,77,training,negativefb,47,average,18,1.6000185000000329,['n'],1,right,['2'],5,0.8243453999999701,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,6,1,30,78,training,negativefb,57,average,16,2.5010189999999284,['c'],0,right,['2'],5,0.49923360000002504,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,7,1,31,79,training,negativefb,82,easy,7,0.7999377000001004,['n'],1,right,['2'],5,0.4152743999999302,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,8,1,32,80,training,negativefb,56,hard,26,1.067327299999988,['n'],1,right,['2'],5,0.37992959999996856,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,9,1,33,81,training,negativefb,77,easy,7,0.7845231999999669,['n'],1,right,['2'],5,0.42967929999997523,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,10,1,34,82,training,negativefb,31,hard,51,0.6675198000000364,['n'],0,left,['2'],5,0.3466650999999956,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,11,1,35,83,training,negativefb,76,average,61,0.8842242000000624,['c'],1,left,['2'],5,0.5538448999999446,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,12,1,36,84,training,negativefb,29,hard,29,0.6844442999999956,['n'],1,right,['2'],5,0.31254100000001017,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,13,1,37,85,training,negativefb,73,easy,9,0.7504661000000397,['n'],1,right,['2'],5,0.32660999999995965,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,14,1,38,86,training,negativefb,69,hard,29,0.8996065999999701,['n'],1,right,['2'],5,0.4778440000000046,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,15,1,39,87,training,negativefb,91,hard,26,0.7494372999999541,['n'],1,right,['2'],5,1.4213876999999684,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,16,1,40,88,training,negativefb,80,hard,50,1.1998140000000603,['c'],1,left,['3'],4,0.9647512000000233,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,17,1,41,89,training,negativefb,58,easy,5,0.7833560000000261,['n'],1,right,['2'],5,0.4317300999999816,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,18,1,42,90,training,negativefb,77,easy,72,0.8498577999999952,['c'],1,left,['2'],5,0.46014500000001135,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,19,1,43,91,training,negativefb,50,average,60,1.6503893999999946,['c'],1,left,['2'],5,0.584114999999997,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,20,1,44,92,training,negativefb,47,average,63,1.7512801999999965,['n'],0,left,['2'],5,0.35467049999999745,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,21,1,45,93,training,negativefb,84,hard,29,1.3503508999999667,['c'],0,right,['2'],5,0.2785924000000932,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,22,1,46,94,training,negativefb,55,hard,25,1.0331851000000825,['c'],0,right,['2'],5,0.306246099999953,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,23,1,47,95,training,negativefb,62,average,63,1.9319712000000209,['c'],1,left,['2'],5,0.4576184000000012,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,0,2,48,144,training,negativefb,33,average,17,0.9511857999998483,['c'],0,right,['3'],4,0.6984119999999621,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,1,2,49,145,training,negativefb,93,average,15,1.0166128999999273,['n'],1,right,['3'],4,0.9816800000000967,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,2,2,50,146,training,negativefb,52,average,17,1.217084399999976,['n'],1,right,['3'],4,0.7024612999998681,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,3,2,51,147,training,negativefb,14,hard,28,0.9332842000001165,['c'],0,right,['2'],5,0.6053243000001203,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,4,2,52,148,training,negativefb,44,hard,29,1.1339860999999019,['n'],1,right,['3'],4,0.7435259000001224,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,5,2,53,149,training,negativefb,88,average,17,1.2671550000000025,['n'],1,right,['3'],4,0.8958748000000014,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,6,2,54,150,training,negativefb,92,easy,70,1.2008898999999928,['c'],1,left,['1'],6,1.340514199999916,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,7,2,55,151,training,negativefb,85,easy,71,1.1176001999999698,['c'],1,left,['1'],6,0.8421149000000696,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,8,2,56,152,training,negativefb,61,average,61,1.4668679000001248,['c'],1,left,['2'],5,1.8378748000000087,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,9,2,57,153,training,negativefb,78,easy,70,1.149502499999926,['c'],1,left,['1'],6,1.9740277000000788,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,10,2,58,154,training,negativefb,47,average,60,0.884650400000055,['c'],1,left,['2'],5,0.40336249999995744,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,11,2,59,155,training,negativefb,87,hard,25,0.9839646000000357,['n'],1,right,['2'],5,1.1959580000000187,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,12,2,60,156,training,negativefb,90,easy,73,0.967473899999959,['c'],1,left,['2'],5,0.45412899999996625,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,13,2,61,157,training,negativefb,87,easy,71,1.900190099999918,['c'],1,left,['3'],4,0.38470510000001923,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,14,2,62,158,training,negativefb,56,average,62,0.9012248000001364,['c'],1,left,['2'],5,0.9413756999999805,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,15,2,63,159,training,negativefb,86,average,64,1.6842208000000483,['c'],1,left,['2'],5,0.5087513000000854,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,16,2,64,160,training,negativefb,50,average,64,0.9513609000000542,['c'],1,left,['2'],5,0.38676669999995283,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,17,2,65,161,training,negativefb,93,easy,74,0.9998854999998912,['c'],1,left,['2'],5,0.6834845999999288,,,2,18,Vrouw,Rechts,1,
,xotask,xotask,xotask,18,2,66,162,training,negativefb,71,average,63,1.1160479000000123,['c'],1,left,['3'],4,0.38735620000011295,,,2,18,Vrouw,Rechts,1,
