starttime,task,fbtask,firsttask,withinblocktrial,block,withintasktrial,trial,running,feedback,fbscore,difflevel,n_xes,rt,resp,cor,cresp,conf_press,cj,RTconf,reddots,stoptime,sub,age,gender,handedness,session,
,xotask,xotask,dotcolour,10,0,10,10,training,negativefb,98,easy,71,2.8833088999999745,['c'],1,left,['3'],4,3.419934900000044,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,11,0,11,11,training,negativefb,91,hard,54,1.6171881999998732,['c'],1,left,['2'],5,1.0662892999998803,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,12,0,12,12,training,negativefb,90,easy,7,1.4169867000000522,['n'],1,right,['2'],5,3.2548656999997547,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,13,0,13,13,training,negativefb,93,hard,27,1.3494304000005286,['n'],1,right,['2'],5,1.1420536000005086,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,14,0,14,14,training,negativefb,4,easy,72,2.200721600000179,['n'],0,left,['9'],2,1.5931310000005396,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,15,0,15,15,training,negativefb,84,average,18,1.5166278999995484,['n'],1,right,['2'],5,0.7242238999997426,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,16,0,16,16,training,negativefb,93,hard,54,1.3677394999995158,['c'],1,left,['3'],4,1.3367760000000999,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,17,0,17,17,training,negativefb,18,average,18,2.665950800000246,['c'],0,right,['3'],4,1.105313600000045,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,18,0,18,18,training,negativefb,54,hard,51,2.699982299999647,['c'],1,left,['3'],4,1.3447758000002068,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,19,0,19,19,training,negativefb,56,hard,28,2.0683477000002313,['n'],1,right,['8'],3,1.1441999999997279,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,20,0,20,20,training,negativefb,84,easy,70,1.4831590000003416,['c'],1,left,['3'],4,0.7122847999999067,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,21,0,21,21,training,negativefb,97,easy,70,2.317280999999639,['c'],1,left,['8'],3,1.2149982000000819,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,22,0,22,22,training,negativefb,99,easy,70,1.1000256999996054,['c'],1,left,['3'],4,1.6585949999998775,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,23,0,23,23,training,negativefb,18,hard,51,1.833679100000154,['n'],0,left,['8'],3,1.5661731000000145,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,24,0,24,24,training,negativefb,27,hard,51,1.2672923999998602,['n'],0,left,['3'],4,0.5726539999996021,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,25,0,25,25,training,negativefb,74,average,15,1.1836510000002818,['n'],1,right,['3'],4,0.5264667000001282,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,26,0,26,26,training,negativefb,52,average,16,4.750857100000758,['n'],1,right,['8'],3,2.283785099999477,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,27,0,27,27,training,negativefb,66,average,62,2.8505701999993107,['n'],0,left,['0'],1,1.3582128999996712,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,28,0,28,28,training,negativefb,99,easy,71,2.0005424999999377,['c'],1,left,['8'],3,2.496462099999917,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,29,0,29,29,training,negativefb,43,hard,54,1.4838071000003765,['n'],0,left,['3'],4,2.3928882999998677,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,30,0,30,30,training,negativefb,85,hard,53,3.833231700000397,['c'],1,left,['3'],4,1.511441100000411,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,31,0,31,31,training,negativefb,98,average,61,1.583897400000751,['c'],1,left,['3'],4,0.8675210999999763,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,32,0,32,32,training,negativefb,48,easy,8,0.9330030000000988,['n'],1,right,['9'],2,0.9394736000003832,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,33,0,33,33,training,negativefb,55,average,62,1.2842560999997659,['c'],1,left,['2'],5,0.6990308999993431,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,34,0,34,34,training,negativefb,87,easy,6,0.9678412999992361,['n'],1,right,['9'],2,0.8962858000004417,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,35,0,35,35,training,negativefb,69,hard,29,3.1999315000002753,['n'],1,right,['9'],2,0.9811653000006118,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,36,0,36,36,training,negativefb,56,hard,28,1.7838173999998617,['n'],1,right,['9'],2,0.37368100000003324,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,37,0,37,37,training,negativefb,18,hard,54,2.4013640999992276,['n'],0,left,['8'],3,1.207485099999758,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,38,0,38,38,training,negativefb,94,average,16,1.3160837999994328,['n'],1,right,['1'],6,1.2911371999998664,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,39,0,39,39,training,negativefb,90,easy,71,1.2497826999997415,['c'],1,left,['2'],5,0.9818675999995321,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,40,0,40,40,training,negativefb,94,average,62,1.2844541000004028,['c'],1,left,['2'],5,0.6752606999998534,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,41,0,41,41,training,negativefb,86,easy,70,1.7498448000005737,['c'],1,left,['3'],4,0.7785667999996804,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,42,0,42,42,training,negativefb,57,hard,26,1.1346734999997352,['n'],1,right,['2'],5,1.71883649999927,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,43,0,43,43,training,negativefb,93,average,60,1.5660930000003646,['c'],1,left,['2'],5,0.9225987999998324,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,44,0,44,44,training,negativefb,88,easy,70,2.0008295999996335,['c'],1,left,['2'],5,0.8055964000004678,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,45,0,45,45,training,negativefb,94,average,19,0.8839440000001559,['n'],1,right,['2'],5,1.5547335000001112,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,46,0,46,46,training,negativefb,79,easy,5,1.1497245000000476,['n'],1,right,['1'],6,0.6616205999998783,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,47,0,47,47,training,negativefb,34,easy,9,1.100408199999947,['n'],1,right,['1'],6,0.7914553999999043,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,48,0,48,48,training,negativefb,58,hard,27,1.1509195999997246,['n'],1,right,['1'],6,0.41042410000045493,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,49,0,49,49,training,negativefb,65,easy,9,0.8836411999991469,['n'],1,right,['1'],6,0.390961399999469,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,50,0,50,50,training,negativefb,16,hard,29,1.5832891000000018,['c'],0,right,['3'],4,1.2245505000000776,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,51,0,51,51,training,negativefb,91,average,18,4.8498092999998335,['n'],1,right,['2'],5,1.2056079999993017,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,52,0,52,52,training,negativefb,87,average,62,1.8165444000005664,['c'],1,left,['3'],4,1.4134034999997311,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,53,0,53,53,training,negativefb,89,easy,9,1.0671738000000914,['n'],1,right,['3'],4,1.4905537000004188,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,54,0,54,54,training,negativefb,84,average,19,1.0665317000002688,['n'],1,right,['1'],6,1.1794866000000184,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,55,0,55,55,training,negativefb,63,easy,5,1.7498170999997456,['n'],1,right,['1'],6,1.0550362000003588,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,56,0,56,56,training,negativefb,90,hard,25,3.100860100000318,['n'],1,right,['3'],4,1.152787900000476,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,57,0,57,57,training,negativefb,66,easy,9,2.6668471000002683,['n'],1,right,['1'],6,0.9121550999998362,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,58,0,58,58,training,negativefb,80,hard,54,2.550331199999164,['c'],1,left,['3'],4,1.8382810000002792,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,59,0,59,59,training,negativefb,30,average,63,4.9832619999997405,['n'],0,left,['2'],5,0.42131419999986974,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,0,1,60,60,training,negativefb,93,easy,70,6.418322099999386,['c'],1,left,['8'],3,1.3211957000003167,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,1,1,61,61,training,negativefb,81,average,62,1.3000020999998014,['c'],1,left,['3'],4,0.8800040000005538,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,2,1,62,62,training,negativefb,99,easy,5,1.6005199000001085,['n'],1,right,['3'],4,4.341101800000615,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,3,1,63,63,training,negativefb,70,hard,54,2.15033399999993,['n'],0,left,['8'],3,1.249042699999336,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,4,1,64,64,training,negativefb,17,hard,52,2.2673212999998213,['n'],0,left,['8'],3,0.7639719000007972,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,5,1,65,65,training,negativefb,93,average,19,0.9504604000003383,['n'],1,right,['2'],5,0.9354391999995642,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,6,1,66,66,training,negativefb,94,easy,73,1.7847069999997984,['c'],1,left,['2'],5,2.0506644000006418,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,7,1,67,67,training,negativefb,91,average,16,1.0336311000000933,['n'],1,right,['2'],5,0.8471663000000262,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,8,1,68,68,training,negativefb,97,easy,6,1.1006373999998686,['n'],1,right,['2'],5,0.6731728000004296,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,9,1,69,69,training,negativefb,56,easy,70,1.134547599999678,['c'],1,left,['2'],5,0.6255971999999019,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,10,1,70,70,training,negativefb,86,easy,73,1.0171730000001844,['c'],1,left,['2'],5,0.383978500000012,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,11,1,71,71,training,negativefb,81,average,17,0.983977999999297,['n'],1,right,['2'],5,0.3534327999996094,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,12,1,72,72,training,negativefb,90,hard,50,1.6494611999996778,['c'],1,left,['2'],5,0.4895406000005096,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,13,1,73,73,training,negativefb,61,hard,25,1.8839863000002879,['n'],1,right,['3'],4,0.8188639999998486,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,14,1,74,74,training,negativefb,85,average,16,2.067138299999897,['n'],1,right,['3'],4,0.7191379999994751,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,15,1,75,75,training,negativefb,86,easy,5,0.9493779999993421,['n'],1,right,['2'],5,0.5568749999993088,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,16,1,76,76,training,negativefb,64,average,62,1.849477200000365,['c'],1,left,['2'],5,0.7005879999996978,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,17,1,77,77,training,negativefb,90,easy,8,1.682787599999756,['n'],1,right,['1'],6,0.8060887999999977,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,18,1,78,78,training,negativefb,71,easy,7,1.2820367000003898,['n'],1,right,['2'],5,0.5549095000005764,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,19,1,79,79,training,negativefb,30,hard,26,1.8663589999996475,['n'],1,right,['3'],4,0.9852756000000227,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,20,1,80,80,training,negativefb,81,hard,54,1.5825584999993225,['c'],1,left,['2'],5,0.554917899999964,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,21,1,81,81,training,negativefb,70,easy,70,2.2658987000004345,['c'],1,left,['2'],5,0.63474320000023,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,22,1,82,82,training,negativefb,38,hard,54,2.5325906999996732,['c'],1,left,['2'],5,0.5558638999991672,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,23,1,83,83,training,negativefb,95,easy,8,1.0003712999996424,['n'],1,right,['2'],5,0.7981424999998126,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,24,1,84,84,training,negativefb,75,hard,26,0.8672788000003493,['n'],1,right,['2'],5,0.6435724000002665,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,25,1,85,85,training,negativefb,96,easy,70,1.233160400000088,['c'],1,left,['3'],4,1.3046347999998034,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,26,1,86,86,training,negativefb,91,easy,6,0.9170500000000175,['n'],1,right,['1'],6,0.4557350999994014,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,27,1,87,87,training,negativefb,65,average,60,1.5329532999994626,['c'],1,left,['2'],5,0.44027249999999185,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,28,1,88,88,training,negativefb,34,average,64,1.0995622000000367,['c'],1,left,['2'],5,0.39561979999962205,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,29,1,89,89,training,negativefb,87,hard,28,1.0331909999995332,['n'],1,right,['3'],4,0.8110169999999925,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,30,1,90,90,training,negativefb,93,easy,8,1.0336500999992495,['n'],1,right,['2'],5,0.7370375000000422,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,31,1,91,91,training,negativefb,91,easy,8,0.9675188000001071,['n'],1,right,['1'],6,1.557795000000624,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,32,1,92,92,training,negativefb,95,average,19,0.9161930000000211,['n'],1,right,['2'],5,0.43442380000033154,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,33,1,93,93,training,negativefb,50,hard,52,1.782870300000468,['c'],1,left,['3'],4,1.0417662999998356,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,34,1,94,94,training,negativefb,94,easy,73,2.133333799999491,['c'],1,left,['3'],4,0.8665092000001096,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,35,1,95,95,training,negativefb,60,average,60,1.317898299999797,['c'],1,left,['3'],4,0.5151206000000457,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,36,1,96,96,training,negativefb,46,hard,54,1.3496628000002602,['c'],1,left,['3'],4,0.36849869999969087,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,37,1,97,97,training,negativefb,41,average,17,0.8999915000003966,['n'],1,right,['3'],4,0.8059095000007801,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,38,1,98,98,training,negativefb,46,average,15,0.8177598000002035,['n'],1,right,['3'],4,0.3816495999999461,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,39,1,99,99,training,negativefb,77,hard,28,1.4669144999998025,['n'],1,right,['3'],4,0.5312584000002971,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,40,1,100,100,training,negativefb,81,easy,72,2.4675035000000207,['c'],1,left,['3'],4,0.6598400000002584,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,41,1,101,101,training,negativefb,60,easy,9,0.8833415999997669,['n'],1,right,['2'],5,0.7025748999994903,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,42,1,102,102,training,negativefb,89,hard,27,1.0501758999998856,['n'],1,right,['3'],4,0.6559929000004558,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,43,1,103,103,training,negativefb,91,average,60,4.583542400000624,['c'],1,left,['8'],3,2.847006099999817,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,44,1,104,104,training,negativefb,63,average,61,2.783106400000179,['c'],1,left,['8'],3,1.3418725999999879,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,45,1,105,105,training,negativefb,96,average,17,1.11666090000017,['n'],1,right,['1'],6,2.0114322999997967,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,46,1,106,106,training,negativefb,45,hard,27,2.7509479000000283,['n'],1,right,['8'],3,1.9973072000002503,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,47,1,107,107,training,negativefb,26,hard,29,1.1666629000001194,['n'],1,right,['1'],6,1.046257500000138,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,48,1,108,108,training,negativefb,79,average,63,1.7005599000003713,['c'],1,left,['3'],4,0.8485590999998749,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,49,1,109,109,training,negativefb,28,hard,29,2.8827860000001237,['c'],0,right,['2'],5,1.5318030999997063,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,50,1,110,110,training,negativefb,46,average,16,2.016887200000383,['n'],1,right,['8'],3,0.2688078000001042,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,51,1,111,111,training,negativefb,96,easy,71,1.2839437999991787,['c'],1,left,['1'],6,1.790626599999996,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,52,1,112,112,training,negativefb,70,average,19,9.201530100000127,['n'],1,right,['8'],3,0.7754806000002645,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,53,1,113,113,training,negativefb,41,hard,54,2.1834391000002142,['c'],1,left,['3'],4,0.609008299999914,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,54,1,114,114,training,negativefb,50,hard,52,1.850821800000631,['c'],1,left,['3'],4,0.6467703999996957,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,55,1,115,115,training,negativefb,39,hard,28,1.1669166000001496,['n'],1,right,['2'],5,1.670965199999955,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,56,1,116,116,training,negativefb,62,easy,74,2.217128799999955,['c'],1,left,['3'],4,0.49081379999915953,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,57,1,117,117,training,negativefb,72,average,60,1.5833681999993132,['c'],1,left,['3'],4,0.7844671999991988,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,58,1,118,118,training,negativefb,40,hard,54,0.8664856000004875,['c'],1,left,['3'],4,0.3348329999998896,,,19,19,Vrouw,Rechts,1,
,xotask,xotask,dotcolour,59,1,119,119,training,negativefb,68,average,61,3.451488700000482,['n'],0,left,['8'],3,0.8388429000005999,,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,0,2,120,120,main,negativefb,-99,hard,,2.4337635000001683,['c'],0,right,['3'],4,6.280138099999931,35,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,1,2,121,121,main,negativefb,-99,easy,,3.499800600000526,['n'],0,left,['8'],3,0.8825541999995039,62,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,2,2,122,122,main,negativefb,-99,hard,,5.034110200000214,['n'],1,right,['8'],3,0.9338524000004327,35,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,3,2,123,123,main,negativefb,-99,average,,1.3337827000004836,['n'],1,right,['2'],5,1.6043806000006953,26,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,4,2,124,124,main,negativefb,-99,easy,,2.0522227999999814,['n'],1,right,['3'],4,0.9396820000001753,16,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,5,2,125,125,main,negativefb,-99,hard,,2.117611200000283,['c'],1,left,['1'],6,1.065492599999743,45,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,6,2,126,126,main,negativefb,-99,easy,,1.4010161999995034,['n'],1,right,['2'],5,1.0319194000003336,17,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,7,2,127,127,main,negativefb,-99,average,,2.3012433999992936,['c'],1,left,['2'],5,1.1073777999999947,52,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,8,2,128,128,main,negativefb,-99,average,,1.534492599999794,['c'],1,left,['1'],6,0.4501012999999148,53,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,9,2,129,129,main,negativefb,-99,average,,3.267945399999917,['c'],0,right,['3'],4,0.6784873999995398,28,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,10,2,130,130,main,negativefb,-99,average,,1.5495242999995753,['n'],1,right,['3'],4,1.2939790999998877,26,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,11,2,131,131,main,negativefb,-99,easy,,2.0011820999998235,['c'],1,left,['2'],5,2.387715400000161,62,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,12,2,132,132,main,negativefb,-99,average,,1.367306699999972,['c'],1,left,['2'],5,0.8383404000005612,52,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,13,2,133,133,main,negativefb,-99,hard,,0.9675596999995832,['n'],0,left,['2'],5,0.6788777000001573,41,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,14,2,134,134,main,negativefb,-99,average,,1.484463499999947,['c'],1,left,['1'],6,1.14612599999964,51,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,15,2,135,135,main,negativefb,-99,average,,2.7169168000000354,['n'],1,right,['2'],5,1.2560380000004443,27,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,16,2,136,136,main,negativefb,-99,average,,3.1846137000002273,['c'],1,left,['2'],5,0.8795959000008224,51,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,17,2,137,137,main,negativefb,-99,hard,,1.567493900000045,['c'],1,left,['2'],5,0.6469400000005407,44,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,18,2,138,138,main,negativefb,-99,average,,1.5670626999999513,['n'],1,right,['2'],5,0.7916556000000128,29,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,19,2,139,139,main,negativefb,-99,hard,,2.550953599999957,['c'],1,left,['3'],4,0.9147394000001441,41,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,20,2,140,140,main,negativefb,-99,easy,,1.3514746000000741,['n'],1,right,['3'],4,1.1447790000001987,19,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,21,2,141,141,main,negativefb,-99,easy,,0.9174204999999347,['n'],1,right,['2'],5,0.9672056999997949,18,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,22,2,142,142,main,negativefb,-99,easy,,1.1006053000000975,['n'],1,right,['1'],6,0.9736368000003495,16,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,23,2,143,143,main,negativefb,-99,easy,,1.067738300000201,['n'],1,right,['1'],6,0.6370046000001821,17,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,24,2,144,144,main,negativefb,-99,hard,,2.4344482999995307,['n'],1,right,['8'],3,1.2345356000005268,35,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,25,2,145,145,main,negativefb,-99,easy,,1.385306700000001,['c'],1,left,['1'],6,0.8196576000000277,65,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,26,2,146,146,main,negativefb,-99,average,,3.399890900000173,['c'],1,left,['1'],6,0.5478665000000547,54,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,27,2,147,147,main,negativefb,-99,average,,1.033823300000222,['c'],1,left,['1'],6,0.3561299000002691,53,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,28,2,148,148,main,negativefb,-99,easy,,1.2006667999994534,['c'],1,left,['1'],6,0.4712554999996428,61,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,29,2,149,149,main,negativefb,-99,easy,,0.8176619000005303,['c'],1,left,['1'],6,1.5011613999995461,64,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,30,2,150,150,main,negativefb,-99,easy,,1.0345884999996997,['n'],1,right,['1'],6,0.4642248000000109,16,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,31,2,151,151,main,negativefb,-99,hard,,1.3665130999997928,['n'],1,right,['2'],5,1.5118731999991724,36,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,32,2,152,152,main,negativefb,-99,easy,,1.2517928999996002,['c'],1,left,['1'],6,0.4102781000001414,64,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,33,2,153,153,main,negativefb,-99,easy,,0.9669193000008818,['c'],1,left,['1'],6,0.37272500000017317,63,,19,19,Vrouw,Rechts,1,
,dotcolour,xotask,dotcolour,34,2,154,154,main,negativefb,-99,hard,,1.184056000000055,['n'],1,right,['3'],4,1.1194368999995277,38,,19,19,Vrouw,Rechts,1,
