starttime,task,fbtask,firsttask,withinblocktrial,block,withintasktrial,trial,running,feedback,fbscore,difflevel,reddots,rt,resp,cor,cresp,conf_press,cj,RTconf,n_xes,stoptime,sub,age,gender,handedness,session,
1714984323,dotcolour,dotcolour,dotcolour,0,0,0,0,training,positivefb,8,average,28,15.218122199999925,['c'],0,right,['1'],1,7.24689109999963,,,13,19,Vrouw,Rechts,1,
,dotcolour,dotcolour,dotcolour,1,0,1,1,training,positivefb,57,average,27,3.934467400000358,['c'],0,right,['3'],3,1.734264499999881,,,13,19,Vrouw,Rechts,1,
,dotcolour,dotcolour,dotcolour,2,0,2,2,training,positivefb,100,easy,63,1.2171314999995957,['c'],1,left,['9'],5,2.080106700000215,,,13,19,Vrouw,Rechts,1,
,dotcolour,dotcolour,dotcolour,3,0,3,3,training,positivefb,96,average,52,1.7833169000005,['c'],1,left,['8'],4,1.2848845999997138,,,13,19,Vrouw,Rechts,1,
,dotcolour,dotcolour,dotcolour,4,0,4,4,training,positivefb,75,hard,38,1.7676633999999467,['c'],0,right,['9'],5,0.9303738999997222,,,13,19,Vrouw,Rechts,1,
,dotcolour,dotcolour,dotcolour,5,0,5,5,training,positivefb,88,average,54,1.267441200000576,['c'],1,left,['8'],4,1.3151465000000826,,,13,19,Vrouw,Rechts,1,
,dotcolour,dotcolour,dotcolour,6,0,6,6,training,positivefb,99,easy,15,1.3338120999997045,['n'],1,right,['0'],6,0.9211439999999129,,,13,19,Vrouw,Rechts,1,
,dotcolour,dotcolour,dotcolour,7,0,7,7,training,positivefb,96,easy,63,0.7667412999999215,['c'],1,left,['0'],6,0.7019907000003514,,,13,19,Vrouw,Rechts,1,
,dotcolour,dotcolour,dotcolour,8,0,8,8,training,positivefb,92,easy,62,0.7510934000001726,['c'],1,left,['0'],6,0.36391379999986384,,,13,19,Vrouw,Rechts,1,
,dotcolour,dotcolour,dotcolour,9,0,9,9,training,positivefb,87,average,51,1.0001603999999134,['c'],1,left,['8'],4,0.5979747999999745,,,13,19,Vrouw,Rechts,1,
,dotcolour,dotcolour,dotcolour,10,0,10,10,training,positivefb,53,hard,42,1.4665032999992036,['n'],0,left,['8'],4,1.1794973000005484,,,13,19,Vrouw,Rechts,1,
,dotcolour,dotcolour,dotcolour,11,0,11,11,training,positivefb,68,average,27,4.000614099999439,['c'],0,right,['2'],2,3.661093100000471,,,13,19,Vrouw,Rechts,1,
,dotcolour,dotcolour,dotcolour,12,0,12,12,training,positivefb,82,easy,61,0.8334494000000632,['c'],1,left,['9'],5,1.032948099999885,,,13,19,Vrouw,Rechts,1,
,dotcolour,dotcolour,dotcolour,13,0,13,13,training,positivefb,92,hard,42,1.583813100000043,['n'],0,left,['9'],5,0.5278389000004609,,,13,19,Vrouw,Rechts,1,
,dotcolour,dotcolour,dotcolour,14,0,14,14,training,positivefb,84,easy,65,0.7492787000001044,['c'],1,left,['0'],6,0.4371017000003121,,,13,19,Vrouw,Rechts,1,
,dotcolour,dotcolour,dotcolour,15,0,15,15,training,positivefb,96,average,55,0.8179561999995713,['c'],1,left,['0'],6,0.33970749999934924,,,13,19,Vrouw,Rechts,1,
,dotcolour,dotcolour,dotcolour,16,0,16,16,training,positivefb,70,hard,35,1.1504301999993913,['n'],1,right,['9'],5,0.5201501999999891,,,13,19,Vrouw,Rechts,1,
,dotcolour,dotcolour,dotcolour,17,0,17,17,training,positivefb,100,easy,61,0.9000736000007237,['c'],1,left,['9'],5,0.8559435999995912,,,13,19,Vrouw,Rechts,1,
,dotcolour,dotcolour,dotcolour,18,0,18,18,training,positivefb,90,easy,61,0.7995949999994991,['c'],1,left,['9'],5,0.6782701000001907,,,13,19,Vrouw,Rechts,1,
,dotcolour,dotcolour,dotcolour,19,0,19,19,training,positivefb,91,average,54,0.7996789999997418,['c'],1,left,['9'],5,0.4425359999995635,,,13,19,Vrouw,Rechts,1,
,dotcolour,dotcolour,dotcolour,20,0,20,20,training,positivefb,88,average,25,1.0000893999995242,['n'],1,right,['0'],6,0.4253165000000081,,,13,19,Vrouw,Rechts,1,
,dotcolour,dotcolour,dotcolour,21,0,21,21,training,positivefb,98,easy,17,0.899532000000363,['n'],1,right,['0'],6,1.9013967999999295,,,13,19,Vrouw,Rechts,1,
,dotcolour,dotcolour,dotcolour,22,0,22,22,training,positivefb,77,average,54,0.6828631999997015,['c'],1,left,['8'],4,0.588990900000681,,,13,19,Vrouw,Rechts,1,
