starttime,task,fbtask,firsttask,withinblocktrial,block,withintasktrial,trial,running,feedback,fbscore,difflevel,n_xes,rt,resp,cor,cresp,conf_press,cj,RTconf,reddots,post1,post2,post3,post4,post5,stoptime,sub,age,gender,handedness,session,
,xotask,xotask,xotask,28,0,28,28,training,negativefb,80,average,63,0.7519786000011663,['c'],1,left,['2'],5,0.2324945000000298,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,29,0,29,29,training,negativefb,81,easy,5,0.7336345999992773,['n'],1,right,['1'],6,0.1218310999993264,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,30,0,30,30,training,negativefb,35,hard,50,0.6326284999995551,['c'],1,left,['2'],5,0.28421960000014224,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,31,0,31,31,training,negativefb,34,average,17,0.799134499999127,['n'],1,right,['1'],6,0.3607549000007566,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,32,0,32,32,training,negativefb,62,average,62,0.849545400000352,['c'],1,left,['2'],5,0.2649896999992052,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,33,0,33,33,training,negativefb,21,average,17,0.6491392999996606,['n'],1,right,['1'],6,0.2606245000006311,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,34,0,34,34,training,negativefb,76,average,18,0.6658474999985629,['n'],1,right,['1'],6,0.21562339999945834,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,35,0,35,35,training,negativefb,82,hard,27,0.8497044999985519,['n'],1,right,['2'],5,0.26037210000140476,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,36,0,36,36,training,negativefb,37,hard,27,0.8010515000005398,['n'],1,right,['2'],5,0.33003090000056545,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,37,0,37,37,training,negativefb,52,easy,9,0.6002259999986563,['n'],1,right,['1'],6,0.1904712000014115,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,38,0,38,38,training,negativefb,75,average,15,0.6512368999992759,['n'],1,right,['1'],6,0.7800146999998105,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,39,0,39,39,training,negativefb,91,easy,73,0.8663071999999374,['c'],1,left,['2'],5,0.4358462000000145,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,40,0,40,40,training,negativefb,55,easy,5,0.9170311000016227,['n'],1,right,['1'],6,0.18879290000040783,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,41,0,41,41,training,negativefb,69,hard,25,0.7833011999991868,['n'],1,right,['2'],5,0.17490410000027623,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,42,0,42,42,training,negativefb,80,easy,70,0.8828117000011844,['c'],1,left,['1'],6,0.1728638000004139,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,43,0,43,43,training,negativefb,93,easy,8,0.6005812000003061,['n'],1,right,['1'],6,0.4944869999999355,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,44,0,44,44,training,negativefb,63,hard,27,1.7990581000012753,['n'],1,right,['1'],6,1.2109299000003375,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,45,0,45,45,training,negativefb,99,hard,53,1.3840049999998882,['c'],1,left,['1'],6,1.2759198999992805,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,46,0,46,46,training,negativefb,74,average,61,2.9495885000014823,['n'],0,left,['3'],4,1.1071556999995664,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,47,0,47,47,training,negativefb,99,easy,5,0.7667815000004339,['n'],1,right,['2'],5,1.6238678000008804,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,48,0,48,48,training,negativefb,81,average,16,0.9011778000003687,['n'],1,right,['2'],5,0.7868345000006229,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,49,0,49,49,training,negativefb,60,easy,5,0.6006288999997196,['n'],1,right,['1'],6,0.21134669999992184,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,50,0,50,50,training,negativefb,61,hard,29,0.6171307000004163,['n'],1,right,['2'],5,0.5306662000002689,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,51,0,51,51,training,negativefb,19,average,61,0.6001702000012301,['n'],0,left,['1'],6,0.32587989999956335,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,52,0,52,52,training,negativefb,70,hard,29,0.9507289999983186,['n'],1,right,['2'],5,0.7150579999997717,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,53,0,53,53,training,negativefb,50,hard,27,2.316724400001476,['n'],1,right,['2'],5,0.37818549999974493,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,54,0,54,54,training,negativefb,87,easy,73,0.8505824000003486,['c'],1,left,['1'],6,0.41706599999997707,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,55,0,55,55,training,negativefb,29,hard,51,1.533710899999278,['n'],0,left,['2'],5,0.3150470000000496,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,56,0,56,56,training,negativefb,55,easy,8,0.6340099999997619,['n'],1,right,['1'],6,0.21322329999929934,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,57,0,57,57,training,negativefb,75,easy,74,0.5675893999996333,['c'],1,left,['1'],6,0.16595109999980195,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,58,0,58,58,training,negativefb,77,average,19,0.6836435000004712,['n'],1,right,['2'],5,0.31721119999929215,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,59,0,59,59,training,negativefb,92,hard,54,1.2497433999997156,['n'],0,left,['3'],4,0.34212920000027225,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,0,1,60,60,training,negativefb,68,easy,72,0.7334489000004396,['c'],1,left,['1'],6,0.2884001000002172,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,1,1,61,61,training,negativefb,71,hard,52,0.566135299999587,['n'],0,left,['2'],5,0.2224616999992577,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,2,1,62,62,training,negativefb,86,easy,70,0.617733799999769,['c'],1,left,['1'],6,0.2529837000001862,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,3,1,63,63,training,negativefb,75,average,19,0.6841122000005271,['n'],1,right,['3'],4,0.33549259999927017,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,4,1,64,64,training,negativefb,47,easy,7,0.6999135000005481,['n'],1,right,['1'],6,0.20579439999892202,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,5,1,65,65,training,negativefb,84,average,17,0.6170442000002367,['n'],1,right,['2'],5,0.27756090000002587,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,6,1,66,66,training,negativefb,66,average,63,0.5505790999995952,['c'],1,left,['1'],6,0.18123879999984638,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,7,1,67,67,training,negativefb,68,easy,74,0.5834847999994963,['c'],1,left,['1'],6,0.27935579999939364,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,8,1,68,68,training,negativefb,84,hard,25,1.133608500000264,['n'],1,right,['2'],5,0.3507497999999032,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,9,1,69,69,training,negativefb,75,easy,70,1.1512385000005452,['c'],1,left,['1'],6,0.3470297000003484,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,10,1,70,70,training,negativefb,47,easy,6,0.633718900000531,['n'],1,right,['1'],6,0.12335380000149598,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,11,1,71,71,training,negativefb,49,average,61,0.8334063000002061,['n'],0,left,['2'],5,0.09429369999998016,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,12,1,72,72,training,negativefb,32,average,15,0.6162574000009045,['n'],1,right,['2'],5,0.2658501999994769,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,13,1,73,73,training,negativefb,75,average,61,0.6491309000011825,['c'],1,left,['1'],6,0.14173889999983658,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,14,1,74,74,training,negativefb,54,average,60,0.5507613999998284,['c'],1,left,['1'],6,0.12179590000050666,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,15,1,75,75,training,negativefb,37,average,64,1.2337526000010257,['c'],1,left,['3'],4,0.708012700000836,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,16,1,76,76,training,negativefb,24,easy,72,0.717273500000374,['c'],1,left,['1'],6,0.5712201000005734,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,17,1,77,77,training,negativefb,83,easy,9,0.7667044999998325,['n'],1,right,['1'],6,0.3183336000001873,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,18,1,78,78,training,negativefb,57,easy,6,0.5332062999987102,['n'],1,right,['1'],6,0.13180190000093717,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,19,1,79,79,training,negativefb,86,easy,72,0.515818500000023,['c'],1,left,['1'],6,0.23434160000033444,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,20,1,80,80,training,negativefb,64,easy,70,0.5493394000004628,['c'],1,left,['1'],6,0.16317109999909007,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,21,1,81,81,training,negativefb,82,average,62,0.6009959000002709,['c'],1,left,['1'],6,0.12516209999921557,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,22,1,82,82,training,negativefb,66,easy,8,0.5513193999995565,['n'],1,right,['1'],6,0.12254499999835389,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,23,1,83,83,training,negativefb,9,hard,50,0.6673382000008132,['c'],1,left,['1'],6,0.28296760000012,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,24,1,84,84,training,negativefb,76,hard,27,1.3343449000003602,['n'],1,right,['3'],4,0.9225015000010899,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,25,1,85,85,training,negativefb,40,hard,50,0.8172707000012451,['c'],1,left,['2'],5,0.30117559999962396,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,26,1,86,86,training,negativefb,32,hard,54,0.5499761000010039,['c'],1,left,['2'],5,0.3311673000007431,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,27,1,87,87,training,negativefb,71,hard,29,0.882768199999191,['n'],1,right,['3'],4,0.4905194000002666,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,28,1,88,88,training,negativefb,65,hard,26,1.0004604000005202,['n'],1,right,['3'],4,0.35921830000006594,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,29,1,89,89,training,negativefb,84,hard,28,0.6996570999999676,['n'],1,right,['3'],4,0.3494700000010198,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,30,1,90,90,training,negativefb,66,easy,5,0.7680744999997842,['n'],1,right,['1'],6,0.09718459999930928,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,31,1,91,91,training,negativefb,82,easy,8,0.46688929999982065,['n'],1,right,['1'],6,0.12280490000011923,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,32,1,92,92,training,negativefb,69,hard,50,1.183841099998972,['c'],1,left,['2'],5,0.8945985999998811,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,33,1,93,93,training,negativefb,50,hard,28,0.5667391999995743,['n'],1,right,['1'],6,0.09245320000081847,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,34,1,94,94,training,negativefb,37,easy,5,0.4658421999993152,['n'],1,right,['1'],6,0.11903549999988172,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,35,1,95,95,training,negativefb,98,average,64,1.0822158999999374,['c'],1,left,['2'],5,1.0550432,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,36,1,96,96,training,negativefb,98,easy,70,0.8663823000006232,['c'],1,left,['1'],6,0.6745585999997274,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,37,1,97,97,training,negativefb,66,hard,28,0.5668019999993703,['n'],1,right,['1'],6,0.11301900000034948,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,38,1,98,98,training,negativefb,62,average,15,0.6004085999993549,['n'],1,right,['1'],6,0.11718699999983073,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,39,1,99,99,training,negativefb,84,average,19,0.4654241999996884,['n'],1,right,['1'],6,0.12578209999992396,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,40,1,100,100,training,negativefb,84,average,19,0.4675651999987167,['n'],1,right,['1'],6,0.04666009999891685,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,41,1,101,101,training,negativefb,49,easy,5,0.3995565999994142,['n'],1,right,['1'],6,0.07662250000066706,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,42,1,102,102,training,negativefb,3,average,64,0.6001676000014413,['n'],0,left,['3'],4,1.4819001000014396,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,43,1,103,103,training,negativefb,58,average,61,0.7171239999988757,['c'],1,left,['2'],5,0.3058510999999271,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,44,1,104,104,training,negativefb,35,easy,72,0.3995804999995016,['c'],1,left,['1'],6,0.20530039999903238,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,45,1,105,105,training,negativefb,55,average,15,1.4503936000000976,['n'],1,right,['1'],6,0.5239249000005657,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,46,1,106,106,training,negativefb,50,average,18,0.5160175000000891,['n'],1,right,['1'],6,0.06642990000000282,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,47,1,107,107,training,negativefb,80,hard,54,0.7002158999985113,['n'],0,left,['3'],4,0.36390600000049744,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,48,1,108,108,training,negativefb,86,average,17,0.5498174999993353,['n'],1,right,['2'],5,0.16752989999986312,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,49,1,109,109,training,negativefb,72,hard,50,1.0338733999997203,['c'],1,left,['3'],4,0.4873885999986669,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,50,1,110,110,training,negativefb,54,hard,27,0.6491064999991067,['n'],1,right,['1'],6,0.1224339999989752,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,51,1,111,111,training,negativefb,89,hard,26,0.9344796999994287,['n'],1,right,['2'],5,0.47224420000020473,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,52,1,112,112,training,negativefb,41,hard,52,0.5664926999997988,['n'],0,left,['1'],6,0.11930729999949108,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,53,1,113,113,training,negativefb,72,hard,27,0.5667346999998699,['n'],1,right,['1'],6,0.12395719999949506,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,54,1,114,114,training,negativefb,52,hard,50,0.7671301999998832,['c'],1,left,['3'],4,0.4166445000009844,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,55,1,115,115,training,negativefb,90,average,63,0.5502895999998145,['c'],1,left,['2'],5,0.17739500000061525,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,56,1,116,116,training,negativefb,62,easy,5,0.5009071000004042,['n'],1,right,['1'],6,0.1352190999987215,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,57,1,117,117,training,negativefb,82,average,17,0.5008545000000595,['n'],1,right,['1'],6,0.1093548999997438,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,58,1,118,118,training,negativefb,42,easy,74,0.6170038000000204,['c'],1,left,['1'],6,0.11309459999938554,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,59,1,119,119,training,negativefb,85,hard,54,0.9175803999987693,['c'],1,left,['2'],5,0.48841320000065025,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,0,2,120,120,main,negativefb,-99,hard,28,0.6677180999995471,['n'],1,right,['2'],5,0.24414210000031744,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,1,2,121,121,main,negativefb,-99,hard,54,0.9844972000009875,['n'],0,left,['3'],4,0.2919932999993762,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,2,2,122,122,main,negativefb,-99,average,63,0.6849700000002485,['c'],1,left,['2'],5,0.16602030000103696,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,3,2,123,123,main,negativefb,-99,easy,7,0.5509793000001082,['n'],1,right,['1'],6,0.09775660000013886,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,4,2,124,124,main,negativefb,-99,average,16,0.5172440000005736,['n'],1,right,['1'],6,0.13815210000029765,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,5,2,125,125,main,negativefb,-99,hard,26,0.5005051999996795,['n'],1,right,['1'],6,0.05699000000095111,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,6,2,126,126,main,negativefb,-99,average,61,0.6188102000014624,['c'],1,left,['1'],6,0.17542719999983092,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,7,2,127,127,main,negativefb,-99,easy,8,0.5010439999987284,['n'],1,right,['1'],6,0.07729309999922407,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,8,2,128,128,main,negativefb,-99,easy,7,0.6173285999993823,['n'],1,right,['1'],6,0.05076759999974456,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,9,2,129,129,main,negativefb,-99,average,64,0.9666984000014054,['c'],1,left,['2'],5,0.14629099999910977,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,10,2,130,130,main,negativefb,-99,hard,51,1.6347338999985368,['c'],1,left,['3'],4,0.42882119999921997,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,11,2,131,131,main,negativefb,-99,easy,6,0.6346414999989065,['n'],1,right,['1'],6,0.05916539999998349,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,12,2,132,132,main,negativefb,-99,hard,52,0.7510349000003771,['c'],1,left,['2'],5,0.22776800000065123,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,13,2,133,133,main,negativefb,-99,average,16,0.5837896000011824,['n'],1,right,['2'],5,0.42889540000032866,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,14,2,134,134,main,negativefb,-99,easy,74,0.618605399999069,['c'],1,left,['1'],6,0.08401299999968614,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,15,2,135,135,main,negativefb,-99,average,63,0.41779050000150164,['c'],1,left,['1'],6,0.13719920000039565,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,16,2,136,136,main,negativefb,-99,easy,6,0.5011352999990777,['n'],1,right,['1'],6,0.12796909999997297,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,17,2,137,137,main,negativefb,-99,average,64,1.6514999000009993,['n'],0,left,['2'],5,0.2018975999999384,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,18,2,138,138,main,negativefb,-99,easy,72,0.7682626999994682,['c'],1,left,['1'],6,0.10810909999963769,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,19,2,139,139,main,negativefb,-99,easy,5,0.5344453999987309,['n'],1,right,['1'],6,0.06743149999965681,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,20,2,140,140,main,negativefb,-99,average,19,0.73412289999942,['n'],1,right,['2'],5,0.37257040000076813,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,21,2,141,141,main,negativefb,-99,easy,5,0.6011113000004116,['n'],1,right,['1'],6,0.05404140000064217,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,22,2,142,142,main,negativefb,-99,hard,25,0.5507675000008021,['n'],1,right,['1'],6,0.07042609999916749,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,23,2,143,143,main,negativefb,-99,hard,50,0.8323072000002867,['n'],0,left,['2'],5,0.2749898999991274,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,24,2,144,144,main,negativefb,-99,easy,70,0.8000986999995803,['c'],1,left,['1'],6,0.08166470000105619,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,25,2,145,145,main,negativefb,-99,easy,71,1.0005564999992203,['c'],1,left,['2'],5,0.46255270000074233,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,26,2,146,146,main,negativefb,-99,average,64,1.3843591999993805,['n'],0,left,['3'],4,0.7978698999995686,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,27,2,147,147,main,negativefb,-99,easy,72,0.7848372000007657,['c'],1,left,['2'],5,0.023915499999930034,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,28,2,148,148,main,negativefb,-99,average,19,0.6844696000007389,['n'],1,right,['1'],6,0.09199890000127198,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,29,2,149,149,main,negativefb,-99,hard,27,0.968289200000072,['n'],1,right,['2'],5,1.1393602999996801,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,30,2,150,150,main,negativefb,-99,hard,28,0.7516716999998607,['n'],1,right,['2'],5,0.4083639000000403,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,31,2,151,151,main,negativefb,-99,easy,5,0.5675281000003451,['n'],1,right,['1'],6,0.3621037000011711,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,32,2,152,152,main,negativefb,-99,average,17,0.7010371000014857,['n'],1,right,['1'],6,0.2005047000002378,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,33,2,153,153,main,negativefb,-99,hard,27,0.7175162000003183,['n'],1,right,['1'],6,0.14849320000030275,,,,,,,,32,18,Man,Rechts,2,
,xotask,xotask,xotask,34,2,154,154,main,negativefb,-99,hard,28,0.5171755999999732,['n'],1,right,['1'],6,0.1307488000002195,,,,,,,,32,18,Man,Rechts,2,
