starttime,task,fbtask,firsttask,withinblocktrial,block,withintasktrial,trial,running,feedback,fbscore,difflevel,reddots,rt,resp,cor,cresp,conf_press,cj,RTconf,n_xes,stoptime,sub,age,gender,handedness,session,
1714978779,dotcolour,dotcolour,xotask,0,0,0,0,training,negativefb,83,average,28,6.549820899999986,['n'],1,right,['9'],5,4.318516399999908,,,14,18,Vrouw,Rechts,1,
,dotcolour,dotcolour,xotask,1,0,1,1,training,negativefb,91,average,29,1.9009576000000834,['n'],1,right,['8'],4,1.6200839000000542,,,14,18,Vrouw,Rechts,1,
,dotcolour,dotcolour,xotask,2,0,2,2,training,negativefb,34,hard,37,3.2163641000001917,['c'],0,right,['3'],3,2.5707981000000473,,,14,18,Vrouw,Rechts,1,
,dotcolour,dotcolour,xotask,3,0,3,3,training,negativefb,81,easy,18,3.5669566999999915,['n'],1,right,['8'],4,0.9963889000000563,,,14,18,Vrouw,Rechts,1,
,dotcolour,dotcolour,xotask,4,0,4,4,training,negativefb,50,hard,42,3.2678330999999616,['c'],1,left,['2'],2,1.1307013999999072,,,14,18,Vrouw,Rechts,1,
,dotcolour,dotcolour,xotask,5,0,5,5,training,negativefb,96,average,52,1.3344348999999056,['c'],1,left,['0'],6,2.479998900000055,,,14,18,Vrouw,Rechts,1,
,dotcolour,dotcolour,xotask,6,0,6,6,training,negativefb,69,average,28,1.3506737000000157,['n'],1,right,['0'],6,0.3826751999999942,,,14,18,Vrouw,Rechts,1,
,dotcolour,dotcolour,xotask,7,0,7,7,training,negativefb,73,average,28,3.5338045000000875,['n'],1,right,['0'],6,0.3621375000000171,,,14,18,Vrouw,Rechts,1,
,dotcolour,dotcolour,xotask,8,0,8,8,training,negativefb,98,easy,65,1.3339315999999144,['c'],1,left,['0'],6,1.5829189000000952,,,14,18,Vrouw,Rechts,1,
,dotcolour,dotcolour,xotask,9,0,9,9,training,negativefb,53,hard,35,1.7000044999999773,['n'],1,right,['9'],5,0.6030696000000262,,,14,18,Vrouw,Rechts,1,
,dotcolour,dotcolour,xotask,10,0,10,10,training,negativefb,66,easy,17,1.0670732999999473,['n'],1,right,['0'],6,0.35263149999991583,,,14,18,Vrouw,Rechts,1,
,dotcolour,dotcolour,xotask,11,0,11,11,training,negativefb,10,hard,38,1.7503319000002193,['c'],0,right,['1'],1,0.8043120999998337,,,14,18,Vrouw,Rechts,1,
,dotcolour,dotcolour,xotask,12,0,12,12,training,negativefb,82,easy,65,0.9828006999998706,['c'],1,left,['0'],6,0.5010009000000082,,,14,18,Vrouw,Rechts,1,
,dotcolour,dotcolour,xotask,13,0,13,13,training,negativefb,66,easy,61,1.08426170000007,['c'],1,left,['0'],6,0.2617268999999851,,,14,18,Vrouw,Rechts,1,
,dotcolour,dotcolour,xotask,14,0,14,14,training,negativefb,71,average,53,2.4337229000000207,['n'],0,left,['8'],4,0.4343922000000475,,,14,18,Vrouw,Rechts,1,
,dotcolour,dotcolour,xotask,15,0,15,15,training,negativefb,86,easy,65,1.500239499999907,['c'],1,left,['0'],6,0.2526436000000558,,,14,18,Vrouw,Rechts,1,
,dotcolour,dotcolour,xotask,16,0,16,16,training,negativefb,74,easy,62,0.8341961999999512,['c'],1,left,['0'],6,0.22594900000012785,,,14,18,Vrouw,Rechts,1,
,dotcolour,dotcolour,xotask,17,0,17,17,training,negativefb,41,average,25,2.1493021000001136,['n'],1,right,['0'],6,0.635329400000046,,,14,18,Vrouw,Rechts,1,
,dotcolour,dotcolour,xotask,18,0,18,18,training,negativefb,89,hard,45,0.8840362999999343,['c'],1,left,['0'],6,0.4065505999999459,,,14,18,Vrouw,Rechts,1,
,dotcolour,dotcolour,xotask,19,0,19,19,training,negativefb,88,average,26,0.9662968000000092,['n'],1,right,['0'],6,0.24786429999994652,,,14,18,Vrouw,Rechts,1,
,dotcolour,dotcolour,xotask,20,0,20,20,training,negativefb,80,hard,41,2.2518199999999524,['c'],1,left,['9'],5,0.5008682000000135,,,14,18,Vrouw,Rechts,1,
,dotcolour,dotcolour,xotask,21,0,21,21,training,negativefb,51,average,51,1.115858100000196,['c'],1,left,['0'],6,0.259891400000015,,,14,18,Vrouw,Rechts,1,
