starttime,task,fbtask,firsttask,withinblocktrial,block,withintasktrial,trial,running,feedback,fbscore,difflevel,reddots,rt,resp,cor,cresp,conf_press,cj,RTconf,n_xes,post1,post2,post3,post4,post5,stoptime,sub,age,gender,handedness,session,
,dotcolour,dotcolour,dotcolour,25,0,25,25,training,negativefb,53,easy,15,0.5829910999998447,['n'],1,right,['1'],6,0.3730565000000752,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,26,0,26,26,training,negativefb,46,easy,17,0.7160472000000482,['n'],1,right,['1'],6,0.12198800000010124,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,27,0,27,27,training,negativefb,61,hard,44,0.6012226999998802,['n'],0,left,['1'],6,0.09302070000012463,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,28,0,28,28,training,negativefb,86,hard,37,0.6171117999999751,['n'],1,right,['1'],6,0.20898799999986295,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,29,0,29,29,training,negativefb,82,easy,65,0.6840159000000767,['c'],1,left,['1'],6,0.36565589999986514,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,30,0,30,30,training,negativefb,31,easy,17,0.9665360000001328,['n'],1,right,['1'],6,0.31256839999991826,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,31,0,31,31,training,negativefb,70,hard,41,0.6833338000001277,['n'],0,left,['1'],6,0.06536590000018805,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,32,0,32,32,training,negativefb,97,easy,63,0.6497256999998626,['c'],1,left,['1'],6,0.36458310000011807,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,33,0,33,33,training,negativefb,83,easy,64,0.6665981999999531,['c'],1,left,['1'],6,0.23585980000007112,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,34,0,34,34,training,negativefb,71,hard,38,0.5170209000000341,['n'],1,right,['1'],6,0.12585699999999633,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,35,0,35,35,training,negativefb,66,easy,17,0.6844565000001239,['n'],1,right,['1'],6,0.26175679999983004,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,36,0,36,36,training,negativefb,39,hard,41,0.5332214000000022,['n'],0,left,['1'],6,0.11055839999994532,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,37,0,37,37,training,negativefb,74,hard,38,0.4838184000000183,['n'],1,right,['1'],6,0.10383230000002186,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,38,0,38,38,training,negativefb,60,easy,18,0.9175419000000602,['n'],1,right,['1'],6,0.1904787999999371,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,39,0,39,39,training,negativefb,60,average,51,0.8493898000001536,['c'],1,left,['1'],6,0.26921519999996235,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,40,0,40,40,training,negativefb,49,hard,44,0.3834299000000101,['n'],0,left,['1'],6,0.11529250000012325,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,41,0,41,41,training,negativefb,58,easy,64,0.9005362000000332,['c'],1,left,['1'],6,0.15453950000005534,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,42,0,42,42,training,negativefb,49,average,51,0.8006296999999449,['n'],0,left,['2'],5,0.18057740000017475,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,43,0,43,43,training,negativefb,46,easy,63,1.5994321000000582,['c'],1,left,['1'],6,0.22193960000004154,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,44,0,44,44,training,negativefb,76,hard,45,1.051128800000015,['n'],0,left,['9'],2,0.18739510000000337,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,45,0,45,45,training,negativefb,78,average,54,0.882833699999992,['c'],1,left,['1'],6,0.13674549999996088,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,46,0,46,46,training,negativefb,55,easy,62,0.8827332999999271,['c'],1,left,['1'],6,0.16800130000001445,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,47,0,47,47,training,negativefb,69,average,28,0.5497539999998935,['n'],1,right,['1'],6,0.07532020000007833,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,48,0,48,48,training,negativefb,59,average,55,0.7346889999998893,['c'],1,left,['1'],6,0.12357250000013664,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,49,0,49,49,training,negativefb,70,hard,35,0.8674237000000176,['n'],1,right,['2'],5,0.19604839999988144,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,50,0,50,50,training,negativefb,52,average,53,0.7675504999999703,['c'],1,left,['1'],6,0.2142052000001513,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,51,0,51,51,training,negativefb,60,hard,42,0.5506823000000622,['n'],0,left,['1'],6,0.12003069999991567,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,52,0,52,52,training,negativefb,82,average,25,0.5166890999998941,['n'],1,right,['1'],6,0.1749022999999852,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,53,0,53,53,training,negativefb,42,hard,43,0.6671331999998529,['c'],1,left,['2'],5,0.23778940000011062,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,54,0,54,54,training,negativefb,45,average,26,0.5674690999999257,['n'],1,right,['1'],6,0.1894340999999713,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,55,0,55,55,training,negativefb,68,hard,37,0.7505493000001024,['n'],1,right,['1'],6,0.20822640000005777,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,56,0,56,56,training,negativefb,67,average,28,0.4838733999999931,['n'],1,right,['1'],6,0.11677620000000388,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,57,0,57,57,training,negativefb,71,hard,35,0.482970000000023,['n'],1,right,['1'],6,0.13311799999996765,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,58,0,58,58,training,negativefb,77,average,53,0.5339115000001584,['n'],0,left,['1'],6,0.08220300000016323,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,59,0,59,59,training,negativefb,20,average,26,0.500176200000169,['n'],1,right,['1'],6,0.33078980000004776,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,0,1,60,60,training,negativefb,44,easy,15,1.1166537000001426,['n'],1,right,['1'],6,0.31740590000003976,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,1,1,61,61,training,negativefb,38,hard,43,0.39948309999999765,['n'],0,left,['1'],6,0.08799269999985881,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,2,1,62,62,training,negativefb,47,hard,42,0.40082729999994626,['n'],0,left,['1'],6,0.10892579999995178,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,3,1,63,63,training,negativefb,87,easy,61,0.7165989000000081,['c'],1,left,['2'],5,0.324245000000019,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,4,1,64,64,training,negativefb,80,average,27,0.5669356000000789,['n'],1,right,['1'],6,0.12096289999999499,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,5,1,65,65,training,negativefb,67,average,25,0.44971559999999045,['n'],1,right,['1'],6,0.12211980000006406,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,6,1,66,66,training,negativefb,71,average,55,0.6166507000000365,['c'],1,left,['1'],6,0.23695279999992636,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,7,1,67,67,training,negativefb,43,hard,38,0.46722700000009354,['n'],1,right,['1'],6,0.11294080000016038,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,8,1,68,68,training,negativefb,87,easy,17,0.3832879999999932,['n'],1,right,['1'],6,0.1495130999999219,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,9,1,69,69,training,negativefb,43,easy,61,0.49938449999990553,['n'],0,left,['2'],5,0.3800286999999116,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,10,1,70,70,training,negativefb,78,hard,39,0.45008770000004006,['n'],1,right,['1'],6,0.0830290999999761,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,11,1,71,71,training,negativefb,54,easy,62,0.6493464000000131,['c'],1,left,['1'],6,0.11744990000011057,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,12,1,72,72,training,negativefb,37,average,55,0.5676352999998926,['n'],0,left,['2'],5,0.19417459999999664,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,13,1,73,73,training,negativefb,53,average,55,0.7344267000000855,['c'],1,left,['1'],6,0.22184280000010403,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,14,1,74,74,training,negativefb,33,average,52,0.4679373999999825,['n'],0,left,['2'],5,0.10641200000009121,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,15,1,75,75,training,negativefb,51,average,28,0.35005309999996825,['n'],1,right,['2'],5,0.18450020000000222,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,16,1,76,76,training,negativefb,34,hard,41,0.4167569999999614,['n'],0,left,['2'],5,0.04070939999996881,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,17,1,77,77,training,negativefb,82,hard,42,0.5680944999999156,['n'],0,left,['2'],5,0.16044830000009824,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,18,1,78,78,training,negativefb,7,easy,63,0.2844793000001573,['n'],0,left,['9'],2,0.7997700000000805,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,19,1,79,79,training,negativefb,44,hard,37,0.4846784999999727,['n'],1,right,['2'],5,0.15581169999995836,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,20,1,80,80,training,negativefb,44,hard,43,0.5663879999999608,['n'],0,left,['2'],5,0.1751200000001063,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,21,1,81,81,training,negativefb,84,easy,65,0.4999086000000261,['c'],1,left,['1'],6,0.1885287000000062,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,22,1,82,82,training,negativefb,44,average,54,0.3993955000000824,['n'],0,left,['2'],5,0.101269099999854,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,23,1,83,83,training,negativefb,69,average,55,0.5005396999999903,['c'],1,left,['1'],6,0.09303219999992507,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,24,1,84,84,training,negativefb,60,hard,42,0.5173534000000473,['n'],0,left,['2'],5,0.11727140000016334,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,25,1,85,85,training,negativefb,50,average,54,0.6011454000001777,['c'],1,left,['1'],6,0.18452010000009977,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,26,1,86,86,training,negativefb,67,easy,16,0.5504210999999941,['n'],1,right,['1'],6,0.2911338999999771,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,27,1,87,87,training,negativefb,66,easy,18,0.4176444000001993,['n'],1,right,['1'],6,0.27112499999998363,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,28,1,88,88,training,negativefb,52,easy,62,0.6169924999999239,['c'],1,left,['1'],6,0.11613360000001194,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,29,1,89,89,training,negativefb,2,easy,65,0.43404129999998986,['n'],0,left,['0'],1,0.661982099999932,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,30,1,90,90,training,negativefb,76,hard,37,0.5511554000001979,['n'],1,right,['1'],6,0.08594259999995302,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,31,1,91,91,training,negativefb,40,hard,38,0.5661718999999721,['n'],1,right,['2'],5,0.09196459999998297,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,32,1,92,92,training,negativefb,71,easy,16,0.8169267000000673,['n'],1,right,['1'],6,0.1598412000000735,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,33,1,93,93,training,negativefb,79,average,54,0.6837567999998555,['c'],1,left,['1'],6,0.11857220000001689,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,34,1,94,94,training,negativefb,74,easy,65,0.6998512000000119,['c'],1,left,['1'],6,0.1660396000002038,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,35,1,95,95,training,negativefb,41,hard,42,0.46625749999998334,['n'],0,left,['2'],5,0.08581019999996897,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,36,1,96,96,training,negativefb,83,hard,36,0.5177639000000909,['n'],1,right,['1'],6,0.11646289999998771,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,37,1,97,97,training,negativefb,64,average,26,0.5836722000001373,['n'],1,right,['1'],6,0.11203720000003159,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,38,1,98,98,training,negativefb,69,easy,18,0.5001033000000916,['n'],1,right,['1'],6,0.0563844999999219,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,39,1,99,99,training,negativefb,64,hard,39,0.4332294999999249,['n'],1,right,['2'],5,0.09326230000010582,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,40,1,100,100,training,negativefb,68,average,27,0.43349860000012086,['n'],1,right,['2'],5,0.2167979999999261,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,41,1,101,101,training,negativefb,37,easy,17,0.2841920000000755,['n'],1,right,['1'],6,0.12422839999999269,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,42,1,102,102,training,negativefb,36,average,51,0.43444019999992634,['n'],0,left,['1'],6,0.11796780000008766,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,43,1,103,103,training,negativefb,67,average,29,0.2834368999999697,['n'],1,right,['2'],5,0.08637859999998909,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,44,1,104,104,training,negativefb,68,easy,16,0.3499157999999625,['n'],1,right,['1'],6,0.07663090000005468,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,45,1,105,105,training,negativefb,65,average,25,0.33271669999999176,['n'],1,right,['1'],6,0.06041290000007393,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,46,1,106,106,training,negativefb,72,average,55,1.1175155000000814,['c'],1,left,['1'],6,0.08642269999995733,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,47,1,107,107,training,negativefb,65,average,26,0.45121740000013233,['n'],1,right,['1'],6,0.04849699999999757,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,48,1,108,108,training,negativefb,71,hard,35,0.5173661000001175,['n'],1,right,['1'],6,0.06619769999997516,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,49,1,109,109,training,negativefb,82,easy,63,0.4839778999998998,['c'],1,left,['1'],6,0.12432879999983015,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,50,1,110,110,training,negativefb,88,easy,18,0.4831550999999763,['n'],1,right,['1'],6,0.1083009999999831,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,51,1,111,111,training,negativefb,59,hard,43,0.6336807000000135,['c'],1,left,['1'],6,0.12654729999985648,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,52,1,112,112,training,negativefb,62,hard,42,0.48428249999983564,['n'],0,left,['2'],5,0.15926039999999375,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,53,1,113,113,training,negativefb,96,hard,36,0.4843405999999959,['n'],1,right,['2'],5,0.5334083000000192,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,54,1,114,114,training,negativefb,64,easy,18,0.38462540000000445,['n'],1,right,['2'],5,0.12114990000009129,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,55,1,115,115,training,negativefb,37,easy,62,0.6008734999998069,['c'],1,left,['1'],6,0.1725088999999116,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,56,1,116,116,training,negativefb,94,average,27,0.48401570000009997,['n'],1,right,['1'],6,0.2344423999998071,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,57,1,117,117,training,negativefb,81,average,28,0.5665549000000283,['n'],1,right,['1'],6,0.25841429999991306,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,58,1,118,118,training,negativefb,46,hard,45,0.6004146000000219,['n'],0,left,['2'],5,0.09686039999996865,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,59,1,119,119,training,negativefb,64,hard,39,0.3849843000000419,['n'],1,right,['1'],6,0.07791320000001178,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,0,2,120,120,main,negativefb,-99,easy,16,0.6169749000000593,['n'],1,right,['1'],6,0.15934300000003532,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,1,2,121,121,main,negativefb,-99,average,53,0.5013667999999143,['n'],0,left,['2'],5,0.05447049999997944,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,2,2,122,122,main,negativefb,-99,hard,44,0.5842416999998932,['n'],0,left,['2'],5,0.037642900000037116,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,3,2,123,123,main,negativefb,-99,hard,35,0.4183694999999261,['n'],1,right,['2'],5,0.19645779999996194,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,4,2,124,124,main,negativefb,-99,easy,65,0.767386100000067,['c'],1,left,['1'],6,0.11117930000000342,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,5,2,125,125,main,negativefb,-99,hard,39,0.4520654000000377,['n'],1,right,['2'],5,0.10521270000003824,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,6,2,126,126,main,negativefb,-99,hard,44,0.3512264999999388,['n'],0,left,['1'],6,0.10394110000015644,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,7,2,127,127,main,negativefb,-99,easy,15,0.40076970000018264,['n'],1,right,['1'],6,0.045738799999980984,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,8,2,128,128,main,negativefb,-99,average,29,0.4656099000001177,['n'],1,right,['2'],5,0.1293279999999868,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,9,2,129,129,main,negativefb,-99,average,54,0.6842154000000846,['c'],1,left,['1'],6,1.002232599999843,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,10,2,130,130,main,negativefb,-99,average,27,0.3852816000000985,['n'],1,right,['1'],6,0.08422560000008161,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,11,2,131,131,main,negativefb,-99,hard,37,0.6841709999998784,['n'],1,right,['2'],5,0.13419419999991078,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,12,2,132,132,main,negativefb,-99,average,26,0.40169280000009167,['n'],1,right,['2'],5,0.06538209999985156,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,13,2,133,133,main,negativefb,-99,easy,64,0.5013364999999794,['c'],1,left,['1'],6,0.07474120000006224,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,14,2,134,134,main,negativefb,-99,hard,36,0.5510477999998784,['n'],1,right,['2'],5,0.03522910000015145,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,15,2,135,135,main,negativefb,-99,average,52,0.5159917999999379,['c'],1,left,['2'],5,0.1578093999999055,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,16,2,136,136,main,negativefb,-99,easy,64,0.31782079999993584,['n'],0,left,['2'],5,0.03615880000006655,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,17,2,137,137,main,negativefb,-99,easy,63,0.550952499999994,['c'],1,left,['1'],6,0.11685379999994439,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,18,2,138,138,main,negativefb,-99,easy,15,0.4840083000001414,['n'],1,right,['1'],6,0.1582052000001113,,,,,,,,37,0,Vrouw,Rechts,2,
,dotcolour,dotcolour,dotcolour,19,2,139,139,main,negativefb,-99,easy,64,0.4824756000000434,['c'],1,left,['1'],6,0.05385389999992185,,,,,,,,37,0,Vrouw,Rechts,2,
