starttime,task,fbtask,firsttask,withinblocktrial,block,withintasktrial,trial,running,feedback,fbscore,difflevel,n_xes,rt,resp,cor,cresp,conf_press,cj,RTconf,reddots,post1,post2,post3,post4,post5,stoptime,sub,age,gender,handedness,session,
,xotask,xotask,dotcolour,12,0,12,12,training,positivefb,86,easy,5,0.9159896000001027,['n'],1,right,['9'],5,1.0843081999992137,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,13,0,13,13,training,positivefb,98,easy,71,0.8517976000002818,['c'],1,left,['9'],5,0.35038209999947867,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,14,0,14,14,training,positivefb,72,average,17,1.4171551999988878,['c'],0,right,['8'],4,0.33620169999994687,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,15,0,15,15,training,positivefb,92,easy,6,0.7996933000013087,['n'],1,right,['0'],6,0.37080059999971127,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,16,0,16,16,training,positivefb,95,hard,52,1.0661111999997956,['c'],1,left,['9'],5,0.2572301000000152,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,17,0,17,17,training,positivefb,79,easy,8,1.117457700000159,['c'],0,right,['8'],4,0.3622462999992422,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,18,0,18,18,training,positivefb,85,hard,28,0.8493405999997776,['n'],1,right,['8'],4,0.9229849000003014,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,19,0,19,19,training,positivefb,99,hard,28,0.9343938000001799,['n'],1,right,['9'],5,0.8965817999996943,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,20,0,20,20,training,positivefb,88,hard,51,0.9167374999997264,['c'],1,left,['9'],5,0.44879089999994903,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,21,0,21,21,training,positivefb,90,hard,52,0.8341556999985187,['c'],1,left,['8'],4,0.6613784000001033,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,22,0,22,22,training,positivefb,90,average,64,1.216884099998424,['c'],1,left,['8'],4,0.24293000000034226,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,23,0,23,23,training,positivefb,80,hard,28,1.66749770000024,['n'],1,right,['8'],4,0.4062865000014426,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,24,0,24,24,training,positivefb,84,hard,26,2.016891699999178,['n'],1,right,['8'],4,0.3742056000010052,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,25,0,25,25,training,positivefb,88,easy,6,1.0009105000008276,['n'],1,right,['0'],6,0.5752242999988084,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,26,0,26,26,training,positivefb,97,hard,27,1.2173217999988992,['n'],1,right,['9'],5,0.4889767999993637,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,27,0,27,27,training,positivefb,98,hard,52,0.7492182000005414,['c'],1,left,['8'],4,0.6789628000005905,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,28,0,28,28,training,positivefb,87,easy,72,0.8669468999996752,['c'],1,left,['9'],5,0.3853620999998384,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,29,0,29,29,training,positivefb,98,easy,5,0.7501272999998037,['n'],1,right,['0'],6,0.4365226000008988,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,30,0,30,30,training,positivefb,94,easy,71,0.8173715000011725,['c'],1,left,['9'],5,0.3061279999983526,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,31,0,31,31,training,positivefb,86,hard,26,1.0834860999984812,['n'],1,right,['9'],5,0.38747890000013285,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,32,0,32,32,training,positivefb,99,easy,71,0.7509919999993144,['c'],1,left,['9'],5,0.3254837000004045,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,33,0,33,33,training,positivefb,94,average,60,0.8504522000002908,['c'],1,left,['9'],5,0.42301599999882455,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,34,0,34,34,training,positivefb,94,hard,27,0.9167546999997285,['n'],1,right,['8'],4,0.3937354999998206,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,35,0,35,35,training,positivefb,74,hard,52,1.016458000000057,['c'],1,left,['9'],5,0.5293473000001541,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,36,0,36,36,training,positivefb,99,easy,70,0.7341957999997248,['c'],1,left,['0'],6,0.9763498999982403,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,37,0,37,37,training,positivefb,65,average,15,0.8826661000002787,['n'],1,right,['8'],4,0.7574769999991986,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,38,0,38,38,training,positivefb,98,average,60,0.8834236999991845,['c'],1,left,['9'],5,0.4448783999996522,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,39,0,39,39,training,positivefb,93,hard,54,1.68277229999876,['c'],1,left,['8'],4,0.5035020000013901,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,40,0,40,40,training,positivefb,99,average,18,1.017984099999012,['n'],1,right,['0'],6,0.9392207000000781,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,41,0,41,41,training,positivefb,92,average,19,1.1165612999993755,['n'],1,right,['9'],5,0.4409515999996074,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,42,0,42,42,training,positivefb,93,average,62,0.8994851999996172,['c'],1,left,['9'],5,0.41189529999974184,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,43,0,43,43,training,positivefb,98,easy,73,0.7826292000008834,['c'],1,left,['9'],5,0.548839199998838,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,44,0,44,44,training,positivefb,99,easy,71,0.883866099999068,['c'],1,left,['0'],6,0.5796840999992128,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,45,0,45,45,training,positivefb,81,hard,52,1.0174663000016153,['c'],1,left,['8'],4,0.33184409999921627,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,46,0,46,46,training,positivefb,83,average,18,0.7669126000000688,['n'],1,right,['8'],4,0.48056179999912274,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,47,0,47,47,training,positivefb,100,average,15,0.9500009999992471,['n'],1,right,['8'],4,1.0400817999998253,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,48,0,48,48,training,positivefb,85,hard,52,1.9342286000010063,['c'],1,left,['8'],4,0.40103559999988647,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,49,0,49,49,training,positivefb,94,average,60,0.7345767000006163,['c'],1,left,['0'],6,0.9074511999988317,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,50,0,50,50,training,positivefb,82,easy,73,0.8829690000002302,['c'],1,left,['9'],5,0.6043862999995326,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,51,0,51,51,training,positivefb,98,hard,25,0.9006539000001794,['n'],1,right,['9'],5,0.35983589999887045,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,52,0,52,52,training,positivefb,56,average,19,1.0499677000007068,['c'],0,right,['3'],3,1.4002455000008922,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,53,0,53,53,training,positivefb,92,hard,51,2.0497995000005176,['c'],1,left,['8'],4,0.3735586000002513,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,54,0,54,54,training,positivefb,90,average,18,0.749248299998726,['n'],1,right,['9'],5,0.9692225999988295,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,55,0,55,55,training,positivefb,93,average,16,0.8668167999985599,['n'],1,right,['9'],5,0.3912497000001167,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,56,0,56,56,training,positivefb,99,easy,9,0.7668440000015835,['n'],1,right,['0'],6,0.7135023999999248,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,57,0,57,57,training,positivefb,89,hard,25,1.182901899999706,['c'],0,right,['8'],4,0.3423077999996167,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,58,0,58,58,training,positivefb,97,average,17,0.6833257999987836,['n'],1,right,['0'],6,0.4382521000006818,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,59,0,59,59,training,positivefb,68,hard,27,0.80027119999977,['n'],1,right,['8'],4,0.7158401999986381,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,0,1,60,60,training,positivefb,100,easy,72,1.067929799999547,['c'],1,left,['0'],6,1.1995972999993683,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,1,1,61,61,training,positivefb,96,easy,73,0.8670944000004965,['c'],1,left,['9'],5,0.4282994000004692,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,2,1,62,62,training,positivefb,83,average,18,1.0503130999986752,['n'],1,right,['8'],4,0.5861473999993905,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,3,1,63,63,training,positivefb,92,hard,28,0.9836388999992778,['n'],1,right,['8'],4,0.3394514999999956,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,4,1,64,64,training,positivefb,94,average,17,0.9002722000004724,['n'],1,right,['9'],5,0.7698276000010082,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,5,1,65,65,training,positivefb,96,easy,73,0.5832420000006096,['c'],1,left,['9'],5,0.539951500000825,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,6,1,66,66,training,positivefb,87,hard,50,1.084352799998669,['c'],1,left,['9'],5,0.3312824000004184,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,7,1,67,67,training,positivefb,99,easy,6,0.7841289999996661,['n'],1,right,['0'],6,0.4707149000005302,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,8,1,68,68,training,positivefb,92,average,63,0.8489090999992186,['c'],1,left,['8'],4,0.27426459999878716,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,9,1,69,69,training,positivefb,96,average,64,0.6668387000008806,['c'],1,left,['9'],5,0.3804813999995531,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,10,1,70,70,training,positivefb,97,easy,74,0.7825312000004487,['c'],1,left,['0'],6,0.3505656999986968,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,11,1,71,71,training,positivefb,88,average,62,0.7492205999988073,['c'],1,left,['0'],6,0.4108773999996629,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,12,1,72,72,training,positivefb,99,easy,74,0.6674452999995992,['c'],1,left,['0'],6,0.7121003000011115,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,13,1,73,73,training,positivefb,100,average,18,0.49975909999920987,['n'],1,right,['9'],5,0.504291799999919,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,14,1,74,74,training,positivefb,72,hard,52,0.8331300000008923,['c'],1,left,['8'],4,1.1547819999996136,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,15,1,75,75,training,positivefb,92,average,63,1.1665145000006305,['c'],1,left,['8'],4,0.5256317000003037,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,16,1,76,76,training,positivefb,99,easy,8,0.7336149000002479,['n'],1,right,['0'],6,0.40358999999989464,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,17,1,77,77,training,positivefb,93,easy,73,0.8340858000010485,['c'],1,left,['9'],5,0.5060897000003024,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,18,1,78,78,training,positivefb,96,hard,52,0.8008431000016571,['c'],1,left,['9'],5,0.2703514999993786,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,19,1,79,79,training,positivefb,96,hard,26,0.6655912000005628,['n'],1,right,['8'],4,0.3854885999990074,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,20,1,80,80,training,positivefb,65,hard,28,1.084423299998889,['n'],1,right,['8'],4,0.3022135999999591,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,21,1,81,81,training,positivefb,95,hard,54,1.0498777000011614,['c'],1,left,['9'],5,0.36786660000143456,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,22,1,82,82,training,positivefb,98,easy,7,0.6674108999995951,['n'],1,right,['0'],6,0.36683109999830776,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,23,1,83,83,training,positivefb,93,easy,71,0.6503773999993427,['c'],1,left,['9'],5,0.37406650000048103,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,24,1,84,84,training,positivefb,86,easy,9,1.533292000000074,['n'],1,right,['0'],6,0.43417200000112643,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,25,1,85,85,training,positivefb,95,hard,54,1.101248700000724,['c'],1,left,['8'],4,0.29317900000023656,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,26,1,86,86,training,positivefb,85,easy,6,0.7505373000003601,['n'],1,right,['0'],6,0.3721577999986039,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,27,1,87,87,training,positivefb,99,easy,73,0.5998424999997951,['c'],1,left,['0'],6,0.38067210000008345,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,28,1,88,88,training,positivefb,85,hard,54,1.2163405999999668,['n'],0,left,['8'],4,0.6607272000001103,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,29,1,89,89,training,positivefb,99,easy,74,0.7832318000000669,['c'],1,left,['0'],6,0.7392961000005016,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,30,1,90,90,training,positivefb,81,hard,25,0.7180246000007173,['n'],1,right,['0'],6,0.4974278999998205,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,31,1,91,91,training,positivefb,86,hard,53,1.266654799999742,['c'],1,left,['9'],5,0.41897700000117766,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,32,1,92,92,training,positivefb,87,average,63,0.7996520999986387,['c'],1,left,['9'],5,0.2905155999997078,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,33,1,93,93,training,positivefb,97,average,15,0.8503896000001987,['n'],1,right,['9'],5,0.3248767000004591,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,34,1,94,94,training,positivefb,96,average,18,0.8003071000002819,['n'],1,right,['9'],5,0.35216119999859075,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,35,1,95,95,training,positivefb,87,average,63,1.315927499999816,['c'],1,left,['8'],4,0.35868789999949513,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,36,1,96,96,training,positivefb,91,average,64,0.900143200000457,['c'],1,left,['9'],5,0.5720677000008436,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,37,1,97,97,training,positivefb,98,easy,5,0.784005999999863,['n'],1,right,['0'],6,0.405593499999668,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,38,1,98,98,training,positivefb,41,average,19,0.8343364000011206,['n'],1,right,['9'],5,0.508783899998889,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,39,1,99,99,training,positivefb,92,easy,6,0.9832454999996116,['n'],1,right,['0'],6,0.3613702000002377,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,40,1,100,100,training,positivefb,93,easy,72,0.6991022999991401,['c'],1,left,['9'],5,0.3033177999986947,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,41,1,101,101,training,positivefb,85,average,18,0.8350339000007807,['n'],1,right,['9'],5,0.3861407999993389,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,42,1,102,102,training,positivefb,90,hard,54,0.7498216999993019,['c'],1,left,['0'],6,0.45259529999930237,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,43,1,103,103,training,positivefb,72,average,60,1.1002296999995451,['c'],1,left,['8'],4,0.431147699999201,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,44,1,104,104,training,positivefb,95,average,18,1.0664690000012342,['n'],1,right,['9'],5,0.4756097999998019,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,45,1,105,105,training,positivefb,85,hard,29,0.9003709000007802,['n'],1,right,['9'],5,0.3407323000010365,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,46,1,106,106,training,positivefb,95,hard,26,0.8835911999995005,['n'],1,right,['9'],5,0.4282923999999184,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,47,1,107,107,training,positivefb,76,hard,29,0.8996052000002237,['c'],0,right,['8'],4,0.3836204999988695,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,48,1,108,108,training,positivefb,89,hard,28,1.0836378000003606,['n'],1,right,['8'],4,0.4371379000003799,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,49,1,109,109,training,positivefb,91,average,16,0.9500336000000971,['n'],1,right,['8'],4,0.29305120000026363,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,50,1,110,110,training,positivefb,96,average,15,0.8006912000000739,['n'],1,right,['9'],5,0.35434949999944365,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,51,1,111,111,training,positivefb,97,easy,8,0.6331648999985191,['n'],1,right,['0'],6,0.31523919999926875,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,52,1,112,112,training,positivefb,97,average,62,0.7841988000000129,['c'],1,left,['9'],5,0.38283899999987625,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,53,1,113,113,training,positivefb,96,easy,8,0.6997676999999385,['n'],1,right,['0'],6,0.3479267999991862,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,54,1,114,114,training,positivefb,97,average,61,0.8329386999994313,['c'],1,left,['0'],6,0.3487738999992871,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,55,1,115,115,training,positivefb,95,hard,50,1.0011647999999695,['c'],1,left,['9'],5,0.3431994000002305,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,56,1,116,116,training,positivefb,83,hard,52,1.0669027000003553,['c'],1,left,['8'],4,0.26325700000052166,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,57,1,117,117,training,positivefb,98,easy,6,0.9830734000006487,['n'],1,right,['0'],6,0.46983929999987595,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,58,1,118,118,training,positivefb,85,hard,26,1.500297299999147,['n'],1,right,['8'],4,0.5116749000007985,,,,,,,,27,18,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,59,1,119,119,training,positivefb,82,hard,25,1.3004935999997542,['n'],1,right,['8'],4,0.3106222999995225,,,,,,,,27,18,Vrouw,Rechts,2,
,dotcolour,xotask,dotcolour,0,2,120,120,main,positivefb,-99,easy,,1.0010851000006369,['n'],1,right,['9'],5,0.7952734999998938,18,,,,,,,27,18,Vrouw,Rechts,2,
,dotcolour,xotask,dotcolour,1,2,121,121,main,positivefb,-99,hard,,0.8514459000016359,['c'],1,left,['9'],5,0.314085599999089,45,,,,,,,27,18,Vrouw,Rechts,2,
,dotcolour,xotask,dotcolour,2,2,122,122,main,positivefb,-99,hard,,0.8508220999992773,['n'],0,left,['9'],5,0.3643154000001232,41,,,,,,,27,18,Vrouw,Rechts,2,
,dotcolour,xotask,dotcolour,3,2,123,123,main,positivefb,-99,average,,0.7839805999992677,['c'],1,left,['0'],6,0.615715400001136,55,,,,,,,27,18,Vrouw,Rechts,2,
,dotcolour,xotask,dotcolour,4,2,124,124,main,positivefb,-99,hard,,1.0335768000004464,['n'],0,left,['8'],4,0.5024582000005466,41,,,,,,,27,18,Vrouw,Rechts,2,
,dotcolour,xotask,dotcolour,5,2,125,125,main,positivefb,-99,easy,,1.0352960000000166,['n'],1,right,['9'],5,0.8256890000011481,19,,,,,,,27,18,Vrouw,Rechts,2,
,dotcolour,xotask,dotcolour,6,2,126,126,main,positivefb,-99,average,,0.8340423000008741,['n'],1,right,['9'],5,0.38415139999960957,28,,,,,,,27,18,Vrouw,Rechts,2,
,dotcolour,xotask,dotcolour,7,2,127,127,main,positivefb,-99,easy,,0.7344326999991608,['c'],1,left,['0'],6,0.628408099999433,63,,,,,,,27,18,Vrouw,Rechts,2,
,dotcolour,xotask,dotcolour,8,2,128,128,main,positivefb,-99,hard,,0.7845820000002277,['c'],1,left,['9'],5,0.33271349999995437,44,,,,,,,27,18,Vrouw,Rechts,2,
,dotcolour,xotask,dotcolour,9,2,129,129,main,positivefb,-99,easy,,0.8669941000007384,['c'],1,left,['0'],6,0.29370750000089174,64,,,,,,,27,18,Vrouw,Rechts,2,
,dotcolour,xotask,dotcolour,10,2,130,130,main,positivefb,-99,average,,0.6837807000010798,['c'],1,left,['0'],6,0.34316320000107225,52,,,,,,,27,18,Vrouw,Rechts,2,
,dotcolour,xotask,dotcolour,11,2,131,131,main,positivefb,-99,easy,,0.6182427000003372,['c'],1,left,['0'],6,0.2740212999997311,64,,,,,,,27,18,Vrouw,Rechts,2,
,dotcolour,xotask,dotcolour,12,2,132,132,main,positivefb,-99,average,,0.5993053999991389,['n'],1,right,['0'],6,0.3917321000008087,26,,,,,,,27,18,Vrouw,Rechts,2,
,dotcolour,xotask,dotcolour,13,2,133,133,main,positivefb,-99,easy,,0.5511004999989382,['c'],1,left,['0'],6,0.31529330000012123,63,,,,,,,27,18,Vrouw,Rechts,2,
,dotcolour,xotask,dotcolour,14,2,134,134,main,positivefb,-99,hard,,1.2343848000000435,['c'],0,right,['0'],6,0.502332000000024,38,,,,,,,27,18,Vrouw,Rechts,2,
,dotcolour,xotask,dotcolour,15,2,135,135,main,positivefb,-99,average,,0.6345664000000397,['n'],1,right,['0'],6,0.3212549999989278,25,,,,,,,27,18,Vrouw,Rechts,2,
,dotcolour,xotask,dotcolour,16,2,136,136,main,positivefb,-99,average,,0.7176168999994843,['c'],1,left,['0'],6,0.21666390000063984,52,,,,,,,27,18,Vrouw,Rechts,2,
,dotcolour,xotask,dotcolour,17,2,137,137,main,positivefb,-99,easy,,0.7842832999995153,['n'],1,right,['0'],6,0.2571922999995877,18,,,,,,,27,18,Vrouw,Rechts,2,
,dotcolour,xotask,dotcolour,18,2,138,138,main,positivefb,-99,hard,,1.4011564000011276,['c'],1,left,['9'],5,0.496092100000169,45,,,,,,,27,18,Vrouw,Rechts,2,
,dotcolour,xotask,dotcolour,19,2,139,139,main,positivefb,-99,easy,,0.8171506999988196,['c'],1,left,['0'],6,0.27642519999972137,64,,,,,,,27,18,Vrouw,Rechts,2,
,dotcolour,xotask,dotcolour,20,2,140,140,main,positivefb,-99,hard,,0.7170947999984492,['n'],1,right,['0'],6,0.4304296999998769,37,,,,,,,27,18,Vrouw,Rechts,2,
,dotcolour,xotask,dotcolour,21,2,141,141,main,positivefb,-99,average,,0.7999209999998129,['n'],1,right,['0'],6,0.3584628000007797,26,,,,,,,27,18,Vrouw,Rechts,2,
,dotcolour,xotask,dotcolour,22,2,142,142,main,positivefb,-99,average,,1.0177253000001656,['n'],1,right,['0'],6,0.24846880000040983,25,,,,,,,27,18,Vrouw,Rechts,2,
,dotcolour,xotask,dotcolour,23,2,143,143,main,positivefb,-99,average,,0.6511418000009144,['n'],1,right,['0'],6,0.45344199999999546,27,,,,,,,27,18,Vrouw,Rechts,2,
,dotcolour,xotask,dotcolour,24,2,144,144,main,positivefb,-99,easy,,0.5839192000003095,['n'],1,right,['0'],6,0.40441899999859743,15,,,,,,,27,18,Vrouw,Rechts,2,
,dotcolour,xotask,dotcolour,25,2,145,145,main,positivefb,-99,hard,,0.9843285999995715,['c'],1,left,['8'],4,0.38968670000031125,43,,,,,,,27,18,Vrouw,Rechts,2,
