starttime,task,fbtask,firsttask,withinblocktrial,block,withintasktrial,trial,running,feedback,fbscore,difflevel,n_xes,rt,resp,cor,cresp,conf_press,cj,RTconf,reddots,post1,post2,post3,post4,post5,stoptime,sub,age,gender,handedness,session,
,xotask,xotask,dotcolour,4,1,64,64,training,negativefb,39,hard,52,1.3007659000004423,['c'],1,left,['3'],4,0.16731919999983802,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,5,1,65,65,training,negativefb,70,easy,6,1.2512444000003597,['n'],1,right,['3'],4,0.3112202000002071,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,6,1,66,66,training,negativefb,28,easy,9,0.8500762000003306,['n'],1,right,['3'],4,0.17749220000041532,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,7,1,67,67,training,negativefb,69,easy,7,0.7838191999999253,['n'],1,right,['2'],5,0.1794412999997803,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,8,1,68,68,training,negativefb,87,easy,70,0.9004069000002346,['c'],1,left,['2'],5,0.1843791000001147,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,9,1,69,69,training,negativefb,49,average,64,1.3665446000004522,['c'],1,left,['3'],4,0.2018447999998898,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,10,1,70,70,training,negativefb,42,hard,27,1.0825924000000668,['n'],1,right,['3'],4,0.11933279999993829,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,11,1,71,71,training,negativefb,82,average,60,0.6994174999999814,['c'],1,left,['3'],4,0.1659153000000515,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,12,1,72,72,training,negativefb,66,easy,5,0.8341502000002947,['n'],1,right,['2'],5,0.1822517999999036,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,13,1,73,73,training,negativefb,71,easy,6,0.650692700000036,['n'],1,right,['1'],6,0.10196350000023813,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,14,1,74,74,training,negativefb,69,average,16,0.9342782000003353,['n'],1,right,['3'],4,0.1720089000000371,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,15,1,75,75,training,negativefb,68,easy,7,0.8338525999997728,['n'],1,right,['3'],4,0.132241399999657,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,16,1,76,76,training,negativefb,55,hard,25,1.801346399999602,['c'],0,right,['3'],4,0.2140015000004496,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,17,1,77,77,training,negativefb,55,hard,29,1.7838033999996696,['n'],1,right,['3'],4,0.1587061000000176,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,18,1,78,78,training,negativefb,75,easy,5,0.8843655000000581,['n'],1,right,['1'],6,0.11705340000025899,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,19,1,79,79,training,negativefb,45,easy,72,1.1997573999997257,['c'],1,left,['2'],5,0.16006410000045435,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,20,1,80,80,training,negativefb,14,average,18,1.1675188999997772,['n'],1,right,['3'],4,0.188077599999815,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,21,1,81,81,training,negativefb,93,easy,71,1.8168212000000494,['c'],1,left,['1'],6,0.4595438999995167,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,22,1,82,82,training,negativefb,73,easy,8,1.1671559999995225,['n'],1,right,['1'],6,0.23481900000024325,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,23,1,83,83,training,negativefb,77,hard,51,1.6849607000003743,['c'],1,left,['3'],4,0.22273390000009385,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,24,1,84,84,training,negativefb,63,average,18,0.916309999999612,['n'],1,right,['3'],4,0.1851876999999149,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,25,1,85,85,training,negativefb,64,hard,53,0.8835573999995177,['c'],1,left,['3'],4,0.21429260000059003,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,26,1,86,86,training,negativefb,56,hard,26,1.4337758000001486,['c'],0,right,['3'],4,0.18846969999958674,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,27,1,87,87,training,negativefb,81,average,18,0.8672972000003938,['n'],1,right,['3'],4,0.5224549000004117,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,28,1,88,88,training,negativefb,84,hard,28,0.7662204999996902,['n'],1,right,['3'],4,0.16688729999987117,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,29,1,89,89,training,negativefb,78,average,19,0.7994551000001593,['n'],1,right,['3'],4,0.168916800000261,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,30,1,90,90,training,negativefb,67,easy,70,0.7842748000002757,['c'],1,left,['2'],5,0.20226780000029976,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,31,1,91,91,training,negativefb,47,average,63,1.0339148000002751,['c'],1,left,['2'],5,0.21754729999975098,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,32,1,92,92,training,negativefb,80,easy,74,1.0827591000006578,['c'],1,left,['1'],6,0.23791140000048472,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,33,1,93,93,training,negativefb,55,average,61,0.7492119999997158,['c'],1,left,['1'],6,0.19816609999998036,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,34,1,94,94,training,negativefb,76,easy,7,0.7834918999997171,['n'],1,right,['1'],6,0.19088790000023437,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,35,1,95,95,training,negativefb,30,hard,25,1.234190099999978,['n'],1,right,['3'],4,0.19840250000015658,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,36,1,96,96,training,negativefb,61,average,15,0.7836827000000994,['n'],1,right,['2'],5,0.25450009999985923,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,37,1,97,97,training,negativefb,75,average,63,1.066413300000022,['c'],1,left,['1'],6,0.4257704999999987,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,38,1,98,98,training,negativefb,70,hard,53,0.7997408999999607,['c'],1,left,['1'],6,0.1855331999995542,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,39,1,99,99,training,negativefb,62,hard,52,0.8842491999994309,['c'],1,left,['2'],5,0.22325219999947876,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,40,1,100,100,training,negativefb,88,average,61,0.75090739999996,['c'],1,left,['2'],5,0.2079726000001756,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,41,1,101,101,training,negativefb,56,easy,71,0.667466400000194,['c'],1,left,['2'],5,0.09386890000041603,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,42,1,102,102,training,negativefb,73,easy,70,0.7837361000001692,['c'],1,left,['1'],6,0.17067819999920175,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,43,1,103,103,training,negativefb,77,easy,70,0.6498731000001499,['c'],1,left,['1'],6,0.13840470000013738,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,44,1,104,104,training,negativefb,42,hard,28,0.7000778999999966,['n'],1,right,['2'],5,0.10566790000029869,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,45,1,105,105,training,negativefb,60,hard,50,1.083952899999531,['c'],1,left,['3'],4,0.12946710000051098,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,46,1,106,106,training,negativefb,54,average,17,0.9500678000003973,['n'],1,right,['2'],5,0.11131380000006175,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,47,1,107,107,training,negativefb,69,hard,54,0.7829550999995263,['c'],1,left,['2'],5,0.09926129999985278,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,48,1,108,108,training,negativefb,37,hard,51,0.7675005000000965,['c'],1,left,['2'],5,0.16950679999990825,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,49,1,109,109,training,negativefb,60,easy,5,0.8334796999997707,['n'],1,right,['2'],5,0.1925162999996246,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,50,1,110,110,training,negativefb,69,easy,71,0.9505706999998438,['c'],1,left,['1'],6,0.13177689999974973,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,51,1,111,111,training,negativefb,45,hard,27,1.2012586999999257,['n'],1,right,['2'],5,0.11066240000036487,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,52,1,112,112,training,negativefb,44,average,61,1.1331552999999985,['c'],1,left,['1'],6,0.12525209999967046,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,53,1,113,113,training,negativefb,48,average,18,0.7499959000006129,['c'],0,right,['2'],5,0.10641450000002806,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,54,1,114,114,training,negativefb,63,hard,28,1.7158669000000373,['c'],0,right,['3'],4,0.22662649999983842,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,55,1,115,115,training,negativefb,35,average,16,0.7672015999996802,['n'],1,right,['3'],4,0.20336680000036722,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,56,1,116,116,training,negativefb,70,average,60,0.9329588999999032,['c'],1,left,['3'],4,0.1491169999999329,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,57,1,117,117,training,negativefb,38,hard,29,1.1161160000001473,['c'],0,right,['3'],4,0.17925970000032976,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,58,1,118,118,training,negativefb,72,average,16,0.8671549000000596,['n'],1,right,['3'],4,0.31398019999960525,,,,,,,,17,20,Man,Rechts,2,
,xotask,xotask,dotcolour,59,1,119,119,training,negativefb,47,hard,53,1.0675778999993781,['c'],1,left,['3'],4,0.23435169999993377,,,,,,,,17,20,Man,Rechts,2,
,dotcolour,xotask,dotcolour,0,2,120,120,main,negativefb,-99,average,,1.3510873000004722,['n'],1,right,['2'],5,2.205041700000038,28,,,,,,,17,20,Man,Rechts,2,
,dotcolour,xotask,dotcolour,1,2,121,121,main,negativefb,-99,average,,1.033868500000608,['c'],1,left,['2'],5,0.17180460000054154,51,,,,,,,17,20,Man,Rechts,2,
,dotcolour,xotask,dotcolour,2,2,122,122,main,negativefb,-99,easy,,0.6672277000006943,['c'],1,left,['2'],5,0.10768670000015845,65,,,,,,,17,20,Man,Rechts,2,
,dotcolour,xotask,dotcolour,3,2,123,123,main,negativefb,-99,easy,,0.8177354999997988,['n'],1,right,['2'],5,0.12738600000011502,18,,,,,,,17,20,Man,Rechts,2,
,dotcolour,xotask,dotcolour,4,2,124,124,main,negativefb,-99,easy,,0.817849600000045,['n'],1,right,['2'],5,0.13065110000025015,16,,,,,,,17,20,Man,Rechts,2,
,dotcolour,xotask,dotcolour,5,2,125,125,main,negativefb,-99,easy,,0.8178576999998768,['c'],1,left,['1'],6,0.6146829999997863,62,,,,,,,17,20,Man,Rechts,2,
,dotcolour,xotask,dotcolour,6,2,126,126,main,negativefb,-99,hard,,2.585144499999842,['n'],0,left,['3'],4,0.15847459999986313,43,,,,,,,17,20,Man,Rechts,2,
,dotcolour,xotask,dotcolour,7,2,127,127,main,negativefb,-99,average,,1.884618600000067,['n'],1,right,['3'],4,0.15793050000047515,28,,,,,,,17,20,Man,Rechts,2,
,dotcolour,xotask,dotcolour,8,2,128,128,main,negativefb,-99,easy,,1.0671449000001303,['n'],1,right,['2'],5,0.14196029999948223,16,,,,,,,17,20,Man,Rechts,2,
,dotcolour,xotask,dotcolour,9,2,129,129,main,negativefb,-99,easy,,0.7511549999999261,['c'],1,left,['2'],5,0.13161899999977322,61,,,,,,,17,20,Man,Rechts,2,
,dotcolour,xotask,dotcolour,10,2,130,130,main,negativefb,-99,hard,,1.3346933000002537,['c'],0,right,['3'],4,0.18509410000024218,36,,,,,,,17,20,Man,Rechts,2,
,dotcolour,xotask,dotcolour,11,2,131,131,main,negativefb,-99,hard,,1.0680179000000862,['c'],0,right,['3'],4,0.1596947000007276,38,,,,,,,17,20,Man,Rechts,2,
,dotcolour,xotask,dotcolour,12,2,132,132,main,negativefb,-99,average,,1.6015352000003986,['c'],1,left,['3'],4,1.259353600000395,52,,,,,,,17,20,Man,Rechts,2,
,dotcolour,xotask,dotcolour,13,2,133,133,main,negativefb,-99,easy,,0.8337347999995472,['c'],1,left,['2'],5,0.1042832000002818,64,,,,,,,17,20,Man,Rechts,2,
,dotcolour,xotask,dotcolour,14,2,134,134,main,negativefb,-99,average,,0.816490000000158,['n'],1,right,['2'],5,0.11665009999978793,26,,,,,,,17,20,Man,Rechts,2,
,dotcolour,xotask,dotcolour,15,2,135,135,main,negativefb,-99,easy,,0.7178496999995332,['n'],1,right,['2'],5,0.2277179000002434,16,,,,,,,17,20,Man,Rechts,2,
,dotcolour,xotask,dotcolour,16,2,136,136,main,negativefb,-99,easy,,0.7170947000004162,['n'],1,right,['1'],6,0.0792291000007026,15,,,,,,,17,20,Man,Rechts,2,
,dotcolour,xotask,dotcolour,17,2,137,137,main,negativefb,-99,hard,,1.2673963999995976,['c'],0,right,['2'],5,0.13090730000021722,35,,,,,,,17,20,Man,Rechts,2,
,dotcolour,xotask,dotcolour,18,2,138,138,main,negativefb,-99,easy,,0.9345863000007739,['n'],1,right,['1'],6,0.10494390000076237,19,,,,,,,17,20,Man,Rechts,2,
,dotcolour,xotask,dotcolour,19,2,139,139,main,negativefb,-99,hard,,1.1840635999997176,['n'],0,left,['3'],4,0.0545683000000281,41,,,,,,,17,20,Man,Rechts,2,
,dotcolour,xotask,dotcolour,20,2,140,140,main,negativefb,-99,hard,,1.1181506000002628,['n'],1,right,['3'],4,0.10446940000019822,39,,,,,,,17,20,Man,Rechts,2,
,dotcolour,xotask,dotcolour,21,2,141,141,main,negativefb,-99,hard,,0.9689475000004677,['c'],1,left,['3'],4,0.18255169999974896,43,,,,,,,17,20,Man,Rechts,2,
,dotcolour,xotask,dotcolour,22,2,142,142,main,negativefb,-99,average,,0.9676563000002716,['c'],0,right,['3'],4,0.11366840000027878,26,,,,,,,17,20,Man,Rechts,2,
,dotcolour,xotask,dotcolour,23,2,143,143,main,negativefb,-99,easy,,1.0499106999996002,['n'],1,right,['2'],5,0.09937110000009852,18,,,,,,,17,20,Man,Rechts,2,
,dotcolour,xotask,dotcolour,24,2,144,144,main,negativefb,-99,hard,,2.067442300000039,['c'],1,left,['2'],5,0.09405770000012126,42,,,,,,,17,20,Man,Rechts,2,
,dotcolour,xotask,dotcolour,25,2,145,145,main,negativefb,-99,hard,,1.751572500000293,['n'],0,left,['3'],4,0.3412820000003194,45,,,,,,,17,20,Man,Rechts,2,
,dotcolour,xotask,dotcolour,26,2,146,146,main,negativefb,-99,easy,,1.1838847999997597,['c'],1,left,['2'],5,0.4733255000001009,64,,,,,,,17,20,Man,Rechts,2,
,dotcolour,xotask,dotcolour,27,2,147,147,main,negativefb,-99,hard,,0.8664588000001459,['c'],1,left,['3'],4,0.17211780000070576,43,,,,,,,17,20,Man,Rechts,2,
,dotcolour,xotask,dotcolour,28,2,148,148,main,negativefb,-99,average,,1.2172695999997813,['c'],1,left,['3'],4,0.16613569999935862,53,,,,,,,17,20,Man,Rechts,2,
,dotcolour,xotask,dotcolour,29,2,149,149,main,negativefb,-99,hard,,1.3007846999998947,['n'],1,right,['3'],4,0.09203090000028169,39,,,,,,,17,20,Man,Rechts,2,
,dotcolour,xotask,dotcolour,30,2,150,150,main,negativefb,-99,average,,0.8831022000003941,['c'],1,left,['3'],4,0.15785950000008597,52,,,,,,,17,20,Man,Rechts,2,
