starttime,task,fbtask,firsttask,withinblocktrial,block,withintasktrial,trial,running,feedback,fbscore,difflevel,n_xes,rt,resp,cor,cresp,conf_press,cj,RTconf,reddots,post1,post2,post3,post4,post5,stoptime,sub,age,gender,handedness,session,
1715588947,xotask,xotask,dotcolour,0,0,0,0,training,positivefb,93,easy,5,2.120341100000587,['n'],1,right,['1'],6,1.5481916999997338,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,1,0,1,1,training,positivefb,80,hard,28,1.0684626000002027,['n'],1,right,['1'],6,0.9505543999994188,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,2,0,2,2,training,positivefb,85,hard,54,0.9017592999998669,['n'],0,left,['1'],6,0.24978100000043924,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,3,0,3,3,training,positivefb,91,hard,53,0.7349309000001085,['c'],1,left,['1'],6,0.4156085999993593,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,4,0,4,4,training,positivefb,85,hard,29,0.6024521999997887,['n'],1,right,['1'],6,0.2997906000000512,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,5,0,5,5,training,positivefb,87,easy,5,0.6512731999991956,['n'],1,right,['9'],2,0.27583099999992555,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,6,0,6,6,training,positivefb,97,hard,27,0.6179330000004484,['n'],1,right,['2'],5,0.6383998000001156,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,7,0,7,7,training,positivefb,88,average,61,0.8523792999994839,['c'],1,left,['2'],5,0.312267399999655,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,8,0,8,8,training,positivefb,65,average,18,0.6015081000005011,['n'],1,right,['2'],5,0.24164380000001984,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,9,0,9,9,training,positivefb,97,average,16,0.6348411999997552,['n'],1,right,['1'],6,0.23685240000031627,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,10,0,10,10,training,positivefb,87,easy,71,0.7018807000004017,['c'],1,left,['1'],6,0.33308390000001964,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,11,0,11,11,training,positivefb,32,average,64,2.1195976999997583,['n'],0,left,['0'],1,0.6311463000001822,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,12,0,12,12,training,positivefb,95,average,60,0.6687352999997529,['n'],0,left,['1'],6,0.20091010000032838,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,13,0,13,13,training,positivefb,98,hard,26,0.6173197999996773,['n'],1,right,['1'],6,0.2700291000001016,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,14,0,14,14,training,positivefb,97,easy,71,0.6845141999992848,['c'],1,left,['2'],5,0.22901569999976346,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,15,0,15,15,training,positivefb,87,easy,73,0.8845424999999523,['c'],1,left,['2'],5,0.25463529999979073,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,16,0,16,16,training,positivefb,99,easy,8,0.5680654999996477,['n'],1,right,['2'],5,0.2756306000001132,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,17,0,17,17,training,positivefb,75,easy,72,0.7340881999998601,['n'],0,left,['3'],4,0.40903509999952803,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,18,0,18,18,training,positivefb,95,easy,74,0.9007301000001462,['c'],1,left,['2'],5,0.26620699999966746,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,19,0,19,19,training,positivefb,47,average,64,0.7010900999994192,['n'],0,left,['0'],1,1.1609072999999626,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,20,0,20,20,training,positivefb,96,average,15,0.6188388000000486,['n'],1,right,['2'],5,0.2470112999999401,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,21,0,21,21,training,positivefb,96,average,60,0.551579999999376,['c'],1,left,['2'],5,0.2610827000007703,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,22,0,22,22,training,positivefb,98,easy,73,0.4511410999994041,['c'],1,left,['2'],5,0.27946539999993547,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,23,0,23,23,training,positivefb,98,hard,52,1.1180761000005077,['c'],1,left,['2'],5,0.25271470000006957,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,24,0,24,24,training,positivefb,88,hard,54,0.8345313999998325,['c'],1,left,['2'],5,0.2708996000001207,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,25,0,25,25,training,positivefb,96,average,60,0.8672269999997297,['c'],1,left,['2'],5,0.23046369999974559,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,26,0,26,26,training,positivefb,73,average,19,0.7000266999993983,['c'],0,right,['2'],5,0.24726520000058372,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,27,0,27,27,training,positivefb,98,easy,8,0.6023844000001191,['n'],1,right,['2'],5,0.20375539999986358,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,28,0,28,28,training,positivefb,98,easy,74,0.7024594000004072,['c'],1,left,['2'],5,0.20545180000044638,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,29,0,29,29,training,positivefb,97,average,62,0.8016283000006297,['c'],1,left,['2'],5,0.1955420000003869,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,30,0,30,30,training,positivefb,91,average,18,0.5849893000004158,['n'],1,right,['2'],5,0.18605460000071616,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,31,0,31,31,training,positivefb,94,hard,50,0.517883399999846,['c'],1,left,['2'],5,0.20383330000004207,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,32,0,32,32,training,positivefb,97,easy,72,0.5181394999999611,['c'],1,left,['2'],5,0.24440059999960795,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,33,0,33,33,training,positivefb,98,hard,27,0.5517589999999473,['n'],1,right,['2'],5,0.17995040000005247,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,34,0,34,34,training,positivefb,83,hard,28,1.0015001000001575,['c'],0,right,['2'],5,0.20208650000040507,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,35,0,35,35,training,positivefb,97,average,62,0.8841578000001391,['c'],1,left,['2'],5,0.22784309999951802,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,36,0,36,36,training,positivefb,96,hard,26,0.784016800000245,['n'],1,right,['1'],6,0.21730910000042059,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,37,0,37,37,training,positivefb,84,average,16,0.6357484000000113,['n'],1,right,['2'],5,0.1566769999999451,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,38,0,38,38,training,positivefb,99,hard,25,0.6521902999993472,['n'],1,right,['2'],5,0.17915199999970355,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,39,0,39,39,training,positivefb,95,hard,52,0.5677817000005234,['n'],0,left,['2'],5,0.2354090000008,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,40,0,40,40,training,positivefb,98,easy,8,0.5512289000007513,['n'],1,right,['2'],5,0.1852218999993056,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,41,0,41,41,training,positivefb,98,hard,27,0.500838300000396,['n'],1,right,['2'],5,0.14723700000013196,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,42,0,42,42,training,positivefb,86,easy,70,0.5680878000002849,['n'],0,left,['2'],5,0.22996950000015204,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,43,0,43,43,training,positivefb,94,average,61,0.6509114999998928,['n'],0,left,['2'],5,0.16086820000055013,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,44,0,44,44,training,positivefb,92,average,19,0.6016240999997535,['n'],1,right,['2'],5,0.16791199999988748,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,45,0,45,45,training,positivefb,94,hard,28,0.4685365000004822,['n'],1,right,['2'],5,0.18119280000064464,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,46,0,46,46,training,positivefb,89,hard,53,0.8522367000005033,['c'],1,left,['2'],5,0.216559700000289,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,47,0,47,47,training,positivefb,99,easy,9,0.4181213999991087,['n'],1,right,['2'],5,0.17446709999967425,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,48,0,48,48,training,positivefb,98,easy,8,0.3838531999999759,['n'],1,right,['2'],5,0.2295613999995112,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,49,0,49,49,training,positivefb,98,easy,5,0.3838527999996586,['n'],1,right,['2'],5,0.1074255000003177,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,50,0,50,50,training,positivefb,97,hard,50,0.5837249000005613,['n'],0,left,['2'],5,0.13490490000003774,,,,,,,,19,19,Vrouw,Rechts,2,
,xotask,xotask,dotcolour,51,0,51,51,training,positivefb,97,average,15,0.43371010000009846,['n'],1,right,['2'],5,0.11827209999955812,,,,,,,,19,19,Vrouw,Rechts,2,
