starttime,task,fbtask,firsttask,withinblocktrial,block,withintasktrial,trial,running,feedback,fbscore,difflevel,n_xes,rt,resp,cor,cresp,conf_press,cj,RTconf,reddots,stoptime,sub,age,gender,handedness,session,
1714984245,xotask,xotask,dotcolour,0,0,0,0,training,negativefb,4,easy,7,1.5177450000001045,['c'],0,right,['1'],1,3.1980665999999474,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,1,0,1,1,training,negativefb,100,easy,6,0.5833090000005541,['n'],1,right,['8'],4,3.6132591999994474,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,2,0,2,2,training,negativefb,98,easy,9,0.7325980999994499,['n'],1,right,['9'],5,2.9023662999998123,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,3,0,3,3,training,negativefb,4,easy,9,1.0341159999998126,['c'],0,right,['8'],4,2.129092600000149,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,4,0,4,4,training,negativefb,27,hard,29,1.234340599999996,['n'],1,right,['8'],4,2.8660564000001614,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,5,0,5,5,training,negativefb,76,average,64,1.1338296000003538,['c'],1,left,['9'],5,1.6574843999997029,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,6,0,6,6,training,negativefb,3,hard,54,0.8179141000000527,['n'],0,left,['8'],4,2.109977699999945,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,7,0,7,7,training,negativefb,86,average,19,1.033129800000097,['n'],1,right,['9'],5,1.1603388999992603,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,8,0,8,8,training,negativefb,96,hard,51,1.3167880999999397,['n'],0,left,['8'],4,1.3491389999999228,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,9,0,9,9,training,negativefb,38,hard,54,1.0999731000001702,['n'],0,left,['8'],4,2.019546500000615,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,10,0,10,10,training,negativefb,77,hard,27,0.9656828999995923,['n'],1,right,['8'],4,0.8352308000003177,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,11,0,11,11,training,negativefb,21,average,17,1.468195000000378,['n'],1,right,['3'],3,1.1357476999992286,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,12,0,12,12,training,negativefb,2,hard,51,0.8991354999998293,['n'],0,left,['9'],5,1.6060454999997091,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,13,0,13,13,training,negativefb,39,easy,72,1.5008018999997148,['c'],1,left,['8'],4,0.8333044999999402,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,14,0,14,14,training,negativefb,29,hard,27,1.6001760999997714,['n'],1,right,['9'],5,0.8398292000001675,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,15,0,15,15,training,negativefb,74,easy,71,0.8493109999999433,['c'],1,left,['9'],5,0.9172417999998288,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,16,0,16,16,training,negativefb,88,hard,26,0.8002977999994982,['n'],1,right,['9'],5,0.4399348999995709,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,17,0,17,17,training,negativefb,80,average,17,1.2168674000004103,['n'],1,right,['8'],4,0.7589853999998013,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,18,0,18,18,training,negativefb,9,average,18,1.2000637999999526,['c'],0,right,['2'],2,1.2803410999995322,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,19,0,19,19,training,negativefb,97,average,16,0.8829927000006137,['n'],1,right,['8'],4,0.8588246999997864,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,20,0,20,20,training,negativefb,79,hard,27,0.7994474000006448,['n'],1,right,['8'],4,0.48033550000036485,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,21,0,21,21,training,negativefb,76,hard,26,1.217222799999945,['n'],1,right,['8'],4,0.46121339999990596,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,22,0,22,22,training,negativefb,85,hard,53,1.1176600000007966,['n'],0,left,['8'],4,0.5104990999998336,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,23,0,23,23,training,negativefb,49,average,15,1.0996905000001789,['n'],1,right,['9'],5,1.0865367999995215,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,24,0,24,24,training,negativefb,5,easy,7,1.565910399999666,['c'],0,right,['2'],2,1.980867300000682,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,25,0,25,25,training,negativefb,91,easy,74,1.1845640000001367,['c'],1,left,['2'],2,1.2779468999997334,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,26,0,26,26,training,negativefb,39,hard,50,1.434259600000587,['c'],1,left,['8'],4,1.569923999999446,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,27,0,27,27,training,negativefb,87,average,61,1.5326037000004362,['c'],1,left,['8'],4,0.9738057000004119,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,28,0,28,28,training,negativefb,98,easy,9,1.2502060000006168,['n'],1,right,['8'],4,1.3966611999994711,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,29,0,29,29,training,negativefb,88,easy,8,0.9823998000001666,['n'],1,right,['9'],5,1.6545997000002899,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,30,0,30,30,training,negativefb,84,easy,72,0.9002219000003606,['c'],1,left,['9'],5,0.8077230999997482,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,31,0,31,31,training,negativefb,50,hard,25,1.3997527999999875,['n'],1,right,['2'],2,0.967642400000841,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,32,0,32,32,training,negativefb,12,easy,73,0.9504970999996658,['n'],0,left,['9'],5,1.0271143999998458,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,33,0,33,33,training,negativefb,71,hard,27,2.0827939000000697,['n'],1,right,['8'],4,0.8310775999998441,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,34,0,34,34,training,negativefb,95,average,15,1.0008322000003318,['n'],1,right,['8'],4,0.39729170000009617,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,35,0,35,35,training,negativefb,92,hard,51,1.3337271000000328,['c'],1,left,['9'],5,0.9607041999997818,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,36,0,36,36,training,negativefb,93,easy,5,0.8162480000000869,['n'],1,right,['9'],5,0.8732822000001761,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,37,0,37,37,training,negativefb,92,easy,73,1.149720399999751,['c'],1,left,['9'],5,0.8406159999994998,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,38,0,38,38,training,negativefb,97,average,18,1.14999379999972,['n'],1,right,['9'],5,2.657927899999777,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,39,0,39,39,training,negativefb,80,easy,70,1.13330120000046,['c'],1,left,['0'],6,0.8337281000003713,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,40,0,40,40,training,negativefb,86,easy,6,0.7160070999998425,['n'],1,right,['0'],6,0.8678488999994443,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,41,0,41,41,training,negativefb,93,hard,50,1.3172966000001907,['c'],1,left,['8'],4,2.4446633999996266,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,42,0,42,42,training,negativefb,16,average,61,1.2166800000004514,['n'],0,left,['1'],1,1.7863268000000971,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,43,0,43,43,training,negativefb,91,average,62,0.8838104999995267,['c'],1,left,['0'],6,0.9902070999996795,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,44,0,44,44,training,negativefb,49,average,60,0.8348795000001701,['c'],1,left,['0'],6,0.7578043000003163,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,45,0,45,45,training,negativefb,89,hard,53,2.266559600000619,['c'],1,left,['0'],6,1.5736230000002251,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,46,0,46,46,training,negativefb,20,average,17,2.05067710000003,['c'],0,right,['3'],3,1.108146399999896,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,47,0,47,47,training,negativefb,56,hard,28,0.8492095999999947,['n'],1,right,['0'],6,0.9661070000001928,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,48,0,48,48,training,negativefb,93,average,18,0.9331199000007473,['n'],1,right,['0'],6,0.8659281999998711,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,49,0,49,49,training,negativefb,73,average,61,0.6499091999994562,['c'],1,left,['0'],6,1.2217405999999755,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,50,0,50,50,training,negativefb,91,average,62,1.5337718999999197,['c'],1,left,['8'],4,1.1837064999999711,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,51,0,51,51,training,negativefb,80,easy,72,0.8510176999998293,['c'],1,left,['0'],6,1.110259699999915,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,52,0,52,52,training,negativefb,89,easy,74,1.0005549000006795,['c'],1,left,['0'],6,0.7621656999999686,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,53,0,53,53,training,negativefb,71,average,64,1.55023970000002,['c'],1,left,['8'],4,1.598493000000417,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,54,0,54,54,training,negativefb,33,hard,27,0.900604999999814,['n'],1,right,['8'],4,1.114136199999848,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,55,0,55,55,training,negativefb,93,average,64,0.9994168000002901,['c'],1,left,['0'],6,1.2463730999998006,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,56,0,56,56,training,negativefb,94,easy,9,0.9999133999999685,['n'],1,right,['0'],6,0.8842340000001059,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,57,0,57,57,training,negativefb,98,easy,74,0.799704500000189,['c'],1,left,['0'],6,0.8172937999997885,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,58,0,58,58,training,negativefb,87,average,64,1.267382699999871,['c'],1,left,['3'],3,1.4943421999996644,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,59,0,59,59,training,negativefb,14,hard,53,1.3010008000001108,['c'],1,left,['9'],5,2.5113337000002502,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,0,1,60,60,training,negativefb,16,easy,8,1.8838018000005832,['c'],0,right,['3'],3,0.4555947999997443,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,1,1,61,61,training,negativefb,93,easy,7,1.500420800000029,['n'],1,right,['0'],6,1.345586800000092,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,2,1,62,62,training,negativefb,85,hard,53,1.6336039999996501,['c'],1,left,['9'],5,1.8824938000007023,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,3,1,63,63,training,negativefb,35,hard,29,1.2342621000007057,['c'],0,right,['3'],3,1.5814695000008214,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,4,1,64,64,training,negativefb,61,average,60,1.1842932999998084,['n'],0,left,['3'],3,1.3427965999999287,,,11,19,Man,Rechts,1,
,xotask,xotask,dotcolour,5,1,65,65,training,negativefb,60,easy,74,1.1500604000002568,['c'],1,left,['0'],6,1.690779599999587,,,11,19,Man,Rechts,1,
