starttime,task,fbtask,firsttask,withinblocktrial,block,withintasktrial,trial,running,feedback,fbscore,difflevel,reddots,rt,resp,cor,cresp,conf_press,cj,RTconf,n_xes,post1,post2,post3,post4,post5,stoptime,sub,age,gender,handedness,session,
,dotcolour,dotcolour,xotask,13,0,13,13,training,positivefb,97,easy,17,0.732903399999941,['n'],1,right,['9'],5,0.33824110000000474,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,14,0,14,14,training,positivefb,98,hard,43,0.5334950999999819,['c'],1,left,['9'],5,0.19997929999999542,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,15,0,15,15,training,positivefb,86,hard,37,1.0166999000000487,['n'],1,right,['9'],5,0.20737420000000384,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,16,0,16,16,training,positivefb,100,average,54,0.40002340000000913,['c'],1,left,['9'],5,0.18289790000017092,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,17,0,17,17,training,positivefb,91,hard,43,0.549810399999842,['c'],1,left,['9'],5,0.2017888000000312,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,18,0,18,18,training,positivefb,97,easy,19,0.6823684000000867,['n'],1,right,['9'],5,0.15809860000013032,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,19,0,19,19,training,positivefb,94,easy,18,0.7495566999998573,['n'],1,right,['9'],5,0.19483709999985876,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,20,0,20,20,training,positivefb,94,easy,17,0.6513291000001118,['n'],1,right,['9'],5,0.1765219999999772,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,21,0,21,21,training,positivefb,93,easy,62,0.5161663999999746,['c'],1,left,['9'],5,0.14987089999999625,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,22,0,22,22,training,positivefb,99,average,53,0.41600709999988794,['c'],1,left,['9'],5,0.14343309999981102,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,23,0,23,23,training,positivefb,91,average,54,0.4004331999999522,['c'],1,left,['9'],5,0.12257180000005974,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,24,0,24,24,training,positivefb,97,easy,64,0.3826272000001154,['c'],1,left,['9'],5,0.15062110000008033,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,25,0,25,25,training,positivefb,90,hard,36,0.4342861999998604,['n'],1,right,['9'],5,0.1745083999999224,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,26,0,26,26,training,positivefb,86,hard,35,0.5663753999999699,['c'],0,right,['9'],5,0.18484590000002754,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,27,0,27,27,training,positivefb,74,easy,17,0.6008605999998053,['n'],1,right,['9'],5,0.2026456999999482,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,28,0,28,28,training,positivefb,95,hard,35,0.43295899999998255,['c'],0,right,['9'],5,0.20137279999994462,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,29,0,29,29,training,positivefb,91,hard,42,0.7344812999999704,['c'],1,left,['9'],5,0.15611680000006345,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,30,0,30,30,training,positivefb,99,hard,36,0.44856830000003356,['n'],1,right,['9'],5,0.1799413999999615,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,31,0,31,31,training,positivefb,97,easy,19,0.44977640000001884,['c'],0,right,['9'],5,0.14750389999994695,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,32,0,32,32,training,positivefb,95,hard,44,0.4333264000001691,['c'],1,left,['9'],5,0.14073849999999766,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,33,0,33,33,training,positivefb,94,hard,37,0.3497264999998606,['c'],0,right,['9'],5,0.20995939999988877,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,34,0,34,34,training,positivefb,100,average,25,0.0993141999999807,['c'],0,right,['9'],5,0.11372989999995298,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,35,0,35,35,training,positivefb,95,average,51,0.6332411000000775,['n'],0,left,['9'],5,0.19683740000004946,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,36,0,36,36,training,positivefb,86,easy,16,0.4168104000000312,['n'],1,right,['9'],5,0.2039531000000352,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,37,0,37,37,training,positivefb,96,easy,61,0.25051459999986037,['n'],0,left,['9'],5,0.21861940000007962,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,38,0,38,38,training,positivefb,99,easy,62,0.11583229999996547,['n'],0,left,['9'],5,0.09779140000000552,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,39,0,39,39,training,positivefb,89,average,53,0.40016789999981484,['n'],0,left,['9'],5,0.15016659999992044,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,40,0,40,40,training,positivefb,95,average,28,0.41671870000004674,['c'],0,right,['9'],5,0.12742950000006203,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,41,0,41,41,training,positivefb,91,average,25,0.4497995000001538,['c'],0,right,['9'],5,0.11323519999996279,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,42,0,42,42,training,positivefb,99,hard,35,0.07968699999992168,['c'],0,right,['9'],5,0.06164460000013605,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,43,0,43,43,training,positivefb,99,hard,45,0.3330559999999423,['c'],1,left,['9'],5,0.21401650000007066,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,44,0,44,44,training,positivefb,93,easy,62,0.19920900000010988,['c'],1,left,['9'],5,0.34217220000005,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,45,0,45,45,training,positivefb,89,average,26,0.33340799999996307,['c'],0,right,['9'],5,0.21159629999988283,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,46,0,46,46,training,positivefb,97,hard,41,0.41608580000001893,['n'],0,left,['9'],5,0.16323880000004465,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,47,0,47,47,training,positivefb,98,hard,37,0.3175817999999708,['c'],0,right,['9'],5,0.15212150000002111,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,48,0,48,48,training,positivefb,98,easy,62,0.300093600000082,['c'],1,left,['9'],5,0.23034020000000055,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,49,0,49,49,training,positivefb,96,hard,41,0.3335566000000654,['c'],1,left,['9'],5,0.17659580000008646,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,50,0,50,50,training,positivefb,97,easy,15,0.3832216000000699,['n'],1,right,['9'],5,0.1546799000000192,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,51,0,51,51,training,positivefb,98,average,29,0.34989439999981187,['n'],1,right,['9'],5,0.15002259999982925,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,52,0,52,52,training,positivefb,96,easy,65,0.3995167999999012,['c'],1,left,['9'],5,0.18472139999994397,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,53,0,53,53,training,positivefb,95,hard,45,0.26642820000006395,['c'],1,left,['9'],5,0.19141990000002806,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,54,0,54,54,training,positivefb,92,average,26,0.8335610999999972,['n'],1,right,['9'],5,0.19045619999997143,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,55,0,55,55,training,positivefb,97,easy,61,0.6844545999999809,['c'],1,left,['9'],5,0.10775660000012977,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,56,0,56,56,training,positivefb,90,easy,19,0.30034490000002734,['c'],0,right,['9'],5,0.14795779999985825,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,57,0,57,57,training,positivefb,89,easy,19,0.3322067999999945,['c'],0,right,['9'],5,0.1768862999999783,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,58,0,58,58,training,positivefb,98,average,52,0.29987969999979214,['c'],1,left,['9'],5,0.1256338999999116,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,59,0,59,59,training,positivefb,99,easy,63,0.3327825000001212,['c'],1,left,['9'],5,0.18859040000006644,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,0,1,60,60,training,positivefb,92,hard,38,0.6673028000000158,['n'],1,right,['9'],5,0.11934440000004543,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,1,1,61,61,training,positivefb,98,easy,18,0.3319374999998672,['n'],1,right,['9'],5,0.18144010000014532,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,2,1,62,62,training,positivefb,96,average,27,0.5002088999999614,['n'],1,right,['9'],5,0.16291320000004816,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,3,1,63,63,training,positivefb,100,easy,64,0.31628999999998086,['c'],1,left,['9'],5,0.15987519999998767,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,4,1,64,64,training,positivefb,90,average,25,0.43400550000001203,['c'],0,right,['9'],5,0.16096040000002176,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,5,1,65,65,training,positivefb,96,average,52,0.35030570000003536,['c'],1,left,['9'],5,0.14032059999999547,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,6,1,66,66,training,positivefb,96,average,51,0.3157332000000679,['c'],1,left,['9'],5,0.22714919999998529,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,7,1,67,67,training,positivefb,98,average,51,0.31728180000004613,['c'],1,left,['9'],5,0.16584209999996347,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,8,1,68,68,training,positivefb,100,hard,43,0.07301830000005793,['c'],1,left,['9'],5,0.0874688999999762,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,9,1,69,69,training,positivefb,94,easy,16,0.28311429999985194,['c'],0,right,['9'],5,0.16832810000005338,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,10,1,70,70,training,positivefb,99,average,51,0.30001070000002983,['n'],0,left,['9'],5,0.10954089999995631,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,11,1,71,71,training,positivefb,98,hard,35,0.24912479999989046,['c'],0,right,['9'],5,0.07149159999994481,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,12,1,72,72,training,positivefb,93,easy,17,0.3000256000000263,['c'],0,right,['9'],5,0.1930168000001231,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,13,1,73,73,training,positivefb,97,average,55,0.2494690000000901,['n'],0,left,['9'],5,0.16005119999999806,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,14,1,74,74,training,positivefb,99,easy,16,0.17147330000011607,['c'],0,right,['9'],5,0.05046389999984058,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,15,1,75,75,training,positivefb,97,easy,15,0.41723849999993945,['n'],1,right,['9'],5,0.12741979999987052,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,16,1,76,76,training,positivefb,92,easy,64,1.1497173000000203,['c'],1,left,['9'],5,0.06882969999992383,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,17,1,77,77,training,positivefb,97,average,25,0.300346700000091,['n'],1,right,['9'],5,0.1020290000001296,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,18,1,78,78,training,positivefb,88,average,55,0.2831808999999339,['n'],0,left,['9'],5,0.18287929999996777,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,19,1,79,79,training,positivefb,97,average,54,0.2831765999999334,['c'],1,left,['9'],5,0.10019899999997506,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,20,1,80,80,training,positivefb,99,hard,45,0.2659745999999359,['c'],1,left,['9'],5,0.10158929999988686,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,21,1,81,81,training,positivefb,96,hard,43,0.30001289999995606,['c'],1,left,['9'],5,0.17388049999999566,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,22,1,82,82,training,positivefb,96,hard,38,0.3830703999999514,['c'],0,right,['9'],5,0.18388729999992393,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,23,1,83,83,training,positivefb,98,easy,61,0.2821931000000859,['c'],1,left,['9'],5,0.06114670000010847,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,24,1,84,84,training,positivefb,97,hard,43,0.21633410000004005,['c'],1,left,['9'],5,0.06645960000014384,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,25,1,85,85,training,positivefb,98,easy,18,0.3330568999999741,['n'],1,right,['9'],5,0.15463419999991856,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,26,1,86,86,training,positivefb,97,hard,36,0.23322110000003704,['c'],0,right,['9'],5,0.11568499999998494,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,27,1,87,87,training,positivefb,100,easy,17,0.14456760000007307,['n'],1,right,['9'],5,0.08664359999988847,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,28,1,88,88,training,positivefb,100,easy,61,0.28228119999994306,['c'],1,left,['9'],5,0.32797470000014073,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,29,1,89,89,training,positivefb,93,hard,43,0.3668402999999216,['c'],1,left,['9'],5,0.0759243999998489,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,30,1,90,90,training,positivefb,100,easy,62,0.1322786000000633,['n'],0,left,['9'],5,0.0347838000000138,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,31,1,91,91,training,positivefb,99,average,27,0.23311200000011922,['n'],1,right,['9'],5,0.09549839999999676,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,32,1,92,92,training,positivefb,97,average,27,1.016135200000008,['n'],1,right,['9'],5,0.1159975000000486,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,33,1,93,93,training,positivefb,98,hard,36,0.2664930999999342,['n'],1,right,['9'],5,0.12436739999998281,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,34,1,94,94,training,positivefb,98,average,29,0.26682419999997364,['c'],0,right,['9'],5,0.21271860000001652,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,35,1,95,95,training,positivefb,98,easy,63,0.31728499999985615,['c'],1,left,['9'],5,0.0809034999999767,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,36,1,96,96,training,positivefb,97,easy,16,0.24919249999993554,['c'],0,right,['9'],5,0.11548549999997704,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,37,1,97,97,training,positivefb,97,hard,36,0.3329489999998714,['n'],1,right,['9'],5,0.10603560000004109,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,38,1,98,98,training,positivefb,96,easy,18,0.30050869999990937,['c'],0,right,['9'],5,0.16204799999991337,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,39,1,99,99,training,positivefb,88,easy,61,0.8329499000001306,['n'],0,left,['9'],5,0.13074230000006537,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,40,1,100,100,training,positivefb,99,average,52,0.35038269999995464,['c'],1,left,['9'],5,0.08779199999980847,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,41,1,101,101,training,positivefb,83,average,26,0.41736199999991186,['c'],0,right,['9'],5,0.1161094999999932,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,42,1,102,102,training,positivefb,98,average,52,0.24875279999992017,['n'],0,left,['9'],5,0.1975104000000556,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,43,1,103,103,training,positivefb,88,hard,43,0.7667215999999826,['n'],0,left,['9'],5,0.10402129999988574,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,44,1,104,104,training,positivefb,99,hard,45,0.31624809999993886,['c'],1,left,['9'],5,0.18276300000002266,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,45,1,105,105,training,positivefb,93,easy,63,0.3667826000000787,['c'],1,left,['9'],5,0.09744149999983165,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,46,1,106,106,training,positivefb,96,average,28,0.31752449999999044,['n'],1,right,['9'],5,0.11353030000009312,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,47,1,107,107,training,positivefb,98,hard,43,0.4330203000001802,['c'],1,left,['9'],5,0.11581999999998516,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,48,1,108,108,training,positivefb,98,average,55,0.3504685000000336,['c'],1,left,['9'],5,0.11366159999988668,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,49,1,109,109,training,positivefb,100,easy,64,0.11039949999985765,['n'],0,left,['9'],5,0.005392000000028929,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,50,1,110,110,training,positivefb,96,average,25,0.28331490000005033,['c'],0,right,['9'],5,0.12196949999997742,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,51,1,111,111,training,positivefb,95,hard,43,0.7329039999999623,['n'],0,left,['9'],5,0.12848759999997128,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,52,1,112,112,training,positivefb,92,easy,17,0.7330175999998119,['c'],0,right,['9'],5,0.11819980000018404,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,53,1,113,113,training,positivefb,100,hard,38,0.17144329999996444,['n'],1,right,['9'],5,0.009471399999938512,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,54,1,114,114,training,positivefb,99,hard,42,0.3833472999999685,['c'],1,left,['9'],5,0.17835700000000543,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,55,1,115,115,training,positivefb,96,easy,65,1.3166687000000366,['c'],1,left,['9'],5,0.27938719999997375,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,56,1,116,116,training,positivefb,94,hard,35,0.2837824000000637,['c'],0,right,['9'],5,0.17698199999995268,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,57,1,117,117,training,positivefb,87,hard,36,0.2156827000001158,['c'],0,right,['9'],5,0.18607829999996284,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,58,1,118,118,training,positivefb,93,average,26,0.5160794999999325,['n'],1,right,['9'],5,0.13444000000004053,,,,,,,,14,18,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,59,1,119,119,training,positivefb,98,hard,35,0.34971459999997023,['c'],0,right,['9'],5,0.23362680000013825,,,,,,,,14,18,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,0,2,120,120,main,positivefb,-99,easy,,2.3502670999998827,['c'],0,right,['9'],5,0.2315545999999813,8,,,,,,,14,18,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,1,2,121,121,main,positivefb,-99,easy,,0.9332280999999512,['c'],0,right,['9'],5,0.15434629999981553,5,,,,,,,14,18,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,2,2,122,122,main,positivefb,-99,easy,,2.2004369000001134,['n'],0,left,['9'],5,0.18888700000002245,71,,,,,,,14,18,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,3,2,123,123,main,positivefb,-99,average,,1.76741990000005,['n'],1,right,['9'],5,0.14401279999992767,16,,,,,,,14,18,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,4,2,124,124,main,positivefb,-99,average,,0.6499092000001383,['n'],1,right,['9'],5,0.12939729999993688,15,,,,,,,14,18,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,5,2,125,125,main,positivefb,-99,average,,0.6340324000000237,['c'],1,left,['9'],5,0.14016590000005635,63,,,,,,,14,18,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,6,2,126,126,main,positivefb,-99,hard,,0.8010653000001184,['c'],0,right,['9'],5,0.09446679999996377,27,,,,,,,14,18,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,7,2,127,127,main,positivefb,-99,average,,0.534121099999993,['n'],0,left,['9'],5,0.206577500000094,61,,,,,,,14,18,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,8,2,128,128,main,positivefb,-99,easy,,0.5671033000000989,['c'],1,left,['9'],5,0.13649610000015855,74,,,,,,,14,18,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,9,2,129,129,main,positivefb,-99,average,,0.601166400000011,['c'],1,left,['9'],5,0.18856049999999414,64,,,,,,,14,18,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,10,2,130,130,main,positivefb,-99,easy,,0.5996964999999363,['n'],1,right,['9'],5,0.1495193000000654,8,,,,,,,14,18,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,11,2,131,131,main,positivefb,-99,easy,,0.7001043000000209,['c'],1,left,['9'],5,0.15647280000007413,73,,,,,,,14,18,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,12,2,132,132,main,positivefb,-99,easy,,0.7004723999998532,['c'],1,left,['9'],5,0.1714518000001135,70,,,,,,,14,18,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,13,2,133,133,main,positivefb,-99,hard,,0.5999696999999742,['c'],0,right,['9'],5,0.15770399999996698,29,,,,,,,14,18,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,14,2,134,134,main,positivefb,-99,hard,,0.4011981000001015,['c'],0,right,['9'],5,0.1121215000000575,29,,,,,,,14,18,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,15,2,135,135,main,positivefb,-99,hard,,0.4991740000000391,['n'],1,right,['9'],5,0.11261259999992035,25,,,,,,,14,18,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,16,2,136,136,main,positivefb,-99,average,,0.8160737000000609,['n'],1,right,['9'],5,0.10057690000007824,16,,,,,,,14,18,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,17,2,137,137,main,positivefb,-99,easy,,0.7343647999998666,['n'],1,right,['9'],5,0.0845836999999392,8,,,,,,,14,18,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,18,2,138,138,main,positivefb,-99,average,,0.6511145000001761,['n'],1,right,['9'],5,0.1188288000000739,17,,,,,,,14,18,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,19,2,139,139,main,positivefb,-99,average,,0.6830129999998462,['c'],1,left,['9'],5,0.12041350000004059,62,,,,,,,14,18,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,20,2,140,140,main,positivefb,-99,average,,0.534357,['n'],1,right,['9'],5,0.11087130000009893,19,,,,,,,14,18,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,21,2,141,141,main,positivefb,-99,easy,,0.4337904999999864,['c'],0,right,['9'],5,0.1304606999999578,9,,,,,,,14,18,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,22,2,142,142,main,positivefb,-99,average,,0.5170798999999988,['n'],1,right,['9'],5,0.10556610000003275,17,,,,,,,14,18,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,23,2,143,143,main,positivefb,-99,average,,0.43362679999995635,['n'],0,left,['9'],5,0.1172566000000188,64,,,,,,,14,18,Vrouw,Rechts,2,
