starttime,task,fbtask,firsttask,withinblocktrial,block,withintasktrial,trial,running,feedback,fbscore,difflevel,reddots,rt,resp,cor,cresp,conf_press,cj,RTconf,n_xes,post1,post2,post3,post4,post5,stoptime,sub,age,gender,handedness,session,
,dotcolour,dotcolour,dotcolour,37,0,37,37,training,negativefb,49,hard,35,5.933771799999704,['c'],0,right,['9'],5,0.646888599999329,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,38,0,38,38,training,negativefb,65,easy,16,0.8997050999996645,['n'],1,right,['9'],5,0.625807899999927,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,39,0,39,39,training,negativefb,92,hard,44,0.7845668999998452,['c'],1,left,['0'],6,0.3773714999997537,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,40,0,40,40,training,negativefb,85,easy,16,0.7508702999994057,['n'],1,right,['9'],5,0.4926012999994782,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,41,0,41,41,training,negativefb,47,hard,41,1.549576800000068,['c'],1,left,['8'],4,0.3072154000001319,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,42,0,42,42,training,negativefb,82,average,54,0.7839308999991772,['c'],1,left,['9'],5,0.3680092999993576,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,43,0,43,43,training,negativefb,55,hard,41,1.1335830000007263,['c'],1,left,['8'],4,0.35599700000057055,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,44,0,44,44,training,negativefb,59,easy,19,0.7998378000002049,['n'],1,right,['9'],5,0.26225740000063524,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,45,0,45,45,training,negativefb,69,average,53,0.9169568999996045,['c'],1,left,['9'],5,0.40035600000010163,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,46,0,46,46,training,negativefb,64,easy,65,0.598709300000337,['c'],1,left,['0'],6,0.26376429999982065,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,47,0,47,47,training,negativefb,58,hard,37,1.1016098000000056,['n'],1,right,['9'],5,0.24157959999956802,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,48,0,48,48,training,negativefb,36,hard,45,0.833748199999718,['c'],1,left,['8'],4,0.27122380000037083,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,49,0,49,49,training,negativefb,69,average,29,1.0493538999999146,['n'],1,right,['9'],5,0.23404779999964376,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,50,0,50,50,training,negativefb,69,hard,36,0.8499533000003794,['c'],0,right,['9'],5,0.35149360000013985,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,51,0,51,51,training,negativefb,65,hard,43,0.6507698000004893,['c'],1,left,['8'],4,0.27071969999997236,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,52,0,52,52,training,negativefb,39,easy,18,1.0504250000003594,['n'],1,right,['9'],5,0.3621889000005467,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,53,0,53,53,training,negativefb,83,average,55,0.8346534999991491,['c'],1,left,['9'],5,0.3628265999996074,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,54,0,54,54,training,negativefb,54,average,55,0.7836103999998159,['c'],1,left,['0'],6,0.21359039999970264,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,55,0,55,55,training,negativefb,78,easy,62,0.8498018999998749,['c'],1,left,['0'],6,0.2680946999998923,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,56,0,56,56,training,negativefb,90,average,52,0.6336146000003282,['c'],1,left,['0'],6,0.23175850000006903,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,57,0,57,57,training,negativefb,37,average,54,0.5821879999994053,['c'],1,left,['0'],6,0.24720930000057706,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,58,0,58,58,training,negativefb,87,easy,65,0.7995601000002353,['c'],1,left,['0'],6,0.8222764000001916,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,59,0,59,59,training,negativefb,73,average,28,3.350476599999638,['n'],1,right,['8'],4,0.799214500000744,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,0,1,60,60,training,negativefb,39,easy,64,0.6507291999996596,['c'],1,left,['0'],6,0.5156865999997535,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,1,1,61,61,training,negativefb,69,easy,15,0.6994727999999668,['n'],1,right,['0'],6,0.27401019999979326,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,2,1,62,62,training,negativefb,42,average,55,0.6837783000000854,['c'],1,left,['9'],5,0.23628540000026987,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,3,1,63,63,training,negativefb,80,easy,65,0.5676648999997269,['c'],1,left,['0'],6,0.220143100000314,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,4,1,64,64,training,negativefb,50,hard,37,1.5493858999998338,['c'],0,right,['8'],4,0.2947204000001875,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,5,1,65,65,training,negativefb,92,average,27,0.8681286999999429,['n'],1,right,['9'],5,0.20809559999997873,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,6,1,66,66,training,negativefb,58,hard,35,1.3504251000003933,['n'],1,right,['8'],4,0.3223971999996138,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,7,1,67,67,training,negativefb,74,hard,36,1.10021610000058,['c'],0,right,['9'],5,0.21777250000013737,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,8,1,68,68,training,negativefb,57,hard,41,0.9003598999997848,['c'],1,left,['9'],5,0.21265799999946466,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,9,1,69,69,training,negativefb,21,average,51,1.2004872000006799,['c'],1,left,['0'],6,0.3571170000004713,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,10,1,70,70,training,negativefb,93,easy,15,0.768131099999664,['n'],1,right,['0'],6,0.23208770000019285,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,11,1,71,71,training,negativefb,74,easy,61,0.8174503000000186,['c'],1,left,['0'],6,0.11776370000006864,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,12,1,72,72,training,negativefb,40,hard,41,0.8834062999994785,['c'],1,left,['9'],5,0.29452089999995223,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,13,1,73,73,training,negativefb,78,average,55,1.0508247999996456,['c'],1,left,['9'],5,0.1528757999994923,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,14,1,74,74,training,negativefb,45,hard,42,2.4334466999998767,['n'],0,left,['8'],4,0.5535841000000801,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,15,1,75,75,training,negativefb,59,easy,19,3.183328000000074,['n'],1,right,['9'],5,0.41227489999982936,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,16,1,76,76,training,negativefb,25,hard,39,0.8002780999995593,['c'],0,right,['9'],5,0.42078010000022914,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,17,1,77,77,training,negativefb,72,easy,62,0.7000613999998677,['c'],1,left,['9'],5,0.2554386000001614,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,18,1,78,78,training,negativefb,32,average,25,0.9340172000001985,['n'],1,right,['9'],5,0.22432880000087607,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,19,1,79,79,training,negativefb,56,hard,43,0.8824518000001262,['c'],1,left,['8'],4,0.18041900000025635,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,20,1,80,80,training,negativefb,60,average,27,1.1339058000003206,['n'],1,right,['0'],6,0.2246808999998393,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,21,1,81,81,training,negativefb,58,easy,17,0.8343076999999539,['n'],1,right,['0'],6,0.38221340000018245,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,22,1,82,82,training,negativefb,68,hard,37,1.0175646999996388,['c'],0,right,['8'],4,0.206184900000153,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,23,1,83,83,training,negativefb,42,easy,65,0.6999781000004077,['c'],1,left,['0'],6,0.17025490000014543,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,24,1,84,84,training,negativefb,67,hard,44,1.083627400000296,['c'],1,left,['9'],5,0.14390170000024227,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,25,1,85,85,training,negativefb,75,hard,37,0.7664881999999125,['c'],0,right,['9'],5,0.2117997999994259,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,26,1,86,86,training,negativefb,93,hard,44,0.8835312000001068,['c'],1,left,['9'],5,0.6570491000002221,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,27,1,87,87,training,negativefb,60,hard,44,0.799421199999415,['c'],1,left,['8'],4,0.21457879999979923,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,28,1,88,88,training,negativefb,70,easy,65,0.7509423000001334,['c'],1,left,['0'],6,0.424190699999599,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,29,1,89,89,training,negativefb,31,hard,37,0.8671500999998898,['n'],1,right,['9'],5,0.22932519999994838,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,30,1,90,90,training,negativefb,72,easy,62,0.7995578999998543,['c'],1,left,['0'],6,0.10855250000076921,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,31,1,91,91,training,negativefb,72,average,54,0.9176852999999028,['c'],1,left,['0'],6,0.10767630000009376,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,32,1,92,92,training,negativefb,91,average,25,2.2491723999992246,['n'],1,right,['9'],5,1.9103055000005043,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,33,1,93,93,training,negativefb,54,hard,43,0.6681006999997408,['c'],1,left,['9'],5,0.2384087999998883,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,34,1,94,94,training,negativefb,5,average,29,0.5999026999998023,['c'],0,right,['1'],1,1.6852746000004117,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,35,1,95,95,training,negativefb,59,average,51,2.0668987999997626,['n'],0,left,['8'],4,0.6701297999998133,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,36,1,96,96,training,negativefb,90,easy,15,1.1171730000005482,['n'],1,right,['9'],5,0.2876212999999552,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,37,1,97,97,training,negativefb,94,average,28,0.8008836000008159,['n'],1,right,['9'],5,0.33972670000002836,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,38,1,98,98,training,negativefb,55,easy,16,0.7347522999998546,['n'],1,right,['0'],6,0.14499610000075336,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,39,1,99,99,training,negativefb,54,hard,37,1.584291099999973,['c'],0,right,['8'],4,0.8524397000001045,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,40,1,100,100,training,negativefb,66,average,52,1.0174849000004542,['c'],1,left,['9'],5,0.1051831000004313,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,41,1,101,101,training,negativefb,50,easy,61,0.7501957999993465,['c'],1,left,['9'],5,0.18336309999995137,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,42,1,102,102,training,negativefb,66,easy,65,0.8337123000001156,['c'],1,left,['0'],6,0.14294109999991633,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,43,1,103,103,training,negativefb,79,average,54,1.017103600000155,['c'],1,left,['9'],5,0.16895020000083605,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,44,1,104,104,training,negativefb,85,average,52,0.8166642000005595,['c'],1,left,['9'],5,0.09753180000006978,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,45,1,105,105,training,negativefb,58,hard,41,2.1509109999997236,['c'],1,left,['8'],4,0.27921340000011696,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,46,1,106,106,training,negativefb,75,easy,19,0.850240699999631,['n'],1,right,['9'],5,0.21071819999997388,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,47,1,107,107,training,negativefb,70,hard,39,1.2844677000002775,['c'],0,right,['9'],5,0.13606379999964702,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,48,1,108,108,training,negativefb,69,easy,15,0.9175599000000147,['n'],1,right,['0'],6,0.13423120000061317,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,49,1,109,109,training,negativefb,49,average,55,0.8000347999995938,['c'],1,left,['0'],6,0.07262999999966269,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,50,1,110,110,training,negativefb,38,average,54,0.9683666000000812,['c'],1,left,['9'],5,0.1349990999997317,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,51,1,111,111,training,negativefb,53,hard,42,1.2661015000003317,['c'],1,left,['9'],5,0.1271591000004264,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,52,1,112,112,training,negativefb,65,easy,19,1.0834136999992552,['n'],1,right,['0'],6,0.15065629999935481,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,53,1,113,113,training,negativefb,92,average,27,0.7826321000002281,['n'],1,right,['0'],6,2.4975494000000253,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,54,1,114,114,training,negativefb,73,average,26,0.8670253999998749,['n'],1,right,['9'],5,0.21013140000013664,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,55,1,115,115,training,negativefb,69,average,27,0.8663853999996718,['n'],1,right,['9'],5,0.1599465000008422,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,56,1,116,116,training,negativefb,63,hard,39,0.9166446999997788,['n'],1,right,['9'],5,0.1813306999993074,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,57,1,117,117,training,negativefb,44,easy,16,1.9661794000003283,['c'],0,right,['9'],5,0.2236573000000135,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,58,1,118,118,training,negativefb,64,easy,63,0.6839205000005677,['c'],1,left,['9'],5,0.15544780000072933,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,59,1,119,119,training,negativefb,38,average,29,0.7167030999999042,['n'],1,right,['0'],6,0.13652400000046327,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,0,2,120,120,main,negativefb,-99,easy,19,0.8179508000002897,['n'],1,right,['9'],5,0.4476286999997683,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,1,2,121,121,main,negativefb,-99,easy,62,0.7346321000004536,['c'],1,left,['0'],6,0.2495426999994379,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,2,2,122,122,main,negativefb,-99,hard,41,0.9510380000001533,['n'],0,left,['9'],5,0.1385683999997127,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,3,2,123,123,main,negativefb,-99,average,55,0.6998321999999462,['c'],1,left,['0'],6,0.05718960000012885,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,4,2,124,124,main,negativefb,-99,hard,41,0.817624700000124,['c'],1,left,['9'],5,0.10329950000050303,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,5,2,125,125,main,negativefb,-99,average,51,0.6017726999998558,['c'],1,left,['9'],5,0.07613540000056673,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,6,2,126,126,main,negativefb,-99,average,53,0.617593200000556,['c'],1,left,['0'],6,0.2820191999999224,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,7,2,127,127,main,negativefb,-99,easy,17,0.7679803000000902,['n'],1,right,['0'],6,0.0885309999994206,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,8,2,128,128,main,negativefb,-99,easy,18,0.7010590999998385,['n'],1,right,['0'],6,0.13780399999996007,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,9,2,129,129,main,negativefb,-99,average,52,0.7846776000005775,['c'],1,left,['9'],5,0.08556150000003981,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,10,2,130,130,main,negativefb,-99,hard,36,1.0681383000001006,['n'],1,right,['0'],6,0.10381559999950696,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,11,2,131,131,main,negativefb,-99,easy,19,0.8008944000002884,['n'],1,right,['0'],6,0.10099439999976312,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,12,2,132,132,main,negativefb,-99,average,53,0.7666235999995479,['c'],1,left,['9'],5,0.0751497000001109,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,13,2,133,133,main,negativefb,-99,hard,37,1.3166580999995858,['n'],1,right,['9'],5,0.08433049999985087,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,14,2,134,134,main,negativefb,-99,hard,38,1.116242400000374,['c'],0,right,['9'],5,0.10073770000053628,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,15,2,135,135,main,negativefb,-99,easy,17,0.8834791999997833,['n'],1,right,['0'],6,0.08580710000023828,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,16,2,136,136,main,negativefb,-99,easy,65,0.7504503000000113,['c'],1,left,['0'],6,0.05369579999933194,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,17,2,137,137,main,negativefb,-99,hard,43,0.6851795000002312,['c'],1,left,['0'],6,0.09682399999928748,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,18,2,138,138,main,negativefb,-99,hard,35,1.9841375000005428,['c'],0,right,['9'],5,0.15076940000017203,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,19,2,139,139,main,negativefb,-99,average,25,0.8677857000002405,['n'],1,right,['9'],5,0.27087159999973665,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,20,2,140,140,main,negativefb,-99,average,51,1.4181940999997096,['c'],1,left,['0'],6,0.35586419999981445,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,21,2,141,141,main,negativefb,-99,hard,42,0.6833459999998013,['c'],1,left,['9'],5,0.13170659999923373,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,22,2,142,142,main,negativefb,-99,easy,62,0.6338567999991938,['c'],1,left,['9'],5,0.03762839999944845,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,23,2,143,143,main,negativefb,-99,easy,17,0.6847483999999895,['n'],1,right,['0'],6,0.12193920000026992,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,24,2,144,144,main,negativefb,-99,average,26,0.8667901999997412,['n'],1,right,['9'],5,0.15496910000001662,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,25,2,145,145,main,negativefb,-99,average,55,0.6659818999996787,['c'],1,left,['9'],5,0.09044789999916247,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,26,2,146,146,main,negativefb,-99,average,25,0.7177154000000883,['c'],0,right,['9'],5,0.17142530000000988,,,,,,,,29,18,Man,Links,2,
,dotcolour,dotcolour,dotcolour,27,2,147,147,main,negativefb,-99,hard,35,0.8008838999994623,['n'],1,right,['0'],6,0.12553089999983058,,,,,,,,29,18,Man,Links,2,
