starttime,task,fbtask,firsttask,withinblocktrial,block,withintasktrial,trial,running,feedback,fbscore,difflevel,reddots,rt,resp,cor,cresp,conf_press,cj,RTconf,n_xes,post1,post2,post3,post4,post5,stoptime,sub,age,gender,handedness,session,
1715583560,dotcolour,dotcolour,dotcolour,0,0,0,0,training,positivefb,94,average,52,2.366965700000037,['c'],1,left,['8'],4,2.010192599999982,,,,,,,,15,18,Man,Rechts,2,
,dotcolour,dotcolour,dotcolour,1,0,1,1,training,positivefb,49,hard,38,1.615941199999952,['c'],0,right,['8'],4,1.4405592999999044,,,,,,,,15,18,Man,Rechts,2,
,dotcolour,dotcolour,dotcolour,2,0,2,2,training,positivefb,96,average,51,0.9169354000000567,['c'],1,left,['0'],6,0.8581527000001188,,,,,,,,15,18,Man,Rechts,2,
,dotcolour,dotcolour,dotcolour,3,0,3,3,training,positivefb,94,easy,18,0.7659886999999799,['n'],1,right,['0'],6,0.2098662000000786,,,,,,,,15,18,Man,Rechts,2,
,dotcolour,dotcolour,dotcolour,4,0,4,4,training,positivefb,97,hard,45,0.6667754000000059,['c'],1,left,['0'],6,0.19980379999992692,,,,,,,,15,18,Man,Rechts,2,
,dotcolour,dotcolour,dotcolour,5,0,5,5,training,positivefb,100,easy,18,0.4851665999999568,['n'],1,right,['0'],6,0.17281279999997423,,,,,,,,15,18,Man,Rechts,2,
,dotcolour,dotcolour,dotcolour,6,0,6,6,training,positivefb,85,hard,36,1.334153600000036,['c'],0,right,['8'],4,0.1365150999999969,,,,,,,,15,18,Man,Rechts,2,
,dotcolour,dotcolour,dotcolour,7,0,7,7,training,positivefb,91,hard,36,1.6508031999999275,['c'],0,right,['8'],4,0.3613242999999784,,,,,,,,15,18,Man,Rechts,2,
,dotcolour,dotcolour,dotcolour,8,0,8,8,training,positivefb,97,average,54,0.7993507999999565,['c'],1,left,['0'],6,0.3392813999998907,,,,,,,,15,18,Man,Rechts,2,
,dotcolour,dotcolour,dotcolour,9,0,9,9,training,positivefb,99,average,27,0.5498984999999266,['n'],1,right,['0'],6,0.22424869999986186,,,,,,,,15,18,Man,Rechts,2,
,dotcolour,dotcolour,dotcolour,10,0,10,10,training,positivefb,99,easy,61,0.548728600000004,['c'],1,left,['0'],6,0.23353369999995266,,,,,,,,15,18,Man,Rechts,2,
,dotcolour,dotcolour,dotcolour,11,0,11,11,training,positivefb,89,easy,19,0.5161759000000075,['n'],1,right,['0'],6,0.13150990000008278,,,,,,,,15,18,Man,Rechts,2,
,dotcolour,dotcolour,dotcolour,12,0,12,12,training,positivefb,97,easy,63,0.5510214999999334,['c'],1,left,['0'],6,0.18502039999998487,,,,,,,,15,18,Man,Rechts,2,
,dotcolour,dotcolour,dotcolour,13,0,13,13,training,positivefb,95,easy,17,0.8324021000000812,['n'],1,right,['0'],6,0.20838879999996607,,,,,,,,15,18,Man,Rechts,2,
,dotcolour,dotcolour,dotcolour,14,0,14,14,training,positivefb,84,easy,64,0.6161285999999109,['c'],1,left,['3'],3,0.1356622000000698,,,,,,,,15,18,Man,Rechts,2,
,dotcolour,dotcolour,dotcolour,15,0,15,15,training,positivefb,94,hard,44,0.7342019000000164,['c'],1,left,['0'],6,0.10107240000002093,,,,,,,,15,18,Man,Rechts,2,
,dotcolour,dotcolour,dotcolour,16,0,16,16,training,positivefb,87,hard,35,0.9823057999999492,['c'],0,right,['0'],6,0.1538476000000628,,,,,,,,15,18,Man,Rechts,2,
,dotcolour,dotcolour,dotcolour,17,0,17,17,training,positivefb,90,easy,64,0.6495614999998907,['c'],1,left,['0'],6,0.1218960999999581,,,,,,,,15,18,Man,Rechts,2,
,dotcolour,dotcolour,dotcolour,18,0,18,18,training,positivefb,97,average,25,0.48382600000013554,['n'],1,right,['0'],6,0.1295165999999881,,,,,,,,15,18,Man,Rechts,2,
,dotcolour,dotcolour,dotcolour,19,0,19,19,training,positivefb,96,hard,37,0.7176549999999224,['n'],1,right,['8'],4,0.47287119999987226,,,,,,,,15,18,Man,Rechts,2,
,dotcolour,dotcolour,dotcolour,20,0,20,20,training,positivefb,90,average,25,0.5994934999998804,['n'],1,right,['0'],6,0.1500144999999975,,,,,,,,15,18,Man,Rechts,2,
,dotcolour,dotcolour,dotcolour,21,0,21,21,training,positivefb,98,average,52,0.6016825000001518,['c'],1,left,['0'],6,0.15147700000011355,,,,,,,,15,18,Man,Rechts,2,
