starttime,task,fbtask,firsttask,withinblocktrial,block,withintasktrial,trial,running,feedback,fbscore,difflevel,reddots,rt,resp,cor,cresp,conf_press,cj,RTconf,n_xes,post1,post2,post3,post4,post5,stoptime,sub,age,gender,handedness,session,
,dotcolour,dotcolour,xotask,37,0,37,37,training,negativefb,50,average,51,1.0173489999999674,['c'],1,left,['3'],4,0.31662299999993593,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,38,0,38,38,training,negativefb,58,hard,36,0.9992732000000615,['n'],1,right,['3'],4,0.27966109999988475,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,39,0,39,39,training,negativefb,57,hard,35,1.7834656999998515,['n'],1,right,['3'],4,0.2854706000000533,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,40,0,40,40,training,negativefb,93,average,27,0.950269599999956,['n'],1,right,['3'],4,0.27644600000007813,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,41,0,41,41,training,negativefb,43,easy,15,0.6999461999998857,['n'],1,right,['1'],6,0.22167369999988296,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,42,0,42,42,training,negativefb,67,easy,61,0.6498391000000083,['c'],1,left,['1'],6,0.22685470000010355,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,43,0,43,43,training,negativefb,79,easy,62,0.5844809000000168,['c'],1,left,['1'],6,0.2589588000000731,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,44,0,44,44,training,negativefb,47,hard,41,1.11657009999999,['c'],1,left,['3'],4,0.22864430000004177,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,45,0,45,45,training,negativefb,70,hard,44,0.7338941000000432,['n'],0,left,['3'],4,0.23124170000005506,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,46,0,46,46,training,negativefb,51,easy,62,0.5671700999998848,['c'],1,left,['1'],6,0.20802659999981188,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,47,0,47,47,training,negativefb,73,hard,35,0.8501407999999628,['n'],1,right,['3'],4,0.6619430999999167,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,48,0,48,48,training,negativefb,70,hard,35,0.865887100000009,['n'],1,right,['3'],4,0.3934509999999136,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,49,0,49,49,training,negativefb,36,hard,43,0.7846793999999591,['n'],0,left,['2'],5,0.2742172999999184,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,50,0,50,50,training,negativefb,54,average,52,1.3834789,['c'],1,left,['3'],4,0.2969097000000147,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,51,0,51,51,training,negativefb,75,hard,43,1.3008727999999792,['n'],0,left,['3'],4,0.25733690000015486,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,52,0,52,52,training,negativefb,74,average,28,0.8834186000001409,['n'],1,right,['1'],6,0.29225850000011633,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,53,0,53,53,training,negativefb,81,average,25,0.5650247999999465,['n'],1,right,['1'],6,0.2099894000000404,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,54,0,54,54,training,negativefb,83,easy,65,0.7165207999998984,['c'],1,left,['1'],6,0.2774861000000328,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,55,0,55,55,training,negativefb,59,average,52,0.9835101000001032,['c'],1,left,['1'],6,0.2602081999998518,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,56,0,56,56,training,negativefb,80,average,53,0.7161031000000548,['c'],1,left,['1'],6,0.28521459999979015,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,57,0,57,57,training,negativefb,92,average,54,0.8669601999999941,['c'],1,left,['1'],6,0.2229518999999982,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,58,0,58,58,training,negativefb,45,hard,45,0.800182599999971,['n'],0,left,['2'],5,0.40643969999996443,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,59,0,59,59,training,negativefb,10,hard,42,0.9170305000000099,['n'],0,left,['2'],5,0.41079139999988,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,0,1,60,60,training,negativefb,81,easy,16,0.7337532000001374,['n'],1,right,['1'],6,0.330404499999986,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,1,1,61,61,training,negativefb,93,average,28,0.5674460000000181,['n'],1,right,['1'],6,0.3032332000000224,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,2,1,62,62,training,negativefb,82,hard,42,0.9346313999999438,['c'],1,left,['2'],5,0.3343339999998989,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,3,1,63,63,training,negativefb,39,hard,39,1.8671507999999903,['c'],0,right,['3'],4,0.3101242000000184,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,4,1,64,64,training,negativefb,81,easy,63,0.6839416000000256,['c'],1,left,['1'],6,0.21545479999986128,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,5,1,65,65,training,negativefb,57,easy,64,0.7824826999999459,['c'],1,left,['1'],6,0.17605879999996432,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,6,1,66,66,training,negativefb,53,hard,43,1.6500256000001627,['n'],0,left,['3'],4,0.35946850000004815,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,7,1,67,67,training,negativefb,64,hard,43,1.7667191999998977,['c'],1,left,['3'],4,0.25022660000013275,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,8,1,68,68,training,negativefb,53,average,25,0.6331993999999668,['n'],1,right,['1'],6,0.29554910000001655,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,9,1,69,69,training,negativefb,52,average,52,1.5328107999998792,['c'],1,left,['3'],4,0.302612199999885,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,10,1,70,70,training,negativefb,70,hard,41,0.9348156000000927,['n'],0,left,['2'],5,0.24550380000005134,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,11,1,71,71,training,negativefb,60,easy,16,0.615672399999994,['n'],1,right,['1'],6,0.22729910000020936,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,12,1,72,72,training,negativefb,81,easy,62,0.6823150999998688,['c'],1,left,['1'],6,0.3190254000001005,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,13,1,73,73,training,negativefb,53,hard,35,1.916131299999961,['n'],1,right,['3'],4,0.35762610000006134,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,14,1,74,74,training,negativefb,94,easy,63,0.7511924999998882,['c'],1,left,['1'],6,0.1937623999999687,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,15,1,75,75,training,negativefb,85,easy,64,0.582570700000133,['c'],1,left,['1'],6,0.13198579999993854,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,16,1,76,76,training,negativefb,84,easy,65,0.5494834000000992,['c'],1,left,['1'],6,0.1931520000000546,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,17,1,77,77,training,negativefb,46,hard,38,1.350574399999914,['c'],0,right,['2'],5,0.2762328000001162,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,18,1,78,78,training,negativefb,61,hard,44,1.1670125999999073,['c'],1,left,['3'],4,0.2822121000001516,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,19,1,79,79,training,negativefb,31,average,52,1.5164111999999932,['c'],1,left,['3'],4,0.3072841000000608,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,20,1,80,80,training,negativefb,46,hard,43,1.7001703999999336,['n'],0,left,['3'],4,0.6594569999999749,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,21,1,81,81,training,negativefb,48,hard,37,0.9660542999999961,['n'],1,right,['2'],5,0.23403099999995902,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,22,1,82,82,training,negativefb,67,hard,37,1.26553059999992,['n'],1,right,['3'],4,0.2785822000000735,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,23,1,83,83,training,negativefb,71,average,54,1.3995190000000548,['c'],1,left,['3'],4,0.22778429999993932,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,24,1,84,84,training,negativefb,82,hard,35,1.2831198999999742,['n'],1,right,['3'],4,0.3044952000000194,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,25,1,85,85,training,negativefb,76,average,52,1.3834209999999985,['c'],1,left,['2'],5,0.3653764000000592,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,26,1,86,86,training,negativefb,45,average,25,0.7839459000001625,['n'],1,right,['1'],6,0.20804480000015246,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,27,1,87,87,training,negativefb,32,hard,45,1.2167755999998917,['c'],1,left,['3'],4,0.2633917000000565,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,28,1,88,88,training,negativefb,80,easy,61,0.8838276999999835,['c'],1,left,['1'],6,0.18608759999983704,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,29,1,89,89,training,negativefb,59,average,27,0.6337172999999439,['n'],1,right,['1'],6,0.27339600000004793,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,30,1,90,90,training,negativefb,50,easy,16,0.5495348000001741,['n'],1,right,['1'],6,0.33698869999989256,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,31,1,91,91,training,negativefb,86,easy,18,0.5000669999999445,['n'],1,right,['1'],6,0.27972040000008747,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,32,1,92,92,training,negativefb,53,average,25,0.5338950999998815,['n'],1,right,['1'],6,0.28776029999994535,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,33,1,93,93,training,negativefb,62,easy,16,0.48292930000002343,['n'],1,right,['1'],6,0.29710709999994833,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,34,1,94,94,training,negativefb,58,easy,18,0.6330364999998892,['n'],1,right,['1'],6,0.2607561000002079,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,35,1,95,95,training,negativefb,38,easy,64,0.6992801999999756,['c'],1,left,['1'],6,0.2226803999999447,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,36,1,96,96,training,negativefb,83,easy,15,0.6818226000000323,['n'],1,right,['1'],6,0.2587983000000804,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,37,1,97,97,training,negativefb,33,hard,36,1.1155590000000757,['n'],1,right,['1'],6,0.24456190000000788,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,38,1,98,98,training,negativefb,63,easy,18,0.5652938999999151,['n'],1,right,['1'],6,0.28420570000002954,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,39,1,99,99,training,negativefb,58,average,51,2.5337792000000263,['c'],1,left,['3'],4,0.7802194999999301,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,40,1,100,100,training,negativefb,58,average,29,0.6504334999999628,['n'],1,right,['2'],5,0.46709900000018933,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,41,1,101,101,training,negativefb,53,hard,39,2.100716700000021,['c'],0,right,['3'],4,0.30077090000008866,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,42,1,102,102,training,negativefb,86,average,51,1.09847979999995,['c'],1,left,['2'],5,0.22101379999980963,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,43,1,103,103,training,negativefb,68,average,27,1.0670442000000548,['n'],1,right,['2'],5,0.265250000000151,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,44,1,104,104,training,negativefb,47,average,25,0.648945700000013,['n'],1,right,['1'],6,0.18925079999985428,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,45,1,105,105,training,negativefb,34,hard,43,2.234335500000043,['n'],0,left,['3'],4,0.26107180000008157,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,46,1,106,106,training,negativefb,29,average,52,0.9159571000000142,['c'],1,left,['2'],5,0.27032370000006267,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,47,1,107,107,training,negativefb,67,easy,63,0.6503412000001845,['c'],1,left,['1'],6,0.20957029999999577,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,48,1,108,108,training,negativefb,91,average,54,0.5834250999998858,['c'],1,left,['1'],6,0.38647770000011406,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,49,1,109,109,training,negativefb,79,easy,19,0.49889980000011747,['n'],1,right,['1'],6,0.19939189999990958,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,50,1,110,110,training,negativefb,57,hard,43,1.5340075999999954,['n'],0,left,['3'],4,0.26636290000010376,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,51,1,111,111,training,negativefb,49,hard,38,2.234195600000021,['c'],0,right,['3'],4,0.3905188999999609,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,52,1,112,112,training,negativefb,70,hard,38,1.6004841000001306,['n'],1,right,['3'],4,0.2870244000000639,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,53,1,113,113,training,negativefb,45,easy,16,0.5998498000001291,['n'],1,right,['1'],6,0.2916898000000856,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,54,1,114,114,training,negativefb,89,average,53,0.9838755999999194,['c'],1,left,['2'],5,0.3451658999999836,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,55,1,115,115,training,negativefb,88,average,55,0.6986845999999787,['c'],1,left,['2'],5,0.24824139999986983,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,56,1,116,116,training,negativefb,72,average,25,0.6503556000000117,['n'],1,right,['1'],6,0.15635900000006586,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,57,1,117,117,training,negativefb,35,hard,41,2.0670394999999644,['c'],1,left,['3'],4,0.5155470000001969,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,58,1,118,118,training,negativefb,76,average,26,0.5995270000000801,['n'],1,right,['1'],6,0.3276650999998765,,,,,,,,4,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,59,1,119,119,training,negativefb,80,easy,65,0.8166790000000219,['c'],1,left,['1'],6,0.2660331000001861,,,,,,,,4,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,0,2,120,120,main,negativefb,-99,average,,1.5667716000000382,['c'],1,left,['2'],5,2.0547302999998465,60,,,,,,,4,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,1,2,121,121,main,negativefb,-99,average,,1.0342149000000518,['n'],1,right,['2'],5,0.47583720000011454,17,,,,,,,4,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,2,2,122,122,main,negativefb,-99,easy,,0.7838842000001023,['c'],1,left,['2'],5,0.281981400000177,73,,,,,,,4,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,3,2,123,123,main,negativefb,-99,easy,,0.8503831000000446,['n'],1,right,['1'],6,0.23009569999999258,9,,,,,,,4,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,4,2,124,124,main,negativefb,-99,hard,,2.2338287999998556,['c'],1,left,['3'],4,0.28482480000002397,52,,,,,,,4,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,5,2,125,125,main,negativefb,-99,easy,,0.8010318999999981,['n'],1,right,['2'],5,0.38625550000006115,8,,,,,,,4,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,6,2,126,126,main,negativefb,-99,hard,,1.1172989000001508,['c'],1,left,['2'],5,0.31893970000010086,51,,,,,,,4,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,7,2,127,127,main,negativefb,-99,average,,1.1503969999998844,['c'],1,left,['1'],6,0.2207594000001336,62,,,,,,,4,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,8,2,128,128,main,negativefb,-99,average,,0.784293899999966,['c'],1,left,['1'],6,0.25304750000009335,62,,,,,,,4,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,9,2,129,129,main,negativefb,-99,hard,,0.6174875000001521,['n'],1,right,['1'],6,0.25927440000009483,28,,,,,,,4,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,10,2,130,130,main,negativefb,-99,average,,1.300615099999959,['c'],1,left,['2'],5,0.23834560000000238,64,,,,,,,4,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,11,2,131,131,main,negativefb,-99,hard,,1.0510004000000208,['c'],1,left,['1'],6,0.19558410000013282,53,,,,,,,4,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,12,2,132,132,main,negativefb,-99,easy,,0.5849148999998306,['c'],1,left,['1'],6,0.230069100000037,70,,,,,,,4,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,13,2,133,133,main,negativefb,-99,easy,,0.650373400000035,['n'],1,right,['1'],6,0.14751139999998486,7,,,,,,,4,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,14,2,134,134,main,negativefb,-99,average,,0.6331599000000097,['c'],1,left,['1'],6,0.2136688000000504,64,,,,,,,4,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,15,2,135,135,main,negativefb,-99,average,,0.6178046999998514,['n'],1,right,['1'],6,0.1979682999999568,16,,,,,,,4,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,16,2,136,136,main,negativefb,-99,hard,,1.0171003000000383,['c'],1,left,['2'],5,0.18256980000001022,50,,,,,,,4,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,17,2,137,137,main,negativefb,-99,hard,,1.1000813999999082,['c'],1,left,['2'],5,0.18745699999999488,54,,,,,,,4,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,18,2,138,138,main,negativefb,-99,easy,,0.966276999999991,['c'],1,left,['2'],5,0.3909986999999546,71,,,,,,,4,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,19,2,139,139,main,negativefb,-99,easy,,0.5504733999998734,['n'],1,right,['1'],6,0.21039029999997183,8,,,,,,,4,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,20,2,140,140,main,negativefb,-99,average,,0.7679956999998012,['c'],1,left,['1'],6,0.18010259999982736,62,,,,,,,4,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,21,2,141,141,main,negativefb,-99,average,,0.7342745999999352,['c'],1,left,['1'],6,0.20111449999990327,61,,,,,,,4,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,22,2,142,142,main,negativefb,-99,hard,,0.901200400000107,['c'],1,left,['2'],5,0.21307449999994788,52,,,,,,,4,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,23,2,143,143,main,negativefb,-99,easy,,0.617454399999815,['c'],1,left,['1'],6,0.23700060000010126,71,,,,,,,4,20,Vrouw,Rechts,2,
