starttime,task,fbtask,firsttask,withinblocktrial,block,withintasktrial,trial,running,feedback,fbscore,difflevel,n_xes,rt,resp,cor,cresp,conf_press,cj,RTconf,reddots,stoptime,sub,age,gender,handedness,session,
,xotask,xotask,dotcolour,15,0,15,15,training,positivefb,84,average,64,0.7674854999997933,['c'],1,left,['0'],6,0.24716530000000603,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,16,0,16,16,training,positivefb,73,hard,54,3.4161916000000474,['n'],0,left,['3'],3,1.0852525000000242,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,17,0,17,17,training,positivefb,99,average,15,0.8995752000000721,['n'],1,right,['9'],5,1.4534217000000353,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,18,0,18,18,training,positivefb,98,easy,73,0.9682141000000684,['c'],1,left,['9'],5,0.444202500000074,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,19,0,19,19,training,positivefb,89,hard,27,3.033516399999826,['n'],1,right,['8'],4,0.7620758999998998,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,20,0,20,20,training,positivefb,97,average,18,1.135596200000009,['n'],1,right,['9'],5,1.510788100000127,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,21,0,21,21,training,positivefb,82,average,18,0.9154742000000624,['c'],0,right,['9'],5,0.766151900000068,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,22,0,22,22,training,positivefb,86,hard,52,4.434501299999965,['c'],1,left,['2'],2,0.3820608999999422,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,23,0,23,23,training,positivefb,86,hard,27,1.2009809000001042,['n'],1,right,['8'],4,1.629834399999936,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,24,0,24,24,training,positivefb,47,easy,70,0.7999508999998852,['n'],0,left,['9'],5,0.6773256000001311,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,25,0,25,25,training,positivefb,87,easy,71,1.1491628000001128,['n'],0,left,['0'],6,0.5475189000001137,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,26,0,26,26,training,positivefb,89,hard,54,1.8001173000000108,['n'],0,left,['8'],4,0.7578588999999738,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,27,0,27,27,training,positivefb,21,average,19,1.1842925000000832,['c'],0,right,['9'],5,2.3374719000000823,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,28,0,28,28,training,positivefb,95,average,60,1.5496949999999288,['c'],1,left,['9'],5,0.7176252000001568,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,29,0,29,29,training,positivefb,85,hard,25,0.866606099999899,['n'],1,right,['9'],5,0.3096892000000935,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,30,0,30,30,training,positivefb,97,average,63,1.4009186000000682,['c'],1,left,['9'],5,0.2262468000001263,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,31,0,31,31,training,positivefb,96,average,61,1.200602900000149,['c'],1,left,['0'],6,0.40969849999987673,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,32,0,32,32,training,positivefb,97,easy,74,0.8497101999998904,['c'],1,left,['0'],6,0.29590669999993224,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,33,0,33,33,training,positivefb,82,hard,50,1.1835717999999815,['c'],1,left,['8'],4,1.291960300000028,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,34,0,34,34,training,positivefb,97,easy,70,0.8172346999999718,['c'],1,left,['9'],5,0.3689514000000145,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,35,0,35,35,training,positivefb,88,hard,50,0.9165530000000217,['c'],1,left,['9'],5,0.2927187000000231,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,36,0,36,36,training,positivefb,70,average,18,1.8993134999998347,['n'],1,right,['9'],5,0.27720960000010564,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,37,0,37,37,training,positivefb,90,average,16,1.483838900000137,['n'],1,right,['8'],4,0.8164388000000145,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,38,0,38,38,training,positivefb,94,easy,5,1.3495737000000645,['n'],1,right,['9'],5,0.5212857999999869,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,39,0,39,39,training,positivefb,99,hard,26,1.3009229000001596,['n'],1,right,['0'],6,1.449199599999929,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,40,0,40,40,training,positivefb,76,easy,72,0.834048900000198,['n'],0,left,['0'],6,0.7259270000001834,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,41,0,41,41,training,positivefb,18,easy,73,1.0664682000001449,['n'],0,left,['9'],5,1.6864415999998528,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,42,0,42,42,training,positivefb,91,easy,5,1.3159952000000885,['n'],1,right,['0'],6,1.1097950999999284,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,43,0,43,43,training,positivefb,98,easy,9,0.9848618999999417,['n'],1,right,['9'],5,1.2180089000000862,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,44,0,44,44,training,positivefb,99,hard,51,0.8505593999998382,['c'],1,left,['0'],6,1.4468234999999368,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,45,0,45,45,training,positivefb,88,average,17,0.9011371999999938,['n'],1,right,['0'],6,0.4264578999998321,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,46,0,46,46,training,positivefb,97,easy,6,0.750201000000061,['n'],1,right,['0'],6,0.5400156999999126,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,47,0,47,47,training,positivefb,93,easy,7,0.6837015000000974,['n'],1,right,['0'],6,0.291408199999978,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,48,0,48,48,training,positivefb,97,easy,6,0.7508182999999917,['n'],1,right,['0'],6,0.33019530000001396,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,49,0,49,49,training,positivefb,98,hard,26,1.2833237999998346,['n'],1,right,['8'],4,1.0741321999998945,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,50,0,50,50,training,positivefb,96,hard,25,0.801341500000035,['n'],1,right,['8'],4,0.43104779999998755,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,51,0,51,51,training,positivefb,100,average,64,1.4340488000000278,['c'],1,left,['8'],4,1.2853900000000067,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,52,0,52,52,training,positivefb,94,hard,54,1.7505873000000065,['c'],1,left,['9'],5,2.2924264000000676,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,53,0,53,53,training,positivefb,96,average,64,1.3677631999998994,['c'],1,left,['9'],5,0.8090608999998494,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,54,0,54,54,training,positivefb,86,average,60,1.301187599999821,['c'],1,left,['9'],5,0.8215445999999247,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,55,0,55,55,training,positivefb,93,easy,71,1.1176570000000083,['c'],1,left,['0'],6,0.9277907000000596,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,56,0,56,56,training,positivefb,91,easy,8,0.8504010999999991,['n'],1,right,['0'],6,0.24143419999995785,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,57,0,57,57,training,positivefb,92,easy,9,0.8000429000001077,['n'],1,right,['0'],6,0.19961869999997361,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,58,0,58,58,training,positivefb,99,average,19,0.9327465999999731,['n'],1,right,['0'],6,0.225881900000104,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,59,0,59,59,training,positivefb,97,average,64,1.884277099999963,['c'],1,left,['3'],3,1.1343526000000566,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,0,1,60,60,training,positivefb,94,easy,8,2.3833483000000797,['n'],1,right,['9'],5,0.7942599000000428,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,1,1,61,61,training,positivefb,90,hard,29,0.6671954999999343,['n'],1,right,['9'],5,0.46427969999990637,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,2,1,62,62,training,positivefb,94,average,17,0.7667022999999062,['n'],1,right,['0'],6,1.039940099999967,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,3,1,63,63,training,positivefb,80,hard,29,0.8845673999999235,['n'],1,right,['9'],5,0.2589479000000665,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,4,1,64,64,training,positivefb,83,hard,27,1.0673219000000245,['n'],1,right,['0'],6,0.47843630000011217,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,5,1,65,65,training,positivefb,92,hard,29,0.6839625000000069,['n'],1,right,['0'],6,0.175926200000049,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,6,1,66,66,training,positivefb,93,easy,71,0.6333998000000065,['c'],1,left,['0'],6,0.19232039999997141,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,7,1,67,67,training,positivefb,84,hard,53,1.3173303000000942,['n'],0,left,['0'],6,0.22823539999990317,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,8,1,68,68,training,positivefb,94,average,18,1.3183595999998943,['n'],1,right,['0'],6,0.19850670000005266,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,9,1,69,69,training,positivefb,89,average,64,2.4503466999999546,['c'],1,left,['3'],3,0.27727679999998145,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,10,1,70,70,training,positivefb,88,hard,26,1.7324725000000853,['n'],1,right,['9'],5,1.2452694000000974,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,11,1,71,71,training,positivefb,93,hard,25,1.4842710999998872,['n'],1,right,['8'],4,0.4724670000000515,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,12,1,72,72,training,positivefb,79,average,64,1.5169731999999385,['c'],1,left,['9'],5,0.5527432000001227,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,13,1,73,73,training,positivefb,80,easy,74,1.41662180000003,['c'],1,left,['9'],5,0.602594100000033,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,14,1,74,74,training,positivefb,83,hard,52,2.3669322999999167,['n'],0,left,['2'],2,0.4519952000000558,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,15,1,75,75,training,positivefb,74,average,17,1.3176118999999744,['n'],1,right,['8'],4,1.7734272000000146,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,16,1,76,76,training,positivefb,92,easy,7,1.2341323000000557,['n'],1,right,['0'],6,0.25965910000013537,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,17,1,77,77,training,positivefb,97,easy,7,1.0489830999999867,['n'],1,right,['9'],5,0.608851500000128,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,18,1,78,78,training,positivefb,97,average,19,1.6161314000000857,['n'],1,right,['8'],4,1.527575699999943,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,19,1,79,79,training,positivefb,93,average,64,0.8837894000000688,['c'],1,left,['8'],4,1.1428965999998582,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,20,1,80,80,training,positivefb,97,average,63,0.8347283999999036,['c'],1,left,['9'],5,0.7201222000001053,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,21,1,81,81,training,positivefb,97,hard,51,0.7664307000000008,['c'],1,left,['0'],6,0.3965241999999307,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,22,1,82,82,training,positivefb,91,easy,8,2.1172043999999914,['n'],1,right,['0'],6,0.5294306999999208,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,23,1,83,83,training,positivefb,86,average,16,0.9001782999998795,['n'],1,right,['0'],6,0.2410672999999406,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,24,1,84,84,training,positivefb,83,hard,27,0.8335981000000174,['n'],1,right,['0'],6,0.2942084999999679,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,25,1,85,85,training,positivefb,97,average,63,1.9006778000000395,['c'],1,left,['9'],5,1.3671117999999751,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,26,1,86,86,training,positivefb,98,average,19,0.99964349999982,['n'],1,right,['9'],5,0.8642882999999983,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,27,1,87,87,training,positivefb,88,hard,54,1.0498231000001397,['c'],1,left,['9'],5,0.283932699999923,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,28,1,88,88,training,positivefb,32,hard,52,2.0014055999999982,['n'],0,left,['9'],5,0.6329279999999926,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,29,1,89,89,training,positivefb,92,easy,73,1.318029499999966,['c'],1,left,['0'],6,0.3299709000000348,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,30,1,90,90,training,positivefb,97,average,64,0.9662768999999116,['c'],1,left,['8'],4,1.1517198000001372,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,31,1,91,91,training,positivefb,73,hard,50,1.933889200000067,['c'],1,left,['3'],3,0.22743519999994533,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,32,1,92,92,training,positivefb,95,average,19,1.4850331000000097,['n'],1,right,['0'],6,0.9680627000000186,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,33,1,93,93,training,positivefb,14,easy,5,1.0344720000000507,['c'],0,right,['1'],1,1.4152983999999833,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,34,1,94,94,training,positivefb,86,easy,8,2.0509795999998914,['n'],1,right,['9'],5,0.47722700000008444,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,35,1,95,95,training,positivefb,96,easy,9,1.0506628999999066,['n'],1,right,['0'],6,0.22482689999992544,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,36,1,96,96,training,positivefb,98,easy,6,0.7169686999998248,['n'],1,right,['0'],6,0.251150300000063,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,37,1,97,97,training,positivefb,95,easy,70,1.3498619000001781,['c'],1,left,['8'],4,0.33085410000012416,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,38,1,98,98,training,positivefb,92,hard,52,1.4835866999999325,['c'],1,left,['0'],6,0.21898880000003373,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,39,1,99,99,training,positivefb,90,hard,52,1.3160438999998405,['c'],1,left,['0'],6,0.3099712000000636,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,40,1,100,100,training,positivefb,91,hard,27,0.8503798000001552,['n'],1,right,['0'],6,0.22380250000014712,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,41,1,101,101,training,positivefb,91,average,18,0.9672855000001164,['n'],1,right,['0'],6,0.23955079999996087,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,42,1,102,102,training,positivefb,96,average,64,1.2844817999998668,['c'],1,left,['8'],4,0.3792903999999453,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,43,1,103,103,training,positivefb,92,easy,73,1.1981947000001583,['c'],1,left,['8'],4,0.2200564000002032,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,44,1,104,104,training,positivefb,89,easy,71,1.4336536999999225,['c'],1,left,['9'],5,0.4183794999999009,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,45,1,105,105,training,positivefb,85,easy,71,0.9001623000001473,['c'],1,left,['0'],6,0.18156260000000657,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,46,1,106,106,training,positivefb,96,average,63,0.6837946999999076,['c'],1,left,['0'],6,0.19597599999997328,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,47,1,107,107,training,positivefb,94,easy,74,0.7665664000001016,['c'],1,left,['0'],6,0.22143670000014026,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,48,1,108,108,training,positivefb,96,easy,5,0.7670783999999458,['n'],1,right,['0'],6,0.19076730000006137,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,49,1,109,109,training,positivefb,99,average,15,0.6816779999999198,['n'],1,right,['0'],6,0.22810659999981908,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,50,1,110,110,training,positivefb,86,hard,54,1.100951699999996,['c'],1,left,['0'],6,0.23927889999981744,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,51,1,111,111,training,positivefb,86,average,61,1.2010840000000371,['c'],1,left,['0'],6,0.1895735999999033,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,52,1,112,112,training,positivefb,95,hard,26,1.3844033000000309,['n'],1,right,['9'],5,0.22363150000001042,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,53,1,113,113,training,positivefb,91,average,19,0.9997344999999314,['n'],1,right,['9'],5,0.2698324999998931,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,54,1,114,114,training,positivefb,76,average,64,0.93305579999992,['c'],1,left,['8'],4,0.7662511000000904,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,55,1,115,115,training,positivefb,84,hard,25,1.0508472000001348,['c'],0,right,['9'],5,0.23782610000012028,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,56,1,116,116,training,positivefb,90,hard,53,1.3174387999999908,['c'],1,left,['9'],5,0.32007229999999254,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,57,1,117,117,training,positivefb,94,easy,9,0.6168657999999141,['n'],1,right,['0'],6,0.258418200000051,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,58,1,118,118,training,positivefb,97,easy,74,0.7165669000000889,['c'],1,left,['0'],6,0.39535239999986516,,,9,18,Man,Rechts,1,
,xotask,xotask,dotcolour,59,1,119,119,training,positivefb,88,easy,71,1.3834160999999767,['c'],1,left,['0'],6,0.14894729999991796,,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,0,2,120,120,main,positivefb,-99,easy,,1.699673999999959,['c'],1,left,['9'],5,1.3497044000000642,61,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,1,2,121,121,main,positivefb,-99,easy,,2.2003826000000117,['n'],1,right,['1'],1,0.9130110999999488,18,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,2,2,122,122,main,positivefb,-99,average,,1.3827229000000898,['c'],1,left,['0'],6,0.5012658000000556,55,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,3,2,123,123,main,positivefb,-99,average,,2.9510724000001574,['n'],1,right,['3'],3,0.5399335999998129,29,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,4,2,124,124,main,positivefb,-99,easy,,1.7333623999998053,['c'],1,left,['0'],6,0.5144806999999219,63,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,5,2,125,125,main,positivefb,-99,hard,,2.7343817000000854,['c'],1,left,['8'],4,0.953074400000105,41,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,6,2,126,126,main,positivefb,-99,average,,1.6346349000000373,['c'],1,left,['0'],6,0.3460841999999502,51,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,7,2,127,127,main,positivefb,-99,average,,1.6497401999999965,['n'],1,right,['0'],6,0.2992239000000154,27,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,8,2,128,128,main,positivefb,-99,average,,4.051901599999837,['n'],1,right,['3'],3,0.33399069999995845,28,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,9,2,129,129,main,positivefb,-99,hard,,3.7832464999999047,['n'],1,right,['8'],4,0.25050209999994877,36,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,10,2,130,130,main,positivefb,-99,average,,1.3178190000000995,['n'],1,right,['8'],4,0.1636555000000044,25,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,11,2,131,131,main,positivefb,-99,easy,,1.468074599999909,['c'],1,left,['0'],6,0.2677496000001156,64,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,12,2,132,132,main,positivefb,-99,hard,,2.801644000000124,['n'],0,left,['8'],4,0.2734744000001683,42,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,13,2,133,133,main,positivefb,-99,average,,3.7843015000000833,['c'],1,left,['8'],4,1.5615349999998216,51,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,14,2,134,134,main,positivefb,-99,average,,2.701124499999878,['c'],1,left,['0'],6,0.7920534999998381,52,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,15,2,135,135,main,positivefb,-99,easy,,0.8346079000000373,['c'],1,left,['0'],6,0.23911199999997734,65,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,16,2,136,136,main,positivefb,-99,easy,,0.8844868999999562,['n'],1,right,['0'],6,0.24418919999993705,17,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,17,2,137,137,main,positivefb,-99,easy,,0.7181537999999819,['c'],1,left,['0'],6,0.24573419999978796,62,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,18,2,138,138,main,positivefb,-99,average,,1.7345562000000427,['n'],1,right,['9'],5,0.2968432000000121,27,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,19,2,139,139,main,positivefb,-99,average,,0.7013512999999421,['c'],1,left,['9'],5,0.31377199999997174,53,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,20,2,140,140,main,positivefb,-99,average,,1.334852200000114,['n'],1,right,['9'],5,0.22494770000002973,28,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,21,2,141,141,main,positivefb,-99,easy,,0.7009230000001025,['c'],1,left,['0'],6,0.24498139999991508,64,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,22,2,142,142,main,positivefb,-99,easy,,0.8672565000001669,['n'],1,right,['0'],6,0.19351330000017697,16,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,23,2,143,143,main,positivefb,-99,easy,,0.6505640000000312,['c'],1,left,['0'],6,0.24088940000001458,65,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,24,2,144,144,main,positivefb,-99,hard,,3.366735800000015,['c'],0,right,['3'],3,0.842015199999878,38,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,25,2,145,145,main,positivefb,-99,easy,,0.8009677000000011,['n'],1,right,['0'],6,0.24096069999995962,15,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,26,2,146,146,main,positivefb,-99,easy,,0.7335147000001143,['n'],1,right,['0'],6,0.21923710000010033,17,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,27,2,147,147,main,positivefb,-99,average,,0.5835886999998365,['c'],1,left,['0'],6,0.2601841000000604,52,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,28,2,148,148,main,positivefb,-99,easy,,0.516850500000146,['c'],0,right,['0'],6,0.23033380000015313,15,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,29,2,149,149,main,positivefb,-99,average,,3.799107499999991,['c'],0,right,['8'],4,0.5906979999999749,27,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,30,2,150,150,main,positivefb,-99,hard,,2.051288399999976,['c'],0,right,['9'],5,0.5411312999999609,39,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,31,2,151,151,main,positivefb,-99,average,,2.851043699999991,['c'],1,left,['0'],6,0.32649639999999636,53,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,32,2,152,152,main,positivefb,-99,average,,0.5995403999997961,['c'],1,left,['0'],6,0.2271347999999307,54,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,33,2,153,153,main,positivefb,-99,hard,,1.1351362999998855,['n'],1,right,['8'],4,0.6289902999999413,36,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,34,2,154,154,main,positivefb,-99,hard,,0.7334855000001426,['c'],1,left,['9'],5,1.4477990000000318,44,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,35,2,155,155,main,positivefb,-99,average,,0.7006860999999844,['c'],1,left,['0'],6,0.21869900000001508,54,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,36,2,156,156,main,positivefb,-99,easy,,0.9178162000000611,['n'],1,right,['0'],6,0.20589539999991757,15,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,37,2,157,157,main,positivefb,-99,average,,0.8164682000001449,['n'],1,right,['0'],6,0.23789689999989605,27,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,38,2,158,158,main,positivefb,-99,hard,,2.366558199999872,['c'],1,left,['8'],4,0.29548060000001897,43,,9,18,Man,Rechts,1,
,dotcolour,xotask,dotcolour,39,2,159,159,main,positivefb,-99,easy,,0.8673989000001256,['c'],1,left,['9'],5,0.22584550000010495,62,,9,18,Man,Rechts,1,
