starttime,task,fbtask,firsttask,withinblocktrial,block,withintasktrial,trial,running,feedback,fbscore,difflevel,reddots,rt,resp,cor,cresp,conf_press,cj,RTconf,n_xes,stoptime,sub,age,gender,handedness,session,
,dotcolour,dotcolour,dotcolour,22,0,22,22,training,negativefb,61,easy,16,1.0494220999999015,['n'],1,right,['2'],5,1.1338210000003528,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,23,0,23,23,training,negativefb,63,hard,41,1.7005756999997175,['c'],1,left,['3'],4,0.7715683000005811,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,24,0,24,24,training,negativefb,99,average,55,2.1489834999993036,['c'],1,left,['2'],5,4.191684999999779,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,25,0,25,25,training,negativefb,99,average,27,0.8832877000004373,['n'],1,right,['2'],5,1.9476309000001493,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,26,0,26,26,training,negativefb,69,hard,38,3.083586199999445,['n'],1,right,['3'],4,1.6338410999996995,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,27,0,27,27,training,negativefb,62,hard,37,1.8495719000002282,['c'],0,right,['2'],5,0.9576944000000367,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,28,0,28,28,training,negativefb,82,hard,37,1.9669659000001047,['n'],1,right,['3'],4,1.0737664999996923,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,29,0,29,29,training,negativefb,35,average,25,3.2001760000002832,['c'],0,right,['3'],4,0.8948366999993596,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,30,0,30,30,training,negativefb,43,average,55,1.1838493000004746,['c'],1,left,['2'],5,1.3245458000001236,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,31,0,31,31,training,negativefb,72,hard,38,1.616935700000795,['n'],1,right,['3'],4,1.2467624000000797,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,32,0,32,32,training,negativefb,88,easy,18,0.9327980999996726,['n'],1,right,['2'],5,0.5918357999998989,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,33,0,33,33,training,negativefb,66,easy,17,1.2833218000005218,['n'],1,right,['1'],6,0.45375530000001163,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,34,0,34,34,training,negativefb,57,hard,44,1.85050450000017,['c'],1,left,['3'],4,1.553709799999524,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,35,0,35,35,training,negativefb,59,average,54,1.3325728999998319,['c'],1,left,['2'],5,0.9813077000007979,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,36,0,36,36,training,negativefb,44,hard,38,1.9511630000006335,['c'],0,right,['3'],4,0.6242121000004772,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,37,0,37,37,training,negativefb,70,hard,35,3.116152300000067,['n'],1,right,['3'],4,1.4585203000006004,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,38,0,38,38,training,negativefb,30,hard,41,1.599519400000645,['c'],1,left,['2'],5,1.8015784999997777,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,39,0,39,39,training,negativefb,97,easy,15,1.2339191000000937,['n'],1,right,['2'],5,1.023207199999888,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,40,0,40,40,training,negativefb,68,easy,65,1.266640599999846,['c'],1,left,['1'],6,0.4595943000003899,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,41,0,41,41,training,negativefb,75,average,52,1.3667509000006248,['c'],1,left,['2'],5,1.3877093000000968,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,42,0,42,42,training,negativefb,84,hard,43,1.3498865000001388,['c'],1,left,['2'],5,0.9575291000001016,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,43,0,43,43,training,negativefb,87,average,54,1.2179707000004782,['c'],1,left,['1'],6,0.3914991000001464,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,44,0,44,44,training,negativefb,47,easy,63,0.9174672999997711,['c'],1,left,['1'],6,0.5151290000003428,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,45,0,45,45,training,negativefb,48,hard,41,1.6989236999997956,['c'],1,left,['2'],5,0.7868490000000747,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,46,0,46,46,training,negativefb,80,hard,44,1.766699200000403,['c'],1,left,['3'],4,0.908606800000598,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,47,0,47,47,training,negativefb,75,easy,17,1.350024599999415,['n'],1,right,['2'],5,1.427019300000211,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,48,0,48,48,training,negativefb,1,hard,38,2.7670175999992352,['c'],0,right,['2'],5,2.3474151000000347,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,49,0,49,49,training,negativefb,92,easy,63,1.450969200000145,['c'],1,left,['1'],6,0.835573000000295,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,50,0,50,50,training,negativefb,90,average,55,1.0665785000001051,['c'],1,left,['1'],6,0.8473039000000426,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,51,0,51,51,training,negativefb,97,easy,61,0.8334016999997402,['c'],1,left,['1'],6,1.0773307999997996,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,52,0,52,52,training,negativefb,54,easy,62,0.7664709999999104,['c'],1,left,['1'],6,0.579468399999314,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,53,0,53,53,training,negativefb,69,average,29,1.1831134000003658,['n'],1,right,['2'],5,0.7737637000000177,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,54,0,54,54,training,negativefb,94,easy,19,0.8166221999999834,['n'],1,right,['1'],6,0.7742305000001579,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,55,0,55,55,training,negativefb,93,average,26,1.1170107000007192,['n'],1,right,['1'],6,1.418738100000155,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,56,0,56,56,training,negativefb,89,easy,65,1.1164655000002313,['c'],1,left,['1'],6,1.357591599999978,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,57,0,57,57,training,negativefb,70,easy,62,1.2336268999997628,['c'],1,left,['1'],6,0.5824346999997942,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,58,0,58,58,training,negativefb,37,hard,42,1.7174506000001202,['n'],0,left,['2'],5,1.0344489999997677,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,59,0,59,59,training,negativefb,81,average,53,0.9997872000003554,['c'],1,left,['2'],5,1.0654528000004575,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,0,1,60,60,training,negativefb,61,easy,15,1.3352814999998373,['n'],1,right,['1'],6,1.3299963999998,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,1,1,61,61,training,negativefb,57,average,55,2.750782799999797,['c'],1,left,['3'],4,1.1120033000006515,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,2,1,62,62,training,negativefb,83,average,28,1.1837009999999282,['n'],1,right,['2'],5,2.036892600000101,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,3,1,63,63,training,negativefb,23,hard,37,2.3326388000004954,['c'],0,right,['3'],4,1.149206499999309,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,4,1,64,64,training,negativefb,54,hard,42,2.433765400000084,['n'],0,left,['2'],5,1.422275400000217,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,5,1,65,65,training,negativefb,91,easy,15,1.5992976999996245,['n'],1,right,['1'],6,1.1332524999997986,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,6,1,66,66,training,negativefb,30,hard,38,1.7662113000005775,['c'],0,right,['2'],5,0.9218817999999374,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,7,1,67,67,training,negativefb,92,hard,41,2.2333913000002212,['c'],1,left,['2'],5,2.92367269999977,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,8,1,68,68,training,negativefb,51,hard,39,2.349926300000334,['n'],1,right,['3'],4,0.7915416999994704,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,9,1,69,69,training,negativefb,85,average,51,1.6001169000001028,['c'],1,left,['2'],5,1.160692299999937,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,10,1,70,70,training,negativefb,84,hard,45,1.3012617000003956,['c'],1,left,['2'],5,0.8469283999993422,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,11,1,71,71,training,negativefb,76,easy,61,1.482952899999873,['c'],1,left,['2'],5,1.033983299999818,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,12,1,72,72,training,negativefb,85,average,28,2.967623999999887,['n'],1,right,['3'],4,0.8421801000004052,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,13,1,73,73,training,negativefb,95,average,27,1.7012528999994174,['n'],1,right,['3'],4,1.157078299999739,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,14,1,74,74,training,negativefb,73,easy,18,1.201062600000114,['n'],1,right,['1'],6,0.7509889000002659,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,15,1,75,75,training,negativefb,38,average,53,1.7000127999999677,['c'],1,left,['1'],6,1.2769531000003553,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,16,1,76,76,training,negativefb,59,hard,36,1.551244900000711,['n'],1,right,['2'],5,1.4604774999997971,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,17,1,77,77,training,negativefb,85,average,52,1.9340135000002192,['c'],1,left,['2'],5,1.7326909999992495,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,18,1,78,78,training,negativefb,73,easy,64,0.9666810999997324,['c'],1,left,['1'],6,0.5759250000000975,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,19,1,79,79,training,negativefb,83,average,55,0.8846654999997554,['c'],1,left,['1'],6,0.33486379999976634,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,20,1,80,80,training,negativefb,93,average,26,1.017272199999752,['n'],1,right,['1'],6,0.719967999999426,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,21,1,81,81,training,negativefb,38,average,28,1.283582899999601,['n'],1,right,['2'],5,0.48831539999991946,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,22,1,82,82,training,negativefb,69,hard,35,2.617457899999863,['n'],1,right,['2'],5,0.7322784999996657,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,23,1,83,83,training,negativefb,91,average,53,1.1331986999994115,['c'],1,left,['1'],6,2.2977684000006775,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,24,1,84,84,training,negativefb,69,easy,61,0.9834949999994933,['c'],1,left,['1'],6,0.36617630000000645,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,25,1,85,85,training,negativefb,82,easy,65,0.9506937000005564,['c'],1,left,['1'],6,0.32173580000016955,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,26,1,86,86,training,negativefb,67,easy,19,2.14994999999999,['n'],1,right,['2'],5,0.7022074999995311,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,27,1,87,87,training,negativefb,81,easy,61,0.9835396999997101,['c'],1,left,['1'],6,0.36316749999969034,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,28,1,88,88,training,negativefb,71,hard,45,4.399124200000188,['c'],1,left,['2'],5,1.1652342999996108,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,29,1,89,89,training,negativefb,54,hard,38,1.7335238999994544,['c'],0,right,['2'],5,0.4498409999996511,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,30,1,90,90,training,negativefb,73,hard,42,2.1510241999994832,['c'],1,left,['3'],4,0.8178312999998525,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,31,1,91,91,training,negativefb,85,average,52,2.950036299999738,['c'],1,left,['2'],5,1.5312106999999742,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,32,1,92,92,training,negativefb,62,average,26,1.9502743999992163,['n'],1,right,['3'],4,1.2158584999997402,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,33,1,93,93,training,negativefb,85,easy,15,1.4340372999995452,['n'],1,right,['1'],6,0.7578696999999011,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,34,1,94,94,training,negativefb,80,average,26,1.38372740000068,['n'],1,right,['2'],5,0.8008008999995582,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,35,1,95,95,training,negativefb,100,easy,64,1.1005989000004774,['c'],1,left,['2'],5,8.996675200000027,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,36,1,96,96,training,negativefb,89,easy,61,1.6841353999998319,['c'],1,left,['1'],6,1.5434433000000354,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,37,1,97,97,training,negativefb,71,hard,45,1.1176662999996552,['c'],1,left,['2'],5,1.452687799999694,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,38,1,98,98,training,negativefb,92,easy,19,1.2830039999998917,['n'],1,right,['1'],6,2.6470187000004444,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,39,1,99,99,training,negativefb,89,easy,15,0.9162270000006174,['n'],1,right,['1'],6,0.5919958000004044,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,40,1,100,100,training,negativefb,86,average,53,1.283294200000455,['c'],1,left,['2'],5,0.8934203999997408,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,41,1,101,101,training,negativefb,52,hard,42,1.7669058000001314,['c'],1,left,['2'],5,1.6115866999998616,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,42,1,102,102,training,negativefb,83,easy,64,0.900507800000014,['c'],1,left,['1'],6,0.7427852000000712,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,43,1,103,103,training,negativefb,57,hard,44,1.9510073999999804,['c'],1,left,['2'],5,0.8754996999996365,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,44,1,104,104,training,negativefb,82,easy,62,1.1670776000000842,['c'],1,left,['1'],6,0.6103404999994382,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,45,1,105,105,training,negativefb,85,average,27,1.083136299999751,['n'],1,right,['1'],6,1.7427403000001505,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,46,1,106,106,training,negativefb,72,hard,38,1.899330000000191,['n'],1,right,['2'],5,1.5489600000000792,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,47,1,107,107,training,negativefb,100,easy,18,1.1006575000001249,['n'],1,right,['2'],5,1.8176309000000401,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,48,1,108,108,training,negativefb,74,easy,61,2.9171956000000137,['c'],1,left,['2'],5,0.899220699999205,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,49,1,109,109,training,negativefb,35,hard,39,3.7829477999994197,['c'],0,right,['2'],5,1.632179800000813,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,50,1,110,110,training,negativefb,68,average,28,1.616868200000681,['n'],1,right,['2'],5,0.7339000000001761,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,51,1,111,111,training,negativefb,61,hard,45,2.550179300000309,['c'],1,left,['2'],5,1.5307364000000234,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,52,1,112,112,training,negativefb,64,average,54,2.366361600000346,['c'],1,left,['2'],5,1.4470287000003736,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,53,1,113,113,training,negativefb,38,hard,38,2.7166779999997743,['c'],0,right,['2'],5,0.7933302000001277,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,54,1,114,114,training,negativefb,90,hard,45,1.015882600000623,['c'],1,left,['2'],5,0.7052833999996437,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,55,1,115,115,training,negativefb,98,easy,17,1.3504014000000097,['n'],1,right,['2'],5,2.3515625,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,56,1,116,116,training,negativefb,92,average,52,1.0324655000003986,['c'],1,left,['2'],5,1.7434395999998742,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,57,1,117,117,training,negativefb,62,hard,38,1.2338276000000405,['n'],1,right,['1'],6,0.6241636999993716,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,58,1,118,118,training,negativefb,92,easy,19,0.9339608000000226,['n'],1,right,['1'],6,0.9464174000004277,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,59,1,119,119,training,negativefb,59,average,28,0.7983198000001721,['n'],1,right,['1'],6,0.38059679999969376,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,0,2,120,120,main,negativefb,-99,average,26,2.2006886000008308,['n'],1,right,['2'],5,3.314615799999956,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,1,2,121,121,main,negativefb,-99,easy,19,1.4992654999996375,['n'],1,right,['2'],5,0.7074737000002642,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,2,2,122,122,main,negativefb,-99,hard,44,1.7348110000002634,['c'],1,left,['3'],4,1.2986852000003637,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,3,2,123,123,main,negativefb,-99,easy,64,1.5846390999995492,['c'],1,left,['1'],6,0.7995466000002125,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,4,2,124,124,main,negativefb,-99,average,25,2.43380260000049,['n'],1,right,['2'],5,0.6392410999997082,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,5,2,125,125,main,negativefb,-99,average,28,1.2507894999998825,['n'],1,right,['2'],5,0.8365694000003714,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,6,2,126,126,main,negativefb,-99,hard,39,2.4009149000003163,['c'],0,right,['2'],5,0.5313734000001205,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,7,2,127,127,main,negativefb,-99,hard,41,2.2338778000003003,['c'],1,left,['3'],4,1.2063763000005565,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,8,2,128,128,main,negativefb,-99,easy,15,1.001371299999846,['n'],1,right,['1'],6,1.3181477999996787,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,9,2,129,129,main,negativefb,-99,easy,15,0.8341857000004893,['n'],1,right,['1'],6,0.35353110000050947,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,10,2,130,130,main,negativefb,-99,easy,18,1.0841918000005535,['n'],1,right,['1'],6,0.3288429999993241,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,11,2,131,131,main,negativefb,-99,average,29,2.684747000000243,['n'],1,right,['2'],5,0.8574664999996457,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,12,2,132,132,main,negativefb,-99,average,52,1.9015675000000556,['c'],1,left,['2'],5,0.8039927999998326,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,13,2,133,133,main,negativefb,-99,easy,15,1.0181721999997535,['n'],1,right,['2'],5,0.9960331000002043,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,14,2,134,134,main,negativefb,-99,hard,44,1.9344499999997424,['c'],1,left,['2'],5,0.7758287999995446,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,15,2,135,135,main,negativefb,-99,hard,35,2.567857400000321,['c'],0,right,['2'],5,0.49956790000032925,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,16,2,136,136,main,negativefb,-99,easy,63,1.7516686000008121,['c'],1,left,['1'],6,0.5942806000002747,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,17,2,137,137,main,negativefb,-99,hard,43,1.4849311999996644,['c'],1,left,['2'],5,0.6484135000000606,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,18,2,138,138,main,negativefb,-99,average,51,2.001438600000256,['c'],1,left,['2'],5,0.7913569000002099,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,19,2,139,139,main,negativefb,-99,average,51,1.1336169999995036,['c'],1,left,['1'],6,0.4747783000002528,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,20,2,140,140,main,negativefb,-99,hard,41,1.3842499000002135,['c'],1,left,['1'],6,0.9058335999998235,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,21,2,141,141,main,negativefb,-99,hard,42,2.3017061999998987,['n'],0,left,['2'],5,2.154486200000065,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,22,2,142,142,main,negativefb,-99,hard,39,2.3508012000002054,['n'],1,right,['3'],4,0.5265701999996963,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,23,2,143,143,main,negativefb,-99,average,54,1.1172040999999808,['c'],1,left,['1'],6,0.5506328999999823,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,24,2,144,144,main,negativefb,-99,average,25,1.033328700000311,['n'],1,right,['1'],6,0.816068300000552,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,25,2,145,145,main,negativefb,-99,easy,64,1.3510041999998066,['c'],1,left,['1'],6,0.6495134000006146,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,26,2,146,146,main,negativefb,-99,easy,65,1.3351757000000362,['c'],1,left,['1'],6,0.5470849000003,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,27,2,147,147,main,negativefb,-99,average,26,1.7676526999994167,['n'],1,right,['1'],6,3.0879745000002004,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,28,2,148,148,main,negativefb,-99,easy,62,0.9015193000004729,['c'],1,left,['1'],6,0.6491552999996202,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,29,2,149,149,main,negativefb,-99,average,25,1.5016285000001517,['n'],1,right,['2'],5,1.1079771999993682,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,30,2,150,150,main,negativefb,-99,easy,18,1.2513778000002276,['n'],1,right,['1'],6,0.45398350000050414,,,7,18,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,31,2,151,151,main,negativefb,-99,hard,37,0.9338038999994751,['n'],1,right,['2'],5,0.4880106999999043,,,7,18,Vrouw,Links,1,
