starttime,task,fbtask,firsttask,withinblocktrial,block,withintasktrial,trial,running,feedback,fbscore,difflevel,n_xes,rt,resp,cor,cresp,conf_press,cj,RTconf,reddots,post1,post2,post3,post4,post5,stoptime,sub,age,gender,handedness,session,
,xotask,xotask,dotcolour,46,0,46,46,training,positivefb,99,easy,7,0.5493818000004467,['n'],1,right,['0'],6,0.4778721000002406,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,47,0,47,47,training,positivefb,97,hard,26,0.8002898000004279,['c'],0,right,['9'],5,1.0597122999997737,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,48,0,48,48,training,positivefb,95,average,64,0.6172186999992846,['c'],1,left,['0'],6,0.4978058999995483,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,49,0,49,49,training,positivefb,89,hard,52,0.7169497000004412,['c'],1,left,['0'],6,0.38538189999962924,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,50,0,50,50,training,positivefb,98,easy,70,0.7002763000000414,['c'],1,left,['0'],6,0.35740179999993416,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,51,0,51,51,training,positivefb,93,average,15,0.6997314000000188,['n'],1,right,['0'],6,0.4526659000002837,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,52,0,52,52,training,positivefb,71,easy,5,0.7486136999996233,['n'],1,right,['0'],6,0.580725099999654,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,53,0,53,53,training,positivefb,87,easy,72,0.5838169999997262,['c'],1,left,['0'],6,0.4697510999994847,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,54,0,54,54,training,positivefb,88,average,64,0.6171954000001278,['c'],1,left,['0'],6,0.8831003000004785,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,55,0,55,55,training,positivefb,92,average,61,0.5500292000006084,['c'],1,left,['0'],6,0.3619109999999637,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,56,0,56,56,training,positivefb,95,average,63,0.6168765000002168,['c'],1,left,['0'],6,0.3235017999995762,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,57,0,57,57,training,positivefb,92,average,18,0.7330886999998256,['n'],1,right,['0'],6,0.6013087999999698,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,58,0,58,58,training,positivefb,99,easy,71,0.5667445999997653,['c'],1,left,['0'],6,0.33862150000004476,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,59,0,59,59,training,positivefb,97,average,15,0.5675477000004321,['n'],1,right,['0'],6,0.3344918000002508,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,0,1,60,60,training,positivefb,96,easy,74,0.6678713000001153,['c'],1,left,['0'],6,0.43316059999961,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,1,1,61,61,training,positivefb,88,hard,28,0.501024399999551,['n'],1,right,['9'],5,0.6367104999999356,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,2,1,62,62,training,positivefb,94,hard,29,1.0837020999997549,['n'],1,right,['8'],4,1.2957968999999139,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,3,1,63,63,training,positivefb,96,average,15,0.7167036000000735,['n'],1,right,['0'],6,0.6636539999999513,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,4,1,64,64,training,positivefb,88,hard,53,1.068253999999797,['c'],1,left,['8'],4,0.6913264999993771,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,5,1,65,65,training,positivefb,88,hard,51,0.6831585999998424,['c'],1,left,['9'],5,0.45311820000006264,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,6,1,66,66,training,positivefb,86,hard,28,0.5494847999998456,['c'],0,right,['0'],6,0.5895817000000534,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,7,1,67,67,training,positivefb,72,hard,27,0.9824990000006437,['c'],0,right,['8'],4,0.7821351000002323,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,8,1,68,68,training,positivefb,97,easy,73,0.6503661000006105,['c'],1,left,['0'],6,0.5650495999998384,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,9,1,69,69,training,positivefb,96,easy,5,0.7490425999994841,['n'],1,right,['0'],6,0.5845774999997957,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,10,1,70,70,training,positivefb,92,hard,28,1.0172782999998162,['n'],1,right,['9'],5,0.5209042000005866,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,11,1,71,71,training,positivefb,73,easy,70,0.7339068999999654,['c'],1,left,['0'],6,0.718508799999654,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,12,1,72,72,training,positivefb,97,average,19,0.9157615000003716,['n'],1,right,['0'],6,0.5729474999998274,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,13,1,73,73,training,positivefb,94,average,60,0.6154373999997915,['c'],1,left,['0'],6,0.6624520999994274,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,14,1,74,74,training,positivefb,99,easy,70,0.6001216000004206,['c'],1,left,['0'],6,0.43653600000016013,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,15,1,75,75,training,positivefb,85,hard,52,0.6993398999993587,['c'],1,left,['0'],6,0.4791939000006096,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,16,1,76,76,training,positivefb,95,easy,7,0.6002520000001823,['n'],1,right,['0'],6,0.4687875999998141,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,17,1,77,77,training,positivefb,94,hard,54,1.116493000000446,['c'],1,left,['8'],4,0.7575849999993807,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,18,1,78,78,training,positivefb,97,average,60,0.768141900000046,['c'],1,left,['9'],5,0.8811559000005218,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,19,1,79,79,training,positivefb,6,average,19,1.1504111000003832,['c'],0,right,['9'],5,2.1524935000006735,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,20,1,80,80,training,positivefb,94,easy,73,0.6837726000003386,['c'],1,left,['0'],6,0.5193058000004385,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,21,1,81,81,training,positivefb,79,average,63,1.5163683000000674,['c'],1,left,['9'],5,0.5822830000006434,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,22,1,82,82,training,positivefb,96,hard,52,0.8997576000001573,['c'],1,left,['9'],5,0.7141169999995327,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,23,1,83,83,training,positivefb,95,hard,25,0.9662671999994927,['n'],1,right,['9'],5,0.3997663999998622,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,24,1,84,84,training,positivefb,83,average,60,0.8998265000000174,['c'],1,left,['9'],5,0.42780300000049465,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,25,1,85,85,training,positivefb,93,easy,71,0.6840170000004946,['c'],1,left,['0'],6,0.7043000999992728,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,26,1,86,86,training,positivefb,93,easy,72,0.5497018999994907,['c'],1,left,['0'],6,0.3425671999993938,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,27,1,87,87,training,positivefb,91,hard,52,0.6840536999998221,['c'],1,left,['9'],5,0.4292654000000766,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,28,1,88,88,training,positivefb,97,hard,52,1.0845067999998719,['c'],1,left,['9'],5,0.48901649999970687,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,29,1,89,89,training,positivefb,96,average,61,0.6335227999998096,['c'],1,left,['9'],5,0.3660230999994383,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,30,1,90,90,training,positivefb,96,average,19,0.6997305999993841,['n'],1,right,['0'],6,0.5789224999998623,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,31,1,91,91,training,positivefb,86,hard,26,1.165337599999475,['n'],1,right,['0'],6,0.4457546999992701,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,32,1,92,92,training,positivefb,98,average,64,0.7997194999998101,['c'],1,left,['9'],5,0.37162199999966106,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,33,1,93,93,training,positivefb,5,average,18,0.6491187000001446,['c'],0,right,['1'],1,1.81149860000005,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,34,1,94,94,training,positivefb,99,average,64,0.8678125999995245,['c'],1,left,['9'],5,1.0492708000001585,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,35,1,95,95,training,positivefb,92,hard,50,1.099417800000083,['c'],1,left,['8'],4,0.715496599999824,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,36,1,96,96,training,positivefb,98,easy,6,0.7005211000005147,['n'],1,right,['0'],6,0.8189594000004945,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,37,1,97,97,training,positivefb,71,average,16,0.7173352999998315,['n'],1,right,['0'],6,0.9175028000008751,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,38,1,98,98,training,positivefb,93,easy,7,0.7003400000003239,['n'],1,right,['0'],6,0.684521200000745,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,39,1,99,99,training,positivefb,98,easy,5,0.6341608000002452,['n'],1,right,['0'],6,0.4240335000004052,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,40,1,100,100,training,positivefb,93,average,18,0.6670783999998093,['n'],1,right,['0'],6,0.45316790000015317,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,41,1,101,101,training,positivefb,99,easy,6,0.5828782999997202,['n'],1,right,['0'],6,0.3564098000006197,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,42,1,102,102,training,positivefb,99,average,60,0.8498515999999654,['c'],1,left,['0'],6,1.7086093999996592,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,43,1,103,103,training,positivefb,97,easy,9,0.6669363999999405,['n'],1,right,['0'],6,0.3815321000001859,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,44,1,104,104,training,positivefb,82,hard,53,0.6993635999997423,['c'],1,left,['0'],6,0.6750378999995519,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,45,1,105,105,training,positivefb,92,average,15,0.7336177999995925,['n'],1,right,['0'],6,0.5068060000003243,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,46,1,106,106,training,positivefb,78,hard,29,0.9664059999995516,['n'],1,right,['8'],4,1.000372200000129,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,47,1,107,107,training,positivefb,99,easy,74,0.6503305999995064,['c'],1,left,['0'],6,0.6227318999999625,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,48,1,108,108,training,positivefb,95,easy,8,0.8994255000006888,['n'],1,right,['0'],6,0.45840969999972003,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,49,1,109,109,training,positivefb,94,hard,26,0.8172323999997388,['n'],1,right,['0'],6,0.38382890000048064,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,50,1,110,110,training,positivefb,99,easy,74,0.5323999000002004,['c'],1,left,['0'],6,0.4183739999998579,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,51,1,111,111,training,positivefb,96,average,62,0.7169498000002932,['c'],1,left,['0'],6,0.41363689999980124,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,52,1,112,112,training,positivefb,95,easy,74,0.5998594000002413,['c'],1,left,['0'],6,0.30093380000016623,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,53,1,113,113,training,positivefb,98,hard,50,0.8839937000002465,['c'],1,left,['9'],5,0.45433349999984785,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,54,1,114,114,training,positivefb,94,average,16,0.8326302999994368,['n'],1,right,['9'],5,0.49953050000021904,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,55,1,115,115,training,positivefb,94,easy,7,0.849292200000491,['n'],1,right,['0'],6,0.8137149000003774,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,56,1,116,116,training,positivefb,59,hard,29,1.5834930999999415,['n'],1,right,['9'],5,0.37441519999993034,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,57,1,117,117,training,positivefb,94,average,19,1.1664487000007284,['n'],1,right,['8'],4,0.6252352999999857,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,58,1,118,118,training,positivefb,94,average,60,0.8001171999994767,['c'],1,left,['0'],6,1.1766727000003812,,,,,,,,11,19,Man,Rechts,2,
,xotask,xotask,dotcolour,59,1,119,119,training,positivefb,97,easy,7,0.6500356000005922,['n'],1,right,['0'],6,0.38401799999974173,,,,,,,,11,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,0,2,120,120,main,positivefb,-99,easy,,0.8676954000002297,['c'],1,left,['0'],6,0.7891547999997783,63,,,,,,,11,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,1,2,121,121,main,positivefb,-99,hard,,1.132849300000089,['c'],1,left,['8'],4,0.6811192000004667,43,,,,,,,11,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,2,2,122,122,main,positivefb,-99,average,,0.7669452999998612,['n'],1,right,['9'],5,0.45653570000013133,27,,,,,,,11,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,3,2,123,123,main,positivefb,-99,average,,0.717337299999599,['c'],1,left,['9'],5,0.6826303999996526,51,,,,,,,11,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,4,2,124,124,main,positivefb,-99,average,,0.8842577000004894,['n'],1,right,['8'],4,0.5965538999998898,28,,,,,,,11,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,5,2,125,125,main,positivefb,-99,average,,0.9342306999997163,['c'],1,left,['0'],6,0.640696499999649,53,,,,,,,11,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,6,2,126,126,main,positivefb,-99,hard,,1.250767900000028,['n'],1,right,['8'],4,1.565653000000566,38,,,,,,,11,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,7,2,127,127,main,positivefb,-99,hard,,0.8667545999996946,['c'],0,right,['9'],5,1.2689533000002484,35,,,,,,,11,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,8,2,128,128,main,positivefb,-99,hard,,0.9673698999995395,['n'],1,right,['8'],4,0.4930428999996366,38,,,,,,,11,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,9,2,129,129,main,positivefb,-99,average,,0.901547099999334,['n'],1,right,['8'],4,0.5264153999996779,29,,,,,,,11,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,10,2,130,130,main,positivefb,-99,easy,,0.9842553999997108,['c'],1,left,['0'],6,0.5477068999998664,62,,,,,,,11,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,11,2,131,131,main,positivefb,-99,easy,,0.7681424000002153,['n'],1,right,['0'],6,0.5195549000000028,16,,,,,,,11,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,12,2,132,132,main,positivefb,-99,easy,,0.6841091999995115,['c'],1,left,['0'],6,0.4886934999994992,62,,,,,,,11,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,13,2,133,133,main,positivefb,-99,average,,0.7837431999996625,['n'],1,right,['9'],5,0.44692550000036135,27,,,,,,,11,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,14,2,134,134,main,positivefb,-99,hard,,0.7347245000000839,['c'],1,left,['9'],5,0.4159462000006897,45,,,,,,,11,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,15,2,135,135,main,positivefb,-99,hard,,1.4179285999998683,['c'],0,right,['8'],4,0.8003546999998434,36,,,,,,,11,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,16,2,136,136,main,positivefb,-99,hard,,0.951518799999576,['c'],1,left,['9'],5,0.29821499999980006,44,,,,,,,11,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,17,2,137,137,main,positivefb,-99,hard,,1.1671096000000034,['n'],1,right,['9'],5,0.5932279999997263,37,,,,,,,11,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,18,2,138,138,main,positivefb,-99,average,,0.717484499999955,['c'],1,left,['0'],6,0.5495320999998512,55,,,,,,,11,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,19,2,139,139,main,positivefb,-99,average,,0.8840165999999954,['n'],1,right,['9'],5,0.42034419999981765,28,,,,,,,11,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,20,2,140,140,main,positivefb,-99,average,,0.8504869999997027,['n'],1,right,['0'],6,0.602167200000622,25,,,,,,,11,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,21,2,141,141,main,positivefb,-99,easy,,0.5341846999999689,['n'],1,right,['0'],6,0.3578983999996126,16,,,,,,,11,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,22,2,142,142,main,positivefb,-99,average,,0.700136499999644,['c'],1,left,['0'],6,0.3654996999994182,54,,,,,,,11,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,23,2,143,143,main,positivefb,-99,average,,0.6504562000000078,['c'],1,left,['9'],5,0.9009756000004927,54,,,,,,,11,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,24,2,144,144,main,positivefb,-99,hard,,1.451123099999677,['n'],1,right,['8'],4,0.6481704999996509,35,,,,,,,11,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,25,2,145,145,main,positivefb,-99,hard,,1.3659834000000046,['c'],1,left,['8'],4,0.3366293000008227,45,,,,,,,11,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,26,2,146,146,main,positivefb,-99,hard,,0.5841183000002275,['c'],1,left,['9'],5,0.9404755000005025,43,,,,,,,11,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,27,2,147,147,main,positivefb,-99,hard,,1.300865299999714,['n'],1,right,['8'],4,0.37236789999951725,39,,,,,,,11,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,28,2,148,148,main,positivefb,-99,hard,,0.8673419999995531,['c'],0,right,['9'],5,0.8519163999999364,39,,,,,,,11,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,29,2,149,149,main,positivefb,-99,easy,,0.6513225999997303,['n'],1,right,['0'],6,0.7685640999998213,18,,,,,,,11,19,Man,Rechts,2,
,dotcolour,xotask,dotcolour,30,2,150,150,main,positivefb,-99,easy,,0.8684000000002925,['c'],1,left,['0'],6,0.3196590000006836,65,,,,,,,11,19,Man,Rechts,2,
