starttime,task,fbtask,firsttask,withinblocktrial,block,withintasktrial,trial,running,feedback,fbscore,difflevel,n_xes,rt,resp,cor,cresp,conf_press,cj,RTconf,reddots,post1,post2,post3,post4,post5,stoptime,sub,age,gender,handedness,session,
,xotask,xotask,xotask,29,0,29,29,training,positivefb,99,average,16,0.5994076999995741,['n'],1,right,['1'],6,0.08495109999967099,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,30,0,30,30,training,positivefb,85,hard,52,1.36644349999915,['n'],0,left,['2'],5,0.09909309999966354,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,31,0,31,31,training,positivefb,94,average,64,1.033034600000974,['c'],1,left,['2'],5,0.12586199999896053,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,32,0,32,32,training,positivefb,90,hard,53,0.6335251000000426,['c'],1,left,['1'],6,0.04006870000011986,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,33,0,33,33,training,positivefb,94,average,63,0.6342939999994996,['c'],1,left,['1'],6,0.22066420000010112,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,34,0,34,34,training,positivefb,96,hard,51,0.5668433999999252,['c'],1,left,['1'],6,0.044991499999014195,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,35,0,35,35,training,positivefb,97,hard,50,0.5663334000000759,['c'],1,left,['1'],6,0.05414849999942817,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,36,0,36,36,training,positivefb,97,average,16,1.0669970999988436,['n'],1,right,['2'],5,0.12914989999990212,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,37,0,37,37,training,positivefb,98,easy,6,0.5992409999998927,['n'],1,right,['1'],6,0.06848230000105104,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,38,0,38,38,training,positivefb,91,average,15,0.5847876999996515,['n'],1,right,['1'],6,0.05026429999998072,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,39,0,39,39,training,positivefb,95,easy,8,0.5829870999987179,['n'],1,right,['1'],6,0.057217300000047544,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,40,0,40,40,training,positivefb,98,hard,26,0.4829866000000038,['n'],1,right,['1'],6,0.051415600000837,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,41,0,41,41,training,positivefb,91,easy,70,0.9493585000000166,['c'],1,left,['1'],6,0.012117700000089826,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,42,0,42,42,training,positivefb,93,easy,74,0.5165742999997747,['c'],1,left,['1'],6,0.047333300000900635,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,43,0,43,43,training,positivefb,95,easy,6,0.6170782999997755,['n'],1,right,['1'],6,0.02891749999980675,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,44,0,44,44,training,positivefb,87,average,18,1.5838427999988198,['n'],1,right,['2'],5,0.08491820000017469,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,45,0,45,45,training,positivefb,89,hard,29,0.6333656999995583,['n'],1,right,['1'],6,0.0807848999993439,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,46,0,46,46,training,positivefb,94,easy,73,0.7014717000001838,['c'],1,left,['1'],6,0.04905249999865191,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,47,0,47,47,training,positivefb,95,average,15,0.5842837000000145,['n'],1,right,['1'],6,0.08033499999874039,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,48,0,48,48,training,positivefb,95,easy,8,0.68354779999936,['n'],1,right,['1'],6,0.05885130000024219,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,49,0,49,49,training,positivefb,93,average,64,0.7508679000002303,['c'],1,left,['1'],6,0.010326099998565041,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,50,0,50,50,training,positivefb,89,easy,5,0.5170736999989458,['n'],1,right,['1'],6,0.07068410000101721,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,51,0,51,51,training,positivefb,89,hard,51,1.1682833000013488,['c'],1,left,['2'],5,0.2684692000002542,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,52,0,52,52,training,positivefb,92,average,15,1.2500823000009404,['n'],1,right,['2'],5,0.08023450000109733,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,53,0,53,53,training,positivefb,85,hard,54,1.2336345000003348,['c'],1,left,['2'],5,0.0762391000007483,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,54,0,54,54,training,positivefb,98,easy,71,0.7511018000004697,['c'],1,left,['1'],6,0.11567689999901631,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,55,0,55,55,training,positivefb,97,hard,25,1.2658482000006188,['n'],1,right,['3'],4,0.6203613000016048,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,56,0,56,56,training,positivefb,87,average,61,0.7833568000005471,['c'],1,left,['1'],6,1.2443622999999207,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,57,0,57,57,training,positivefb,97,average,60,0.6666528000005201,['c'],1,left,['1'],6,0.023428799999237526,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,58,0,58,58,training,positivefb,90,easy,8,1.500568999999814,['n'],1,right,['2'],5,0.19568700000127137,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,59,0,59,59,training,positivefb,91,easy,8,1.20114250000006,['n'],1,right,['1'],6,0.05177960000037274,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,0,1,60,60,training,positivefb,87,average,64,0.6171514999987266,['c'],1,left,['1'],6,0.08723819999977422,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,1,1,61,61,training,positivefb,95,average,61,0.650444900000366,['c'],1,left,['1'],6,0.04279740000129095,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,2,1,62,62,training,positivefb,91,easy,8,0.9002999999993335,['n'],1,right,['2'],5,0.10915000000022701,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,3,1,63,63,training,positivefb,94,average,62,0.5669823999996879,['c'],1,left,['1'],6,0.017989400001169997,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,4,1,64,64,training,positivefb,94,average,17,1.5349344999995083,['n'],1,right,['2'],5,0.08332730000074662,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,5,1,65,65,training,positivefb,92,hard,53,0.8000916999990295,['c'],1,left,['1'],6,0.08117920000040613,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,6,1,66,66,training,positivefb,87,hard,25,2.466834299999391,['n'],1,right,['2'],5,0.45951489999970363,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,7,1,67,67,training,positivefb,92,easy,8,0.9994385999998485,['n'],1,right,['1'],6,0.08149539999976696,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,8,1,68,68,training,positivefb,95,average,62,0.7837633999988611,['c'],1,left,['1'],6,0.0631377000008797,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,9,1,69,69,training,positivefb,92,average,17,1.1504967999990185,['n'],1,right,['1'],6,0.07128069999998843,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,10,1,70,70,training,positivefb,95,easy,73,0.5833294000003661,['c'],1,left,['1'],6,0.029411600000457838,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,11,1,71,71,training,positivefb,92,average,17,0.9496722000003501,['n'],1,right,['2'],5,0.07062410000071395,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,12,1,72,72,training,positivefb,92,easy,6,0.9163316000012856,['n'],1,right,['1'],6,0.07090400000015507,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,13,1,73,73,training,positivefb,89,easy,8,1.0998067999989871,['n'],1,right,['1'],6,0.04816509999909613,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,14,1,74,74,training,positivefb,96,easy,70,0.6006446000010328,['c'],1,left,['1'],6,0.053938999999445514,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,15,1,75,75,training,positivefb,96,hard,50,0.7330373000004329,['c'],1,left,['1'],6,0.022811999999248656,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,16,1,76,76,training,positivefb,91,hard,51,1.0005858999993507,['c'],1,left,['1'],6,0.05369810000047437,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,17,1,77,77,training,positivefb,95,average,64,0.5331365999991249,['c'],1,left,['1'],6,0.007121100001313607,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,18,1,78,78,training,positivefb,84,hard,26,1.4826761000003899,['c'],0,right,['2'],5,0.08433019999938551,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,19,1,79,79,training,positivefb,92,hard,54,0.7336756000004243,['c'],1,left,['1'],6,0.09892029999900842,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,20,1,80,80,training,positivefb,93,easy,70,0.7670457000003807,['c'],1,left,['1'],6,0.0006694000003335532,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,21,1,81,81,training,positivefb,93,average,62,0.9339357000008022,['c'],1,left,['1'],6,0.0428713000001153,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,22,1,82,82,training,positivefb,97,easy,7,0.7512677999984589,['n'],1,right,['1'],6,0.10741810000035912,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,23,1,83,83,training,positivefb,9,easy,9,0.6005660999999236,['c'],0,right,['0'],1,1.5202006999988953,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,24,1,84,84,training,positivefb,91,easy,5,4.28260279999995,['c'],0,right,['3'],4,0.24748339999860036,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,25,1,85,85,training,positivefb,88,average,61,1.334034800000154,['c'],1,left,['1'],6,0.056674899999052286,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,26,1,86,86,training,positivefb,100,average,19,1.4166643999997177,['n'],1,right,['2'],5,3.902118599999085,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,27,1,87,87,training,positivefb,96,easy,72,0.8179397000003519,['c'],1,left,['1'],6,0.056300199999895995,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,28,1,88,88,training,positivefb,92,average,16,1.2497755999993387,['n'],1,right,['1'],6,0.09194049999859999,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,29,1,89,89,training,positivefb,86,hard,25,0.7663609000010183,['n'],1,right,['1'],6,0.07385389999944891,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,30,1,90,90,training,positivefb,93,hard,27,0.5506193000001076,['n'],1,right,['1'],6,0.05736380000053032,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,31,1,91,91,training,positivefb,91,easy,9,0.5825821999987966,['n'],1,right,['1'],6,0.039687700000285986,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,32,1,92,92,training,positivefb,88,hard,51,1.334615699999631,['c'],1,left,['1'],6,0.03314209999916784,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,33,1,93,93,training,positivefb,92,average,17,0.7010388999988209,['n'],1,right,['1'],6,0.09148470000036468,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,34,1,94,94,training,positivefb,96,easy,71,0.6671691000010469,['c'],1,left,['1'],6,0.061809400000129244,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,35,1,95,95,training,positivefb,95,easy,71,0.5339815999996063,['c'],1,left,['1'],6,0.01510460000099556,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,36,1,96,96,training,positivefb,95,average,18,0.7510113999996975,['n'],1,right,['1'],6,0.07168920000003709,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,37,1,97,97,training,positivefb,95,easy,73,0.6171006999993551,['c'],1,left,['1'],6,0.02886939999916649,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,38,1,98,98,training,positivefb,95,hard,51,0.782593399999314,['c'],1,left,['1'],6,0.0773191999996925,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,39,1,99,99,training,positivefb,96,easy,6,0.6830980999984604,['n'],1,right,['1'],6,0.11097260000133247,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,40,1,100,100,training,positivefb,71,hard,27,2.5495351999998093,['n'],1,right,['1'],6,0.07709780000004685,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,41,1,101,101,training,positivefb,76,hard,27,2.983231899999737,['c'],0,right,['2'],5,0.15536280000014813,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,42,1,102,102,training,positivefb,92,hard,28,1.4001554999995278,['n'],1,right,['1'],6,0.05261179999979504,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,43,1,103,103,training,positivefb,91,average,62,0.8330483000008826,['c'],1,left,['1'],6,0.01741799999945215,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,44,1,104,104,training,positivefb,82,hard,54,2.6335972000015317,['c'],1,left,['2'],5,0.08797340000091936,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,45,1,105,105,training,positivefb,92,average,16,0.9494983999993565,['n'],1,right,['1'],6,0.07080510000014328,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,46,1,106,106,training,positivefb,95,average,62,0.7665314999994735,['c'],1,left,['1'],6,0.04519299999992654,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,47,1,107,107,training,positivefb,97,average,64,0.7491733000006207,['c'],1,left,['1'],6,0.10134189999916998,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,48,1,108,108,training,positivefb,94,average,16,0.7679035000001022,['n'],1,right,['1'],6,0.07561810000152036,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,49,1,109,109,training,positivefb,91,hard,53,0.6166646000001492,['c'],1,left,['1'],6,0.02324430000044231,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,50,1,110,110,training,positivefb,96,easy,74,0.484056999999666,['c'],1,left,['1'],6,0.05127549999997427,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,51,1,111,111,training,positivefb,94,easy,72,0.6339008999984799,['c'],1,left,['1'],6,0.03265789999932167,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,52,1,112,112,training,positivefb,89,hard,29,2.650206700000126,['n'],1,right,['3'],4,0.10906769999928656,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,53,1,113,113,training,positivefb,81,hard,27,2.0841704000013124,['n'],1,right,['3'],4,0.14162759999999253,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,54,1,114,114,training,positivefb,92,average,17,2.0171126000004733,['c'],0,right,['3'],4,0.2554774999989604,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,55,1,115,115,training,positivefb,86,hard,50,1.3344042999997328,['c'],1,left,['1'],6,0.08072900000115624,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,56,1,116,116,training,positivefb,97,easy,6,0.7664796000008209,['n'],1,right,['1'],6,0.08784469999955036,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,57,1,117,117,training,positivefb,92,easy,73,0.7670911999994132,['c'],1,left,['1'],6,0.02125039999918954,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,58,1,118,118,training,positivefb,86,hard,51,1.5331957999987935,['c'],1,left,['2'],5,0.5433739999989484,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,59,1,119,119,training,positivefb,92,hard,28,0.967089699999633,['n'],1,right,['1'],6,0.051604899999802,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,0,2,120,120,main,positivefb,-99,average,18,2.251577900000484,['c'],0,right,['3'],4,0.4381109000005381,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,1,2,121,121,main,positivefb,-99,average,62,0.784419200001139,['c'],1,left,['1'],6,0.02994310000030964,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,2,2,122,122,main,positivefb,-99,hard,51,0.7002527999993617,['c'],1,left,['1'],6,0.0658808999996836,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,3,2,123,123,main,positivefb,-99,average,60,0.8665942000006908,['c'],1,left,['1'],6,0.05368789999920409,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,4,2,124,124,main,positivefb,-99,hard,52,1.6182381999988138,['c'],1,left,['3'],4,0.09912439999970957,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,5,2,125,125,main,positivefb,-99,average,64,0.7511728999998013,['c'],1,left,['1'],6,0.05066640000040934,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,6,2,126,126,main,positivefb,-99,hard,25,1.549884199999724,['c'],0,right,['3'],4,0.05122709999886865,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,7,2,127,127,main,positivefb,-99,easy,8,0.8498132000004261,['n'],1,right,['1'],6,0.06358980000004522,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,8,2,128,128,main,positivefb,-99,easy,70,0.749974000000293,['c'],1,left,['1'],6,0.03183030000036524,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,9,2,129,129,main,positivefb,-99,easy,72,0.6509705000007671,['c'],1,left,['1'],6,0.0530983999997261,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,10,2,130,130,main,positivefb,-99,average,16,0.7344788999998855,['n'],1,right,['1'],6,0.08690810000007332,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,11,2,131,131,main,positivefb,-99,easy,71,0.5673514999998588,['c'],1,left,['1'],6,0.029368199999225908,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,12,2,132,132,main,positivefb,-99,hard,51,1.2670603999995365,['n'],0,left,['2'],5,0.12280479999935778,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,13,2,133,133,main,positivefb,-99,easy,6,0.9687658000002557,['n'],1,right,['1'],6,0.25624819999939064,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,14,2,134,134,main,positivefb,-99,hard,50,0.6002422000001388,['c'],1,left,['1'],6,0.047256100000595325,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,15,2,135,135,main,positivefb,-99,easy,8,0.6008856999997079,['n'],1,right,['1'],6,0.06261319999975967,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,16,2,136,136,main,positivefb,-99,easy,8,2.234872799999721,['c'],0,right,['8'],3,0.5877225000003818,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,17,2,137,137,main,positivefb,-99,hard,51,5.78582600000118,['c'],1,left,['3'],4,0.6300559999999678,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,18,2,138,138,main,positivefb,-99,hard,25,1.31767679999939,['n'],1,right,['3'],4,0.17731129999992845,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,19,2,139,139,main,positivefb,-99,hard,28,0.9674390999989555,['n'],1,right,['2'],5,0.1325589999996737,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,20,2,140,140,main,positivefb,-99,hard,25,0.7175860000006651,['n'],1,right,['1'],6,0.08313559999987774,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,21,2,141,141,main,positivefb,-99,easy,74,0.8513567999998486,['c'],1,left,['1'],6,0.014172799999869312,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,22,2,142,142,main,positivefb,-99,average,19,1.0342065999993793,['n'],1,right,['1'],6,0.05376150000120106,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,23,2,143,143,main,positivefb,-99,hard,28,2.333061199999065,['n'],1,right,['2'],5,0.2705540999995719,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,24,2,144,144,main,positivefb,-99,easy,73,0.6506554000006872,['c'],1,left,['1'],6,1.0746287999991182,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,25,2,145,145,main,positivefb,-99,average,16,1.1999226000007184,['c'],0,right,['2'],5,0.06417150000015681,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,26,2,146,146,main,positivefb,-99,easy,9,1.3837987999995676,['n'],1,right,['2'],5,0.07927139999992505,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,27,2,147,147,main,positivefb,-99,easy,7,0.917869700000665,['n'],1,right,['1'],6,0.09636399999908463,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,28,2,148,148,main,positivefb,-99,average,63,0.9680446999991545,['c'],1,left,['1'],6,0.00759719999950903,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,29,2,149,149,main,positivefb,-99,hard,27,3.450179699999353,['n'],1,right,['3'],4,0.06936950000090292,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,30,2,150,150,main,positivefb,-99,average,18,2.117454400000497,['c'],0,right,['3'],4,0.3835574999993696,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,31,2,151,151,main,positivefb,-99,hard,28,1.017767899998944,['n'],1,right,['1'],6,0.0562947999987955,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,32,2,152,152,main,positivefb,-99,hard,54,0.9838219000012032,['c'],1,left,['1'],6,0.1513424999993731,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,33,2,153,153,main,positivefb,-99,average,60,0.5003873999994539,['c'],1,left,['1'],6,0.037580399999569636,,,,,,,,34,18,Man,Rechts,2,
,xotask,xotask,xotask,34,2,154,154,main,positivefb,-99,average,18,1.8165163000012399,['c'],0,right,['2'],5,0.10060530000009749,,,,,,,,34,18,Man,Rechts,2,
