starttime,task,fbtask,firsttask,withinblocktrial,block,withintasktrial,trial,running,feedback,fbscore,difflevel,n_xes,rt,resp,cor,cresp,conf_press,cj,RTconf,reddots,post1,post2,post3,post4,post5,stoptime,sub,age,gender,handedness,session,
,xotask,xotask,xotask,18,1,78,78,training,negativefb,49,hard,50,1.00038440000003,['c'],1,left,['2'],5,0.1744328999999425,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,19,1,79,79,training,negativefb,88,average,62,0.4323431000000255,['c'],1,left,['2'],5,0.1353027000000111,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,20,1,80,80,training,negativefb,79,average,16,0.4667087000000265,['n'],1,right,['2'],5,0.11092940000003182,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,21,1,81,81,training,negativefb,55,easy,7,0.43331739999996444,['n'],1,right,['2'],5,0.09785780000004252,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,22,1,82,82,training,negativefb,83,average,15,0.5161219999999958,['n'],1,right,['1'],6,0.36194240000008904,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,23,1,83,83,training,negativefb,72,hard,27,0.5152360000000726,['n'],1,right,['2'],5,0.14313939999999548,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,24,1,84,84,training,negativefb,74,average,62,0.6503003999999919,['c'],1,left,['2'],5,0.15200670000001537,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,25,1,85,85,training,negativefb,48,easy,70,0.550995999999941,['c'],1,left,['2'],5,0.10766090000004169,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,26,1,86,86,training,negativefb,80,easy,70,0.5163589999999658,['c'],1,left,['2'],5,0.12320840000006683,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,27,1,87,87,training,negativefb,80,hard,51,0.8498559999999316,['c'],1,left,['2'],5,0.13272229999995488,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,28,1,88,88,training,negativefb,47,easy,7,0.5165521999999783,['n'],1,right,['2'],5,0.1149443000000474,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,29,1,89,89,training,negativefb,92,easy,5,0.4486608999999362,['n'],1,right,['2'],5,0.14111379999997098,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,30,1,90,90,training,negativefb,86,average,18,0.48443169999995916,['n'],1,right,['2'],5,0.0926408000000265,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,31,1,91,91,training,negativefb,57,average,17,0.43284779999999046,['n'],1,right,['2'],5,0.11172050000004674,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,32,1,92,92,training,negativefb,83,easy,5,0.5182165999999597,['n'],1,right,['2'],5,0.1192154999999957,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,33,1,93,93,training,negativefb,58,easy,73,0.40065019999997276,['c'],1,left,['2'],5,0.13062239999999292,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,34,1,94,94,training,negativefb,52,hard,25,1.1498500999999806,['n'],1,right,['2'],5,0.11217529999998987,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,35,1,95,95,training,negativefb,48,hard,29,0.8339238000000933,['c'],0,right,['2'],5,0.14715639999997165,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,36,1,96,96,training,negativefb,83,hard,54,0.7504533999999694,['n'],0,left,['2'],5,0.19163579999997182,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,37,1,97,97,training,negativefb,60,average,18,0.7504951000000801,['n'],1,right,['2'],5,0.13016399999992245,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,38,1,98,98,training,negativefb,79,average,15,0.43338779999999133,['n'],1,right,['2'],5,0.12405069999999796,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,39,1,99,99,training,negativefb,74,easy,70,0.6006558000000268,['c'],1,left,['2'],5,0.08651020000002063,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,40,1,100,100,training,negativefb,42,hard,25,0.448929000000021,['n'],1,right,['2'],5,0.10630859999992026,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,41,1,101,101,training,negativefb,66,easy,6,0.5501682999999957,['n'],1,right,['2'],5,0.0965516999999636,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,42,1,102,102,training,negativefb,62,hard,26,0.8671405999999706,['n'],1,right,['2'],5,0.08255239999994046,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,43,1,103,103,training,negativefb,59,hard,25,1.5495188999999527,['c'],0,right,['2'],5,0.12113800000008723,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,44,1,104,104,training,negativefb,73,easy,73,0.700196500000061,['c'],1,left,['2'],5,0.16091799999992418,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,45,1,105,105,training,negativefb,42,easy,6,0.5001082999999653,['n'],1,right,['2'],5,0.11049730000002,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,46,1,106,106,training,negativefb,62,average,18,1.3499063000000433,['n'],1,right,['2'],5,0.14084260000004178,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,47,1,107,107,training,negativefb,51,average,64,0.5666397999999617,['c'],1,left,['2'],5,0.11280109999995602,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,48,1,108,108,training,negativefb,70,easy,5,0.4996653000000606,['n'],1,right,['2'],5,0.0809498999999505,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,49,1,109,109,training,negativefb,57,average,63,0.8177744999999277,['c'],1,left,['2'],5,0.12554469999997764,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,50,1,110,110,training,negativefb,83,easy,70,0.7828653999999915,['c'],1,left,['2'],5,0.15380419999996775,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,51,1,111,111,training,negativefb,87,easy,73,0.583171200000038,['c'],1,left,['2'],5,0.12442459999999755,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,52,1,112,112,training,negativefb,41,easy,72,0.4508845000000292,['c'],1,left,['2'],5,0.1086708999999928,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,53,1,113,113,training,negativefb,57,average,63,0.4992271000000983,['c'],1,left,['2'],5,0.14910650000001624,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,54,1,114,114,training,negativefb,85,hard,27,0.41671180000003005,['n'],1,right,['2'],5,0.13501099999996313,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,55,1,115,115,training,negativefb,78,easy,72,0.5657313000000386,['c'],1,left,['2'],5,0.07549549999998817,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,56,1,116,116,training,negativefb,23,easy,5,0.4495918000000074,['n'],1,right,['2'],5,0.09389740000005986,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,57,1,117,117,training,negativefb,56,hard,52,0.8341722000000118,['c'],1,left,['2'],5,0.11408159999996315,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,58,1,118,118,training,negativefb,64,hard,25,0.9666435999999976,['c'],0,right,['2'],5,0.11169470000004367,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,59,1,119,119,training,negativefb,60,hard,53,0.7999115999999731,['c'],1,left,['2'],5,0.12330229999997755,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,0,2,120,120,main,negativefb,-99,easy,74,1.4834111999999777,['c'],1,left,['2'],5,0.12947520000000168,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,1,2,121,121,main,negativefb,-99,hard,50,0.9667699000000312,['c'],1,left,['2'],5,0.09545889999992596,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,2,2,122,122,main,negativefb,-99,hard,51,1.1499297999999953,['c'],1,left,['2'],5,0.0952729000000545,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,3,2,123,123,main,negativefb,-99,easy,6,0.5342863999999281,['n'],1,right,['2'],5,0.07914249999998901,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,4,2,124,124,main,negativefb,-99,hard,50,0.6502718000000414,['c'],1,left,['2'],5,0.09106689999998707,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,5,2,125,125,main,negativefb,-99,average,62,0.6667079999999714,['n'],0,left,['2'],5,0.1182559000000083,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,6,2,126,126,main,negativefb,-99,average,63,0.48359819999996034,['n'],0,left,['2'],5,0.11020970000004127,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,7,2,127,127,main,negativefb,-99,hard,25,0.9505382999999483,['n'],1,right,['2'],5,0.17346309999993537,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,8,2,128,128,main,negativefb,-99,average,64,1.3166587000000618,['n'],0,left,['2'],5,0.08988179999994372,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,9,2,129,129,main,negativefb,-99,hard,52,0.6178025000000389,['c'],1,left,['2'],5,0.1597682999999961,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,10,2,130,130,main,negativefb,-99,average,18,0.71676709999997,['c'],0,right,['2'],5,0.10951109999996333,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,11,2,131,131,main,negativefb,-99,easy,5,0.40038619999995717,['n'],1,right,['2'],5,0.13841089999993983,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,12,2,132,132,main,negativefb,-99,easy,7,0.6844211000000087,['n'],1,right,['2'],5,0.11403210000003128,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,13,2,133,133,main,negativefb,-99,average,17,0.550969900000041,['n'],1,right,['2'],5,0.11280759999999646,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,14,2,134,134,main,negativefb,-99,hard,54,0.5841473000000406,['c'],1,left,['2'],5,0.14928789999999026,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,15,2,135,135,main,negativefb,-99,average,63,0.7001609000000144,['c'],1,left,['2'],5,0.17282030000001214,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,16,2,136,136,main,negativefb,-99,hard,52,0.6678160999999818,['c'],1,left,['2'],5,0.18017300000008163,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,17,2,137,137,main,negativefb,-99,average,63,0.5505676999999878,['c'],1,left,['2'],5,0.168473199999994,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,18,2,138,138,main,negativefb,-99,easy,70,0.5346303000000034,['c'],1,left,['2'],5,0.18051300000001902,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,19,2,139,139,main,negativefb,-99,average,19,0.46717020000005505,['n'],1,right,['2'],5,0.15649819999998726,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,20,2,140,140,main,negativefb,-99,easy,8,0.5682639999999992,['n'],1,right,['2'],5,0.11255749999997988,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,21,2,141,141,main,negativefb,-99,easy,74,0.43339960000002975,['c'],1,left,['2'],5,0.131665699999985,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,22,2,142,142,main,negativefb,-99,easy,72,0.549863000000073,['c'],1,left,['2'],5,0.1457873000000518,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,23,2,143,143,main,negativefb,-99,hard,28,0.45033889999990606,['n'],1,right,['2'],5,0.15540610000005017,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,24,2,144,144,main,negativefb,-99,hard,28,0.6498467000000119,['n'],1,right,['2'],5,0.12394129999995585,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,25,2,145,145,main,negativefb,-99,easy,73,0.4664256999999452,['c'],1,left,['2'],5,0.16529819999993833,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,26,2,146,146,main,negativefb,-99,easy,70,0.6328818000000638,['c'],1,left,['2'],5,0.13457240000002457,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,27,2,147,147,main,negativefb,-99,easy,7,0.5848548999999821,['n'],1,right,['2'],5,0.16184290000001056,,,,,,,,16,21,Vrouw,Rechts,2,
,xotask,xotask,xotask,28,2,148,148,main,negativefb,-99,easy,73,0.6353692000000137,['c'],1,left,['2'],5,0.15510199999994256,,,,,,,,16,21,Vrouw,Rechts,2,
