starttime,task,fbtask,firsttask,withinblocktrial,block,withintasktrial,trial,running,feedback,fbscore,difflevel,reddots,rt,resp,cor,cresp,conf_press,cj,RTconf,n_xes,post1,post2,post3,post4,post5,stoptime,sub,age,gender,handedness,session,
,dotcolour,dotcolour,xotask,14,0,14,14,training,positivefb,92,easy,19,0.6501469000004363,['n'],1,right,['2'],5,0.4135827000000063,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,15,0,15,15,training,positivefb,98,easy,61,0.6489142999998876,['c'],1,left,['2'],5,0.3071265999997195,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,16,0,16,16,training,positivefb,96,average,27,0.7503041999998459,['n'],1,right,['2'],5,0.2723814000000857,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,17,0,17,17,training,positivefb,70,hard,42,0.7329438000006121,['n'],0,left,['3'],4,0.39337220000015805,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,18,0,18,18,training,positivefb,99,easy,15,0.5332496999999421,['n'],1,right,['1'],6,0.588578800000505,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,19,0,19,19,training,positivefb,94,easy,18,0.5003447999997661,['n'],1,right,['2'],5,0.35316249999959837,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,20,0,20,20,training,positivefb,97,hard,41,1.0664282000007006,['n'],0,left,['3'],4,0.23206949999985227,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,21,0,21,21,training,positivefb,97,average,26,0.5663888999997653,['n'],1,right,['3'],4,0.2960457999997743,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,22,0,22,22,training,positivefb,98,average,55,0.7000540999997611,['c'],1,left,['3'],4,0.36898399999972753,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,23,0,23,23,training,positivefb,94,hard,44,1.1662544999999227,['n'],0,left,['3'],4,0.34033610000005865,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,24,0,24,24,training,positivefb,95,easy,61,0.5670195000002423,['c'],1,left,['2'],5,0.38477720000082627,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,25,0,25,25,training,positivefb,79,hard,39,1.0179482999992615,['n'],1,right,['3'],4,0.20868020000034448,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,26,0,26,26,training,positivefb,95,easy,17,0.5665208000000348,['n'],1,right,['1'],6,0.289074399999663,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,27,0,27,27,training,positivefb,94,average,51,0.7674878999996508,['c'],1,left,['3'],4,0.33550689999992755,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,28,0,28,28,training,positivefb,88,average,29,0.633512399999745,['n'],1,right,['2'],5,0.3846813000000111,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,29,0,29,29,training,positivefb,97,average,53,0.8999998999997842,['c'],1,left,['3'],4,0.30939910000051896,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,30,0,30,30,training,positivefb,98,average,29,0.5828497000002244,['n'],1,right,['2'],5,0.31420239999988553,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,31,0,31,31,training,positivefb,70,easy,63,0.5834033999999519,['n'],0,left,['0'],1,1.1670049000003928,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,32,0,32,32,training,positivefb,95,average,53,0.9500237000002016,['c'],1,left,['2'],5,0.458443299999999,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,33,0,33,33,training,positivefb,88,hard,39,1.2497127000006003,['n'],1,right,['3'],4,0.23113379999995232,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,34,0,34,34,training,positivefb,89,average,52,0.916052700000364,['c'],1,left,['2'],5,0.39375959999961196,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,35,0,35,35,training,positivefb,96,average,53,0.9000325999995766,['c'],1,left,['2'],5,0.3346502000003966,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,36,0,36,36,training,positivefb,81,hard,44,0.8330969999997251,['n'],0,left,['2'],5,0.3996150000002672,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,37,0,37,37,training,positivefb,90,average,26,0.7995836000000054,['n'],1,right,['1'],6,0.3520760000001246,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,38,0,38,38,training,positivefb,95,average,28,0.6504869999998846,['n'],1,right,['1'],6,0.2959974000004877,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,39,0,39,39,training,positivefb,90,hard,43,1.4169358999997712,['c'],1,left,['3'],4,0.25978810000015073,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,40,0,40,40,training,positivefb,86,easy,64,0.7169150999998237,['c'],1,left,['2'],5,0.4527989999996862,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,41,0,41,41,training,positivefb,93,hard,38,1.1828822999996191,['n'],1,right,['3'],4,0.1633360999994693,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,42,0,42,42,training,positivefb,98,average,55,0.7347071999993204,['c'],1,left,['2'],5,0.2969609000001583,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,43,0,43,43,training,positivefb,96,easy,18,0.7164274999995541,['n'],1,right,['1'],6,0.2571955000003072,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,44,0,44,44,training,positivefb,98,easy,65,0.6158113000001322,['c'],1,left,['1'],6,0.3581196999994063,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,45,0,45,45,training,positivefb,96,easy,16,0.6000135000003866,['n'],1,right,['1'],6,0.29640160000053584,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,46,0,46,46,training,positivefb,94,easy,16,0.6326201000001674,['c'],0,right,['1'],6,0.3150665000002846,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,47,0,47,47,training,positivefb,50,average,27,0.6830325999999332,['c'],0,right,['0'],1,0.7880611000000499,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,48,0,48,48,training,positivefb,81,hard,37,1.266950899999756,['c'],0,right,['3'],4,0.3292393000001539,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,49,0,49,49,training,positivefb,91,hard,44,1.4655296000000817,['n'],0,left,['3'],4,0.2097961999998006,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,50,0,50,50,training,positivefb,93,hard,36,0.8658805000004577,['n'],1,right,['3'],4,0.4235635999993974,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,51,0,51,51,training,positivefb,79,hard,42,1.350105400000757,['n'],0,left,['3'],4,0.22531500000059168,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,52,0,52,52,training,positivefb,91,easy,15,0.9001786999997421,['n'],1,right,['1'],6,0.2850850000004357,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,53,0,53,53,training,positivefb,88,hard,41,0.9167680999998993,['n'],0,left,['3'],4,0.2925789999999324,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,54,0,54,54,training,positivefb,96,average,28,0.9161828000005698,['n'],1,right,['2'],5,0.31630669999958627,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,55,0,55,55,training,positivefb,72,hard,43,1.233424300000479,['n'],0,left,['2'],5,0.3430671000005532,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,56,0,56,56,training,positivefb,96,easy,16,0.732347000000118,['n'],1,right,['1'],6,0.17967189999944821,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,57,0,57,57,training,positivefb,95,hard,38,0.8010939999994662,['n'],1,right,['3'],4,0.19714550000026065,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,58,0,58,58,training,positivefb,99,easy,63,0.6336392000002888,['c'],1,left,['3'],4,0.2445383000003858,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,59,0,59,59,training,positivefb,96,hard,38,0.6503532999995514,['n'],1,right,['3'],4,0.21018110000022716,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,0,1,60,60,training,positivefb,94,easy,18,0.8177717999997185,['n'],1,right,['1'],6,0.16590159999941534,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,1,1,61,61,training,positivefb,94,hard,35,1.1508272999999463,['n'],1,right,['3'],4,0.1699060000000827,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,2,1,62,62,training,positivefb,95,average,26,0.616311400000086,['n'],1,right,['2'],5,0.25089180000031774,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,3,1,63,63,training,positivefb,98,easy,64,0.5839761000006547,['c'],1,left,['2'],5,0.28108049999991636,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,4,1,64,64,training,positivefb,74,hard,43,1.2831809999997859,['n'],0,left,['3'],4,0.2276612000005116,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,5,1,65,65,training,positivefb,96,easy,63,0.6489253999998255,['c'],1,left,['1'],6,0.44847369999934017,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,6,1,66,66,training,positivefb,96,hard,45,0.8494656000002578,['c'],1,left,['3'],4,0.21319240000048012,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,7,1,67,67,training,positivefb,92,easy,64,0.832735999999386,['c'],1,left,['2'],5,0.22834449999936623,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,8,1,68,68,training,positivefb,99,easy,61,0.9656076000001121,['c'],1,left,['3'],4,0.26134670000010374,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,9,1,69,69,training,positivefb,79,average,52,1.467476799999531,['c'],1,left,['3'],4,0.2314116000006834,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,10,1,70,70,training,positivefb,87,hard,38,1.067037199999504,['n'],1,right,['3'],4,0.2282869999999093,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,11,1,71,71,training,positivefb,95,hard,45,0.6997136999998474,['c'],1,left,['3'],4,0.2550660999995671,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,12,1,72,72,training,positivefb,95,hard,35,0.8824806000002354,['n'],1,right,['3'],4,0.242176699999618,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,13,1,73,73,training,positivefb,92,hard,43,0.8164364000003843,['n'],0,left,['3'],4,0.2800311999999394,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,14,1,74,74,training,positivefb,99,hard,36,0.6340003999994224,['n'],1,right,['2'],5,0.3235839999997552,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,15,1,75,75,training,positivefb,89,average,54,1.1328635999998369,['c'],1,left,['3'],4,0.26708099999996193,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,16,1,76,76,training,positivefb,94,average,51,0.8838847999995778,['c'],1,left,['3'],4,0.348500399999466,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,17,1,77,77,training,positivefb,99,average,25,0.6504436000004716,['n'],1,right,['3'],4,0.3001304000008531,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,18,1,78,78,training,positivefb,99,easy,16,0.49965179999981046,['n'],1,right,['1'],6,0.2682811999993646,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,19,1,79,79,training,positivefb,91,average,29,0.5662891000001764,['n'],1,right,['2'],5,0.2508842999995977,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,20,1,80,80,training,positivefb,83,average,51,0.900308700000096,['c'],1,left,['3'],4,0.18970220000028348,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,21,1,81,81,training,positivefb,91,easy,19,0.5995837999998912,['n'],1,right,['1'],6,0.19801929999994172,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,22,1,82,82,training,positivefb,98,easy,65,0.6162825999999768,['c'],1,left,['2'],5,0.262673299999733,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,23,1,83,83,training,positivefb,84,average,53,0.9168510999998034,['c'],1,left,['3'],4,0.29577320000043983,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,24,1,84,84,training,positivefb,93,hard,45,0.7346195999998599,['n'],0,left,['3'],4,0.2547690000001239,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,25,1,85,85,training,positivefb,99,average,55,0.5995444000000134,['c'],1,left,['3'],4,0.24539000000004307,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,26,1,86,86,training,positivefb,86,easy,62,0.7843087999999625,['c'],1,left,['2'],5,0.32414889999927254,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,27,1,87,87,training,positivefb,96,average,53,1.0993965000006938,['c'],1,left,['3'],4,0.24342780000006314,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,28,1,88,88,training,positivefb,96,average,25,0.6165468999997756,['n'],1,right,['1'],6,0.7143223000002763,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,29,1,89,89,training,positivefb,69,average,52,0.8502963999999338,['c'],1,left,['3'],4,0.20386779999989812,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,30,1,90,90,training,positivefb,83,average,29,0.5664108000000851,['n'],1,right,['3'],4,0.4365181000002849,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,31,1,91,91,training,positivefb,87,average,25,0.5678267999992386,['n'],1,right,['1'],6,0.261500800000249,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,32,1,92,92,training,positivefb,94,average,29,0.5158102999994298,['n'],1,right,['2'],5,0.2783262000002651,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,33,1,93,93,training,positivefb,99,easy,15,0.4825518000006923,['n'],1,right,['2'],5,0.30439489999935176,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,34,1,94,94,training,positivefb,98,hard,36,0.5839692999998078,['n'],1,right,['2'],5,0.3256550000005518,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,35,1,95,95,training,positivefb,69,hard,39,1.5172298000006776,['n'],1,right,['3'],4,0.1804513000006409,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,36,1,96,96,training,positivefb,96,hard,35,1.1489345000009052,['n'],1,right,['3'],4,0.17549890000009327,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,37,1,97,97,training,positivefb,94,hard,45,0.6001053999998476,['c'],1,left,['3'],4,0.19267459999991843,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,38,1,98,98,training,positivefb,97,easy,16,0.49975780000022496,['n'],1,right,['2'],5,0.4052357000000484,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,39,1,99,99,training,positivefb,93,easy,64,0.5506312999996226,['c'],1,left,['2'],5,0.23918940000021394,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,40,1,100,100,training,positivefb,87,average,55,0.8153525000006994,['c'],1,left,['3'],4,0.25311450000026525,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,41,1,101,101,training,positivefb,98,average,28,0.6152635999997074,['n'],1,right,['2'],5,0.25924510000004375,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,42,1,102,102,training,positivefb,98,easy,63,1.116814400000294,['c'],1,left,['1'],6,0.5647798999998486,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,43,1,103,103,training,positivefb,84,hard,42,0.816330999999991,['n'],0,left,['3'],4,0.22927509999954054,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,44,1,104,104,training,positivefb,90,hard,36,0.6664500000006228,['n'],1,right,['3'],4,0.3063807000007728,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,45,1,105,105,training,positivefb,88,easy,19,0.7824563999993188,['n'],1,right,['2'],5,0.35069930000008753,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,46,1,106,106,training,positivefb,85,easy,18,0.5500703999996404,['n'],1,right,['1'],6,0.27494230000047537,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,47,1,107,107,training,positivefb,96,easy,61,0.5333338999998887,['c'],1,left,['2'],5,0.27492419999998674,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,48,1,108,108,training,positivefb,94,hard,37,0.565883300000678,['n'],1,right,['2'],5,0.33778089999941585,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,49,1,109,109,training,positivefb,96,easy,19,0.5654051000001346,['n'],1,right,['1'],6,0.2542732000001706,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,50,1,110,110,training,positivefb,94,easy,63,0.6002326999996512,['c'],1,left,['2'],5,0.3074218000001565,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,51,1,111,111,training,positivefb,98,easy,18,0.5829442999993262,['n'],1,right,['2'],5,0.27230880000024626,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,52,1,112,112,training,positivefb,99,average,29,0.5499487999995836,['n'],1,right,['1'],6,0.24859839999953692,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,53,1,113,113,training,positivefb,73,hard,41,0.9844217999998364,['n'],0,left,['2'],5,0.343529299999318,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,54,1,114,114,training,positivefb,88,hard,35,0.9326975000003586,['n'],1,right,['3'],4,0.1564304000003176,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,55,1,115,115,training,positivefb,84,average,29,0.583491000000322,['n'],1,right,['3'],4,0.2474512999997387,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,56,1,116,116,training,positivefb,96,hard,45,0.9162993999998434,['c'],1,left,['3'],4,0.18562780000047496,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,57,1,117,117,training,positivefb,82,hard,45,1.149293899999975,['n'],0,left,['3'],4,0.1235897999995359,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,58,1,118,118,training,positivefb,72,average,51,0.9487811000008151,['n'],0,left,['3'],4,0.1526995000003808,,,,,,,,22,20,Vrouw,Rechts,2,
,dotcolour,dotcolour,xotask,59,1,119,119,training,positivefb,99,easy,19,0.6330926999999065,['n'],1,right,['1'],6,0.21024390000002313,,,,,,,,22,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,0,2,120,120,main,positivefb,-99,easy,,1.1344745000005787,['n'],1,right,['2'],5,0.7235119999995732,6,,,,,,,22,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,1,2,121,121,main,positivefb,-99,easy,,0.8494069999997009,['n'],1,right,['2'],5,0.16604349999943224,7,,,,,,,22,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,2,2,122,122,main,positivefb,-99,hard,,1.135131399999409,['c'],0,right,['2'],5,0.3142477000001236,25,,,,,,,22,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,3,2,123,123,main,positivefb,-99,hard,,1.2335624000006646,['c'],1,left,['3'],4,0.2301063000004433,50,,,,,,,22,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,4,2,124,124,main,positivefb,-99,average,,0.7671925000004194,['c'],1,left,['1'],6,0.3120838000004369,61,,,,,,,22,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,5,2,125,125,main,positivefb,-99,average,,0.7843954999998459,['c'],1,left,['2'],5,0.38820750000013504,62,,,,,,,22,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,6,2,126,126,main,positivefb,-99,hard,,1.7352621,['n'],0,left,['3'],4,0.12897940000038943,51,,,,,,,22,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,7,2,127,127,main,positivefb,-99,average,,0.7845231999999669,['c'],1,left,['2'],5,0.3089635999995153,64,,,,,,,22,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,8,2,128,128,main,positivefb,-99,hard,,0.9170557999996163,['c'],1,left,['3'],4,0.3336632999998983,53,,,,,,,22,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,9,2,129,129,main,positivefb,-99,average,,1.1334376999993765,['c'],1,left,['3'],4,0.33188109999991866,60,,,,,,,22,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,10,2,130,130,main,positivefb,-99,easy,,0.9331877999993594,['c'],1,left,['2'],5,0.33785209999950894,71,,,,,,,22,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,11,2,131,131,main,positivefb,-99,hard,,1.199874899999486,['c'],0,right,['3'],4,0.2777893000002223,28,,,,,,,22,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,12,2,132,132,main,positivefb,-99,easy,,0.717140499999914,['c'],1,left,['2'],5,0.33474670000032347,74,,,,,,,22,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,13,2,133,133,main,positivefb,-99,hard,,0.5347351999998864,['n'],1,right,['3'],4,0.3327761999998984,28,,,,,,,22,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,14,2,134,134,main,positivefb,-99,hard,,0.8169841999997516,['c'],1,left,['2'],5,0.3196448999997301,54,,,,,,,22,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,15,2,135,135,main,positivefb,-99,average,,0.6684263999995892,['c'],1,left,['3'],4,0.36965260000033595,60,,,,,,,22,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,16,2,136,136,main,positivefb,-99,average,,0.5845337999999174,['n'],1,right,['3'],4,0.35612960000071325,19,,,,,,,22,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,17,2,137,137,main,positivefb,-99,easy,,0.4668062999999165,['n'],1,right,['2'],5,0.3072565000002214,7,,,,,,,22,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,18,2,138,138,main,positivefb,-99,hard,,0.6673654000005627,['c'],1,left,['2'],5,0.3174545000001672,52,,,,,,,22,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,19,2,139,139,main,positivefb,-99,hard,,0.7170994999996765,['c'],1,left,['2'],5,0.38085880000016914,52,,,,,,,22,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,20,2,140,140,main,positivefb,-99,hard,,0.6335552999998981,['c'],1,left,['2'],5,0.3977033000001029,53,,,,,,,22,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,21,2,141,141,main,positivefb,-99,average,,0.7004282999996576,['c'],1,left,['2'],5,0.403121999999712,63,,,,,,,22,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,22,2,142,142,main,positivefb,-99,easy,,0.6172715000002427,['n'],1,right,['3'],4,0.33028790000025765,9,,,,,,,22,20,Vrouw,Rechts,2,
,xotask,dotcolour,xotask,23,2,143,143,main,positivefb,-99,easy,,0.5670690999995713,['c'],1,left,['2'],5,0.3119243999999526,74,,,,,,,22,20,Vrouw,Rechts,2,
