starttime,task,fbtask,firsttask,withinblocktrial,block,withintasktrial,trial,running,feedback,fbscore,difflevel,reddots,rt,resp,cor,cresp,conf_press,cj,RTconf,n_xes,stoptime,sub,age,gender,handedness,session,
,dotcolour,dotcolour,dotcolour,46,0,46,46,training,negativefb,68,easy,61,1.3844558000000688,['c'],1,left,['2'],5,0.9011548000003131,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,47,0,47,47,training,negativefb,73,easy,61,1.266337300000032,['c'],1,left,['1'],6,0.33451930000001084,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,48,0,48,48,training,negativefb,84,hard,35,0.8496353999998973,['n'],1,right,['3'],4,0.9030796000001828,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,49,0,49,49,training,negativefb,56,hard,45,1.399557900000218,['n'],0,left,['8'],3,1.2513159000000087,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,50,0,50,50,training,negativefb,22,hard,45,1.216602899999998,['n'],0,left,['2'],5,0.4166212000000087,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,51,0,51,51,training,negativefb,62,hard,41,0.9494140000001607,['n'],0,left,['2'],5,0.6899553000002925,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,52,0,52,52,training,negativefb,88,easy,15,0.8833444000001691,['n'],1,right,['1'],6,0.4511978000000454,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,53,0,53,53,training,negativefb,81,average,53,1.400833700000021,['c'],1,left,['8'],3,0.8653517999996438,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,54,0,54,54,training,negativefb,78,hard,35,1.4829396000000088,['n'],1,right,['3'],4,1.451238199999807,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,55,0,55,55,training,negativefb,31,average,53,1.61668839999993,['n'],0,left,['8'],3,0.8239694999997482,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,56,0,56,56,training,negativefb,66,easy,15,0.8829028999998627,['n'],1,right,['1'],6,0.36374360000036177,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,57,0,57,57,training,negativefb,81,easy,17,0.867749300000014,['n'],1,right,['1'],6,0.259203399999933,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,58,0,58,58,training,negativefb,55,hard,35,0.9330653000001803,['n'],1,right,['2'],5,0.532077500000014,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,59,0,59,59,training,negativefb,65,easy,17,0.7495371999998497,['n'],1,right,['1'],6,0.2646128999999746,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,0,1,60,60,training,negativefb,60,average,27,0.9331644999997479,['n'],1,right,['2'],5,0.7359759999999369,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,1,1,61,61,training,negativefb,44,easy,16,0.8002393000001575,['n'],1,right,['1'],6,0.24292229999991832,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,2,1,62,62,training,negativefb,96,hard,35,0.7331923000001552,['n'],1,right,['2'],5,0.6599962000000232,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,3,1,63,63,training,negativefb,79,easy,18,0.8326713000001291,['n'],1,right,['1'],6,0.3047219000000041,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,4,1,64,64,training,negativefb,46,hard,38,0.9001027999997859,['n'],1,right,['3'],4,0.7607646999999815,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,5,1,65,65,training,negativefb,75,average,26,0.7502425000002404,['n'],1,right,['2'],5,0.65275580000025,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,6,1,66,66,training,negativefb,53,average,27,0.8335577999996531,['n'],1,right,['1'],6,0.28936009999961243,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,7,1,67,67,training,negativefb,88,average,55,1.216735499999686,['c'],1,left,['2'],5,0.685443899999882,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,8,1,68,68,training,negativefb,71,easy,65,1.766850599999998,['c'],1,left,['1'],6,1.0593651000003774,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,9,1,69,69,training,negativefb,87,easy,19,0.7342432000000372,['n'],1,right,['1'],6,1.1880533000003197,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,10,1,70,70,training,negativefb,82,easy,64,1.2849011999996947,['c'],1,left,['1'],6,0.36904309999999896,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,11,1,71,71,training,negativefb,58,average,51,1.0832312999996248,['c'],1,left,['1'],6,0.46314810000012585,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,12,1,72,72,training,negativefb,68,hard,44,2.1506664999997156,['c'],1,left,['3'],4,0.5034596999998939,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,13,1,73,73,training,negativefb,85,easy,15,1.2172974000000067,['n'],1,right,['1'],6,0.850466200000028,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,14,1,74,74,training,negativefb,70,average,53,1.3672985000002882,['c'],1,left,['1'],6,0.3773833000000195,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,15,1,75,75,training,negativefb,54,average,54,1.132417499999974,['c'],1,left,['2'],5,0.6300750000000335,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,16,1,76,76,training,negativefb,83,easy,64,1.6831271999999444,['c'],1,left,['1'],6,0.8098841000000903,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,17,1,77,77,training,negativefb,47,hard,45,2.5004932000001645,['n'],0,left,['8'],3,0.69328059999998,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,18,1,78,78,training,negativefb,83,average,53,1.7001969000002646,['c'],1,left,['1'],6,0.3664341000003333,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,19,1,79,79,training,negativefb,72,easy,63,0.8501863000001322,['c'],1,left,['1'],6,0.33377810000001773,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,20,1,80,80,training,negativefb,86,hard,35,1.133423700000094,['n'],1,right,['1'],6,1.2906370000000607,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,21,1,81,81,training,negativefb,78,average,29,0.9336253999999826,['n'],1,right,['2'],5,0.7541237000000365,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,22,1,82,82,training,negativefb,36,hard,35,1.0835104000002502,['n'],1,right,['2'],5,1.2973038999998607,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,23,1,83,83,training,negativefb,60,hard,38,1.482997499999783,['n'],1,right,['2'],5,0.47438259999989896,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,24,1,84,84,training,negativefb,10,hard,41,0.8658854999998766,['n'],0,left,['2'],5,0.7168424999999843,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,25,1,85,85,training,negativefb,57,hard,42,1.549976699999661,['c'],1,left,['2'],5,0.4343418999997084,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,26,1,86,86,training,negativefb,76,average,26,1.0180500000001302,['n'],1,right,['1'],6,0.9046011000000362,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,27,1,87,87,training,negativefb,38,average,26,1.2327150999999503,['c'],0,right,['1'],6,0.5308201000002555,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,28,1,88,88,training,negativefb,79,average,26,1.433972199999971,['n'],1,right,['1'],6,0.33242280000013125,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,29,1,89,89,training,negativefb,63,easy,17,0.8828361000000768,['n'],1,right,['1'],6,0.26828230000000985,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,30,1,90,90,training,negativefb,81,easy,19,0.7662624999998116,['n'],1,right,['1'],6,0.24334099999987302,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,31,1,91,91,training,negativefb,47,easy,18,0.934171900000365,['n'],1,right,['1'],6,0.21273340000016105,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,32,1,92,92,training,negativefb,63,average,51,1.1501972000000933,['c'],1,left,['2'],5,0.41430910000008225,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,33,1,93,93,training,negativefb,80,hard,42,1.751420500000222,['c'],1,left,['3'],4,0.32809180000003835,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,34,1,94,94,training,negativefb,77,hard,38,0.8672351999998682,['n'],1,right,['2'],5,0.38432719999991605,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,35,1,95,95,training,negativefb,78,hard,43,0.8669362000000547,['n'],0,left,['8'],3,0.5345456000000013,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,36,1,96,96,training,negativefb,55,hard,45,1.6004284000000553,['n'],0,left,['3'],4,0.41750320000028296,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,37,1,97,97,training,negativefb,41,hard,44,0.9680927999997948,['n'],0,left,['1'],6,0.305677199999991,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,38,1,98,98,training,negativefb,77,average,26,0.9495268999999098,['n'],1,right,['1'],6,0.26396180000028835,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,39,1,99,99,training,negativefb,86,average,26,1.866271500000039,['n'],1,right,['1'],6,0.6193897000002835,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,40,1,100,100,training,negativefb,55,hard,37,1.8500190999998267,['c'],0,right,['3'],4,0.8403441000000385,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,41,1,101,101,training,negativefb,28,hard,35,2.4675352999997813,['n'],1,right,['3'],4,1.0122246999999334,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,42,1,102,102,training,negativefb,83,easy,64,1.0346597999996447,['c'],1,left,['1'],6,0.2997110999999677,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,43,1,103,103,training,negativefb,81,easy,16,0.8328209999999672,['n'],1,right,['1'],6,0.5260017000000516,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,44,1,104,104,training,negativefb,53,hard,44,2.1332744000001185,['n'],0,left,['3'],4,0.6115428000002794,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,45,1,105,105,training,negativefb,64,easy,18,2.1166416000000936,['n'],1,right,['1'],6,0.5510319999998501,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,46,1,106,106,training,negativefb,67,hard,39,2.735032499999761,['n'],1,right,['3'],4,0.9157141000000593,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,47,1,107,107,training,negativefb,44,average,53,1.683469900000091,['c'],1,left,['1'],6,0.2836287000000084,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,48,1,108,108,training,negativefb,91,easy,61,1.0680876000001263,['c'],1,left,['1'],6,0.3093576999999641,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,49,1,109,109,training,negativefb,91,easy,63,0.7500672999999551,['c'],1,left,['1'],6,0.2683231999999407,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,50,1,110,110,training,negativefb,17,average,55,0.816552799999954,['n'],0,left,['8'],3,0.7285550999999941,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,51,1,111,111,training,negativefb,74,hard,35,2.7168501999999535,['n'],1,right,['2'],5,0.4950655000002371,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,52,1,112,112,training,negativefb,81,easy,63,1.9345558999998502,['c'],1,left,['1'],6,0.39830639999991035,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,53,1,113,113,training,negativefb,65,easy,19,1.1504978000002666,['n'],1,right,['1'],6,0.37621979999994437,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,54,1,114,114,training,negativefb,63,hard,45,1.417077000000063,['c'],1,left,['1'],6,0.2892016999999214,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,55,1,115,115,training,negativefb,84,average,29,1.900371300000188,['n'],1,right,['3'],4,0.2503583999996408,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,56,1,116,116,training,negativefb,61,average,55,2.049883300000147,['c'],1,left,['1'],6,0.4134976000000279,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,57,1,117,117,training,negativefb,58,easy,61,0.9338096999999834,['c'],1,left,['1'],6,0.2724897000002784,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,58,1,118,118,training,negativefb,58,average,52,1.5662600000000566,['c'],1,left,['1'],6,0.2952983000000131,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,59,1,119,119,training,negativefb,78,easy,62,1.1500929000003453,['c'],1,left,['1'],6,0.3174152999999933,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,0,2,120,120,main,negativefb,-99,average,51,2.933338400000139,['c'],1,left,['1'],6,0.6738368000001174,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,1,2,121,121,main,negativefb,-99,hard,41,0.9850921000002018,['n'],0,left,['1'],6,1.032501400000001,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,2,2,122,122,main,negativefb,-99,easy,19,0.9844694999997046,['n'],1,right,['1'],6,0.5848747000000003,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,3,2,123,123,main,negativefb,-99,hard,37,1.5844773000003443,['n'],1,right,['1'],6,0.2983867000002647,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,4,2,124,124,main,negativefb,-99,hard,38,1.3509672000000137,['n'],1,right,['1'],6,0.17695249999997031,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,5,2,125,125,main,negativefb,-99,average,55,0.8674187999999958,['c'],1,left,['1'],6,0.21639060000006793,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,6,2,126,126,main,negativefb,-99,easy,63,0.9515473999999813,['c'],1,left,['1'],6,0.19440899999972316,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,7,2,127,127,main,negativefb,-99,hard,45,3.1003287999997156,['c'],1,left,['3'],4,0.5924683999996887,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,8,2,128,128,main,negativefb,-99,average,54,2.467591900000116,['c'],1,left,['1'],6,0.32705570000007356,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,9,2,129,129,main,negativefb,-99,average,29,0.9500877000000401,['n'],1,right,['2'],5,0.924272899999778,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,10,2,130,130,main,negativefb,-99,hard,39,1.701369099999738,['n'],1,right,['2'],5,0.3241862999998375,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,11,2,131,131,main,negativefb,-99,easy,63,1.9836075999996865,['c'],1,left,['1'],6,0.7606644000002234,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,12,2,132,132,main,negativefb,-99,easy,65,0.9176062000001366,['c'],1,left,['1'],6,0.3034364000000096,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,13,2,133,133,main,negativefb,-99,average,55,0.8840218999998797,['c'],1,left,['1'],6,0.2814415000002555,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,14,2,134,134,main,negativefb,-99,average,28,0.9339632999999594,['n'],1,right,['1'],6,0.36893359999976383,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,15,2,135,135,main,negativefb,-99,easy,17,0.8844675000000279,['n'],1,right,['1'],6,0.6229014999998981,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,16,2,136,136,main,negativefb,-99,hard,38,2.0838371999998344,['c'],0,right,['3'],4,0.788627599999927,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,17,2,137,137,main,negativefb,-99,average,28,0.7848297999998977,['n'],1,right,['2'],5,1.0058672000000115,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,18,2,138,138,main,negativefb,-99,easy,18,1.1171001999996406,['n'],1,right,['2'],5,0.5945263999997223,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,19,2,139,139,main,negativefb,-99,easy,17,0.7499195000000327,['n'],1,right,['1'],6,0.3732614000000467,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,20,2,140,140,main,negativefb,-99,hard,44,1.5674552000000403,['c'],1,left,['3'],4,0.7685696999997162,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,21,2,141,141,main,negativefb,-99,hard,45,1.2519578000001275,['c'],1,left,['3'],4,0.3450394999999844,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,22,2,142,142,main,negativefb,-99,average,51,1.0355751000001874,['c'],1,left,['3'],4,0.682724600000256,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,23,2,143,143,main,negativefb,-99,hard,44,0.9338637999999264,['n'],0,left,['3'],4,0.34686439999995855,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,24,2,144,144,main,negativefb,-99,average,55,1.351246700000047,['c'],1,left,['2'],5,0.5839571000001342,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,25,2,145,145,main,negativefb,-99,easy,62,0.8672706000002108,['c'],1,left,['2'],5,0.23866409999982352,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,26,2,146,146,main,negativefb,-99,hard,45,1.6174934000000576,['c'],1,left,['2'],5,0.4849616999999853,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,27,2,147,147,main,negativefb,-99,average,26,0.8683430999999473,['n'],1,right,['2'],5,0.25588639999978113,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,28,2,148,148,main,negativefb,-99,easy,15,1.300819500000216,['n'],1,right,['1'],6,0.9147568000003048,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,29,2,149,149,main,negativefb,-99,average,28,0.750517100000252,['n'],1,right,['1'],6,0.23279509999974834,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,30,2,150,150,main,negativefb,-99,hard,42,1.884669400000348,['c'],1,left,['1'],6,0.300774199999978,,,39,31,Vrouw,Links,1,
,dotcolour,dotcolour,dotcolour,31,2,151,151,main,negativefb,-99,easy,65,1.4003673000001982,['c'],1,left,['1'],6,0.2257564999999886,,,39,31,Vrouw,Links,1,
