starttime,task,fbtask,firsttask,withinblocktrial,block,withintasktrial,trial,running,feedback,fbscore,difflevel,reddots,rt,resp,cor,cresp,conf_press,cj,RTconf,n_xes,stoptime,sub,age,gender,handedness,session,
,dotcolour,dotcolour,xotask,11,0,11,11,training,positivefb,60,average,54,1.5832903000000442,['c'],1,left,['1'],6,0.8904436999999916,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,12,0,12,12,training,positivefb,93,average,28,2.450018899999918,['n'],1,right,['3'],4,1.29348159999995,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,13,0,13,13,training,positivefb,82,easy,16,1.7832365000000436,['n'],1,right,['2'],5,1.0747208999999884,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,14,0,14,14,training,positivefb,83,easy,65,1.651229599999965,['c'],1,left,['1'],6,1.109589700000015,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,15,0,15,15,training,positivefb,62,hard,35,2.483357500000011,['c'],0,right,['3'],4,1.2791733999999906,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,16,0,16,16,training,positivefb,90,easy,19,1.9182673999999906,['n'],1,right,['3'],4,1.1276995000000625,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,17,0,17,17,training,positivefb,94,average,55,1.4830976000000646,['c'],1,left,['2'],5,0.7358975000000783,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,18,0,18,18,training,positivefb,73,hard,42,2.217871700000046,['n'],0,left,['3'],4,0.8499763000000939,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,19,0,19,19,training,positivefb,72,hard,45,2.549797699999999,['n'],0,left,['3'],4,1.4978592999999591,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,20,0,20,20,training,positivefb,82,hard,43,2.784173199999941,['n'],0,left,['3'],4,1.2319559999999683,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,21,0,21,21,training,positivefb,62,hard,39,2.9317208999999593,['c'],0,right,['3'],4,0.6972051999999849,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,22,0,22,22,training,positivefb,57,average,29,1.4342304000000468,['n'],1,right,['2'],5,1.4931685000000243,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,23,0,23,23,training,positivefb,84,average,25,2.4994395999999597,['n'],1,right,['3'],4,0.7971407999999656,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,24,0,24,24,training,positivefb,92,average,28,1.851648100000034,['n'],1,right,['2'],5,0.8198545000000195,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,25,0,25,25,training,positivefb,99,average,25,1.3329923000000008,['n'],1,right,['1'],6,1.0620384000000058,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,26,0,26,26,training,positivefb,63,average,29,2.1332181999999875,['n'],1,right,['1'],6,1.7505556999999499,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,27,0,27,27,training,positivefb,98,easy,61,1.3336091000001034,['c'],1,left,['1'],6,1.091821600000003,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,28,0,28,28,training,positivefb,95,easy,62,1.1493472999999312,['c'],1,left,['1'],6,0.4588563999999451,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,29,0,29,29,training,positivefb,44,hard,35,1.3162487999999257,['n'],1,right,['2'],5,1.5634816000000455,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,30,0,30,30,training,positivefb,77,easy,16,1.3494421999999986,['n'],1,right,['2'],5,0.8076480000000856,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,31,0,31,31,training,positivefb,98,easy,18,1.250906299999997,['n'],1,right,['1'],6,0.4626690000000053,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,32,0,32,32,training,positivefb,99,easy,61,1.1005440000000135,['c'],1,left,['1'],6,0.39273900000000594,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,33,0,33,33,training,positivefb,53,hard,39,1.7323129000000108,['c'],0,right,['2'],5,0.6594657000000552,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,34,0,34,34,training,positivefb,71,average,51,1.333112099999994,['c'],1,left,['1'],6,0.8760698999999477,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,35,0,35,35,training,positivefb,95,easy,63,1.2823915999999826,['c'],1,left,['1'],6,0.6070949999999584,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,36,0,36,36,training,positivefb,89,average,28,1.6992865000000847,['n'],1,right,['2'],5,1.938505599999985,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,37,0,37,37,training,positivefb,82,average,53,1.3182182000000466,['c'],1,left,['2'],5,1.0563044000000446,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,38,0,38,38,training,positivefb,95,average,51,1.2837504000000308,['c'],1,left,['3'],4,0.6834552999999914,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,39,0,39,39,training,positivefb,98,hard,44,2.200083800000016,['c'],1,left,['3'],4,0.8000690999999733,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,40,0,40,40,training,positivefb,99,average,55,1.1318354,['c'],1,left,['2'],5,1.9237428999999793,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,41,0,41,41,training,positivefb,63,hard,38,1.351127500000075,['n'],1,right,['3'],4,1.2484461999999894,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,42,0,42,42,training,positivefb,99,easy,18,1.182225600000038,['n'],1,right,['1'],6,1.2001940000000104,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,43,0,43,43,training,positivefb,92,easy,17,1.1167939999999135,['n'],1,right,['1'],6,0.4914783000000398,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,44,0,44,44,training,positivefb,73,hard,39,4.266960199999971,['n'],1,right,['3'],4,0.6614806000000044,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,45,0,45,45,training,positivefb,81,hard,45,1.8504198000000542,['n'],0,left,['3'],4,0.5056888999999956,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,46,0,46,46,training,positivefb,99,easy,16,1.0496941999999763,['n'],1,right,['2'],5,0.6271781000000374,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,47,0,47,47,training,positivefb,79,average,26,1.04971670000009,['n'],1,right,['1'],6,0.4974554000000353,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,48,0,48,48,training,positivefb,59,hard,37,3.6165498999999954,['n'],1,right,['3'],4,0.6203004000000192,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,49,0,49,49,training,positivefb,89,hard,37,2.266124800000057,['n'],1,right,['3'],4,0.3138528000000633,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,50,0,50,50,training,positivefb,76,average,53,1.2168658000000505,['c'],1,left,['2'],5,1.0531623999997919,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,51,0,51,51,training,positivefb,73,hard,42,1.733022199999823,['n'],0,left,['3'],4,0.3417544999999791,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,52,0,52,52,training,positivefb,70,hard,44,3.3171621000001323,['n'],0,left,['3'],4,0.651914300000044,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,53,0,53,53,training,positivefb,97,easy,15,1.0164674999998624,['n'],1,right,['2'],5,0.9850719000000936,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,54,0,54,54,training,positivefb,90,average,26,1.4168732999999065,['n'],1,right,['2'],5,0.4174373000000742,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,55,0,55,55,training,positivefb,87,easy,63,1.0500378000001547,['n'],0,left,['1'],6,0.35861210000007304,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,56,0,56,56,training,positivefb,84,hard,42,3.9676630999999816,['c'],1,left,['8'],3,1.6906721000000289,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,57,0,57,57,training,positivefb,93,easy,17,1.5831349000000046,['n'],1,right,['1'],6,0.8959585000000061,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,58,0,58,58,training,positivefb,98,average,55,4.315708099999938,['c'],1,left,['8'],3,3.4310998000000836,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,59,0,59,59,training,positivefb,88,easy,63,1.7501559999998335,['c'],1,left,['1'],6,0.58467359999986,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,0,1,60,60,training,positivefb,82,hard,37,5.2341731999999865,['c'],0,right,['3'],4,1.0949333000000934,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,1,1,61,61,training,positivefb,98,easy,62,2.0175940999999966,['c'],1,left,['1'],6,1.1635191000000304,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,2,1,62,62,training,positivefb,80,hard,42,3.0835830999999416,['n'],0,left,['2'],5,0.9626008000000184,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,3,1,63,63,training,positivefb,94,hard,44,1.733577799999921,['c'],1,left,['2'],5,1.2547902999999678,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,4,1,64,64,training,positivefb,90,easy,62,1.3845037999999477,['c'],1,left,['1'],6,0.4934822999998687,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,5,1,65,65,training,positivefb,94,easy,17,1.3656519000001026,['n'],1,right,['1'],6,0.6595251999999618,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,6,1,66,66,training,positivefb,76,hard,42,2.799251599999934,['n'],0,left,['3'],4,0.8895764000001236,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,7,1,67,67,training,positivefb,92,average,26,2.250067299999955,['n'],1,right,['2'],5,1.077215699999897,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,8,1,68,68,training,positivefb,94,average,26,0.9827287000000524,['n'],1,right,['1'],6,1.0828383000000485,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,9,1,69,69,training,positivefb,74,hard,42,1.9653771000000688,['n'],0,left,['2'],5,0.42442380000011326,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,10,1,70,70,training,positivefb,79,hard,43,1.8495597000000998,['n'],0,left,['2'],5,1.1347733000000062,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,11,1,71,71,training,positivefb,89,average,52,1.6843165000000226,['c'],1,left,['1'],6,0.6777019000001019,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,12,1,72,72,training,positivefb,96,average,29,1.7000808000000234,['n'],1,right,['2'],5,0.9911496999998235,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,13,1,73,73,training,positivefb,86,easy,19,1.133936100000028,['n'],1,right,['1'],6,0.35517879999997604,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,14,1,74,74,training,positivefb,83,hard,38,1.7167199000000437,['n'],1,right,['2'],5,0.5041129000001092,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,15,1,75,75,training,positivefb,65,average,53,1.59998429999996,['c'],1,left,['2'],5,1.667558999999983,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,16,1,76,76,training,positivefb,91,easy,64,1.7835998999998992,['c'],1,left,['2'],5,1.51488489999997,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,17,1,77,77,training,positivefb,94,average,54,1.5828891000001022,['c'],1,left,['2'],5,0.43036499999993794,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,18,1,78,78,training,positivefb,87,average,28,1.617304699999977,['n'],1,right,['2'],5,3.5419965000000957,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,19,1,79,79,training,positivefb,97,easy,63,1.500438400000121,['c'],1,left,['1'],6,0.4280604000000494,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,20,1,80,80,training,positivefb,94,hard,37,1.9676595000000816,['n'],1,right,['3'],4,1.8043614000000616,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,21,1,81,81,training,positivefb,30,easy,62,2.9165806000000885,['n'],0,left,['3'],4,1.1926386000000093,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,22,1,82,82,training,positivefb,95,hard,37,2.3326907999999094,['n'],1,right,['2'],5,1.31493260000002,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,23,1,83,83,training,positivefb,71,average,28,4.583307600000126,['n'],1,right,['3'],4,1.5514851999998882,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,24,1,84,84,training,positivefb,66,hard,45,3.8342695999999705,['n'],0,left,['3'],4,0.32053480000013224,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,25,1,85,85,training,positivefb,98,average,51,2.981907999999976,['c'],1,left,['2'],5,0.9891886000000341,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,26,1,86,86,training,positivefb,87,hard,36,1.1835424999999304,['n'],1,right,['2'],5,0.5017117999998391,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,27,1,87,87,training,positivefb,84,hard,38,1.8500765000001138,['n'],1,right,['3'],4,0.42404689999989387,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,28,1,88,88,training,positivefb,93,hard,38,1.5996056999999837,['n'],1,right,['3'],4,0.3916452000000845,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,29,1,89,89,training,positivefb,99,easy,19,1.9669695000000047,['n'],1,right,['2'],5,0.8253045999999813,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,30,1,90,90,training,positivefb,94,average,54,1.2832491000001482,['c'],1,left,['2'],5,0.34980570000016087,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,31,1,91,91,training,positivefb,92,hard,38,1.7338638999999603,['n'],1,right,['3'],4,0.5301972000002024,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,32,1,92,92,training,positivefb,86,hard,37,1.633274799999981,['n'],1,right,['3'],4,0.29982049999989613,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,33,1,93,93,training,positivefb,85,average,28,1.9499130000001514,['n'],1,right,['3'],4,0.3066908999999214,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,34,1,94,94,training,positivefb,87,average,55,1.7671549000001505,['c'],1,left,['2'],5,0.3278534999999465,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,35,1,95,95,training,positivefb,98,easy,16,1.1334882999999536,['n'],1,right,['1'],6,0.32516340000006494,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,36,1,96,96,training,positivefb,60,hard,41,3.9836589999999887,['n'],0,left,['2'],5,0.7940819999998894,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,37,1,97,97,training,positivefb,88,average,52,2.800866600000063,['c'],1,left,['2'],5,0.37888550000002397,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,38,1,98,98,training,positivefb,88,average,26,1.6994723999998769,['n'],1,right,['2'],5,0.7123189000001275,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,39,1,99,99,training,positivefb,99,easy,16,1.1668423000000985,['n'],1,right,['1'],6,0.45294300000000476,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,40,1,100,100,training,positivefb,94,easy,16,1.199900800000023,['n'],1,right,['1'],6,0.5150254000000132,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,41,1,101,101,training,positivefb,70,average,27,1.733284299999923,['n'],1,right,['1'],6,0.3775543000001562,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,42,1,102,102,training,positivefb,87,average,53,0.9998339000001124,['c'],1,left,['2'],5,0.7873078999998597,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,43,1,103,103,training,positivefb,34,hard,41,4.533821500000158,['n'],0,left,['8'],3,0.8139998000001469,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,44,1,104,104,training,positivefb,44,average,29,3.367607399999997,['c'],0,right,['3'],4,3.104058699999996,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,45,1,105,105,training,positivefb,89,easy,61,1.7666085000000749,['c'],1,left,['2'],5,0.4609032999999272,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,46,1,106,106,training,positivefb,97,easy,62,1.1494560999999521,['c'],1,left,['2'],5,0.3970319999998537,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,47,1,107,107,training,positivefb,99,easy,15,1.5179815999999846,['n'],1,right,['2'],5,1.0814033999999992,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,48,1,108,108,training,positivefb,92,hard,42,1.534173699999883,['c'],1,left,['2'],5,0.9375222999999551,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,49,1,109,109,training,positivefb,93,average,52,0.8493481000000429,['c'],1,left,['2'],5,0.3697660000000269,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,50,1,110,110,training,positivefb,86,average,54,0.7653933000001416,['c'],1,left,['2'],5,0.34022410000011405,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,51,1,111,111,training,positivefb,98,easy,19,0.9495014999999967,['n'],1,right,['8'],3,0.3605853000001389,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,52,1,112,112,training,positivefb,72,easy,15,3.583806900000127,['n'],1,right,['1'],6,0.45199830000001384,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,53,1,113,113,training,positivefb,92,easy,62,1.083897400000069,['c'],1,left,['1'],6,0.7186212999999952,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,54,1,114,114,training,positivefb,89,hard,41,1.3318644000000859,['n'],0,left,['3'],4,0.35614350000014383,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,55,1,115,115,training,positivefb,99,easy,61,1.4654360000001816,['c'],1,left,['1'],6,0.6282229999999345,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,56,1,116,116,training,positivefb,49,hard,38,2.799246099999891,['n'],1,right,['3'],4,2.539806100000078,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,57,1,117,117,training,positivefb,100,easy,18,2.016793000000007,['n'],1,right,['2'],5,3.469267299999956,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,58,1,118,118,training,positivefb,93,easy,64,2.584303699999964,['c'],1,left,['1'],6,0.7385718000000452,,,36,19,Vrouw,Links,1,
,dotcolour,dotcolour,xotask,59,1,119,119,training,positivefb,91,average,26,1.6333170000000337,['n'],1,right,['2'],5,0.6035870000000614,,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,0,2,120,120,main,positivefb,-99,easy,,2.317021600000089,['n'],1,right,['3'],4,1.6975403999999799,6,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,1,2,121,121,main,positivefb,-99,hard,,3.199669399999948,['c'],1,left,['2'],5,1.8148449000000255,52,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,2,2,122,122,main,positivefb,-99,easy,,1.6167871000000105,['n'],1,right,['2'],5,1.5110950000000685,5,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,3,2,123,123,main,positivefb,-99,hard,,2.733868100000109,['c'],1,left,['8'],3,0.9345384999999169,53,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,4,2,124,124,main,positivefb,-99,average,,1.550130500000023,['n'],1,right,['3'],4,1.8837968999998793,18,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,5,2,125,125,main,positivefb,-99,easy,,2.200029500000028,['c'],1,left,['1'],6,1.0819512999999006,72,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,6,2,126,126,main,positivefb,-99,average,,1.6333180999999968,['c'],1,left,['2'],5,0.6140333000000737,60,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,7,2,127,127,main,positivefb,-99,average,,1.1667750000001433,['c'],1,left,['2'],5,1.1913197000001219,60,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,8,2,128,128,main,positivefb,-99,easy,,1.4172681000000011,['n'],1,right,['1'],6,1.263987199999974,9,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,9,2,129,129,main,positivefb,-99,easy,,1.7506793000000016,['c'],1,left,['1'],6,1.2810930999999073,70,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,10,2,130,130,main,positivefb,-99,average,,1.650436099999979,['n'],1,right,['3'],4,1.58899150000002,17,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,11,2,131,131,main,positivefb,-99,easy,,1.2839196999998421,['c'],1,left,['2'],5,1.6676158000000214,71,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,12,2,132,132,main,positivefb,-99,average,,1.0340380000000096,['n'],1,right,['2'],5,1.055928399999857,16,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,13,2,133,133,main,positivefb,-99,hard,,3.7006336999997984,['n'],1,right,['3'],4,2.042511099999956,28,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,14,2,134,134,main,positivefb,-99,easy,,1.7337007999999514,['c'],1,left,['2'],5,0.7409777999998823,73,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,15,2,135,135,main,positivefb,-99,hard,,1.9169606000000385,['n'],1,right,['1'],6,0.5952882999999929,25,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,16,2,136,136,main,positivefb,-99,easy,,1.233768800000007,['n'],1,right,['1'],6,0.6196664999999939,5,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,17,2,137,137,main,positivefb,-99,hard,,2.2179217000000335,['n'],1,right,['2'],5,2.26705579999998,25,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,18,2,138,138,main,positivefb,-99,easy,,1.2515055000001212,['n'],1,right,['1'],6,0.8796608000000106,8,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,19,2,139,139,main,positivefb,-99,average,,1.7519591000000219,['n'],1,right,['3'],4,0.694743199999948,18,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,20,2,140,140,main,positivefb,-99,average,,1.249078900000086,['c'],1,left,['2'],5,1.585818300000028,63,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,21,2,141,141,main,positivefb,-99,easy,,1.4180730000000494,['n'],0,left,['9'],2,3.9237123999998857,70,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,22,2,142,142,main,positivefb,-99,hard,,2.6679801000000225,['c'],0,right,['3'],4,1.1083768000000873,26,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,23,2,143,143,main,positivefb,-99,hard,,2.2504781000000094,['c'],1,left,['2'],5,0.8874631999999565,53,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,24,2,144,144,main,positivefb,-99,hard,,1.5832768000000215,['c'],1,left,['2'],5,0.6063824000000295,53,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,25,2,145,145,main,positivefb,-99,easy,,1.8180438000001686,['n'],1,right,['9'],2,0.653612399999929,6,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,26,2,146,146,main,positivefb,-99,hard,,3.350781599999891,['n'],1,right,['3'],4,1.1827630000000227,29,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,27,2,147,147,main,positivefb,-99,average,,1.2507478999998511,['n'],1,right,['2'],5,0.9495110000000295,16,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,28,2,148,148,main,positivefb,-99,average,,2.3504684999998062,['c'],0,right,['2'],5,0.4902962999999545,19,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,29,2,149,149,main,positivefb,-99,average,,1.0494097000000693,['c'],1,left,['2'],5,0.3742360999999619,64,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,30,2,150,150,main,positivefb,-99,hard,,0.9003450000000157,['c'],1,left,['2'],5,0.6117123999999876,50,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,31,2,151,151,main,positivefb,-99,average,,0.7838219000000208,['c'],1,left,['1'],6,0.5100609999999506,63,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,32,2,152,152,main,positivefb,-99,hard,,1.3011297000000468,['c'],1,left,['3'],4,1.7497366000000056,54,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,33,2,153,153,main,positivefb,-99,average,,1.6679345999998532,['n'],1,right,['2'],5,0.5107196000001295,19,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,34,2,154,154,main,positivefb,-99,easy,,0.7495777999999973,['n'],1,right,['1'],6,0.44475139999985913,5,,36,19,Vrouw,Links,1,
,xotask,dotcolour,xotask,35,2,155,155,main,positivefb,-99,easy,,0.8506901000000653,['n'],1,right,['1'],6,0.5543493999998645,6,,36,19,Vrouw,Links,1,
