starttime,task,withinblocktrial,block,running,selfconf,difflevel,n_reddots,rt,resp,cor,cresp,conf_press,cj,RTconf,dotsLeft,dotsRight,n_xes,post1,post2,post3,post4,post5,post6,stoptime,sub,age,gender,handedness,
,dotcolour,16,0,training,highSC,easy,64,452,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,17,0,training,highSC,average,26,518,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,18,0,training,highSC,easy,65,436,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,19,0,training,highSC,hard,45,619,['n'],0,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,20,0,training,highSC,easy,62,584,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,21,0,training,highSC,hard,41,986,['n'],0,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,22,0,training,highSC,average,26,668,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,23,0,training,highSC,average,25,568,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,0,1,training,highSC,hard,45,886,['n'],0,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,1,1,training,highSC,hard,37,635,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,2,1,training,highSC,easy,17,618,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,3,1,training,highSC,easy,61,519,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,4,1,training,highSC,average,54,551,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,5,1,training,highSC,easy,16,636,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,6,1,training,highSC,hard,43,735,['n'],0,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,7,1,training,highSC,average,55,517,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,8,1,training,highSC,average,54,518,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,9,1,training,highSC,hard,36,585,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,10,1,training,highSC,average,26,602,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,11,1,training,highSC,average,28,785,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,12,1,training,highSC,easy,62,602,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,13,1,training,highSC,easy,65,601,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,14,1,training,highSC,easy,18,452,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,15,1,training,highSC,easy,62,486,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,16,1,training,highSC,hard,43,686,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,17,1,training,highSC,average,51,551,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,18,1,training,highSC,hard,39,668,['c'],0,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,19,1,training,highSC,easy,65,501,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,20,1,training,highSC,hard,35,668,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,21,1,training,highSC,easy,19,518,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,22,1,training,highSC,hard,38,834,['c'],0,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,23,1,training,highSC,easy,19,484,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,0,2,training,highSC,hard,35,819,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,1,2,training,highSC,easy,64,569,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,2,2,training,highSC,hard,39,585,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,3,2,training,highSC,average,51,601,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,4,2,training,highSC,easy,64,535,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,5,2,training,highSC,average,29,635,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,6,2,training,highSC,average,53,451,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,7,2,training,highSC,hard,43,685,['n'],0,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,8,2,training,highSC,hard,38,685,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,9,2,training,highSC,easy,62,469,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,10,2,training,highSC,average,29,569,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,11,2,training,highSC,hard,41,668,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,12,2,training,highSC,hard,42,786,['n'],0,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,13,2,training,highSC,average,28,602,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,14,2,training,highSC,average,53,635,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,15,2,training,highSC,average,51,602,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,16,2,training,highSC,easy,61,552,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,17,2,training,highSC,hard,41,886,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,18,2,training,highSC,easy,16,618,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,19,2,training,highSC,easy,64,701,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,20,2,training,highSC,average,53,684,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,21,2,training,highSC,easy,18,618,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,22,2,training,highSC,average,54,519,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,23,2,training,highSC,average,27,502,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,0,3,training,highSC,hard,45,1203,['n'],0,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,1,3,training,highSC,easy,17,652,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,2,3,training,highSC,average,53,484,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,3,3,training,highSC,easy,16,452,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,4,3,training,highSC,hard,41,802,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,5,3,training,highSC,average,55,652,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,6,3,training,highSC,easy,65,536,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,7,3,training,highSC,hard,41,652,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,8,3,training,highSC,easy,62,551,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,9,3,training,highSC,average,52,452,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,10,3,training,highSC,easy,17,485,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,11,3,training,highSC,hard,42,651,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,12,3,training,highSC,average,27,634,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,13,3,training,highSC,easy,15,552,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,14,3,training,highSC,average,27,536,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,15,3,training,highSC,hard,39,619,['c'],0,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,16,3,training,highSC,easy,19,418,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,17,3,training,highSC,hard,37,651,['c'],0,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,18,3,training,highSC,hard,39,651,['c'],0,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,19,3,training,highSC,easy,62,603,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,20,3,training,highSC,hard,36,569,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,21,3,training,highSC,easy,16,868,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,22,3,training,highSC,hard,35,668,['c'],0,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,23,3,training,highSC,average,27,735,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,0,4,training,highSC,hard,35,618,['c'],0,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,1,4,training,highSC,hard,43,618,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,2,4,training,highSC,easy,18,485,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,3,4,training,highSC,average,53,519,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,4,4,training,highSC,easy,61,468,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,5,4,training,highSC,easy,18,451,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,6,4,training,highSC,easy,65,401,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,7,4,training,highSC,easy,64,418,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,8,4,training,highSC,hard,44,585,['n'],0,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,9,4,training,highSC,average,29,518,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,10,4,training,highSC,hard,42,551,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,11,4,training,highSC,average,53,485,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,12,4,training,highSC,hard,37,869,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,13,4,training,highSC,easy,15,535,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,14,4,training,highSC,easy,62,468,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,15,4,training,highSC,hard,38,618,['c'],0,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,16,4,training,highSC,average,28,485,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,17,4,training,highSC,easy,63,452,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,18,4,training,highSC,hard,45,635,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,19,4,training,highSC,average,27,486,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,20,4,training,highSC,easy,63,534,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,21,4,training,highSC,easy,17,602,['n'],1,right,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,22,4,training,highSC,easy,64,418,['c'],1,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,23,4,training,highSC,hard,41,736,['n'],0,left,none,-99,-99,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,0,5,main,highSC,average,55,1052,['c'],1,left,['1'],6,1920,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,1,5,main,highSC,average,54,1304,['c'],1,left,['1'],6,759,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,2,5,main,highSC,hard,42,618,['n'],0,left,['3'],4,1659,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,3,5,main,highSC,average,52,1119,['c'],1,left,['1'],6,1733,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,4,5,main,highSC,average,28,1085,['n'],1,right,['1'],6,1884,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,5,5,main,highSC,average,54,652,['c'],1,left,['2'],5,992,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,6,5,main,highSC,easy,61,785,['c'],1,left,['1'],6,451,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,7,5,main,highSC,easy,62,651,['c'],1,left,['1'],6,321,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,8,5,main,highSC,easy,64,551,['c'],1,left,['1'],6,473,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,9,5,main,highSC,average,53,470,['c'],1,left,['1'],6,334,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,10,5,main,highSC,hard,35,435,['c'],0,right,['3'],4,522,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,11,5,main,highSC,hard,42,469,['c'],1,left,['3'],4,445,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,12,5,main,highSC,hard,36,502,['n'],1,right,['8'],3,529,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,13,5,main,highSC,hard,36,602,['c'],0,right,['0'],1,1103,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,14,5,main,highSC,average,26,618,['n'],1,right,['1'],6,708,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,15,5,main,highSC,easy,17,569,['n'],1,right,['1'],6,347,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,16,5,main,highSC,easy,61,385,['c'],1,left,['1'],6,281,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,17,5,main,highSC,hard,37,402,['n'],1,right,['9'],2,1464,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,18,5,main,highSC,easy,64,786,['c'],1,left,['1'],6,392,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,19,5,main,highSC,average,29,469,['n'],1,right,['2'],5,352,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,20,5,main,highSC,easy,65,502,['c'],1,left,['1'],6,297,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,21,5,main,highSC,average,25,502,['n'],1,right,['1'],6,2195,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,22,5,main,highSC,average,54,668,['c'],1,left,['2'],5,361,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,23,5,main,highSC,hard,41,652,['n'],0,left,['9'],2,812,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,24,5,main,highSC,average,28,719,['n'],1,right,['2'],5,1513,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,25,5,main,highSC,average,53,552,['c'],1,left,['1'],6,432,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,26,5,main,highSC,easy,18,568,['n'],1,right,['1'],6,243,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,27,5,main,highSC,average,29,518,['c'],0,right,['9'],2,863,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,28,5,main,highSC,hard,43,786,['c'],1,left,['3'],4,1767,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,29,5,main,highSC,easy,15,518,['n'],1,right,['1'],6,437,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,30,5,main,highSC,easy,17,653,['n'],1,right,['1'],6,324,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,31,5,main,highSC,hard,36,936,['c'],0,right,['0'],1,380,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,32,5,main,highSC,average,54,619,['c'],1,left,['1'],6,382,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,33,5,main,highSC,hard,37,502,['n'],1,right,['3'],4,1494,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,34,5,main,highSC,average,29,568,['n'],1,right,['2'],5,237,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,35,5,main,highSC,average,28,585,['n'],1,right,['1'],6,615,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,36,5,main,highSC,hard,41,535,['c'],1,left,['3'],4,1394,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,37,5,main,highSC,average,52,819,['c'],1,left,['2'],5,2516,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,38,5,main,highSC,easy,63,418,['c'],1,left,['1'],6,343,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,39,5,main,highSC,hard,44,768,['n'],0,left,['3'],4,981,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,40,5,main,highSC,average,55,685,['c'],1,left,['2'],5,1436,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,41,5,main,highSC,average,52,535,['c'],1,left,['1'],6,231,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,42,5,main,highSC,hard,35,568,['n'],1,right,['2'],5,641,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,43,5,main,highSC,easy,61,518,['c'],1,left,['1'],6,205,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,44,5,main,highSC,hard,43,718,['n'],0,left,['8'],3,2467,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,45,5,main,highSC,hard,38,2237,['c'],0,right,['0'],1,798,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,46,5,main,highSC,easy,18,918,['n'],1,right,['2'],5,531,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,47,5,main,highSC,easy,65,551,['c'],1,left,['1'],6,305,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,48,5,main,highSC,hard,36,618,['n'],1,right,['2'],5,327,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,49,5,main,highSC,easy,16,519,['n'],1,right,['2'],5,752,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,50,5,main,highSC,average,27,619,['n'],1,right,['2'],5,1331,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,51,5,main,highSC,easy,17,485,['n'],1,right,['1'],6,260,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,52,5,main,highSC,easy,17,619,['n'],1,right,['1'],6,316,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,53,5,main,highSC,average,55,584,['c'],1,left,['1'],6,626,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,54,5,main,highSC,average,28,568,['n'],1,right,['2'],5,253,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,55,5,main,highSC,hard,41,902,['c'],1,left,['3'],4,281,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,56,5,main,highSC,easy,18,552,['n'],1,right,['1'],6,323,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,57,5,main,highSC,average,25,669,['n'],1,right,['2'],5,278,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,58,5,main,highSC,hard,39,1135,['c'],0,right,['3'],4,2551,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,59,5,main,highSC,hard,35,853,['n'],1,right,['9'],2,231,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,60,5,main,highSC,easy,18,653,['n'],1,right,['2'],5,254,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,61,5,main,highSC,easy,64,618,['c'],1,left,['2'],5,1126,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,62,5,main,highSC,average,25,569,['n'],1,right,['3'],4,349,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,63,5,main,highSC,easy,64,902,['c'],1,left,['1'],6,420,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,64,5,main,highSC,hard,42,751,['n'],0,left,['9'],2,512,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,65,5,main,highSC,hard,38,1003,['c'],0,right,['3'],4,366,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,66,5,main,highSC,easy,64,636,['c'],1,left,['1'],6,448,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,67,5,main,highSC,hard,43,785,['c'],1,left,['3'],4,329,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,68,5,main,highSC,hard,41,1637,['c'],1,left,['2'],5,2260,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,69,5,main,highSC,easy,15,519,['n'],1,right,['1'],6,334,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,70,5,main,highSC,hard,44,1452,['c'],1,left,['2'],5,753,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,71,5,main,highSC,easy,18,585,['n'],1,right,['2'],5,325,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,0,6,main,highSC,easy,19,484,['n'],1,right,['1'],6,313,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,1,6,main,highSC,hard,45,651,['c'],1,left,['1'],6,269,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,2,6,main,highSC,hard,35,736,['n'],1,right,['3'],4,351,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,3,6,main,highSC,hard,44,535,['c'],1,left,['2'],5,470,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,4,6,main,highSC,easy,17,519,['n'],1,right,['1'],6,250,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,5,6,main,highSC,average,26,635,['c'],0,right,['0'],1,289,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,6,6,main,highSC,average,51,519,['c'],1,left,['1'],6,235,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,7,6,main,highSC,average,54,635,['c'],1,left,['1'],6,275,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,8,6,main,highSC,hard,41,551,['n'],0,left,['3'],4,1245,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,9,6,main,highSC,average,29,601,['n'],1,right,['2'],5,317,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,10,6,main,highSC,easy,62,534,['c'],1,left,['1'],6,277,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,11,6,main,highSC,average,25,702,['n'],1,right,['8'],3,521,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,12,6,main,highSC,easy,64,537,['c'],1,left,['2'],5,553,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,13,6,main,highSC,hard,45,534,['c'],1,left,['2'],5,264,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,14,6,main,highSC,hard,45,734,['n'],0,left,['9'],2,27,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,15,6,main,highSC,easy,19,535,['c'],0,right,['0'],1,111,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,16,6,main,highSC,average,25,602,['n'],1,right,['2'],5,702,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,17,6,main,highSC,easy,62,468,['c'],1,left,['1'],6,313,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,18,6,main,highSC,hard,37,836,['n'],1,right,['3'],4,149,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,19,6,main,highSC,hard,38,669,['n'],1,right,['9'],2,383,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,20,6,main,highSC,easy,15,669,['n'],1,right,['2'],5,3087,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,21,6,main,highSC,average,28,885,['c'],0,right,['3'],4,3448,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,22,6,main,highSC,hard,38,902,['n'],1,right,['9'],2,194,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,23,6,main,highSC,easy,16,551,['c'],0,right,['0'],1,303,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,24,6,main,highSC,average,55,736,['c'],1,left,['1'],6,528,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,25,6,main,highSC,easy,64,468,['c'],1,left,['1'],6,307,,,,,,,,,,,22,18,Man,Rechts,
,dotcolour,26,6,main,highSC,average,27,485,['n'],1,right,['1'],6,302,,,,,,,,,,,22,18,Man,Rechts,
