starttime,task,withinblocktrial,block,running,selfconf,difflevel,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,n_xes,n_reddots,post1,post2,post3,post4,post5,post6,stoptime,sub,age,gender,handedness,
,dotnumber,6,1,training,mediumSC,easy,50,73,835,['n'],1,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,7,1,training,mediumSC,average,37,50,1085,['n'],1,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,8,1,training,mediumSC,easy,28,50,869,['c'],0,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,9,1,training,mediumSC,average,63,50,902,['n'],0,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,10,1,training,mediumSC,hard,50,49,584,['n'],0,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,11,1,training,mediumSC,average,50,36,935,['c'],1,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,12,1,training,mediumSC,hard,48,50,1253,['c'],0,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,13,1,training,mediumSC,hard,54,50,602,['n'],0,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,14,1,training,mediumSC,average,50,39,802,['n'],0,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,15,1,training,mediumSC,easy,73,50,618,['c'],1,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,16,1,training,mediumSC,easy,50,26,902,['c'],1,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,17,1,training,mediumSC,average,61,50,752,['c'],1,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,18,1,training,mediumSC,average,50,65,718,['n'],1,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,19,1,training,mediumSC,hard,50,46,1201,['n'],0,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,20,1,training,mediumSC,average,50,62,786,['c'],0,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,21,1,training,mediumSC,average,61,50,885,['n'],0,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,22,1,training,mediumSC,average,50,61,1019,['c'],0,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,23,1,training,mediumSC,easy,25,50,818,['n'],1,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,0,2,training,mediumSC,average,50,38,702,['n'],0,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,1,2,training,mediumSC,easy,50,29,1702,['c'],1,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,2,2,training,mediumSC,average,61,50,818,['c'],1,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,3,2,training,mediumSC,average,36,50,700,['n'],1,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,4,2,training,mediumSC,hard,47,50,869,['n'],1,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,5,2,training,mediumSC,hard,50,53,702,['c'],0,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,6,2,training,mediumSC,easy,50,27,651,['n'],0,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,7,2,training,mediumSC,hard,50,51,701,['c'],0,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,8,2,training,mediumSC,hard,54,50,751,['n'],0,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,9,2,training,mediumSC,average,61,50,1085,['c'],1,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,10,2,training,mediumSC,average,64,50,819,['c'],1,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,11,2,training,mediumSC,average,50,64,735,['n'],1,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,12,2,training,mediumSC,hard,50,47,769,['n'],0,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,13,2,training,mediumSC,average,36,50,585,['c'],0,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,14,2,training,mediumSC,hard,50,52,535,['n'],1,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,15,2,training,mediumSC,easy,50,73,419,['n'],1,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,16,2,training,mediumSC,hard,49,50,652,['c'],0,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,17,2,training,mediumSC,easy,73,50,601,['n'],0,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,18,2,training,mediumSC,average,64,50,986,['c'],1,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,19,2,training,mediumSC,average,61,50,535,['n'],0,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,20,2,training,mediumSC,average,50,64,819,['c'],0,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,21,2,training,mediumSC,hard,55,50,584,['n'],0,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,22,2,training,mediumSC,easy,50,74,651,['n'],1,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,23,2,training,mediumSC,hard,51,50,668,['c'],1,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,0,3,training,mediumSC,easy,28,50,769,['n'],1,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,1,3,training,mediumSC,hard,49,50,1153,['n'],1,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,2,3,training,mediumSC,hard,50,54,568,['c'],0,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,3,3,training,mediumSC,hard,50,46,984,['c'],1,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,4,3,training,mediumSC,average,36,50,585,['n'],1,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,5,3,training,mediumSC,average,62,50,585,['c'],1,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,6,3,training,mediumSC,hard,50,49,752,['n'],0,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,7,3,training,mediumSC,hard,50,46,686,['c'],1,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,8,3,training,mediumSC,hard,50,52,852,['c'],0,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,9,3,training,mediumSC,hard,50,53,985,['c'],0,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,10,3,training,mediumSC,average,39,50,452,['n'],1,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,11,3,training,mediumSC,average,50,63,1270,['c'],0,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,12,3,training,mediumSC,easy,27,50,1886,['n'],1,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,13,3,training,mediumSC,easy,50,29,1336,['c'],1,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,14,3,training,mediumSC,easy,50,26,853,['c'],1,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,15,3,training,mediumSC,hard,53,50,1052,['c'],1,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,16,3,training,mediumSC,average,50,35,801,['n'],0,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,17,3,training,mediumSC,hard,50,54,885,['c'],0,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,18,3,training,mediumSC,hard,53,50,818,['c'],1,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,19,3,training,mediumSC,easy,75,50,751,['c'],1,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,20,3,training,mediumSC,average,50,37,785,['n'],0,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,21,3,training,mediumSC,easy,72,50,935,['c'],1,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,22,3,training,mediumSC,easy,26,50,751,['n'],1,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,23,3,training,mediumSC,average,39,50,752,['n'],1,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,0,4,training,mediumSC,hard,47,50,902,['n'],1,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,1,4,training,mediumSC,average,50,37,1253,['c'],1,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,2,4,training,mediumSC,easy,50,72,668,['n'],1,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,3,4,training,mediumSC,hard,50,52,868,['n'],1,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,4,4,training,mediumSC,hard,50,45,802,['c'],1,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,5,4,training,mediumSC,hard,51,50,819,['n'],0,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,6,4,training,mediumSC,easy,50,74,719,['c'],0,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,7,4,training,mediumSC,hard,47,50,685,['c'],0,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,8,4,training,mediumSC,average,50,39,836,['c'],1,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,9,4,training,mediumSC,hard,50,51,702,['n'],1,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,10,4,training,mediumSC,easy,71,50,736,['n'],0,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,11,4,training,mediumSC,average,63,50,418,['c'],1,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,12,4,training,mediumSC,easy,50,25,1252,['c'],1,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,13,4,training,mediumSC,hard,48,50,852,['n'],1,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,14,4,training,mediumSC,easy,50,25,2787,['c'],1,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,15,4,training,mediumSC,hard,47,50,602,['n'],1,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,16,4,training,mediumSC,hard,50,48,702,['c'],1,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,17,4,training,mediumSC,easy,27,50,601,['n'],1,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,18,4,training,mediumSC,hard,50,45,618,['n'],0,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,19,4,training,mediumSC,easy,72,50,569,['c'],1,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,20,4,training,mediumSC,hard,50,45,635,['n'],0,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,21,4,training,mediumSC,average,65,50,968,['c'],1,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,22,4,training,mediumSC,average,37,50,753,['n'],1,right,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,23,4,training,mediumSC,average,61,50,718,['c'],1,left,none,-99,-99,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,0,5,main,mediumSC,easy,50,74,3237,['n'],1,right,['3'],3,4835,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,1,5,main,mediumSC,easy,50,26,1854,['c'],1,left,['2'],2,4013,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,2,5,main,mediumSC,average,36,50,1269,['n'],1,right,['8'],4,994,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,3,5,main,mediumSC,easy,50,75,1202,['n'],1,right,['8'],4,1652,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,4,5,main,mediumSC,easy,50,27,2337,['c'],1,left,['3'],3,381,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,5,5,main,mediumSC,average,36,50,802,['n'],1,right,['9'],5,3912,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,6,5,main,mediumSC,average,64,50,1320,['n'],0,left,['9'],5,767,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,7,5,main,mediumSC,hard,47,50,852,['n'],1,right,['8'],4,504,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,8,5,main,mediumSC,average,50,61,902,['c'],0,right,['8'],4,1499,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,9,5,main,mediumSC,easy,72,50,1569,['n'],0,left,['3'],3,1706,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,10,5,main,mediumSC,hard,47,50,2138,['c'],0,right,['9'],5,1304,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,11,5,main,mediumSC,hard,48,50,1135,['n'],1,right,['8'],4,961,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,12,5,main,mediumSC,average,63,50,1035,['n'],0,left,['3'],3,731,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,13,5,main,mediumSC,hard,50,51,1419,['n'],1,right,['3'],3,496,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,14,5,main,mediumSC,hard,50,51,1035,['c'],0,right,['8'],4,4445,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,15,5,main,mediumSC,hard,55,50,1635,['c'],1,left,['0'],6,817,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,16,5,main,mediumSC,hard,47,50,1053,['n'],1,right,['3'],3,496,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,17,5,main,mediumSC,easy,72,50,1035,['n'],0,left,['8'],4,1742,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,18,5,main,mediumSC,easy,71,50,752,['c'],1,left,['9'],5,756,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,19,5,main,mediumSC,average,65,50,1419,['c'],1,left,['9'],5,1479,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,20,5,main,mediumSC,average,61,50,1370,['n'],0,left,['3'],3,527,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,21,5,main,mediumSC,average,50,39,1419,['n'],0,left,['8'],4,844,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,22,5,main,mediumSC,average,62,50,1252,['c'],1,left,['2'],2,1042,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,23,5,main,mediumSC,easy,50,27,1420,['c'],1,left,['9'],5,2042,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,24,5,main,mediumSC,hard,50,48,1069,['n'],0,left,['8'],4,471,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,25,5,main,mediumSC,hard,50,49,868,['c'],1,left,['3'],3,364,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,26,5,main,mediumSC,hard,47,50,718,['n'],1,right,['3'],3,316,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,27,5,main,mediumSC,average,38,50,1102,['n'],1,right,['8'],4,222,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,28,5,main,mediumSC,easy,50,72,635,['n'],1,right,['9'],5,231,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,29,5,main,mediumSC,hard,54,50,1253,['n'],0,left,['3'],3,758,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,30,5,main,mediumSC,hard,50,52,818,['c'],0,right,['2'],2,1394,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,31,5,main,mediumSC,hard,51,50,901,['n'],0,left,['8'],4,432,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,32,5,main,mediumSC,hard,50,51,1085,['c'],0,right,['8'],4,2718,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,33,5,main,mediumSC,average,36,50,1503,['c'],0,right,['8'],4,1357,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,34,5,main,mediumSC,average,50,39,818,['c'],1,left,['8'],4,753,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,35,5,main,mediumSC,hard,52,50,701,['n'],0,left,['9'],5,577,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,36,5,main,mediumSC,easy,50,25,785,['c'],1,left,['8'],4,2661,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,37,5,main,mediumSC,average,50,61,585,['n'],1,right,['9'],5,221,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,38,5,main,mediumSC,average,63,50,1085,['c'],1,left,['3'],3,275,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,39,5,main,mediumSC,easy,28,50,1185,['n'],1,right,['9'],5,340,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,40,5,main,mediumSC,average,50,63,1436,['n'],1,right,['3'],3,1431,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,41,5,main,mediumSC,easy,73,50,1119,['c'],1,left,['9'],5,716,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,42,5,main,mediumSC,easy,74,50,785,['n'],0,left,['8'],4,3066,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,43,5,main,mediumSC,average,50,37,1152,['c'],1,left,['8'],4,794,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,44,5,main,mediumSC,easy,50,27,835,['c'],1,left,['9'],5,547,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,45,5,main,mediumSC,easy,50,75,1386,['n'],1,right,['9'],5,401,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,46,5,main,mediumSC,average,50,64,1152,['n'],1,right,['3'],3,397,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,47,5,main,mediumSC,hard,50,54,952,['c'],0,right,['8'],4,274,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,48,5,main,mediumSC,hard,50,48,1185,['c'],1,left,['9'],5,419,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,49,5,main,mediumSC,easy,28,50,1786,['n'],1,right,['9'],5,388,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,50,5,main,mediumSC,average,50,64,2004,['n'],1,right,['3'],3,415,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,51,5,main,mediumSC,easy,26,50,1402,['n'],1,right,['9'],5,256,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,52,5,main,mediumSC,hard,53,50,819,['c'],1,left,['2'],2,576,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,53,5,main,mediumSC,hard,50,48,1002,['n'],0,left,['3'],3,1276,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,54,5,main,mediumSC,average,36,50,1052,['n'],1,right,['8'],4,425,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,55,5,main,mediumSC,average,50,37,1135,['n'],0,left,['8'],4,565,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,56,5,main,mediumSC,easy,50,71,818,['c'],0,right,['2'],2,601,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,57,5,main,mediumSC,average,50,35,702,['n'],0,left,['9'],5,1135,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,58,5,main,mediumSC,average,50,63,1034,['n'],1,right,['3'],3,562,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,59,5,main,mediumSC,easy,50,72,818,['n'],1,right,['9'],5,326,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,60,5,main,mediumSC,hard,48,50,836,['n'],1,right,['2'],2,419,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,61,5,main,mediumSC,easy,25,50,1469,['c'],0,right,['3'],3,450,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,62,5,main,mediumSC,hard,50,48,652,['n'],0,left,['8'],4,752,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,63,5,main,mediumSC,easy,28,50,717,['n'],1,right,['9'],5,272,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,64,5,main,mediumSC,average,50,39,801,['c'],1,left,['8'],4,576,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,65,5,main,mediumSC,hard,55,50,918,['c'],1,left,['9'],5,111,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,66,5,main,mediumSC,hard,50,54,1101,['c'],0,right,['8'],4,266,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,67,5,main,mediumSC,average,38,50,1051,['n'],1,right,['8'],4,416,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,68,5,main,mediumSC,easy,27,50,635,['n'],1,right,['8'],4,1153,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,69,5,main,mediumSC,easy,71,50,1002,['c'],1,left,['3'],3,645,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,70,5,main,mediumSC,easy,50,28,936,['c'],1,left,['8'],4,336,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,71,5,main,mediumSC,hard,50,45,601,['c'],1,left,['9'],5,358,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,0,6,main,mediumSC,hard,51,50,1285,['n'],0,left,['8'],4,2127,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,1,6,main,mediumSC,easy,50,25,769,['c'],1,left,['8'],4,581,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,2,6,main,mediumSC,hard,50,46,1186,['n'],0,left,['9'],5,169,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,3,6,main,mediumSC,easy,50,27,752,['c'],1,left,['8'],4,319,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,4,6,main,mediumSC,easy,50,27,868,['c'],1,left,['9'],5,1451,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,5,6,main,mediumSC,easy,27,50,1286,['n'],1,right,['8'],4,278,,,,,,,,,,41,18,Vrouw,Rechts,
,dotnumber,6,6,main,mediumSC,hard,51,50,768,['n'],0,left,['9'],5,504,,,,,,,,,,41,18,Vrouw,Rechts,
