starttime,task,withinblocktrial,block,running,selfconf,difflevel,n_reddots,rt,resp,cor,cresp,conf_press,cj,RTconf,dotsLeft,dotsRight,n_xes,post1,post2,post3,post4,post5,post6,stoptime,sub,age,gender,handedness,
,dotcolour,19,0,training,lowSC,hard,36,351,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,20,0,training,lowSC,easy,18,451,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,21,0,training,lowSC,average,26,501,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,22,0,training,lowSC,easy,15,401,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,23,0,training,lowSC,hard,38,517,['c'],0,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,0,1,training,lowSC,easy,65,401,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,1,1,training,lowSC,easy,16,451,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,2,1,training,lowSC,easy,15,401,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,3,1,training,lowSC,hard,37,351,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,4,1,training,lowSC,easy,61,384,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,5,1,training,lowSC,hard,35,702,['c'],0,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,6,1,training,lowSC,easy,64,452,['n'],0,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,7,1,training,lowSC,average,26,451,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,8,1,training,lowSC,hard,39,617,['c'],0,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,9,1,training,lowSC,average,55,435,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,10,1,training,lowSC,average,54,401,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,11,1,training,lowSC,average,52,434,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,12,1,training,lowSC,hard,41,818,['n'],0,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,13,1,training,lowSC,hard,39,585,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,14,1,training,lowSC,hard,41,534,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,15,1,training,lowSC,average,53,501,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,16,1,training,lowSC,average,29,467,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,17,1,training,lowSC,hard,42,535,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,18,1,training,lowSC,easy,17,501,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,19,1,training,lowSC,hard,39,519,['c'],0,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,20,1,training,lowSC,easy,63,367,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,21,1,training,lowSC,easy,15,385,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,22,1,training,lowSC,hard,44,369,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,23,1,training,lowSC,easy,16,485,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,0,2,training,lowSC,hard,43,551,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,1,2,training,lowSC,hard,35,451,['c'],0,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,2,2,training,lowSC,hard,44,718,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,3,2,training,lowSC,average,28,368,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,4,2,training,lowSC,easy,19,351,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,5,2,training,lowSC,easy,62,402,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,6,2,training,lowSC,average,29,385,['c'],0,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,7,2,training,lowSC,hard,41,586,['n'],0,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,8,2,training,lowSC,average,28,518,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,9,2,training,lowSC,average,52,368,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,10,2,training,lowSC,hard,37,502,['c'],0,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,11,2,training,lowSC,easy,17,386,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,12,2,training,lowSC,easy,15,2470,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,13,2,training,lowSC,easy,65,434,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,14,2,training,lowSC,easy,19,468,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,15,2,training,lowSC,easy,64,452,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,16,2,training,lowSC,hard,36,485,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,17,2,training,lowSC,average,26,369,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,18,2,training,lowSC,hard,35,601,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,19,2,training,lowSC,easy,15,385,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,20,2,training,lowSC,average,54,369,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,21,2,training,lowSC,easy,65,401,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,22,2,training,lowSC,easy,63,368,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,23,2,training,lowSC,average,54,401,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,0,3,training,lowSC,easy,62,401,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,1,3,training,lowSC,easy,65,385,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,2,3,training,lowSC,hard,37,552,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,3,3,training,lowSC,average,25,401,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,4,3,training,lowSC,average,53,418,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,5,3,training,lowSC,hard,39,518,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,6,3,training,lowSC,easy,61,385,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,7,3,training,lowSC,average,29,518,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,8,3,training,lowSC,easy,15,385,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,9,3,training,lowSC,average,29,601,['c'],0,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,10,3,training,lowSC,hard,42,618,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,11,3,training,lowSC,hard,45,552,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,12,3,training,lowSC,average,26,585,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,13,3,training,lowSC,easy,16,369,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,14,3,training,lowSC,easy,64,402,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,15,3,training,lowSC,hard,37,485,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,16,3,training,lowSC,hard,44,618,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,17,3,training,lowSC,average,29,502,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,18,3,training,lowSC,hard,38,550,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,19,3,training,lowSC,hard,37,552,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,20,3,training,lowSC,hard,36,669,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,21,3,training,lowSC,average,51,535,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,22,3,training,lowSC,average,54,517,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,23,3,training,lowSC,hard,36,485,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,0,4,training,lowSC,average,25,384,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,1,4,training,lowSC,hard,36,452,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,2,4,training,lowSC,average,26,434,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,3,4,training,lowSC,easy,65,434,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,4,4,training,lowSC,hard,37,469,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,5,4,training,lowSC,hard,42,719,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,6,4,training,lowSC,easy,65,401,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,7,4,training,lowSC,average,26,502,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,8,4,training,lowSC,average,29,418,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,9,4,training,lowSC,easy,18,418,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,10,4,training,lowSC,easy,16,402,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,11,4,training,lowSC,hard,44,435,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,12,4,training,lowSC,easy,19,752,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,13,4,training,lowSC,easy,19,402,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,14,4,training,lowSC,average,52,502,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,15,4,training,lowSC,average,28,434,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,16,4,training,lowSC,easy,17,385,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,17,4,training,lowSC,average,51,552,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,18,4,training,lowSC,hard,41,602,['n'],0,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,19,4,training,lowSC,easy,18,368,['n'],1,right,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,20,4,training,lowSC,easy,61,369,['n'],0,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,21,4,training,lowSC,hard,45,668,['n'],0,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,22,4,training,lowSC,average,53,719,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,23,4,training,lowSC,average,52,402,['c'],1,left,none,-99,-99,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,0,5,main,lowSC,easy,18,635,['n'],1,right,['0'],6,1886,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,1,5,main,lowSC,average,25,435,['n'],1,right,['0'],6,267,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,2,5,main,lowSC,average,53,468,['c'],1,left,['1'],1,552,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,3,5,main,lowSC,hard,35,1703,['c'],0,right,['8'],4,936,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,4,5,main,lowSC,hard,44,1202,['c'],1,left,['9'],5,717,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,5,5,main,lowSC,average,27,635,['n'],1,right,['0'],6,289,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,6,5,main,lowSC,average,51,735,['c'],1,left,['0'],6,354,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,7,5,main,lowSC,hard,43,751,['c'],1,left,['9'],5,273,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,8,5,main,lowSC,hard,43,869,['c'],1,left,['8'],4,686,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,9,5,main,lowSC,easy,15,535,['n'],1,right,['0'],6,248,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,10,5,main,lowSC,average,26,886,['n'],1,right,['9'],5,277,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,11,5,main,lowSC,average,55,569,['c'],1,left,['0'],6,206,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,12,5,main,lowSC,hard,43,868,['c'],1,left,['8'],4,846,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,13,5,main,lowSC,average,28,468,['n'],1,right,['9'],5,229,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,14,5,main,lowSC,hard,41,685,['c'],1,left,['8'],4,875,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,15,5,main,lowSC,average,52,601,['c'],1,left,['9'],5,555,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,16,5,main,lowSC,average,51,518,['c'],1,left,['8'],4,251,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,17,5,main,lowSC,hard,37,668,['n'],1,right,['8'],4,209,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,18,5,main,lowSC,hard,36,535,['n'],1,right,['8'],4,302,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,19,5,main,lowSC,easy,61,435,['c'],1,left,['0'],6,188,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,20,5,main,lowSC,hard,39,635,['c'],0,right,['8'],4,294,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,21,5,main,lowSC,easy,16,552,['n'],1,right,['0'],6,128,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,22,5,main,lowSC,easy,16,453,['n'],1,right,['0'],6,228,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,23,5,main,lowSC,hard,44,602,['c'],1,left,['8'],4,1102,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,24,5,main,lowSC,average,53,485,['c'],1,left,['9'],5,264,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,25,5,main,lowSC,hard,38,568,['n'],1,right,['8'],4,338,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,26,5,main,lowSC,hard,43,501,['c'],1,left,['9'],5,300,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,27,5,main,lowSC,easy,16,567,['n'],1,right,['0'],6,227,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,28,5,main,lowSC,hard,39,635,['c'],0,right,['8'],4,428,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,29,5,main,lowSC,easy,65,468,['c'],1,left,['0'],6,195,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,30,5,main,lowSC,easy,62,402,['c'],1,left,['0'],6,215,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,31,5,main,lowSC,hard,41,785,['n'],0,left,['3'],3,394,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,32,5,main,lowSC,easy,64,652,['c'],1,left,['0'],6,219,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,33,5,main,lowSC,easy,65,434,['c'],1,left,['0'],6,204,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,34,5,main,lowSC,average,25,518,['n'],1,right,['0'],6,11,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,35,5,main,lowSC,easy,16,736,['n'],1,right,['0'],6,248,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,36,5,main,lowSC,average,52,551,['c'],1,left,['0'],6,146,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,37,5,main,lowSC,easy,62,402,['c'],1,left,['0'],6,247,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,38,5,main,lowSC,easy,15,468,['n'],1,right,['0'],6,246,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,39,5,main,lowSC,average,27,418,['n'],1,right,['9'],5,247,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,40,5,main,lowSC,hard,35,986,['n'],1,right,['8'],4,288,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,41,5,main,lowSC,hard,36,702,['n'],1,right,['8'],4,387,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,42,5,main,lowSC,easy,62,468,['c'],1,left,['0'],6,252,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,43,5,main,lowSC,average,28,485,['n'],1,right,['0'],6,73,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,44,5,main,lowSC,average,52,503,['c'],1,left,['0'],6,221,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,45,5,main,lowSC,easy,19,501,['n'],1,right,['0'],6,220,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,46,5,main,lowSC,average,54,486,['c'],1,left,['0'],6,219,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,47,5,main,lowSC,easy,62,402,['c'],1,left,['0'],6,205,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,48,5,main,lowSC,average,52,452,['c'],1,left,['0'],6,190,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,49,5,main,lowSC,hard,39,952,['c'],0,right,['8'],4,555,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,50,5,main,lowSC,hard,38,769,['n'],1,right,['8'],4,337,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,51,5,main,lowSC,average,27,535,['n'],1,right,['9'],5,297,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,52,5,main,lowSC,average,51,568,['c'],1,left,['0'],6,241,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,53,5,main,lowSC,easy,15,450,['n'],1,right,['0'],6,176,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,54,5,main,lowSC,hard,43,918,['c'],1,left,['3'],3,512,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,55,5,main,lowSC,easy,64,534,['c'],1,left,['0'],6,2241,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,56,5,main,lowSC,hard,44,869,['c'],1,left,['0'],6,206,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,57,5,main,lowSC,hard,43,1168,['c'],1,left,['8'],4,321,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,58,5,main,lowSC,average,28,619,['n'],1,right,['9'],5,246,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,59,5,main,lowSC,easy,15,469,['n'],1,right,['0'],6,229,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,60,5,main,lowSC,easy,63,752,['c'],1,left,['0'],6,313,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,61,5,main,lowSC,average,28,935,['n'],1,right,['9'],5,1138,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,62,5,main,lowSC,hard,38,1002,['c'],0,right,['8'],4,566,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,63,5,main,lowSC,hard,36,835,['c'],0,right,['3'],3,472,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,64,5,main,lowSC,easy,15,535,['n'],1,right,['0'],6,379,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,65,5,main,lowSC,easy,18,418,['n'],1,right,['9'],5,230,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,66,5,main,lowSC,hard,42,518,['c'],1,left,['8'],4,227,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,67,5,main,lowSC,average,25,802,['n'],1,right,['8'],4,757,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,68,5,main,lowSC,average,25,419,['n'],1,right,['0'],6,849,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,69,5,main,lowSC,easy,61,701,['c'],1,left,['0'],6,493,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,70,5,main,lowSC,easy,64,585,['c'],1,left,['0'],6,206,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,71,5,main,lowSC,average,55,402,['c'],1,left,['9'],5,224,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,0,6,main,lowSC,easy,16,501,['n'],1,right,['0'],6,314,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,1,6,main,lowSC,easy,62,451,['c'],1,left,['0'],6,389,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,2,6,main,lowSC,average,25,451,['n'],1,right,['0'],6,191,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,3,6,main,lowSC,average,52,451,['c'],1,left,['9'],5,208,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,4,6,main,lowSC,easy,19,434,['n'],1,right,['0'],6,194,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,5,6,main,lowSC,easy,16,452,['n'],1,right,['0'],6,180,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,6,6,main,lowSC,hard,38,668,['c'],0,right,['8'],4,253,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,7,6,main,lowSC,average,51,486,['c'],1,left,['9'],5,250,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,8,6,main,lowSC,hard,35,536,['n'],1,right,['9'],5,197,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,9,6,main,lowSC,average,25,368,['n'],1,right,['0'],6,202,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,10,6,main,lowSC,easy,64,419,['c'],1,left,['0'],6,444,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,11,6,main,lowSC,average,26,368,['n'],1,right,['9'],5,263,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,12,6,main,lowSC,easy,64,485,['c'],1,left,['0'],6,132,,,,,,,,,,,1,19,Vrouw,Rechts,
,dotcolour,13,6,main,lowSC,hard,44,818,['c'],1,left,['9'],5,201,,,,,,,,,,,1,19,Vrouw,Rechts,
