starttime,task,withinblocktrial,block,running,selfconf,difflevel,n_xes,rt,resp,cor,cresp,conf_press,cj,RTconf,n_reddots,dotsLeft,dotsRight,post1,post2,post3,post4,post5,post6,stoptime,sub,age,gender,handedness,
1607513627,xotask,0,0,training,highSC,hard,29,4139,['n'],1,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,1,0,training,highSC,average,16,1003,['n'],1,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,2,0,training,highSC,hard,27,1620,['c'],0,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,3,0,training,highSC,hard,52,1186,['c'],1,left,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,4,0,training,highSC,easy,5,818,['n'],1,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,5,0,training,highSC,easy,7,6859,['n'],1,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,6,0,training,highSC,hard,50,1435,['c'],1,left,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,7,0,training,highSC,average,17,1920,['c'],0,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,8,0,training,highSC,easy,70,1319,['c'],1,left,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,9,0,training,highSC,average,16,1219,['n'],1,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,10,0,training,highSC,average,18,1252,['n'],1,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,11,0,training,highSC,easy,71,952,['c'],1,left,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,12,0,training,highSC,easy,73,1452,['c'],1,left,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,13,0,training,highSC,average,63,768,['c'],1,left,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,14,0,training,highSC,easy,70,720,['c'],1,left,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,15,0,training,highSC,average,15,1086,['n'],1,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,16,0,training,highSC,average,64,1336,['c'],1,left,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,17,0,training,highSC,average,15,1720,['c'],0,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,18,0,training,highSC,hard,29,668,['n'],1,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,19,0,training,highSC,average,63,1168,['c'],1,left,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,20,0,training,highSC,easy,70,986,['c'],1,left,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,21,0,training,highSC,hard,53,2053,['c'],1,left,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,22,0,training,highSC,average,64,1386,['c'],1,left,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,23,0,training,highSC,hard,54,2637,['c'],1,left,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,0,1,training,highSC,hard,52,2387,['n'],0,left,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,1,1,training,highSC,easy,72,901,['c'],1,left,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,2,1,training,highSC,average,62,1001,['n'],0,left,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,3,1,training,highSC,hard,29,1253,['n'],1,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,4,1,training,highSC,average,16,769,['n'],1,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,5,1,training,highSC,easy,72,735,['c'],1,left,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,6,1,training,highSC,easy,9,635,['n'],1,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,7,1,training,highSC,average,64,836,['c'],1,left,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,8,1,training,highSC,hard,27,752,['n'],1,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,9,1,training,highSC,hard,27,1286,['c'],0,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,10,1,training,highSC,easy,73,617,['c'],1,left,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,11,1,training,highSC,hard,54,952,['c'],1,left,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,12,1,training,highSC,average,60,868,['c'],1,left,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,13,1,training,highSC,easy,70,785,['c'],1,left,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,14,1,training,highSC,hard,25,1051,['n'],1,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,15,1,training,highSC,average,15,635,['n'],1,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,16,1,training,highSC,average,64,819,['c'],1,left,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,17,1,training,highSC,easy,9,802,['n'],1,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,18,1,training,highSC,easy,72,568,['c'],1,left,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,19,1,training,highSC,average,19,1253,['c'],0,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,20,1,training,highSC,hard,51,769,['c'],1,left,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,21,1,training,highSC,hard,25,718,['n'],1,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,22,1,training,highSC,hard,26,719,['n'],1,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,23,1,training,highSC,average,16,636,['n'],1,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,0,2,training,highSC,average,19,818,['n'],1,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,1,2,training,highSC,average,16,719,['n'],1,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,2,2,training,highSC,average,61,619,['c'],1,left,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,3,2,training,highSC,easy,6,619,['n'],1,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,4,2,training,highSC,hard,50,785,['c'],1,left,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,5,2,training,highSC,average,19,1168,['n'],1,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,6,2,training,highSC,hard,52,719,['c'],1,left,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,7,2,training,highSC,easy,72,885,['c'],1,left,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,8,2,training,highSC,easy,6,586,['n'],1,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,9,2,training,highSC,easy,70,485,['c'],1,left,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,10,2,training,highSC,easy,5,684,['c'],0,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,11,2,training,highSC,average,64,1102,['c'],1,left,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,12,2,training,highSC,hard,29,1319,['n'],1,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,13,2,training,highSC,easy,7,869,['n'],1,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,14,2,training,highSC,hard,53,2353,['n'],0,left,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,15,2,training,highSC,hard,28,785,['n'],1,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,16,2,training,highSC,hard,26,1134,['c'],0,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
,xotask,17,2,training,highSC,hard,28,736,['n'],1,right,none,-99,-99,,,,,,,,,,,6,18,Vrouw,Rechts,
