starttime,task,withinblocktrial,block,running,selfconf,difflevel,n_xes,rt,resp,cor,cresp,conf_press,cj,RTconf,n_reddots,dotsLeft,dotsRight,post1,post2,post3,post4,post5,post6,stoptime,sub,age,gender,handedness,
,xotask,14,2,training,lowSC,easy,6,403,['n'],1,right,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,15,2,training,lowSC,easy,71,485,['c'],1,left,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,16,2,training,lowSC,hard,29,869,['c'],0,right,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,17,2,training,lowSC,average,63,552,['c'],1,left,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,18,2,training,lowSC,easy,72,502,['c'],1,left,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,19,2,training,lowSC,average,16,552,['n'],1,right,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,20,2,training,lowSC,average,19,419,['n'],1,right,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,21,2,training,lowSC,average,62,486,['c'],1,left,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,22,2,training,lowSC,easy,70,451,['c'],1,left,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,23,2,training,lowSC,easy,5,417,['n'],1,right,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,0,3,training,lowSC,average,60,401,['c'],1,left,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,1,3,training,lowSC,easy,8,437,['n'],1,right,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,2,3,training,lowSC,hard,26,401,['c'],0,right,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,3,3,training,lowSC,average,63,702,['n'],0,left,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,4,3,training,lowSC,easy,8,402,['n'],1,right,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,5,3,training,lowSC,average,19,451,['n'],1,right,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,6,3,training,lowSC,hard,52,635,['c'],1,left,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,7,3,training,lowSC,average,64,485,['c'],1,left,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,8,3,training,lowSC,average,15,569,['c'],0,right,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,9,3,training,lowSC,average,63,585,['c'],1,left,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,10,3,training,lowSC,average,60,469,['c'],1,left,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,11,3,training,lowSC,average,61,586,['c'],1,left,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,12,3,training,lowSC,hard,51,535,['n'],0,left,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,13,3,training,lowSC,hard,52,435,['n'],0,left,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,14,3,training,lowSC,average,61,451,['c'],1,left,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,15,3,training,lowSC,easy,73,418,['c'],1,left,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,16,3,training,lowSC,average,15,718,['n'],1,right,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,17,3,training,lowSC,average,17,618,['n'],1,right,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,18,3,training,lowSC,easy,74,519,['c'],1,left,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,19,3,training,lowSC,average,16,1002,['n'],1,right,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,20,3,training,lowSC,average,18,736,['c'],0,right,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,21,3,training,lowSC,hard,28,468,['n'],1,right,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,22,3,training,lowSC,easy,72,536,['n'],0,left,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,23,3,training,lowSC,easy,74,602,['c'],1,left,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,0,4,training,lowSC,easy,73,418,['c'],1,left,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,1,4,training,lowSC,easy,7,486,['c'],0,right,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,2,4,training,lowSC,average,60,500,['c'],1,left,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,3,4,training,lowSC,easy,7,485,['n'],1,right,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,4,4,training,lowSC,easy,6,435,['n'],1,right,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,5,4,training,lowSC,average,64,585,['c'],1,left,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,6,4,training,lowSC,average,19,451,['n'],1,right,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,7,4,training,lowSC,easy,73,569,['c'],1,left,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,8,4,training,lowSC,average,62,418,['n'],0,left,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,9,4,training,lowSC,easy,73,435,['c'],1,left,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,10,4,training,lowSC,hard,28,735,['n'],1,right,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,11,4,training,lowSC,average,19,718,['n'],1,right,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,12,4,training,lowSC,hard,54,786,['n'],0,left,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,13,4,training,lowSC,average,15,519,['n'],1,right,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,14,4,training,lowSC,hard,50,451,['n'],0,left,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,15,4,training,lowSC,average,61,552,['c'],1,left,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,16,4,training,lowSC,average,18,551,['n'],1,right,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,17,4,training,lowSC,easy,6,802,['c'],0,right,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,18,4,training,lowSC,easy,5,501,['n'],1,right,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,19,4,training,lowSC,average,63,550,['c'],1,left,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,20,4,training,lowSC,easy,5,467,['n'],1,right,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,21,4,training,lowSC,easy,71,735,['c'],1,left,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,22,4,training,lowSC,easy,8,618,['n'],1,right,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,23,4,training,lowSC,easy,71,634,['c'],1,left,none,-99,-99,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,0,5,main,lowSC,easy,7,9561,['n'],1,right,['1'],6,2576,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,1,5,main,lowSC,average,61,818,['c'],1,left,['3'],4,353,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,2,5,main,lowSC,easy,73,1620,['c'],1,left,['1'],6,331,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,3,5,main,lowSC,easy,6,770,['n'],1,right,['1'],6,217,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,4,5,main,lowSC,easy,71,802,['c'],1,left,['1'],6,187,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,5,5,main,lowSC,average,63,1269,['c'],1,left,['1'],6,475,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,6,5,main,lowSC,easy,7,785,['n'],1,right,['1'],6,947,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,7,5,main,lowSC,average,19,819,['n'],1,right,['1'],6,246,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,8,5,main,lowSC,average,16,1319,['n'],1,right,['3'],4,273,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,9,5,main,lowSC,average,17,768,['n'],1,right,['2'],5,434,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,10,5,main,lowSC,easy,5,685,['n'],1,right,['1'],6,63,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,11,5,main,lowSC,average,60,1203,['c'],1,left,['3'],4,231,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,12,5,main,lowSC,easy,74,1586,['c'],1,left,['1'],6,279,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,13,5,main,lowSC,average,63,1319,['c'],1,left,['3'],4,225,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,14,5,main,lowSC,easy,73,1169,['c'],1,left,['3'],4,164,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,15,5,main,lowSC,average,16,752,['n'],1,right,['2'],5,329,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,16,5,main,lowSC,easy,5,585,['n'],1,right,['2'],5,223,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,17,5,main,lowSC,hard,53,535,['n'],0,left,['3'],4,220,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,18,5,main,lowSC,average,62,1003,['n'],0,left,['8'],3,277,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,19,5,main,lowSC,easy,5,752,['n'],1,right,['1'],6,631,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,20,5,main,lowSC,easy,72,1136,['c'],1,left,['3'],4,202,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,21,5,main,lowSC,hard,26,1686,['n'],1,right,['3'],4,392,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,22,5,main,lowSC,average,62,985,['c'],1,left,['2'],5,555,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,23,5,main,lowSC,average,16,1069,['n'],1,right,['3'],4,196,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,24,5,main,lowSC,easy,72,1019,['c'],1,left,['1'],6,349,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,25,5,main,lowSC,average,18,852,['n'],1,right,['3'],4,215,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,26,5,main,lowSC,average,17,568,['n'],1,right,['3'],4,611,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,27,5,main,lowSC,average,63,1903,['c'],1,left,['1'],6,503,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,28,5,main,lowSC,hard,29,768,['n'],1,right,['3'],4,864,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,29,5,main,lowSC,easy,7,869,['n'],1,right,['2'],5,403,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,30,5,main,lowSC,hard,54,1002,['c'],1,left,['3'],4,293,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,31,5,main,lowSC,average,60,1768,['c'],1,left,['3'],4,140,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,32,5,main,lowSC,hard,53,1019,['c'],1,left,['3'],4,696,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,33,5,main,lowSC,easy,72,735,['c'],1,left,['1'],6,249,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,34,5,main,lowSC,average,16,1035,['n'],1,right,['3'],4,671,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,35,5,main,lowSC,hard,25,734,['n'],1,right,['3'],4,225,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,36,5,main,lowSC,easy,71,801,['c'],1,left,['1'],6,195,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,37,5,main,lowSC,easy,72,701,['c'],1,left,['2'],5,281,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,38,5,main,lowSC,hard,51,386,['c'],1,left,['2'],5,234,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,39,5,main,lowSC,hard,27,635,['n'],1,right,['1'],6,241,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,40,5,main,lowSC,easy,73,1487,['c'],1,left,['9'],2,2582,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,41,5,main,lowSC,hard,28,1269,['n'],1,right,['3'],4,1107,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,42,5,main,lowSC,easy,70,1503,['c'],1,left,['3'],4,260,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,43,5,main,lowSC,hard,52,1319,['n'],0,left,['8'],3,287,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,44,5,main,lowSC,easy,5,735,['n'],1,right,['1'],6,273,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,45,5,main,lowSC,hard,50,1603,['c'],1,left,['3'],4,175,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,46,5,main,lowSC,average,16,802,['n'],1,right,['1'],6,115,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,47,5,main,lowSC,average,18,752,['n'],1,right,['2'],5,219,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,48,5,main,lowSC,average,15,519,['n'],1,right,['1'],6,264,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,49,5,main,lowSC,hard,29,718,['n'],1,right,['1'],6,219,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,50,5,main,lowSC,hard,25,419,['n'],1,right,['1'],6,268,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,51,5,main,lowSC,easy,8,452,['n'],1,right,['1'],6,218,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,52,5,main,lowSC,hard,53,368,['n'],0,left,['8'],3,366,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,53,5,main,lowSC,hard,25,1119,['n'],1,right,['8'],3,1852,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,54,5,main,lowSC,hard,50,702,['n'],0,left,['3'],4,175,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,55,5,main,lowSC,easy,8,451,['n'],1,right,['1'],6,257,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,56,5,main,lowSC,average,61,467,['n'],0,left,['0'],1,303,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,57,5,main,lowSC,easy,5,2321,['n'],1,right,['1'],6,239,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,58,5,main,lowSC,easy,8,618,['n'],1,right,['1'],6,135,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,59,5,main,lowSC,average,61,1285,['c'],1,left,['2'],5,280,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,60,5,main,lowSC,average,60,1219,['c'],1,left,['3'],4,166,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,61,5,main,lowSC,hard,51,1035,['c'],1,left,['3'],4,208,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,62,5,main,lowSC,hard,52,1218,['c'],1,left,['3'],4,242,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,63,5,main,lowSC,hard,29,785,['n'],1,right,['2'],5,211,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,64,5,main,lowSC,average,62,618,['c'],1,left,['1'],6,237,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,65,5,main,lowSC,easy,72,736,['c'],1,left,['1'],6,241,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,66,5,main,lowSC,average,18,2254,['c'],0,right,['3'],4,38,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,67,5,main,lowSC,hard,28,669,['n'],1,right,['3'],4,533,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,68,5,main,lowSC,hard,28,969,['n'],1,right,['3'],4,210,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,69,5,main,lowSC,hard,51,936,['c'],1,left,['3'],4,287,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,70,5,main,lowSC,hard,54,835,['c'],1,left,['3'],4,557,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,71,5,main,lowSC,hard,28,886,['n'],1,right,['3'],4,189,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,0,6,main,lowSC,hard,25,1219,['c'],0,right,['8'],3,941,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,1,6,main,lowSC,easy,73,618,['c'],1,left,['1'],6,41,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,2,6,main,lowSC,hard,25,2887,['n'],1,right,['3'],4,189,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,3,6,main,lowSC,average,60,968,['c'],1,left,['3'],4,185,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,4,6,main,lowSC,average,64,969,['c'],1,left,['1'],6,293,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,5,6,main,lowSC,hard,27,868,['c'],0,right,['2'],5,273,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,6,6,main,lowSC,hard,53,669,['c'],1,left,['2'],5,278,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,7,6,main,lowSC,easy,71,735,['c'],1,left,['2'],5,328,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,8,6,main,lowSC,hard,52,2354,['c'],1,left,['1'],6,214,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,9,6,main,lowSC,average,15,1336,['n'],1,right,['3'],4,722,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,10,6,main,lowSC,hard,54,852,['n'],0,left,['9'],2,1565,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,11,6,main,lowSC,hard,51,1268,['c'],1,left,['3'],4,212,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,12,6,main,lowSC,hard,25,1168,['n'],1,right,['1'],6,278,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,13,6,main,lowSC,average,61,569,['c'],1,left,['1'],6,495,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,14,6,main,lowSC,easy,6,702,['n'],1,right,['1'],6,234,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,15,6,main,lowSC,easy,9,569,['n'],1,right,['1'],6,180,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,16,6,main,lowSC,easy,72,652,['c'],1,left,['1'],6,205,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,17,6,main,lowSC,average,62,569,['c'],1,left,['1'],6,121,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,18,6,main,lowSC,easy,6,401,['n'],1,right,['1'],6,335,,,,,,,,,,,48,19,Vrouw,Rechts,
,xotask,19,6,main,lowSC,average,17,352,['n'],1,right,['1'],6,382,,,,,,,,,,,48,19,Vrouw,Rechts,
