starttime,task,withinblocktrial,block,running,selfconf,difflevel,n_reddots,rt,resp,cor,cresp,conf_press,cj,RTconf,dotsLeft,dotsRight,n_xes,post1,post2,post3,post4,post5,post6,stoptime,sub,age,gender,handedness,
,dotcolour,20,1,training,lowSC,hard,37,368,['n'],1,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,21,1,training,lowSC,hard,41,418,['c'],1,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,22,1,training,lowSC,easy,63,368,['n'],0,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,23,1,training,lowSC,hard,43,452,['c'],1,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,0,2,training,lowSC,easy,63,368,['c'],1,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,1,2,training,lowSC,hard,37,518,['c'],0,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,2,2,training,lowSC,hard,42,535,['c'],1,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,3,2,training,lowSC,easy,15,368,['n'],1,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,4,2,training,lowSC,easy,18,318,['n'],1,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,5,2,training,lowSC,hard,39,519,['c'],0,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,6,2,training,lowSC,easy,61,535,['c'],1,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,7,2,training,lowSC,hard,43,502,['c'],1,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,8,2,training,lowSC,hard,44,468,['c'],1,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,9,2,training,lowSC,hard,42,402,['n'],0,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,10,2,training,lowSC,hard,37,534,['n'],1,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,11,2,training,lowSC,easy,62,385,['c'],1,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,12,2,training,lowSC,hard,35,818,['n'],1,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,13,2,training,lowSC,average,28,468,['n'],1,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,14,2,training,lowSC,average,29,351,['n'],1,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,15,2,training,lowSC,average,55,385,['c'],1,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,16,2,training,lowSC,average,51,352,['n'],0,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,17,2,training,lowSC,average,51,401,['c'],1,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,18,2,training,lowSC,easy,19,469,['n'],1,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,19,2,training,lowSC,hard,44,434,['c'],1,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,20,2,training,lowSC,average,53,501,['c'],1,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,21,2,training,lowSC,average,28,469,['n'],1,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,22,2,training,lowSC,average,52,401,['c'],1,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,23,2,training,lowSC,average,54,534,['n'],0,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,0,3,training,lowSC,hard,42,586,['n'],0,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,1,3,training,lowSC,average,53,618,['c'],1,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,2,3,training,lowSC,easy,15,552,['n'],1,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,3,3,training,lowSC,hard,41,500,['c'],1,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,4,3,training,lowSC,average,27,452,['n'],1,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,5,3,training,lowSC,hard,44,719,['c'],1,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,6,3,training,lowSC,average,29,434,['n'],1,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,7,3,training,lowSC,average,54,334,['c'],1,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,8,3,training,lowSC,easy,65,369,['c'],1,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,9,3,training,lowSC,hard,39,453,['n'],1,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,10,3,training,lowSC,hard,36,401,['c'],0,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,11,3,training,lowSC,hard,35,600,['c'],0,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,12,3,training,lowSC,hard,37,435,['n'],1,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,13,3,training,lowSC,average,55,484,['c'],1,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,14,3,training,lowSC,average,26,335,['n'],1,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,15,3,training,lowSC,average,54,468,['n'],0,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,16,3,training,lowSC,hard,39,502,['c'],0,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,17,3,training,lowSC,easy,17,418,['n'],1,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,18,3,training,lowSC,easy,65,368,['c'],1,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,19,3,training,lowSC,hard,41,334,['n'],0,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,20,3,training,lowSC,hard,36,369,['n'],1,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,21,3,training,lowSC,easy,15,385,['c'],0,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,22,3,training,lowSC,hard,45,819,['c'],1,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,23,3,training,lowSC,average,55,334,['n'],0,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,0,4,training,lowSC,average,51,502,['c'],1,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,1,4,training,lowSC,hard,35,451,['n'],1,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,2,4,training,lowSC,hard,37,468,['n'],1,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,3,4,training,lowSC,average,52,485,['c'],1,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,4,4,training,lowSC,hard,42,552,['c'],1,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,5,4,training,lowSC,easy,19,486,['n'],1,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,6,4,training,lowSC,average,54,519,['c'],1,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,7,4,training,lowSC,easy,62,434,['c'],1,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,8,4,training,lowSC,average,53,485,['c'],1,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,9,4,training,lowSC,average,55,402,['c'],1,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,10,4,training,lowSC,easy,65,435,['c'],1,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,11,4,training,lowSC,average,55,369,['c'],1,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,12,4,training,lowSC,average,53,535,['n'],0,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,13,4,training,lowSC,easy,17,485,['n'],1,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,14,4,training,lowSC,hard,38,719,['n'],1,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,15,4,training,lowSC,easy,15,435,['n'],1,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,16,4,training,lowSC,easy,19,452,['n'],1,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,17,4,training,lowSC,easy,17,468,['n'],1,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,18,4,training,lowSC,average,25,418,['n'],1,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,19,4,training,lowSC,easy,17,368,['n'],1,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,20,4,training,lowSC,hard,41,435,['n'],0,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,21,4,training,lowSC,hard,38,551,['n'],1,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,22,4,training,lowSC,hard,45,568,['n'],0,left,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,23,4,training,lowSC,average,27,535,['n'],1,right,none,-99,-99,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,0,5,main,lowSC,average,55,685,['n'],0,left,['8'],3,3804,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,1,5,main,lowSC,easy,19,685,['n'],1,right,['2'],5,1584,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,2,5,main,lowSC,easy,15,585,['n'],1,right,['1'],6,675,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,3,5,main,lowSC,hard,43,553,['n'],0,left,['2'],5,1532,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,4,5,main,lowSC,easy,16,468,['n'],1,right,['1'],6,645,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,5,5,main,lowSC,average,29,501,['n'],1,right,['1'],6,2082,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,6,5,main,lowSC,easy,63,568,['c'],1,left,['1'],6,545,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,7,5,main,lowSC,hard,43,518,['c'],1,left,['3'],4,1361,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,8,5,main,lowSC,average,25,334,['c'],0,right,['0'],1,488,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,9,5,main,lowSC,hard,36,535,['n'],1,right,['3'],4,569,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,10,5,main,lowSC,easy,16,485,['n'],1,right,['1'],6,345,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,11,5,main,lowSC,hard,43,369,['n'],0,left,['3'],4,632,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,12,5,main,lowSC,hard,38,853,['n'],1,right,['2'],5,1862,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,13,5,main,lowSC,hard,45,268,['n'],0,left,['2'],5,1371,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,14,5,main,lowSC,easy,61,369,['c'],1,left,['1'],6,847,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,15,5,main,lowSC,average,29,285,['c'],0,right,['0'],1,300,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,16,5,main,lowSC,hard,42,1037,['n'],0,left,['3'],4,4993,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,17,5,main,lowSC,average,55,385,['c'],1,left,['2'],5,352,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,18,5,main,lowSC,average,25,485,['n'],1,right,['2'],5,281,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,19,5,main,lowSC,average,28,353,['n'],1,right,['2'],5,251,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,20,5,main,lowSC,hard,39,368,['c'],0,right,['9'],2,285,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,21,5,main,lowSC,hard,37,501,['n'],1,right,['3'],4,424,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,22,5,main,lowSC,easy,65,435,['c'],1,left,['1'],6,256,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,23,5,main,lowSC,average,51,401,['c'],1,left,['2'],5,417,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,24,5,main,lowSC,hard,38,385,['c'],0,right,['9'],2,508,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,25,5,main,lowSC,average,54,418,['n'],0,left,['0'],1,257,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,26,5,main,lowSC,hard,38,853,['n'],1,right,['8'],3,1152,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,27,5,main,lowSC,hard,42,418,['n'],0,left,['3'],4,587,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,28,5,main,lowSC,hard,38,735,['n'],1,right,['2'],5,1296,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,29,5,main,lowSC,average,55,618,['c'],1,left,['2'],5,926,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,30,5,main,lowSC,average,51,435,['c'],1,left,['2'],5,498,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,31,5,main,lowSC,easy,19,452,['n'],1,right,['1'],6,822,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,32,5,main,lowSC,average,25,1404,['c'],0,right,['9'],2,1399,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,33,5,main,lowSC,easy,65,518,['c'],1,left,['1'],6,867,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,34,5,main,lowSC,easy,17,385,['c'],0,right,['0'],1,235,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,35,5,main,lowSC,average,28,452,['c'],0,right,['9'],2,331,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,36,5,main,lowSC,easy,15,501,['c'],0,right,['0'],1,388,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,37,5,main,lowSC,easy,16,618,['n'],1,right,['1'],6,374,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,38,5,main,lowSC,easy,62,519,['c'],1,left,['1'],6,413,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,39,5,main,lowSC,hard,45,618,['n'],0,left,['2'],5,782,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,40,5,main,lowSC,hard,38,735,['n'],1,right,['3'],4,299,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,41,5,main,lowSC,easy,61,402,['c'],1,left,['1'],6,506,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,42,5,main,lowSC,hard,42,500,['c'],1,left,['3'],4,732,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,43,5,main,lowSC,easy,64,501,['n'],0,left,['0'],1,469,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,44,5,main,lowSC,average,51,535,['c'],1,left,['2'],5,791,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,45,5,main,lowSC,hard,45,552,['n'],0,left,['3'],4,348,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,46,5,main,lowSC,hard,37,468,['n'],1,right,['3'],4,614,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,47,5,main,lowSC,hard,37,634,['n'],1,right,['2'],5,462,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,48,5,main,lowSC,average,26,384,['n'],1,right,['1'],6,375,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,49,5,main,lowSC,average,28,384,['n'],1,right,['2'],5,324,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,50,5,main,lowSC,easy,64,451,['c'],1,left,['1'],6,240,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,51,5,main,lowSC,average,55,552,['c'],1,left,['1'],6,331,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,52,5,main,lowSC,average,28,501,['n'],1,right,['2'],5,660,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,53,5,main,lowSC,easy,18,386,['n'],1,right,['1'],6,261,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,54,5,main,lowSC,easy,16,484,['n'],1,right,['1'],6,243,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,55,5,main,lowSC,average,55,801,['c'],1,left,['1'],6,515,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,56,5,main,lowSC,average,51,485,['c'],1,left,['2'],5,374,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,57,5,main,lowSC,hard,43,352,['c'],1,left,['8'],3,1075,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,58,5,main,lowSC,average,55,486,['c'],1,left,['2'],5,367,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,59,5,main,lowSC,average,29,551,['n'],1,right,['3'],4,309,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,60,5,main,lowSC,easy,65,451,['c'],1,left,['1'],6,273,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,61,5,main,lowSC,average,27,486,['n'],1,right,['2'],5,286,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,62,5,main,lowSC,easy,65,618,['c'],1,left,['1'],6,388,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,63,5,main,lowSC,hard,44,501,['c'],1,left,['8'],3,460,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,64,5,main,lowSC,hard,36,517,['n'],1,right,['3'],4,335,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,65,5,main,lowSC,hard,37,535,['n'],1,right,['3'],4,375,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,66,5,main,lowSC,easy,65,468,['c'],1,left,['2'],5,304,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,67,5,main,lowSC,easy,15,469,['c'],0,right,['0'],1,236,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,68,5,main,lowSC,hard,41,519,['n'],0,left,['3'],4,2009,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,69,5,main,lowSC,easy,17,451,['n'],1,right,['1'],6,272,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,70,5,main,lowSC,average,52,601,['c'],1,left,['8'],3,6167,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,71,5,main,lowSC,easy,64,852,['c'],1,left,['2'],5,708,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,0,6,main,lowSC,hard,38,585,['n'],1,right,['3'],4,2483,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,1,6,main,lowSC,average,54,652,['n'],0,left,['3'],4,254,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,2,6,main,lowSC,hard,35,1269,['n'],1,right,['3'],4,764,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,3,6,main,lowSC,average,28,485,['n'],1,right,['2'],5,260,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,4,6,main,lowSC,hard,45,752,['c'],1,left,['3'],4,1334,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,5,6,main,lowSC,average,29,451,['n'],1,right,['2'],5,280,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,6,6,main,lowSC,average,55,769,['c'],1,left,['2'],5,1288,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,7,6,main,lowSC,average,25,484,['n'],1,right,['1'],6,459,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,8,6,main,lowSC,easy,16,385,['n'],1,right,['1'],6,260,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,9,6,main,lowSC,average,27,451,['n'],1,right,['1'],6,275,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,10,6,main,lowSC,average,28,402,['n'],1,right,['1'],6,371,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,11,6,main,lowSC,average,27,435,['n'],1,right,['1'],6,158,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,12,6,main,lowSC,easy,18,452,['n'],1,right,['1'],6,224,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,13,6,main,lowSC,average,51,451,['c'],1,left,['2'],5,384,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,14,6,main,lowSC,easy,61,401,['c'],1,left,['1'],6,299,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,15,6,main,lowSC,average,52,536,['c'],1,left,['2'],5,261,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,16,6,main,lowSC,average,28,467,['c'],0,right,['9'],2,227,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,17,6,main,lowSC,easy,62,468,['n'],0,left,['0'],1,306,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,18,6,main,lowSC,easy,65,435,['c'],1,left,['1'],6,319,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,19,6,main,lowSC,hard,45,502,['c'],1,left,['1'],6,329,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,20,6,main,lowSC,average,26,918,['n'],1,right,['2'],5,338,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,21,6,main,lowSC,average,54,434,['c'],1,left,['1'],6,254,,,,,,,,,,,10,19,Man,Rechts,
,dotcolour,22,6,main,lowSC,hard,42,452,['c'],1,left,['3'],4,316,,,,,,,,,,,10,19,Man,Rechts,
