starttime,task,withinblocktrial,block,running,selfconf,difflevel,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,n_xes,n_reddots,post1,post2,post3,post4,post5,post6,stoptime,sub,age,gender,handedness,
,dotnumber,18,0,training,mediumSC,hard,45,50,751,['c'],0,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,19,0,training,mediumSC,average,50,62,602,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,20,0,training,mediumSC,easy,50,73,735,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,21,0,training,mediumSC,hard,54,50,601,['c'],1,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,22,0,training,mediumSC,average,50,62,518,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,23,0,training,mediumSC,easy,74,50,669,['c'],1,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,0,1,training,mediumSC,average,35,50,501,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,1,1,training,mediumSC,average,38,50,669,['c'],0,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,2,1,training,mediumSC,easy,50,25,601,['c'],1,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,3,1,training,mediumSC,hard,51,50,585,['n'],0,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,4,1,training,mediumSC,average,39,50,618,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,5,1,training,mediumSC,hard,50,47,717,['n'],0,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,6,1,training,mediumSC,hard,50,52,685,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,7,1,training,mediumSC,average,39,50,685,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,8,1,training,mediumSC,hard,54,50,902,['n'],0,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,9,1,training,mediumSC,average,50,61,719,['c'],0,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,10,1,training,mediumSC,easy,50,28,518,['c'],1,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,11,1,training,mediumSC,easy,27,50,635,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,12,1,training,mediumSC,easy,50,74,502,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,13,1,training,mediumSC,average,50,63,502,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,14,1,training,mediumSC,easy,50,75,502,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,15,1,training,mediumSC,average,50,39,536,['c'],1,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,16,1,training,mediumSC,easy,29,50,553,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,17,1,training,mediumSC,easy,50,29,452,['c'],1,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,18,1,training,mediumSC,hard,50,51,569,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,19,1,training,mediumSC,average,50,63,619,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,20,1,training,mediumSC,hard,47,50,619,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,21,1,training,mediumSC,average,50,38,619,['n'],0,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,22,1,training,mediumSC,average,50,65,685,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,23,1,training,mediumSC,easy,27,50,669,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,0,2,training,mediumSC,average,38,50,885,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,1,2,training,mediumSC,average,35,50,618,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,2,2,training,mediumSC,easy,50,74,586,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,3,2,training,mediumSC,hard,50,55,669,['c'],0,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,4,2,training,mediumSC,easy,73,50,819,['n'],0,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,5,2,training,mediumSC,hard,50,45,535,['c'],1,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,6,2,training,mediumSC,average,64,50,502,['c'],1,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,7,2,training,mediumSC,hard,54,50,568,['n'],0,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,8,2,training,mediumSC,easy,50,72,568,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,9,2,training,mediumSC,easy,50,74,652,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,10,2,training,mediumSC,average,62,50,552,['c'],1,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,11,2,training,mediumSC,average,50,65,568,['c'],0,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,12,2,training,mediumSC,hard,50,51,635,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,13,2,training,mediumSC,average,65,50,585,['c'],1,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,14,2,training,mediumSC,hard,50,48,485,['c'],1,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,15,2,training,mediumSC,hard,50,49,451,['c'],1,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,16,2,training,mediumSC,easy,25,50,485,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,17,2,training,mediumSC,hard,51,50,585,['c'],1,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,18,2,training,mediumSC,average,38,50,802,['c'],0,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,19,2,training,mediumSC,easy,29,50,518,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,20,2,training,mediumSC,hard,50,54,452,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,21,2,training,mediumSC,average,50,39,518,['c'],1,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,22,2,training,mediumSC,hard,50,49,634,['n'],0,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,23,2,training,mediumSC,average,35,50,568,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,0,3,training,mediumSC,hard,50,53,653,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,1,3,training,mediumSC,hard,46,50,501,['c'],0,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,2,3,training,mediumSC,easy,50,73,517,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,3,3,training,mediumSC,average,50,63,451,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,4,3,training,mediumSC,average,50,35,484,['c'],1,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,5,3,training,mediumSC,hard,50,55,435,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,6,3,training,mediumSC,average,64,50,435,['c'],1,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,7,3,training,mediumSC,easy,50,72,436,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,8,3,training,mediumSC,easy,50,72,501,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,9,3,training,mediumSC,average,64,50,502,['c'],1,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,10,3,training,mediumSC,hard,50,47,1186,['c'],1,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,11,3,training,mediumSC,hard,52,50,569,['n'],0,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,12,3,training,mediumSC,average,50,65,535,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,13,3,training,mediumSC,easy,50,25,417,['c'],1,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,14,3,training,mediumSC,hard,55,50,602,['n'],0,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,15,3,training,mediumSC,easy,27,50,452,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,16,3,training,mediumSC,hard,47,50,452,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,17,3,training,mediumSC,hard,50,45,718,['c'],1,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,18,3,training,mediumSC,average,36,50,469,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,19,3,training,mediumSC,hard,47,50,485,['c'],0,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,20,3,training,mediumSC,hard,53,50,502,['n'],0,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,21,3,training,mediumSC,hard,50,52,435,['c'],0,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,22,3,training,mediumSC,easy,28,50,453,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,23,3,training,mediumSC,hard,51,50,435,['n'],0,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,0,4,training,mediumSC,average,50,37,451,['c'],1,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,1,4,training,mediumSC,hard,54,50,452,['c'],1,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,2,4,training,mediumSC,hard,50,45,385,['c'],1,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,3,4,training,mediumSC,hard,50,54,368,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,4,4,training,mediumSC,hard,48,50,469,['c'],0,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,5,4,training,mediumSC,hard,50,53,518,['c'],0,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,6,4,training,mediumSC,easy,72,50,952,['c'],1,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,7,4,training,mediumSC,average,64,50,468,['c'],1,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,8,4,training,mediumSC,hard,50,48,451,['c'],1,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,9,4,training,mediumSC,average,37,50,368,['c'],0,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,10,4,training,mediumSC,average,50,64,668,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,11,4,training,mediumSC,hard,51,50,551,['n'],0,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,12,4,training,mediumSC,average,64,50,551,['c'],1,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,13,4,training,mediumSC,easy,50,29,435,['c'],1,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,14,4,training,mediumSC,average,50,39,553,['c'],1,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,15,4,training,mediumSC,easy,50,72,485,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,16,4,training,mediumSC,hard,55,50,468,['n'],0,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,17,4,training,mediumSC,easy,50,72,501,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,18,4,training,mediumSC,hard,49,50,568,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,19,4,training,mediumSC,easy,50,29,435,['c'],1,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,20,4,training,mediumSC,hard,50,47,386,['c'],1,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,21,4,training,mediumSC,average,50,61,451,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,22,4,training,mediumSC,average,50,37,569,['n'],0,left,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,23,4,training,mediumSC,average,50,61,602,['n'],1,right,none,-99,-99,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,0,5,main,mediumSC,average,35,50,685,['n'],1,right,['2'],5,3756,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,1,5,main,mediumSC,average,38,50,1269,['n'],1,right,['2'],5,2554,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,2,5,main,mediumSC,easy,50,27,1135,['c'],1,left,['1'],6,959,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,3,5,main,mediumSC,easy,50,74,1369,['n'],1,right,['2'],5,2732,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,4,5,main,mediumSC,hard,51,50,884,['c'],1,left,['2'],5,420,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,5,5,main,mediumSC,average,50,36,485,['c'],1,left,['2'],5,155,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,6,5,main,mediumSC,average,50,62,751,['c'],0,right,['3'],4,1346,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,7,5,main,mediumSC,easy,50,75,569,['n'],1,right,['2'],5,320,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,8,5,main,mediumSC,hard,49,50,835,['c'],0,right,['2'],5,429,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,9,5,main,mediumSC,easy,50,74,602,['n'],1,right,['2'],5,239,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,10,5,main,mediumSC,average,62,50,535,['c'],1,left,['3'],4,236,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,11,5,main,mediumSC,average,62,50,467,['c'],1,left,['2'],5,74,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,12,5,main,mediumSC,hard,55,50,418,['c'],1,left,['2'],5,818,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,13,5,main,mediumSC,hard,51,50,634,['n'],0,left,['8'],3,339,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,14,5,main,mediumSC,average,50,39,718,['c'],1,left,['2'],5,388,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,15,5,main,mediumSC,easy,50,25,1102,['c'],1,left,['2'],5,275,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,16,5,main,mediumSC,hard,50,47,601,['c'],1,left,['2'],5,395,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,17,5,main,mediumSC,hard,50,53,535,['c'],0,right,['3'],4,369,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,18,5,main,mediumSC,easy,50,25,418,['c'],1,left,['3'],4,493,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,19,5,main,mediumSC,average,38,50,668,['n'],1,right,['2'],5,426,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,20,5,main,mediumSC,easy,29,50,535,['n'],1,right,['2'],5,447,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,21,5,main,mediumSC,easy,75,50,653,['n'],0,left,['0'],1,510,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,22,5,main,mediumSC,hard,50,53,619,['c'],0,right,['3'],4,300,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,23,5,main,mediumSC,easy,27,50,535,['n'],1,right,['2'],5,294,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,24,5,main,mediumSC,average,63,50,385,['n'],0,left,['2'],5,439,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,25,5,main,mediumSC,average,63,50,401,['n'],0,left,['9'],2,464,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,26,5,main,mediumSC,average,50,63,468,['n'],1,right,['1'],6,326,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,27,5,main,mediumSC,hard,50,49,518,['n'],0,left,['2'],5,224,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,28,5,main,mediumSC,easy,26,50,418,['n'],1,right,['2'],5,226,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,29,5,main,mediumSC,average,61,50,368,['n'],0,left,['2'],5,198,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,30,5,main,mediumSC,hard,50,53,452,['n'],1,right,['9'],2,631,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,31,5,main,mediumSC,average,50,63,517,['n'],1,right,['1'],6,261,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,32,5,main,mediumSC,average,36,50,752,['n'],1,right,['3'],4,280,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,33,5,main,mediumSC,hard,50,46,885,['c'],1,left,['3'],4,276,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,34,5,main,mediumSC,easy,27,50,485,['n'],1,right,['1'],6,226,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,35,5,main,mediumSC,easy,50,74,619,['n'],1,right,['1'],6,267,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,36,5,main,mediumSC,easy,75,50,518,['c'],1,left,['3'],4,439,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,37,5,main,mediumSC,hard,52,50,784,['c'],1,left,['3'],4,321,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,38,5,main,mediumSC,hard,45,50,585,['c'],0,right,['3'],4,328,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,39,5,main,mediumSC,easy,74,50,702,['c'],1,left,['1'],6,394,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,40,5,main,mediumSC,hard,53,50,635,['c'],1,left,['2'],5,252,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,41,5,main,mediumSC,hard,45,50,885,['n'],1,right,['2'],5,249,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,42,5,main,mediumSC,easy,72,50,835,['c'],1,left,['2'],5,217,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,43,5,main,mediumSC,hard,48,50,602,['n'],1,right,['2'],5,211,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,44,5,main,mediumSC,hard,50,48,468,['c'],1,left,['1'],6,196,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,45,5,main,mediumSC,easy,50,27,485,['c'],1,left,['1'],6,260,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,46,5,main,mediumSC,easy,50,75,652,['n'],1,right,['1'],6,316,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,47,5,main,mediumSC,hard,50,53,803,['c'],0,right,['2'],5,74,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,48,5,main,mediumSC,average,50,64,569,['n'],1,right,['1'],6,156,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,49,5,main,mediumSC,hard,50,46,752,['n'],0,left,['1'],6,179,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,50,5,main,mediumSC,hard,48,50,702,['c'],0,right,['2'],5,187,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,51,5,main,mediumSC,average,50,36,835,['c'],1,left,['2'],5,93,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,52,5,main,mediumSC,easy,50,72,785,['n'],1,right,['2'],5,405,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,53,5,main,mediumSC,average,36,50,667,['n'],1,right,['2'],5,230,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,54,5,main,mediumSC,easy,25,50,634,['n'],1,right,['1'],6,335,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,55,5,main,mediumSC,easy,29,50,635,['n'],1,right,['1'],6,307,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,56,5,main,mediumSC,easy,75,50,835,['c'],1,left,['1'],6,320,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,57,5,main,mediumSC,easy,50,27,668,['c'],1,left,['1'],6,228,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,58,5,main,mediumSC,hard,53,50,718,['n'],0,left,['1'],6,202,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,59,5,main,mediumSC,hard,50,54,651,['n'],1,right,['2'],5,82,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,60,5,main,mediumSC,hard,50,51,736,['n'],1,right,['2'],5,2445,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,61,5,main,mediumSC,hard,47,50,684,['n'],1,right,['1'],6,57,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,62,5,main,mediumSC,average,50,62,451,['n'],1,right,['3'],4,336,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,63,5,main,mediumSC,easy,50,28,635,['c'],1,left,['1'],6,341,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,64,5,main,mediumSC,average,50,64,685,['n'],1,right,['1'],6,103,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,65,5,main,mediumSC,average,63,50,802,['c'],1,left,['3'],4,254,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,66,5,main,mediumSC,average,37,50,801,['n'],1,right,['2'],5,238,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,67,5,main,mediumSC,easy,75,50,1302,['c'],1,left,['3'],4,299,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,68,5,main,mediumSC,hard,50,47,618,['n'],0,left,['3'],4,338,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,69,5,main,mediumSC,average,50,36,684,['n'],0,left,['3'],4,276,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,70,5,main,mediumSC,average,50,36,585,['c'],1,left,['2'],5,269,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,71,5,main,mediumSC,average,50,35,769,['c'],1,left,['1'],6,223,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,0,6,main,mediumSC,easy,50,25,618,['c'],1,left,['2'],5,352,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,1,6,main,mediumSC,easy,72,50,735,['c'],1,left,['2'],5,288,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,2,6,main,mediumSC,average,50,65,1185,['n'],1,right,['2'],5,687,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,3,6,main,mediumSC,hard,51,50,535,['n'],0,left,['3'],4,249,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,4,6,main,mediumSC,hard,50,51,651,['c'],0,right,['3'],4,208,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,5,6,main,mediumSC,hard,50,48,636,['n'],0,left,['3'],4,250,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,6,6,main,mediumSC,hard,49,50,736,['n'],1,right,['2'],5,222,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,7,6,main,mediumSC,hard,50,51,752,['c'],0,right,['9'],2,3250,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,8,6,main,mediumSC,easy,75,50,801,['c'],1,left,['3'],4,248,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,9,6,main,mediumSC,hard,51,50,1252,['c'],1,left,['2'],5,295,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,10,6,main,mediumSC,easy,50,72,635,['n'],1,right,['2'],5,253,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,11,6,main,mediumSC,easy,73,50,518,['c'],1,left,['2'],5,121,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,12,6,main,mediumSC,average,64,50,701,['n'],0,left,['2'],5,244,,,,,,,,,,14,18,Vrouw,Links,
,dotnumber,13,6,main,mediumSC,hard,55,50,735,['c'],1,left,['8'],3,216,,,,,,,,,,14,18,Vrouw,Links,
