starttime,task,withinblocktrial,block,running,selfconf,difflevel,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,n_xes,n_reddots,post1,post2,post3,post4,post5,post6,stoptime,sub,age,gender,handedness,
,dotnumber,11,2,training,lowSC,average,50,35,636,['c'],1,left,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,12,2,training,lowSC,average,37,50,819,['n'],1,right,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,13,2,training,lowSC,hard,50,49,552,['c'],1,left,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,14,2,training,lowSC,easy,50,72,685,['n'],1,right,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,15,2,training,lowSC,easy,50,74,1119,['n'],1,right,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,16,2,training,lowSC,hard,50,46,635,['c'],1,left,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,17,2,training,lowSC,average,50,38,652,['c'],1,left,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,18,2,training,lowSC,average,50,37,635,['c'],1,left,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,19,2,training,lowSC,hard,50,52,634,['n'],1,right,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,20,2,training,lowSC,hard,53,50,1218,['c'],1,left,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,21,2,training,lowSC,easy,29,50,551,['n'],1,right,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,22,2,training,lowSC,easy,50,29,585,['c'],1,left,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,23,2,training,lowSC,hard,50,46,685,['c'],1,left,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,0,3,training,lowSC,average,36,50,1052,['n'],1,right,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,1,3,training,lowSC,average,50,36,585,['c'],1,left,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,2,3,training,lowSC,easy,50,71,552,['n'],1,right,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,3,3,training,lowSC,easy,50,26,652,['c'],1,left,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,4,3,training,lowSC,hard,50,47,752,['n'],0,left,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,5,3,training,lowSC,easy,27,50,618,['n'],1,right,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,6,3,training,lowSC,hard,52,50,736,['c'],1,left,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,7,3,training,lowSC,easy,50,75,668,['n'],1,right,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,8,3,training,lowSC,easy,50,28,686,['c'],1,left,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,9,3,training,lowSC,average,63,50,2353,['c'],1,left,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,10,3,training,lowSC,hard,46,50,802,['c'],0,right,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,11,3,training,lowSC,average,50,62,768,['n'],1,right,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,12,3,training,lowSC,average,65,50,685,['c'],1,left,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,13,3,training,lowSC,average,35,50,651,['n'],1,right,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,14,3,training,lowSC,average,50,65,750,['c'],0,right,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,15,3,training,lowSC,average,61,50,886,['n'],0,left,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,16,3,training,lowSC,average,50,62,669,['n'],1,right,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,17,3,training,lowSC,easy,29,50,586,['n'],1,right,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,18,3,training,lowSC,average,35,50,635,['n'],1,right,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,19,3,training,lowSC,hard,55,50,885,['n'],0,left,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,20,3,training,lowSC,average,37,50,819,['n'],1,right,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,21,3,training,lowSC,easy,72,50,667,['c'],1,left,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,22,3,training,lowSC,average,38,50,667,['n'],1,right,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,23,3,training,lowSC,average,61,50,569,['c'],1,left,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,0,4,training,lowSC,average,50,39,886,['c'],1,left,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,1,4,training,lowSC,easy,25,50,735,['n'],1,right,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,2,4,training,lowSC,hard,50,47,635,['c'],1,left,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,3,4,training,lowSC,hard,47,50,419,['n'],1,right,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,4,4,training,lowSC,average,50,64,669,['n'],1,right,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,5,4,training,lowSC,hard,50,53,702,['c'],0,right,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,6,4,training,lowSC,average,65,50,869,['c'],1,left,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,7,4,training,lowSC,easy,50,72,602,['n'],1,right,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,8,4,training,lowSC,hard,50,47,685,['c'],1,left,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,9,4,training,lowSC,average,61,50,667,['c'],1,left,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,10,4,training,lowSC,average,37,50,1352,['c'],0,right,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,11,4,training,lowSC,hard,52,50,651,['c'],1,left,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,12,4,training,lowSC,hard,50,46,3088,['n'],0,left,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,13,4,training,lowSC,average,50,64,636,['n'],1,right,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,14,4,training,lowSC,average,50,64,685,['n'],1,right,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,15,4,training,lowSC,hard,48,50,751,['c'],0,right,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,16,4,training,lowSC,average,65,50,685,['c'],1,left,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,17,4,training,lowSC,easy,26,50,653,['n'],1,right,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,18,4,training,lowSC,average,35,50,535,['n'],1,right,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,19,4,training,lowSC,hard,55,50,718,['n'],0,left,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,20,4,training,lowSC,easy,28,50,767,['c'],0,right,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,21,4,training,lowSC,average,50,63,802,['c'],0,right,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,22,4,training,lowSC,easy,75,50,635,['c'],1,left,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,23,4,training,lowSC,easy,50,27,518,['c'],1,left,none,-99,-99,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,0,5,main,lowSC,easy,50,75,2486,['n'],1,right,['3'],3,4223,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,1,5,main,lowSC,average,50,65,770,['n'],1,right,['2'],2,639,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,2,5,main,lowSC,average,37,50,2603,['n'],1,right,['2'],2,1736,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,3,5,main,lowSC,easy,27,50,685,['n'],1,right,['9'],5,497,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,4,5,main,lowSC,hard,50,52,652,['c'],0,right,['8'],4,543,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,5,5,main,lowSC,easy,50,73,2554,['c'],0,right,['8'],4,493,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,6,5,main,lowSC,easy,28,50,686,['n'],1,right,['9'],5,345,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,7,5,main,lowSC,hard,54,50,968,['c'],1,left,['0'],6,528,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,8,5,main,lowSC,hard,50,45,1486,['c'],1,left,['0'],6,459,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,9,5,main,lowSC,hard,49,50,1787,['c'],0,right,['3'],3,572,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,10,5,main,lowSC,easy,27,50,1253,['n'],1,right,['9'],5,541,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,11,5,main,lowSC,average,65,50,1069,['c'],1,left,['8'],4,584,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,12,5,main,lowSC,hard,50,52,935,['c'],0,right,['3'],3,854,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,13,5,main,lowSC,hard,49,50,885,['c'],0,right,['8'],4,268,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,14,5,main,lowSC,hard,50,46,1486,['c'],1,left,['2'],2,752,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,15,5,main,lowSC,average,35,50,1519,['c'],0,right,['2'],2,304,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,16,5,main,lowSC,hard,50,47,1670,['n'],0,left,['3'],3,315,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,17,5,main,lowSC,hard,45,50,2120,['n'],1,right,['3'],3,357,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,18,5,main,lowSC,easy,50,74,1369,['n'],1,right,['8'],4,250,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,19,5,main,lowSC,average,50,65,2937,['c'],0,right,['2'],2,292,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,20,5,main,lowSC,average,64,50,1553,['c'],1,left,['9'],5,598,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,21,5,main,lowSC,easy,71,50,919,['c'],1,left,['9'],5,244,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,22,5,main,lowSC,average,50,62,1302,['n'],1,right,['8'],4,242,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,23,5,main,lowSC,hard,51,50,1252,['n'],0,left,['3'],3,449,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,24,5,main,lowSC,hard,50,47,885,['c'],1,left,['8'],4,247,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,25,5,main,lowSC,hard,50,49,2051,['c'],1,left,['8'],4,262,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,26,5,main,lowSC,hard,48,50,3053,['c'],0,right,['3'],3,331,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,27,5,main,lowSC,easy,26,50,1052,['n'],1,right,['9'],5,255,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,28,5,main,lowSC,average,50,38,751,['c'],1,left,['9'],5,242,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,29,5,main,lowSC,easy,25,50,836,['n'],1,right,['9'],5,275,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,30,5,main,lowSC,easy,72,50,835,['c'],1,left,['9'],5,242,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,31,5,main,lowSC,average,61,50,835,['c'],1,left,['9'],5,290,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,32,5,main,lowSC,easy,26,50,801,['n'],1,right,['9'],5,322,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,33,5,main,lowSC,hard,50,52,1703,['c'],0,right,['8'],4,268,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,34,5,main,lowSC,easy,50,25,902,['c'],1,left,['8'],4,232,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,35,5,main,lowSC,average,50,62,902,['n'],1,right,['9'],5,374,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,36,5,main,lowSC,average,50,38,1253,['c'],1,left,['9'],5,464,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,37,5,main,lowSC,average,63,50,634,['c'],1,left,['8'],4,241,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,38,5,main,lowSC,easy,50,28,851,['c'],1,left,['8'],4,256,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,39,5,main,lowSC,average,36,50,1519,['n'],1,right,['9'],5,900,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,40,5,main,lowSC,easy,72,50,802,['c'],1,left,['9'],5,267,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,41,5,main,lowSC,average,50,38,2186,['c'],1,left,['3'],3,307,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,42,5,main,lowSC,average,63,50,1703,['c'],1,left,['9'],5,269,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,43,5,main,lowSC,easy,74,50,2002,['c'],1,left,['9'],5,732,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,44,5,main,lowSC,easy,50,29,1402,['c'],1,left,['8'],4,945,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,45,5,main,lowSC,average,65,50,952,['c'],1,left,['9'],5,337,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,46,5,main,lowSC,average,50,62,1036,['n'],1,right,['8'],4,293,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,47,5,main,lowSC,hard,50,51,1601,['n'],1,right,['8'],4,708,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,48,5,main,lowSC,easy,50,74,752,['n'],1,right,['9'],5,293,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,49,5,main,lowSC,easy,50,25,752,['c'],1,left,['9'],5,263,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,50,5,main,lowSC,average,50,38,2604,['n'],0,left,['2'],2,271,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,51,5,main,lowSC,average,35,50,768,['n'],1,right,['8'],4,256,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,52,5,main,lowSC,easy,71,50,1053,['c'],1,left,['9'],5,327,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,53,5,main,lowSC,easy,50,29,1035,['c'],1,left,['8'],4,268,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,54,5,main,lowSC,easy,50,71,784,['n'],1,right,['8'],4,254,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,55,5,main,lowSC,hard,50,54,818,['c'],0,right,['8'],4,782,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,56,5,main,lowSC,hard,47,50,1053,['n'],1,right,['8'],4,288,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,57,5,main,lowSC,hard,52,50,1303,['c'],1,left,['8'],4,3259,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,58,5,main,lowSC,average,50,38,1001,['n'],0,left,['2'],2,1049,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,59,5,main,lowSC,easy,50,72,1203,['n'],1,right,['9'],5,361,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,60,5,main,lowSC,hard,54,50,2103,['c'],1,left,['8'],4,225,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,61,5,main,lowSC,average,35,50,902,['n'],1,right,['9'],5,288,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,62,5,main,lowSC,hard,50,46,1035,['c'],1,left,['8'],4,294,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,63,5,main,lowSC,average,50,61,1169,['n'],1,right,['8'],4,231,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,64,5,main,lowSC,hard,47,50,1102,['n'],1,right,['8'],4,237,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,65,5,main,lowSC,easy,50,26,752,['c'],1,left,['9'],5,241,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,66,5,main,lowSC,easy,71,50,1719,['c'],1,left,['8'],4,302,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,67,5,main,lowSC,hard,54,50,1686,['n'],0,left,['3'],3,249,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,68,5,main,lowSC,average,39,50,1068,['n'],1,right,['8'],4,319,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,69,5,main,lowSC,hard,55,50,934,['c'],1,left,['3'],3,328,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,70,5,main,lowSC,hard,50,54,2286,['n'],1,right,['8'],4,378,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,71,5,main,lowSC,average,50,38,935,['c'],1,left,['8'],4,897,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,0,6,main,lowSC,easy,72,50,851,['c'],1,left,['9'],5,846,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,1,6,main,lowSC,hard,50,52,768,['n'],1,right,['8'],4,361,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,2,6,main,lowSC,easy,50,28,1669,['c'],1,left,['9'],5,739,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,3,6,main,lowSC,easy,50,27,869,['c'],1,left,['9'],5,238,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,4,6,main,lowSC,hard,49,50,1100,['n'],1,right,['8'],4,276,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,5,6,main,lowSC,easy,75,50,1052,['c'],1,left,['9'],5,505,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,6,6,main,lowSC,easy,50,29,1086,['c'],1,left,['8'],4,261,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,7,6,main,lowSC,hard,50,54,1019,['n'],1,right,['8'],4,205,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,8,6,main,lowSC,average,50,37,684,['c'],1,left,['8'],4,277,,,,,,,,,,17,18,Vrouw,Rechts,
,dotnumber,9,6,main,lowSC,average,50,63,3603,['c'],0,right,['8'],4,291,,,,,,,,,,17,18,Vrouw,Rechts,
