starttime,task,withinblocktrial,block,running,selfconf,difflevel,n_xes,rt,resp,cor,cresp,conf_press,cj,RTconf,n_reddots,dotsLeft,dotsRight,post1,post2,post3,post4,post5,post6,stoptime,sub,age,gender,handedness,
,xotask,17,0,training,mediumSC,average,62,1069,['n'],0,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,18,0,training,mediumSC,hard,26,1402,['c'],0,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,19,0,training,mediumSC,easy,73,718,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,20,0,training,mediumSC,easy,7,935,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,21,0,training,mediumSC,hard,53,1686,['n'],0,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,22,0,training,mediumSC,easy,74,552,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,23,0,training,mediumSC,average,19,668,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,0,1,training,mediumSC,hard,26,1019,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,1,1,training,mediumSC,average,62,669,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,2,1,training,mediumSC,average,17,585,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,3,1,training,mediumSC,hard,28,969,['c'],0,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,4,1,training,mediumSC,easy,5,1303,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,5,1,training,mediumSC,average,63,1068,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,6,1,training,mediumSC,average,18,1453,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,7,1,training,mediumSC,average,19,868,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,8,1,training,mediumSC,hard,52,768,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,9,1,training,mediumSC,hard,52,768,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,10,1,training,mediumSC,easy,72,618,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,11,1,training,mediumSC,average,16,752,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,12,1,training,mediumSC,hard,53,1569,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,13,1,training,mediumSC,average,15,1269,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,14,1,training,mediumSC,average,19,668,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,15,1,training,mediumSC,average,17,651,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,16,1,training,mediumSC,hard,53,1403,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,17,1,training,mediumSC,hard,53,835,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,18,1,training,mediumSC,average,61,2137,['n'],0,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,19,1,training,mediumSC,hard,25,718,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,20,1,training,mediumSC,hard,52,768,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,21,1,training,mediumSC,average,60,1736,['n'],0,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,22,1,training,mediumSC,average,61,1853,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,23,1,training,mediumSC,average,15,635,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,0,2,training,mediumSC,easy,74,1970,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,1,2,training,mediumSC,average,61,2070,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,2,2,training,mediumSC,average,18,985,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,3,2,training,mediumSC,easy,9,918,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,4,2,training,mediumSC,average,60,703,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,5,2,training,mediumSC,hard,53,867,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,6,2,training,mediumSC,average,16,869,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,7,2,training,mediumSC,average,17,751,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,8,2,training,mediumSC,hard,26,668,['c'],0,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,9,2,training,mediumSC,hard,28,1152,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,10,2,training,mediumSC,average,15,1119,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,11,2,training,mediumSC,average,16,884,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,12,2,training,mediumSC,hard,54,1736,['n'],0,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,13,2,training,mediumSC,average,62,785,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,14,2,training,mediumSC,average,61,1386,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,15,2,training,mediumSC,hard,54,701,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,16,2,training,mediumSC,easy,72,601,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,17,2,training,mediumSC,easy,72,685,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,18,2,training,mediumSC,average,16,1086,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,19,2,training,mediumSC,easy,8,1303,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,20,2,training,mediumSC,hard,53,735,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,21,2,training,mediumSC,average,18,869,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,22,2,training,mediumSC,average,64,785,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,23,2,training,mediumSC,average,18,1034,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,0,3,training,mediumSC,average,15,785,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,1,3,training,mediumSC,hard,28,818,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,2,3,training,mediumSC,average,18,785,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,3,3,training,mediumSC,hard,50,735,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,4,3,training,mediumSC,average,17,1019,['c'],0,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,5,3,training,mediumSC,easy,6,836,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,6,3,training,mediumSC,easy,7,853,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,7,3,training,mediumSC,hard,26,885,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,8,3,training,mediumSC,average,64,836,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,9,3,training,mediumSC,hard,52,769,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,10,3,training,mediumSC,hard,50,1553,['n'],0,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,11,3,training,mediumSC,hard,54,902,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,12,3,training,mediumSC,average,19,836,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,13,3,training,mediumSC,easy,73,768,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,14,3,training,mediumSC,average,60,719,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,15,3,training,mediumSC,average,64,852,['n'],0,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,16,3,training,mediumSC,hard,28,1236,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,17,3,training,mediumSC,easy,73,668,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,18,3,training,mediumSC,hard,28,703,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,19,3,training,mediumSC,average,61,769,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,20,3,training,mediumSC,hard,51,652,['n'],0,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,21,3,training,mediumSC,easy,9,635,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,22,3,training,mediumSC,easy,7,651,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,23,3,training,mediumSC,average,63,1786,['n'],0,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,0,4,training,mediumSC,easy,71,885,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,1,4,training,mediumSC,average,63,1419,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,2,4,training,mediumSC,easy,9,719,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,3,4,training,mediumSC,average,15,753,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,4,4,training,mediumSC,easy,72,651,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,5,4,training,mediumSC,easy,74,752,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,6,4,training,mediumSC,easy,70,668,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,7,4,training,mediumSC,easy,6,802,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,8,4,training,mediumSC,hard,26,1335,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,9,4,training,mediumSC,easy,74,719,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,10,4,training,mediumSC,average,15,919,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,11,4,training,mediumSC,hard,54,985,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,12,4,training,mediumSC,easy,70,702,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,13,4,training,mediumSC,average,60,1435,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,14,4,training,mediumSC,hard,52,754,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,15,4,training,mediumSC,hard,53,1219,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,16,4,training,mediumSC,hard,52,1519,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,17,4,training,mediumSC,hard,51,803,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,18,4,training,mediumSC,easy,6,885,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,19,4,training,mediumSC,easy,8,801,['c'],0,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,20,4,training,mediumSC,hard,25,1569,['c'],0,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,21,4,training,mediumSC,hard,53,736,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,22,4,training,mediumSC,average,63,668,['c'],1,left,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,23,4,training,mediumSC,hard,28,785,['n'],1,right,none,-99,-99,,,,,,,,,,,9,18,Man,Rechts,
,xotask,0,5,main,mediumSC,average,17,3171,['n'],1,right,['0'],6,1374,,,,,,,,,,,9,18,Man,Rechts,
,xotask,1,5,main,mediumSC,easy,9,3572,['n'],1,right,['9'],5,446,,,,,,,,,,,9,18,Man,Rechts,
,xotask,2,5,main,mediumSC,hard,27,2052,['n'],1,right,['8'],4,948,,,,,,,,,,,9,18,Man,Rechts,
,xotask,3,5,main,mediumSC,easy,71,4723,['c'],1,left,['1'],1,646,,,,,,,,,,,9,18,Man,Rechts,
,xotask,4,5,main,mediumSC,average,60,2520,['c'],1,left,['9'],5,976,,,,,,,,,,,9,18,Man,Rechts,
,xotask,5,5,main,mediumSC,average,60,4305,['n'],0,left,['3'],3,1491,,,,,,,,,,,9,18,Man,Rechts,
,xotask,6,5,main,mediumSC,hard,28,4072,['c'],0,right,['9'],5,3499,,,,,,,,,,,9,18,Man,Rechts,
,xotask,7,5,main,mediumSC,hard,53,5539,['c'],1,left,['9'],5,612,,,,,,,,,,,9,18,Man,Rechts,
,xotask,8,5,main,mediumSC,hard,50,1936,['c'],1,left,['9'],5,1063,,,,,,,,,,,9,18,Man,Rechts,
,xotask,9,5,main,mediumSC,easy,73,1385,['c'],1,left,['9'],5,334,,,,,,,,,,,9,18,Man,Rechts,
,xotask,10,5,main,mediumSC,easy,8,3404,['n'],1,right,['0'],6,593,,,,,,,,,,,9,18,Man,Rechts,
,xotask,11,5,main,mediumSC,easy,7,2454,['n'],1,right,['0'],6,351,,,,,,,,,,,9,18,Man,Rechts,
,xotask,12,5,main,mediumSC,hard,26,852,['n'],1,right,['0'],6,298,,,,,,,,,,,9,18,Man,Rechts,
,xotask,13,5,main,mediumSC,easy,72,1135,['c'],1,left,['9'],5,394,,,,,,,,,,,9,18,Man,Rechts,
,xotask,14,5,main,mediumSC,average,60,1234,['c'],1,left,['0'],6,339,,,,,,,,,,,9,18,Man,Rechts,
,xotask,15,5,main,mediumSC,easy,72,1018,['c'],1,left,['0'],6,279,,,,,,,,,,,9,18,Man,Rechts,
,xotask,16,5,main,mediumSC,hard,53,969,['c'],1,left,['9'],5,287,,,,,,,,,,,9,18,Man,Rechts,
,xotask,17,5,main,mediumSC,hard,25,1535,['n'],1,right,['9'],5,816,,,,,,,,,,,9,18,Man,Rechts,
,xotask,18,5,main,mediumSC,average,63,1085,['c'],1,left,['0'],6,525,,,,,,,,,,,9,18,Man,Rechts,
,xotask,19,5,main,mediumSC,average,16,1552,['n'],1,right,['9'],5,1396,,,,,,,,,,,9,18,Man,Rechts,
,xotask,20,5,main,mediumSC,hard,52,1870,['n'],0,left,['9'],5,2906,,,,,,,,,,,9,18,Man,Rechts,
,xotask,21,5,main,mediumSC,average,62,2354,['c'],1,left,['8'],4,2142,,,,,,,,,,,9,18,Man,Rechts,
,xotask,22,5,main,mediumSC,easy,6,1486,['n'],1,right,['9'],5,837,,,,,,,,,,,9,18,Man,Rechts,
,xotask,23,5,main,mediumSC,easy,71,2505,['c'],1,left,['3'],3,1656,,,,,,,,,,,9,18,Man,Rechts,
,xotask,24,5,main,mediumSC,average,17,735,['n'],1,right,['9'],5,5937,,,,,,,,,,,9,18,Man,Rechts,
,xotask,25,5,main,mediumSC,hard,29,1236,['n'],1,right,['9'],5,407,,,,,,,,,,,9,18,Man,Rechts,
,xotask,26,5,main,mediumSC,average,19,1537,['n'],1,right,['9'],5,291,,,,,,,,,,,9,18,Man,Rechts,
,xotask,27,5,main,mediumSC,easy,9,869,['n'],1,right,['0'],6,335,,,,,,,,,,,9,18,Man,Rechts,
,xotask,28,5,main,mediumSC,hard,27,2353,['n'],1,right,['8'],4,1420,,,,,,,,,,,9,18,Man,Rechts,
,xotask,29,5,main,mediumSC,average,61,3105,['c'],1,left,['0'],6,622,,,,,,,,,,,9,18,Man,Rechts,
,xotask,30,5,main,mediumSC,average,18,2437,['c'],0,right,['0'],6,877,,,,,,,,,,,9,18,Man,Rechts,
,xotask,31,5,main,mediumSC,average,60,1402,['c'],1,left,['3'],3,523,,,,,,,,,,,9,18,Man,Rechts,
,xotask,32,5,main,mediumSC,easy,7,1552,['n'],1,right,['0'],6,578,,,,,,,,,,,9,18,Man,Rechts,
,xotask,33,5,main,mediumSC,easy,6,752,['n'],1,right,['0'],6,615,,,,,,,,,,,9,18,Man,Rechts,
,xotask,34,5,main,mediumSC,easy,9,584,['n'],1,right,['0'],6,273,,,,,,,,,,,9,18,Man,Rechts,
,xotask,35,5,main,mediumSC,easy,72,953,['c'],1,left,['9'],5,362,,,,,,,,,,,9,18,Man,Rechts,
,xotask,36,5,main,mediumSC,easy,71,952,['n'],0,left,['0'],6,480,,,,,,,,,,,9,18,Man,Rechts,
,xotask,37,5,main,mediumSC,hard,53,686,['n'],0,left,['9'],5,283,,,,,,,,,,,9,18,Man,Rechts,
,xotask,38,5,main,mediumSC,hard,52,2054,['c'],1,left,['3'],3,519,,,,,,,,,,,9,18,Man,Rechts,
,xotask,39,5,main,mediumSC,easy,73,1169,['c'],1,left,['9'],5,717,,,,,,,,,,,9,18,Man,Rechts,
,xotask,40,5,main,mediumSC,hard,54,2620,['c'],1,left,['8'],4,464,,,,,,,,,,,9,18,Man,Rechts,
,xotask,41,5,main,mediumSC,easy,74,836,['c'],1,left,['9'],5,278,,,,,,,,,,,9,18,Man,Rechts,
,xotask,42,5,main,mediumSC,easy,6,1769,['n'],1,right,['0'],6,318,,,,,,,,,,,9,18,Man,Rechts,
,xotask,43,5,main,mediumSC,hard,51,1019,['n'],0,left,['9'],5,306,,,,,,,,,,,9,18,Man,Rechts,
,xotask,44,5,main,mediumSC,easy,70,1353,['c'],1,left,['9'],5,282,,,,,,,,,,,9,18,Man,Rechts,
,xotask,45,5,main,mediumSC,hard,26,1454,['n'],1,right,['9'],5,318,,,,,,,,,,,9,18,Man,Rechts,
,xotask,46,5,main,mediumSC,easy,5,752,['n'],1,right,['0'],6,398,,,,,,,,,,,9,18,Man,Rechts,
,xotask,47,5,main,mediumSC,average,16,786,['n'],1,right,['0'],6,281,,,,,,,,,,,9,18,Man,Rechts,
,xotask,48,5,main,mediumSC,average,19,986,['n'],1,right,['0'],6,288,,,,,,,,,,,9,18,Man,Rechts,
,xotask,49,5,main,mediumSC,average,62,1236,['n'],0,left,['2'],2,1245,,,,,,,,,,,9,18,Man,Rechts,
,xotask,50,5,main,mediumSC,average,61,3038,['n'],0,left,['8'],4,1194,,,,,,,,,,,9,18,Man,Rechts,
,xotask,51,5,main,mediumSC,average,19,3288,['n'],1,right,['9'],5,318,,,,,,,,,,,9,18,Man,Rechts,
,xotask,52,5,main,mediumSC,hard,54,3138,['c'],1,left,['9'],5,316,,,,,,,,,,,9,18,Man,Rechts,
,xotask,53,5,main,mediumSC,hard,52,902,['n'],0,left,['0'],6,1909,,,,,,,,,,,9,18,Man,Rechts,
,xotask,54,5,main,mediumSC,hard,28,2353,['n'],1,right,['9'],5,322,,,,,,,,,,,9,18,Man,Rechts,
,xotask,55,5,main,mediumSC,hard,29,868,['n'],1,right,['0'],6,541,,,,,,,,,,,9,18,Man,Rechts,
,xotask,56,5,main,mediumSC,average,16,702,['n'],1,right,['0'],6,310,,,,,,,,,,,9,18,Man,Rechts,
,xotask,57,5,main,mediumSC,average,18,702,['n'],1,right,['0'],6,280,,,,,,,,,,,9,18,Man,Rechts,
,xotask,58,5,main,mediumSC,average,15,1085,['n'],1,right,['9'],5,587,,,,,,,,,,,9,18,Man,Rechts,
,xotask,59,5,main,mediumSC,hard,54,1919,['n'],0,left,['8'],4,720,,,,,,,,,,,9,18,Man,Rechts,
,xotask,60,5,main,mediumSC,easy,8,1419,['n'],1,right,['3'],3,404,,,,,,,,,,,9,18,Man,Rechts,
,xotask,61,5,main,mediumSC,easy,7,3872,['n'],1,right,['0'],6,720,,,,,,,,,,,9,18,Man,Rechts,
,xotask,62,5,main,mediumSC,hard,26,736,['n'],1,right,['9'],5,432,,,,,,,,,,,9,18,Man,Rechts,
,xotask,63,5,main,mediumSC,average,64,8427,['c'],1,left,['8'],4,513,,,,,,,,,,,9,18,Man,Rechts,
,xotask,64,5,main,mediumSC,easy,70,1102,['c'],1,left,['9'],5,282,,,,,,,,,,,9,18,Man,Rechts,
,xotask,65,5,main,mediumSC,easy,74,2303,['c'],1,left,['8'],4,379,,,,,,,,,,,9,18,Man,Rechts,
,xotask,66,5,main,mediumSC,average,19,1486,['n'],1,right,['0'],6,570,,,,,,,,,,,9,18,Man,Rechts,
,xotask,67,5,main,mediumSC,hard,53,3020,['c'],1,left,['9'],5,514,,,,,,,,,,,9,18,Man,Rechts,
,xotask,68,5,main,mediumSC,hard,25,2588,['n'],1,right,['0'],6,318,,,,,,,,,,,9,18,Man,Rechts,
,xotask,69,5,main,mediumSC,hard,26,952,['c'],0,right,['9'],5,278,,,,,,,,,,,9,18,Man,Rechts,
,xotask,70,5,main,mediumSC,average,60,753,['c'],1,left,['9'],5,312,,,,,,,,,,,9,18,Man,Rechts,
,xotask,71,5,main,mediumSC,average,60,719,['c'],1,left,['0'],6,361,,,,,,,,,,,9,18,Man,Rechts,
,xotask,0,6,main,mediumSC,easy,70,4272,['c'],1,left,['0'],6,676,,,,,,,,,,,9,18,Man,Rechts,
,xotask,1,6,main,mediumSC,average,18,986,['n'],1,right,['0'],6,299,,,,,,,,,,,9,18,Man,Rechts,
,xotask,2,6,main,mediumSC,easy,8,818,['n'],1,right,['0'],6,265,,,,,,,,,,,9,18,Man,Rechts,
,xotask,3,6,main,mediumSC,average,16,4439,['c'],0,right,['9'],5,580,,,,,,,,,,,9,18,Man,Rechts,
,xotask,4,6,main,mediumSC,easy,6,1769,['n'],1,right,['0'],6,270,,,,,,,,,,,9,18,Man,Rechts,
,xotask,5,6,main,mediumSC,easy,70,1269,['c'],1,left,['9'],5,299,,,,,,,,,,,9,18,Man,Rechts,
,xotask,6,6,main,mediumSC,easy,70,1152,['c'],1,left,['0'],6,299,,,,,,,,,,,9,18,Man,Rechts,
,xotask,7,6,main,mediumSC,hard,28,4672,['c'],0,right,['9'],5,330,,,,,,,,,,,9,18,Man,Rechts,
,xotask,8,6,main,mediumSC,hard,53,935,['c'],1,left,['9'],5,306,,,,,,,,,,,9,18,Man,Rechts,
,xotask,9,6,main,mediumSC,hard,26,1302,['n'],1,right,['0'],6,284,,,,,,,,,,,9,18,Man,Rechts,
,xotask,10,6,main,mediumSC,hard,25,2086,['n'],1,right,['9'],5,262,,,,,,,,,,,9,18,Man,Rechts,
,xotask,11,6,main,mediumSC,easy,72,651,['c'],1,left,['9'],5,252,,,,,,,,,,,9,18,Man,Rechts,
,xotask,12,6,main,mediumSC,average,60,752,['c'],1,left,['9'],5,254,,,,,,,,,,,9,18,Man,Rechts,
,xotask,13,6,main,mediumSC,hard,54,984,['c'],1,left,['9'],5,215,,,,,,,,,,,9,18,Man,Rechts,
,xotask,14,6,main,mediumSC,hard,28,4121,['n'],1,right,['9'],5,288,,,,,,,,,,,9,18,Man,Rechts,
,xotask,15,6,main,mediumSC,easy,5,1603,['n'],1,right,['0'],6,526,,,,,,,,,,,9,18,Man,Rechts,
,xotask,16,6,main,mediumSC,average,16,834,['n'],1,right,['0'],6,290,,,,,,,,,,,9,18,Man,Rechts,
,xotask,17,6,main,mediumSC,average,62,1920,['c'],1,left,['0'],6,371,,,,,,,,,,,9,18,Man,Rechts,
,xotask,18,6,main,mediumSC,average,18,1185,['n'],1,right,['9'],5,272,,,,,,,,,,,9,18,Man,Rechts,
,xotask,19,6,main,mediumSC,average,18,1202,['n'],1,right,['0'],6,222,,,,,,,,,,,9,18,Man,Rechts,
,xotask,20,6,main,mediumSC,average,15,618,['n'],1,right,['9'],5,183,,,,,,,,,,,9,18,Man,Rechts,
,xotask,21,6,main,mediumSC,average,17,718,['n'],1,right,['0'],6,302,,,,,,,,,,,9,18,Man,Rechts,
,xotask,22,6,main,mediumSC,easy,70,1369,['c'],1,left,['9'],5,3861,,,,,,,,,,,9,18,Man,Rechts,
,xotask,23,6,main,mediumSC,average,17,836,['n'],1,right,['0'],6,304,,,,,,,,,,,9,18,Man,Rechts,
,xotask,24,6,main,mediumSC,easy,5,668,['n'],1,right,['0'],6,260,,,,,,,,,,,9,18,Man,Rechts,
