starttime,task,withinblocktrial,block,running,selfconf,difflevel,n_reddots,rt,resp,cor,cresp,conf_press,cj,RTconf,dotsLeft,dotsRight,n_xes,post1,post2,post3,post4,post5,post6,stoptime,sub,age,gender,handedness,
,dotcolour,3,1,training,mediumSC,easy,65,435,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,4,1,training,mediumSC,hard,37,1386,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,5,1,training,mediumSC,hard,35,951,['c'],0,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,6,1,training,mediumSC,average,29,702,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,7,1,training,mediumSC,hard,45,1203,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,8,1,training,mediumSC,average,51,1486,['n'],0,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,9,1,training,mediumSC,easy,16,568,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,10,1,training,mediumSC,hard,36,819,['c'],0,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,11,1,training,mediumSC,hard,45,970,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,12,1,training,mediumSC,easy,16,635,['c'],0,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,13,1,training,mediumSC,easy,15,618,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,14,1,training,mediumSC,average,54,751,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,15,1,training,mediumSC,easy,63,618,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,16,1,training,mediumSC,average,51,1118,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,17,1,training,mediumSC,hard,44,702,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,18,1,training,mediumSC,average,26,551,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,19,1,training,mediumSC,hard,42,1336,['n'],0,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,20,1,training,mediumSC,average,54,586,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,21,1,training,mediumSC,easy,18,618,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,22,1,training,mediumSC,average,29,685,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,23,1,training,mediumSC,average,26,502,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,0,2,training,mediumSC,average,54,468,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,1,2,training,mediumSC,average,53,969,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,2,2,training,mediumSC,easy,61,569,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,3,2,training,mediumSC,average,26,551,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,4,2,training,mediumSC,easy,15,618,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,5,2,training,mediumSC,easy,65,468,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,6,2,training,mediumSC,hard,42,919,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,7,2,training,mediumSC,hard,37,636,['c'],0,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,8,2,training,mediumSC,average,26,686,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,9,2,training,mediumSC,easy,19,501,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,10,2,training,mediumSC,easy,61,585,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,11,2,training,mediumSC,easy,64,536,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,12,2,training,mediumSC,easy,63,735,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,13,2,training,mediumSC,average,25,635,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,14,2,training,mediumSC,easy,19,618,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,15,2,training,mediumSC,average,29,518,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,16,2,training,mediumSC,average,53,602,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,17,2,training,mediumSC,easy,19,652,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,18,2,training,mediumSC,hard,42,535,['n'],0,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,19,2,training,mediumSC,hard,45,652,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,20,2,training,mediumSC,hard,42,686,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,21,2,training,mediumSC,average,53,685,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,22,2,training,mediumSC,easy,17,585,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,23,2,training,mediumSC,hard,38,1102,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,0,3,training,mediumSC,hard,38,585,['c'],0,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,1,3,training,mediumSC,average,29,569,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,2,3,training,mediumSC,average,53,836,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,3,3,training,mediumSC,easy,62,601,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,4,3,training,mediumSC,average,27,569,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,5,3,training,mediumSC,average,51,869,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,6,3,training,mediumSC,easy,65,719,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,7,3,training,mediumSC,easy,18,735,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,8,3,training,mediumSC,average,25,651,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,9,3,training,mediumSC,average,29,653,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,10,3,training,mediumSC,hard,41,618,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,11,3,training,mediumSC,hard,37,968,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,12,3,training,mediumSC,average,25,585,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,13,3,training,mediumSC,hard,41,751,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,14,3,training,mediumSC,average,52,669,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,15,3,training,mediumSC,average,55,685,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,16,3,training,mediumSC,hard,36,568,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,17,3,training,mediumSC,hard,42,835,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,18,3,training,mediumSC,easy,15,602,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,19,3,training,mediumSC,hard,35,635,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,20,3,training,mediumSC,easy,18,517,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,21,3,training,mediumSC,easy,62,552,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,22,3,training,mediumSC,hard,43,769,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,23,3,training,mediumSC,average,28,585,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,0,4,training,mediumSC,hard,43,619,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,1,4,training,mediumSC,easy,15,552,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,2,4,training,mediumSC,average,51,518,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,3,4,training,mediumSC,hard,35,552,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,4,4,training,mediumSC,average,29,636,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,5,4,training,mediumSC,average,28,636,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,6,4,training,mediumSC,easy,65,585,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,7,4,training,mediumSC,easy,62,618,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,8,4,training,mediumSC,average,55,551,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,9,4,training,mediumSC,easy,18,568,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,10,4,training,mediumSC,easy,16,469,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,11,4,training,mediumSC,hard,37,767,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,12,4,training,mediumSC,easy,15,636,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,13,4,training,mediumSC,average,55,503,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,14,4,training,mediumSC,average,29,535,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,15,4,training,mediumSC,average,28,735,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,16,4,training,mediumSC,average,53,585,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,17,4,training,mediumSC,average,26,585,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,18,4,training,mediumSC,easy,19,602,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,19,4,training,mediumSC,hard,42,569,['c'],1,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,20,4,training,mediumSC,hard,37,602,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,21,4,training,mediumSC,hard,42,552,['n'],0,left,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,22,4,training,mediumSC,easy,19,652,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,23,4,training,mediumSC,hard,39,751,['n'],1,right,none,-99,-99,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,0,5,main,mediumSC,average,55,985,['c'],1,left,['3'],4,2208,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,1,5,main,mediumSC,hard,36,1453,['n'],1,right,['2'],5,1478,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,2,5,main,mediumSC,average,28,1186,['n'],1,right,['1'],6,1333,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,3,5,main,mediumSC,easy,65,685,['c'],1,left,['1'],6,621,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,4,5,main,mediumSC,hard,41,936,['n'],0,left,['2'],5,1353,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,5,5,main,mediumSC,average,28,752,['n'],1,right,['2'],5,334,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,6,5,main,mediumSC,easy,15,736,['n'],1,right,['1'],6,270,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,7,5,main,mediumSC,easy,19,652,['n'],1,right,['2'],5,340,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,8,5,main,mediumSC,hard,43,718,['c'],1,left,['3'],4,500,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,9,5,main,mediumSC,average,54,702,['c'],1,left,['3'],4,334,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,10,5,main,mediumSC,easy,17,818,['n'],1,right,['2'],5,378,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,11,5,main,mediumSC,average,29,618,['n'],1,right,['3'],4,366,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,12,5,main,mediumSC,hard,43,968,['n'],0,left,['3'],4,290,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,13,5,main,mediumSC,easy,63,669,['c'],1,left,['2'],5,246,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,14,5,main,mediumSC,average,25,536,['n'],1,right,['2'],5,257,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,15,5,main,mediumSC,hard,36,1036,['n'],1,right,['3'],4,376,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,16,5,main,mediumSC,hard,39,834,['c'],0,right,['3'],4,355,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,17,5,main,mediumSC,average,55,701,['c'],1,left,['3'],4,323,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,18,5,main,mediumSC,easy,62,601,['c'],1,left,['2'],5,169,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,19,5,main,mediumSC,average,27,768,['n'],1,right,['3'],4,1006,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,20,5,main,mediumSC,average,51,1086,['c'],1,left,['3'],4,788,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,21,5,main,mediumSC,hard,39,1302,['n'],1,right,['8'],3,377,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,22,5,main,mediumSC,easy,16,569,['n'],1,right,['2'],5,479,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,23,5,main,mediumSC,easy,63,852,['c'],1,left,['1'],6,740,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,24,5,main,mediumSC,hard,39,1319,['n'],1,right,['8'],3,571,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,25,5,main,mediumSC,average,28,584,['n'],1,right,['8'],3,519,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,26,5,main,mediumSC,hard,43,902,['c'],1,left,['3'],4,249,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,27,5,main,mediumSC,average,26,534,['n'],1,right,['2'],5,324,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,28,5,main,mediumSC,average,52,669,['c'],1,left,['2'],5,343,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,29,5,main,mediumSC,easy,16,502,['n'],1,right,['1'],6,240,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,30,5,main,mediumSC,easy,17,502,['n'],1,right,['1'],6,269,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,31,5,main,mediumSC,hard,43,970,['n'],0,left,['3'],4,310,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,32,5,main,mediumSC,average,54,719,['c'],1,left,['2'],5,264,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,33,5,main,mediumSC,average,29,852,['n'],1,right,['2'],5,229,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,34,5,main,mediumSC,easy,15,485,['n'],1,right,['2'],5,212,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,35,5,main,mediumSC,easy,65,703,['c'],1,left,['1'],6,234,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,36,5,main,mediumSC,hard,36,519,['n'],1,right,['3'],4,183,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,37,5,main,mediumSC,hard,38,818,['n'],1,right,['3'],4,265,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,38,5,main,mediumSC,hard,35,635,['n'],1,right,['3'],4,288,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,39,5,main,mediumSC,hard,35,569,['n'],1,right,['2'],5,280,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,40,5,main,mediumSC,average,54,719,['c'],1,left,['2'],5,250,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,41,5,main,mediumSC,easy,64,601,['c'],1,left,['1'],6,243,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,42,5,main,mediumSC,easy,15,503,['n'],1,right,['1'],6,289,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,43,5,main,mediumSC,hard,43,719,['c'],1,left,['3'],4,531,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,44,5,main,mediumSC,hard,43,485,['n'],0,left,['3'],4,292,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,45,5,main,mediumSC,average,25,451,['n'],1,right,['2'],5,817,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,46,5,main,mediumSC,easy,19,435,['n'],1,right,['2'],5,330,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,47,5,main,mediumSC,hard,45,919,['n'],0,left,['8'],3,354,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,48,5,main,mediumSC,average,27,518,['n'],1,right,['2'],5,233,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,49,5,main,mediumSC,easy,65,668,['c'],1,left,['1'],6,816,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,50,5,main,mediumSC,hard,41,635,['n'],0,left,['3'],4,304,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,51,5,main,mediumSC,average,25,1169,['n'],1,right,['3'],4,175,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,52,5,main,mediumSC,hard,37,569,['n'],1,right,['8'],3,380,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,53,5,main,mediumSC,average,52,886,['c'],1,left,['3'],4,308,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,54,5,main,mediumSC,easy,62,702,['c'],1,left,['2'],5,246,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,55,5,main,mediumSC,easy,63,820,['c'],1,left,['2'],5,358,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,56,5,main,mediumSC,easy,61,752,['c'],1,left,['2'],5,309,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,57,5,main,mediumSC,average,53,902,['c'],1,left,['3'],4,1087,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,58,5,main,mediumSC,hard,45,718,['c'],1,left,['8'],3,432,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,59,5,main,mediumSC,average,27,752,['n'],1,right,['2'],5,347,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,60,5,main,mediumSC,hard,42,819,['n'],0,left,['3'],4,390,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,61,5,main,mediumSC,hard,39,1353,['n'],1,right,['3'],4,363,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,62,5,main,mediumSC,easy,17,618,['n'],1,right,['2'],5,367,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,63,5,main,mediumSC,easy,19,502,['n'],1,right,['2'],5,278,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,64,5,main,mediumSC,average,51,719,['n'],0,left,['3'],4,297,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,65,5,main,mediumSC,easy,65,619,['c'],1,left,['2'],5,255,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,66,5,main,mediumSC,easy,15,768,['n'],1,right,['1'],6,385,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,67,5,main,mediumSC,hard,38,685,['n'],1,right,['2'],5,256,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,68,5,main,mediumSC,average,55,619,['c'],1,left,['2'],5,312,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,69,5,main,mediumSC,hard,42,853,['n'],0,left,['2'],5,324,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,70,5,main,mediumSC,easy,61,535,['c'],1,left,['2'],5,317,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,71,5,main,mediumSC,average,55,951,['c'],1,left,['3'],4,484,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,0,6,main,mediumSC,easy,17,668,['n'],1,right,['2'],5,930,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,1,6,main,mediumSC,easy,16,653,['n'],1,right,['2'],5,397,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,2,6,main,mediumSC,easy,63,568,['c'],1,left,['1'],6,304,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,3,6,main,mediumSC,average,55,1019,['c'],1,left,['3'],4,342,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,4,6,main,mediumSC,hard,43,702,['c'],1,left,['3'],4,359,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,5,6,main,mediumSC,easy,61,669,['c'],1,left,['3'],4,360,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,6,6,main,mediumSC,hard,37,1636,['c'],0,right,['3'],4,338,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,7,6,main,mediumSC,hard,44,1320,['n'],0,left,['8'],3,314,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,8,6,main,mediumSC,easy,17,1202,['n'],1,right,['3'],4,247,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,9,6,main,mediumSC,easy,19,652,['n'],1,right,['2'],5,206,,,,,,,,,,,34,18,Vrouw,Rechts,
,dotcolour,10,6,main,mediumSC,average,27,618,['n'],1,right,['2'],5,296,,,,,,,,,,,34,18,Vrouw,Rechts,
