starttime,task,withinblocktrial,block,running,selfconf,difflevel,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,n_xes,n_reddots,post1,post2,post3,post4,post5,post6,stoptime,sub,age,gender,handedness,
,dotnumber,16,1,training,lowSC,average,36,50,601,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,17,1,training,lowSC,easy,50,75,568,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,18,1,training,lowSC,average,50,63,617,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,19,1,training,lowSC,easy,50,72,935,['c'],0,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,20,1,training,lowSC,easy,27,50,451,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,21,1,training,lowSC,easy,50,73,819,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,22,1,training,lowSC,average,64,50,584,['c'],1,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,23,1,training,lowSC,hard,50,51,652,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,0,2,training,lowSC,hard,50,48,601,['n'],0,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,1,2,training,lowSC,average,50,62,1019,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,2,2,training,lowSC,hard,49,50,702,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,3,2,training,lowSC,hard,52,50,634,['n'],0,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,4,2,training,lowSC,easy,29,50,484,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,5,2,training,lowSC,easy,75,50,519,['c'],1,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,6,2,training,lowSC,average,64,50,600,['c'],1,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,7,2,training,lowSC,hard,55,50,802,['c'],1,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,8,2,training,lowSC,average,36,50,669,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,9,2,training,lowSC,hard,50,53,568,['c'],0,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,10,2,training,lowSC,hard,50,54,1084,['c'],0,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,11,2,training,lowSC,hard,50,52,568,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,12,2,training,lowSC,easy,27,50,668,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,13,2,training,lowSC,easy,29,50,469,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,14,2,training,lowSC,average,37,50,718,['c'],0,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,15,2,training,lowSC,average,64,50,584,['c'],1,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,16,2,training,lowSC,easy,50,25,1335,['c'],1,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,17,2,training,lowSC,hard,50,47,634,['c'],1,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,18,2,training,lowSC,easy,50,26,718,['c'],1,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,19,2,training,lowSC,average,50,63,669,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,20,2,training,lowSC,easy,28,50,568,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,21,2,training,lowSC,easy,28,50,518,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,22,2,training,lowSC,average,50,39,468,['c'],1,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,23,2,training,lowSC,easy,50,75,535,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,0,3,training,lowSC,average,65,50,519,['c'],1,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,1,3,training,lowSC,average,50,61,450,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,2,3,training,lowSC,average,62,50,468,['c'],1,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,3,3,training,lowSC,easy,50,29,418,['n'],0,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,4,3,training,lowSC,hard,54,50,569,['c'],1,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,5,3,training,lowSC,average,50,64,602,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,6,3,training,lowSC,hard,50,47,568,['c'],1,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,7,3,training,lowSC,easy,50,75,852,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,8,3,training,lowSC,hard,46,50,685,['c'],0,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,9,3,training,lowSC,hard,50,52,585,['c'],0,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,10,3,training,lowSC,average,50,38,668,['c'],1,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,11,3,training,lowSC,easy,29,50,602,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,12,3,training,lowSC,easy,75,50,701,['c'],1,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,13,3,training,lowSC,easy,29,50,485,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,14,3,training,lowSC,average,39,50,1169,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,15,3,training,lowSC,average,50,61,652,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,16,3,training,lowSC,average,50,36,718,['c'],1,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,17,3,training,lowSC,easy,50,28,586,['c'],1,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,18,3,training,lowSC,average,50,65,751,['c'],0,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,19,3,training,lowSC,easy,50,73,1153,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,20,3,training,lowSC,hard,55,50,485,['c'],1,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,21,3,training,lowSC,easy,74,50,502,['c'],1,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,22,3,training,lowSC,average,50,61,1019,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,23,3,training,lowSC,hard,51,50,517,['c'],1,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,0,4,training,lowSC,hard,48,50,1402,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,1,4,training,lowSC,hard,47,50,702,['c'],0,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,2,4,training,lowSC,hard,47,50,1069,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,3,4,training,lowSC,hard,50,48,669,['c'],1,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,4,4,training,lowSC,hard,55,50,618,['c'],1,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,5,4,training,lowSC,hard,46,50,1369,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,6,4,training,lowSC,average,36,50,634,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,7,4,training,lowSC,average,36,50,435,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,8,4,training,lowSC,average,50,38,718,['c'],1,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,9,4,training,lowSC,average,50,38,884,['c'],1,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,10,4,training,lowSC,average,39,50,569,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,11,4,training,lowSC,easy,50,27,618,['c'],1,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,12,4,training,lowSC,easy,50,27,852,['c'],1,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,13,4,training,lowSC,average,50,37,803,['c'],1,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,14,4,training,lowSC,average,63,50,1034,['c'],1,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,15,4,training,lowSC,average,50,61,618,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,16,4,training,lowSC,hard,55,50,1352,['n'],0,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,17,4,training,lowSC,hard,47,50,1185,['c'],0,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,18,4,training,lowSC,average,63,50,1202,['n'],0,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,19,4,training,lowSC,easy,29,50,702,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,20,4,training,lowSC,average,38,50,1719,['n'],1,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,21,4,training,lowSC,easy,50,73,1169,['c'],0,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,22,4,training,lowSC,hard,50,51,768,['c'],0,right,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,23,4,training,lowSC,easy,50,26,668,['c'],1,left,none,-99,-99,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,0,5,main,lowSC,easy,50,25,3805,['c'],1,left,['3'],3,4886,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,1,5,main,lowSC,hard,45,50,2536,['c'],0,right,['8'],4,2659,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,2,5,main,lowSC,easy,75,50,4205,['c'],1,left,['9'],5,903,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,3,5,main,lowSC,easy,50,25,1319,['c'],1,left,['0'],6,889,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,4,5,main,lowSC,hard,50,46,1185,['n'],0,left,['0'],6,688,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,5,5,main,lowSC,easy,28,50,1335,['n'],1,right,['0'],6,489,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,6,5,main,lowSC,hard,46,50,2270,['n'],1,right,['8'],4,1285,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,7,5,main,lowSC,average,50,63,2203,['n'],1,right,['3'],3,2627,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,8,5,main,lowSC,hard,46,50,1002,['n'],1,right,['0'],6,507,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,9,5,main,lowSC,hard,55,50,1352,['c'],1,left,['0'],6,603,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,10,5,main,lowSC,hard,50,47,1019,['n'],0,left,['0'],6,1013,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,11,5,main,lowSC,easy,75,50,968,['c'],1,left,['0'],6,401,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,12,5,main,lowSC,easy,50,29,1052,['c'],1,left,['0'],6,1170,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,13,5,main,lowSC,hard,50,54,1101,['c'],0,right,['0'],6,705,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,14,5,main,lowSC,average,61,50,1002,['c'],1,left,['0'],6,1208,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,15,5,main,lowSC,average,50,63,886,['n'],1,right,['0'],6,543,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,16,5,main,lowSC,hard,50,46,1635,['c'],1,left,['8'],4,5842,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,17,5,main,lowSC,easy,73,50,1202,['c'],1,left,['9'],5,415,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,18,5,main,lowSC,average,50,38,1219,['c'],1,left,['9'],5,584,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,19,5,main,lowSC,hard,50,52,1736,['c'],0,right,['2'],2,1477,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,20,5,main,lowSC,average,65,50,1552,['c'],1,left,['9'],5,2566,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,21,5,main,lowSC,average,38,50,1286,['n'],1,right,['0'],6,2997,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,22,5,main,lowSC,average,50,39,1285,['n'],0,left,['9'],5,3171,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,23,5,main,lowSC,easy,25,50,1002,['n'],1,right,['0'],6,389,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,24,5,main,lowSC,hard,46,50,1702,['n'],1,right,['2'],2,2123,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,25,5,main,lowSC,hard,51,50,1202,['c'],1,left,['8'],4,2896,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,26,5,main,lowSC,average,36,50,1068,['n'],1,right,['0'],6,443,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,27,5,main,lowSC,hard,50,46,918,['c'],1,left,['0'],6,368,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,28,5,main,lowSC,easy,50,72,1085,['n'],1,right,['0'],6,2576,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,29,5,main,lowSC,easy,50,73,1136,['c'],0,right,['8'],4,805,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,30,5,main,lowSC,average,35,50,1202,['n'],1,right,['8'],4,1263,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,31,5,main,lowSC,average,35,50,1219,['n'],1,right,['8'],4,1047,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,32,5,main,lowSC,average,65,50,1969,['c'],1,left,['8'],4,1560,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,33,5,main,lowSC,hard,50,48,1252,['n'],0,left,['9'],5,2274,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,34,5,main,lowSC,easy,25,50,1118,['n'],1,right,['9'],5,3860,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,35,5,main,lowSC,hard,55,50,1019,['c'],1,left,['0'],6,312,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,36,5,main,lowSC,average,50,64,1086,['n'],1,right,['9'],5,2892,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,37,5,main,lowSC,average,38,50,1969,['c'],0,right,['9'],5,690,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,38,5,main,lowSC,easy,71,50,1919,['c'],1,left,['3'],3,1907,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,39,5,main,lowSC,easy,50,26,1201,['c'],1,left,['8'],4,3377,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,40,5,main,lowSC,average,64,50,2386,['n'],0,left,['8'],4,2594,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,41,5,main,lowSC,hard,50,54,1868,['c'],0,right,['9'],5,312,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,42,5,main,lowSC,hard,54,50,2287,['c'],1,left,['9'],5,298,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,43,5,main,lowSC,hard,51,50,1253,['c'],1,left,['9'],5,583,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,44,5,main,lowSC,easy,50,73,1169,['n'],1,right,['9'],5,716,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,45,5,main,lowSC,hard,54,50,902,['c'],1,left,['9'],5,246,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,46,5,main,lowSC,easy,50,75,1069,['n'],1,right,['0'],6,364,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,47,5,main,lowSC,hard,50,55,2536,['n'],1,right,['9'],5,227,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,48,5,main,lowSC,hard,50,47,1869,['c'],1,left,['9'],5,505,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,49,5,main,lowSC,average,50,39,1453,['c'],1,left,['9'],5,1238,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,50,5,main,lowSC,hard,46,50,1235,['n'],1,right,['9'],5,318,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,51,5,main,lowSC,average,50,64,2587,['n'],1,right,['9'],5,722,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,52,5,main,lowSC,average,61,50,869,['c'],1,left,['9'],5,526,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,53,5,main,lowSC,easy,50,72,1085,['n'],1,right,['0'],6,1897,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,54,5,main,lowSC,easy,50,73,686,['n'],1,right,['9'],5,444,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,55,5,main,lowSC,average,35,50,1169,['n'],1,right,['9'],5,870,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,56,5,main,lowSC,easy,72,50,1051,['c'],1,left,['9'],5,2212,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,57,5,main,lowSC,easy,28,50,1520,['n'],1,right,['0'],6,504,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,58,5,main,lowSC,average,61,50,901,['c'],1,left,['9'],5,6075,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,59,5,main,lowSC,easy,71,50,903,['c'],1,left,['9'],5,810,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,60,5,main,lowSC,hard,50,53,1168,['n'],1,right,['9'],5,550,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,61,5,main,lowSC,average,50,39,918,['c'],1,left,['3'],3,5302,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,62,5,main,lowSC,average,50,38,1669,['c'],1,left,['2'],2,1142,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,63,5,main,lowSC,easy,50,28,2753,['c'],1,left,['9'],5,355,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,64,5,main,lowSC,hard,48,50,1436,['n'],1,right,['0'],6,406,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,65,5,main,lowSC,average,50,61,1669,['n'],1,right,['0'],6,1870,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,66,5,main,lowSC,average,50,38,1036,['c'],1,left,['0'],6,420,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,67,5,main,lowSC,hard,50,54,1451,['c'],0,right,['2'],2,2899,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,68,5,main,lowSC,easy,50,27,2253,['n'],0,left,['9'],5,1773,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,69,5,main,lowSC,average,50,64,1068,['n'],1,right,['0'],6,278,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,70,5,main,lowSC,easy,26,50,1002,['n'],1,right,['0'],6,238,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,71,5,main,lowSC,easy,27,50,952,['n'],1,right,['0'],6,714,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,0,6,main,lowSC,easy,28,50,4555,['n'],1,right,['0'],6,454,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,1,6,main,lowSC,hard,49,50,835,['c'],0,right,['0'],6,253,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,2,6,main,lowSC,hard,54,50,802,['c'],1,left,['0'],6,718,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,3,6,main,lowSC,hard,50,46,668,['n'],0,left,['0'],6,657,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,4,6,main,lowSC,hard,46,50,702,['c'],0,right,['0'],6,534,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,5,6,main,lowSC,average,50,36,568,['c'],1,left,['0'],6,469,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,6,6,main,lowSC,easy,28,50,568,['n'],1,right,['0'],6,1031,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,7,6,main,lowSC,hard,50,52,1418,['n'],1,right,['9'],5,288,,,,,,,,,,35,0,Vrouw,Rechts,
,dotnumber,8,6,main,lowSC,average,50,61,1236,['n'],1,right,['9'],5,1102,,,,,,,,,,35,0,Vrouw,Rechts,
