starttime,task,withinblocktrial,block,running,selfconf,difflevel,n_reddots,rt,resp,cor,cresp,conf_press,cj,RTconf,dotsLeft,dotsRight,n_xes,post1,post2,post3,post4,post5,post6,stoptime,sub,age,gender,handedness,
,dotcolour,13,2,training,mediumSC,easy,62,401,['c'],1,left,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,14,2,training,mediumSC,average,54,301,['c'],1,left,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,15,2,training,mediumSC,easy,17,385,['n'],1,right,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,16,2,training,mediumSC,hard,39,351,['c'],0,right,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,17,2,training,mediumSC,average,53,384,['c'],1,left,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,18,2,training,mediumSC,easy,65,452,['c'],1,left,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,19,2,training,mediumSC,easy,18,467,['n'],1,right,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,20,2,training,mediumSC,easy,18,385,['n'],1,right,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,21,2,training,mediumSC,hard,41,368,['c'],1,left,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,22,2,training,mediumSC,average,52,436,['c'],1,left,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,23,2,training,mediumSC,hard,41,401,['c'],1,left,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,0,3,training,mediumSC,average,27,401,['n'],1,right,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,1,3,training,mediumSC,easy,61,501,['c'],1,left,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,2,3,training,mediumSC,hard,41,401,['c'],1,left,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,3,3,training,mediumSC,hard,41,452,['n'],0,left,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,4,3,training,mediumSC,hard,37,535,['n'],1,right,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,5,3,training,mediumSC,easy,61,468,['c'],1,left,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,6,3,training,mediumSC,average,55,385,['c'],1,left,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,7,3,training,mediumSC,average,25,368,['n'],1,right,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,8,3,training,mediumSC,average,51,419,['c'],1,left,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,9,3,training,mediumSC,average,52,401,['c'],1,left,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,10,3,training,mediumSC,easy,16,335,['n'],1,right,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,11,3,training,mediumSC,easy,65,351,['c'],1,left,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,12,3,training,mediumSC,easy,18,685,['n'],1,right,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,13,3,training,mediumSC,hard,37,434,['c'],0,right,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,14,3,training,mediumSC,average,29,518,['n'],1,right,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,15,3,training,mediumSC,easy,18,385,['n'],1,right,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,16,3,training,mediumSC,average,55,384,['c'],1,left,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,17,3,training,mediumSC,hard,43,485,['n'],0,left,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,18,3,training,mediumSC,average,28,451,['n'],1,right,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,19,3,training,mediumSC,hard,41,401,['n'],0,left,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,20,3,training,mediumSC,hard,39,518,['n'],1,right,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,21,3,training,mediumSC,average,51,568,['c'],1,left,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,22,3,training,mediumSC,hard,36,451,['n'],1,right,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,23,3,training,mediumSC,hard,41,417,['n'],0,left,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,0,4,training,mediumSC,hard,41,586,['n'],0,left,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,1,4,training,mediumSC,hard,37,568,['n'],1,right,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,2,4,training,mediumSC,hard,35,568,['n'],1,right,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,3,4,training,mediumSC,easy,16,402,['n'],1,right,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,4,4,training,mediumSC,average,55,334,['c'],1,left,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,5,4,training,mediumSC,hard,42,551,['c'],1,left,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,6,4,training,mediumSC,easy,15,385,['n'],1,right,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,7,4,training,mediumSC,average,53,402,['c'],1,left,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,8,4,training,mediumSC,easy,15,284,['n'],1,right,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,9,4,training,mediumSC,easy,61,369,['c'],1,left,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,10,4,training,mediumSC,average,26,302,['n'],1,right,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,11,4,training,mediumSC,easy,17,367,['n'],1,right,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,12,4,training,mediumSC,easy,64,685,['n'],0,left,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,13,4,training,mediumSC,easy,15,401,['n'],1,right,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,14,4,training,mediumSC,average,27,368,['n'],1,right,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,15,4,training,mediumSC,easy,17,368,['n'],1,right,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,16,4,training,mediumSC,average,29,368,['n'],1,right,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,17,4,training,mediumSC,hard,45,751,['c'],1,left,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,18,4,training,mediumSC,easy,63,402,['c'],1,left,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,19,4,training,mediumSC,hard,36,419,['n'],1,right,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,20,4,training,mediumSC,hard,42,385,['c'],1,left,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,21,4,training,mediumSC,hard,39,818,['n'],1,right,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,22,4,training,mediumSC,easy,61,468,['c'],1,left,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,23,4,training,mediumSC,average,27,385,['n'],1,right,none,-99,-99,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,0,5,main,mediumSC,average,51,801,['n'],0,left,['2'],2,4714,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,1,5,main,mediumSC,easy,63,668,['c'],1,left,['0'],6,4346,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,2,5,main,mediumSC,easy,18,1052,['n'],1,right,['0'],6,1753,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,3,5,main,mediumSC,average,52,501,['c'],1,left,['3'],3,1816,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,4,5,main,mediumSC,average,27,1402,['n'],1,right,['0'],6,848,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,5,5,main,mediumSC,easy,62,686,['c'],1,left,['0'],6,540,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,6,5,main,mediumSC,hard,41,468,['n'],0,left,['8'],4,1695,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,7,5,main,mediumSC,average,27,419,['n'],1,right,['9'],5,1012,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,8,5,main,mediumSC,hard,43,586,['n'],0,left,['3'],3,287,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,9,5,main,mediumSC,easy,64,1002,['c'],1,left,['0'],6,422,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,10,5,main,mediumSC,average,25,402,['n'],1,right,['0'],6,336,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,11,5,main,mediumSC,hard,37,603,['n'],1,right,['3'],3,261,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,12,5,main,mediumSC,average,55,885,['n'],0,left,['3'],3,274,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,13,5,main,mediumSC,average,25,417,['n'],1,right,['9'],5,257,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,14,5,main,mediumSC,hard,37,452,['n'],1,right,['8'],4,3072,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,15,5,main,mediumSC,hard,44,385,['c'],1,left,['9'],5,254,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,16,5,main,mediumSC,hard,45,1019,['n'],0,left,['3'],3,502,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,17,5,main,mediumSC,easy,61,618,['c'],1,left,['0'],6,243,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,18,5,main,mediumSC,average,55,518,['n'],0,left,['1'],1,1760,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,19,5,main,mediumSC,easy,18,384,['n'],1,right,['0'],6,292,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,20,5,main,mediumSC,easy,64,467,['n'],0,left,['1'],1,497,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,21,5,main,mediumSC,easy,15,436,['n'],1,right,['0'],6,278,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,22,5,main,mediumSC,easy,17,436,['n'],1,right,['0'],6,245,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,23,5,main,mediumSC,average,52,471,['c'],1,left,['0'],6,292,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,24,5,main,mediumSC,easy,63,501,['c'],1,left,['0'],6,255,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,25,5,main,mediumSC,hard,43,568,['c'],1,left,['9'],5,361,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,26,5,main,mediumSC,hard,36,569,['c'],0,right,['3'],3,319,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,27,5,main,mediumSC,average,29,352,['n'],1,right,['9'],5,207,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,28,5,main,mediumSC,average,52,651,['c'],1,left,['8'],4,567,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,29,5,main,mediumSC,average,54,634,['c'],1,left,['8'],4,290,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,30,5,main,mediumSC,average,29,401,['n'],1,right,['9'],5,273,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,31,5,main,mediumSC,hard,37,718,['c'],0,right,['3'],3,276,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,32,5,main,mediumSC,hard,35,568,['n'],1,right,['8'],4,685,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,33,5,main,mediumSC,easy,19,418,['n'],1,right,['0'],6,220,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,34,5,main,mediumSC,easy,15,418,['n'],1,right,['0'],6,109,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,35,5,main,mediumSC,average,52,435,['c'],1,left,['9'],5,275,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,36,5,main,mediumSC,easy,19,434,['n'],1,right,['0'],6,178,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,37,5,main,mediumSC,hard,42,518,['c'],1,left,['8'],4,497,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,38,5,main,mediumSC,hard,39,435,['n'],1,right,['8'],4,262,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,39,5,main,mediumSC,average,55,402,['c'],1,left,['9'],5,327,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,40,5,main,mediumSC,average,51,519,['c'],1,left,['9'],5,241,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,41,5,main,mediumSC,easy,17,502,['n'],1,right,['0'],6,270,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,42,5,main,mediumSC,hard,43,501,['c'],1,left,['9'],5,250,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,43,5,main,mediumSC,hard,37,535,['c'],0,right,['1'],1,1205,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,44,5,main,mediumSC,average,29,519,['n'],1,right,['0'],6,218,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,45,5,main,mediumSC,easy,61,435,['c'],1,left,['0'],6,251,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,46,5,main,mediumSC,easy,15,435,['n'],1,right,['0'],6,234,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,47,5,main,mediumSC,easy,61,568,['c'],1,left,['0'],6,229,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,48,5,main,mediumSC,average,55,534,['c'],1,left,['0'],6,226,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,49,5,main,mediumSC,easy,63,485,['c'],1,left,['0'],6,208,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,50,5,main,mediumSC,average,53,467,['c'],1,left,['0'],6,272,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,51,5,main,mediumSC,hard,36,552,['n'],1,right,['9'],5,250,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,52,5,main,mediumSC,easy,65,652,['c'],1,left,['0'],6,241,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,53,5,main,mediumSC,hard,42,768,['c'],1,left,['3'],3,675,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,54,5,main,mediumSC,hard,42,469,['n'],0,left,['9'],5,417,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,55,5,main,mediumSC,hard,35,485,['n'],1,right,['9'],5,280,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,56,5,main,mediumSC,average,28,551,['n'],1,right,['9'],5,225,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,57,5,main,mediumSC,average,26,451,['n'],1,right,['9'],5,225,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,58,5,main,mediumSC,average,26,451,['n'],1,right,['8'],4,65,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,59,5,main,mediumSC,hard,42,751,['n'],0,left,['8'],4,219,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,60,5,main,mediumSC,hard,35,769,['n'],1,right,['8'],4,366,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,61,5,main,mediumSC,easy,64,468,['c'],1,left,['0'],6,168,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,62,5,main,mediumSC,hard,36,685,['n'],1,right,['9'],5,192,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,63,5,main,mediumSC,average,28,452,['n'],1,right,['9'],5,210,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,64,5,main,mediumSC,easy,16,368,['n'],1,right,['0'],6,214,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,65,5,main,mediumSC,easy,16,385,['n'],1,right,['0'],6,249,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,66,5,main,mediumSC,easy,19,385,['n'],1,right,['0'],6,202,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,67,5,main,mediumSC,hard,36,584,['n'],1,right,['9'],5,854,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,68,5,main,mediumSC,easy,64,519,['c'],1,left,['0'],6,233,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,69,5,main,mediumSC,hard,42,718,['c'],1,left,['9'],5,206,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,70,5,main,mediumSC,hard,43,686,['n'],0,left,['3'],3,261,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,71,5,main,mediumSC,average,28,986,['n'],1,right,['0'],6,270,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,0,6,main,mediumSC,hard,37,601,['n'],1,right,['3'],3,270,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,1,6,main,mediumSC,average,29,519,['n'],1,right,['0'],6,201,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,2,6,main,mediumSC,easy,63,718,['c'],1,left,['0'],6,207,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,3,6,main,mediumSC,average,51,434,['c'],1,left,['0'],6,240,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,4,6,main,mediumSC,average,25,535,['n'],1,right,['0'],6,236,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,5,6,main,mediumSC,hard,38,735,['c'],0,right,['3'],3,272,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,6,6,main,mediumSC,easy,62,602,['c'],1,left,['0'],6,200,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,7,6,main,mediumSC,hard,38,1002,['c'],0,right,['8'],4,227,,,,,,,,,,,43,18,Vrouw,Rechts,
,dotcolour,8,6,main,mediumSC,easy,17,401,['n'],1,right,['0'],6,213,,,,,,,,,,,43,18,Vrouw,Rechts,
