starttime,task,withinblocktrial,block,running,selfconf,difflevel,n_xes,rt,resp,cor,cresp,conf_press,cj,RTconf,n_reddots,dotsLeft,dotsRight,post1,post2,post3,post4,post5,post6,stoptime,sub,age,gender,handedness,
,xotask,0,1,training,lowSC,hard,28,919,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,1,1,training,lowSC,hard,51,935,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,2,1,training,lowSC,average,16,785,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,3,1,training,lowSC,average,64,2086,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,4,1,training,lowSC,easy,73,719,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,5,1,training,lowSC,easy,70,1219,['n'],0,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,6,1,training,lowSC,hard,53,801,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,7,1,training,lowSC,easy,9,886,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,8,1,training,lowSC,hard,26,851,['c'],0,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,9,1,training,lowSC,hard,50,1002,['n'],0,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,10,1,training,lowSC,easy,73,635,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,11,1,training,lowSC,hard,54,1036,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,12,1,training,lowSC,easy,8,902,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,13,1,training,lowSC,easy,6,702,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,14,1,training,lowSC,hard,54,918,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,15,1,training,lowSC,average,19,886,['c'],0,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,16,1,training,lowSC,easy,9,902,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,17,1,training,lowSC,average,64,753,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,18,1,training,lowSC,average,61,1302,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,19,1,training,lowSC,easy,74,735,['n'],0,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,20,1,training,lowSC,hard,51,903,['n'],0,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,21,1,training,lowSC,average,19,1219,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,22,1,training,lowSC,average,60,820,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,23,1,training,lowSC,average,18,602,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,0,2,training,lowSC,hard,51,903,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,1,2,training,lowSC,average,17,851,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,2,2,training,lowSC,average,19,1069,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,3,2,training,lowSC,easy,70,802,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,4,2,training,lowSC,easy,74,817,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,5,2,training,lowSC,easy,71,1002,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,6,2,training,lowSC,average,17,852,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,7,2,training,lowSC,hard,51,885,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,8,2,training,lowSC,easy,5,718,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,9,2,training,lowSC,average,60,668,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,10,2,training,lowSC,easy,73,768,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,11,2,training,lowSC,easy,71,652,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,12,2,training,lowSC,average,60,903,['n'],0,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,13,2,training,lowSC,easy,5,819,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,14,2,training,lowSC,hard,53,1035,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,15,2,training,lowSC,easy,70,802,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,16,2,training,lowSC,hard,27,669,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,17,2,training,lowSC,easy,6,685,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,18,2,training,lowSC,average,60,1035,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,19,2,training,lowSC,hard,26,785,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,20,2,training,lowSC,hard,29,1003,['c'],0,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,21,2,training,lowSC,easy,8,753,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,22,2,training,lowSC,easy,8,1169,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,23,2,training,lowSC,hard,29,719,['c'],0,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,0,3,training,lowSC,average,62,1219,['n'],0,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,1,3,training,lowSC,easy,6,869,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,2,3,training,lowSC,easy,72,803,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,3,3,training,lowSC,hard,54,1035,['n'],0,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,4,3,training,lowSC,hard,54,719,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,5,3,training,lowSC,hard,53,769,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,6,3,training,lowSC,average,15,635,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,7,3,training,lowSC,average,19,901,['c'],0,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,8,3,training,lowSC,average,18,684,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,9,3,training,lowSC,average,18,901,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,10,3,training,lowSC,hard,28,750,['c'],0,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,11,3,training,lowSC,easy,70,602,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,12,3,training,lowSC,average,62,1670,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,13,3,training,lowSC,hard,53,1369,['n'],0,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,14,3,training,lowSC,easy,71,769,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,15,3,training,lowSC,average,61,918,['n'],0,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,16,3,training,lowSC,average,18,752,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,17,3,training,lowSC,hard,53,686,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,18,3,training,lowSC,hard,51,652,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,19,3,training,lowSC,average,16,835,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,20,3,training,lowSC,easy,7,819,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,21,3,training,lowSC,easy,5,653,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,22,3,training,lowSC,hard,50,702,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,23,3,training,lowSC,average,60,769,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,0,4,training,lowSC,hard,51,985,['n'],0,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,1,4,training,lowSC,hard,26,752,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,2,4,training,lowSC,easy,70,702,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,3,4,training,lowSC,easy,8,719,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,4,4,training,lowSC,average,18,685,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,5,4,training,lowSC,hard,54,735,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,6,4,training,lowSC,average,60,769,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,7,4,training,lowSC,easy,9,568,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,8,4,training,lowSC,easy,74,602,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,9,4,training,lowSC,average,62,585,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,10,4,training,lowSC,average,15,785,['c'],0,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,11,4,training,lowSC,hard,53,917,['n'],0,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,12,4,training,lowSC,hard,26,820,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,13,4,training,lowSC,hard,52,902,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,14,4,training,lowSC,hard,25,552,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,15,4,training,lowSC,average,17,1069,['c'],0,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,16,4,training,lowSC,easy,8,868,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,17,4,training,lowSC,easy,5,769,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,18,4,training,lowSC,easy,70,769,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,19,4,training,lowSC,easy,70,651,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,20,4,training,lowSC,hard,54,1019,['n'],0,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,21,4,training,lowSC,easy,8,635,['n'],1,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,22,4,training,lowSC,average,17,718,['c'],0,right,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,23,4,training,lowSC,easy,71,635,['c'],1,left,none,-99,-99,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,0,5,main,lowSC,easy,71,2052,['n'],0,left,['9'],2,2630,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,1,5,main,lowSC,average,17,1086,['n'],1,right,['2'],5,1194,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,2,5,main,lowSC,average,16,1769,['c'],0,right,['3'],4,636,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,3,5,main,lowSC,hard,28,936,['n'],1,right,['2'],5,647,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,4,5,main,lowSC,average,15,1686,['n'],1,right,['3'],4,1602,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,5,5,main,lowSC,easy,74,935,['c'],1,left,['2'],5,422,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,6,5,main,lowSC,average,63,1702,['c'],1,left,['8'],3,299,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,7,5,main,lowSC,easy,8,1152,['n'],1,right,['1'],6,234,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,8,5,main,lowSC,hard,25,1535,['c'],0,right,['9'],2,749,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,9,5,main,lowSC,easy,8,935,['n'],1,right,['2'],5,355,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,10,5,main,lowSC,hard,53,884,['c'],1,left,['3'],4,828,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,11,5,main,lowSC,average,62,2988,['c'],1,left,['8'],3,12204,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,12,5,main,lowSC,average,19,1585,['n'],1,right,['2'],5,562,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,13,5,main,lowSC,easy,8,1903,['n'],1,right,['1'],6,296,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,14,5,main,lowSC,average,18,1203,['n'],1,right,['3'],4,278,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,15,5,main,lowSC,hard,53,1570,['n'],0,left,['8'],3,358,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,16,5,main,lowSC,hard,52,1053,['c'],1,left,['3'],4,216,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,17,5,main,lowSC,hard,52,2303,['c'],1,left,['9'],2,1196,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,18,5,main,lowSC,average,17,1369,['n'],1,right,['2'],5,911,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,19,5,main,lowSC,hard,29,1203,['c'],0,right,['8'],3,212,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,20,5,main,lowSC,hard,25,1436,['n'],1,right,['8'],3,1291,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,21,5,main,lowSC,hard,27,1286,['c'],0,right,['3'],4,333,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,22,5,main,lowSC,hard,50,2303,['c'],1,left,['3'],4,717,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,23,5,main,lowSC,average,64,1603,['n'],0,left,['9'],2,201,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,24,5,main,lowSC,easy,73,1435,['c'],1,left,['2'],5,737,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,25,5,main,lowSC,hard,52,1902,['c'],1,left,['3'],4,465,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,26,5,main,lowSC,average,63,1135,['c'],1,left,['3'],4,394,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,27,5,main,lowSC,easy,7,1052,['n'],1,right,['1'],6,395,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,28,5,main,lowSC,hard,53,936,['c'],1,left,['3'],4,480,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,29,5,main,lowSC,easy,72,934,['c'],1,left,['2'],5,257,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,30,5,main,lowSC,easy,71,1719,['c'],1,left,['2'],5,988,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,31,5,main,lowSC,easy,8,886,['n'],1,right,['2'],5,1114,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,32,5,main,lowSC,average,19,1453,['n'],1,right,['9'],2,237,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,33,5,main,lowSC,easy,6,969,['n'],1,right,['2'],5,247,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,34,5,main,lowSC,hard,26,1652,['n'],1,right,['8'],3,1332,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,35,5,main,lowSC,hard,54,1453,['c'],1,left,['8'],3,797,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,36,5,main,lowSC,hard,51,1219,['c'],1,left,['3'],4,294,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,37,5,main,lowSC,average,18,902,['n'],1,right,['2'],5,224,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,38,5,main,lowSC,easy,73,902,['c'],1,left,['2'],5,318,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,39,5,main,lowSC,hard,53,1102,['n'],0,left,['3'],4,671,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,40,5,main,lowSC,average,61,1202,['c'],1,left,['2'],5,366,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,41,5,main,lowSC,average,62,836,['c'],1,left,['2'],5,248,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,42,5,main,lowSC,easy,7,1303,['n'],1,right,['2'],5,228,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,43,5,main,lowSC,easy,73,1169,['c'],1,left,['1'],6,246,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,44,5,main,lowSC,average,64,1119,['n'],0,left,['0'],1,297,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,45,5,main,lowSC,average,60,1086,['c'],1,left,['3'],4,396,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,46,5,main,lowSC,hard,25,1669,['c'],0,right,['3'],4,1859,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,47,5,main,lowSC,average,60,1219,['c'],1,left,['3'],4,816,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,48,5,main,lowSC,hard,26,2288,['c'],0,right,['8'],3,236,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,49,5,main,lowSC,easy,9,1436,['n'],1,right,['1'],6,196,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,50,5,main,lowSC,average,62,1036,['c'],1,left,['3'],4,252,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,51,5,main,lowSC,average,62,785,['c'],1,left,['8'],3,1405,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,52,5,main,lowSC,hard,26,1336,['n'],1,right,['9'],2,296,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,53,5,main,lowSC,easy,8,2019,['n'],1,right,['8'],3,340,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,54,5,main,lowSC,hard,28,1219,['c'],0,right,['9'],2,208,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,55,5,main,lowSC,easy,70,851,['c'],1,left,['1'],6,256,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,56,5,main,lowSC,average,17,2621,['n'],1,right,['0'],1,1542,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,57,5,main,lowSC,average,15,1503,['n'],1,right,['3'],4,1157,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,58,5,main,lowSC,hard,52,2103,['n'],0,left,['3'],4,571,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,59,5,main,lowSC,easy,9,1420,['c'],0,right,['3'],4,245,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,60,5,main,lowSC,easy,8,2287,['n'],1,right,['3'],4,409,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,61,5,main,lowSC,easy,73,1268,['c'],1,left,['1'],6,256,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,62,5,main,lowSC,hard,26,935,['n'],1,right,['2'],5,235,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,63,5,main,lowSC,average,63,969,['c'],1,left,['3'],4,21,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,64,5,main,lowSC,easy,74,1068,['c'],1,left,['3'],4,19,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,65,5,main,lowSC,easy,71,718,['c'],1,left,['1'],6,225,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,66,5,main,lowSC,hard,26,1002,['n'],1,right,['2'],5,42,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,67,5,main,lowSC,average,19,1202,['n'],1,right,['1'],6,979,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,68,5,main,lowSC,average,17,935,['n'],1,right,['2'],5,224,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,69,5,main,lowSC,easy,7,1520,['n'],1,right,['2'],5,2148,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,70,5,main,lowSC,hard,54,1104,['c'],1,left,['3'],4,330,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,71,5,main,lowSC,easy,71,1486,['c'],1,left,['8'],3,411,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,0,6,main,lowSC,easy,5,1086,['n'],1,right,['1'],6,711,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,1,6,main,lowSC,easy,9,720,['n'],1,right,['1'],6,264,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,2,6,main,lowSC,easy,71,1236,['c'],1,left,['2'],5,1446,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,3,6,main,lowSC,hard,26,1387,['n'],1,right,['8'],3,253,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,4,6,main,lowSC,average,62,820,['c'],1,left,['3'],4,477,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,5,6,main,lowSC,hard,51,1686,['c'],1,left,['3'],4,241,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,6,6,main,lowSC,easy,71,1201,['c'],1,left,['2'],5,241,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,7,6,main,lowSC,average,62,702,['c'],1,left,['2'],5,214,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,8,6,main,lowSC,average,63,685,['c'],1,left,['1'],6,204,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,9,6,main,lowSC,hard,26,1285,['n'],1,right,['9'],2,218,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,10,6,main,lowSC,hard,54,1103,['c'],1,left,['3'],4,512,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,11,6,main,lowSC,easy,72,851,['c'],1,left,['2'],5,244,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,12,6,main,lowSC,easy,8,918,['n'],1,right,['2'],5,1472,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,13,6,main,lowSC,average,62,1419,['c'],1,left,['3'],4,1061,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,14,6,main,lowSC,average,17,969,['n'],1,right,['1'],6,221,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,15,6,main,lowSC,average,16,969,['n'],1,right,['2'],5,920,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,16,6,main,lowSC,hard,53,1352,['c'],1,left,['2'],5,294,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,17,6,main,lowSC,average,64,902,['c'],1,left,['2'],5,225,,,,,,,,,,,30,18,Vrouw,Rechts,
,xotask,18,6,main,lowSC,hard,29,818,['n'],1,right,['2'],5,226,,,,,,,,,,,30,18,Vrouw,Rechts,
