starttime,task,withinblocktrial,block,running,selfconf,difflevel,n_xes,rt,resp,cor,cresp,conf_press,cj,RTconf,n_reddots,dotsLeft,dotsRight,post1,post2,post3,post4,post5,post6,stoptime,sub,age,gender,handedness,
,xotask,6,5,main,highSC,easy,8,852,['n'],1,right,['1'],6,234,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,7,5,main,highSC,hard,54,1653,['c'],1,left,['2'],5,472,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,8,5,main,highSC,hard,52,1320,['c'],1,left,['2'],5,586,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,9,5,main,highSC,average,61,885,['n'],0,left,['3'],4,1097,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,10,5,main,highSC,average,61,2136,['c'],1,left,['2'],5,352,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,11,5,main,highSC,hard,53,2504,['c'],1,left,['3'],4,519,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,12,5,main,highSC,hard,25,1318,['n'],1,right,['1'],6,375,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,13,5,main,highSC,hard,54,1920,['n'],0,left,['8'],3,741,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,14,5,main,highSC,hard,54,2604,['n'],0,left,['3'],4,455,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,15,5,main,highSC,easy,9,1034,['n'],1,right,['2'],5,326,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,16,5,main,highSC,average,16,935,['n'],1,right,['2'],5,1198,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,17,5,main,highSC,average,64,1252,['c'],1,left,['3'],4,277,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,18,5,main,highSC,hard,52,1685,['n'],0,left,['8'],3,368,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,19,5,main,highSC,average,62,1103,['n'],0,left,['3'],4,2303,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,20,5,main,highSC,easy,74,1235,['c'],1,left,['2'],5,362,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,21,5,main,highSC,hard,51,1635,['n'],0,left,['8'],3,483,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,22,5,main,highSC,hard,50,1135,['c'],1,left,['2'],5,364,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,23,5,main,highSC,hard,52,1853,['c'],1,left,['3'],4,733,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,24,5,main,highSC,hard,29,936,['n'],1,right,['2'],5,372,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,25,5,main,highSC,hard,26,1053,['n'],1,right,['1'],6,373,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,26,5,main,highSC,average,16,719,['n'],1,right,['2'],5,324,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,27,5,main,highSC,hard,25,668,['n'],1,right,['3'],4,263,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,28,5,main,highSC,average,63,702,['c'],1,left,['3'],4,283,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,29,5,main,highSC,easy,73,1519,['n'],0,left,['8'],3,1836,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,30,5,main,highSC,easy,5,1503,['n'],1,right,['1'],6,287,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,31,5,main,highSC,easy,5,1086,['n'],1,right,['1'],6,274,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,32,5,main,highSC,average,63,751,['c'],1,left,['2'],5,996,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,33,5,main,highSC,hard,26,953,['n'],1,right,['2'],5,447,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,34,5,main,highSC,average,18,668,['n'],1,right,['2'],5,285,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,35,5,main,highSC,easy,70,685,['c'],1,left,['1'],6,257,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,36,5,main,highSC,easy,74,819,['c'],1,left,['1'],6,416,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,37,5,main,highSC,easy,6,634,['n'],1,right,['2'],5,353,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,38,5,main,highSC,average,17,703,['n'],1,right,['1'],6,289,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,39,5,main,highSC,hard,50,1069,['n'],0,left,['8'],3,533,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,40,5,main,highSC,easy,72,703,['c'],1,left,['1'],6,301,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,41,5,main,highSC,average,62,668,['c'],1,left,['2'],5,513,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,42,5,main,highSC,hard,51,719,['n'],0,left,['0'],1,1930,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,43,5,main,highSC,average,19,1469,['n'],1,right,['2'],5,474,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,44,5,main,highSC,easy,70,1420,['c'],1,left,['3'],4,648,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,45,5,main,highSC,average,63,1119,['c'],1,left,['2'],5,363,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,46,5,main,highSC,easy,9,1052,['n'],1,right,['1'],6,316,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,47,5,main,highSC,easy,71,2153,['c'],1,left,['3'],4,466,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,48,5,main,highSC,average,17,1002,['n'],1,right,['2'],5,1330,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,49,5,main,highSC,average,17,1219,['n'],1,right,['2'],5,356,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,50,5,main,highSC,easy,8,1035,['n'],1,right,['2'],5,247,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,51,5,main,highSC,average,19,1336,['c'],0,right,['8'],3,561,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,52,5,main,highSC,easy,73,967,['c'],1,left,['1'],6,399,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,53,5,main,highSC,average,63,1069,['c'],1,left,['1'],6,606,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,54,5,main,highSC,hard,27,635,['n'],1,right,['1'],6,247,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,55,5,main,highSC,easy,7,635,['n'],1,right,['1'],6,318,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,56,5,main,highSC,hard,53,986,['c'],1,left,['3'],4,724,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,57,5,main,highSC,easy,70,1002,['c'],1,left,['2'],5,313,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,58,5,main,highSC,hard,28,852,['n'],1,right,['1'],6,1060,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,59,5,main,highSC,hard,28,3839,['c'],0,right,['9'],2,455,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,60,5,main,highSC,average,18,1269,['n'],1,right,['2'],5,381,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,61,5,main,highSC,easy,7,601,['n'],1,right,['2'],5,1311,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,62,5,main,highSC,hard,25,1219,['c'],0,right,['3'],4,2132,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,63,5,main,highSC,easy,6,935,['n'],1,right,['2'],5,1377,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,64,5,main,highSC,hard,28,668,['n'],1,right,['2'],5,329,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,65,5,main,highSC,average,19,802,['n'],1,right,['2'],5,726,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,66,5,main,highSC,average,17,1569,['n'],1,right,['2'],5,404,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,67,5,main,highSC,average,60,634,['c'],1,left,['2'],5,1029,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,68,5,main,highSC,hard,25,1035,['n'],1,right,['2'],5,988,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,69,5,main,highSC,easy,6,803,['n'],1,right,['2'],5,1438,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,70,5,main,highSC,average,18,584,['n'],1,right,['2'],5,471,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,71,5,main,highSC,easy,70,1153,['c'],1,left,['1'],6,256,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,0,6,main,highSC,hard,29,2303,['n'],1,right,['3'],4,818,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,1,6,main,highSC,easy,8,735,['n'],1,right,['1'],6,270,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,2,6,main,highSC,hard,27,885,['n'],1,right,['2'],5,730,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,3,6,main,highSC,hard,27,601,['n'],1,right,['2'],5,271,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,4,6,main,highSC,average,18,602,['n'],1,right,['2'],5,247,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,5,6,main,highSC,average,19,701,['n'],1,right,['2'],5,267,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,6,6,main,highSC,hard,29,1052,['c'],0,right,['3'],4,368,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,7,6,main,highSC,average,61,1035,['c'],1,left,['2'],5,514,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,8,6,main,highSC,hard,51,602,['n'],0,left,['3'],4,768,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,9,6,main,highSC,average,62,2570,['c'],1,left,['2'],5,771,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,10,6,main,highSC,average,60,836,['c'],1,left,['1'],6,332,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,11,6,main,highSC,hard,28,702,['n'],1,right,['2'],5,366,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,12,6,main,highSC,easy,73,852,['c'],1,left,['1'],6,327,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,13,6,main,highSC,easy,7,719,['n'],1,right,['1'],6,296,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,14,6,main,highSC,average,61,1470,['c'],1,left,['3'],4,331,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,15,6,main,highSC,hard,50,1018,['c'],1,left,['2'],5,335,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,16,6,main,highSC,easy,9,786,['n'],1,right,['2'],5,508,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,17,6,main,highSC,average,18,935,['n'],1,right,['2'],5,221,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,18,6,main,highSC,easy,5,685,['n'],1,right,['2'],5,243,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,19,6,main,highSC,average,60,2270,['c'],1,left,['3'],4,1000,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,20,6,main,highSC,average,17,2854,['n'],1,right,['0'],1,3510,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,21,6,main,highSC,easy,8,1119,['n'],1,right,['2'],5,276,,,,,,,,,,,24,18,Vrouw,Rechts,
,xotask,22,6,main,highSC,average,16,2403,['n'],1,right,['2'],5,866,,,,,,,,,,,24,18,Vrouw,Rechts,
