starttime,task,withinblocktrial,block,running,selfconf,difflevel,n_reddots,rt,resp,cor,cresp,conf_press,cj,RTconf,dotsLeft,dotsRight,n_xes,post1,post2,post3,post4,post5,post6,stoptime,sub,age,gender,handedness,
,dotcolour,16,0,training,highSC,hard,35,818,['c'],0,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,17,0,training,highSC,average,29,1036,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,18,0,training,highSC,easy,62,802,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,19,0,training,highSC,easy,19,702,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,20,0,training,highSC,average,51,585,['n'],0,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,21,0,training,highSC,easy,18,868,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,22,0,training,highSC,average,29,902,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,23,0,training,highSC,easy,18,769,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,0,1,training,highSC,average,25,786,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,1,1,training,highSC,average,27,901,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,2,1,training,highSC,average,53,651,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,3,1,training,highSC,hard,43,752,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,4,1,training,highSC,hard,44,1169,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,5,1,training,highSC,average,54,786,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,6,1,training,highSC,easy,18,785,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,7,1,training,highSC,easy,19,1636,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,8,1,training,highSC,average,26,936,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,9,1,training,highSC,average,51,768,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,10,1,training,highSC,average,52,735,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,11,1,training,highSC,hard,35,1052,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,12,1,training,highSC,hard,38,919,['c'],0,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,13,1,training,highSC,average,28,919,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,14,1,training,highSC,hard,44,885,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,15,1,training,highSC,easy,61,652,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,16,1,training,highSC,easy,18,635,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,17,1,training,highSC,average,28,668,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,18,1,training,highSC,hard,36,986,['c'],0,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,19,1,training,highSC,hard,37,1069,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,20,1,training,highSC,average,51,835,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,21,1,training,highSC,hard,35,1653,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,22,1,training,highSC,hard,44,785,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,23,1,training,highSC,easy,19,619,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,0,2,training,highSC,average,28,802,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,1,2,training,highSC,average,52,653,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,2,2,training,highSC,hard,38,935,['c'],0,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,3,2,training,highSC,average,53,651,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,4,2,training,highSC,easy,18,803,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,5,2,training,highSC,easy,18,552,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,6,2,training,highSC,easy,63,586,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,7,2,training,highSC,hard,39,701,['c'],0,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,8,2,training,highSC,hard,38,769,['c'],0,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,9,2,training,highSC,hard,38,736,['c'],0,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,10,2,training,highSC,easy,19,634,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,11,2,training,highSC,average,27,802,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,12,2,training,highSC,easy,18,702,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,13,2,training,highSC,hard,44,902,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,14,2,training,highSC,hard,38,702,['c'],0,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,15,2,training,highSC,hard,41,735,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,16,2,training,highSC,average,52,918,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,17,2,training,highSC,easy,18,952,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,18,2,training,highSC,average,55,702,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,19,2,training,highSC,hard,44,535,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,20,2,training,highSC,hard,39,769,['c'],0,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,21,2,training,highSC,easy,16,601,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,22,2,training,highSC,easy,64,552,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,23,2,training,highSC,easy,17,601,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,0,3,training,highSC,average,55,585,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,1,3,training,highSC,easy,61,585,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,2,3,training,highSC,average,55,469,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,3,3,training,highSC,hard,43,535,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,4,3,training,highSC,easy,17,585,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,5,3,training,highSC,average,51,703,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,6,3,training,highSC,hard,35,1003,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,7,3,training,highSC,average,27,1318,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,8,3,training,highSC,hard,37,1236,['c'],0,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,9,3,training,highSC,average,26,818,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,10,3,training,highSC,easy,15,602,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,11,3,training,highSC,average,25,635,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,12,3,training,highSC,average,52,868,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,13,3,training,highSC,easy,17,518,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,14,3,training,highSC,easy,63,568,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,15,3,training,highSC,hard,44,519,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,16,3,training,highSC,easy,61,535,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,17,3,training,highSC,average,53,551,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,18,3,training,highSC,hard,44,584,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,19,3,training,highSC,easy,16,519,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,20,3,training,highSC,hard,45,685,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,21,3,training,highSC,easy,17,517,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,22,3,training,highSC,average,55,552,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,23,3,training,highSC,hard,37,1251,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,0,4,training,highSC,average,51,734,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,1,4,training,highSC,easy,63,685,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,2,4,training,highSC,average,26,651,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,3,4,training,highSC,average,27,818,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,4,4,training,highSC,easy,62,552,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,5,4,training,highSC,average,26,651,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,6,4,training,highSC,average,52,785,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,7,4,training,highSC,easy,16,619,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,8,4,training,highSC,hard,38,819,['c'],0,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,9,4,training,highSC,average,28,985,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,10,4,training,highSC,average,27,785,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,11,4,training,highSC,easy,15,551,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,12,4,training,highSC,hard,41,1887,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,13,4,training,highSC,hard,35,735,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,14,4,training,highSC,hard,45,619,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,15,4,training,highSC,easy,17,635,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,16,4,training,highSC,hard,39,1136,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,17,4,training,highSC,hard,37,668,['c'],0,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,18,4,training,highSC,average,53,702,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,19,4,training,highSC,easy,17,618,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,20,4,training,highSC,average,52,918,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,21,4,training,highSC,easy,15,535,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,22,4,training,highSC,average,26,634,['n'],1,right,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,23,4,training,highSC,average,55,618,['c'],1,left,none,-99,-99,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,0,5,main,highSC,average,25,1302,['n'],1,right,['9'],5,3186,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,1,5,main,highSC,hard,42,1837,['c'],1,left,['8'],4,705,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,2,5,main,highSC,average,27,985,['n'],1,right,['0'],6,1223,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,3,5,main,highSC,hard,36,1402,['n'],1,right,['9'],5,1815,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,4,5,main,highSC,hard,35,1702,['n'],1,right,['9'],5,3138,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,5,5,main,highSC,hard,41,1101,['n'],0,left,['8'],4,433,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,6,5,main,highSC,average,52,1019,['c'],1,left,['8'],4,1041,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,7,5,main,highSC,easy,63,1202,['c'],1,left,['9'],5,1248,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,8,5,main,highSC,hard,39,1318,['n'],1,right,['9'],5,771,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,9,5,main,highSC,hard,37,835,['n'],1,right,['8'],4,1053,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,10,5,main,highSC,easy,17,819,['n'],1,right,['9'],5,1740,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,11,5,main,highSC,hard,42,2737,['n'],0,left,['3'],3,1344,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,12,5,main,highSC,average,29,1570,['n'],1,right,['9'],5,1045,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,13,5,main,highSC,average,26,919,['n'],1,right,['8'],4,593,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,14,5,main,highSC,average,26,552,['n'],1,right,['8'],4,734,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,15,5,main,highSC,easy,61,768,['c'],1,left,['0'],6,380,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,16,5,main,highSC,easy,17,635,['c'],0,right,['1'],1,477,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,17,5,main,highSC,average,55,1086,['c'],1,left,['9'],5,2265,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,18,5,main,highSC,hard,42,935,['n'],0,left,['8'],4,546,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,19,5,main,highSC,average,53,951,['c'],1,left,['0'],6,352,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,20,5,main,highSC,easy,15,651,['n'],1,right,['0'],6,499,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,21,5,main,highSC,hard,42,1619,['n'],0,left,['9'],5,456,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,22,5,main,highSC,easy,17,601,['n'],1,right,['0'],6,536,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,23,5,main,highSC,average,55,853,['c'],1,left,['0'],6,587,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,24,5,main,highSC,easy,61,819,['c'],1,left,['0'],6,557,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,25,5,main,highSC,easy,61,468,['c'],1,left,['0'],6,671,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,26,5,main,highSC,hard,43,1452,['n'],0,left,['8'],4,963,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,27,5,main,highSC,easy,18,735,['n'],1,right,['0'],6,378,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,28,5,main,highSC,easy,65,969,['n'],0,left,['1'],1,527,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,29,5,main,highSC,easy,16,635,['n'],1,right,['0'],6,555,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,30,5,main,highSC,average,25,802,['n'],1,right,['0'],6,479,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,31,5,main,highSC,hard,39,953,['n'],1,right,['9'],5,368,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,32,5,main,highSC,easy,19,718,['n'],1,right,['0'],6,368,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,33,5,main,highSC,hard,41,1118,['n'],0,left,['8'],4,510,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,34,5,main,highSC,hard,39,1136,['n'],1,right,['9'],5,407,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,35,5,main,highSC,easy,15,668,['n'],1,right,['0'],6,375,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,36,5,main,highSC,easy,65,918,['c'],1,left,['0'],6,477,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,37,5,main,highSC,average,54,819,['c'],1,left,['0'],6,484,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,38,5,main,highSC,average,52,1219,['c'],1,left,['9'],5,730,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,39,5,main,highSC,average,28,902,['n'],1,right,['8'],4,515,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,40,5,main,highSC,easy,62,852,['c'],1,left,['0'],6,454,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,41,5,main,highSC,easy,62,769,['c'],1,left,['0'],6,368,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,42,5,main,highSC,average,53,669,['c'],1,left,['9'],5,417,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,43,5,main,highSC,hard,42,784,['c'],1,left,['8'],4,491,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,44,5,main,highSC,hard,45,1669,['c'],1,left,['8'],4,398,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,45,5,main,highSC,easy,63,634,['c'],1,left,['0'],6,447,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,46,5,main,highSC,average,52,636,['c'],1,left,['0'],6,398,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,47,5,main,highSC,easy,18,819,['n'],1,right,['0'],6,280,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,48,5,main,highSC,easy,65,668,['c'],1,left,['0'],6,1180,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,49,5,main,highSC,easy,61,518,['c'],1,left,['0'],6,322,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,50,5,main,highSC,hard,43,785,['c'],1,left,['0'],6,497,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,51,5,main,highSC,average,54,568,['c'],1,left,['0'],6,320,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,52,5,main,highSC,hard,45,368,['c'],1,left,['9'],5,336,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,53,5,main,highSC,hard,43,1035,['n'],0,left,['8'],4,676,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,54,5,main,highSC,average,26,835,['n'],1,right,['9'],5,385,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,55,5,main,highSC,hard,38,902,['n'],1,right,['9'],5,440,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,56,5,main,highSC,hard,35,702,['n'],1,right,['9'],5,949,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,57,5,main,highSC,average,26,3971,['n'],1,right,['1'],1,5479,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,58,5,main,highSC,easy,18,868,['n'],1,right,['0'],6,1455,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,59,5,main,highSC,average,25,735,['n'],1,right,['0'],6,417,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,60,5,main,highSC,average,52,1053,['c'],1,left,['9'],5,513,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,61,5,main,highSC,easy,61,618,['c'],1,left,['9'],5,766,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,62,5,main,highSC,average,54,435,['c'],1,left,['9'],5,425,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,63,5,main,highSC,easy,17,669,['n'],1,right,['0'],6,312,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,64,5,main,highSC,hard,38,1086,['n'],1,right,['9'],5,682,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,65,5,main,highSC,hard,39,635,['n'],1,right,['8'],4,416,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,66,5,main,highSC,hard,35,634,['n'],1,right,['8'],4,480,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,67,5,main,highSC,average,51,786,['c'],1,left,['9'],5,520,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,68,5,main,highSC,easy,19,701,['n'],1,right,['0'],6,306,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,69,5,main,highSC,hard,37,751,['n'],1,right,['9'],5,850,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,70,5,main,highSC,average,27,602,['n'],1,right,['9'],5,722,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,71,5,main,highSC,average,28,568,['n'],1,right,['9'],5,1017,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,0,6,main,highSC,hard,45,1436,['c'],1,left,['8'],4,1757,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,1,6,main,highSC,average,28,786,['n'],1,right,['9'],5,480,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,2,6,main,highSC,hard,35,819,['n'],1,right,['9'],5,487,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,3,6,main,highSC,easy,65,701,['c'],1,left,['0'],6,321,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,4,6,main,highSC,average,28,836,['n'],1,right,['0'],6,718,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,5,6,main,highSC,hard,42,569,['n'],0,left,['0'],6,389,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,6,6,main,highSC,hard,35,602,['n'],1,right,['0'],6,312,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,7,6,main,highSC,easy,63,769,['c'],1,left,['0'],6,408,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,8,6,main,highSC,hard,44,1602,['c'],1,left,['8'],4,433,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,9,6,main,highSC,average,25,669,['n'],1,right,['9'],5,463,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,10,6,main,highSC,hard,35,951,['n'],1,right,['9'],5,657,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,11,6,main,highSC,average,26,651,['n'],1,right,['9'],5,727,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,12,6,main,highSC,easy,19,868,['n'],1,right,['0'],6,321,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,13,6,main,highSC,average,26,602,['n'],1,right,['0'],6,343,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,14,6,main,highSC,hard,36,785,['n'],1,right,['8'],4,453,,,,,,,,,,,31,19,Vrouw,Rechts,
,dotcolour,15,6,main,highSC,hard,39,986,['n'],1,right,['8'],4,598,,,,,,,,,,,31,19,Vrouw,Rechts,
