starttime,task,withinblocktrial,block,running,selfconf,difflevel,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,n_xes,n_reddots,post1,post2,post3,post4,post5,post6,stoptime,sub,age,gender,handedness,
,dotnumber,63,5,main,highSC,hard,50,53,1820,['n'],1,right,['8'],3,281,,,,,,,,,,2,19,Man,Rechts,
,dotnumber,64,5,main,highSC,average,38,50,1469,['n'],1,right,['8'],3,302,,,,,,,,,,2,19,Man,Rechts,
,dotnumber,65,5,main,highSC,hard,50,47,2155,['n'],0,left,['9'],2,3237,,,,,,,,,,2,19,Man,Rechts,
,dotnumber,66,5,main,highSC,easy,50,75,1219,['n'],1,right,['3'],4,1179,,,,,,,,,,2,19,Man,Rechts,
,dotnumber,67,5,main,highSC,average,50,61,1302,['n'],1,right,['3'],4,673,,,,,,,,,,2,19,Man,Rechts,
,dotnumber,68,5,main,highSC,easy,50,27,1169,['c'],1,left,['1'],6,275,,,,,,,,,,2,19,Man,Rechts,
,dotnumber,69,5,main,highSC,hard,50,51,852,['n'],1,right,['3'],4,912,,,,,,,,,,2,19,Man,Rechts,
,dotnumber,70,5,main,highSC,average,37,50,586,['n'],1,right,['3'],4,767,,,,,,,,,,2,19,Man,Rechts,
,dotnumber,71,5,main,highSC,easy,27,50,535,['n'],1,right,['3'],4,214,,,,,,,,,,2,19,Man,Rechts,
,dotnumber,0,6,main,highSC,easy,25,50,1152,['n'],1,right,['3'],4,1450,,,,,,,,,,2,19,Man,Rechts,
,dotnumber,1,6,main,highSC,hard,50,45,1068,['c'],1,left,['2'],5,1679,,,,,,,,,,2,19,Man,Rechts,
,dotnumber,2,6,main,highSC,average,38,50,402,['n'],1,right,['3'],4,406,,,,,,,,,,2,19,Man,Rechts,
,dotnumber,3,6,main,highSC,average,50,38,350,['c'],1,left,['2'],5,211,,,,,,,,,,2,19,Man,Rechts,
,dotnumber,4,6,main,highSC,hard,50,48,586,['n'],0,left,['2'],5,367,,,,,,,,,,2,19,Man,Rechts,
,dotnumber,5,6,main,highSC,hard,50,54,419,['n'],1,right,['2'],5,203,,,,,,,,,,2,19,Man,Rechts,
,dotnumber,6,6,main,highSC,hard,50,47,368,['c'],1,left,['8'],3,335,,,,,,,,,,2,19,Man,Rechts,
,dotnumber,7,6,main,highSC,easy,28,50,419,['n'],1,right,['1'],6,221,,,,,,,,,,2,19,Man,Rechts,
,dotnumber,8,6,main,highSC,hard,51,50,585,['c'],1,left,['2'],5,199,,,,,,,,,,2,19,Man,Rechts,
,dotnumber,9,6,main,highSC,easy,50,72,485,['n'],1,right,['3'],4,391,,,,,,,,,,2,19,Man,Rechts,
,dotnumber,10,6,main,highSC,hard,46,50,469,['n'],1,right,['3'],4,240,,,,,,,,,,2,19,Man,Rechts,
,dotnumber,11,6,main,highSC,hard,46,50,418,['n'],1,right,['3'],4,242,,,,,,,,,,2,19,Man,Rechts,
,dotnumber,12,6,main,highSC,easy,75,50,502,['c'],1,left,['3'],4,511,,,,,,,,,,2,19,Man,Rechts,
,dotnumber,13,6,main,highSC,hard,53,50,735,['c'],1,left,['3'],4,249,,,,,,,,,,2,19,Man,Rechts,
,dotnumber,14,6,main,highSC,average,65,50,535,['c'],1,left,['8'],3,196,,,,,,,,,,2,19,Man,Rechts,
,dotnumber,15,6,main,highSC,hard,47,50,485,['n'],1,right,['3'],4,389,,,,,,,,,,2,19,Man,Rechts,
,dotnumber,16,6,main,highSC,easy,73,50,635,['c'],1,left,['2'],5,199,,,,,,,,,,2,19,Man,Rechts,
,dotnumber,17,6,main,highSC,easy,26,50,485,['n'],1,right,['1'],6,199,,,,,,,,,,2,19,Man,Rechts,
,dotnumber,18,6,main,highSC,easy,50,71,452,['n'],1,right,['1'],6,216,,,,,,,,,,2,19,Man,Rechts,
,dotnumber,19,6,main,highSC,average,37,50,402,['n'],1,right,['1'],6,475,,,,,,,,,,2,19,Man,Rechts,
,dotnumber,20,6,main,highSC,hard,49,50,485,['n'],1,right,['3'],4,224,,,,,,,,,,2,19,Man,Rechts,
,dotnumber,21,6,main,highSC,easy,50,27,402,['c'],1,left,['2'],5,242,,,,,,,,,,2,19,Man,Rechts,
,dotnumber,22,6,main,highSC,hard,50,49,468,['n'],0,left,['2'],5,209,,,,,,,,,,2,19,Man,Rechts,
