starttime,task,withinblocktrial,block,running,selfconf,difflevel,n_reddots,rt,resp,cor,cresp,conf_press,cj,RTconf,dotsLeft,dotsRight,n_xes,post1,post2,post3,post4,post5,post6,stoptime,sub,age,gender,handedness,
,dotcolour,1,2,training,lowSC,hard,41,818,['c'],1,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,2,2,training,lowSC,easy,18,518,['n'],1,right,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,3,2,training,lowSC,hard,37,852,['n'],1,right,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,4,2,training,lowSC,easy,19,619,['n'],1,right,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,5,2,training,lowSC,easy,17,602,['n'],1,right,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,6,2,training,lowSC,average,51,585,['c'],1,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,7,2,training,lowSC,easy,64,601,['c'],1,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,8,2,training,lowSC,easy,16,602,['n'],1,right,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,9,2,training,lowSC,hard,43,902,['n'],0,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,10,2,training,lowSC,average,52,652,['c'],1,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,11,2,training,lowSC,average,52,652,['c'],1,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,12,2,training,lowSC,average,28,669,['n'],1,right,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,13,2,training,lowSC,average,27,552,['n'],1,right,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,14,2,training,lowSC,hard,41,885,['n'],0,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,15,2,training,lowSC,easy,19,535,['n'],1,right,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,16,2,training,lowSC,hard,43,951,['c'],1,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,17,2,training,lowSC,average,53,751,['c'],1,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,18,2,training,lowSC,easy,18,601,['n'],1,right,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,19,2,training,lowSC,hard,44,701,['n'],0,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,20,2,training,lowSC,easy,64,586,['c'],1,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,21,2,training,lowSC,hard,43,1419,['n'],0,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,22,2,training,lowSC,hard,43,535,['n'],0,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,23,2,training,lowSC,average,53,518,['c'],1,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,0,3,training,lowSC,easy,18,652,['n'],1,right,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,1,3,training,lowSC,hard,35,552,['c'],0,right,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,2,3,training,lowSC,average,26,718,['n'],1,right,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,3,3,training,lowSC,hard,37,801,['n'],1,right,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,4,3,training,lowSC,average,54,685,['c'],1,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,5,3,training,lowSC,hard,44,601,['n'],0,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,6,3,training,lowSC,hard,35,668,['c'],0,right,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,7,3,training,lowSC,average,54,602,['c'],1,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,8,3,training,lowSC,average,51,618,['n'],0,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,9,3,training,lowSC,average,54,568,['c'],1,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,10,3,training,lowSC,easy,62,735,['c'],1,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,11,3,training,lowSC,hard,43,1036,['n'],0,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,12,3,training,lowSC,hard,43,768,['n'],0,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,13,3,training,lowSC,hard,37,752,['n'],1,right,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,14,3,training,lowSC,average,52,519,['n'],0,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,15,3,training,lowSC,easy,62,502,['c'],1,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,16,3,training,lowSC,easy,63,652,['c'],1,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,17,3,training,lowSC,easy,63,718,['c'],1,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,18,3,training,lowSC,average,26,569,['n'],1,right,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,19,3,training,lowSC,easy,64,702,['c'],1,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,20,3,training,lowSC,easy,19,552,['n'],1,right,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,21,3,training,lowSC,easy,15,401,['n'],1,right,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,22,3,training,lowSC,hard,45,1519,['n'],0,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,23,3,training,lowSC,easy,16,535,['c'],0,right,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,0,4,training,lowSC,hard,36,651,['c'],0,right,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,1,4,training,lowSC,easy,63,535,['n'],0,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,2,4,training,lowSC,easy,62,618,['c'],1,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,3,4,training,lowSC,hard,41,819,['n'],0,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,4,4,training,lowSC,average,27,518,['n'],1,right,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,5,4,training,lowSC,easy,64,568,['c'],1,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,6,4,training,lowSC,hard,43,802,['n'],0,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,7,4,training,lowSC,average,26,602,['n'],1,right,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,8,4,training,lowSC,easy,19,569,['n'],1,right,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,9,4,training,lowSC,hard,44,1235,['n'],0,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,10,4,training,lowSC,easy,64,518,['c'],1,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,11,4,training,lowSC,easy,62,636,['c'],1,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,12,4,training,lowSC,hard,42,719,['n'],0,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,13,4,training,lowSC,hard,43,735,['n'],0,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,14,4,training,lowSC,hard,36,635,['c'],0,right,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,15,4,training,lowSC,easy,19,519,['n'],1,right,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,16,4,training,lowSC,average,52,835,['c'],1,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,17,4,training,lowSC,average,26,535,['n'],1,right,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,18,4,training,lowSC,hard,44,801,['n'],0,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,19,4,training,lowSC,average,52,619,['c'],1,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,20,4,training,lowSC,average,53,1001,['c'],1,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,21,4,training,lowSC,hard,42,902,['c'],1,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,22,4,training,lowSC,average,27,552,['n'],1,right,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,23,4,training,lowSC,hard,43,934,['c'],1,left,none,-99,-99,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,0,5,main,lowSC,easy,62,2587,['c'],1,left,['2'],5,1446,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,1,5,main,lowSC,easy,17,2020,['n'],1,right,['1'],6,2612,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,2,5,main,lowSC,easy,17,1669,['n'],1,right,['2'],5,3569,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,3,5,main,lowSC,average,55,3071,['n'],0,left,['3'],4,460,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,4,5,main,lowSC,hard,36,1554,['n'],1,right,['3'],4,373,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,5,5,main,lowSC,easy,17,1185,['n'],1,right,['2'],5,273,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,6,5,main,lowSC,average,51,1870,['n'],0,left,['9'],2,1077,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,7,5,main,lowSC,hard,36,2187,['n'],1,right,['3'],4,1243,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,8,5,main,lowSC,average,55,1470,['c'],1,left,['3'],4,248,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,9,5,main,lowSC,easy,15,918,['n'],1,right,['2'],5,451,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,10,5,main,lowSC,easy,19,968,['n'],1,right,['3'],4,580,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,11,5,main,lowSC,easy,18,802,['n'],1,right,['3'],4,247,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,12,5,main,lowSC,hard,38,1369,['n'],1,right,['8'],3,464,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,13,5,main,lowSC,hard,44,1769,['c'],1,left,['3'],4,240,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,14,5,main,lowSC,hard,39,718,['n'],1,right,['3'],4,820,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,15,5,main,lowSC,average,25,818,['n'],1,right,['3'],4,220,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,16,5,main,lowSC,hard,38,1236,['n'],1,right,['8'],3,92,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,17,5,main,lowSC,average,53,1035,['c'],1,left,['3'],4,234,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,18,5,main,lowSC,hard,35,585,['n'],1,right,['3'],4,1027,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,19,5,main,lowSC,hard,44,1669,['c'],1,left,['8'],3,577,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,20,5,main,lowSC,average,53,1069,['c'],1,left,['2'],5,617,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,21,5,main,lowSC,easy,61,1002,['c'],1,left,['3'],4,930,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,22,5,main,lowSC,easy,61,969,['c'],1,left,['1'],6,240,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,23,5,main,lowSC,average,52,1136,['n'],0,left,['9'],2,1844,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,24,5,main,lowSC,average,26,1419,['n'],1,right,['2'],5,201,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,25,5,main,lowSC,hard,43,1068,['n'],0,left,['3'],4,273,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,26,5,main,lowSC,average,54,1085,['c'],1,left,['3'],4,1221,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,27,5,main,lowSC,average,26,886,['n'],1,right,['2'],5,1066,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,28,5,main,lowSC,average,29,819,['n'],1,right,['1'],6,488,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,29,5,main,lowSC,easy,17,768,['n'],1,right,['1'],6,368,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,30,5,main,lowSC,easy,64,819,['c'],1,left,['2'],5,299,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,31,5,main,lowSC,average,54,1069,['c'],1,left,['3'],4,270,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,32,5,main,lowSC,easy,18,1118,['n'],1,right,['2'],5,241,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,33,5,main,lowSC,easy,63,769,['c'],1,left,['1'],6,451,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,34,5,main,lowSC,hard,41,819,['n'],0,left,['2'],5,1034,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,35,5,main,lowSC,average,27,1269,['n'],1,right,['3'],4,583,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,36,5,main,lowSC,easy,62,685,['c'],1,left,['3'],4,271,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,37,5,main,lowSC,average,29,652,['n'],1,right,['2'],5,756,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,38,5,main,lowSC,hard,45,1869,['n'],0,left,['8'],3,1509,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,39,5,main,lowSC,easy,62,1403,['c'],1,left,['3'],4,313,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,40,5,main,lowSC,hard,35,1052,['n'],1,right,['3'],4,748,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,41,5,main,lowSC,average,29,818,['n'],1,right,['3'],4,263,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,42,5,main,lowSC,easy,62,852,['c'],1,left,['2'],5,501,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,43,5,main,lowSC,easy,15,768,['n'],1,right,['2'],5,492,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,44,5,main,lowSC,average,25,852,['n'],1,right,['1'],6,225,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,45,5,main,lowSC,hard,44,1636,['n'],0,left,['3'],4,208,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,46,5,main,lowSC,average,27,835,['n'],1,right,['3'],4,257,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,47,5,main,lowSC,easy,17,668,['n'],1,right,['2'],5,263,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,48,5,main,lowSC,easy,63,1886,['c'],1,left,['3'],4,634,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,49,5,main,lowSC,hard,35,935,['n'],1,right,['3'],4,629,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,50,5,main,lowSC,hard,45,1453,['n'],0,left,['3'],4,332,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,51,5,main,lowSC,hard,42,1301,['n'],0,left,['3'],4,1204,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,52,5,main,lowSC,hard,41,3421,['c'],1,left,['8'],3,306,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,53,5,main,lowSC,easy,65,1269,['c'],1,left,['2'],5,1389,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,54,5,main,lowSC,average,53,1052,['c'],1,left,['2'],5,309,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,55,5,main,lowSC,average,28,852,['n'],1,right,['3'],4,1233,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,56,5,main,lowSC,easy,62,801,['c'],1,left,['2'],5,537,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,57,5,main,lowSC,hard,36,919,['n'],1,right,['2'],5,265,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,58,5,main,lowSC,hard,36,1336,['n'],1,right,['3'],4,306,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,59,5,main,lowSC,hard,37,903,['n'],1,right,['3'],4,460,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,60,5,main,lowSC,easy,17,719,['n'],1,right,['3'],4,328,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,61,5,main,lowSC,hard,43,1353,['n'],0,left,['3'],4,751,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,62,5,main,lowSC,easy,18,802,['n'],1,right,['3'],4,443,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,63,5,main,lowSC,average,55,1636,['c'],1,left,['3'],4,321,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,64,5,main,lowSC,average,29,668,['n'],1,right,['2'],5,388,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,65,5,main,lowSC,hard,43,1470,['n'],0,left,['3'],4,580,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,66,5,main,lowSC,hard,44,952,['n'],0,left,['3'],4,257,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,67,5,main,lowSC,average,51,936,['n'],0,left,['8'],3,188,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,68,5,main,lowSC,hard,38,1101,['n'],1,right,['3'],4,530,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,69,5,main,lowSC,average,54,1652,['c'],1,left,['3'],4,260,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,70,5,main,lowSC,easy,63,1036,['c'],1,left,['2'],5,1579,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,71,5,main,lowSC,average,28,701,['n'],1,right,['1'],6,441,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,0,6,main,lowSC,average,25,952,['n'],1,right,['2'],5,506,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,1,6,main,lowSC,hard,36,768,['n'],1,right,['3'],4,209,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,2,6,main,lowSC,easy,62,735,['c'],1,left,['3'],4,486,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,3,6,main,lowSC,average,54,2253,['c'],1,left,['3'],4,770,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,4,6,main,lowSC,hard,42,752,['n'],0,left,['2'],5,255,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,5,6,main,lowSC,average,27,768,['n'],1,right,['2'],5,288,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,6,6,main,lowSC,hard,36,802,['n'],1,right,['2'],5,255,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,7,6,main,lowSC,average,27,669,['n'],1,right,['2'],5,325,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,8,6,main,lowSC,easy,64,1086,['c'],1,left,['2'],5,1415,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,9,6,main,lowSC,easy,64,1152,['c'],1,left,['2'],5,217,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,10,6,main,lowSC,hard,37,652,['n'],1,right,['2'],5,273,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,11,6,main,lowSC,hard,45,3087,['c'],1,left,['3'],4,259,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,12,6,main,lowSC,hard,35,769,['n'],1,right,['8'],3,2020,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,13,6,main,lowSC,easy,64,1068,['c'],1,left,['2'],5,385,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,14,6,main,lowSC,average,25,686,['n'],1,right,['2'],5,305,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,15,6,main,lowSC,easy,64,751,['c'],1,left,['2'],5,577,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,16,6,main,lowSC,easy,19,1202,['n'],1,right,['1'],6,276,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,17,6,main,lowSC,easy,17,569,['n'],1,right,['1'],6,365,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,18,6,main,lowSC,average,52,2320,['c'],1,left,['3'],4,298,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,19,6,main,lowSC,easy,16,818,['n'],1,right,['2'],5,1256,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,20,6,main,lowSC,easy,18,602,['n'],1,right,['2'],5,199,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,21,6,main,lowSC,easy,62,1269,['c'],1,left,['2'],5,263,,,,,,,,,,,28,18,Man,Rechts,
,dotcolour,22,6,main,lowSC,average,28,3137,['n'],1,right,['3'],4,279,,,,,,,,,,,28,18,Man,Rechts,
