starttime,task,withinblocktrial,block,running,selfconf,difflevel,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,n_xes,n_reddots,post1,post2,post3,post4,post5,post6,stoptime,sub,age,gender,handedness,
,dotnumber,23,1,training,highSC,average,50,39,1136,['c'],1,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,0,2,training,highSC,average,50,36,785,['c'],1,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,1,2,training,highSC,easy,50,26,2204,['c'],1,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,2,2,training,highSC,average,37,50,668,['n'],1,right,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,3,2,training,highSC,average,65,50,1252,['c'],1,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,4,2,training,highSC,hard,50,47,1052,['c'],1,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,5,2,training,highSC,average,38,50,618,['n'],1,right,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,6,2,training,highSC,easy,75,50,652,['c'],1,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,7,2,training,highSC,hard,55,50,769,['c'],1,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,8,2,training,highSC,hard,54,50,737,['c'],1,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,9,2,training,highSC,average,64,50,904,['c'],1,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,10,2,training,highSC,average,35,50,618,['n'],1,right,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,11,2,training,highSC,average,50,62,668,['n'],1,right,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,12,2,training,highSC,average,50,62,735,['n'],1,right,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,13,2,training,highSC,average,37,50,518,['n'],1,right,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,14,2,training,highSC,hard,50,52,635,['c'],0,right,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,15,2,training,highSC,average,50,36,601,['c'],1,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,16,2,training,highSC,easy,50,25,569,['c'],1,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,17,2,training,highSC,easy,29,50,502,['n'],1,right,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,18,2,training,highSC,easy,73,50,601,['c'],1,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,19,2,training,highSC,hard,54,50,602,['c'],1,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,20,2,training,highSC,easy,25,50,535,['n'],1,right,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,21,2,training,highSC,hard,50,46,718,['n'],0,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,22,2,training,highSC,hard,51,50,685,['c'],1,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,23,2,training,highSC,hard,50,51,685,['c'],0,right,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,0,3,training,highSC,hard,50,49,586,['n'],0,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,1,3,training,highSC,average,50,38,634,['c'],1,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,2,3,training,highSC,easy,50,71,785,['c'],0,right,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,3,3,training,highSC,easy,50,73,802,['n'],1,right,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,4,3,training,highSC,hard,51,50,669,['n'],0,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,5,3,training,highSC,hard,50,48,835,['n'],0,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,6,3,training,highSC,easy,50,27,802,['n'],0,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,7,3,training,highSC,hard,50,53,685,['c'],0,right,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,8,3,training,highSC,easy,25,50,619,['n'],1,right,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,9,3,training,highSC,easy,72,50,936,['c'],1,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,10,3,training,highSC,easy,50,75,634,['n'],1,right,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,11,3,training,highSC,average,37,50,968,['n'],1,right,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,12,3,training,highSC,easy,25,50,1804,['n'],1,right,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,13,3,training,highSC,easy,50,75,852,['n'],1,right,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,14,3,training,highSC,easy,50,25,568,['c'],1,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,15,3,training,highSC,average,50,36,684,['c'],1,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,16,3,training,highSC,easy,50,25,568,['c'],1,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,17,3,training,highSC,hard,50,48,635,['n'],0,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,18,3,training,highSC,average,39,50,636,['n'],1,right,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,19,3,training,highSC,average,50,65,669,['n'],1,right,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,20,3,training,highSC,easy,29,50,602,['n'],1,right,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,21,3,training,highSC,average,65,50,568,['c'],1,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,22,3,training,highSC,easy,50,74,802,['n'],1,right,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,23,3,training,highSC,easy,25,50,651,['n'],1,right,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,0,4,training,highSC,average,50,35,702,['c'],1,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,1,4,training,highSC,hard,50,47,685,['c'],1,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,2,4,training,highSC,hard,50,45,651,['n'],0,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,3,4,training,highSC,average,61,50,684,['c'],1,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,4,4,training,highSC,easy,25,50,669,['n'],1,right,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,5,4,training,highSC,hard,50,54,685,['c'],0,right,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,6,4,training,highSC,hard,50,49,636,['n'],0,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,7,4,training,highSC,easy,25,50,469,['n'],1,right,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,8,4,training,highSC,hard,52,50,434,['n'],0,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,9,4,training,highSC,hard,53,50,586,['c'],1,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,10,4,training,highSC,hard,50,48,635,['c'],1,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,11,4,training,highSC,easy,50,74,702,['n'],1,right,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,12,4,training,highSC,easy,74,50,585,['c'],1,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,13,4,training,highSC,easy,50,74,2753,['n'],1,right,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,14,4,training,highSC,easy,73,50,636,['c'],1,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,15,4,training,highSC,average,38,50,885,['n'],1,right,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,16,4,training,highSC,hard,48,50,718,['n'],1,right,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,17,4,training,highSC,hard,45,50,600,['c'],0,right,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,18,4,training,highSC,average,50,61,5090,['n'],1,right,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,19,4,training,highSC,average,50,36,634,['c'],1,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,20,4,training,highSC,easy,50,29,1119,['c'],1,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,21,4,training,highSC,average,50,36,902,['n'],0,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,22,4,training,highSC,hard,52,50,568,['c'],1,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,23,4,training,highSC,easy,73,50,502,['c'],1,left,none,-99,-99,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,0,5,main,highSC,average,37,50,3588,['n'],1,right,['9'],5,6132,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,1,5,main,highSC,easy,50,26,2237,['c'],1,left,['0'],6,3546,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,2,5,main,highSC,easy,71,50,1601,['c'],1,left,['9'],5,3107,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,3,5,main,highSC,easy,50,26,652,['c'],1,left,['0'],6,517,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,4,5,main,highSC,hard,50,53,6707,['n'],1,right,['2'],2,4554,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,5,5,main,highSC,hard,50,53,2287,['c'],0,right,['8'],4,3470,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,6,5,main,highSC,average,64,50,1669,['n'],0,left,['8'],4,487,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,7,5,main,highSC,average,50,62,935,['n'],1,right,['9'],5,937,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,8,5,main,highSC,hard,50,49,1902,['c'],1,left,['8'],4,385,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,9,5,main,highSC,average,50,38,1919,['c'],1,left,['8'],4,1086,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,10,5,main,highSC,easy,26,50,1253,['n'],1,right,['0'],6,1403,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,11,5,main,highSC,easy,71,50,1853,['c'],1,left,['3'],3,1570,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,12,5,main,highSC,average,50,38,1186,['c'],1,left,['9'],5,700,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,13,5,main,highSC,average,64,50,819,['c'],1,left,['9'],5,346,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,14,5,main,highSC,easy,50,28,818,['c'],1,left,['9'],5,439,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,15,5,main,highSC,easy,50,73,836,['n'],1,right,['9'],5,399,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,16,5,main,highSC,hard,50,54,2270,['n'],1,right,['9'],5,974,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,17,5,main,highSC,hard,53,50,1468,['c'],1,left,['8'],4,566,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,18,5,main,highSC,average,50,64,7608,['c'],0,right,['2'],2,2579,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,19,5,main,highSC,hard,50,52,1035,['n'],1,right,['9'],5,1931,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,20,5,main,highSC,hard,50,55,885,['n'],1,right,['9'],5,661,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,21,5,main,highSC,average,50,39,919,['c'],1,left,['9'],5,384,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,22,5,main,highSC,average,50,35,818,['c'],1,left,['9'],5,587,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,23,5,main,highSC,hard,49,50,1252,['c'],0,right,['8'],4,348,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,24,5,main,highSC,easy,26,50,902,['n'],1,right,['0'],6,677,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,25,5,main,highSC,average,62,50,652,['c'],1,left,['9'],5,1019,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,26,5,main,highSC,average,50,65,785,['n'],1,right,['9'],5,541,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,27,5,main,highSC,hard,49,50,1169,['n'],1,right,['9'],5,595,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,28,5,main,highSC,easy,72,50,786,['c'],1,left,['8'],4,1064,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,29,5,main,highSC,easy,50,71,869,['c'],0,right,['9'],5,453,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,30,5,main,highSC,average,36,50,736,['n'],1,right,['0'],6,1504,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,31,5,main,highSC,easy,50,29,1602,['c'],1,left,['0'],6,397,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,32,5,main,highSC,hard,52,50,1069,['n'],0,left,['9'],5,461,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,33,5,main,highSC,easy,50,71,768,['n'],1,right,['9'],5,327,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,34,5,main,highSC,hard,50,53,868,['n'],1,right,['9'],5,403,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,35,5,main,highSC,average,64,50,885,['c'],1,left,['9'],5,2042,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,36,5,main,highSC,hard,50,46,1302,['c'],1,left,['9'],5,493,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,37,5,main,highSC,hard,50,48,1486,['c'],1,left,['8'],4,521,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,38,5,main,highSC,hard,53,50,1319,['c'],1,left,['8'],4,473,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,39,5,main,highSC,average,64,50,801,['c'],1,left,['3'],3,2513,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,40,5,main,highSC,hard,50,49,1085,['c'],1,left,['3'],3,826,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,41,5,main,highSC,hard,49,50,1320,['n'],1,right,['8'],4,1791,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,42,5,main,highSC,easy,25,50,1602,['n'],1,right,['8'],4,512,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,43,5,main,highSC,hard,51,50,1135,['c'],1,left,['8'],4,825,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,44,5,main,highSC,hard,49,50,818,['n'],1,right,['0'],6,338,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,45,5,main,highSC,easy,71,50,918,['c'],1,left,['0'],6,587,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,46,5,main,highSC,average,35,50,2070,['n'],1,right,['8'],4,362,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,47,5,main,highSC,average,61,50,635,['c'],1,left,['9'],5,1806,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,48,5,main,highSC,hard,48,50,1502,['c'],0,right,['9'],5,2578,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,49,5,main,highSC,average,50,39,785,['c'],1,left,['8'],4,437,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,50,5,main,highSC,average,50,62,1101,['n'],1,right,['8'],4,370,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,51,5,main,highSC,easy,50,74,752,['n'],1,right,['0'],6,1056,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,52,5,main,highSC,easy,50,73,618,['n'],1,right,['0'],6,440,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,53,5,main,highSC,easy,50,75,652,['n'],1,right,['9'],5,328,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,54,5,main,highSC,easy,50,27,652,['c'],1,left,['0'],6,396,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,55,5,main,highSC,hard,47,50,1586,['c'],0,right,['0'],6,487,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,56,5,main,highSC,easy,75,50,751,['n'],0,left,['8'],4,608,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,57,5,main,highSC,average,36,50,652,['n'],1,right,['8'],4,921,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,58,5,main,highSC,hard,50,46,969,['n'],0,left,['9'],5,648,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,59,5,main,highSC,average,50,62,601,['n'],1,right,['8'],4,657,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,60,5,main,highSC,average,50,65,585,['n'],1,right,['8'],4,1018,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,61,5,main,highSC,average,39,50,584,['n'],1,right,['8'],4,821,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,62,5,main,highSC,easy,75,50,668,['c'],1,left,['8'],4,452,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,63,5,main,highSC,average,50,39,734,['n'],0,left,['9'],5,383,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,64,5,main,highSC,average,36,50,584,['n'],1,right,['9'],5,419,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,65,5,main,highSC,easy,25,50,1034,['n'],1,right,['0'],6,1332,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,66,5,main,highSC,easy,25,50,719,['n'],1,right,['0'],6,396,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,67,5,main,highSC,easy,50,25,1369,['c'],1,left,['9'],5,7088,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,68,5,main,highSC,hard,51,50,753,['n'],0,left,['9'],5,907,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,69,5,main,highSC,easy,28,50,1002,['n'],1,right,['0'],6,1162,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,70,5,main,highSC,hard,50,46,4455,['n'],0,left,['9'],5,784,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,71,5,main,highSC,hard,52,50,1269,['n'],0,left,['9'],5,568,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,0,6,main,highSC,hard,55,50,702,['c'],1,left,['0'],6,352,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,1,6,main,highSC,easy,25,50,551,['n'],1,right,['0'],6,359,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,2,6,main,highSC,hard,50,53,702,['c'],0,right,['9'],5,280,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,3,6,main,highSC,easy,50,72,769,['n'],1,right,['9'],5,970,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,4,6,main,highSC,hard,50,53,652,['c'],0,right,['9'],5,435,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,5,6,main,highSC,average,50,63,684,['c'],0,right,['9'],5,1121,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,6,6,main,highSC,average,36,50,785,['n'],1,right,['9'],5,767,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,7,6,main,highSC,easy,50,75,568,['n'],1,right,['9'],5,501,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,8,6,main,highSC,average,50,61,552,['n'],1,right,['9'],5,453,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,9,6,main,highSC,average,50,36,619,['c'],1,left,['9'],5,534,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,10,6,main,highSC,hard,55,50,786,['n'],0,left,['9'],5,988,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,11,6,main,highSC,hard,50,48,734,['n'],0,left,['9'],5,721,,,,,,,,,,11,18,Vrouw,Rechts,
,dotnumber,12,6,main,highSC,easy,50,25,785,['c'],1,left,['8'],4,752,,,,,,,,,,11,18,Vrouw,Rechts,
