starttime,task,withinblocktrial,block,running,selfconf,difflevel,n_reddots,rt,resp,cor,cresp,conf_press,cj,RTconf,dotsLeft,dotsRight,n_xes,post1,post2,post3,post4,post5,post6,stoptime,sub,age,gender,handedness,
,dotcolour,5,1,training,highSC,hard,38,702,['c'],0,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,6,1,training,highSC,average,27,634,['n'],1,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,7,1,training,highSC,easy,17,618,['n'],1,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,8,1,training,highSC,easy,63,601,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,9,1,training,highSC,hard,36,718,['c'],0,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,10,1,training,highSC,average,54,736,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,11,1,training,highSC,hard,44,635,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,12,1,training,highSC,easy,61,719,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,13,1,training,highSC,average,25,552,['n'],1,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,14,1,training,highSC,average,53,567,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,15,1,training,highSC,hard,43,619,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,16,1,training,highSC,average,29,418,['n'],1,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,17,1,training,highSC,easy,19,501,['n'],1,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,18,1,training,highSC,hard,37,684,['c'],0,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,19,1,training,highSC,average,55,551,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,20,1,training,highSC,hard,36,552,['c'],0,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,21,1,training,highSC,easy,15,485,['n'],1,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,22,1,training,highSC,average,54,718,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,23,1,training,highSC,easy,19,418,['n'],1,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,0,2,training,highSC,hard,39,685,['c'],0,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,1,2,training,highSC,hard,35,484,['n'],1,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,2,2,training,highSC,hard,43,368,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,3,2,training,highSC,hard,42,651,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,4,2,training,highSC,hard,37,802,['c'],0,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,5,2,training,highSC,easy,15,568,['n'],1,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,6,2,training,highSC,average,51,652,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,7,2,training,highSC,average,55,535,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,8,2,training,highSC,easy,15,552,['n'],1,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,9,2,training,highSC,hard,45,618,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,10,2,training,highSC,average,51,485,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,11,2,training,highSC,average,28,552,['n'],1,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,12,2,training,highSC,average,26,618,['n'],1,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,13,2,training,highSC,easy,61,468,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,14,2,training,highSC,easy,62,401,['n'],0,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,15,2,training,highSC,average,29,584,['n'],1,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,16,2,training,highSC,easy,19,535,['n'],1,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,17,2,training,highSC,easy,61,451,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,18,2,training,highSC,average,54,618,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,19,2,training,highSC,easy,18,534,['n'],1,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,20,2,training,highSC,average,55,536,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,21,2,training,highSC,easy,65,584,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,22,2,training,highSC,hard,38,552,['c'],0,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,23,2,training,highSC,easy,65,436,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,0,3,training,highSC,hard,39,468,['c'],0,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,1,3,training,highSC,average,51,1519,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,2,3,training,highSC,average,27,602,['n'],1,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,3,3,training,highSC,hard,44,1101,['n'],0,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,4,3,training,highSC,easy,19,601,['n'],1,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,5,3,training,highSC,hard,39,635,['c'],0,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,6,3,training,highSC,easy,17,467,['n'],1,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,7,3,training,highSC,hard,36,602,['c'],0,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,8,3,training,highSC,easy,64,418,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,9,3,training,highSC,hard,43,618,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,10,3,training,highSC,hard,39,602,['n'],1,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,11,3,training,highSC,easy,19,451,['n'],1,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,12,3,training,highSC,easy,16,1603,['n'],1,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,13,3,training,highSC,hard,41,652,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,14,3,training,highSC,average,27,601,['c'],0,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,15,3,training,highSC,average,55,586,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,16,3,training,highSC,average,29,502,['n'],1,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,17,3,training,highSC,average,27,586,['c'],0,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,18,3,training,highSC,easy,17,536,['n'],1,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,19,3,training,highSC,hard,39,652,['c'],0,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,20,3,training,highSC,average,52,601,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,21,3,training,highSC,easy,62,435,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,22,3,training,highSC,hard,35,602,['n'],1,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,23,3,training,highSC,easy,62,402,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,0,4,training,highSC,average,54,401,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,1,4,training,highSC,average,51,568,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,2,4,training,highSC,hard,36,534,['c'],0,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,3,4,training,highSC,hard,42,585,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,4,4,training,highSC,easy,61,435,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,5,4,training,highSC,hard,45,702,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,6,4,training,highSC,hard,41,752,['n'],0,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,7,4,training,highSC,average,28,451,['n'],1,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,8,4,training,highSC,easy,62,601,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,9,4,training,highSC,easy,15,518,['n'],1,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,10,4,training,highSC,average,54,585,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,11,4,training,highSC,average,53,551,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,12,4,training,highSC,hard,43,685,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,13,4,training,highSC,hard,37,701,['n'],1,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,14,4,training,highSC,average,55,652,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,15,4,training,highSC,easy,65,502,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,16,4,training,highSC,average,27,568,['n'],1,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,17,4,training,highSC,hard,41,718,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,18,4,training,highSC,hard,37,803,['n'],1,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,19,4,training,highSC,hard,38,668,['c'],0,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,20,4,training,highSC,average,26,601,['n'],1,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,21,4,training,highSC,easy,18,485,['n'],1,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,22,4,training,highSC,average,51,585,['c'],1,left,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,23,4,training,highSC,hard,38,802,['c'],0,right,none,-99,-99,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,0,5,main,highSC,average,29,652,['n'],1,right,['0'],6,2135,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,1,5,main,highSC,average,28,769,['n'],1,right,['0'],6,332,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,2,5,main,highSC,easy,16,619,['n'],1,right,['0'],6,320,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,3,5,main,highSC,easy,64,535,['c'],1,left,['0'],6,377,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,4,5,main,highSC,easy,18,569,['n'],1,right,['0'],6,286,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,5,5,main,highSC,easy,17,602,['n'],1,right,['0'],6,293,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,6,5,main,highSC,average,52,535,['c'],1,left,['9'],5,382,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,7,5,main,highSC,easy,61,568,['c'],1,left,['0'],6,291,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,8,5,main,highSC,easy,15,435,['c'],0,right,['1'],1,657,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,9,5,main,highSC,hard,41,669,['n'],0,left,['8'],4,598,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,10,5,main,highSC,average,53,568,['c'],1,left,['9'],5,402,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,11,5,main,highSC,easy,63,384,['c'],1,left,['0'],6,301,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,12,5,main,highSC,hard,41,485,['c'],1,left,['8'],4,296,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,13,5,main,highSC,average,27,468,['n'],1,right,['9'],5,292,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,14,5,main,highSC,easy,64,636,['c'],1,left,['0'],6,394,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,15,5,main,highSC,average,26,485,['n'],1,right,['9'],5,1138,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,16,5,main,highSC,hard,38,585,['n'],1,right,['8'],4,327,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,17,5,main,highSC,hard,39,484,['n'],1,right,['8'],4,305,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,18,5,main,highSC,average,28,569,['n'],1,right,['8'],4,329,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,19,5,main,highSC,easy,61,651,['c'],1,left,['8'],4,2013,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,20,5,main,highSC,easy,17,618,['n'],1,right,['9'],5,477,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,21,5,main,highSC,average,51,736,['n'],0,left,['8'],4,327,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,22,5,main,highSC,hard,38,636,['n'],1,right,['8'],4,283,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,23,5,main,highSC,easy,64,685,['c'],1,left,['0'],6,255,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,24,5,main,highSC,average,51,569,['c'],1,left,['0'],6,297,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,25,5,main,highSC,hard,45,468,['c'],1,left,['0'],6,245,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,26,5,main,highSC,easy,19,602,['n'],1,right,['0'],6,222,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,27,5,main,highSC,average,27,452,['n'],1,right,['8'],4,254,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,28,5,main,highSC,easy,63,317,['n'],0,left,['1'],1,546,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,29,5,main,highSC,hard,36,718,['n'],1,right,['3'],3,1114,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,30,5,main,highSC,average,53,603,['c'],1,left,['8'],4,255,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,31,5,main,highSC,average,28,518,['c'],0,right,['2'],2,459,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,32,5,main,highSC,hard,44,802,['c'],1,left,['8'],4,307,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,33,5,main,highSC,easy,15,434,['n'],1,right,['0'],6,320,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,34,5,main,highSC,average,29,818,['n'],1,right,['0'],6,397,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,35,5,main,highSC,average,54,602,['c'],1,left,['8'],4,799,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,36,5,main,highSC,hard,39,620,['c'],0,right,['8'],4,433,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,37,5,main,highSC,easy,19,568,['c'],0,right,['2'],2,611,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,38,5,main,highSC,hard,42,902,['n'],0,left,['8'],4,321,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,39,5,main,highSC,hard,36,603,['n'],1,right,['8'],4,278,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,40,5,main,highSC,average,52,551,['c'],1,left,['9'],5,320,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,41,5,main,highSC,average,26,601,['c'],0,right,['3'],3,294,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,42,5,main,highSC,hard,42,985,['c'],1,left,['8'],4,254,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,43,5,main,highSC,average,54,435,['c'],1,left,['8'],4,301,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,44,5,main,highSC,easy,65,485,['c'],1,left,['8'],4,216,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,45,5,main,highSC,easy,61,435,['c'],1,left,['8'],4,233,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,46,5,main,highSC,hard,35,385,['c'],0,right,['2'],2,331,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,47,5,main,highSC,hard,37,502,['c'],0,right,['2'],2,468,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,48,5,main,highSC,hard,39,986,['c'],0,right,['8'],4,468,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,49,5,main,highSC,easy,62,668,['c'],1,left,['9'],5,353,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,50,5,main,highSC,hard,45,735,['n'],0,left,['8'],4,319,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,51,5,main,highSC,easy,17,552,['n'],1,right,['0'],6,247,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,52,5,main,highSC,hard,42,485,['n'],0,left,['9'],5,277,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,53,5,main,highSC,hard,45,635,['n'],0,left,['3'],3,251,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,54,5,main,highSC,hard,44,984,['c'],1,left,['8'],4,260,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,55,5,main,highSC,hard,35,552,['c'],0,right,['3'],3,318,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,56,5,main,highSC,hard,35,651,['c'],0,right,['3'],3,802,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,57,5,main,highSC,easy,15,536,['n'],1,right,['9'],5,231,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,58,5,main,highSC,easy,63,601,['c'],1,left,['0'],6,304,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,59,5,main,highSC,hard,42,835,['n'],0,left,['3'],3,253,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,60,5,main,highSC,average,26,652,['n'],1,right,['9'],5,2851,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,61,5,main,highSC,hard,38,668,['n'],1,right,['8'],4,398,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,62,5,main,highSC,average,54,635,['c'],1,left,['9'],5,223,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,63,5,main,highSC,easy,64,485,['c'],1,left,['9'],5,286,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,64,5,main,highSC,average,53,401,['c'],1,left,['9'],5,269,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,65,5,main,highSC,average,55,502,['c'],1,left,['8'],4,281,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,66,5,main,highSC,easy,16,669,['n'],1,right,['0'],6,333,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,67,5,main,highSC,average,26,1102,['n'],1,right,['0'],6,366,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,68,5,main,highSC,hard,45,968,['c'],1,left,['8'],4,323,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,69,5,main,highSC,easy,17,601,['n'],1,right,['0'],6,521,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,70,5,main,highSC,average,26,718,['n'],1,right,['0'],6,289,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,71,5,main,highSC,average,51,652,['c'],1,left,['0'],6,422,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,0,6,main,highSC,easy,15,618,['n'],1,right,['0'],6,301,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,1,6,main,highSC,average,54,518,['c'],1,left,['9'],5,1847,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,2,6,main,highSC,average,27,585,['n'],1,right,['0'],6,320,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,3,6,main,highSC,average,27,684,['n'],1,right,['0'],6,306,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,4,6,main,highSC,easy,15,486,['n'],1,right,['0'],6,253,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,5,6,main,highSC,hard,37,638,['n'],1,right,['8'],4,244,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,6,6,main,highSC,easy,61,585,['c'],1,left,['8'],4,270,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,7,6,main,highSC,hard,44,418,['c'],1,left,['8'],4,333,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,8,6,main,highSC,hard,42,552,['c'],1,left,['8'],4,277,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,9,6,main,highSC,hard,41,1019,['n'],0,left,['8'],4,235,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,10,6,main,highSC,average,55,501,['c'],1,left,['8'],4,264,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,11,6,main,highSC,hard,42,602,['c'],1,left,['8'],4,592,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,12,6,main,highSC,hard,37,536,['c'],0,right,['8'],4,526,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,13,6,main,highSC,easy,63,485,['c'],1,left,['0'],6,224,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,14,6,main,highSC,hard,45,385,['c'],1,left,['0'],6,290,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,15,6,main,highSC,average,28,768,['n'],1,right,['0'],6,291,,,,,,,,,,,13,18,Vrouw,Rechts,
,dotcolour,16,6,main,highSC,average,27,486,['n'],1,right,['0'],6,303,,,,,,,,,,,13,18,Vrouw,Rechts,
