starttime,task,withinblocktrial,block,running,selfconf,difflevel,n_xes,rt,resp,cor,cresp,conf_press,cj,RTconf,n_reddots,dotsLeft,dotsRight,post1,post2,post3,post4,post5,post6,stoptime,sub,age,gender,handedness,
,xotask,22,4,training,mediumSC,hard,25,669,['c'],0,right,none,-99,-99,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,23,4,training,mediumSC,hard,52,1369,['c'],1,left,none,-99,-99,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,0,5,main,mediumSC,average,62,1419,['c'],1,left,['3'],3,2319,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,1,5,main,mediumSC,easy,8,2221,['n'],1,right,['9'],5,384,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,2,5,main,mediumSC,easy,8,868,['n'],1,right,['9'],5,200,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,3,5,main,mediumSC,hard,51,1435,['n'],0,left,['9'],5,273,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,4,5,main,mediumSC,hard,51,1169,['c'],1,left,['8'],4,385,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,5,5,main,mediumSC,easy,70,1252,['c'],1,left,['8'],4,282,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,6,5,main,mediumSC,average,16,1653,['n'],1,right,['8'],4,998,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,7,5,main,mediumSC,easy,5,902,['n'],1,right,['0'],6,356,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,8,5,main,mediumSC,hard,25,1052,['c'],0,right,['3'],3,245,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,9,5,main,mediumSC,average,17,835,['n'],1,right,['0'],6,197,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,10,5,main,mediumSC,average,15,986,['n'],1,right,['0'],6,303,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,11,5,main,mediumSC,hard,26,1102,['n'],1,right,['9'],5,273,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,12,5,main,mediumSC,average,62,801,['c'],1,left,['9'],5,241,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,13,5,main,mediumSC,average,16,635,['n'],1,right,['0'],6,249,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,14,5,main,mediumSC,easy,9,869,['n'],1,right,['9'],5,759,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,15,5,main,mediumSC,easy,74,969,['c'],1,left,['8'],4,267,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,16,5,main,mediumSC,easy,8,668,['n'],1,right,['9'],5,272,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,17,5,main,mediumSC,hard,26,1086,['c'],0,right,['3'],3,245,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,18,5,main,mediumSC,easy,72,953,['c'],1,left,['0'],6,63,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,19,5,main,mediumSC,easy,5,669,['n'],1,right,['0'],6,365,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,20,5,main,mediumSC,average,60,1018,['c'],1,left,['9'],5,671,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,21,5,main,mediumSC,average,19,635,['n'],1,right,['9'],5,261,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,22,5,main,mediumSC,easy,74,885,['c'],1,left,['3'],3,290,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,23,5,main,mediumSC,easy,72,801,['c'],1,left,['0'],6,225,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,24,5,main,mediumSC,hard,50,868,['c'],1,left,['8'],4,176,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,25,5,main,mediumSC,easy,7,585,['n'],1,right,['0'],6,269,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,26,5,main,mediumSC,hard,28,834,['c'],0,right,['8'],4,203,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,27,5,main,mediumSC,hard,27,835,['n'],1,right,['9'],5,268,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,28,5,main,mediumSC,average,18,935,['n'],1,right,['9'],5,231,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,29,5,main,mediumSC,hard,52,968,['c'],1,left,['9'],5,256,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,30,5,main,mediumSC,easy,70,685,['c'],1,left,['0'],6,262,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,31,5,main,mediumSC,easy,8,702,['n'],1,right,['0'],6,218,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,32,5,main,mediumSC,easy,72,635,['c'],1,left,['9'],5,419,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,33,5,main,mediumSC,easy,73,667,['c'],1,left,['0'],6,273,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,34,5,main,mediumSC,hard,29,701,['c'],0,right,['8'],4,373,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,35,5,main,mediumSC,average,19,568,['n'],1,right,['9'],5,442,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,36,5,main,mediumSC,average,64,618,['c'],1,left,['0'],6,442,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,37,5,main,mediumSC,average,61,618,['c'],1,left,['8'],4,27,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,38,5,main,mediumSC,hard,26,1003,['n'],1,right,['9'],5,253,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,39,5,main,mediumSC,easy,9,852,['n'],1,right,['0'],6,203,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,40,5,main,mediumSC,hard,25,902,['n'],1,right,['9'],5,281,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,41,5,main,mediumSC,average,15,1103,['n'],1,right,['0'],6,268,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,42,5,main,mediumSC,hard,53,952,['c'],1,left,['3'],3,277,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,43,5,main,mediumSC,average,60,752,['n'],0,left,['3'],3,247,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,44,5,main,mediumSC,hard,28,618,['n'],1,right,['8'],4,286,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,45,5,main,mediumSC,average,62,786,['c'],1,left,['8'],4,206,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,46,5,main,mediumSC,hard,54,1169,['c'],1,left,['3'],3,241,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,47,5,main,mediumSC,easy,6,620,['n'],1,right,['0'],6,298,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,48,5,main,mediumSC,hard,54,885,['c'],1,left,['8'],4,277,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,49,5,main,mediumSC,average,63,818,['c'],1,left,['8'],4,260,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,50,5,main,mediumSC,easy,8,652,['n'],1,right,['0'],6,378,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,51,5,main,mediumSC,average,16,585,['n'],1,right,['9'],5,223,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,52,5,main,mediumSC,average,61,1152,['c'],1,left,['8'],4,338,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,53,5,main,mediumSC,hard,52,1035,['n'],0,left,['8'],4,437,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,54,5,main,mediumSC,hard,27,968,['n'],1,right,['8'],4,328,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,55,5,main,mediumSC,hard,54,768,['n'],0,left,['8'],4,262,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,56,5,main,mediumSC,easy,5,802,['n'],1,right,['9'],5,278,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,57,5,main,mediumSC,hard,28,1286,['c'],0,right,['8'],4,386,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,58,5,main,mediumSC,easy,70,1236,['c'],1,left,['9'],5,283,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,59,5,main,mediumSC,average,17,1001,['n'],1,right,['9'],5,354,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,60,5,main,mediumSC,hard,28,1586,['n'],1,right,['2'],2,478,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,61,5,main,mediumSC,average,19,1319,['c'],0,right,['3'],3,576,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,62,5,main,mediumSC,hard,53,1019,['c'],1,left,['9'],5,667,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,63,5,main,mediumSC,average,61,919,['c'],1,left,['9'],5,821,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,64,5,main,mediumSC,average,17,852,['n'],1,right,['0'],6,284,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,65,5,main,mediumSC,hard,52,952,['c'],1,left,['0'],6,309,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,66,5,main,mediumSC,easy,72,786,['c'],1,left,['0'],6,308,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,67,5,main,mediumSC,average,63,768,['c'],1,left,['0'],6,371,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,68,5,main,mediumSC,hard,53,1219,['c'],1,left,['9'],5,238,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,69,5,main,mediumSC,easy,71,551,['c'],1,left,['0'],6,281,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,70,5,main,mediumSC,easy,71,1936,['c'],1,left,['3'],3,394,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,71,5,main,mediumSC,average,61,985,['n'],0,left,['8'],4,269,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,0,6,main,mediumSC,average,15,1286,['n'],1,right,['8'],4,911,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,1,6,main,mediumSC,easy,74,970,['c'],1,left,['0'],6,222,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,2,6,main,mediumSC,easy,8,1103,['n'],1,right,['0'],6,116,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,3,6,main,mediumSC,easy,71,701,['c'],1,left,['0'],6,253,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,4,6,main,mediumSC,average,19,886,['n'],1,right,['9'],5,315,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,5,6,main,mediumSC,easy,74,768,['c'],1,left,['0'],6,313,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,6,6,main,mediumSC,hard,52,885,['n'],0,left,['2'],2,388,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,7,6,main,mediumSC,hard,27,802,['n'],1,right,['9'],5,399,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,8,6,main,mediumSC,hard,50,1152,['c'],1,left,['9'],5,650,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,9,6,main,mediumSC,average,17,902,['n'],1,right,['9'],5,262,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,10,6,main,mediumSC,average,16,901,['n'],1,right,['0'],6,274,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,11,6,main,mediumSC,average,61,1185,['c'],1,left,['9'],5,242,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,12,6,main,mediumSC,hard,27,668,['n'],1,right,['9'],5,360,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,13,6,main,mediumSC,hard,26,1236,['n'],1,right,['9'],5,211,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,14,6,main,mediumSC,hard,26,1119,['n'],1,right,['9'],5,248,,,,,,,,,,,45,19,Vrouw,Rechts,
,xotask,15,6,main,mediumSC,easy,8,985,['n'],1,right,['0'],6,273,,,,,,,,,,,45,19,Vrouw,Rechts,
