starttime,task,withinblocktrial,block,running,selfconf,difflevel,n_xes,rt,resp,cor,cresp,conf_press,cj,RTconf,n_reddots,dotsLeft,dotsRight,post1,post2,post3,post4,post5,post6,stoptime,sub,age,gender,handedness,
,xotask,16,1,training,lowSC,hard,52,1168,['n'],0,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,17,1,training,lowSC,easy,70,551,['n'],0,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,18,1,training,lowSC,easy,5,902,['c'],0,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,19,1,training,lowSC,hard,28,685,['n'],1,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,20,1,training,lowSC,average,61,734,['c'],1,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,21,1,training,lowSC,hard,27,752,['n'],1,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,22,1,training,lowSC,hard,54,618,['c'],1,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,23,1,training,lowSC,easy,71,385,['n'],0,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,0,2,training,lowSC,average,16,719,['n'],1,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,1,2,training,lowSC,hard,52,552,['c'],1,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,2,2,training,lowSC,average,62,618,['c'],1,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,3,2,training,lowSC,easy,7,585,['n'],1,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,4,2,training,lowSC,easy,6,686,['n'],1,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,5,2,training,lowSC,average,62,751,['c'],1,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,6,2,training,lowSC,hard,25,903,['c'],0,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,7,2,training,lowSC,hard,52,836,['c'],1,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,8,2,training,lowSC,average,63,701,['c'],1,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,9,2,training,lowSC,easy,9,618,['c'],0,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,10,2,training,lowSC,easy,70,818,['c'],1,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,11,2,training,lowSC,easy,8,802,['n'],1,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,12,2,training,lowSC,hard,27,852,['n'],1,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,13,2,training,lowSC,hard,51,835,['c'],1,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,14,2,training,lowSC,easy,9,617,['c'],0,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,15,2,training,lowSC,easy,74,634,['c'],1,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,16,2,training,lowSC,hard,27,687,['n'],1,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,17,2,training,lowSC,hard,51,567,['c'],1,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,18,2,training,lowSC,hard,26,668,['c'],0,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,19,2,training,lowSC,hard,25,852,['c'],0,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,20,2,training,lowSC,easy,8,602,['n'],1,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,21,2,training,lowSC,average,19,585,['n'],1,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,22,2,training,lowSC,average,17,651,['n'],1,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,23,2,training,lowSC,easy,5,601,['n'],1,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,0,3,training,lowSC,average,61,701,['c'],1,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,1,3,training,lowSC,average,19,1436,['c'],0,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,2,3,training,lowSC,easy,71,602,['c'],1,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,3,3,training,lowSC,average,19,518,['n'],1,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,4,3,training,lowSC,average,62,652,['c'],1,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,5,3,training,lowSC,hard,52,601,['c'],1,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,6,3,training,lowSC,hard,26,718,['n'],1,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,7,3,training,lowSC,hard,27,751,['n'],1,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,8,3,training,lowSC,easy,71,552,['c'],1,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,9,3,training,lowSC,hard,27,769,['c'],0,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,10,3,training,lowSC,average,63,484,['n'],0,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,11,3,training,lowSC,hard,54,551,['c'],1,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,12,3,training,lowSC,average,15,651,['n'],1,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,13,3,training,lowSC,easy,7,668,['n'],1,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,14,3,training,lowSC,average,16,619,['n'],1,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,15,3,training,lowSC,hard,53,651,['c'],1,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,16,3,training,lowSC,easy,9,502,['n'],1,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,17,3,training,lowSC,average,16,836,['n'],1,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,18,3,training,lowSC,average,63,552,['c'],1,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,19,3,training,lowSC,average,63,1086,['c'],1,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,20,3,training,lowSC,hard,25,769,['n'],1,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,21,3,training,lowSC,easy,71,653,['c'],1,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,22,3,training,lowSC,average,19,618,['n'],1,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,23,3,training,lowSC,easy,5,568,['n'],1,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,0,4,training,lowSC,hard,52,669,['c'],1,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,1,4,training,lowSC,easy,9,602,['n'],1,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,2,4,training,lowSC,average,60,836,['n'],0,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,3,4,training,lowSC,average,19,719,['n'],1,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,4,4,training,lowSC,easy,70,1353,['c'],1,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,5,4,training,lowSC,easy,6,552,['n'],1,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,6,4,training,lowSC,easy,74,518,['c'],1,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,7,4,training,lowSC,easy,71,468,['c'],1,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,8,4,training,lowSC,easy,73,502,['c'],1,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,9,4,training,lowSC,easy,7,552,['n'],1,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,10,4,training,lowSC,average,61,418,['c'],1,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,11,4,training,lowSC,hard,54,285,['n'],0,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,12,4,training,lowSC,easy,5,553,['c'],0,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,13,4,training,lowSC,average,19,736,['n'],1,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,14,4,training,lowSC,hard,27,1252,['c'],0,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,15,4,training,lowSC,easy,74,668,['c'],1,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,16,4,training,lowSC,hard,54,1520,['n'],0,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,17,4,training,lowSC,average,60,419,['c'],1,left,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,18,4,training,lowSC,average,16,886,['c'],0,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,19,4,training,lowSC,average,19,769,['c'],0,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,20,4,training,lowSC,average,19,702,['n'],1,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,21,4,training,lowSC,easy,6,619,['n'],1,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,22,4,training,lowSC,hard,25,1002,['n'],1,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,23,4,training,lowSC,average,18,602,['n'],1,right,none,-99,-99,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,0,5,main,lowSC,average,15,851,['n'],1,right,['8'],3,802,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,1,5,main,lowSC,easy,71,1102,['n'],0,left,['8'],3,687,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,2,5,main,lowSC,easy,72,2954,['n'],0,left,['9'],2,309,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,3,5,main,lowSC,average,60,869,['c'],1,left,['2'],5,721,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,4,5,main,lowSC,hard,52,2853,['n'],0,left,['8'],3,234,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,5,5,main,lowSC,average,60,1285,['c'],1,left,['2'],5,1335,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,6,5,main,lowSC,average,64,785,['c'],1,left,['2'],5,236,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,7,5,main,lowSC,easy,6,869,['n'],1,right,['0'],1,266,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,8,5,main,lowSC,easy,6,951,['n'],1,right,['0'],1,260,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,9,5,main,lowSC,average,62,1135,['c'],1,left,['2'],5,406,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,10,5,main,lowSC,average,18,2170,['c'],0,right,['3'],4,248,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,11,5,main,lowSC,hard,26,1152,['n'],1,right,['3'],4,1322,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,12,5,main,lowSC,easy,5,902,['n'],1,right,['3'],4,2347,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,13,5,main,lowSC,hard,54,1302,['c'],1,left,['2'],5,689,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,14,5,main,lowSC,hard,25,1436,['c'],0,right,['8'],3,550,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,15,5,main,lowSC,average,16,818,['n'],1,right,['1'],6,265,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,16,5,main,lowSC,easy,70,1137,['c'],1,left,['1'],6,123,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,17,5,main,lowSC,easy,71,669,['c'],1,left,['1'],6,70,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,18,5,main,lowSC,hard,26,735,['n'],1,right,['1'],6,257,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,19,5,main,lowSC,easy,6,602,['n'],1,right,['1'],6,282,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,20,5,main,lowSC,easy,72,768,['c'],1,left,['1'],6,378,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,21,5,main,lowSC,easy,9,751,['n'],1,right,['2'],5,263,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,22,5,main,lowSC,easy,72,918,['c'],1,left,['2'],5,226,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,23,5,main,lowSC,hard,28,1035,['n'],1,right,['3'],4,266,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,24,5,main,lowSC,hard,54,968,['n'],0,left,['8'],3,227,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,25,5,main,lowSC,hard,51,1452,['n'],0,left,['9'],2,186,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,26,5,main,lowSC,easy,5,569,['n'],1,right,['1'],6,263,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,27,5,main,lowSC,hard,53,785,['n'],0,left,['2'],5,72,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,28,5,main,lowSC,hard,26,1001,['n'],1,right,['1'],6,70,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,29,5,main,lowSC,hard,52,901,['c'],1,left,['2'],5,298,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,30,5,main,lowSC,hard,29,1953,['n'],1,right,['8'],3,393,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,31,5,main,lowSC,average,15,636,['n'],1,right,['2'],5,507,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,32,5,main,lowSC,average,18,803,['n'],1,right,['1'],6,257,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,33,5,main,lowSC,easy,74,901,['c'],1,left,['1'],6,285,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,34,5,main,lowSC,average,63,1069,['c'],1,left,['2'],5,177,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,35,5,main,lowSC,average,63,818,['c'],1,left,['2'],5,340,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,36,5,main,lowSC,hard,51,718,['c'],1,left,['2'],5,196,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,37,5,main,lowSC,average,16,752,['n'],1,right,['2'],5,73,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,38,5,main,lowSC,hard,50,885,['c'],1,left,['1'],6,157,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,39,5,main,lowSC,easy,5,886,['c'],0,right,['1'],6,446,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,40,5,main,lowSC,average,15,703,['n'],1,right,['1'],6,330,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,41,5,main,lowSC,hard,54,702,['c'],1,left,['2'],5,123,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,42,5,main,lowSC,hard,25,685,['n'],1,right,['1'],6,294,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,43,5,main,lowSC,average,15,619,['n'],1,right,['1'],6,476,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,44,5,main,lowSC,easy,5,502,['n'],1,right,['1'],6,240,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,45,5,main,lowSC,average,63,869,['c'],1,left,['2'],5,302,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,46,5,main,lowSC,hard,25,902,['n'],1,right,['1'],6,201,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,47,5,main,lowSC,easy,9,635,['n'],1,right,['1'],6,529,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,48,5,main,lowSC,average,18,484,['n'],1,right,['2'],5,339,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,49,5,main,lowSC,average,61,885,['c'],1,left,['9'],2,588,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,50,5,main,lowSC,hard,28,519,['n'],1,right,['2'],5,43,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,51,5,main,lowSC,average,63,686,['n'],0,left,['2'],5,185,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,52,5,main,lowSC,hard,27,519,['n'],1,right,['2'],5,151,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,53,5,main,lowSC,average,60,686,['c'],1,left,['2'],5,64,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,54,5,main,lowSC,easy,70,818,['n'],0,left,['3'],4,343,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,55,5,main,lowSC,average,61,885,['c'],1,left,['2'],5,305,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,56,5,main,lowSC,hard,29,668,['n'],1,right,['9'],2,501,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,57,5,main,lowSC,average,18,718,['c'],0,right,['9'],2,366,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,58,5,main,lowSC,easy,8,618,['n'],1,right,['2'],5,97,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,59,5,main,lowSC,hard,54,618,['n'],0,left,['2'],5,239,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,60,5,main,lowSC,hard,54,601,['n'],0,left,['9'],2,424,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,61,5,main,lowSC,easy,72,718,['n'],0,left,['0'],1,341,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,62,5,main,lowSC,easy,71,767,['c'],1,left,['1'],6,291,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,63,5,main,lowSC,easy,73,585,['n'],0,left,['0'],1,235,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,64,5,main,lowSC,average,15,1219,['n'],1,right,['2'],5,219,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,65,5,main,lowSC,average,60,835,['c'],1,left,['1'],6,108,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,66,5,main,lowSC,easy,5,737,['c'],0,right,['2'],5,244,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,67,5,main,lowSC,average,16,1185,['c'],0,right,['3'],4,150,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,68,5,main,lowSC,easy,9,702,['n'],1,right,['9'],2,286,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,69,5,main,lowSC,hard,52,869,['c'],1,left,['1'],6,154,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,70,5,main,lowSC,hard,26,767,['n'],1,right,['2'],5,288,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,71,5,main,lowSC,easy,71,618,['c'],1,left,['1'],6,279,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,0,6,main,lowSC,hard,51,835,['n'],0,left,['2'],5,259,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,1,6,main,lowSC,average,15,1135,['n'],1,right,['2'],5,358,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,2,6,main,lowSC,easy,71,718,['c'],1,left,['1'],6,38,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,3,6,main,lowSC,hard,54,818,['c'],1,left,['1'],6,446,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,4,6,main,lowSC,average,18,1086,['n'],1,right,['3'],4,522,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,5,6,main,lowSC,average,17,552,['n'],1,right,['1'],6,234,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,6,6,main,lowSC,average,18,769,['n'],1,right,['1'],6,12,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,7,6,main,lowSC,hard,54,835,['n'],0,left,['3'],4,69,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,8,6,main,lowSC,easy,8,801,['n'],1,right,['2'],5,45,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,9,6,main,lowSC,average,62,669,['c'],1,left,['2'],5,283,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,10,6,main,lowSC,hard,28,1153,['n'],1,right,['8'],3,107,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,11,6,main,lowSC,hard,50,936,['n'],0,left,['3'],4,268,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,12,6,main,lowSC,average,16,669,['n'],1,right,['3'],4,321,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,13,6,main,lowSC,hard,29,786,['n'],1,right,['2'],5,128,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,14,6,main,lowSC,average,19,602,['n'],1,right,['2'],5,574,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,15,6,main,lowSC,hard,54,1103,['c'],1,left,['3'],4,276,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,16,6,main,lowSC,hard,29,1003,['n'],1,right,['9'],2,12,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,17,6,main,lowSC,average,18,868,['n'],1,right,['2'],5,355,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,18,6,main,lowSC,average,63,918,['c'],1,left,['2'],5,491,,,,,,,,,,,12,18,Vrouw,Rechts,
,xotask,19,6,main,lowSC,average,17,685,['n'],1,right,['3'],4,1942,,,,,,,,,,,12,18,Vrouw,Rechts,
