starttime,task,withinblocktrial,block,running,selfconf,difflevel,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,n_xes,n_reddots,post1,post2,post3,post4,post5,post6,stoptime,sub,age,gender,handedness,
,dotnumber,17,1,training,lowSC,average,38,50,434,['n'],1,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,18,1,training,lowSC,hard,50,53,585,['c'],0,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,19,1,training,lowSC,easy,50,74,569,['n'],1,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,20,1,training,lowSC,average,50,37,519,['c'],1,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,21,1,training,lowSC,easy,50,75,601,['n'],1,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,22,1,training,lowSC,hard,52,50,519,['c'],1,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,23,1,training,lowSC,easy,50,74,534,['n'],1,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,0,2,training,lowSC,average,64,50,535,['c'],1,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,1,2,training,lowSC,average,50,65,435,['n'],1,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,2,2,training,lowSC,easy,72,50,636,['c'],1,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,3,2,training,lowSC,easy,50,29,483,['c'],1,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,4,2,training,lowSC,average,50,37,502,['n'],0,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,5,2,training,lowSC,hard,50,54,518,['c'],0,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,6,2,training,lowSC,hard,49,50,752,['c'],0,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,7,2,training,lowSC,easy,50,73,468,['n'],1,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,8,2,training,lowSC,average,50,39,535,['c'],1,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,9,2,training,lowSC,average,50,35,585,['c'],1,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,10,2,training,lowSC,average,36,50,568,['n'],1,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,11,2,training,lowSC,easy,28,50,535,['n'],1,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,12,2,training,lowSC,hard,48,50,719,['c'],0,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,13,2,training,lowSC,easy,27,50,468,['n'],1,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,14,2,training,lowSC,easy,50,28,502,['c'],1,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,15,2,training,lowSC,easy,50,27,568,['c'],1,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,16,2,training,lowSC,hard,50,49,669,['n'],0,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,17,2,training,lowSC,hard,46,50,618,['n'],1,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,18,2,training,lowSC,easy,25,50,419,['n'],1,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,19,2,training,lowSC,easy,25,50,552,['n'],1,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,20,2,training,lowSC,average,50,63,384,['c'],0,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,21,2,training,lowSC,easy,72,50,552,['c'],1,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,22,2,training,lowSC,average,63,50,385,['n'],0,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,23,2,training,lowSC,hard,50,47,551,['c'],1,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,0,3,training,lowSC,hard,46,50,568,['n'],1,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,1,3,training,lowSC,easy,50,75,568,['n'],1,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,2,3,training,lowSC,easy,50,75,585,['c'],0,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,3,3,training,lowSC,easy,50,29,618,['c'],1,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,4,3,training,lowSC,hard,50,54,651,['n'],1,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,5,3,training,lowSC,hard,48,50,551,['c'],0,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,6,3,training,lowSC,hard,55,50,619,['n'],0,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,7,3,training,lowSC,easy,50,72,584,['n'],1,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,8,3,training,lowSC,average,35,50,669,['n'],1,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,9,3,training,lowSC,easy,50,25,668,['c'],1,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,10,3,training,lowSC,average,62,50,684,['c'],1,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,11,3,training,lowSC,average,50,65,551,['c'],0,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,12,3,training,lowSC,average,50,35,719,['n'],0,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,13,3,training,lowSC,hard,54,50,468,['c'],1,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,14,3,training,lowSC,average,50,61,718,['n'],1,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,15,3,training,lowSC,hard,50,49,652,['c'],1,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,16,3,training,lowSC,average,36,50,501,['n'],1,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,17,3,training,lowSC,hard,50,55,703,['c'],0,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,18,3,training,lowSC,easy,29,50,835,['n'],1,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,19,3,training,lowSC,hard,50,54,635,['c'],0,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,20,3,training,lowSC,average,35,50,618,['n'],1,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,21,3,training,lowSC,easy,25,50,385,['n'],1,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,22,3,training,lowSC,average,64,50,601,['c'],1,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,23,3,training,lowSC,easy,29,50,500,['n'],1,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,0,4,training,lowSC,average,37,50,669,['n'],1,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,1,4,training,lowSC,easy,50,71,485,['n'],1,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,2,4,training,lowSC,easy,50,74,519,['n'],1,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,3,4,training,lowSC,average,63,50,685,['c'],1,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,4,4,training,lowSC,easy,50,25,736,['n'],0,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,5,4,training,lowSC,average,50,36,568,['c'],1,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,6,4,training,lowSC,average,50,64,501,['n'],1,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,7,4,training,lowSC,hard,51,50,451,['c'],1,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,8,4,training,lowSC,average,50,35,585,['c'],1,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,9,4,training,lowSC,hard,54,50,701,['c'],1,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,10,4,training,lowSC,easy,73,50,634,['c'],1,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,11,4,training,lowSC,hard,50,51,551,['n'],1,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,12,4,training,lowSC,average,65,50,618,['c'],1,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,13,4,training,lowSC,hard,50,51,569,['c'],0,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,14,4,training,lowSC,easy,50,27,535,['c'],1,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,15,4,training,lowSC,easy,50,27,536,['c'],1,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,16,4,training,lowSC,hard,45,50,534,['c'],0,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,17,4,training,lowSC,easy,50,28,585,['c'],1,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,18,4,training,lowSC,hard,50,46,568,['c'],1,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,19,4,training,lowSC,average,39,50,501,['n'],1,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,20,4,training,lowSC,hard,50,52,685,['n'],1,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,21,4,training,lowSC,average,50,64,570,['n'],1,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,22,4,training,lowSC,easy,75,50,585,['c'],1,left,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,23,4,training,lowSC,hard,46,50,551,['c'],0,right,none,-99,-99,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,0,5,main,lowSC,easy,50,73,552,['n'],1,right,['3'],4,3515,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,1,5,main,lowSC,easy,50,29,719,['c'],1,left,['1'],6,714,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,2,5,main,lowSC,average,50,37,619,['c'],1,left,['1'],6,689,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,3,5,main,lowSC,hard,50,47,902,['c'],1,left,['3'],4,972,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,4,5,main,lowSC,easy,26,50,601,['n'],1,right,['2'],5,456,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,5,5,main,lowSC,hard,50,47,1102,['n'],0,left,['8'],3,1989,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,6,5,main,lowSC,average,65,50,634,['c'],1,left,['3'],4,310,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,7,5,main,lowSC,average,50,65,835,['n'],1,right,['8'],3,308,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,8,5,main,lowSC,hard,53,50,1086,['c'],1,left,['3'],4,280,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,9,5,main,lowSC,hard,50,48,736,['c'],1,left,['9'],2,475,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,10,5,main,lowSC,hard,46,50,985,['c'],0,right,['8'],3,252,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,11,5,main,lowSC,easy,25,50,485,['n'],1,right,['1'],6,58,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,12,5,main,lowSC,average,50,63,652,['c'],0,right,['1'],6,249,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,13,5,main,lowSC,easy,50,74,518,['n'],1,right,['2'],5,407,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,14,5,main,lowSC,easy,50,28,652,['c'],1,left,['2'],5,247,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,15,5,main,lowSC,easy,50,25,633,['c'],1,left,['1'],6,176,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,16,5,main,lowSC,easy,28,50,467,['n'],1,right,['2'],5,258,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,17,5,main,lowSC,average,50,65,818,['c'],0,right,['8'],3,227,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,18,5,main,lowSC,hard,47,50,601,['c'],0,right,['3'],4,254,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,19,5,main,lowSC,easy,50,27,534,['c'],1,left,['3'],4,234,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,20,5,main,lowSC,hard,55,50,769,['n'],0,left,['3'],4,205,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,21,5,main,lowSC,average,50,36,618,['c'],1,left,['3'],4,280,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,22,5,main,lowSC,easy,50,26,751,['c'],1,left,['2'],5,250,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,23,5,main,lowSC,hard,50,46,851,['n'],0,left,['8'],3,234,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,24,5,main,lowSC,hard,50,54,785,['n'],1,right,['1'],6,236,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,25,5,main,lowSC,easy,72,50,853,['c'],1,left,['3'],4,284,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,26,5,main,lowSC,easy,74,50,669,['c'],1,left,['3'],4,753,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,27,5,main,lowSC,easy,25,50,502,['n'],1,right,['1'],6,394,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,28,5,main,lowSC,average,63,50,552,['c'],1,left,['8'],3,273,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,29,5,main,lowSC,average,39,50,619,['n'],1,right,['2'],5,297,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,30,5,main,lowSC,hard,45,50,468,['n'],1,right,['8'],3,262,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,31,5,main,lowSC,average,50,62,668,['c'],0,right,['8'],3,285,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,32,5,main,lowSC,hard,50,52,685,['c'],0,right,['2'],5,225,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,33,5,main,lowSC,hard,50,53,768,['c'],0,right,['9'],2,357,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,34,5,main,lowSC,average,62,50,669,['c'],1,left,['3'],4,296,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,35,5,main,lowSC,easy,71,50,1017,['c'],1,left,['2'],5,479,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,36,5,main,lowSC,average,50,38,751,['n'],0,left,['3'],4,249,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,37,5,main,lowSC,easy,50,26,652,['c'],1,left,['2'],5,257,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,38,5,main,lowSC,easy,27,50,501,['n'],1,right,['1'],6,318,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,39,5,main,lowSC,average,37,50,485,['n'],1,right,['3'],4,345,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,40,5,main,lowSC,average,63,50,652,['c'],1,left,['3'],4,253,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,41,5,main,lowSC,average,35,50,502,['n'],1,right,['2'],5,283,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,42,5,main,lowSC,hard,50,54,518,['c'],0,right,['9'],2,278,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,43,5,main,lowSC,average,50,63,901,['n'],1,right,['2'],5,307,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,44,5,main,lowSC,hard,50,47,602,['c'],1,left,['2'],5,378,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,45,5,main,lowSC,hard,55,50,885,['c'],1,left,['1'],6,275,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,46,5,main,lowSC,easy,28,50,552,['n'],1,right,['1'],6,270,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,47,5,main,lowSC,average,50,35,585,['c'],1,left,['3'],4,215,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,48,5,main,lowSC,average,36,50,435,['n'],1,right,['1'],6,265,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,49,5,main,lowSC,hard,54,50,768,['n'],0,left,['9'],2,843,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,50,5,main,lowSC,easy,50,74,518,['n'],1,right,['2'],5,272,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,51,5,main,lowSC,hard,50,45,437,['n'],0,left,['2'],5,287,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,52,5,main,lowSC,hard,48,50,418,['n'],1,right,['2'],5,255,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,53,5,main,lowSC,easy,75,50,618,['c'],1,left,['1'],6,248,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,54,5,main,lowSC,easy,73,50,434,['n'],0,left,['3'],4,296,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,55,5,main,lowSC,easy,72,50,568,['n'],0,left,['9'],2,290,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,56,5,main,lowSC,average,50,38,551,['c'],1,left,['2'],5,268,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,57,5,main,lowSC,average,50,61,634,['n'],1,right,['1'],6,211,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,58,5,main,lowSC,average,62,50,718,['c'],1,left,['3'],4,202,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,59,5,main,lowSC,easy,50,75,1051,['n'],1,right,['3'],4,323,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,60,5,main,lowSC,average,35,50,802,['c'],0,right,['0'],1,466,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,61,5,main,lowSC,hard,50,54,585,['n'],1,right,['2'],5,211,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,62,5,main,lowSC,average,50,36,719,['c'],1,left,['2'],5,201,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,63,5,main,lowSC,hard,50,53,718,['n'],1,right,['1'],6,256,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,64,5,main,lowSC,hard,53,50,601,['c'],1,left,['3'],4,282,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,65,5,main,lowSC,easy,50,74,651,['n'],1,right,['2'],5,224,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,66,5,main,lowSC,hard,49,50,801,['c'],0,right,['2'],5,290,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,67,5,main,lowSC,average,62,50,717,['c'],1,left,['8'],3,246,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,68,5,main,lowSC,easy,50,73,585,['n'],1,right,['2'],5,528,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,69,5,main,lowSC,hard,52,50,802,['c'],1,left,['3'],4,246,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,70,5,main,lowSC,average,35,50,468,['n'],1,right,['3'],4,262,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,71,5,main,lowSC,hard,46,50,534,['n'],1,right,['3'],4,178,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,0,6,main,lowSC,easy,50,29,1052,['c'],1,left,['3'],4,232,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,1,6,main,lowSC,hard,50,45,435,['n'],0,left,['3'],4,265,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,2,6,main,lowSC,hard,50,55,918,['n'],1,right,['2'],5,229,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,3,6,main,lowSC,easy,25,50,418,['n'],1,right,['1'],6,231,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,4,6,main,lowSC,easy,29,50,502,['n'],1,right,['2'],5,198,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,5,6,main,lowSC,easy,27,50,468,['n'],1,right,['1'],6,247,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,6,6,main,lowSC,hard,49,50,369,['n'],1,right,['3'],4,346,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,7,6,main,lowSC,average,38,50,317,['n'],1,right,['2'],5,844,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,8,6,main,lowSC,hard,45,50,484,['n'],1,right,['8'],3,514,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,9,6,main,lowSC,hard,52,50,601,['n'],0,left,['2'],5,241,,,,,,,,,,8,19,Vrouw,Rechts,
,dotnumber,10,6,main,lowSC,hard,49,50,468,['n'],1,right,['2'],5,273,,,,,,,,,,8,19,Vrouw,Rechts,
