starttime,task,withinblocktrial,block,running,selfconf,difflevel,n_reddots,rt,resp,cor,cresp,conf_press,cj,RTconf,dotsLeft,dotsRight,n_xes,post1,post2,post3,post4,post5,post6,stoptime,sub,age,gender,handedness,
,dotcolour,17,0,training,mediumSC,average,26,754,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,18,0,training,mediumSC,hard,35,1820,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,19,0,training,mediumSC,easy,16,652,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,20,0,training,mediumSC,hard,43,1670,['n'],0,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,21,0,training,mediumSC,average,53,536,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,22,0,training,mediumSC,average,55,435,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,23,0,training,mediumSC,average,29,1003,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,0,1,training,mediumSC,average,53,669,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,1,1,training,mediumSC,hard,41,535,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,2,1,training,mediumSC,easy,17,702,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,3,1,training,mediumSC,hard,45,818,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,4,1,training,mediumSC,average,25,786,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,5,1,training,mediumSC,hard,44,768,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,6,1,training,mediumSC,easy,64,719,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,7,1,training,mediumSC,easy,65,668,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,8,1,training,mediumSC,average,54,651,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,9,1,training,mediumSC,average,25,651,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,10,1,training,mediumSC,hard,39,1202,['c'],0,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,11,1,training,mediumSC,hard,39,752,['c'],0,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,12,1,training,mediumSC,easy,63,802,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,13,1,training,mediumSC,average,25,551,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,14,1,training,mediumSC,easy,65,702,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,15,1,training,mediumSC,average,51,1202,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,16,1,training,mediumSC,hard,43,1119,['n'],0,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,17,1,training,mediumSC,average,29,569,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,18,1,training,mediumSC,easy,64,735,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,19,1,training,mediumSC,average,55,702,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,20,1,training,mediumSC,hard,39,1636,['c'],0,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,21,1,training,mediumSC,average,26,685,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,22,1,training,mediumSC,average,54,636,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,23,1,training,mediumSC,hard,43,2437,['n'],0,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,0,2,training,mediumSC,average,52,835,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,1,2,training,mediumSC,hard,42,1470,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,2,2,training,mediumSC,easy,65,685,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,3,2,training,mediumSC,easy,61,1069,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,4,2,training,mediumSC,easy,18,818,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,5,2,training,mediumSC,hard,38,1086,['c'],0,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,6,2,training,mediumSC,average,27,752,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,7,2,training,mediumSC,hard,44,702,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,8,2,training,mediumSC,easy,65,585,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,9,2,training,mediumSC,hard,36,853,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,10,2,training,mediumSC,average,53,819,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,11,2,training,mediumSC,average,26,618,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,12,2,training,mediumSC,easy,18,751,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,13,2,training,mediumSC,average,28,535,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,14,2,training,mediumSC,average,25,652,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,15,2,training,mediumSC,hard,35,1052,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,16,2,training,mediumSC,easy,19,718,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,17,2,training,mediumSC,easy,16,751,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,18,2,training,mediumSC,average,27,1084,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,19,2,training,mediumSC,hard,39,869,['c'],0,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,20,2,training,mediumSC,easy,63,584,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,21,2,training,mediumSC,easy,61,502,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,22,2,training,mediumSC,average,25,685,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,23,2,training,mediumSC,easy,63,584,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,0,3,training,mediumSC,easy,62,517,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,1,3,training,mediumSC,easy,15,584,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,2,3,training,mediumSC,average,25,602,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,3,3,training,mediumSC,easy,63,569,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,4,3,training,mediumSC,hard,45,768,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,5,3,training,mediumSC,easy,18,569,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,6,3,training,mediumSC,average,52,669,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,7,3,training,mediumSC,hard,39,1320,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,8,3,training,mediumSC,average,26,618,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,9,3,training,mediumSC,hard,42,1569,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,10,3,training,mediumSC,easy,62,603,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,11,3,training,mediumSC,average,29,617,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,12,3,training,mediumSC,average,28,919,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,13,3,training,mediumSC,easy,62,551,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,14,3,training,mediumSC,easy,62,818,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,15,3,training,mediumSC,hard,38,1036,['c'],0,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,16,3,training,mediumSC,average,25,552,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,17,3,training,mediumSC,average,28,551,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,18,3,training,mediumSC,hard,45,935,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,19,3,training,mediumSC,hard,45,585,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,20,3,training,mediumSC,easy,61,518,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,21,3,training,mediumSC,average,26,535,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,22,3,training,mediumSC,average,54,568,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,23,3,training,mediumSC,easy,16,552,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,0,4,training,mediumSC,hard,43,618,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,1,4,training,mediumSC,average,53,353,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,2,4,training,mediumSC,average,51,567,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,3,4,training,mediumSC,hard,45,551,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,4,4,training,mediumSC,hard,39,1036,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,5,4,training,mediumSC,average,53,601,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,6,4,training,mediumSC,average,26,635,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,7,4,training,mediumSC,average,26,736,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,8,4,training,mediumSC,average,53,601,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,9,4,training,mediumSC,hard,35,1919,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,10,4,training,mediumSC,average,26,636,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,11,4,training,mediumSC,easy,16,651,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,12,4,training,mediumSC,easy,63,835,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,13,4,training,mediumSC,hard,36,1068,['c'],0,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,14,4,training,mediumSC,easy,18,552,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,15,4,training,mediumSC,easy,64,586,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,16,4,training,mediumSC,easy,64,584,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,17,4,training,mediumSC,easy,17,701,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,18,4,training,mediumSC,average,28,634,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,19,4,training,mediumSC,easy,16,669,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,20,4,training,mediumSC,hard,37,619,['c'],0,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,21,4,training,mediumSC,average,26,735,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,22,4,training,mediumSC,average,26,702,['n'],1,right,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,23,4,training,mediumSC,easy,61,653,['c'],1,left,none,-99,-99,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,0,5,main,mediumSC,hard,39,1019,['c'],0,right,['3'],3,5750,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,1,5,main,mediumSC,average,27,1587,['n'],1,right,['0'],6,2518,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,2,5,main,mediumSC,hard,38,2220,['n'],1,right,['9'],5,734,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,3,5,main,mediumSC,hard,37,2620,['c'],0,right,['3'],3,2321,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,4,5,main,mediumSC,hard,41,1603,['n'],0,left,['9'],5,651,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,5,5,main,mediumSC,average,28,684,['n'],1,right,['0'],6,464,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,6,5,main,mediumSC,average,25,1069,['n'],1,right,['0'],6,636,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,7,5,main,mediumSC,average,26,1319,['n'],1,right,['9'],5,359,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,8,5,main,mediumSC,average,54,1152,['c'],1,left,['0'],6,2101,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,9,5,main,mediumSC,hard,39,1052,['c'],0,right,['8'],4,880,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,10,5,main,mediumSC,average,53,4372,['n'],0,left,['1'],1,1508,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,11,5,main,mediumSC,average,55,1369,['c'],1,left,['9'],5,1322,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,12,5,main,mediumSC,easy,19,718,['n'],1,right,['0'],6,354,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,13,5,main,mediumSC,easy,16,768,['n'],1,right,['0'],6,639,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,14,5,main,mediumSC,average,25,685,['n'],1,right,['9'],5,405,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,15,5,main,mediumSC,easy,62,852,['c'],1,left,['0'],6,1133,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,16,5,main,mediumSC,easy,15,635,['n'],1,right,['0'],6,592,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,17,5,main,mediumSC,easy,16,735,['n'],1,right,['0'],6,533,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,18,5,main,mediumSC,average,53,835,['c'],1,left,['0'],6,600,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,19,5,main,mediumSC,easy,65,719,['c'],1,left,['0'],6,461,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,20,5,main,mediumSC,easy,64,668,['c'],1,left,['0'],6,635,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,21,5,main,mediumSC,average,52,3054,['c'],1,left,['3'],3,479,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,22,5,main,mediumSC,average,55,668,['c'],1,left,['0'],6,540,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,23,5,main,mediumSC,hard,41,1519,['c'],1,left,['8'],4,1299,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,24,5,main,mediumSC,hard,45,819,['c'],1,left,['9'],5,344,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,25,5,main,mediumSC,hard,45,919,['c'],1,left,['9'],5,352,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,26,5,main,mediumSC,easy,17,835,['n'],1,right,['0'],6,299,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,27,5,main,mediumSC,hard,38,1703,['c'],0,right,['3'],3,1412,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,28,5,main,mediumSC,easy,15,1019,['n'],1,right,['0'],6,429,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,29,5,main,mediumSC,easy,63,584,['c'],1,left,['0'],6,302,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,30,5,main,mediumSC,hard,35,1519,['n'],1,right,['8'],4,479,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,31,5,main,mediumSC,average,52,786,['c'],1,left,['8'],4,855,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,32,5,main,mediumSC,hard,37,852,['c'],0,right,['3'],3,989,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,33,5,main,mediumSC,easy,62,552,['c'],1,left,['0'],6,393,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,34,5,main,mediumSC,average,25,1135,['n'],1,right,['9'],5,390,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,35,5,main,mediumSC,easy,65,919,['c'],1,left,['0'],6,268,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,36,5,main,mediumSC,easy,62,618,['c'],1,left,['0'],6,420,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,37,5,main,mediumSC,average,28,802,['n'],1,right,['0'],6,637,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,38,5,main,mediumSC,hard,43,1769,['c'],1,left,['9'],5,454,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,39,5,main,mediumSC,easy,64,735,['c'],1,left,['0'],6,353,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,40,5,main,mediumSC,hard,38,919,['n'],1,right,['8'],4,4456,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,41,5,main,mediumSC,easy,18,769,['n'],1,right,['0'],6,429,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,42,5,main,mediumSC,easy,65,870,['c'],1,left,['0'],6,468,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,43,5,main,mediumSC,hard,44,1069,['c'],1,left,['0'],6,577,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,44,5,main,mediumSC,average,28,735,['n'],1,right,['0'],6,903,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,45,5,main,mediumSC,hard,36,684,['c'],0,right,['0'],6,369,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,46,5,main,mediumSC,easy,19,585,['n'],1,right,['0'],6,309,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,47,5,main,mediumSC,hard,38,1736,['n'],1,right,['3'],3,349,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,48,5,main,mediumSC,average,55,1285,['c'],1,left,['9'],5,309,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,49,5,main,mediumSC,average,25,751,['n'],1,right,['0'],6,342,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,50,5,main,mediumSC,easy,62,518,['c'],1,left,['0'],6,926,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,51,5,main,mediumSC,average,55,969,['c'],1,left,['8'],4,588,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,52,5,main,mediumSC,easy,18,969,['n'],1,right,['9'],5,2840,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,53,5,main,mediumSC,hard,45,970,['c'],1,left,['8'],4,744,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,54,5,main,mediumSC,hard,45,551,['c'],1,left,['8'],4,574,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,55,5,main,mediumSC,average,27,2571,['n'],1,right,['8'],4,425,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,56,5,main,mediumSC,hard,35,1886,['n'],1,right,['8'],4,854,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,57,5,main,mediumSC,hard,37,701,['n'],1,right,['3'],3,418,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,58,5,main,mediumSC,easy,18,1419,['n'],1,right,['0'],6,354,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,59,5,main,mediumSC,easy,16,1987,['n'],1,right,['0'],6,877,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,60,5,main,mediumSC,hard,44,702,['c'],1,left,['9'],5,1241,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,61,5,main,mediumSC,easy,15,702,['n'],1,right,['0'],6,341,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,62,5,main,mediumSC,average,53,785,['c'],1,left,['0'],6,354,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,63,5,main,mediumSC,average,26,651,['n'],1,right,['0'],6,661,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,64,5,main,mediumSC,hard,41,702,['c'],1,left,['9'],5,376,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,65,5,main,mediumSC,hard,42,735,['c'],1,left,['9'],5,375,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,66,5,main,mediumSC,hard,44,1236,['c'],1,left,['9'],5,368,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,67,5,main,mediumSC,easy,62,635,['c'],1,left,['9'],5,514,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,68,5,main,mediumSC,easy,61,985,['c'],1,left,['0'],6,464,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,69,5,main,mediumSC,average,55,535,['c'],1,left,['0'],6,275,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,70,5,main,mediumSC,average,25,752,['n'],1,right,['9'],5,852,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,71,5,main,mediumSC,average,53,936,['c'],1,left,['0'],6,374,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,0,6,main,mediumSC,hard,37,1002,['n'],1,right,['9'],5,1563,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,1,6,main,mediumSC,hard,36,786,['c'],0,right,['3'],3,247,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,2,6,main,mediumSC,easy,62,1053,['c'],1,left,['8'],4,1597,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,3,6,main,mediumSC,easy,17,769,['n'],1,right,['9'],5,1111,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,4,6,main,mediumSC,hard,38,936,['c'],0,right,['9'],5,4847,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,5,6,main,mediumSC,easy,61,636,['c'],1,left,['0'],6,250,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,6,6,main,mediumSC,hard,42,1069,['c'],1,left,['9'],5,256,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,7,6,main,mediumSC,hard,39,1253,['n'],1,right,['8'],4,286,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,8,6,main,mediumSC,average,25,635,['n'],1,right,['0'],6,307,,,,,,,,,,,7,17,Vrouw,Rechts,
,dotcolour,9,6,main,mediumSC,average,51,669,['c'],1,left,['0'],6,599,,,,,,,,,,,7,17,Vrouw,Rechts,
