starttime,task,withinblocktrial,block,running,selfconf,difflevel,n_reddots,rt,resp,cor,cresp,conf_press,cj,RTconf,dotsLeft,dotsRight,n_xes,post1,post2,post3,post4,post5,post6,stoptime,sub,age,gender,handedness,
,dotcolour,5,1,training,lowSC,hard,43,936,['n'],0,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,6,1,training,lowSC,hard,38,2688,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,7,1,training,lowSC,hard,44,586,['n'],0,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,8,1,training,lowSC,average,52,536,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,9,1,training,lowSC,hard,37,919,['c'],0,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,10,1,training,lowSC,easy,65,517,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,11,1,training,lowSC,average,26,518,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,12,1,training,lowSC,hard,37,868,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,13,1,training,lowSC,hard,44,535,['n'],0,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,14,1,training,lowSC,average,27,435,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,15,1,training,lowSC,easy,16,435,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,16,1,training,lowSC,hard,41,468,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,17,1,training,lowSC,easy,63,600,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,18,1,training,lowSC,average,51,1619,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,19,1,training,lowSC,average,51,502,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,20,1,training,lowSC,easy,15,535,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,21,1,training,lowSC,easy,16,285,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,22,1,training,lowSC,average,55,368,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,23,1,training,lowSC,easy,62,602,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,0,2,training,lowSC,easy,15,535,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,1,2,training,lowSC,easy,62,369,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,2,2,training,lowSC,average,27,368,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,3,2,training,lowSC,average,52,334,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,4,2,training,lowSC,easy,63,318,['n'],0,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,5,2,training,lowSC,average,28,501,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,6,2,training,lowSC,average,26,618,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,7,2,training,lowSC,hard,35,751,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,8,2,training,lowSC,hard,41,1069,['n'],0,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,9,2,training,lowSC,easy,61,435,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,10,2,training,lowSC,hard,42,402,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,11,2,training,lowSC,hard,41,502,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,12,2,training,lowSC,hard,35,2503,['c'],0,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,13,2,training,lowSC,average,28,568,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,14,2,training,lowSC,average,26,552,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,15,2,training,lowSC,hard,41,1120,['n'],0,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,16,2,training,lowSC,easy,17,634,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,17,2,training,lowSC,easy,64,602,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,18,2,training,lowSC,average,27,518,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,19,2,training,lowSC,hard,35,1119,['c'],0,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,20,2,training,lowSC,average,28,869,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,21,2,training,lowSC,easy,19,535,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,22,2,training,lowSC,average,28,752,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,23,2,training,lowSC,average,27,585,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,0,3,training,lowSC,hard,36,619,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,1,3,training,lowSC,average,54,786,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,2,3,training,lowSC,hard,43,751,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,3,3,training,lowSC,hard,42,985,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,4,3,training,lowSC,average,52,568,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,5,3,training,lowSC,hard,39,1536,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,6,3,training,lowSC,hard,37,552,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,7,3,training,lowSC,hard,42,786,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,8,3,training,lowSC,hard,36,769,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,9,3,training,lowSC,easy,65,785,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,10,3,training,lowSC,easy,16,568,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,11,3,training,lowSC,average,29,618,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,12,3,training,lowSC,easy,65,1286,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,13,3,training,lowSC,average,53,901,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,14,3,training,lowSC,easy,15,502,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,15,3,training,lowSC,hard,36,736,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,16,3,training,lowSC,hard,39,702,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,17,3,training,lowSC,hard,44,701,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,18,3,training,lowSC,hard,43,1502,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,19,3,training,lowSC,easy,61,602,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,20,3,training,lowSC,easy,63,534,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,21,3,training,lowSC,easy,65,435,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,22,3,training,lowSC,easy,62,785,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,23,3,training,lowSC,hard,38,1336,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,0,4,training,lowSC,average,26,485,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,1,4,training,lowSC,hard,43,801,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,2,4,training,lowSC,average,28,569,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,3,4,training,lowSC,easy,65,719,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,4,4,training,lowSC,average,55,468,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,5,4,training,lowSC,easy,16,519,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,6,4,training,lowSC,hard,38,752,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,7,4,training,lowSC,average,26,518,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,8,4,training,lowSC,hard,42,685,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,9,4,training,lowSC,easy,62,452,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,10,4,training,lowSC,easy,18,636,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,11,4,training,lowSC,average,53,418,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,12,4,training,lowSC,easy,65,2019,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,13,4,training,lowSC,hard,41,1136,['n'],0,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,14,4,training,lowSC,average,52,652,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,15,4,training,lowSC,average,51,819,['n'],0,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,16,4,training,lowSC,easy,65,568,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,17,4,training,lowSC,easy,19,1403,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,18,4,training,lowSC,hard,42,768,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,19,4,training,lowSC,easy,61,602,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,20,4,training,lowSC,average,55,634,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,21,4,training,lowSC,easy,18,568,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,22,4,training,lowSC,easy,65,502,['c'],1,left,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,23,4,training,lowSC,easy,15,602,['n'],1,right,none,-99,-99,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,0,5,main,lowSC,hard,41,1369,['c'],1,left,['3'],4,2392,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,1,5,main,lowSC,easy,61,1820,['c'],1,left,['1'],6,1047,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,2,5,main,lowSC,average,28,1369,['n'],1,right,['3'],4,575,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,3,5,main,lowSC,easy,18,2654,['n'],1,right,['1'],6,375,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,4,5,main,lowSC,hard,37,2369,['n'],1,right,['3'],4,1010,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,5,5,main,lowSC,hard,36,1904,['c'],0,right,['3'],4,806,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,6,5,main,lowSC,average,26,2336,['n'],1,right,['8'],3,1025,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,7,5,main,lowSC,average,55,2120,['c'],1,left,['2'],5,220,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,8,5,main,lowSC,easy,15,2055,['n'],1,right,['1'],6,459,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,9,5,main,lowSC,easy,19,1420,['n'],1,right,['2'],5,233,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,10,5,main,lowSC,hard,37,2070,['n'],1,right,['8'],3,2759,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,11,5,main,lowSC,easy,16,1003,['n'],1,right,['1'],6,264,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,12,5,main,lowSC,hard,42,2620,['c'],1,left,['3'],4,269,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,13,5,main,lowSC,easy,61,736,['c'],1,left,['1'],6,880,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,14,5,main,lowSC,average,55,819,['c'],1,left,['2'],5,214,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,15,5,main,lowSC,average,51,1403,['c'],1,left,['2'],5,127,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,16,5,main,lowSC,easy,63,1552,['c'],1,left,['3'],4,230,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,17,5,main,lowSC,easy,65,985,['c'],1,left,['1'],6,223,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,18,5,main,lowSC,average,29,784,['n'],1,right,['8'],3,194,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,19,5,main,lowSC,average,27,768,['n'],1,right,['2'],5,198,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,20,5,main,lowSC,hard,38,1152,['c'],0,right,['2'],5,202,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,21,5,main,lowSC,hard,44,685,['c'],1,left,['1'],6,209,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,22,5,main,lowSC,hard,45,1136,['c'],1,left,['3'],4,214,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,23,5,main,lowSC,hard,39,819,['n'],1,right,['0'],1,199,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,24,5,main,lowSC,hard,35,718,['n'],1,right,['8'],3,93,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,25,5,main,lowSC,easy,62,584,['c'],1,left,['1'],6,397,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,26,5,main,lowSC,average,53,752,['c'],1,left,['1'],6,169,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,27,5,main,lowSC,easy,63,518,['c'],1,left,['1'],6,232,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,28,5,main,lowSC,average,27,986,['n'],1,right,['1'],6,257,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,29,5,main,lowSC,hard,41,802,['n'],0,left,['9'],2,242,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,30,5,main,lowSC,average,52,552,['c'],1,left,['3'],4,317,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,31,5,main,lowSC,average,52,836,['c'],1,left,['3'],4,90,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,32,5,main,lowSC,average,27,801,['n'],1,right,['2'],5,304,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,33,5,main,lowSC,hard,41,1536,['c'],1,left,['3'],4,432,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,34,5,main,lowSC,average,51,735,['c'],1,left,['2'],5,316,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,35,5,main,lowSC,hard,36,719,['n'],1,right,['3'],4,221,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,36,5,main,lowSC,hard,41,1752,['n'],0,left,['9'],2,712,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,37,5,main,lowSC,hard,41,1319,['n'],0,left,['3'],4,336,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,38,5,main,lowSC,hard,35,651,['n'],1,right,['3'],4,52,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,39,5,main,lowSC,easy,15,684,['n'],1,right,['1'],6,321,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,40,5,main,lowSC,average,26,1369,['n'],1,right,['8'],3,391,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,41,5,main,lowSC,easy,19,601,['n'],1,right,['1'],6,1114,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,42,5,main,lowSC,hard,39,1436,['n'],1,right,['9'],2,253,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,43,5,main,lowSC,easy,65,1802,['c'],1,left,['8'],3,516,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,44,5,main,lowSC,average,51,1002,['c'],1,left,['1'],6,257,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,45,5,main,lowSC,average,55,535,['c'],1,left,['1'],6,269,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,46,5,main,lowSC,easy,61,519,['c'],1,left,['1'],6,248,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,47,5,main,lowSC,average,29,701,['n'],1,right,['8'],3,236,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,48,5,main,lowSC,easy,16,685,['n'],1,right,['2'],5,194,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,49,5,main,lowSC,easy,17,635,['n'],1,right,['1'],6,236,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,50,5,main,lowSC,easy,15,451,['n'],1,right,['1'],6,411,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,51,5,main,lowSC,easy,62,1153,['c'],1,left,['1'],6,39,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,52,5,main,lowSC,average,25,568,['n'],1,right,['3'],4,250,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,53,5,main,lowSC,average,54,785,['n'],0,left,['8'],3,123,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,54,5,main,lowSC,hard,41,1353,['n'],0,left,['8'],3,474,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,55,5,main,lowSC,easy,16,703,['n'],1,right,['2'],5,197,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,56,5,main,lowSC,average,25,936,['c'],0,right,['8'],3,274,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,57,5,main,lowSC,average,27,686,['n'],1,right,['3'],4,23,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,58,5,main,lowSC,hard,45,3038,['c'],1,left,['3'],4,469,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,59,5,main,lowSC,average,52,1318,['c'],1,left,['3'],4,263,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,60,5,main,lowSC,easy,19,1170,['n'],1,right,['2'],5,280,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,61,5,main,lowSC,easy,65,902,['c'],1,left,['3'],4,210,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,62,5,main,lowSC,hard,39,703,['n'],1,right,['8'],3,265,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,63,5,main,lowSC,easy,63,819,['c'],1,left,['1'],6,248,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,64,5,main,lowSC,hard,38,651,['n'],1,right,['9'],2,222,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,65,5,main,lowSC,average,29,2037,['c'],0,right,['3'],4,237,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,66,5,main,lowSC,hard,44,518,['n'],0,left,['8'],3,1178,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,67,5,main,lowSC,hard,39,1235,['c'],0,right,['3'],4,467,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,68,5,main,lowSC,easy,18,1286,['n'],1,right,['2'],5,342,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,69,5,main,lowSC,hard,42,2053,['n'],0,left,['2'],5,768,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,70,5,main,lowSC,easy,65,3521,['n'],0,left,['2'],5,732,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,71,5,main,lowSC,average,55,2437,['n'],0,left,['8'],3,165,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,0,6,main,lowSC,average,55,1802,['c'],1,left,['8'],3,686,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,1,6,main,lowSC,average,25,2087,['c'],0,right,['8'],3,248,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,2,6,main,lowSC,hard,44,1069,['c'],1,left,['2'],5,333,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,3,6,main,lowSC,average,29,553,['n'],1,right,['8'],3,132,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,4,6,main,lowSC,hard,35,635,['n'],1,right,['0'],1,16,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,5,6,main,lowSC,average,29,901,['n'],1,right,['3'],4,230,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,6,6,main,lowSC,average,55,468,['c'],1,left,['2'],5,132,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,7,6,main,lowSC,average,54,1269,['c'],1,left,['3'],4,262,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,8,6,main,lowSC,easy,63,852,['c'],1,left,['3'],4,117,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,9,6,main,lowSC,hard,38,535,['n'],1,right,['8'],3,53,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,10,6,main,lowSC,hard,41,952,['n'],0,left,['8'],3,23,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,11,6,main,lowSC,hard,44,1420,['c'],1,left,['3'],4,168,,,,,,,,,,,46,18,Vrouw,Rechts,
,dotcolour,12,6,main,lowSC,average,53,686,['c'],1,left,['2'],5,177,,,,,,,,,,,46,18,Vrouw,Rechts,
