withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
0,0,training,23,57,3.400142100000039,['c'],0,right,['9'],5,5.990796100000125,[-0.17461105],16.0,57,medium,minus,shape,beta,,,31,18,V,R,
1,0,training,62,18,1.5007177999998476,['c'],1,left,['0'],6,3.553049600000122,[0.56941798],99.0,62,easy,minus,shape,beta,,,31,18,V,R,
2,0,training,31,49,2.1330952000000707,['n'],1,right,['9'],5,1.4446262999999817,[-0.15175516],81.0,49,hard,minus,shape,beta,,,31,18,V,R,
3,0,training,18,62,2.315697499999942,['c'],0,right,['8'],4,1.9572425999999723,[-0.15371466],6.0,62,easy,minus,shape,beta,,,31,18,V,R,
4,0,training,18,62,2.5002896999999393,['n'],1,right,['0'],6,1.7378128000000288,[-0.31367594],97.0,62,easy,minus,shape,beta,,,31,18,V,R,
5,0,training,23,57,2.7335321999998996,['c'],0,right,['9'],5,5.646457499999997,[-1.14386368],0.0,57,medium,minus,shape,beta,,,31,18,V,R,
6,0,training,49,31,2.050176199999896,['c'],1,left,['3'],3,1.4408955999999762,[0.14466359],79.0,49,hard,minus,shape,beta,,,31,18,V,R,
7,0,training,23,57,1.7337305999999444,['n'],1,right,['8'],4,2.2494733999999426,[-0.43158593],99.0,57,medium,minus,shape,beta,,,31,18,V,R,
8,0,training,57,23,1.1665513000000374,['c'],1,left,['0'],6,1.352395500000057,[0.22164506],93.0,57,medium,minus,shape,beta,,,31,18,V,R,
9,0,training,31,49,1.3338483999998516,['n'],1,right,['0'],6,0.6919611999999233,[-0.03529474],39.0,49,hard,minus,shape,beta,,,31,18,V,R,
10,0,training,57,23,1.0825978000000305,['c'],1,left,['0'],6,1.124204399999826,[0.17246724],88.0,57,medium,minus,shape,beta,,,31,18,V,R,
11,0,training,49,31,1.050107799999978,['c'],1,left,['9'],5,0.6127498000000742,[0.0284031],35.0,49,hard,minus,shape,beta,,,31,18,V,R,
12,0,training,62,18,1.4995998000001691,['c'],1,left,['9'],5,1.0482756999999765,[0.30499334],99.0,62,easy,minus,shape,beta,,,31,18,V,R,
13,0,training,62,18,1.0177779000000555,['c'],1,left,['9'],5,0.4760175999999774,[0.12769142],87.0,62,easy,minus,shape,beta,,,31,18,V,R,
14,0,training,18,62,1.9669032000001607,['n'],1,right,['8'],4,0.8979772000000139,[-0.13729829],83.0,62,easy,minus,shape,beta,,,31,18,V,R,
15,0,training,23,57,2.5501043000001573,['c'],0,right,['8'],4,1.151242400000001,[0.0395803],43.0,57,medium,minus,shape,beta,,,31,18,V,R,
16,0,training,62,18,1.0340111000000434,['c'],1,left,['0'],6,0.7511844999999084,[0.24618983],98.0,62,easy,minus,shape,beta,,,31,18,V,R,
17,0,training,31,49,1.1998375999999098,['n'],1,right,['9'],5,0.44016640000018015,[-0.135477],90.0,49,hard,minus,shape,beta,,,31,18,V,R,
18,0,training,18,62,0.7673644999999851,['n'],1,right,['0'],6,0.39895400000000336,[-0.23685944],99.0,62,easy,minus,shape,beta,,,31,18,V,R,
19,0,training,18,62,1.066924199999903,['c'],0,right,['2'],2,1.452197999999953,[-0.13566584],5.0,62,easy,minus,shape,beta,,,31,18,V,R,
20,0,training,57,23,1.3668768,['c'],1,left,['0'],6,0.6266640000001189,[0.17571745],94.0,57,medium,minus,shape,beta,,,31,18,V,R,
21,0,training,23,57,1.6334812999998576,['n'],1,right,['9'],5,0.43172549999985677,[-0.08205422],67.0,57,medium,minus,shape,beta,,,31,18,V,R,
22,0,training,57,23,1.233171799999809,['c'],1,left,['9'],5,0.3726670999999442,[0.09693444],77.0,57,medium,minus,shape,beta,,,31,18,V,R,
23,0,training,62,18,1.0668605999999272,['c'],1,left,['0'],6,0.24239520000014636,[0.09776844],82.0,62,easy,minus,shape,beta,,,31,18,V,R,
24,0,training,23,57,1.0499267000000145,['n'],1,right,['9'],5,0.5346090999998978,[-0.2625063],99.0,57,medium,minus,shape,beta,,,31,18,V,R,
25,0,training,49,31,1.2501334999999472,['c'],1,left,['0'],6,1.093978899999911,[0.06032582],52.0,49,hard,minus,shape,beta,,,31,18,V,R,
26,0,training,31,49,1.0178965000000062,['n'],1,right,['8'],4,0.7769556999999168,[-0.16024867],89.0,49,hard,minus,shape,beta,,,31,18,V,R,
27,0,training,31,49,1.3169904999999744,['c'],0,right,['9'],5,0.5246543000000656,[0.11507781],81.0,49,hard,minus,shape,beta,,,31,18,V,R,
28,0,training,18,62,1.0494634000001497,['n'],1,right,['9'],5,0.21309110000015608,[-0.03582625],32.0,62,easy,minus,shape,beta,,,31,18,V,R,
29,0,training,62,18,1.3331997000000229,['c'],1,left,['9'],5,0.31897210000011,[0.09209601],76.0,62,easy,minus,shape,beta,,,31,18,V,R,
30,0,training,49,31,1.1667583999999351,['n'],0,left,['8'],4,0.7150254000000587,[-0.04796372],46.0,49,hard,minus,shape,beta,,,31,18,V,R,
31,0,training,57,23,0.9005886999998438,['c'],1,left,['9'],5,0.48220629999991615,[-0.00394488],18.0,57,medium,minus,shape,beta,,,31,18,V,R,
32,0,training,57,23,1.3163962000000993,['n'],0,left,['8'],4,0.4332735999998931,[0.05083463],5.0,57,medium,minus,shape,beta,,,31,18,V,R,
33,0,training,49,31,1.9834943999999268,['n'],0,left,['3'],3,2.168371800000159,[-0.07927085],57.0,49,hard,minus,shape,beta,,,31,18,V,R,
34,0,training,49,31,1.3836771999999655,['c'],1,left,['9'],5,0.6578867000000628,[0.08584819],66.0,49,hard,minus,shape,beta,,,31,18,V,R,
35,0,training,31,49,1.3332616000000144,['n'],1,right,['8'],4,0.37750119999986964,[-0.16749284],96.0,49,hard,minus,shape,beta,,,31,18,V,R,
0,1,training,49,31,1.6168102999999974,['c'],1,left,['8'],4,1.269484200000079,[0.13393627],78.0,49,hard,minus,shape,beta,,,31,18,V,R,
