withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
0,0,training,23,57,6.782690999999886,['c'],0,right,['1'],1,7.6383740999999645,[-0.50695364],3.0,57,medium,minus,shape,beta,,,13,19,M,R,
1,0,training,57,23,5.567152999999962,['c'],1,left,['2'],2,1.2436734000000342,[-0.08468045],9.0,57,medium,minus,shape,beta,,,13,19,M,R,
2,0,training,57,23,6.4829025999999885,['n'],0,left,['9'],5,1.7580841999999848,[0.14516299],6.0,57,medium,minus,shape,beta,,,13,19,M,R,
3,0,training,23,57,6.084349199999906,['c'],0,right,['9'],5,2.603794500000049,[-0.28295506],2.0,57,medium,minus,shape,beta,,,13,19,M,R,
4,0,training,31,49,2.4005794999998216,['n'],1,right,['3'],3,3.1303984999999557,[-0.11431118],65.0,49,hard,minus,shape,beta,,,13,19,M,R,
5,0,training,57,23,1.6334931999999753,['c'],1,left,['8'],4,1.5861846000000241,[0.40905029],99.0,57,medium,minus,shape,beta,,,13,19,M,R,
6,0,training,62,18,2.4999118000000635,['n'],0,left,['9'],5,1.350236399999858,[0.14569009],4.0,62,easy,minus,shape,beta,,,13,19,M,R,
7,0,training,31,49,1.433548700000074,['c'],0,right,['3'],3,1.2461103999999068,[-0.09771521],8.0,49,hard,minus,shape,beta,,,13,19,M,R,
8,0,training,18,62,1.8999518000000535,['c'],0,right,['9'],5,2.071235999999999,[-0.29039769],1.0,62,easy,minus,shape,beta,,,13,19,M,R,
9,0,training,18,62,1.4494795000000522,['c'],0,right,['3'],3,1.8088524999998299,[-0.7003182],0.0,62,easy,minus,shape,beta,,,13,19,M,R,
10,0,training,18,62,2.48363489999997,['n'],1,right,['0'],6,1.0842945000001691,[-0.21506151],94.0,62,easy,minus,shape,beta,,,13,19,M,R,
11,0,training,62,18,2.0662900000002082,['n'],0,left,['2'],2,2.45379539999999,[0.32608177],1.0,62,easy,minus,shape,beta,,,13,19,M,R,
12,0,training,18,62,1.6328413000001092,['n'],1,right,['9'],5,1.4167328000000907,[-0.41816555],100.0,62,easy,minus,shape,beta,,,13,19,M,R,
13,0,training,18,62,1.951017800000045,['n'],1,right,['0'],6,1.6732561999999689,[-0.21725692],90.0,62,easy,minus,shape,beta,,,13,19,M,R,
14,0,training,31,49,2.199675999999954,['c'],0,right,['9'],5,1.5260987999999998,[0.16736459],84.0,49,hard,minus,shape,beta,,,13,19,M,R,
15,0,training,18,62,3.1668096000000787,['c'],0,right,['9'],5,1.169304000000011,[-0.1668788],2.0,62,easy,minus,shape,beta,,,13,19,M,R,
16,0,training,57,23,1.2670685999999023,['c'],1,left,['8'],4,0.8709727999998904,[0.17572777],91.0,57,medium,minus,shape,beta,,,13,19,M,R,
17,0,training,49,31,2.150258899999926,['c'],1,left,['8'],4,1.2218379000000823,[0.11111172],71.0,49,hard,minus,shape,beta,,,13,19,M,R,
