withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
0,0,training,47,33,1.2341292999999496,['c'],1,left,['8'],4,3.9087448000000222,[0.61223846],99.0,47,medium,minus,colour,beta,,,39,18,V,R,
1,0,training,27,53,1.465801299999839,['c'],0,right,['8'],4,1.3001873999999134,[-0.14255597],4.0,53,easy,minus,colour,beta,,,39,18,V,R,
2,0,training,27,53,1.3328593999999612,['n'],1,right,['9'],5,1.4424112000001514,[-0.46137133],100.0,53,easy,minus,colour,beta,,,39,18,V,R,
3,0,training,47,33,0.9820130000000518,['c'],1,left,['0'],6,0.6642728000001625,[0.0567482],51.0,47,medium,minus,colour,beta,,,39,18,V,R,
4,0,training,47,33,0.8499276999998528,['c'],1,left,['9'],5,1.267599700000119,[0.15974224],84.0,47,medium,minus,colour,beta,,,39,18,V,R,
5,0,training,44,36,1.2838532000000669,['c'],1,left,['9'],5,0.7409706000000824,[0.08206061],64.0,44,hard,minus,colour,beta,,,39,18,V,R,
6,0,training,47,33,1.1997877999999673,['c'],1,left,['8'],4,0.7509419000000435,[0.22013784],97.0,47,medium,minus,colour,beta,,,39,18,V,R,
7,0,training,44,36,0.7003558999999768,['c'],1,left,['8'],4,1.2286957000001166,[0.19662772],91.0,44,hard,minus,colour,beta,,,39,18,V,R,
8,0,training,36,44,1.684017600000061,['c'],0,right,['9'],5,1.023195099999839,[-0.09881545],6.0,44,hard,minus,colour,beta,,,39,18,V,R,
9,0,training,36,44,0.6834581000000526,['n'],1,right,['8'],4,1.3464466000000357,[-0.03790937],43.0,44,hard,minus,colour,beta,,,39,18,V,R,
10,0,training,27,53,0.949864400000024,['n'],1,right,['8'],4,0.7657082000000628,[-0.26698055],99.0,53,easy,minus,colour,beta,,,39,18,V,R,
11,0,training,53,27,0.8164507999999842,['c'],1,left,['0'],6,1.061736699999983,[0.20973204],94.0,53,easy,minus,colour,beta,,,39,18,V,R,
12,0,training,47,33,0.8502512000000024,['c'],1,left,['0'],6,0.11320690000002287,[0.06634207],64.0,47,medium,minus,colour,beta,,,39,18,V,R,
13,0,training,33,47,1.5325815999999577,['c'],0,right,['8'],4,0.42318750000004,[-0.04039548],7.0,47,medium,minus,colour,beta,,,39,18,V,R,
14,0,training,27,53,1.9499945000000025,['n'],1,right,['3'],3,0.7840389000000414,[-0.41595533],100.0,53,easy,minus,colour,beta,,,39,18,V,R,
15,0,training,33,47,3.182810699999891,['n'],1,right,['3'],3,0.28101839999999356,[-0.11378491],88.0,47,medium,minus,colour,beta,,,39,18,V,R,
16,0,training,36,44,1.5325438999998369,['c'],0,right,['3'],3,0.5522252000000663,[-0.02658914],12.0,44,hard,minus,colour,beta,,,39,18,V,R,
17,0,training,27,53,2.633475100000169,['c'],0,right,['3'],3,0.60858589999998,[-0.10352675],2.0,53,easy,minus,colour,beta,,,39,18,V,R,
18,0,training,44,36,1.466348600000174,['c'],1,left,['8'],4,0.46940139999992425,[0.15225475],93.0,44,hard,minus,colour,beta,,,39,18,V,R,
19,0,training,44,36,0.8328816000000643,['c'],1,left,['8'],4,0.07261429999994107,[0.00937372],4.0,44,hard,minus,colour,beta,,,39,18,V,R,
20,0,training,33,47,1.0834701999999652,['n'],1,right,['3'],3,0.5298894000000018,[-0.13564721],88.0,47,medium,minus,colour,beta,,,39,18,V,R,
21,0,training,53,27,0.6663472999998703,['c'],1,left,['9'],5,0.3935297000000446,[0.24535067],100.0,53,easy,minus,colour,beta,,,39,18,V,R,
22,0,training,47,33,0.6994801000000734,['c'],1,left,['9'],5,0.3096150999999736,[0.0702594],62.0,47,medium,minus,colour,beta,,,39,18,V,R,
23,0,training,36,44,2.4835908999998537,['c'],0,right,['8'],4,0.7977086000000781,[-0.12021235],3.0,44,hard,minus,colour,beta,,,39,18,V,R,
24,0,training,53,27,0.6326865999999427,['c'],1,left,['9'],5,0.31629880000014055,[0.16821852],97.0,53,easy,minus,colour,beta,,,39,18,V,R,
25,0,training,44,36,1.183357499999829,['c'],1,left,['8'],4,0.18444939999994858,[0.05455959],49.0,44,hard,minus,colour,beta,,,39,18,V,R,
26,0,training,27,53,0.7500552999999854,['n'],1,right,['9'],5,0.47457650000001195,[-0.18107491],96.0,53,easy,minus,colour,beta,,,39,18,V,R,
27,0,training,53,27,0.6665213000001131,['c'],1,left,['9'],5,0.22878379999997378,[0.03715363],33.0,53,easy,minus,colour,beta,,,39,18,V,R,
28,0,training,53,27,0.699178800000027,['c'],1,left,['9'],5,0.3593319000001429,[0.04937037],45.0,53,easy,minus,colour,beta,,,39,18,V,R,
29,0,training,33,47,2.333110999999917,['c'],0,right,['3'],3,0.5793939999998656,[0.05549469],50.0,47,medium,minus,colour,beta,,,39,18,V,R,
30,0,training,44,36,1.7162263000000166,['c'],1,left,['8'],4,0.36794940000004317,[0.04772618],44.0,44,hard,minus,colour,beta,,,39,18,V,R,
31,0,training,53,27,0.6492436000000907,['c'],1,left,['9'],5,0.3183896000000459,[0.1044645],83.0,53,easy,minus,colour,beta,,,39,18,V,R,
32,0,training,33,47,1.4673041000000921,['n'],1,right,['8'],4,0.47884910000016134,[-0.08499162],68.0,47,medium,minus,colour,beta,,,39,18,V,R,
33,0,training,33,47,1.0667684000000008,['n'],1,right,['9'],5,0.4246176999999989,[-0.16438585],95.0,47,medium,minus,colour,beta,,,39,18,V,R,
34,0,training,36,44,0.7500098000000435,['c'],0,right,['8'],4,0.129169900000079,[0.01747729],13.0,44,hard,minus,colour,beta,,,39,18,V,R,
35,0,training,36,44,0.7836566000000857,['n'],1,right,['9'],5,0.22811920000003738,[-0.1063809],87.0,44,hard,minus,colour,beta,,,39,18,V,R,
0,1,training,27,53,0.9676449999999477,['n'],1,right,['9'],5,0.787626500000215,[-0.19919035],95.0,53,easy,minus,colour,beta,,,39,18,V,R,
1,1,training,44,36,0.6003144999999677,['c'],1,left,['9'],5,0.051763700000037716,[0.03219492],14.0,44,hard,minus,colour,beta,,,39,18,V,R,
2,1,training,44,36,1.2326887000001534,['c'],1,left,['8'],4,0.23188329999993584,[0.14060637],96.0,44,hard,minus,colour,beta,,,39,18,V,R,
3,1,training,27,53,0.7500725999998394,['n'],1,right,['9'],5,0.05678350000016508,[-0.02812281],11.0,53,easy,minus,colour,beta,,,39,18,V,R,
4,1,training,53,27,0.5159262999998191,['c'],1,left,['9'],5,0.025184399999943707,[0.04548476],25.0,53,easy,minus,colour,beta,,,39,18,V,R,
5,1,training,47,33,0.9491602000000512,['c'],1,left,['8'],4,0.0894217000000026,[0.06440709],63.0,47,medium,minus,colour,beta,,,39,18,V,R,
6,1,training,27,53,0.6173138999999992,['n'],1,right,['9'],5,0.08461949999991702,[-0.10262683],95.0,53,easy,minus,colour,beta,,,39,18,V,R,
7,1,training,47,33,0.5835512999999537,['c'],1,left,['9'],5,0.03385560000015175,[0.03771965],15.0,47,medium,minus,colour,beta,,,39,18,V,R,
8,1,training,44,36,1.0491739999999936,['c'],1,left,['8'],4,0.3024809999999434,[0.05849836],52.0,44,hard,minus,colour,beta,,,39,18,V,R,
9,1,training,36,44,1.5499836999999843,['c'],0,right,['3'],3,0.41185249999989537,[0.0521843],48.0,44,hard,minus,colour,beta,,,39,18,V,R,
10,1,training,36,44,1.082730999999967,['c'],0,right,['3'],3,0.3117381999998088,[-0.00850389],11.0,44,hard,minus,colour,beta,,,39,18,V,R,
11,1,training,53,27,0.650135900000123,['c'],1,left,['9'],5,0.009040899999945395,[0.06173482],75.0,53,easy,minus,colour,beta,,,39,18,V,R,
12,1,training,36,44,0.7834047999999711,['n'],1,right,['8'],4,0.43281069999989086,[-0.17228179],96.0,44,hard,minus,colour,beta,,,39,18,V,R,
13,1,training,47,33,0.7668564000000515,['c'],1,left,['9'],5,0.44067599999993945,[0.21737924],99.0,47,medium,minus,colour,beta,,,39,18,V,R,
14,1,training,47,33,1.0836578000000827,['c'],1,left,['3'],3,1.1391062000000147,[0.11489278],73.0,47,medium,minus,colour,beta,,,39,18,V,R,
15,1,training,53,27,0.48348890000011124,['c'],1,left,['8'],4,0.5060312000000522,[0.25175699],99.0,53,easy,minus,colour,beta,,,39,18,V,R,
16,1,training,47,33,1.0499821000000793,['c'],1,left,['8'],4,0.4990318999998635,[0.13123146],87.0,47,medium,minus,colour,beta,,,39,18,V,R,
17,1,training,33,47,1.0832834000000275,['n'],1,right,['8'],4,0.3799000999999862,[-0.02636568],30.0,47,medium,minus,colour,beta,,,39,18,V,R,
18,1,training,36,44,0.6330394999999953,['n'],1,right,['9'],5,0.9550681999999142,[0.11029947],5.0,44,hard,minus,colour,beta,,,39,18,V,R,
19,1,training,33,47,2.065900499999998,['c'],0,right,['3'],3,0.7618901000000733,[-0.15941427],1.0,47,medium,minus,colour,beta,,,39,18,V,R,
20,1,training,33,47,0.8670922999999675,['n'],1,right,['9'],5,0.000650599999971746,[-0.04609756],0.0,47,medium,minus,colour,beta,,,39,18,V,R,
21,1,training,44,36,2.01658139999995,['n'],0,left,['3'],3,0.007865099999889935,[-0.05364181],40.0,44,hard,minus,colour,beta,,,39,18,V,R,
22,1,training,27,53,1.2000722000000223,['n'],1,right,['3'],3,0.14334180000014385,[-0.0708981],67.0,53,easy,minus,colour,beta,,,39,18,V,R,
23,1,training,47,33,1.1164538999998967,['c'],1,left,['3'],3,0.8203437999998187,[0.23410598],97.0,47,medium,minus,colour,beta,,,39,18,V,R,
24,1,training,33,47,1.5498302000000876,['n'],1,right,['8'],4,0.8936264999999821,[-0.20111463],94.0,47,medium,minus,colour,beta,,,39,18,V,R,
25,1,training,53,27,0.6656507999998666,['c'],1,left,['0'],6,0.486436600000161,[-0.04818171],6.0,53,easy,minus,colour,beta,,,39,18,V,R,
26,1,training,33,47,1.3825193000000127,['c'],0,right,['8'],4,0.14748280000003433,[-0.02640234],2.0,47,medium,minus,colour,beta,,,39,18,V,R,
27,1,training,27,53,1.7338340000001153,['n'],1,right,['3'],3,0.49568569999996726,[-0.08249901],67.0,53,easy,minus,colour,beta,,,39,18,V,R,
28,1,training,33,47,1.2167535999999473,['n'],1,right,['3'],3,0.40326869999989867,[-0.0747167],63.0,47,medium,minus,colour,beta,,,39,18,V,R,
29,1,training,27,53,1.4996521000000484,['n'],1,right,['8'],4,0.3663864000000103,[-0.07949628],67.0,53,easy,minus,colour,beta,,,39,18,V,R,
30,1,training,36,44,1.1167520000001332,['n'],1,right,['8'],4,0.36283750000006876,[-0.19028066],98.0,44,hard,minus,colour,beta,,,39,18,V,R,
31,1,training,44,36,0.8831076999999823,['c'],1,left,['8'],4,0.19305950000011762,[0.04347479],38.0,44,hard,minus,colour,beta,,,39,18,V,R,
32,1,training,53,27,0.7000150000001213,['c'],1,left,['0'],6,0.276703199999929,[0.12976773],93.0,53,easy,minus,colour,beta,,,39,18,V,R,
33,1,training,53,27,0.6667691000000104,['c'],1,left,['9'],5,0.3264242000000195,[0.02179406],26.0,53,easy,minus,colour,beta,,,39,18,V,R,
34,1,training,36,44,0.7160932000001594,['n'],1,right,['9'],5,0.5804977000000235,[-0.03372187],37.0,44,hard,minus,colour,beta,,,39,18,V,R,
