withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
0,0,training,53,27,2.0339890000000196,['n'],0,left,['3'],4,4.582778899999994,[1.08569692],0.0,53,easy,control,colour,beta,,,18,19,V,R,
1,0,training,27,53,0.8331885000000057,['n'],1,right,['2'],5,1.587965499999882,[-0.25874181],98.0,53,easy,control,colour,beta,,,18,19,V,R,
2,0,training,44,36,1.3837570999999116,['c'],1,left,['2'],5,1.203589200000124,[-0.0734278],23.0,44,hard,control,colour,beta,,,18,19,V,R,
3,0,training,44,36,1.3167143999999098,['c'],1,left,['1'],6,1.3180099000001064,[0.0747074],76.0,44,hard,control,colour,beta,,,18,19,V,R,
4,0,training,36,44,1.4168277000001126,['n'],1,right,['3'],4,1.7759456999999657,[-0.09766617],79.0,44,hard,control,colour,beta,,,18,19,V,R,
5,0,training,53,27,0.7505140999999185,['c'],1,left,['2'],5,0.48149160000002666,[0.15754355],98.0,53,easy,control,colour,beta,,,18,19,V,R,
6,0,training,36,44,1.9336117999998805,['c'],0,right,['3'],4,1.1131302999999662,[0.13013177],90.0,44,hard,control,colour,beta,,,18,19,V,R,
7,0,training,33,47,2.6000324999999975,['n'],1,right,['8'],3,1.3711099000001923,[-0.24455722],98.0,47,medium,control,colour,beta,,,18,19,V,R,
8,0,training,44,36,1.2833734000000732,['c'],1,left,['3'],4,0.4882873000001382,[0.27564658],100.0,44,hard,control,colour,beta,,,18,19,V,R,
9,0,training,47,33,2.3501909999999953,['c'],1,left,['3'],4,0.7982458999999835,[0.29007377],100.0,47,medium,control,colour,beta,,,18,19,V,R,
10,0,training,47,33,1.4337816999998267,['c'],1,left,['3'],4,1.6446846999999707,[0.28339732],98.0,47,medium,control,colour,beta,,,18,19,V,R,
11,0,training,53,27,0.6498878000002151,['c'],1,left,['2'],5,0.375516800000014,[0.21421279],100.0,53,easy,control,colour,beta,,,18,19,V,R,
12,0,training,33,47,0.6665265999999974,['n'],1,right,['3'],4,0.8373189000001275,[-0.15195682],95.0,47,medium,control,colour,beta,,,18,19,V,R,
13,0,training,33,47,0.7838451999998597,['n'],1,right,['3'],4,1.3875163000000157,[-0.43655784],100.0,47,medium,control,colour,beta,,,18,19,V,R,
14,0,training,33,47,1.3332419000000755,['n'],1,right,['3'],4,0.5499053999999433,[-0.040652],73.0,47,medium,control,colour,beta,,,18,19,V,R,
15,0,training,47,33,1.6160848999998052,['c'],1,left,['2'],5,0.9352065999999013,[0.05630779],74.0,47,medium,control,colour,beta,,,18,19,V,R,
16,0,training,33,47,0.78299549999997,['n'],1,right,['3'],4,1.129326600000013,[-0.21345835],97.0,47,medium,control,colour,beta,,,18,19,V,R,
17,0,training,53,27,0.7164664999997967,['c'],1,left,['2'],5,0.9829850999999508,[0.28325823],99.0,53,easy,control,colour,beta,,,18,19,V,R,
18,0,training,27,53,0.5673448000000008,['n'],1,right,['3'],4,1.0401136000000406,[-0.32980104],100.0,53,easy,control,colour,beta,,,18,19,V,R,
19,0,training,27,53,0.6499635000000126,['n'],1,right,['2'],5,0.35549270000001343,[-0.15783259],99.0,53,easy,control,colour,beta,,,18,19,V,R,
20,0,training,44,36,1.249677600000041,['c'],1,left,['3'],4,0.4748024999998961,[0.01745105],61.0,44,hard,control,colour,beta,,,18,19,V,R,
21,0,training,47,33,1.3003473999999642,['c'],1,left,['3'],4,0.9230754000000161,[0.17290239],96.0,47,medium,control,colour,beta,,,18,19,V,R,
22,0,training,36,44,1.0334519000000455,['n'],1,right,['3'],4,0.4360063000001446,[-0.16235849],99.0,44,hard,control,colour,beta,,,18,19,V,R,
23,0,training,36,44,1.0167395000000852,['n'],1,right,['3'],4,0.3690157000000909,[-0.0889288],93.0,44,hard,control,colour,beta,,,18,19,V,R,
24,0,training,27,53,0.7999006000000008,['n'],1,right,['3'],4,0.3291735999998764,[-0.1118092],97.0,53,easy,control,colour,beta,,,18,19,V,R,
25,0,training,33,47,0.7493756999999732,['n'],1,right,['3'],4,0.597524999999905,[-0.20905118],99.0,47,medium,control,colour,beta,,,18,19,V,R,
26,0,training,47,33,0.7501184999998713,['c'],1,left,['3'],4,0.5673815999998624,[0.27400029],100.0,47,medium,control,colour,beta,,,18,19,V,R,
27,0,training,36,44,0.733543999999938,['n'],1,right,['3'],4,0.2660017999999127,[-0.10596775],98.0,44,hard,control,colour,beta,,,18,19,V,R,
28,0,training,44,36,1.633046400000012,['c'],1,left,['3'],4,0.7419578999999885,[-0.07943931],16.0,44,hard,control,colour,beta,,,18,19,V,R,
29,0,training,53,27,1.0495634000001246,['c'],1,left,['2'],5,0.38973849999979393,[0.04020205],76.0,53,easy,control,colour,beta,,,18,19,V,R,
30,0,training,27,53,0.8004511999999977,['n'],1,right,['3'],4,0.4771498000000065,[-0.21902736],100.0,53,easy,control,colour,beta,,,18,19,V,R,
31,0,training,27,53,0.8665330999999696,['n'],1,right,['2'],5,0.4312696000001779,[-0.03055368],70.0,53,easy,control,colour,beta,,,18,19,V,R,
