withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,task,sub,age,gender,handedness,
29,2,training,49,31,1.4495930000002772,['c'],1,left,['3'],3,0.20680080000056478,[0.05963977],91.0,49,letter,3,17,V,R,
30,2,training,23,57,0.600097999999889,['n'],1,right,['8'],4,0.07795130000067729,[-0.05048792],96.0,57,letter,3,17,V,R,
31,2,training,16,64,0.6333791000006386,['n'],1,right,['0'],6,0.0733050999997431,[-0.06017948],98.0,64,letter,3,17,V,R,
32,2,training,64,16,0.7493946999993568,['c'],1,left,['9'],5,0.20712790000015957,[0.0462549],86.0,64,letter,3,17,V,R,
33,2,training,23,57,0.582778099999814,['c'],0,right,['9'],5,0.183023200000207,[0.01745821],68.0,57,letter,3,17,V,R,
34,2,training,16,64,1.199298099999396,['c'],0,right,['9'],5,0.03209719999995286,[0.06374193],100.0,64,letter,3,17,V,R,
35,2,training,31,49,1.3510674999997718,['c'],0,right,['9'],5,0.00901369999974122,[0.04309017],100.0,49,letter,3,17,V,R,
0,3,main,57,23,2.4000486000004457,['n'],0,left,['8'],4,0.07022270000015851,-99,-99,57,letter,3,17,V,R,
1,3,main,49,31,1.4999629000003551,['c'],1,left,['8'],4,0.0481472000001304,-99,-99,49,letter,3,17,V,R,
2,3,main,31,49,1.3333259000000908,['n'],1,right,['8'],4,0.0892111000002842,-99,-99,49,letter,3,17,V,R,
3,3,main,16,64,1.3998091000003114,['n'],1,right,['0'],6,0.08639579999999114,-99,-99,64,letter,3,17,V,R,
4,3,main,31,49,1.4666999000000942,['c'],0,right,['9'],5,0.07274749999942287,-99,-99,49,letter,3,17,V,R,
5,3,main,16,64,0.9664404999994076,['n'],1,right,['9'],5,0.19987250000031054,-99,-99,64,letter,3,17,V,R,
6,3,main,16,64,0.7332040999999663,['n'],1,right,['0'],6,0.09903329999997368,-99,-99,64,letter,3,17,V,R,
7,3,main,23,57,0.7837969000001976,['n'],1,right,['0'],6,0.28763619999972434,-99,-99,57,letter,3,17,V,R,
8,3,main,16,64,1.5332257999998546,['n'],1,right,['0'],6,0.15181680000023334,-99,-99,64,letter,3,17,V,R,
9,3,main,57,23,0.7667047999993883,['c'],1,left,['9'],5,0.275521800000206,-99,-99,57,letter,3,17,V,R,
10,3,main,64,16,0.8165751999995337,['c'],1,left,['9'],5,0.1206014999997933,-99,-99,64,letter,3,17,V,R,
11,3,main,23,57,0.6666038000003027,['c'],0,right,['9'],5,0.11362670000016806,-99,-99,57,letter,3,17,V,R,
12,3,main,23,57,1.466309899999942,['n'],1,right,['0'],6,0.16267249999964406,-99,-99,57,letter,3,17,V,R,
13,3,main,57,23,0.7006280999994488,['c'],1,left,['9'],5,0.04844950000006065,-99,-99,57,letter,3,17,V,R,
14,3,main,64,16,0.6335589999998774,['c'],1,left,['9'],5,0.30139799999960815,-99,-99,64,letter,3,17,V,R,
15,3,main,16,64,0.8667221000005156,['n'],1,right,['9'],5,0.07912239999950543,-99,-99,64,letter,3,17,V,R,
16,3,main,23,57,0.8999499000001379,['c'],0,right,['9'],5,0.19214329999977053,-99,-99,57,letter,3,17,V,R,
17,3,main,57,23,1.066251199999897,['c'],1,left,['8'],4,0.054735599999730766,-99,-99,57,letter,3,17,V,R,
18,3,main,31,49,0.8502882000002501,['n'],1,right,['8'],4,0.1554347000001144,-99,-99,49,letter,3,17,V,R,
19,3,main,64,16,1.8823080000001937,['c'],1,left,['9'],5,0.274283299999297,-99,-99,64,letter,3,17,V,R,
20,3,main,64,16,0.8665080999999191,['c'],1,left,['9'],5,0.013386300000092888,-99,-99,64,letter,3,17,V,R,
21,3,main,49,31,1.616587299999992,['n'],0,left,['8'],4,0.10863550000067335,-99,-99,49,letter,3,17,V,R,
22,3,main,23,57,1.26700400000027,['n'],1,right,['0'],6,0.05429860000003828,-99,-99,57,letter,3,17,V,R,
23,3,main,31,49,0.7670619999998962,['n'],1,right,['9'],5,0.0378934999998819,-99,-99,49,letter,3,17,V,R,
24,3,main,31,49,0.6164946999997483,['n'],1,right,['9'],5,0.0522119000006569,-99,-99,49,letter,3,17,V,R,
25,3,main,23,57,0.9494914000006247,['n'],1,right,['9'],5,0.1485818000001018,-99,-99,57,letter,3,17,V,R,
26,3,main,64,16,1.4663760000003094,['c'],1,left,['9'],5,0.24448279999978695,-99,-99,64,letter,3,17,V,R,
27,3,main,31,49,0.8662630999997418,['n'],1,right,['8'],4,0.1198711999995794,-99,-99,49,letter,3,17,V,R,
28,3,main,64,16,0.7165377000001172,['c'],1,left,['9'],5,0.05504209999980958,-99,-99,64,letter,3,17,V,R,
29,3,main,49,31,0.8170045999995637,['c'],1,left,['9'],5,0.07688750000033906,-99,-99,49,letter,3,17,V,R,
30,3,main,49,31,0.7504335000003266,['c'],1,left,['9'],5,0.2366346999997404,-99,-99,49,letter,3,17,V,R,
31,3,main,57,23,0.7332150000002002,['c'],1,left,['9'],5,0.1663170000001628,-99,-99,57,letter,3,17,V,R,
32,3,main,16,64,2.566334000000097,['c'],0,right,['0'],6,0.6737788999998884,-99,-99,64,letter,3,17,V,R,
33,3,main,49,31,1.1502768999998807,['c'],1,left,['9'],5,0.23367620000044553,-99,-99,49,letter,3,17,V,R,
34,3,main,49,31,1.200110699999641,['c'],1,left,['9'],5,0.4007311999994272,-99,-99,49,letter,3,17,V,R,
35,3,main,57,23,2.2677675000004456,['c'],1,left,['3'],3,0.11076609999963694,-99,-99,57,letter,3,17,V,R,
0,4,main,57,23,0.9501656000002185,['c'],1,left,['0'],6,0.7667425999998159,-99,-99,57,letter,3,17,V,R,
1,4,main,31,49,1.7335683000001154,['n'],1,right,['8'],4,0.10744980000072246,-99,-99,49,letter,3,17,V,R,
2,4,main,23,57,2.0828190000001996,['n'],1,right,['8'],4,0.16472049999993033,-99,-99,57,letter,3,17,V,R,
3,4,main,31,49,0.8493193999993309,['c'],0,right,['8'],4,0.3009203999999954,-99,-99,49,letter,3,17,V,R,
4,4,main,64,16,1.3167214000004606,['c'],1,left,['9'],5,0.6762604999994437,-99,-99,64,letter,3,17,V,R,
5,4,main,57,23,0.6338518000002296,['c'],1,left,['9'],5,0.4566601999995328,-99,-99,57,letter,3,17,V,R,
6,4,main,49,31,0.7170943999999508,['c'],1,left,['3'],3,2.0904583999999886,-99,-99,49,letter,3,17,V,R,
7,4,main,49,31,1.1499690000000555,['c'],1,left,['9'],5,0.27398510000057286,-99,-99,49,letter,3,17,V,R,
8,4,main,16,64,2.349745999999868,['n'],1,right,['9'],5,0.13819499999954132,-99,-99,64,letter,3,17,V,R,
9,4,main,23,57,1.28340019999996,['c'],0,right,['8'],4,0.8418792000002213,-99,-99,57,letter,3,17,V,R,
10,4,main,49,31,0.8662446999996973,['c'],1,left,['9'],5,1.8223636000002443,-99,-99,49,letter,3,17,V,R,
11,4,main,16,64,1.866751800000202,['c'],0,right,['3'],3,0.5000363999997717,-99,-99,64,letter,3,17,V,R,
12,4,main,23,57,1.3497298999991472,['n'],1,right,['8'],4,0.266602800000328,-99,-99,57,letter,3,17,V,R,
13,4,main,23,57,3.199544799999785,['n'],1,right,['8'],4,0.08873880000010104,-99,-99,57,letter,3,17,V,R,
14,4,main,31,49,2.365993100000196,['c'],0,right,['2'],2,0.07148140000026615,-99,-99,49,letter,3,17,V,R,
15,4,main,49,31,1.899807900000269,['n'],0,left,['8'],4,0.9133770000007644,-99,-99,49,letter,3,17,V,R,
16,4,main,64,16,2.149435000000267,['c'],1,left,['3'],3,0.6872997000000396,-99,-99,64,letter,3,17,V,R,
17,4,main,57,23,1.6335785000001124,['c'],1,left,['3'],3,0.18752869999934774,-99,-99,57,letter,3,17,V,R,
18,4,main,31,49,0.9998744000004081,['n'],1,right,['9'],5,0.18061260000013135,-99,-99,49,letter,3,17,V,R,
19,4,main,23,57,1.0832407999996576,['n'],1,right,['8'],4,0.09041359999991982,-99,-99,57,letter,3,17,V,R,
20,4,main,64,16,0.8325821999997061,['c'],1,left,['9'],5,0.446056700000554,-99,-99,64,letter,3,17,V,R,
21,4,main,23,57,1.3498617000004742,['n'],1,right,['9'],5,0.22256650000053924,-99,-99,57,letter,3,17,V,R,
22,4,main,16,64,1.1006980000001931,['n'],1,right,['9'],5,0.11453100000017002,-99,-99,64,letter,3,17,V,R,
23,4,main,49,31,0.8500587999997151,['c'],1,left,['9'],5,0.02826550000008865,-99,-99,49,letter,3,17,V,R,
24,4,main,64,16,0.6001335999999355,['c'],1,left,['9'],5,0.04307020000032935,-99,-99,64,letter,3,17,V,R,
25,4,main,31,49,0.9667441999999937,['n'],1,right,['9'],5,0.2753139000005831,-99,-99,49,letter,3,17,V,R,
26,4,main,49,31,1.3329039999998713,['c'],1,left,['9'],5,0.19598620000033407,-99,-99,49,letter,3,17,V,R,
27,4,main,57,23,0.8501258999995116,['c'],1,left,['8'],4,0.07439460000023246,-99,-99,57,letter,3,17,V,R,
28,4,main,16,64,0.8501699999997072,['c'],0,right,['9'],5,0.006145600000309059,-99,-99,64,letter,3,17,V,R,
29,4,main,64,16,1.1664871000002677,['c'],1,left,['9'],5,0.8878461000003881,-99,-99,64,letter,3,17,V,R,
30,4,main,16,64,0.8168963999996777,['n'],1,right,['8'],4,0.3403590999996595,-99,-99,64,letter,3,17,V,R,
31,4,main,31,49,0.9501318000002357,['n'],1,right,['8'],4,0.05739290000019537,-99,-99,49,letter,3,17,V,R,
32,4,main,16,64,0.599792900000466,['n'],1,right,['9'],5,0.0714869000003091,-99,-99,64,letter,3,17,V,R,
33,4,main,57,23,1.2167425000006915,['c'],1,left,['9'],5,0.5087327999999616,-99,-99,57,letter,3,17,V,R,
34,4,main,64,16,0.8666305000006105,['c'],1,left,['9'],5,0.014520100000481762,-99,-99,64,letter,3,17,V,R,
35,4,main,57,23,0.800051799999892,['c'],1,left,['9'],5,0.09443159999955242,-99,-99,57,letter,3,17,V,R,
0,5,main,64,16,0.8668373999998948,['c'],1,left,['9'],5,0.02620550000028743,-99,-99,64,letter,3,17,V,R,
1,5,main,31,49,0.7166047000000617,['n'],1,right,['9'],5,0.03723340000033204,-99,-99,49,letter,3,17,V,R,
2,5,main,64,16,1.4331326000001354,['c'],1,left,['9'],5,0.08280639999975392,-99,-99,64,letter,3,17,V,R,
3,5,main,16,64,0.9837367000000086,['c'],0,right,['3'],3,0.2807829999992464,-99,-99,64,letter,3,17,V,R,
4,5,main,31,49,1.3998805000001084,['n'],1,right,['8'],4,0.14984440000080212,-99,-99,49,letter,3,17,V,R,
5,5,main,23,57,0.9331586999996944,['n'],1,right,['9'],5,0.09097130000009201,-99,-99,57,letter,3,17,V,R,
6,5,main,64,16,1.0837987000004432,['c'],1,left,['9'],5,0.5807909999994081,-99,-99,64,letter,3,17,V,R,
7,5,main,16,64,0.7000347000002876,['n'],1,right,['9'],5,0.07392760000038834,-99,-99,64,letter,3,17,V,R,
8,5,main,49,31,0.7663422999994509,['c'],1,left,['9'],5,0.14483279999967635,-99,-99,49,letter,3,17,V,R,
9,5,main,16,64,0.5999320000000807,['n'],1,right,['9'],5,0.051353500000004715,-99,-99,64,letter,3,17,V,R,
10,5,main,23,57,0.5163455000001704,['c'],0,right,['9'],5,0.05270730000029289,-99,-99,57,letter,3,17,V,R,
11,5,main,31,49,0.6174425999997766,['n'],1,right,['9'],5,0.0030346000003191875,-99,-99,49,letter,3,17,V,R,
12,5,main,49,31,0.5329681999992317,['c'],1,left,['9'],5,0.07680789999994886,-99,-99,49,letter,3,17,V,R,
13,5,main,49,31,0.6999413999992612,['n'],0,left,['8'],4,0.29433630000039557,-99,-99,49,letter,3,17,V,R,
14,5,main,31,49,0.9998543000001519,['n'],1,right,['9'],5,0.6108535999992455,-99,-99,49,letter,3,17,V,R,
15,5,main,23,57,1.466851599999245,['n'],1,right,['9'],5,0.01630329999989044,-99,-99,57,letter,3,17,V,R,
16,5,main,16,64,1.400035900000148,['n'],1,right,['9'],5,0.07986280000022816,-99,-99,64,letter,3,17,V,R,
17,5,main,64,16,0.8996312999997826,['c'],1,left,['8'],4,0.1369222000002992,-99,-99,64,letter,3,17,V,R,
18,5,main,57,23,0.7170589999996082,['c'],1,left,['8'],4,0.07908260000021983,-99,-99,57,letter,3,17,V,R,
19,5,main,57,23,0.984255999999732,['c'],1,left,['8'],4,0.10109639999973297,-99,-99,57,letter,3,17,V,R,
20,5,main,64,16,0.7666970999998739,['n'],0,left,['9'],5,0.1066752999995515,-99,-99,64,letter,3,17,V,R,
21,5,main,57,23,1.0997612000001027,['c'],1,left,['8'],4,0.09903310000026977,-99,-99,57,letter,3,17,V,R,
22,5,main,64,16,0.5665294000000358,['c'],1,left,['9'],5,0.20874430000003485,-99,-99,64,letter,3,17,V,R,
23,5,main,31,49,1.1336013000000094,['n'],1,right,['9'],5,0.011905299999853014,-99,-99,49,letter,3,17,V,R,
24,5,main,57,23,1.6162134999995033,['c'],1,left,['8'],4,0.09075880000000325,-99,-99,57,letter,3,17,V,R,
25,5,main,23,57,1.7665106000004016,['n'],1,right,['8'],4,0.1295921000000817,-99,-99,57,letter,3,17,V,R,
26,5,main,16,64,0.8505611000000499,['n'],1,right,['8'],4,0.15468850000070233,-99,-99,64,letter,3,17,V,R,
27,5,main,49,31,0.8828961999997773,['c'],1,left,['8'],4,0.1134756000001289,-99,-99,49,letter,3,17,V,R,
28,5,main,23,57,1.016313999999511,['n'],1,right,['8'],4,0.09279120000064722,-99,-99,57,letter,3,17,V,R,
29,5,main,49,31,0.7164322999997239,['n'],0,left,['3'],3,0.9494747999997344,-99,-99,49,letter,3,17,V,R,
30,5,main,31,49,0.8001341999997749,['n'],1,right,['9'],5,0.05540259999997943,-99,-99,49,letter,3,17,V,R,
31,5,main,49,31,0.6833079999996698,['c'],1,left,['9'],5,0.026562400000329944,-99,-99,49,letter,3,17,V,R,
32,5,main,57,23,1.2497911000000386,['n'],0,left,['1'],1,0.4324148999994577,-99,-99,57,letter,3,17,V,R,
33,5,main,57,23,2.29912719999993,['c'],1,left,['3'],3,0.843593200000214,-99,-99,57,letter,3,17,V,R,
34,5,main,16,64,1.4670853999996325,['n'],1,right,['9'],5,0.07957460000034189,-99,-99,64,letter,3,17,V,R,
35,5,main,23,57,0.8338262999996005,['n'],1,right,['9'],5,0.07522569999946427,-99,-99,57,letter,3,17,V,R,
0,6,main,16,64,1.0831844000003912,['n'],1,right,['8'],4,0.8620570000002772,-99,-99,64,letter,3,17,V,R,
1,6,main,31,49,0.6170536999998149,['c'],0,right,['8'],4,0.011368100000254344,-99,-99,49,letter,3,17,V,R,
2,6,main,57,23,0.44956379999985074,['c'],1,left,['9'],5,0.008809500000097614,-99,-99,57,letter,3,17,V,R,
3,6,main,49,31,0.9341966000001776,['c'],1,left,['8'],4,0.611985999999888,-99,-99,49,letter,3,17,V,R,
4,6,main,49,31,0.5659732000003714,['c'],1,left,['9'],5,0.5088749000005919,-99,-99,49,letter,3,17,V,R,
5,6,main,16,64,0.9836617000000842,['n'],1,right,['0'],6,0.06615750000037224,-99,-99,64,letter,3,17,V,R,
6,6,main,16,64,0.5832061999999496,['n'],1,right,['0'],6,0.30442370000037045,-99,-99,64,letter,3,17,V,R,
7,6,main,23,57,0.5333043999999063,['n'],1,right,['9'],5,0.11934259999998176,-99,-99,57,letter,3,17,V,R,
8,6,main,64,16,0.6663742999999158,['c'],1,left,['0'],6,0.1363165000002482,-99,-99,64,letter,3,17,V,R,
9,6,main,57,23,0.8334152000006725,['c'],1,left,['9'],5,0.010020199999416946,-99,-99,57,letter,3,17,V,R,
10,6,main,23,57,0.7167196000000331,['n'],1,right,['9'],5,0.07781450000038603,-99,-99,57,letter,3,17,V,R,
11,6,main,64,16,0.5492174999999406,['c'],1,left,['9'],5,0.04483090000030643,-99,-99,64,letter,3,17,V,R,
12,6,main,31,49,1.2825214999993477,['c'],0,right,['8'],4,0.2479393000003256,-99,-99,49,letter,3,17,V,R,
13,6,main,57,23,0.7995533000002979,['c'],1,left,['8'],4,0.014201300000422634,-99,-99,57,letter,3,17,V,R,
14,6,main,31,49,0.7000910000006115,['n'],1,right,['9'],5,0.16992019999997865,-99,-99,49,letter,3,17,V,R,
15,6,main,23,57,0.7163712000001397,['n'],1,right,['9'],5,0.08687629999985802,-99,-99,57,letter,3,17,V,R,
16,6,main,16,64,0.6997157000005245,['n'],1,right,['0'],6,0.3439655000001949,-99,-99,64,letter,3,17,V,R,
17,6,main,57,23,0.7335579999999027,['c'],1,left,['0'],6,0.15700749999996333,-99,-99,57,letter,3,17,V,R,
18,6,main,31,49,1.3169495000001916,['c'],0,right,['3'],3,1.08287670000027,-99,-99,49,letter,3,17,V,R,
19,6,main,64,16,1.66667039999993,['c'],1,left,['8'],4,0.24561029999949824,-99,-99,64,letter,3,17,V,R,
20,6,main,49,31,0.6335735000002387,['c'],1,left,['9'],5,0.07434660000035365,-99,-99,49,letter,3,17,V,R,
21,6,main,49,31,0.5167696999997133,['c'],1,left,['0'],6,0.05933090000053198,-99,-99,49,letter,3,17,V,R,
22,6,main,64,16,0.5002350000004299,['c'],1,left,['9'],5,0.10173899999972491,-99,-99,64,letter,3,17,V,R,
23,6,main,16,64,0.6171872000004441,['c'],0,right,['1'],1,0.8414671000000453,-99,-99,64,letter,3,17,V,R,
24,6,main,49,31,2.4157665000002453,['c'],1,left,['8'],4,0.19230330000027607,-99,-99,49,letter,3,17,V,R,
25,6,main,23,57,1.1500786000005974,['c'],0,right,['1'],1,0.82743070000015,-99,-99,57,letter,3,17,V,R,
26,6,main,64,16,2.499334699999963,['n'],0,left,['8'],4,0.031003600000076403,-99,-99,64,letter,3,17,V,R,
27,6,main,16,64,1.1664633000000322,['n'],1,right,['0'],6,0.039414400000168825,-99,-99,64,letter,3,17,V,R,
28,6,main,31,49,0.8331195000000662,['n'],1,right,['8'],4,0.06901969999944413,-99,-99,49,letter,3,17,V,R,
29,6,main,57,23,0.7837331000000631,['c'],1,left,['9'],5,0.07536979999986215,-99,-99,57,letter,3,17,V,R,
30,6,main,23,57,0.6005102999997689,['n'],1,right,['9'],5,0.08104410000032658,-99,-99,57,letter,3,17,V,R,
31,6,main,31,49,1.033866599999783,['n'],1,right,['9'],5,0.05267510000066977,-99,-99,49,letter,3,17,V,R,
32,6,main,49,31,0.8000164999994013,['c'],1,left,['9'],5,0.8272041999998692,-99,-99,49,letter,3,17,V,R,
33,6,main,23,57,0.6998912999997629,['n'],1,right,['9'],5,0.07023620000018127,-99,-99,57,letter,3,17,V,R,
34,6,main,57,23,0.7167638000000807,['n'],0,left,['8'],4,0.07136159999936353,-99,-99,57,letter,3,17,V,R,
35,6,main,64,16,0.8997334999994564,['n'],0,left,['8'],4,0.009049700000105076,-99,-99,64,letter,3,17,V,R,
0,7,main,31,49,1.0169415999998819,['n'],1,right,['9'],5,0.31219770000006974,-99,-99,49,letter,3,17,V,R,
1,7,main,64,16,1.0498714000004838,['c'],1,left,['9'],5,0.0740933999995832,-99,-99,64,letter,3,17,V,R,
2,7,main,64,16,1.183234000000084,['c'],1,left,['8'],4,0.024225200000728364,-99,-99,64,letter,3,17,V,R,
3,7,main,23,57,0.7171564000000217,['c'],0,right,['9'],5,0.2034726000001683,-99,-99,57,letter,3,17,V,R,
4,7,main,31,49,1.249971799999912,['n'],1,right,['3'],3,1.0819933000002493,-99,-99,49,letter,3,17,V,R,
5,7,main,31,49,1.5830662999997003,['c'],0,right,['3'],3,0.7363421000000017,-99,-99,49,letter,3,17,V,R,
6,7,main,16,64,0.7160095999997793,['n'],1,right,['9'],5,0.06243610000001354,-99,-99,64,letter,3,17,V,R,
7,7,main,57,23,1.399959299999864,['c'],1,left,['8'],4,0.14805770000020857,-99,-99,57,letter,3,17,V,R,
8,7,main,23,57,0.9832420000002458,['n'],1,right,['9'],5,0.08719850000034057,-99,-99,57,letter,3,17,V,R,
9,7,main,23,57,0.6670046999997794,['n'],1,right,['9'],5,0.32964760000049864,-99,-99,57,letter,3,17,V,R,
10,7,main,23,57,0.7664010000007693,['c'],0,right,['9'],5,0.08599740000045131,-99,-99,57,letter,3,17,V,R,
11,7,main,49,31,0.7002508000005037,['c'],1,left,['9'],5,0.22319700000025477,-99,-99,49,letter,3,17,V,R,
12,7,main,57,23,1.0329302999998617,['c'],1,left,['9'],5,0.005626900000606838,-99,-99,57,letter,3,17,V,R,
13,7,main,57,23,0.6170584000001327,['c'],1,left,['8'],4,0.7331019000002925,-99,-99,57,letter,3,17,V,R,
14,7,main,16,64,1.5499850000005608,['n'],1,right,['9'],5,0.02669979999973293,-99,-99,64,letter,3,17,V,R,
15,7,main,64,16,0.9337218999999095,['n'],0,left,['3'],3,0.8848009000003003,-99,-99,64,letter,3,17,V,R,
16,7,main,57,23,0.9494142000003194,['c'],1,left,['9'],5,0.4840647999999419,-99,-99,57,letter,3,17,V,R,
17,7,main,31,49,1.0003287999998065,['n'],1,right,['9'],5,0.11319739999999001,-99,-99,49,letter,3,17,V,R,
18,7,main,49,31,0.8003468999995675,['c'],1,left,['9'],5,0.08468540000012581,-99,-99,49,letter,3,17,V,R,
19,7,main,64,16,0.6499837000001207,['c'],1,left,['9'],5,0.055880599999909464,-99,-99,64,letter,3,17,V,R,
20,7,main,23,57,1.0665785000001051,['n'],1,right,['9'],5,0.05179709999993065,-99,-99,57,letter,3,17,V,R,
21,7,main,49,31,0.7336664000004021,['c'],1,left,['9'],5,0.1723575999994864,-99,-99,49,letter,3,17,V,R,
22,7,main,49,31,1.3502677999995285,['n'],0,left,['2'],2,0.32041339999977936,-99,-99,49,letter,3,17,V,R,
23,7,main,16,64,1.1163951000007728,['n'],1,right,['0'],6,0.023294499999792606,-99,-99,64,letter,3,17,V,R,
24,7,main,49,31,1.9497024000002057,['n'],0,left,['8'],4,0.017687300000034156,-99,-99,49,letter,3,17,V,R,
25,7,main,57,23,0.7001137000006565,['c'],1,left,['9'],5,0.09313849999944068,-99,-99,57,letter,3,17,V,R,
26,7,main,64,16,0.7506590000002689,['c'],1,left,['9'],5,0.3882317999996303,-99,-99,64,letter,3,17,V,R,
27,7,main,16,64,0.9670641000002433,['c'],0,right,['9'],5,1.9666728000001967,-99,-99,64,letter,3,17,V,R,
28,7,main,31,49,1.7331521000005523,['n'],1,right,['8'],4,0.03550040000027366,-99,-99,49,letter,3,17,V,R,
29,7,main,64,16,1.0663445999998657,['c'],1,left,['0'],6,0.0079396999999517,-99,-99,64,letter,3,17,V,R,
30,7,main,16,64,0.7334789000005912,['c'],0,right,['0'],6,0.07495299999936833,-99,-99,64,letter,3,17,V,R,
31,7,main,57,23,1.4997433999997156,['c'],1,left,['9'],5,0.6211763999999675,-99,-99,57,letter,3,17,V,R,
32,7,main,49,31,1.0002815999996528,['n'],0,left,['8'],4,0.3404663999999684,-99,-99,49,letter,3,17,V,R,
33,7,main,23,57,0.9666095000002315,['n'],1,right,['0'],6,0.01711669999986043,-99,-99,57,letter,3,17,V,R,
34,7,main,31,49,0.8166169999994963,['n'],1,right,['0'],6,0.08816550000028656,-99,-99,49,letter,3,17,V,R,
35,7,main,16,64,0.8834922000005463,['n'],1,right,['0'],6,0.5138495000001058,-99,-99,64,letter,3,17,V,R,
0,8,main,31,49,1.5661658999997599,['c'],0,right,['8'],4,0.34938489999967715,-99,-99,49,letter,3,17,V,R,
1,8,main,23,57,0.9992683999998917,['n'],1,right,['9'],5,0.29549629999928584,-99,-99,57,letter,3,17,V,R,
2,8,main,64,16,1.06697129999975,['c'],1,left,['9'],5,0.10563439999987168,-99,-99,64,letter,3,17,V,R,
3,8,main,31,49,1.0335639000004448,['c'],0,right,['8'],4,0.05264179999994667,-99,-99,49,letter,3,17,V,R,
4,8,main,64,16,1.1492685999992318,['c'],1,left,['3'],3,0.4530918999998903,-99,-99,64,letter,3,17,V,R,
5,8,main,16,64,1.0168512999998711,['n'],1,right,['0'],6,0.05886510000073031,-99,-99,64,letter,3,17,V,R,
6,8,main,16,64,0.8330867000004218,['n'],1,right,['0'],6,0.13580199999978504,-99,-99,64,letter,3,17,V,R,
7,8,main,31,49,0.9164006000000882,['n'],1,right,['0'],6,0.222392900000159,-99,-99,49,letter,3,17,V,R,
8,8,main,23,57,0.7662756999998237,['n'],1,right,['9'],5,0.35128440000062255,-99,-99,57,letter,3,17,V,R,
9,8,main,64,16,1.2666776999994909,['c'],1,left,['9'],5,0.2311706000000413,-99,-99,64,letter,3,17,V,R,
10,8,main,57,23,0.8006291000001511,['c'],1,left,['9'],5,0.09398229999987961,-99,-99,57,letter,3,17,V,R,
11,8,main,31,49,0.7668525999997655,['c'],0,right,['9'],5,0.06787949999943521,-99,-99,49,letter,3,17,V,R,
12,8,main,49,31,1.1158354999997755,['n'],0,left,['9'],5,0.2609204000000318,-99,-99,49,letter,3,17,V,R,
13,8,main,64,16,0.8994306000004144,['c'],1,left,['0'],6,0.04665789999944536,-99,-99,64,letter,3,17,V,R,
14,8,main,31,49,1.4165807999997924,['n'],1,right,['8'],4,0.1405704999997397,-99,-99,49,letter,3,17,V,R,
15,8,main,16,64,0.8165970000000016,['c'],0,right,['9'],5,0.05486139999993611,-99,-99,64,letter,3,17,V,R,
16,8,main,31,49,0.7488500999997996,['c'],0,right,['9'],5,0.08723740000004909,-99,-99,49,letter,3,17,V,R,
17,8,main,57,23,1.3167493999999351,['c'],1,left,['3'],3,3.575666700000511,-99,-99,57,letter,3,17,V,R,
18,8,main,64,16,0.7836358999993536,['c'],1,left,['0'],6,0.026572400000077323,-99,-99,64,letter,3,17,V,R,
19,8,main,57,23,0.5830979000002117,['c'],1,left,['9'],5,0.11514119999992545,-99,-99,57,letter,3,17,V,R,
20,8,main,16,64,0.6499722999997175,['c'],0,right,['2'],2,1.340755100000024,-99,-99,64,letter,3,17,V,R,
21,8,main,57,23,0.9498429999994187,['c'],1,left,['8'],4,0.7460030000002007,-99,-99,57,letter,3,17,V,R,
22,8,main,16,64,1.6341105000001335,['n'],1,right,['0'],6,0.28339150000010704,-99,-99,64,letter,3,17,V,R,
23,8,main,57,23,0.6997193999995943,['c'],1,left,['9'],5,0.1404328999997233,-99,-99,57,letter,3,17,V,R,
24,8,main,16,64,0.6668122000000949,['n'],1,right,['0'],6,0.061114699999961886,-99,-99,64,letter,3,17,V,R,
25,8,main,57,23,1.266691300000275,['c'],1,left,['9'],5,0.5356576999993194,-99,-99,57,letter,3,17,V,R,
26,8,main,23,57,0.6504107000000658,['n'],1,right,['9'],5,0.09695730000021285,-99,-99,57,letter,3,17,V,R,
27,8,main,23,57,1.3996612999999343,['c'],0,right,['8'],4,0.2776155999999901,-99,-99,57,letter,3,17,V,R,
28,8,main,49,31,0.5998380999999426,['n'],0,left,['9'],5,0.06649199999992561,-99,-99,49,letter,3,17,V,R,
29,8,main,64,16,0.7001918000005389,['c'],1,left,['0'],6,0.13208439999925758,-99,-99,64,letter,3,17,V,R,
30,8,main,49,31,0.6500333000003593,['c'],1,left,['9'],5,0.10116629999993165,-99,-99,49,letter,3,17,V,R,
31,8,main,49,31,0.5342095999994854,['c'],1,left,['9'],5,0.12409630000001926,-99,-99,49,letter,3,17,V,R,
32,8,main,49,31,0.6004908000004434,['c'],1,left,['9'],5,0.23195560000021942,-99,-99,49,letter,3,17,V,R,
33,8,main,49,31,0.7830006000003777,['c'],1,left,['8'],4,0.16747850000047038,-99,-99,49,letter,3,17,V,R,
34,8,main,23,57,0.4332570999995369,['c'],0,right,['2'],2,0.8156152000001384,-99,-99,57,letter,3,17,V,R,
35,8,main,23,57,1.0832970000001296,['n'],1,right,['3'],3,0.2763804000005621,-99,-99,57,letter,3,17,V,R,
