withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,task,sub,age,gender,handedness,
35,5,main,49,31,1.050236899999618,['c'],1,left,['3'],4,0.18326879999949597,-99,-99,49,shape,4,18,V,R,
0,6,main,49,31,1.4501884999999675,['c'],1,left,['2'],5,0.3563510000003589,-99,-99,49,shape,4,18,V,R,
1,6,main,62,18,0.8498867999996946,['c'],1,left,['1'],6,0.036358800000016345,-99,-99,62,shape,4,18,V,R,
2,6,main,49,31,0.734132600000521,['c'],1,left,['2'],5,0.32593259999976,-99,-99,49,shape,4,18,V,R,
3,6,main,31,49,0.8004975000003469,['c'],0,right,['1'],6,0.1215873000001011,-99,-99,49,shape,4,18,V,R,
4,6,main,31,49,0.7165979999999763,['c'],0,right,['2'],5,0.15231390000008105,-99,-99,49,shape,4,18,V,R,
5,6,main,62,18,0.7832580999993297,['n'],0,left,['0'],1,0.2432435999999143,-99,-99,62,shape,4,18,V,R,
6,6,main,31,49,1.0171994000002087,['c'],0,right,['2'],5,0.5854509000000689,-99,-99,49,shape,4,18,V,R,
7,6,main,23,57,1.1837315999991915,['n'],1,right,['3'],4,0.35501139999996667,-99,-99,57,shape,4,18,V,R,
8,6,main,23,57,1.2839804000004733,['n'],1,right,['3'],4,0.21001280000018596,-99,-99,57,shape,4,18,V,R,
9,6,main,62,18,1.4839554999998654,['c'],1,left,['1'],6,0.7349300999994739,-99,-99,62,shape,4,18,V,R,
10,6,main,57,23,1.1506060000001526,['c'],1,left,['2'],5,0.6599758000002112,-99,-99,57,shape,4,18,V,R,
11,6,main,23,57,0.9334420999994109,['n'],1,right,['2'],5,0.2127136999997674,-99,-99,57,shape,4,18,V,R,
12,6,main,49,31,0.8666070999997828,['c'],1,left,['1'],6,0.041495299999951385,-99,-99,49,shape,4,18,V,R,
13,6,main,62,18,1.4331565000002229,['c'],1,left,['1'],6,0.02315329999964888,-99,-99,62,shape,4,18,V,R,
14,6,main,31,49,1.6497337000000698,['n'],1,right,['1'],6,0.028909599999678903,-99,-99,49,shape,4,18,V,R,
15,6,main,18,62,1.6338010999998005,['n'],1,right,['2'],5,0.45060839999950986,-99,-99,62,shape,4,18,V,R,
16,6,main,62,18,0.7343224000005648,['c'],1,left,['1'],6,0.05133939999996073,-99,-99,62,shape,4,18,V,R,
17,6,main,57,23,0.7507184000005509,['c'],1,left,['1'],6,0.06753369999933057,-99,-99,57,shape,4,18,V,R,
18,6,main,57,23,0.7167687000001024,['c'],1,left,['1'],6,0.028348499999992782,-99,-99,57,shape,4,18,V,R,
19,6,main,62,18,0.7671743000000788,['c'],1,left,['1'],6,0.04459110000061628,-99,-99,62,shape,4,18,V,R,
20,6,main,49,31,0.5998727999995026,['c'],1,left,['1'],6,0.0027653000006466755,-99,-99,49,shape,4,18,V,R,
21,6,main,18,62,0.6661624999997002,['c'],0,right,['1'],6,0.07205029999931867,-99,-99,62,shape,4,18,V,R,
22,6,main,18,62,0.8172906999998304,['c'],0,right,['3'],4,0.9329142000005959,-99,-99,62,shape,4,18,V,R,
23,6,main,18,62,0.7340189000005921,['n'],1,right,['0'],1,0.2906559000002744,-99,-99,62,shape,4,18,V,R,
24,6,main,18,62,1.0010933000003206,['n'],1,right,['2'],5,0.1674302000001262,-99,-99,62,shape,4,18,V,R,
25,6,main,23,57,1.2002357000001211,['n'],1,right,['2'],5,0.03290500000002794,-99,-99,57,shape,4,18,V,R,
26,6,main,31,49,0.7340475999999398,['n'],1,right,['1'],6,0.1865606999999727,-99,-99,49,shape,4,18,V,R,
27,6,main,31,49,0.8670922999999675,['n'],1,right,['3'],4,0.12065100000017992,-99,-99,49,shape,4,18,V,R,
28,6,main,49,31,0.883742600000005,['n'],0,left,['1'],6,0.5769127000003209,-99,-99,49,shape,4,18,V,R,
29,6,main,57,23,0.5002165999994759,['n'],0,left,['1'],6,0.4384749999999258,-99,-99,57,shape,4,18,V,R,
30,6,main,18,62,0.8175737000001391,['n'],1,right,['2'],5,1.5646890999996685,-99,-99,62,shape,4,18,V,R,
31,6,main,23,57,1.31697129999975,['n'],1,right,['2'],5,0.46575860000029934,-99,-99,57,shape,4,18,V,R,
32,6,main,23,57,0.9005665000004228,['c'],0,right,['2'],5,0.20333990000017366,-99,-99,57,shape,4,18,V,R,
33,6,main,57,23,0.7837148999997225,['c'],1,left,['3'],4,0.26819290000003093,-99,-99,57,shape,4,18,V,R,
34,6,main,49,31,1.1508246000003055,['c'],1,left,['1'],6,0.09199270000044635,-99,-99,49,shape,4,18,V,R,
35,6,main,57,23,0.6998799999992116,['c'],1,left,['1'],6,0.1484957000002396,-99,-99,57,shape,4,18,V,R,
0,7,main,31,49,2.216329300000325,['c'],0,right,['2'],5,0.5419131000007837,-99,-99,49,shape,4,18,V,R,
1,7,main,18,62,0.8171804000003249,['c'],0,right,['3'],4,0.08828249999987747,-99,-99,62,shape,4,18,V,R,
2,7,main,18,62,0.8830312000000049,['c'],0,right,['2'],5,0.1301368000004004,-99,-99,62,shape,4,18,V,R,
3,7,main,62,18,1.0002062000003207,['c'],1,left,['1'],6,0.13294420000056562,-99,-99,62,shape,4,18,V,R,
4,7,main,49,31,0.7678537000001597,['c'],1,left,['1'],6,0.08071540000037203,-99,-99,49,shape,4,18,V,R,
5,7,main,57,23,0.5004508000001806,['c'],1,left,['1'],6,0.08157579999988229,-99,-99,57,shape,4,18,V,R,
6,7,main,31,49,0.41652849999991304,['c'],0,right,['2'],5,0.5816556999998284,-99,-99,49,shape,4,18,V,R,
7,7,main,23,57,0.6502794999996695,['c'],0,right,['3'],4,0.14080170000033831,-99,-99,57,shape,4,18,V,R,
8,7,main,23,57,0.6665818999999829,['c'],0,right,['0'],1,0.6929714999996577,-99,-99,57,shape,4,18,V,R,
9,7,main,62,18,1.8504109000004973,['c'],1,left,['2'],5,0.13559079999959067,-99,-99,62,shape,4,18,V,R,
10,7,main,62,18,0.6669671999998172,['c'],1,left,['1'],6,0.016000700000404322,-99,-99,62,shape,4,18,V,R,
11,7,main,57,23,0.4671901000001526,['c'],1,left,['1'],6,0.03652860000056535,-99,-99,57,shape,4,18,V,R,
12,7,main,49,31,0.4505679000003511,['c'],1,left,['1'],6,0.06592259999979433,-99,-99,49,shape,4,18,V,R,
13,7,main,49,31,0.5002957000006063,['c'],1,left,['1'],6,0.11517120000007708,-99,-99,49,shape,4,18,V,R,
14,7,main,18,62,0.549809500000265,['c'],0,right,['9'],2,1.544525899999826,-99,-99,62,shape,4,18,V,R,
15,7,main,57,23,0.9997906999997213,['c'],1,left,['1'],6,0.026846099999602302,-99,-99,57,shape,4,18,V,R,
16,7,main,18,62,0.8334907999997085,['n'],1,right,['0'],1,0.07329149999986839,-99,-99,62,shape,4,18,V,R,
17,7,main,23,57,0.6672744999996212,['n'],1,right,['9'],2,0.12394549999953597,-99,-99,57,shape,4,18,V,R,
18,7,main,18,62,1.3675880999999208,['n'],1,right,['8'],3,0.6009249000007912,-99,-99,62,shape,4,18,V,R,
19,7,main,57,23,1.3500885999992533,['n'],0,left,['0'],1,1.4272492999998576,-99,-99,57,shape,4,18,V,R,
20,7,main,62,18,1.01708729999973,['c'],1,left,['2'],5,0.4823316000001796,-99,-99,62,shape,4,18,V,R,
21,7,main,23,57,1.000693400000273,['c'],0,right,['0'],1,0.6711623999999574,-99,-99,57,shape,4,18,V,R,
22,7,main,62,18,0.750579800000196,['c'],1,left,['1'],6,0.5905028000006496,-99,-99,62,shape,4,18,V,R,
23,7,main,18,62,1.0342088999996122,['n'],1,right,['1'],6,0.46240690000013274,-99,-99,62,shape,4,18,V,R,
24,7,main,62,18,0.9004141000004893,['c'],1,left,['1'],6,0.05559679999987566,-99,-99,62,shape,4,18,V,R,
25,7,main,23,57,0.6325752000002467,['n'],1,right,['1'],6,0.044763099999727274,-99,-99,57,shape,4,18,V,R,
26,7,main,49,31,0.7005305999991833,['n'],0,left,['2'],5,0.17486519999965822,-99,-99,49,shape,4,18,V,R,
27,7,main,31,49,0.9504337999997006,['c'],0,right,['1'],6,1.2503738999994312,-99,-99,49,shape,4,18,V,R,
28,7,main,57,23,1.016862200000105,['c'],1,left,['1'],6,0.05605730000024778,-99,-99,57,shape,4,18,V,R,
29,7,main,31,49,0.8506779999997889,['c'],0,right,['1'],6,0.04431569999997009,-99,-99,49,shape,4,18,V,R,
30,7,main,23,57,0.7496851000005336,['c'],0,right,['3'],4,0.13255800000024465,-99,-99,57,shape,4,18,V,R,
31,7,main,49,31,0.8002995000006194,['c'],1,left,['9'],2,1.599383900000248,-99,-99,49,shape,4,18,V,R,
32,7,main,31,49,1.2174093000003268,['n'],1,right,['9'],2,0.37495600000056584,-99,-99,49,shape,4,18,V,R,
33,7,main,31,49,1.2664944999996806,['c'],0,right,['2'],5,0.19801099999949656,-99,-99,49,shape,4,18,V,R,
34,7,main,49,31,0.9837784000001193,['c'],1,left,['1'],6,0.05484199999955308,-99,-99,49,shape,4,18,V,R,
35,7,main,57,23,0.7330658000000767,['c'],1,left,['1'],6,0.07143220000034489,-99,-99,57,shape,4,18,V,R,
0,8,main,62,18,1.3004479000001083,['c'],1,left,['1'],6,0.2648591999995915,-99,-99,62,shape,4,18,V,R,
1,8,main,49,31,1.166899800000465,['c'],1,left,['3'],4,0.7433713000000353,-99,-99,49,shape,4,18,V,R,
2,8,main,49,31,0.7505928999999014,['c'],1,left,['9'],2,0.8445875999996133,-99,-99,49,shape,4,18,V,R,
3,8,main,49,31,0.9670630999999048,['c'],1,left,['1'],6,0.33222939999996015,-99,-99,49,shape,4,18,V,R,
4,8,main,18,62,0.6333758999999191,['c'],0,right,['9'],2,0.42202289999931963,-99,-99,62,shape,4,18,V,R,
5,8,main,23,57,0.8165597999995953,['c'],0,right,['9'],2,0.35654150000027585,-99,-99,57,shape,4,18,V,R,
6,8,main,62,18,0.7680227999999261,['c'],1,left,['8'],3,0.42423109999981534,-99,-99,62,shape,4,18,V,R,
7,8,main,62,18,0.6504180000001725,['c'],1,left,['9'],2,0.18936960000064573,-99,-99,62,shape,4,18,V,R,
8,8,main,18,62,0.7501492999999755,['c'],0,right,['2'],5,0.28056829999968613,-99,-99,62,shape,4,18,V,R,
9,8,main,62,18,0.6342447999995784,['c'],1,left,['2'],5,0.18803959999968356,-99,-99,62,shape,4,18,V,R,
10,8,main,23,57,1.233600400000796,['c'],0,right,['8'],3,0.2756009000004269,-99,-99,57,shape,4,18,V,R,
11,8,main,57,23,0.4172432999994271,['c'],1,left,['1'],6,0.2243914999999106,-99,-99,57,shape,4,18,V,R,
12,8,main,18,62,0.8844048999999359,['n'],1,right,['9'],2,0.20460319999983767,-99,-99,62,shape,4,18,V,R,
13,8,main,49,31,0.75012549999974,['c'],1,left,['2'],5,0.030839999999443535,-99,-99,49,shape,4,18,V,R,
14,8,main,57,23,0.7332330999997794,['c'],1,left,['2'],5,0.04826740000044083,-99,-99,57,shape,4,18,V,R,
15,8,main,31,49,0.4836685000000216,['n'],1,right,['2'],5,1.6830589000001055,-99,-99,49,shape,4,18,V,R,
16,8,main,18,62,0.8004344000000856,['c'],0,right,['9'],2,0.2161601999996492,-99,-99,62,shape,4,18,V,R,
17,8,main,62,18,0.783756099999664,['c'],1,left,['1'],6,0.1204715000003489,-99,-99,62,shape,4,18,V,R,
18,8,main,23,57,0.8675180999998702,['c'],0,right,['9'],2,0.9773215000004711,-99,-99,57,shape,4,18,V,R,
19,8,main,18,62,0.7331137999999555,['n'],1,right,['1'],6,0.3175474999998187,-99,-99,62,shape,4,18,V,R,
20,8,main,49,31,0.5667156999998042,['n'],0,left,['1'],6,0.09031099999992875,-99,-99,49,shape,4,18,V,R,
21,8,main,57,23,0.7004030999996758,['c'],1,left,['2'],5,0.1632476000004317,-99,-99,57,shape,4,18,V,R,
22,8,main,23,57,1.0329715999996552,['n'],1,right,['2'],5,0.12337990000014543,-99,-99,57,shape,4,18,V,R,
23,8,main,57,23,0.6498074999999517,['c'],1,left,['1'],6,0.06882270000005519,-99,-99,57,shape,4,18,V,R,
24,8,main,18,62,0.6673746000005849,['c'],0,right,['1'],6,0.1840394999999262,-99,-99,62,shape,4,18,V,R,
25,8,main,31,49,0.700048799999422,['n'],1,right,['1'],6,0.04449620000013965,-99,-99,49,shape,4,18,V,R,
26,8,main,31,49,0.6005200999998124,['n'],1,right,['1'],6,0.09072800000012649,-99,-99,49,shape,4,18,V,R,
27,8,main,57,23,0.6008461000001262,['n'],0,left,['1'],6,0.07152120000046125,-99,-99,57,shape,4,18,V,R,
28,8,main,31,49,0.4003104000003077,['c'],0,right,['1'],6,0.053036299999803305,-99,-99,49,shape,4,18,V,R,
29,8,main,49,31,0.4672132000005149,['c'],1,left,['1'],6,0.07237630000054196,-99,-99,49,shape,4,18,V,R,
30,8,main,57,23,0.4510539000002609,['c'],1,left,['2'],5,0.18804869999985385,-99,-99,57,shape,4,18,V,R,
31,8,main,62,18,0.4175482999999076,['c'],1,left,['1'],6,0.06005089999962365,-99,-99,62,shape,4,18,V,R,
32,8,main,23,57,0.3672142999994321,['c'],0,right,['1'],6,0.11565239999981713,-99,-99,57,shape,4,18,V,R,
33,8,main,31,49,0.4174097000004622,['c'],0,right,['1'],6,0.23036109999975452,-99,-99,49,shape,4,18,V,R,
34,8,main,23,57,0.3007231999999931,['c'],0,right,['1'],6,0.0252704000004087,-99,-99,57,shape,4,18,V,R,
35,8,main,31,49,0.3673900000003414,['c'],0,right,['1'],6,0.09782489999997779,-99,-99,49,shape,4,18,V,R,
0,0,training,23,57,2.216150199999902,['c'],0,right,['2'],5,0.4522893000003023,[0.01923242],88.0,57,letter,4,18,V,R,
1,0,training,57,23,0.7504349999999249,['c'],1,left,['1'],6,0.3073262000007162,[0.12581388],100.0,57,letter,4,18,V,R,
2,0,training,23,57,0.5006341999996948,['n'],1,right,['0'],1,0.30630350000046747,[-0.09912099],99.0,57,letter,4,18,V,R,
3,0,training,57,23,0.767115399999966,['c'],1,left,['1'],6,0.1346255000007659,[0.0530128],100.0,57,letter,4,18,V,R,
4,0,training,31,49,0.8667453999996724,['n'],1,right,['2'],5,0.13415669999994861,[-0.03331346],99.0,49,letter,4,18,V,R,
5,0,training,64,16,0.6168025999995734,['n'],0,left,['1'],6,0.0637843000004068,[-0.03951548],100.0,64,letter,4,18,V,R,
6,0,training,31,49,0.5994234999998298,['c'],0,right,['9'],2,0.5807680000007167,[-0.15361698],9.0,49,letter,4,18,V,R,
7,0,training,16,64,0.8833731000004263,['c'],0,right,['2'],5,0.15386529999977938,[0.03480804],98.0,64,letter,4,18,V,R,
8,0,training,49,31,0.7331367999995564,['c'],1,left,['9'],2,0.02153679999992164,[0.03563925],100.0,49,letter,4,18,V,R,
9,0,training,49,31,0.716028699999697,['c'],1,left,['2'],5,0.06299410000065109,[0.07899346],100.0,49,letter,4,18,V,R,
10,0,training,23,57,0.9005200000001423,['c'],0,right,['1'],6,0.6560472000001027,[-0.03011414],64.0,57,letter,4,18,V,R,
11,0,training,57,23,1.3329463999998552,['c'],1,left,['2'],5,0.4637252000002263,[0.12329421],99.0,57,letter,4,18,V,R,
12,0,training,64,16,0.5500627999999779,['n'],0,left,['9'],2,0.19067289999929926,[0.0321289],72.0,64,letter,4,18,V,R,
13,0,training,16,64,0.9833244000001287,['c'],0,right,['2'],5,0.078995699999723,[0.0082449],98.0,64,letter,4,18,V,R,
14,0,training,31,49,0.46688780000022234,['c'],0,right,['2'],5,0.18456500000047527,[0.06648433],99.0,49,letter,4,18,V,R,
15,0,training,16,64,1.8995365999999194,['n'],1,right,['9'],2,0.037012099999628845,[-0.06789521],100.0,64,letter,4,18,V,R,
16,0,training,16,64,0.8499340999997003,['c'],0,right,['1'],6,0.24927000000025146,[0.06433415],99.0,64,letter,4,18,V,R,
17,0,training,64,16,0.5836921000000075,['c'],1,left,['1'],6,0.09549189999961527,[0.00834915],98.0,64,letter,4,18,V,R,
18,0,training,16,64,0.7164312999993854,['c'],0,right,['9'],2,1.4864775000005466,[-0.33310196],2.0,64,letter,4,18,V,R,
19,0,training,57,23,0.7669063000003007,['c'],1,left,['1'],6,0.5478965000002063,[0.06533396],95.0,57,letter,4,18,V,R,
20,0,training,31,49,0.8504354999995485,['c'],0,right,['0'],1,0.491359000000557,[0.04574655],93.0,49,letter,4,18,V,R,
21,0,training,64,16,0.8495294000003923,['c'],1,left,['1'],6,0.6049196000003576,[0.07348646],95.0,64,letter,4,18,V,R,
22,0,training,49,31,2.5662160000001677,['c'],1,left,"['2', '1']",5,0.4618916999997964,[0.01559486],87.0,49,letter,4,18,V,R,
23,0,training,31,49,0.5664757999993526,['c'],0,right,['9'],2,0.2277243999997154,[0.13960541],100.0,49,letter,4,18,V,R,
24,0,training,49,31,0.5006860999992568,['c'],1,left,['2'],5,0.382161399999859,[0.15103694],100.0,49,letter,4,18,V,R,
25,0,training,23,57,1.134114899999986,['c'],0,right,['0'],1,0.4970837000000756,[-0.07095382],40.0,57,letter,4,18,V,R,
26,0,training,31,49,1.0827237000003151,['c'],0,right,['0'],1,0.8094799999998941,[0.12843263],98.0,49,letter,4,18,V,R,
27,0,training,57,23,1.2502415999997538,['c'],1,left,['1'],6,0.006626200000027893,[0.04027951],100.0,57,letter,4,18,V,R,
28,0,training,49,31,0.7509941999996954,['c'],1,left,['1'],6,0.17562610000004497,[0.06515157],99.0,49,letter,4,18,V,R,
29,0,training,23,57,0.28288179999981367,['c'],0,right,['2'],5,0.3563933999994333,[-0.04478758],58.0,57,letter,4,18,V,R,
30,0,training,64,16,1.1162784999996802,['c'],1,left,['1'],6,0.2240921000002345,[0.05647452],99.0,64,letter,4,18,V,R,
31,0,training,57,23,0.7335341999996672,['c'],1,left,['1'],6,0.15312280000034661,[0.03590952],99.0,57,letter,4,18,V,R,
32,0,training,49,31,0.6338815999997678,['c'],1,left,['2'],5,0.8093875999993543,[0.1141089],97.0,49,letter,4,18,V,R,
33,0,training,16,64,0.06611489999977493,['c'],0,right,['9'],2,1.3682641999994303,[-0.21240479],8.0,64,letter,4,18,V,R,
34,0,training,64,16,0.7996517999999924,['c'],1,left,['9'],2,1.3606391000002986,[0.18264089],98.0,64,letter,4,18,V,R,
35,0,training,23,57,0.6831740999996327,['c'],0,right,['9'],2,0.6618177000000287,[0.05789168],92.0,57,letter,4,18,V,R,
0,1,training,64,16,0.7005718000000343,['c'],1,left,['3'],4,1.0061728999999104,[0.2043142],99.0,64,letter,4,18,V,R,
1,1,training,31,49,1.216553400000521,['c'],0,right,['2'],5,0.9566210000002684,[-0.23125907],4.0,49,letter,4,18,V,R,
2,1,training,16,64,1.0164342999996734,['n'],1,right,['2'],5,0.19643730000007054,[-0.12261924],100.0,64,letter,4,18,V,R,
3,1,training,23,57,1.2345702000002348,['c'],0,right,['2'],5,0.05870749999940017,[0.04051412],100.0,57,letter,4,18,V,R,
4,1,training,64,16,0.7166950000000725,['c'],1,left,['3'],4,0.1150127999999313,[0.11141152],100.0,64,letter,4,18,V,R,
5,1,training,31,49,0.615685200000371,['c'],0,right,['3'],4,0.07731880000028468,[0.07746997],100.0,49,letter,4,18,V,R,
6,1,training,31,49,0.7163501999993969,['c'],0,right,['2'],5,0.2133413000001383,[-0.08305334],26.0,49,letter,4,18,V,R,
7,1,training,64,16,0.5001919000005728,['n'],0,left,['9'],2,0.15196040000046196,[-0.04257635],99.0,64,letter,4,18,V,R,
8,1,training,31,49,0.817098000000442,['c'],0,right,['3'],4,0.8326360000000932,[0.03120374],85.0,49,letter,4,18,V,R,
9,1,training,23,57,0.9829878000000463,['n'],1,right,['2'],5,0.31099559999984194,[-0.04211129],96.0,57,letter,4,18,V,R,
10,1,training,57,23,0.899182799999835,['c'],1,left,['1'],6,0.006263700000090466,[0.05710606],100.0,57,letter,4,18,V,R,
11,1,training,16,64,1.366333900000427,['n'],1,right,['1'],6,0.23060769999938202,[-0.15085293],100.0,64,letter,4,18,V,R,
12,1,training,23,57,0.9830375999999887,['n'],1,right,['1'],6,0.18176210000001447,[-0.07951109],100.0,57,letter,4,18,V,R,
13,1,training,49,31,0.6333027000000584,['c'],1,left,['1'],6,0.07634479999978794,[0.03964471],100.0,49,letter,4,18,V,R,
14,1,training,31,49,0.6828028999998423,['c'],0,right,['9'],2,0.6933422000001883,[0.02836285],86.0,49,letter,4,18,V,R,
15,1,training,57,23,0.7176057999995464,['c'],1,left,['2'],5,0.2045445000003383,[0.16032211],100.0,57,letter,4,18,V,R,
16,1,training,16,64,0.7664776999999958,['c'],0,right,['9'],2,0.589125000000422,[-0.00035619],78.0,64,letter,4,18,V,R,
17,1,training,64,16,0.7674992000002021,['c'],1,left,['9'],2,0.42905919999975595,[0.1677838],100.0,64,letter,4,18,V,R,
18,1,training,16,64,0.4673221000002741,['c'],0,right,['0'],1,0.7847513999995499,[-0.07348708],41.0,64,letter,4,18,V,R,
19,1,training,23,57,0.7166869000002407,['c'],0,right,['1'],6,0.34772739999971236,[0.03816195],95.0,57,letter,4,18,V,R,
20,1,training,49,31,0.6835016000004543,['c'],1,left,['3'],4,2.138071999999738,[0.27418247],98.0,49,letter,4,18,V,R,
21,1,training,57,23,1.5496560999999929,['n'],0,left,['9'],2,0.3411771000000954,[0.00799031],81.0,57,letter,4,18,V,R,
22,1,training,16,64,1.0331309000002875,['c'],0,right,['9'],2,0.8138347000003705,[0.04304344],88.0,64,letter,4,18,V,R,
23,1,training,57,23,0.4165191000001869,['c'],1,left,['1'],6,0.36399969999911264,[0.04098818],95.0,57,letter,4,18,V,R,
24,1,training,49,31,0.5495301999999356,['c'],1,left,['1'],6,0.09477900000001682,[0.03603686],100.0,49,letter,4,18,V,R,
25,1,training,64,16,0.5501191000003018,['c'],1,left,['2'],5,0.2366024999992078,[0.03818385],97.0,64,letter,4,18,V,R,
26,1,training,64,16,1.1331755000001067,['c'],1,left,['1'],6,0.2848890000004758,[0.11971961],100.0,64,letter,4,18,V,R,
27,1,training,57,23,0.3836129000001165,['c'],1,left,['9'],2,0.2015412999999171,[0.01930991],95.0,57,letter,4,18,V,R,
28,1,training,16,64,0.6497263999999632,['c'],0,right,['9'],2,0.5432758000006288,[-0.087275],32.0,64,letter,4,18,V,R,
29,1,training,23,57,0.6000889999995707,['c'],0,right,['9'],2,0.29698759999973845,[-0.11208265],13.0,57,letter,4,18,V,R,
30,1,training,49,31,0.8002582999997685,['n'],0,left,['9'],2,0.27677500000027067,[-0.13095361],100.0,49,letter,4,18,V,R,
31,1,training,57,23,0.7500771000004534,['c'],1,left,['1'],6,0.3788694000004398,[0.15882483],100.0,57,letter,4,18,V,R,
32,1,training,31,49,1.3334289000003992,['n'],1,right,['1'],6,0.23802929999965272,[-0.04531439],98.0,49,letter,4,18,V,R,
33,1,training,23,57,1.1337044000001697,['n'],1,right,['1'],6,0.1588185999999041,[-0.08405764],100.0,57,letter,4,18,V,R,
34,1,training,49,31,0.8334862000001522,['c'],1,left,['1'],6,0.22199619999992137,[0.01432348],94.0,49,letter,4,18,V,R,
35,1,training,49,31,0.4837121999998999,['c'],1,left,['2'],5,0.07294129999991128,[0.06599849],100.0,49,letter,4,18,V,R,
0,2,training,49,31,0.6338038000003507,['c'],1,left,['2'],5,0.3369706999992559,[0.08061335],99.0,49,letter,4,18,V,R,
1,2,training,23,57,0.3667234999993525,['c'],0,right,['0'],1,0.7318842000004224,[-0.14444347],13.0,57,letter,4,18,V,R,
2,2,training,64,16,0.7664807999999539,['c'],1,left,['1'],6,0.2955437999999049,[0.20853286],100.0,64,letter,4,18,V,R,
3,2,training,31,49,0.7335332000002381,['c'],0,right,['2'],5,0.10997440000028291,[0.08346293],100.0,49,letter,4,18,V,R,
4,2,training,57,23,0.7329970000000685,['c'],1,left,['2'],5,0.23539489999984653,[0.09471044],100.0,57,letter,4,18,V,R,
5,2,training,16,64,0.5835636000001614,['c'],0,right,['9'],2,0.11490169999979116,[0.07564242],100.0,64,letter,4,18,V,R,
6,2,training,23,57,0.3499122000002899,['c'],0,right,['2'],5,0.367002599999978,[0.0603887],97.0,57,letter,4,18,V,R,
7,2,training,57,23,0.4003235999998651,['c'],1,left,['2'],5,0.2000743999997212,[0.12441313],100.0,57,letter,4,18,V,R,
8,2,training,16,64,0.3673112000005858,['c'],0,right,['0'],1,0.49705790000007255,[-0.02731535],67.0,64,letter,4,18,V,R,
9,2,training,31,49,0.5672709000000395,['c'],0,right,['1'],6,0.022088699999585515,[0.03348438],100.0,49,letter,4,18,V,R,
10,2,training,16,64,0.33359660000041913,['c'],0,right,['9'],2,0.35095620000083727,[0.0377361],94.0,64,letter,4,18,V,R,
11,2,training,23,57,0.5835331999996924,['c'],0,right,['0'],1,0.1933484999999564,[0.00102568],91.0,57,letter,4,18,V,R,
12,2,training,64,16,0.7002572000001237,['c'],1,left,['1'],6,0.013072799999463314,[0.0704712],100.0,64,letter,4,18,V,R,
13,2,training,57,23,0.6665783999997075,['c'],1,left,['1'],6,0.01721189999989292,[0.04753005],100.0,57,letter,4,18,V,R,
14,2,training,16,64,0.4003431000001001,['c'],0,right,['0'],1,0.408218499999748,[0.04701937],95.0,64,letter,4,18,V,R,
15,2,training,49,31,0.5832728000004863,['c'],1,left,['2'],5,0.11193370000000868,[0.03777118],99.0,49,letter,4,18,V,R,
16,2,training,23,57,0.45029299999987416,['c'],0,right,['0'],1,0.24858120000044437,[0.07428973],99.0,57,letter,4,18,V,R,
17,2,training,16,64,0.3502662999999302,['c'],0,right,['2'],5,0.19246579999980895,[-0.02977163],74.0,64,letter,4,18,V,R,
18,2,training,31,49,0.6500167999993209,['n'],1,right,['0'],1,0.25397680000060063,[-0.09261721],99.0,49,letter,4,18,V,R,
19,2,training,23,57,0.7669557999997778,['n'],1,right,['2'],5,0.06016040000031353,[-0.03807141],100.0,57,letter,4,18,V,R,
20,2,training,57,23,0.7835050999992745,['n'],0,left,['1'],6,0.08960159999969619,[-0.0843383],100.0,57,letter,4,18,V,R,
21,2,training,49,31,0.6502387000000454,['n'],0,left,['2'],5,0.09138080000047921,[-0.03901497],100.0,49,letter,4,18,V,R,
22,2,training,64,16,2.1167247000003044,['c'],1,left,['2'],5,0.1385208000001512,[0.10648304],100.0,64,letter,4,18,V,R,
23,2,training,57,23,0.7329214999999749,['c'],1,left,['3'],4,0.054899400000067544,[0.05298805],100.0,57,letter,4,18,V,R,
24,2,training,49,31,0.7665157999999792,['c'],1,left,['1'],6,0.47716159999981755,[0.02860413],90.0,49,letter,4,18,V,R,
25,2,training,31,49,0.9166141000005155,['n'],1,right,['9'],2,0.10882279999987077,[-0.06522932],100.0,49,letter,4,18,V,R,
26,2,training,23,57,0.7501594000004843,['c'],0,right,['2'],5,0.16185550000045623,[-0.02652784],79.0,57,letter,4,18,V,R,
27,2,training,64,16,0.7830155999999988,['c'],1,left,['2'],5,0.04339339999933145,[0.06565801],100.0,64,letter,4,18,V,R,
28,2,training,57,23,0.5337360000003173,['c'],1,left,['9'],2,0.10759559999951307,[0.03670565],99.0,57,letter,4,18,V,R,
29,2,training,16,64,0.24945800000023155,['c'],0,right,['0'],1,0.7007597000001624,[-0.02617488],65.0,64,letter,4,18,V,R,
30,2,training,31,49,0.4834227999999712,['c'],0,right,['9'],2,0.22819950000030076,[-0.0804869],28.0,49,letter,4,18,V,R,
31,2,training,49,31,0.6008406999999352,['c'],1,left,['2'],5,0.0027728000004572095,[0.04457711],100.0,49,letter,4,18,V,R,
32,2,training,31,49,0.8174175000003743,['c'],0,right,['2'],5,0.5135026999996626,[0.01832206],86.0,49,letter,4,18,V,R,
33,2,training,64,16,0.7491312000001926,['c'],1,left,['2'],5,0.2304110999994009,[0.09750201],100.0,64,letter,4,18,V,R,
