withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
0,0,training,16,64,1.6839694999944186,['n'],1,right,['8'],4,3.1234203999920283,[-0.54800034],100.0,64,easy,control,letter,beta,,,29,19,V,R,
1,0,training,23,57,2.582849399987026,['c'],0,right,['0'],6,1.0777925000002142,[-0.08581087],18.0,57,medium,control,letter,beta,,,29,19,V,R,
2,0,training,31,49,1.0506614000041736,['c'],0,right,['0'],6,1.6402949999901466,[-0.07769926],25.0,49,hard,control,letter,beta,,,29,19,V,R,
3,0,training,16,64,1.100568399997428,['n'],1,right,['9'],5,4.6583135999972,[-1.07888121],100.0,64,easy,control,letter,beta,,,29,19,V,R,
4,0,training,23,57,1.316645900005824,['c'],0,right,['9'],5,1.769776199987973,[-0.07017111],28.0,57,medium,control,letter,beta,,,29,19,V,R,
5,0,training,31,49,0.6665389999980107,['c'],0,right,['9'],5,0.5119083000026876,[-0.08298984],11.0,49,hard,control,letter,beta,,,29,19,V,R,
6,0,training,57,23,2.999912499988568,['c'],1,left,['3'],3,3.3551100000040606,[0.22101947],90.0,57,medium,control,letter,beta,,,29,19,V,R,
7,0,training,57,23,1.0335877000034088,['c'],1,left,['0'],6,0.6908265999954892,[0.11377753],92.0,57,medium,control,letter,beta,,,29,19,V,R,
8,0,training,16,64,0.9333778999862261,['n'],1,right,['0'],6,0.5213419000065187,[-0.07026372],85.0,64,easy,control,letter,beta,,,29,19,V,R,
9,0,training,49,31,1.3666907000006177,['c'],1,left,['3'],3,1.2851918000087608,[0.03292305],63.0,49,hard,control,letter,beta,,,29,19,V,R,
10,0,training,49,31,0.9335616000025766,['c'],1,left,['0'],6,0.32410840000375174,[0.06378858],88.0,49,hard,control,letter,beta,,,29,19,V,R,
11,0,training,16,64,1.4329346000013174,['c'],0,right,['3'],3,3.1246516999963205,[-0.73193816],0.0,64,easy,control,letter,beta,,,29,19,V,R,
12,0,training,57,23,2.349837000001571,['n'],0,left,['8'],4,0.9768977999920025,[0.21026859],2.0,57,medium,control,letter,beta,,,29,19,V,R,
13,0,training,49,31,0.8339967000065371,['n'],0,left,['8'],4,0.6722231000021566,[0.21102299],1.0,49,hard,control,letter,beta,,,29,19,V,R,
14,0,training,23,57,0.7329447999945842,['n'],1,right,['0'],6,0.6550722000101814,[-0.07428001],84.0,57,medium,control,letter,beta,,,29,19,V,R,
15,0,training,31,49,0.7000613999989582,['n'],1,right,['0'],6,0.2246515000006184,[0.0197073],32.0,49,hard,control,letter,beta,,,29,19,V,R,
16,0,training,31,49,0.7004291999910492,['c'],0,right,['0'],6,0.35476489999564365,[-0.10444413],4.0,49,hard,control,letter,beta,,,29,19,V,R,
17,0,training,64,16,3.1331919000076596,['c'],1,left,['0'],6,0.766766299988376,[0.30670121],100.0,64,easy,control,letter,beta,,,29,19,V,R,
18,0,training,16,64,2.765655200011679,['n'],1,right,['0'],6,3.1449949000088964,[-0.82494215],100.0,64,easy,control,letter,beta,,,29,19,V,R,
19,0,training,16,64,1.1330888999946183,['n'],1,right,['0'],6,0.7888667000079295,[-0.16607486],97.0,64,easy,control,letter,beta,,,29,19,V,R,
20,0,training,49,31,1.1001265999948373,['c'],1,left,['0'],6,0.2889309000020148,[0.07410628],92.0,49,hard,control,letter,beta,,,29,19,V,R,
