withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
0,0,training,23,57,8.983114899999919,['n'],1,right,['8'],4,5.090322100000094,[-0.79784715],100.0,57,medium,control,shape,beta,,,37,19,V,R,
1,0,training,62,18,4.332671299999902,['n'],0,left,['3'],3,1.7273012000000563,[0.30999742],1.0,62,easy,control,shape,beta,,,37,19,V,R,
2,0,training,18,62,2.2836277999999766,['n'],1,right,['8'],4,4.4699442000001,[-0.79915619],100.0,62,easy,control,shape,beta,,,37,19,V,R,
3,0,training,31,49,2.100194399999964,['c'],0,right,['3'],3,1.333566699999892,[-0.04093731],35.0,49,hard,control,shape,beta,,,37,19,V,R,
4,0,training,49,31,2.7329319999998916,['c'],1,left,['8'],4,2.0580121000000418,[0.27636665],97.0,49,hard,control,shape,beta,,,37,19,V,R,
5,0,training,57,23,1.533263799999986,['c'],1,left,['9'],5,2.065465599999925,[0.18170823],91.0,57,medium,control,shape,beta,,,37,19,V,R,
6,0,training,31,49,1.5998176999999032,['n'],1,right,['9'],5,2.3579247000000123,[-0.37558398],99.0,49,hard,control,shape,beta,,,37,19,V,R,
7,0,training,31,49,1.8491449000000557,['c'],0,right,['8'],4,1.0286149999999452,[-0.09917565],15.0,49,hard,control,shape,beta,,,37,19,V,R,
8,0,training,23,57,2.299653600000056,['c'],0,right,['3'],3,0.9672416000000794,[0.09213971],84.0,57,medium,control,shape,beta,,,37,19,V,R,
9,0,training,49,31,1.3008080999998128,['c'],1,left,['8'],4,0.9151903000001766,[0.10110639],87.0,49,hard,control,shape,beta,,,37,19,V,R,
10,0,training,18,62,1.4998912000000928,['n'],1,right,['9'],5,1.1142508999998881,[-0.3104251],99.0,62,easy,control,shape,beta,,,37,19,V,R,
11,0,training,18,62,1.1825558000000456,['n'],1,right,['9'],5,1.076905300000135,[-0.30631438],100.0,62,easy,control,shape,beta,,,37,19,V,R,
12,0,training,31,49,1.2004464999999982,['c'],0,right,['9'],5,1.5054132000000209,[-0.01838741],43.0,49,hard,control,shape,beta,,,37,19,V,R,
13,0,training,62,18,1.2176938999998583,['c'],1,left,['9'],5,0.7319102999999814,[0.21276822],99.0,62,easy,control,shape,beta,,,37,19,V,R,
14,0,training,57,23,1.2329830999999558,['c'],1,left,['9'],5,1.9089231000000382,[0.23986396],96.0,57,medium,control,shape,beta,,,37,19,V,R,
15,0,training,23,57,1.5998042000001078,['c'],0,right,['9'],5,0.8479117999997925,[-0.05904473],24.0,57,medium,control,shape,beta,,,37,19,V,R,
16,0,training,23,57,0.9994232999999895,['n'],1,right,['9'],5,1.7249874000001455,[-0.07105194],73.0,57,medium,control,shape,beta,,,37,19,V,R,
17,0,training,49,31,1.1502448999999615,['c'],1,left,['0'],6,1.3288343000001532,[0.06088871],72.0,49,hard,control,shape,beta,,,37,19,V,R,
18,0,training,18,62,1.1329422999999679,['n'],1,right,['9'],5,0.75724009999999,[-0.25735509],100.0,62,easy,control,shape,beta,,,37,19,V,R,
19,0,training,62,18,0.9176152000000002,['c'],1,left,['9'],5,1.2738632999999027,[0.02722166],61.0,62,easy,control,shape,beta,,,37,19,V,R,
20,0,training,31,49,1.0840324000000692,['c'],0,right,['9'],5,1.1707719999999426,[-0.07373275],23.0,49,hard,control,shape,beta,,,37,19,V,R,
21,0,training,49,31,0.982954399999926,['c'],1,left,['3'],3,2.8678582000000006,[0.1563793],84.0,49,hard,control,shape,beta,,,37,19,V,R,
22,0,training,31,49,1.932747000000063,['c'],0,right,['3'],3,0.6505965999999717,[0.00320353],52.0,49,hard,control,shape,beta,,,37,19,V,R,
23,0,training,18,62,1.2501631000000089,['n'],1,right,['8'],4,1.8296797999998944,[-0.38886851],99.0,62,easy,control,shape,beta,,,37,19,V,R,
24,0,training,62,18,1.166009000000031,['c'],1,left,['9'],5,1.9568661000000702,[0.24482627],96.0,62,easy,control,shape,beta,,,37,19,V,R,
25,0,training,49,31,1.2834093000001303,['c'],1,left,['9'],5,0.7140782999999828,[-0.0510311],25.0,49,hard,control,shape,beta,,,37,19,V,R,
26,0,training,18,62,1.9661985000000186,['c'],0,right,['3'],3,1.8307088000001386,[-0.15596115],11.0,62,easy,control,shape,beta,,,37,19,V,R,
27,0,training,57,23,1.1169545000000198,['c'],1,left,['3'],3,2.391828499999974,[0.3640653],99.0,57,medium,control,shape,beta,,,37,19,V,R,
28,0,training,57,23,1.1001094000000649,['c'],1,left,['0'],6,0.6270908999999847,[0.05141043],76.0,57,medium,control,shape,beta,,,37,19,V,R,
29,0,training,62,18,1.250188900000012,['c'],1,left,['0'],6,0.47960220000004483,[0.13551795],97.0,62,easy,control,shape,beta,,,37,19,V,R,
30,0,training,23,57,1.0836091999999553,['n'],1,right,['0'],6,0.39254159999995863,[0.0181221],37.0,57,medium,control,shape,beta,,,37,19,V,R,
31,0,training,62,18,0.8664708999999675,['c'],1,left,['0'],6,0.4455456000000595,[0.13562716],97.0,62,easy,control,shape,beta,,,37,19,V,R,
32,0,training,23,57,1.0168068000000403,['c'],0,right,['8'],4,1.0505768000000444,[-0.08668825],18.0,57,medium,control,shape,beta,,,37,19,V,R,
33,0,training,57,23,1.0000883000000158,['c'],1,left,['9'],5,1.02355620000003,[0.19197244],97.0,57,medium,control,shape,beta,,,37,19,V,R,
34,0,training,57,23,0.8331818999999996,['c'],1,left,['9'],5,0.7165784999999687,[0.14788437],96.0,57,medium,control,shape,beta,,,37,19,V,R,
35,0,training,49,31,0.8664203999999245,['c'],1,left,['9'],5,0.7239965000001121,[0.02645228],64.0,49,hard,control,shape,beta,,,37,19,V,R,
0,1,training,62,18,0.8007299999999304,['c'],1,left,['8'],4,1.8829877999999098,[0.39406322],99.0,62,easy,control,shape,beta,,,37,19,V,R,
1,1,training,31,49,1.96681250000006,['n'],1,right,['2'],2,0.8889347000001635,[-0.18439358],97.0,49,hard,control,shape,beta,,,37,19,V,R,
2,1,training,31,49,0.9992907000000741,['c'],0,right,['8'],4,1.348326100000122,[-0.18674486],5.0,49,hard,control,shape,beta,,,37,19,V,R,
3,1,training,18,62,0.8992035999999644,['n'],1,right,['9'],5,0.8650761999999759,[-0.23051095],99.0,62,easy,control,shape,beta,,,37,19,V,R,
4,1,training,49,31,0.8175521000000572,['c'],1,left,['3'],3,1.5089020000000346,[0.15701124],91.0,49,hard,control,shape,beta,,,37,19,V,R,
5,1,training,62,18,1.034114000000045,['c'],1,left,['8'],4,1.0790580999998838,[0.25385064],99.0,62,easy,control,shape,beta,,,37,19,V,R,
6,1,training,57,23,1.350669299999936,['c'],1,left,['0'],6,0.4280444000000898,[0.20572195],100.0,57,medium,control,shape,beta,,,37,19,V,R,
7,1,training,57,23,0.9165889999999308,['c'],1,left,['9'],5,0.7816634999999224,[-0.10287519],11.0,57,medium,control,shape,beta,,,37,19,V,R,
8,1,training,23,57,1.000455200000033,['c'],0,right,['9'],5,0.5100291999999627,[0.00111162],51.0,57,medium,control,shape,beta,,,37,19,V,R,
9,1,training,23,57,1.7005962000000636,['n'],1,right,['3'],3,0.7652949000000717,[-0.18165633],98.0,57,medium,control,shape,beta,,,37,19,V,R,
10,1,training,31,49,2.3338834000001043,['c'],0,right,['3'],3,1.0970521000001554,[-0.05495793],28.0,49,hard,control,shape,beta,,,37,19,V,R,
11,1,training,18,62,1.182956699999977,['n'],1,right,['8'],4,1.5566469000000325,[-0.33987387],99.0,62,easy,control,shape,beta,,,37,19,V,R,
12,1,training,31,49,1.183776699999953,['n'],1,right,['0'],6,0.7026594999999816,[-0.03413725],68.0,49,hard,control,shape,beta,,,37,19,V,R,
13,1,training,23,57,2.1672197000000324,['n'],1,right,['9'],5,0.723594999999932,[-0.16611277],97.0,57,medium,control,shape,beta,,,37,19,V,R,
14,1,training,62,18,0.966278900000134,['c'],1,left,['9'],5,1.0949516000000585,[0.24293508],98.0,62,easy,control,shape,beta,,,37,19,V,R,
15,1,training,49,31,1.3172847999999249,['n'],0,left,['0'],6,0.9738404999998238,[0.08319522],18.0,49,hard,control,shape,beta,,,37,19,V,R,
16,1,training,31,49,2.099676000000045,['c'],0,right,['2'],2,0.5051179999998112,[0.00412726],53.0,49,hard,control,shape,beta,,,37,19,V,R,
