withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
0,0,training,36,44,2.7666034999997464,['n'],1,right,['1'],6,5.341363399999864,[-0.35427539],96.0,44,hard,plus,colour,beta,,,6,19,V,R,
1,0,training,33,47,3.0997840999998516,['c'],0,right,['3'],4,4.017573500000253,[-0.40650442],4.0,47,medium,plus,colour,beta,,,6,19,V,R,
2,0,training,53,27,3.100075299999844,['c'],1,left,['2'],5,0.5238851000003706,[0.21219668],100.0,53,easy,plus,colour,beta,,,6,19,V,R,
3,0,training,44,36,2.783151699999962,['c'],1,left,['1'],6,0.9109684999998535,[0.07593382],92.0,44,hard,plus,colour,beta,,,6,19,V,R,
4,0,training,53,27,1.3334267999998701,['c'],1,left,['2'],5,0.8926265000000058,[0.182368],99.0,53,easy,plus,colour,beta,,,6,19,V,R,
5,0,training,44,36,3.583522500000072,['n'],0,left,['9'],2,0.49738780000006955,[-0.03559328],91.0,44,hard,plus,colour,beta,,,6,19,V,R,
6,0,training,47,33,3.54954940000016,['n'],0,left,['2'],5,0.519260299999587,[-0.02085642],87.0,47,medium,plus,colour,beta,,,6,19,V,R,
7,0,training,44,36,5.899255799999992,['c'],1,left,['3'],4,0.382102400000349,[0.12932549],100.0,44,hard,plus,colour,beta,,,6,19,V,R,
8,0,training,27,53,5.999311900000066,['n'],1,right,['8'],3,1.318764099999953,[-0.21274787],99.0,53,easy,plus,colour,beta,,,6,19,V,R,
9,0,training,53,27,5.715462900000148,['c'],1,left,['8'],3,3.989305100000365,[0.74208954],100.0,53,easy,plus,colour,beta,,,6,19,V,R,
10,0,training,44,36,1.9832494000002043,['c'],1,left,['3'],4,3.9650308999998742,[0.51743435],99.0,44,hard,plus,colour,beta,,,6,19,V,R,
11,0,training,33,47,3.2668472000000293,['c'],0,right,['3'],4,3.6186499999998887,[-0.75493114],0.0,47,medium,plus,colour,beta,,,6,19,V,R,
12,0,training,47,33,1.7338191999997434,['n'],0,left,['2'],5,0.051533500000005006,[-0.06417997],100.0,47,medium,plus,colour,beta,,,6,19,V,R,
13,0,training,36,44,2.000147299999753,['c'],0,right,['2'],5,1.0971948999999768,[0.12041586],95.0,44,hard,plus,colour,beta,,,6,19,V,R,
14,0,training,44,36,1.8506623000002946,['n'],0,left,['3'],4,0.0903654000003371,[-0.10080624],100.0,44,hard,plus,colour,beta,,,6,19,V,R,
15,0,training,36,44,2.2000096000001577,['c'],0,right,['3'],4,0.646534999999858,[-0.10259513],26.0,44,hard,plus,colour,beta,,,6,19,V,R,
16,0,training,27,53,1.4344778000004226,['n'],1,right,['1'],6,0.12231370000017705,[-0.1558288],100.0,53,easy,plus,colour,beta,,,6,19,V,R,
17,0,training,53,27,2.400498300000436,['c'],1,left,['3'],4,0.013104199999816046,[0.06127219],100.0,53,easy,plus,colour,beta,,,6,19,V,R,
18,0,training,47,33,1.1841417999999067,['n'],0,left,['3'],4,0.1644947999998294,[-0.04857475],99.0,47,medium,plus,colour,beta,,,6,19,V,R,
19,0,training,36,44,1.233352400000058,['n'],1,right,['3'],4,1.0599999000000935,[0.0507838],52.0,44,hard,plus,colour,beta,,,6,19,V,R,
20,0,training,27,53,1.7332485000001725,['n'],1,right,['3'],4,0.5558720999997604,[-0.16939819],100.0,53,easy,plus,colour,beta,,,6,19,V,R,
21,0,training,27,53,1.7169127000001936,['n'],1,right,['3'],4,0.024170299999696,[-0.07171369],100.0,53,easy,plus,colour,beta,,,6,19,V,R,
22,0,training,33,47,1.2667505999997957,['n'],1,right,['3'],4,0.6040288999997756,[-0.2299887],100.0,47,medium,plus,colour,beta,,,6,19,V,R,
23,0,training,53,27,1.4666934000001675,['n'],0,left,['3'],4,0.49622869999984687,[0.08019865],35.0,53,easy,plus,colour,beta,,,6,19,V,R,
24,0,training,33,47,0.9339734000000135,['n'],1,right,['3'],4,1.1025093000002926,[-0.11918573],95.0,47,medium,plus,colour,beta,,,6,19,V,R,
25,0,training,33,47,0.8167137000000366,['n'],1,right,['3'],4,0.009186699999645498,[-0.05915318],100.0,47,medium,plus,colour,beta,,,6,19,V,R,
26,0,training,47,33,1.0497393999999076,['n'],0,left,['2'],5,0.27821970000013607,[-0.00032748],87.0,47,medium,plus,colour,beta,,,6,19,V,R,
27,0,training,27,53,0.9833341999997174,['n'],1,right,['2'],5,0.2668652999996084,[-0.14799532],100.0,53,easy,plus,colour,beta,,,6,19,V,R,
28,0,training,53,27,2.082832000000053,['c'],1,left,['3'],4,0.16464509999968868,[0.07200146],100.0,53,easy,plus,colour,beta,,,6,19,V,R,
29,0,training,36,44,1.3001957000001312,['n'],1,right,['3'],4,0.545639299999948,[-0.10754519],98.0,44,hard,plus,colour,beta,,,6,19,V,R,
30,0,training,33,47,1.3002062999998998,['n'],1,right,['2'],5,0.5275029999997969,[-0.07043028],96.0,47,medium,plus,colour,beta,,,6,19,V,R,
31,0,training,44,36,1.816330900000139,['c'],1,left,['3'],4,0.07291979999990872,[0.04124345],100.0,44,hard,plus,colour,beta,,,6,19,V,R,
32,0,training,27,53,1.1334802999999738,['n'],1,right,['3'],4,0.07993930000020555,[-0.09612764],100.0,53,easy,plus,colour,beta,,,6,19,V,R,
33,0,training,47,33,1.2495763999995688,['c'],1,left,['3'],4,0.14634750000004715,[0.01977821],97.0,47,medium,plus,colour,beta,,,6,19,V,R,
34,0,training,36,44,1.2839358000001084,['n'],1,right,['3'],4,0.48059980000016367,[-0.10382552],98.0,44,hard,plus,colour,beta,,,6,19,V,R,
35,0,training,47,33,1.4170427999997628,['c'],1,left,['3'],4,0.41247610000027635,[-0.04185963],59.0,47,medium,plus,colour,beta,,,6,19,V,R,
0,1,training,53,27,2.0169482999999673,['c'],1,left,['3'],4,0.3925787000002856,[0.09762296],99.0,53,easy,plus,colour,beta,,,6,19,V,R,
1,1,training,36,44,2.26708890000009,['c'],0,right,['9'],2,1.4297844999996414,[0.08269008],89.0,44,hard,plus,colour,beta,,,6,19,V,R,
2,1,training,33,47,2.0161960000000363,['c'],0,right,['9'],2,0.6268739000001915,[0.09495623],97.0,47,medium,plus,colour,beta,,,6,19,V,R,
3,1,training,27,53,1.0830356999999822,['n'],1,right,['3'],4,0.43813130000035017,[-0.04714966],94.0,53,easy,plus,colour,beta,,,6,19,V,R,
4,1,training,33,47,1.0167956000000231,['n'],1,right,['3'],4,0.40295560000004116,[-0.10258442],99.0,47,medium,plus,colour,beta,,,6,19,V,R,
5,1,training,47,33,2.1162766000002193,['c'],1,left,['8'],3,1.5412671000003684,[0.31162245],100.0,47,medium,plus,colour,beta,,,6,19,V,R,
6,1,training,47,33,1.5162098999999216,['c'],1,left,['9'],2,0.3388208000001214,[0.11315274],99.0,47,medium,plus,colour,beta,,,6,19,V,R,
7,1,training,27,53,1.1501444999998967,['n'],1,right,['2'],5,0.23805730000003678,[0.02544194],75.0,53,easy,plus,colour,beta,,,6,19,V,R,
8,1,training,47,33,1.4324059000000489,['c'],1,left,['3'],4,0.40264520000027915,[0.14479688],100.0,47,medium,plus,colour,beta,,,6,19,V,R,
9,1,training,47,33,1.3334055999998782,['n'],0,left,['3'],4,0.35621000000037384,[-0.06565058],97.0,47,medium,plus,colour,beta,,,6,19,V,R,
10,1,training,36,44,2.066854499999863,['n'],1,right,['3'],4,0.5865871999999399,[-0.17164036],100.0,44,hard,plus,colour,beta,,,6,19,V,R,
11,1,training,27,53,1.1502964999999676,['n'],1,right,['2'],5,0.6844252999999298,[-0.0485173],91.0,53,easy,plus,colour,beta,,,6,19,V,R,
12,1,training,33,47,1.299814200000128,['n'],1,right,['2'],5,0.30805869999994684,[-0.11870905],100.0,47,medium,plus,colour,beta,,,6,19,V,R,
13,1,training,33,47,0.9996070999995936,['n'],1,right,['2'],5,0.006926099999873259,[-0.05534637],100.0,47,medium,plus,colour,beta,,,6,19,V,R,
14,1,training,53,27,1.18355530000008,['c'],1,left,['2'],5,0.3986061000000518,[0.08211408],98.0,53,easy,plus,colour,beta,,,6,19,V,R,
15,1,training,47,33,1.2164072999999007,['c'],1,left,['2'],5,0.03756040000007488,[0.06249105],100.0,47,medium,plus,colour,beta,,,6,19,V,R,
16,1,training,53,27,1.017075499999919,['c'],1,left,['2'],5,0.05110610000019733,[0.0392701],100.0,53,easy,plus,colour,beta,,,6,19,V,R,
17,1,training,33,47,1.2168759000001046,['n'],1,right,['3'],4,0.24820850000014616,[-0.10790424],100.0,47,medium,plus,colour,beta,,,6,19,V,R,
18,1,training,36,44,1.3998452000000725,['c'],0,right,['3'],4,0.190257599999768,[0.01501312],95.0,44,hard,plus,colour,beta,,,6,19,V,R,
19,1,training,44,36,1.0334883999998965,['c'],1,left,['2'],5,0.020183600000109436,[0.04573703],100.0,44,hard,plus,colour,beta,,,6,19,V,R,
20,1,training,27,53,1.016496300000199,['n'],1,right,['2'],5,0.002844699999968725,[-0.04715622],100.0,53,easy,plus,colour,beta,,,6,19,V,R,
21,1,training,36,44,1.2174598999999944,['n'],1,right,['1'],6,0.8093329999996968,[0.0141702],70.0,44,hard,plus,colour,beta,,,6,19,V,R,
22,1,training,36,44,1.4163379000001441,['n'],1,right,['9'],2,1.3357058000001416,[-0.22465283],99.0,44,hard,plus,colour,beta,,,6,19,V,R,
23,1,training,47,33,1.1834812000001875,['c'],1,left,['2'],5,0.4103381999998419,[-0.00398448],81.0,47,medium,plus,colour,beta,,,6,19,V,R,
24,1,training,44,36,1.133393299999625,['n'],0,left,['3'],4,0.051949600000170904,[-0.03991393],100.0,44,hard,plus,colour,beta,,,6,19,V,R,
25,1,training,27,53,0.7670210999999654,['n'],1,right,['3'],4,0.5066863999995803,[-0.24632352],100.0,53,easy,plus,colour,beta,,,6,19,V,R,
26,1,training,36,44,1.6670881000000008,['c'],0,right,['9'],2,0.2672333000000435,[0.06320898],98.0,44,hard,plus,colour,beta,,,6,19,V,R,
27,1,training,44,36,2.1002355000000534,['n'],0,left,['8'],3,0.356109600000309,[-0.11807133],99.0,44,hard,plus,colour,beta,,,6,19,V,R,
28,1,training,44,36,1.8833299999996598,['n'],0,left,['8'],3,0.6738529999997809,[-0.02654303],86.0,44,hard,plus,colour,beta,,,6,19,V,R,
29,1,training,27,53,1.1341819999997824,['n'],1,right,['1'],6,0.09699210000007952,[-0.0863268],100.0,53,easy,plus,colour,beta,,,6,19,V,R,
30,1,training,44,36,1.6005036999999902,['c'],1,left,['3'],4,0.16511579999996684,[0.027828],98.0,44,hard,plus,colour,beta,,,6,19,V,R,
31,1,training,53,27,1.2497183999998924,['c'],1,left,['3'],4,0.7397648000001027,[0.20454234],100.0,53,easy,plus,colour,beta,,,6,19,V,R,
32,1,training,33,47,1.184304500000053,['n'],1,right,['2'],5,0.14243500000020504,[-0.00532969],95.0,47,medium,plus,colour,beta,,,6,19,V,R,
33,1,training,44,36,2.15028859999984,['c'],1,left,['3'],4,0.37772619999987,[0.10211917],99.0,44,hard,plus,colour,beta,,,6,19,V,R,
34,1,training,53,27,1.2671374999999898,['c'],1,left,['1'],6,0.799325399999816,[0.04876662],89.0,53,easy,plus,colour,beta,,,6,19,V,R,
35,1,training,53,27,2.183453600000121,['c'],1,left,['3'],4,0.015420900000208349,[0.05831688],100.0,53,easy,plus,colour,beta,,,6,19,V,R,
0,2,training,53,27,1.5334287000000586,['c'],1,left,['1'],6,0.05383350000010978,[0.08154201],100.0,53,easy,plus,colour,beta,,,6,19,V,R,
1,2,training,53,27,1.0501585999995768,['c'],1,left,['3'],4,0.11295939999990878,[0.10606424],100.0,53,easy,plus,colour,beta,,,6,19,V,R,
2,2,training,27,53,1.1498771999999917,['n'],1,right,['2'],5,0.8058304999999564,[-0.24447341],100.0,53,easy,plus,colour,beta,,,6,19,V,R,
