withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
0,0,training,23,57,6.049853900000016,['c'],0,right,['2'],5,1.5881177999999636,[-0.27183406],2.0,57,medium,control,letter,beta,,,38,18,V,R,
1,0,training,57,23,4.333699300000035,['n'],0,left,['2'],5,0.7173871999998482,[0.02677625],36.0,57,medium,control,letter,beta,,,38,18,V,R,
2,0,training,57,23,3.9337364999998954,['c'],1,left,['2'],5,0.571295500000133,[-0.02146004],38.0,57,medium,control,letter,beta,,,38,18,V,R,
3,0,training,64,16,1.4502284999998665,['c'],1,left,['1'],6,1.185583700000052,[0.37980813],100.0,64,easy,control,letter,beta,,,38,18,V,R,
4,0,training,31,49,1.016403599999876,['n'],1,right,['2'],5,0.6082555000000411,[-0.11073284],93.0,49,hard,control,letter,beta,,,38,18,V,R,
5,0,training,57,23,1.3495737999999164,['n'],0,left,['2'],5,0.2810973999999078,[0.08365663],6.0,57,medium,control,letter,beta,,,38,18,V,R,
6,0,training,16,64,0.9835582999999133,['n'],1,right,['2'],5,0.41428579999978865,[-0.21077606],100.0,64,easy,control,letter,beta,,,38,18,V,R,
7,0,training,64,16,1.1331644000001688,['c'],1,left,['1'],6,0.5199181000000408,[0.15393496],98.0,64,easy,control,letter,beta,,,38,18,V,R,
8,0,training,57,23,1.0505605999999261,['n'],0,left,['1'],6,0.2559287999999924,[-0.02214645],69.0,57,medium,control,letter,beta,,,38,18,V,R,
9,0,training,49,31,1.1504322999999204,['c'],1,left,['1'],6,0.1270924999998897,[0.1004363],99.0,49,hard,control,letter,beta,,,38,18,V,R,
10,0,training,16,64,0.6830788999998276,['n'],1,right,['1'],6,0.006119899999930567,[-0.04463754],100.0,64,easy,control,letter,beta,,,38,18,V,R,
11,0,training,31,49,0.5664213000000018,['c'],0,right,['1'],6,0.05435510000006616,[0.03666826],94.0,49,hard,control,letter,beta,,,38,18,V,R,
12,0,training,64,16,0.91645369999992,['c'],1,left,['1'],6,0.23065309999992678,[0.09486754],97.0,64,easy,control,letter,beta,,,38,18,V,R,
13,0,training,23,57,0.8335437999999158,['n'],1,right,['1'],6,0.05150590000016564,[-0.03494906],94.0,57,medium,control,letter,beta,,,38,18,V,R,
14,0,training,64,16,0.8499956999999085,['n'],0,left,['1'],6,1.5432036999998218,[0.38459948],0.0,64,easy,control,letter,beta,,,38,18,V,R,
15,0,training,57,23,0.8501926999999796,['c'],1,left,['1'],6,0.12618979999979274,[0.05643007],95.0,57,medium,control,letter,beta,,,38,18,V,R,
16,0,training,64,16,0.5997494999999162,['c'],1,left,['1'],6,0.05564639999988685,[0.03648055],94.0,64,easy,control,letter,beta,,,38,18,V,R,
17,0,training,49,31,0.9993919000000915,['c'],1,left,['0'],1,1.2526256999999532,[0.13009962],89.0,49,hard,control,letter,beta,,,38,18,V,R,
18,0,training,49,31,1.2177265000000261,['n'],0,left,['1'],6,0.7607504999998582,[0.05010321],26.0,49,hard,control,letter,beta,,,38,18,V,R,
19,0,training,16,64,1.301150000000007,['c'],0,right,['1'],6,0.4299793000000136,[-0.0508064],20.0,64,easy,control,letter,beta,,,38,18,V,R,
20,0,training,57,23,1.6332526999999573,['c'],1,left,['0'],1,1.0428108999999495,[0.18334976],96.0,57,medium,control,letter,beta,,,38,18,V,R,
21,0,training,31,49,2.1492522999999437,['n'],1,right,['1'],6,0.8591166000001067,[0.01249527],44.0,49,hard,control,letter,beta,,,38,18,V,R,
22,0,training,49,31,0.800109300000031,['c'],1,left,['1'],6,0.04826709999997547,[0.07541991],100.0,49,hard,control,letter,beta,,,38,18,V,R,
23,0,training,16,64,0.7827947000000677,['n'],1,right,['1'],6,0.7100763999999344,[-0.29418716],100.0,64,easy,control,letter,beta,,,38,18,V,R,
24,0,training,49,31,0.7829614999998284,['c'],1,left,['1'],6,0.06544030000009116,[0.04007133],94.0,49,hard,control,letter,beta,,,38,18,V,R,
25,0,training,49,31,2.216515000000072,['c'],1,left,['1'],6,0.06245530000001054,[0.07785604],100.0,49,hard,control,letter,beta,,,38,18,V,R,
26,0,training,23,57,0.7328024000000823,['c'],0,right,['1'],6,0.16571999999996478,[0.04054577],86.0,57,medium,control,letter,beta,,,38,18,V,R,
27,0,training,16,64,0.8499628000001849,['n'],1,right,['1'],6,0.0047429000001102395,[-0.05079214],100.0,64,easy,control,letter,beta,,,38,18,V,R,
28,0,training,23,57,0.7668922000000293,['n'],1,right,['1'],6,0.7015133000002152,[-0.18595568],98.0,57,medium,control,letter,beta,,,38,18,V,R,
29,0,training,23,57,0.5339985000000524,['c'],0,right,['1'],6,0.09897570000021005,[0.04365625],92.0,57,medium,control,letter,beta,,,38,18,V,R,
30,0,training,31,49,0.7498072000000775,['n'],1,right,['2'],5,0.6167296999999508,[-0.15614878],97.0,49,hard,control,letter,beta,,,38,18,V,R,
31,0,training,23,57,0.8169901000001119,['n'],1,right,"['2', '1']",5,0.10338250000017979,[-0.08504713],99.0,57,medium,control,letter,beta,,,38,18,V,R,
32,0,training,64,16,0.7503998999998203,['c'],1,left,['1'],6,0.6523485000000164,[0.10996044],92.0,64,easy,control,letter,beta,,,38,18,V,R,
33,0,training,16,64,0.9168130999998994,['n'],1,right,['1'],6,0.5168060999999398,[-0.12944509],96.0,64,easy,control,letter,beta,,,38,18,V,R,
34,0,training,31,49,0.7504212999999709,['c'],0,right,['1'],6,0.10510129999988749,[0.09463394],99.0,49,hard,control,letter,beta,,,38,18,V,R,
35,0,training,31,49,0.8167041000001518,['n'],1,right,['1'],6,0.603477299999895,[-0.25379487],100.0,49,hard,control,letter,beta,,,38,18,V,R,
0,1,training,23,57,1.2837356,['n'],1,right,['1'],6,0.40707930000007764,[-0.23422028],100.0,57,medium,control,letter,beta,,,38,18,V,R,
1,1,training,16,64,0.6830497000000832,['n'],1,right,['1'],6,0.034511700000166456,[-0.05868322],100.0,64,easy,control,letter,beta,,,38,18,V,R,
2,1,training,64,16,1.616656199999852,['c'],1,left,['1'],6,0.5203642999999829,[0.18337878],99.0,64,easy,control,letter,beta,,,38,18,V,R,
3,1,training,16,64,0.6166559000000689,['n'],1,right,['1'],6,0.03394649999995636,[-0.06140188],100.0,64,easy,control,letter,beta,,,38,18,V,R,
4,1,training,16,64,0.8003201000001354,['n'],1,right,['1'],6,0.02393630000005942,[-0.07924985],100.0,64,easy,control,letter,beta,,,38,18,V,R,
5,1,training,49,31,1.016297399999985,['c'],1,left,['1'],6,0.005139500000041153,[0.03270439],100.0,49,hard,control,letter,beta,,,38,18,V,R,
6,1,training,23,57,1.0668139000001702,['n'],1,right,['1'],6,0.03319409999994605,[-0.03328378],96.0,57,medium,control,letter,beta,,,38,18,V,R,
7,1,training,57,23,0.7663493000000017,['c'],1,left,['1'],6,0.07292919999986225,[0.02380248],83.0,57,medium,control,letter,beta,,,38,18,V,R,
8,1,training,57,23,0.9490215999999236,['n'],0,left,['1'],6,0.391172799999822,[0.07514949],10.0,57,medium,control,letter,beta,,,38,18,V,R,
9,1,training,31,49,0.566638600000033,['c'],0,right,['1'],6,0.08844630000021425,[0.05102401],96.0,49,hard,control,letter,beta,,,38,18,V,R,
10,1,training,31,49,0.7833558999998331,['c'],0,right,['1'],6,0.23629729999993287,[0.00474769],54.0,49,hard,control,letter,beta,,,38,18,V,R,
11,1,training,57,23,0.5841072000000622,['c'],1,left,['1'],6,0.09857719999990877,[0.02277133],79.0,57,medium,control,letter,beta,,,38,18,V,R,
12,1,training,64,16,1.0170119000001705,['c'],1,left,['1'],6,0.07681249999995998,[0.04228178],94.0,64,easy,control,letter,beta,,,38,18,V,R,
13,1,training,23,57,0.683372099999815,['n'],1,right,['1'],6,0.10195900000007896,[-0.05949337],97.0,57,medium,control,letter,beta,,,38,18,V,R,
14,1,training,23,57,0.8012328999998317,['n'],1,right,['1'],6,0.18529699999999139,[-0.14413717],100.0,57,medium,control,letter,beta,,,38,18,V,R,
15,1,training,31,49,0.6168843000000379,['n'],1,right,['0'],1,0.8808432000000721,[-0.30655003],100.0,49,hard,control,letter,beta,,,38,18,V,R,
16,1,training,49,31,1.1174398000000565,['c'],1,left,['1'],6,0.04054120000000694,[0.02516377],90.0,49,hard,control,letter,beta,,,38,18,V,R,
17,1,training,23,57,1.032809000000043,['n'],1,right,['1'],6,0.548552399999835,[-0.09884865],92.0,57,medium,control,letter,beta,,,38,18,V,R,
18,1,training,49,31,0.8668398000002071,['n'],0,left,['1'],6,0.004220799999984592,[-0.0592048],100.0,49,hard,control,letter,beta,,,38,18,V,R,
19,1,training,57,23,0.5497392999998283,['c'],1,left,['1'],6,0.08534830000007787,[0.05689162],97.0,57,medium,control,letter,beta,,,38,18,V,R,
20,1,training,31,49,0.899641900000006,['n'],1,right,['1'],6,0.11675100000002203,[-0.0669057],97.0,49,hard,control,letter,beta,,,38,18,V,R,
21,1,training,16,64,0.7834698000001481,['n'],1,right,['1'],6,0.024627499999951397,[-0.05342233],100.0,64,easy,control,letter,beta,,,38,18,V,R,
22,1,training,49,31,0.599443600000086,['c'],1,left,['1'],6,0.023148900000023787,[0.03978575],99.0,49,hard,control,letter,beta,,,38,18,V,R,
23,1,training,31,49,0.949478499999941,['n'],1,right,['1'],6,0.03894270000000688,[-0.02997805],94.0,49,hard,control,letter,beta,,,38,18,V,R,
