withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
0,0,training,23,57,1.3830066000000443,['c'],0,right,['3'],4,2.1260103999998137,[-0.00883231],64.0,57,medium,plus,shape,beta,,,16,19,V,R,
1,0,training,31,49,1.7177699999999732,['n'],1,right,['8'],3,1.5954039000000648,[0.10724791],32.0,49,hard,plus,shape,beta,,,16,19,V,R,
2,0,training,18,62,3.766024199999947,['c'],0,right,['3'],4,1.468093700000054,[-0.02546821],61.0,62,easy,plus,shape,beta,,,16,19,V,R,
3,0,training,49,31,1.8994118000000526,['c'],1,left,['2'],5,0.4612036999999418,[0.01794492],88.0,49,hard,plus,shape,beta,,,16,19,V,R,
4,0,training,31,49,3.1831061999998838,['c'],0,right,['1'],6,0.29106309999997393,[0.00976373],90.0,49,hard,plus,shape,beta,,,16,19,V,R,
5,0,training,23,57,1.1500555999998596,['n'],1,right,['9'],2,1.1042965999999979,[-0.23094086],99.0,57,medium,plus,shape,beta,,,16,19,V,R,
6,0,training,57,23,1.4340315999997983,['c'],1,left,['2'],5,0.9299447000000782,[0.11811948],96.0,57,medium,plus,shape,beta,,,16,19,V,R,
7,0,training,57,23,1.5330710999999155,['n'],0,left,['0'],1,0.7754737999998724,[0.00175373],75.0,57,medium,plus,shape,beta,,,16,19,V,R,
8,0,training,31,49,1.9833459000001312,['c'],0,right,['3'],4,0.6885403999999653,[0.032117],87.0,49,hard,plus,shape,beta,,,16,19,V,R,
9,0,training,62,18,1.2167274999999336,['c'],1,left,['2'],5,0.5558645000000979,[0.14596134],99.0,62,easy,plus,shape,beta,,,16,19,V,R,
10,0,training,57,23,1.0673219000000245,['c'],1,left,['1'],6,0.4339021999999204,[0.12939289],99.0,57,medium,plus,shape,beta,,,16,19,V,R,
11,0,training,31,49,1.5002767000000858,['c'],0,right,['3'],4,0.41230960000007144,[0.02245655],90.0,49,hard,plus,shape,beta,,,16,19,V,R,
