withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
0,0,training,57,23,1.9346482999999353,['c'],1,left,['3'],4,3.0485777999999755,[0.45515693],99.0,57,medium,plus,shape,beta,,,34,18,M,R,
1,0,training,23,57,4.950027000000091,['n'],1,right,['3'],4,4.928139399999964,[-0.64559934],100.0,57,medium,plus,shape,beta,,,34,18,M,R,
2,0,training,23,57,3.599797899999885,['c'],0,right,['3'],4,1.3773399000001518,[-0.18528409],12.0,57,medium,plus,shape,beta,,,34,18,M,R,
3,0,training,49,31,2.533624900000177,['n'],0,left,['9'],2,4.315243600000031,[0.34484579],8.0,49,hard,plus,shape,beta,,,34,18,M,R,
4,0,training,23,57,5.316187500000069,['c'],0,right,['3'],4,1.441067200000134,[0.12747944],94.0,57,medium,plus,shape,beta,,,34,18,M,R,
5,0,training,31,49,2.0509203000001435,['n'],1,right,['3'],4,1.1649664999999914,[-0.14928646],97.0,49,hard,plus,shape,beta,,,34,18,M,R,
6,0,training,49,31,4.849866999999904,['c'],1,left,['2'],5,1.7642413999999462,[0.23584309],98.0,49,hard,plus,shape,beta,,,34,18,M,R,
7,0,training,57,23,1.4835617999999613,['c'],1,left,['1'],6,0.8414890999999898,[0.11006465],96.0,57,medium,plus,shape,beta,,,34,18,M,R,
8,0,training,57,23,1.25002070000005,['c'],1,left,['2'],5,0.6681925999998839,[0.05710395],92.0,57,medium,plus,shape,beta,,,34,18,M,R,
9,0,training,57,23,1.265933700000005,['n'],0,left,['2'],5,1.381714299999885,[0.12291851],26.0,57,medium,plus,shape,beta,,,34,18,M,R,
10,0,training,62,18,1.834505799999988,['c'],1,left,['2'],5,0.8763996999998653,[0.21491258],99.0,62,easy,plus,shape,beta,,,34,18,M,R,
11,0,training,62,18,1.0503965000000335,['c'],1,left,['3'],4,0.6467420999999831,[0.32250741],100.0,62,easy,plus,shape,beta,,,34,18,M,R,
12,0,training,49,31,1.1997817999999825,['n'],0,left,['9'],2,1.028548199999932,[0.13556398],19.0,49,hard,plus,shape,beta,,,34,18,M,R,
13,0,training,62,18,0.8338172000001123,['c'],1,left,['2'],5,0.6896105000000716,[0.19615726],100.0,62,easy,plus,shape,beta,,,34,18,M,R,
14,0,training,23,57,1.9670329999999012,['n'],1,right,['2'],5,1.3586500000001251,[-0.06368783],86.0,57,medium,plus,shape,beta,,,34,18,M,R,
15,0,training,23,57,1.6170633000001544,['n'],1,right,['9'],2,0.7193409999999858,[-0.06404828],93.0,57,medium,plus,shape,beta,,,34,18,M,R,
16,0,training,57,23,0.9169871999999941,['c'],1,left,['2'],5,0.5167155999999977,[0.12771226],99.0,57,medium,plus,shape,beta,,,34,18,M,R,
17,0,training,18,62,1.6662587999999232,['n'],1,right,['9'],2,0.5335857000000033,[-0.06449232],95.0,62,easy,plus,shape,beta,,,34,18,M,R,
18,0,training,49,31,2.815911500000084,['c'],1,left,['3'],4,0.9983753000001343,[0.18591702],99.0,49,hard,plus,shape,beta,,,34,18,M,R,
19,0,training,49,31,1.2337845000001835,['c'],1,left,['3'],4,0.7081261999999242,[0.23108173],100.0,49,hard,plus,shape,beta,,,34,18,M,R,
20,0,training,23,57,1.033037400000012,['n'],1,right,['9'],2,0.6619296999999733,[-0.1261729],98.0,57,medium,plus,shape,beta,,,34,18,M,R,
21,0,training,31,49,0.9010576000000583,['c'],0,right,['2'],5,0.5269188999998278,[-0.05219807],52.0,49,hard,plus,shape,beta,,,34,18,M,R,
22,0,training,31,49,1.5337732999998934,['n'],1,right,['9'],2,0.6439399999999296,[-0.06333638],94.0,49,hard,plus,shape,beta,,,34,18,M,R,
23,0,training,18,62,0.8674839000000247,['c'],0,right,['2'],5,0.6231067999999595,[-0.05147192],52.0,62,easy,plus,shape,beta,,,34,18,M,R,
24,0,training,31,49,1.168182999999999,['n'],1,right,['9'],2,0.8306953000001158,[0.14348077],15.0,49,hard,plus,shape,beta,,,34,18,M,R,
25,0,training,62,18,0.8836725000001024,['c'],1,left,['2'],5,1.0256577999998626,[0.42707938],100.0,62,easy,plus,shape,beta,,,34,18,M,R,
26,0,training,62,18,1.332738500000005,['c'],1,left,['2'],5,0.34667510000008406,[0.1951372],100.0,62,easy,plus,shape,beta,,,34,18,M,R,
27,0,training,31,49,0.8007718999999724,['n'],1,right,['2'],5,0.9323907999998937,[-0.1387136],97.0,49,hard,plus,shape,beta,,,34,18,M,R,
28,0,training,18,62,1.216704899999968,['n'],1,right,['1'],6,0.5013661999998931,[-0.1772942],100.0,62,easy,plus,shape,beta,,,34,18,M,R,
29,0,training,62,18,0.933605800000123,['c'],1,left,['1'],6,0.3555834000001141,[0.2290904],100.0,62,easy,plus,shape,beta,,,34,18,M,R,
30,0,training,18,62,1.0341880999999375,['n'],1,right,['1'],6,0.6268442999999024,[-0.25357821],100.0,62,easy,plus,shape,beta,,,34,18,M,R,
