withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
0,0,training,49,31,3.833099700000048,['c'],1,left,['9'],2,3.5580661999999847,[0.19412302],79.0,49,hard,minus,shape,beta,,,22,18,V,R,
1,0,training,18,62,4.232831600000054,['n'],1,right,['8'],3,2.7258620000000064,[-0.4469458],99.0,62,easy,minus,shape,beta,,,22,18,V,R,
2,0,training,62,18,2.116572700000006,['c'],1,left,['8'],3,1.9950375999999324,[0.30820784],96.0,62,easy,minus,shape,beta,,,22,18,V,R,
3,0,training,31,49,2.3334985000001325,['n'],1,right,['9'],2,1.8451865000001817,[-0.08617857],60.0,49,hard,minus,shape,beta,,,22,18,V,R,
4,0,training,62,18,2.015695199999982,['c'],1,left,['2'],5,2.065689499999962,[0.64839347],100.0,62,easy,minus,shape,beta,,,22,18,V,R,
5,0,training,31,49,2.4494437999999263,['n'],1,right,['8'],3,2.004912099999956,[-0.2176645],89.0,49,hard,minus,shape,beta,,,22,18,V,R,
6,0,training,18,62,2.4833982000000105,['c'],0,right,['2'],5,1.17548429999988,[-0.21944587],1.0,62,easy,minus,shape,beta,,,22,18,V,R,
7,0,training,57,23,1.4830392000001211,['n'],0,left,['8'],3,1.1888452999999117,[0.17482657],2.0,57,medium,minus,shape,beta,,,22,18,V,R,
8,0,training,23,57,3.7164490000000114,['c'],0,right,['3'],4,7.544350699999995,[-0.69458556],1.0,57,medium,minus,shape,beta,,,22,18,V,R,
9,0,training,23,57,2.766092100000151,['n'],1,right,['9'],2,1.634929800000009,[-0.12078868],71.0,57,medium,minus,shape,beta,,,22,18,V,R,
10,0,training,31,49,1.300586199999998,['c'],0,right,['9'],2,1.5729612999998608,[-0.22696054],2.0,49,hard,minus,shape,beta,,,22,18,V,R,
11,0,training,49,31,1.5830811999999241,['c'],1,left,['3'],4,0.9102926999998999,[0.11804851],76.0,49,hard,minus,shape,beta,,,22,18,V,R,
12,0,training,18,62,1.0832692999999836,['c'],0,right,['2'],5,0.7575769000000037,[-0.18067166],1.0,62,easy,minus,shape,beta,,,22,18,V,R,
13,0,training,23,57,1.2332036999998763,['c'],0,right,['2'],5,0.33341959999984283,[-0.02194617],8.0,57,medium,minus,shape,beta,,,22,18,V,R,
14,0,training,62,18,0.8668477000001076,['c'],1,left,['1'],6,1.0453379999999015,[0.33622517],99.0,62,easy,minus,shape,beta,,,22,18,V,R,
15,0,training,18,62,1.0494433999999728,['n'],1,right,['9'],2,0.408978100000013,[-0.04292603],41.0,62,easy,minus,shape,beta,,,22,18,V,R,
16,0,training,49,31,0.9497665999999754,['c'],1,left,['2'],5,0.4420979999999872,[0.0279115],32.0,49,hard,minus,shape,beta,,,22,18,V,R,
17,0,training,62,18,0.8661141000000043,['c'],1,left,['2'],5,0.6369678999999451,[0.01926948],31.0,62,easy,minus,shape,beta,,,22,18,V,R,
18,0,training,62,18,1.1000188999998954,['c'],1,left,['1'],6,0.4785088999999516,[0.10892946],80.0,62,easy,minus,shape,beta,,,22,18,V,R,
19,0,training,23,57,1.5668488999999681,['n'],1,right,['9'],2,0.7247393999998621,[-0.21880909],97.0,57,medium,minus,shape,beta,,,22,18,V,R,
20,0,training,23,57,0.9332969999998113,['n'],1,right,['8'],3,0.8736796999999115,[-0.11731171],77.0,57,medium,minus,shape,beta,,,22,18,V,R,
21,0,training,57,23,0.9840082000000621,['c'],1,left,['2'],5,0.710918399999855,[0.16464923],91.0,57,medium,minus,shape,beta,,,22,18,V,R,
22,0,training,57,23,1.0161920000000464,['c'],1,left,['1'],6,0.537416900000153,[0.15051771],91.0,57,medium,minus,shape,beta,,,22,18,V,R,
23,0,training,31,49,0.9990946999998869,['n'],1,right,['9'],2,0.5314322000001539,[-0.10397884],77.0,49,hard,minus,shape,beta,,,22,18,V,R,
24,0,training,57,23,0.8505751000000146,['c'],1,left,['2'],5,0.4832286999999269,[0.11783194],83.0,57,medium,minus,shape,beta,,,22,18,V,R,
25,0,training,18,62,0.9331836999999723,['c'],0,right,['2'],5,0.33856730000002244,[-0.00806599],12.0,62,easy,minus,shape,beta,,,22,18,V,R,
26,0,training,18,62,1.3503453999999238,['n'],1,right,['2'],5,1.1905565000001843,[-0.32640757],99.0,62,easy,minus,shape,beta,,,22,18,V,R,
27,0,training,62,18,1.0166246000001138,['c'],1,left,['1'],6,0.7255557999999382,[0.21043517],96.0,62,easy,minus,shape,beta,,,22,18,V,R,
28,0,training,49,31,0.8333039999999983,['c'],1,left,['2'],5,0.3664248000000043,[0.1731132],97.0,49,hard,minus,shape,beta,,,22,18,V,R,
29,0,training,49,31,0.8833832000000257,['c'],1,left,['1'],6,0.5643050999999559,[0.18780003],96.0,49,hard,minus,shape,beta,,,22,18,V,R,
30,0,training,23,57,0.633583900000076,['n'],1,right,['3'],4,1.244090099999994,[-0.166291],86.0,57,medium,minus,shape,beta,,,22,18,V,R,
31,0,training,57,23,0.9502158000000236,['c'],1,left,['2'],5,0.3641159000001153,[0.07129369],62.0,57,medium,minus,shape,beta,,,22,18,V,R,
32,0,training,49,31,0.9171827999998641,['c'],1,left,['3'],4,0.28854679999994914,[0.01302412],19.0,49,hard,minus,shape,beta,,,22,18,V,R,
33,0,training,31,49,0.8500191000000541,['c'],0,right,['3'],4,0.3306370999998762,[0.02879909],30.0,49,hard,minus,shape,beta,,,22,18,V,R,
