withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
0,0,training,57,23,37.312744100000145,['n'],0,left,['2'],5,13.743226800000002,[1.10260254],1.0,57,medium,plus,letter,beta,,,44,18,V,R,
1,0,training,16,64,9.831559200000129,['n'],1,right,['1'],6,12.869654200000014,[-2.05719133],100.0,64,easy,plus,letter,beta,,,44,18,V,R,
2,0,training,64,16,2.133472900000015,['n'],0,left,['2'],5,1.9858891000001222,[0.43145824],1.0,64,easy,plus,letter,beta,,,44,18,V,R,
3,0,training,16,64,3.582667700000002,['n'],1,right,['2'],5,6.554124300000012,[-0.90740057],100.0,64,easy,plus,letter,beta,,,44,18,V,R,
4,0,training,57,23,7.449127999999973,['c'],1,left,['9'],2,5.600500599999805,[0.82896384],100.0,57,medium,plus,letter,beta,,,44,18,V,R,
5,0,training,31,49,2.1496162000000822,['n'],1,right,['2'],5,14.72129219999988,[-1.00751528],99.0,49,hard,plus,letter,beta,,,44,18,V,R,
6,0,training,57,23,2.816340699999955,['n'],0,left,['2'],5,1.336534100000108,[0.14672181],19.0,57,medium,plus,letter,beta,,,44,18,V,R,
7,0,training,31,49,7.582492900000034,['n'],1,right,['3'],4,2.667676899999833,[-0.01591722],69.0,49,hard,plus,letter,beta,,,44,18,V,R,
8,0,training,49,31,1.966412999999875,['c'],1,left,['3'],4,3.017181599999958,[0.26656389],97.0,49,hard,plus,letter,beta,,,44,18,V,R,
9,0,training,64,16,30.312825900000007,['n'],0,left,['2'],5,1.8226558000001205,[0.29578979],4.0,64,easy,plus,letter,beta,,,44,18,V,R,
10,0,training,49,31,1.466760800000202,['n'],0,left,['2'],5,1.2657063999999991,[-0.15762955],97.0,49,hard,plus,letter,beta,,,44,18,V,R,
11,0,training,23,57,1.7994925000000421,['n'],1,right,['3'],4,0.7498705999998947,[-0.01178187],80.0,57,medium,plus,letter,beta,,,44,18,V,R,
12,0,training,31,49,0.9833704000000125,['n'],1,right,['2'],5,0.3993703999999525,[0.01692117],75.0,49,hard,plus,letter,beta,,,44,18,V,R,
13,0,training,23,57,1.100876400000061,['n'],1,right,['1'],6,0.3950098000000253,[-0.21548243],100.0,57,medium,plus,letter,beta,,,44,18,V,R,
14,0,training,64,16,1.5831791000000521,['c'],1,left,['2'],5,0.6432793000001311,[0.19910299],100.0,64,easy,plus,letter,beta,,,44,18,V,R,
15,0,training,57,23,1.4001842000000124,['c'],1,left,['1'],6,0.20090399999980946,[0.06165631],99.0,57,medium,plus,letter,beta,,,44,18,V,R,
16,0,training,57,23,1.7832488999999896,['c'],1,left,['2'],5,0.36878010000009454,[0.02915354],92.0,57,medium,plus,letter,beta,,,44,18,V,R,
17,0,training,16,64,1.3825283999999556,['n'],1,right,['2'],5,0.4657591999998658,[-0.17075407],100.0,64,easy,plus,letter,beta,,,44,18,V,R,
18,0,training,23,57,1.6000152999999955,['n'],1,right,['2'],5,0.199739000000136,[-0.11000981],100.0,57,medium,plus,letter,beta,,,44,18,V,R,
19,0,training,57,23,1.5335311999999703,['n'],0,left,['1'],6,0.2487887000002047,[-0.01341435],92.0,57,medium,plus,letter,beta,,,44,18,V,R,
20,0,training,49,31,1.0330024999998386,['n'],0,left,['2'],5,0.1731235000002016,[-0.06657902],99.0,49,hard,plus,letter,beta,,,44,18,V,R,
21,0,training,16,64,1.5170152000000598,['n'],1,right,['1'],6,0.22507070000006024,[-0.04368189],98.0,64,easy,plus,letter,beta,,,44,18,V,R,
22,0,training,49,31,1.5320515000000796,['c'],1,left,['2'],5,0.4184650000001966,[0.07900634],98.0,49,hard,plus,letter,beta,,,44,18,V,R,
23,0,training,31,49,1.350022600000102,['c'],0,right,['2'],5,0.2910931999999775,[0.11460195],100.0,49,hard,plus,letter,beta,,,44,18,V,R,
24,0,training,16,64,1.2000401999998758,['n'],1,right,['1'],6,0.27112850000003164,[-0.15766075],100.0,64,easy,plus,letter,beta,,,44,18,V,R,
25,0,training,16,64,0.9496873999999025,['n'],1,right,['1'],6,0.18121909999990748,[-0.14408784],100.0,64,easy,plus,letter,beta,,,44,18,V,R,
26,0,training,23,57,2.1827107999999953,['n'],1,right,['3'],4,0.2858271000000059,[-0.0154157],92.0,57,medium,plus,letter,beta,,,44,18,V,R,
27,0,training,23,57,2.016832900000054,['n'],1,right,['3'],4,0.1696693999999752,[-0.1455595],100.0,57,medium,plus,letter,beta,,,44,18,V,R,
28,0,training,31,49,2.9162862999999106,['n'],1,right,['8'],3,2.2787726999999904,[-0.11356223],88.0,49,hard,plus,letter,beta,,,44,18,V,R,
29,0,training,64,16,2.766350399999965,['c'],1,left,['0'],1,0.18026589999999487,[0.07008921],100.0,64,easy,plus,letter,beta,,,44,18,V,R,
30,0,training,64,16,1.2000012999999399,['n'],0,left,['1'],6,0.14831879999997,[0.03194069],75.0,64,easy,plus,letter,beta,,,44,18,V,R,
31,0,training,31,49,1.1343486999999186,['n'],1,right,['2'],5,0.18458160000000134,[-0.00293062],92.0,49,hard,plus,letter,beta,,,44,18,V,R,
32,0,training,23,57,0.7675289999999677,['n'],1,right,['1'],6,0.10617309999997815,[-0.07817513],100.0,57,medium,plus,letter,beta,,,44,18,V,R,
33,0,training,49,31,1.316643600000134,['c'],1,left,['1'],6,0.3128729000000021,[0.10696943],99.0,49,hard,plus,letter,beta,,,44,18,V,R,
34,0,training,64,16,5.382609000000002,['c'],1,left,['3'],4,0.26871909999999843,[0.12635197],100.0,64,easy,plus,letter,beta,,,44,18,V,R,
35,0,training,49,31,1.133412600000156,['n'],0,left,['3'],4,0.2521391999998741,[-0.09277928],100.0,49,hard,plus,letter,beta,,,44,18,V,R,
0,1,training,57,23,4.483118399999967,['c'],1,left,['9'],2,1.7705418000000464,[0.19589335],97.0,57,medium,plus,letter,beta,,,44,18,V,R,
1,1,training,31,49,1.6160271999999622,['n'],1,right,['1'],6,0.2335588999999345,[0.01164442],84.0,49,hard,plus,letter,beta,,,44,18,V,R,
2,1,training,23,57,1.1164273000001685,['n'],1,right,['1'],6,0.21948859999997694,[-0.08188692],99.0,57,medium,plus,letter,beta,,,44,18,V,R,
3,1,training,23,57,0.9341929999998229,['n'],1,right,['3'],4,0.16529590000004646,[-0.11876984],100.0,57,medium,plus,letter,beta,,,44,18,V,R,
4,1,training,23,57,0.9503962999999658,['n'],1,right,['3'],4,0.5605705000000398,[-0.23749711],100.0,57,medium,plus,letter,beta,,,44,18,V,R,
5,1,training,49,31,2.1164406999998846,['n'],0,left,['3'],4,4.188746199999969,[0.50368897],2.0,49,hard,plus,letter,beta,,,44,18,V,R,
6,1,training,23,57,3.349394100000154,['n'],1,right,['1'],6,0.1504112999998597,[-0.05166689],99.0,57,medium,plus,letter,beta,,,44,18,V,R,
7,1,training,16,64,0.5493622999999843,['n'],1,right,['1'],6,0.2896198999999342,[-0.11187888],100.0,64,easy,plus,letter,beta,,,44,18,V,R,
8,1,training,64,16,0.8000852999998642,['n'],0,left,['1'],6,0.3171632999999474,[-0.01051597],89.0,64,easy,plus,letter,beta,,,44,18,V,R,
9,1,training,64,16,3.2160928999999214,['c'],1,left,['1'],6,0.0881054999999833,[0.04798253],100.0,64,easy,plus,letter,beta,,,44,18,V,R,
10,1,training,57,23,3.2831214999998792,['c'],1,left,['1'],6,0.1526503000000048,[0.07912876],100.0,57,medium,plus,letter,beta,,,44,18,V,R,
11,1,training,49,31,1.0666530999999395,['n'],0,left,['1'],6,0.17518870000003517,[-0.04176761],98.0,49,hard,plus,letter,beta,,,44,18,V,R,
12,1,training,31,49,0.6664752000001499,['n'],1,right,['3'],4,0.2608712999999625,[-0.02946046],95.0,49,hard,plus,letter,beta,,,44,18,V,R,
13,1,training,16,64,0.6833549000000403,['n'],1,right,['2'],5,0.26233909999996285,[-0.12000588],100.0,64,easy,plus,letter,beta,,,44,18,V,R,
14,1,training,16,64,0.5671111999999994,['n'],1,right,['3'],4,0.18876290000002882,[-0.11198443],100.0,64,easy,plus,letter,beta,,,44,18,V,R,
15,1,training,57,23,1.2160908999999265,['c'],1,left,['2'],5,0.2515614999999798,[0.08569599],99.0,57,medium,plus,letter,beta,,,44,18,V,R,
16,1,training,31,49,1.1335791000001336,['n'],1,right,['9'],2,0.6841809000000012,[-0.12825968],98.0,49,hard,plus,letter,beta,,,44,18,V,R,
17,1,training,64,16,1.5995273999999426,['c'],1,left,['1'],6,0.23204679999980726,[0.0751354],99.0,64,easy,plus,letter,beta,,,44,18,V,R,
18,1,training,16,64,1.3831232,['n'],1,right,['3'],4,0.15932989999987512,[-0.01603761],96.0,64,easy,plus,letter,beta,,,44,18,V,R,
19,1,training,23,57,0.7323619999999664,['n'],1,right,['3'],4,0.19517350000000988,[-0.00790505],93.0,57,medium,plus,letter,beta,,,44,18,V,R,
20,1,training,23,57,0.7825010999999904,['n'],1,right,['1'],6,0.3715215999998236,[-0.07950351],98.0,57,medium,plus,letter,beta,,,44,18,V,R,
21,1,training,64,16,1.4328703999999561,['c'],1,left,['2'],5,0.3704176000001098,[0.15379171],100.0,64,easy,plus,letter,beta,,,44,18,V,R,
22,1,training,31,49,0.9832254000000376,['c'],0,right,['2'],5,0.19540649999999005,[0.02402803],96.0,49,hard,plus,letter,beta,,,44,18,V,R,
23,1,training,57,23,1.1664891000000353,['c'],1,left,['1'],6,0.1964029999999184,[-0.00416426],89.0,57,medium,plus,letter,beta,,,44,18,V,R,
24,1,training,57,23,0.9331070000000636,['c'],1,left,['1'],6,0.31916769999997996,[0.04309148],96.0,57,medium,plus,letter,beta,,,44,18,V,R,
25,1,training,49,31,1.5495977000000494,['c'],1,left,['8'],3,0.8597493000002032,[0.22992901],100.0,49,hard,plus,letter,beta,,,44,18,V,R,
26,1,training,49,31,1.2320211999999628,['n'],0,left,['3'],4,0.223583200000121,[-0.08166749],99.0,49,hard,plus,letter,beta,,,44,18,V,R,
27,1,training,31,49,0.6997309999999288,['n'],1,right,['3'],4,0.30618860000004133,[-0.23636021],100.0,49,hard,plus,letter,beta,,,44,18,V,R,
28,1,training,64,16,1.7663665999998557,['c'],1,left,['1'],6,0.24667410000006385,[0.12623035],100.0,64,easy,plus,letter,beta,,,44,18,V,R,
29,1,training,64,16,2.2488433000000896,['c'],1,left,['1'],6,0.09093229999984942,[0.04878213],100.0,64,easy,plus,letter,beta,,,44,18,V,R,
30,1,training,16,64,3.600064500000144,['n'],1,right,['3'],4,0.09397889999991094,[-0.12205124],100.0,64,easy,plus,letter,beta,,,44,18,V,R,
31,1,training,16,64,1.0164432999999917,['n'],1,right,['8'],3,0.4080591000001732,[-0.19627088],100.0,64,easy,plus,letter,beta,,,44,18,V,R,
32,1,training,49,31,0.7002956000001177,['n'],0,left,['2'],5,0.2912401000000955,[-0.08031082],99.0,49,hard,plus,letter,beta,,,44,18,V,R,
33,1,training,49,31,0.6834200000000692,['n'],0,left,['2'],5,0.25968920000013895,[-0.02529745],95.0,49,hard,plus,letter,beta,,,44,18,V,R,
34,1,training,57,23,1.4998897999998917,['c'],1,left,['1'],6,0.2768489000000045,[0.11074836],100.0,57,medium,plus,letter,beta,,,44,18,V,R,
