withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
0,0,training,16,64,6.983654199999933,['n'],1,right,['3'],3,8.73839769999995,[-1.67633036],100.0,64,easy,control,letter,beta,,,11,20,V,R,
1,0,training,64,16,3.9830383000000893,['c'],1,left,['3'],3,2.6668950999999197,[0.61565575],100.0,64,easy,control,letter,beta,,,11,20,V,R,
2,0,training,31,49,2.899437799999987,['n'],1,right,['8'],4,3.0751531999999315,[-0.02008159],55.0,49,hard,control,letter,beta,,,11,20,V,R,
3,0,training,23,57,3.815775399999893,['c'],0,right,['3'],3,4.405634700000064,[-0.23077053],12.0,57,medium,control,letter,beta,,,11,20,V,R,
4,0,training,23,57,2.250145499999917,['n'],1,right,['9'],5,2.114616599999863,[-0.30273946],98.0,57,medium,control,letter,beta,,,11,20,V,R,
5,0,training,23,57,1.3501931000000695,['n'],1,right,['9'],5,1.2784593000001223,[-0.3923129],100.0,57,medium,control,letter,beta,,,11,20,V,R,
6,0,training,16,64,1.0995903000000453,['n'],1,right,['9'],5,0.5983465000001615,[-0.35165581],100.0,64,easy,control,letter,beta,,,11,20,V,R,
7,0,training,31,49,2.200164400000176,['c'],0,right,['9'],5,0.6382249000000684,[0.03680032],70.0,49,hard,control,letter,beta,,,11,20,V,R,
8,0,training,57,23,1.1664700000001176,['c'],1,left,['9'],5,1.0205157000000327,[0.16538301],95.0,57,medium,control,letter,beta,,,11,20,V,R,
9,0,training,31,49,1.1167930999999953,['c'],0,right,['9'],5,0.7505096999998386,[-0.00853948],46.0,49,hard,control,letter,beta,,,11,20,V,R,
10,0,training,57,23,1.0664458999999624,['n'],0,left,['8'],4,0.7332240000000638,[-0.15440222],96.0,57,medium,control,letter,beta,,,11,20,V,R,
11,0,training,64,16,1.3498822000001383,['c'],1,left,['8'],4,1.5843024000000696,[0.25879112],98.0,64,easy,control,letter,beta,,,11,20,V,R,
12,0,training,49,31,1.649493800000073,['n'],0,left,['9'],5,0.6298762999999781,[-0.02371318],63.0,49,hard,control,letter,beta,,,11,20,V,R,
13,0,training,64,16,1.0667137000000366,['c'],1,left,['8'],4,0.5373302000000422,[0.17449938],99.0,64,easy,control,letter,beta,,,11,20,V,R,
14,0,training,31,49,0.9993540999998913,['n'],1,right,['8'],4,0.4819325000000845,[-0.14938329],98.0,49,hard,control,letter,beta,,,11,20,V,R,
15,0,training,49,31,1.399884300000167,['n'],0,left,['8'],4,0.49423030000002655,[-0.0805366],89.0,49,hard,control,letter,beta,,,11,20,V,R,
16,0,training,57,23,0.8998955000001843,['n'],0,left,['8'],4,0.38076380000006793,[-0.01715138],62.0,57,medium,control,letter,beta,,,11,20,V,R,
17,0,training,49,31,1.1164475000000493,['n'],0,left,['9'],5,0.5206226000000242,[-0.06680702],84.0,49,hard,control,letter,beta,,,11,20,V,R,
18,0,training,23,57,1.1497623000000203,['n'],1,right,['9'],5,0.42816309999989244,[-0.05804505],83.0,57,medium,control,letter,beta,,,11,20,V,R,
19,0,training,49,31,3.3836180999999215,['n'],0,left,['8'],4,1.0510084000000006,[0.01669918],43.0,49,hard,control,letter,beta,,,11,20,V,R,
20,0,training,64,16,0.9834998999999698,['c'],1,left,['8'],4,0.41639920000011443,[0.07574003],89.0,64,easy,control,letter,beta,,,11,20,V,R,
21,0,training,16,64,1.1336770000000342,['n'],1,right,['8'],4,0.9042546999999104,[-0.22418173],99.0,64,easy,control,letter,beta,,,11,20,V,R,
22,0,training,31,49,0.8000065999999606,['n'],1,right,['8'],4,0.6505925000001298,[-0.12695425],94.0,49,hard,control,letter,beta,,,11,20,V,R,
23,0,training,23,57,1.2662700000000768,['c'],0,right,['8'],4,0.3882693999998992,[0.05433351],83.0,57,medium,control,letter,beta,,,11,20,V,R,
24,0,training,57,23,1.3330387999999402,['c'],1,left,['8'],4,0.27840820000005806,[0.13841315],99.0,57,medium,control,letter,beta,,,11,20,V,R,
25,0,training,57,23,0.8498931999999968,['c'],1,left,['8'],4,0.30371470000000045,[0.06976704],91.0,57,medium,control,letter,beta,,,11,20,V,R,
26,0,training,23,57,1.2665289999999914,['n'],1,right,['9'],5,0.24780549999991308,[-0.09410881],97.0,57,medium,control,letter,beta,,,11,20,V,R,
27,0,training,16,64,1.0836970999998812,['c'],0,right,['8'],4,0.3139320999998745,[-0.06941997],10.0,64,easy,control,letter,beta,,,11,20,V,R,
28,0,training,64,16,1.4500223000000005,['c'],1,left,['8'],4,0.5065807999999379,[0.17746169],99.0,64,easy,control,letter,beta,,,11,20,V,R,
29,0,training,49,31,0.8174520999998549,['c'],1,left,['8'],4,0.36460940000006303,[0.13049521],98.0,49,hard,control,letter,beta,,,11,20,V,R,
30,0,training,16,64,1.399978400000009,['n'],1,right,['9'],5,0.36441690000015114,[-0.05546818],84.0,64,easy,control,letter,beta,,,11,20,V,R,
31,0,training,31,49,2.0833040999998502,['n'],1,right,['8'],4,0.3859186999998201,[-0.04076192],77.0,49,hard,control,letter,beta,,,11,20,V,R,
32,0,training,64,16,0.7662387999998828,['c'],1,left,['9'],5,0.36193119999984447,[0.13789326],98.0,64,easy,control,letter,beta,,,11,20,V,R,
33,0,training,57,23,1.433236400000169,['n'],0,left,['8'],4,0.361460599999873,[0.06664271],12.0,57,medium,control,letter,beta,,,11,20,V,R,
34,0,training,16,64,0.9164170999999897,['n'],1,right,['0'],6,0.7343064000001505,[-0.3664242],100.0,64,easy,control,letter,beta,,,11,20,V,R,
35,0,training,49,31,2.8996936999999434,['n'],0,left,['9'],5,0.6271675000000414,[0.03452736],31.0,49,hard,control,letter,beta,,,11,20,V,R,
0,1,training,16,64,1.3335881000000427,['n'],1,right,['9'],5,0.10331079999991744,[-0.05927644],96.0,64,easy,control,letter,beta,,,11,20,V,R,
1,1,training,64,16,1.0155686999999034,['c'],1,left,['8'],4,0.41772130000003926,[0.04187072],76.0,64,easy,control,letter,beta,,,11,20,V,R,
2,1,training,23,57,1.1502493000000413,['n'],1,right,['0'],6,0.4431205000000773,[-0.10612631],95.0,57,medium,control,letter,beta,,,11,20,V,R,
3,1,training,57,23,1.2668197999998938,['n'],0,left,['9'],5,0.9572002000002158,[0.22712461],2.0,57,medium,control,letter,beta,,,11,20,V,R,
4,1,training,57,23,1.5002729999998792,['c'],1,left,['9'],5,0.7542322000001604,[0.17860645],98.0,57,medium,control,letter,beta,,,11,20,V,R,
5,1,training,49,31,1.8336556000001565,['n'],0,left,['9'],5,0.8505724999999984,[0.0738128],19.0,49,hard,control,letter,beta,,,11,20,V,R,
6,1,training,57,23,1.0331272000000808,['n'],0,left,['9'],5,0.3486325000001216,[-0.05590227],85.0,57,medium,control,letter,beta,,,11,20,V,R,
7,1,training,49,31,0.9669635000000198,['n'],0,left,['9'],5,0.28678450000006706,[-0.02367575],69.0,49,hard,control,letter,beta,,,11,20,V,R,
8,1,training,64,16,1.5340453000001162,['c'],1,left,['8'],4,0.38061070000003383,[0.06483392],87.0,64,easy,control,letter,beta,,,11,20,V,R,
9,1,training,16,64,0.7662471000001005,['n'],1,right,['0'],6,0.5176208999998835,[-0.11833188],95.0,64,easy,control,letter,beta,,,11,20,V,R,
10,1,training,49,31,1.0164836999999807,['n'],0,left,['0'],6,0.27184540000007473,[-0.00862897],57.0,49,hard,control,letter,beta,,,11,20,V,R,
11,1,training,57,23,1.3832634000000326,['c'],1,left,['8'],4,1.2679126000000451,[0.22067048],97.0,57,medium,control,letter,beta,,,11,20,V,R,
12,1,training,57,23,0.9336728000000676,['c'],1,left,['9'],5,0.5467742999999246,[0.16379643],98.0,57,medium,control,letter,beta,,,11,20,V,R,
13,1,training,16,64,0.8831846000000496,['n'],1,right,['9'],5,0.30542990000003556,[-0.1105556],97.0,64,easy,control,letter,beta,,,11,20,V,R,
14,1,training,23,57,0.9506830999998783,['n'],1,right,['9'],5,0.2620422999998482,[-0.01549598],63.0,57,medium,control,letter,beta,,,11,20,V,R,
15,1,training,49,31,1.1836135000000922,['n'],0,left,['9'],5,0.22714700000005905,[0.05280873],12.0,49,hard,control,letter,beta,,,11,20,V,R,
16,1,training,16,64,0.7830506000000241,['n'],1,right,['9'],5,0.25804440000001705,[-0.08003436],94.0,64,easy,control,letter,beta,,,11,20,V,R,
17,1,training,64,16,0.86671269999988,['n'],0,left,['9'],5,0.5558048999998846,[0.07099352],15.0,64,easy,control,letter,beta,,,11,20,V,R,
18,1,training,31,49,1.015995299999986,['n'],1,right,['9'],5,0.419656600000053,[0.03530503],27.0,49,hard,control,letter,beta,,,11,20,V,R,
19,1,training,16,64,3.665952099999913,['n'],1,right,['9'],5,0.4547861999999441,[-0.04749643],78.0,64,easy,control,letter,beta,,,11,20,V,R,
20,1,training,31,49,0.8335173999998915,['n'],1,right,['9'],5,0.2501115000000027,[-0.15982541],100.0,49,hard,control,letter,beta,,,11,20,V,R,
21,1,training,64,16,1.1833933000000343,['c'],1,left,['9'],5,0.2948621999998977,[0.11095256],98.0,64,easy,control,letter,beta,,,11,20,V,R,
22,1,training,16,64,1.7334839000000102,['n'],1,right,['9'],5,0.5569949999999153,[-0.11035842],93.0,64,easy,control,letter,beta,,,11,20,V,R,
23,1,training,31,49,5.783134999999902,['c'],0,right,['9'],5,0.5988406999999825,[-0.03531191],31.0,49,hard,control,letter,beta,,,11,20,V,R,
24,1,training,49,31,1.5326718999999684,['n'],0,left,['9'],5,0.3279640000000654,[-0.12553348],98.0,49,hard,control,letter,beta,,,11,20,V,R,
25,1,training,31,49,1.1500279000001683,['c'],0,right,['9'],5,0.3080323000001499,[-0.00255745],48.0,49,hard,control,letter,beta,,,11,20,V,R,
26,1,training,23,57,0.9159955000000082,['n'],1,right,['9'],5,0.4415830000000369,[0.00211224],49.0,57,medium,control,letter,beta,,,11,20,V,R,
27,1,training,64,16,0.6993037999998251,['c'],1,left,['9'],5,0.3226735999999164,[0.11384107],97.0,64,easy,control,letter,beta,,,11,20,V,R,
28,1,training,23,57,0.949386499999946,['n'],1,right,['9'],5,0.3105267000000822,[-0.14233549],99.0,57,medium,control,letter,beta,,,11,20,V,R,
29,1,training,23,57,2.0333967999999913,['c'],0,right,['9'],5,0.28769630000010693,[-0.00980775],42.0,57,medium,control,letter,beta,,,11,20,V,R,
30,1,training,57,23,1.5671489000001202,['n'],0,left,['8'],4,1.5798417000000882,[0.11654633],16.0,57,medium,control,letter,beta,,,11,20,V,R,
31,1,training,31,49,1.0663391999999021,['n'],1,right,['9'],5,0.3441381000000092,[-0.00072457],51.0,49,hard,control,letter,beta,,,11,20,V,R,
32,1,training,23,57,2.2002191000001403,['n'],1,right,['8'],4,0.37837690000014845,[-0.06448268],87.0,57,medium,control,letter,beta,,,11,20,V,R,
33,1,training,64,16,0.9334127999998145,['c'],1,left,['8'],4,0.8124366000001828,[0.27686244],100.0,64,easy,control,letter,beta,,,11,20,V,R,
34,1,training,49,31,1.0505327000000761,['n'],0,left,['8'],4,1.0167644000000564,[0.01771685],42.0,49,hard,control,letter,beta,,,11,20,V,R,
35,1,training,31,49,1.300053600000183,['n'],1,right,['9'],5,0.33913239999992584,[0.0553677],15.0,49,hard,control,letter,beta,,,11,20,V,R,
0,2,training,57,23,4.716678500000171,['n'],0,left,['9'],5,0.5367714000001342,[0.14525897],3.0,57,medium,control,letter,beta,,,11,20,V,R,
1,2,training,64,16,1.2167249000001448,['c'],1,left,['9'],5,1.4338517000001048,[0.33306599],99.0,64,easy,control,letter,beta,,,11,20,V,R,
2,2,training,31,49,1.5672303000001193,['c'],0,right,['9'],5,0.936456200000066,[-0.02437258],39.0,49,hard,control,letter,beta,,,11,20,V,R,
3,2,training,31,49,1.1502571000000898,['n'],1,right,['8'],4,1.0521714999999858,[-0.08027961],80.0,49,hard,control,letter,beta,,,11,20,V,R,
4,2,training,64,16,1.3661415000001398,['c'],1,left,['8'],4,0.44988320000015847,[0.11413875],96.0,64,easy,control,letter,beta,,,11,20,V,R,
5,2,training,23,57,0.9329818000001069,['n'],1,right,['9'],5,0.9937608000000182,[-0.25568364],99.0,57,medium,control,letter,beta,,,11,20,V,R,
