withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
0,0,training,64,16,2.8163951000000225,['n'],0,left,['9'],2,5.22070240000005,[1.01336788],0.0,64,easy,plus,letter,beta,,,26,21,M,R,
1,0,training,57,23,2.082153299999959,['n'],0,left,['9'],2,2.8716942999999446,[0.40050135],2.0,57,medium,plus,letter,beta,,,26,21,M,R,
2,0,training,64,16,2.982544599999983,['c'],1,left,['3'],4,1.4610430999999835,[0.1201324],93.0,64,easy,plus,letter,beta,,,26,21,M,R,
3,0,training,31,49,3.466278999999986,['c'],0,right,['9'],2,2.2796063000000686,[-0.2861328],6.0,49,hard,plus,letter,beta,,,26,21,M,R,
4,0,training,31,49,1.5996617000000697,['n'],1,right,['3'],4,4.020056300000078,[-0.60493312],100.0,49,hard,plus,letter,beta,,,26,21,M,R,
5,0,training,31,49,1.2994141000001491,['c'],0,right,['8'],3,0.9026867000000038,[0.13509326],97.0,49,hard,plus,letter,beta,,,26,21,M,R,
6,0,training,49,31,1.583677699999953,['c'],1,left,['8'],3,6.282782700000098,[0.40344297],96.0,49,hard,plus,letter,beta,,,26,21,M,R,
7,0,training,23,57,1.0332206000000497,['n'],1,right,['1'],6,0.46105710000006184,[-0.13856843],99.0,57,medium,plus,letter,beta,,,26,21,M,R,
8,0,training,49,31,1.149781800000028,['c'],1,left,['9'],2,0.7240573999999924,[0.22558674],100.0,49,hard,plus,letter,beta,,,26,21,M,R,
9,0,training,16,64,0.998907200000076,['c'],0,right,['3'],4,1.766951299999846,[-0.34534722],2.0,64,easy,plus,letter,beta,,,26,21,M,R,
10,0,training,16,64,0.7662127000000964,['n'],1,right,['8'],3,2.29713229999993,[-0.31088561],99.0,64,easy,plus,letter,beta,,,26,21,M,R,
11,0,training,64,16,0.949761399999943,['c'],1,left,['1'],6,0.3339958999999908,[0.16461578],100.0,64,easy,plus,letter,beta,,,26,21,M,R,
12,0,training,57,23,0.9164842000000135,['n'],0,left,['9'],2,0.804004999999961,[0.01856297],68.0,57,medium,plus,letter,beta,,,26,21,M,R,
